"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"151","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892328","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892328' target='other'> <mi>dwc_moreinfo</mi></a>","P03892328","P03892328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892329","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou, A.",NA,"1873","1","25",NA,"Brasil","São Paulo",NA,"Itatiaia.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892329' target='other'> <mi>dwc_moreinfo</mi></a>","P03892329","P03892329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7780 A",NA
"153","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892330","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou, A.",NA,"1872","2","14",NA,"Brasil","Rio de Janeiro",NA,"Tijuca.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892330' target='other'> <mi>dwc_moreinfo</mi></a>","P03892330","P03892330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5952",NA
"154","2015-09-24 16:47:44-03","MNHN","RECOLNAT_MNHN_P","P00634028","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","Reçu le 13 Novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634028' target='other'> <mi>dwc_moreinfo</mi></a>","P00634028","P00634028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"155","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892317","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Ilha Grande.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892317' target='other'> <mi>dwc_moreinfo</mi></a>","P03892317","P03892317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892318","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Nadeaud",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Ilha Grande.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892318' target='other'> <mi>dwc_moreinfo</mi></a>","P03892318","P03892318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892320","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Floresta da Tijuca et Petropolis.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892320' target='other'> <mi>dwc_moreinfo</mi></a>","P03892320","P03892320_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1057",NA
"158","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892322","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Nadeuad",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892322' target='other'> <mi>dwc_moreinfo</mi></a>","P03892322","P03892322_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892323","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892323' target='other'> <mi>dwc_moreinfo</mi></a>","P03892323","P03892323_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892324","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Hatschbach, G.",NA,"1966","3","23",NA,"Brasil","Paraná",NA,"Mun. Antonina: Estr. Cacatu-Serra Negra.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892324' target='other'> <mi>dwc_moreinfo</mi></a>","P03892324","P03892324_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14127",NA
"161","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892325","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892325' target='other'> <mi>dwc_moreinfo</mi></a>","P03892325","P03892325_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"835",NA
"162","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892321","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Regnell, A.",NA,"1846","1","18",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892321' target='other'> <mi>dwc_moreinfo</mi></a>","P03892321","P03892321_01",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892326","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou",NA,"1864","6","8",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892326' target='other'> <mi>dwc_moreinfo</mi></a>","P03892326","P03892326_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1057",NA
"164","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892319","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Nadeaud",NA,"1862","6","27",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892319' target='other'> <mi>dwc_moreinfo</mi></a>","P03892319","P03892319_01",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892316","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Nadeaud, J.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892316' target='other'> <mi>dwc_moreinfo</mi></a>","P03892316","P03892316_01",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-04 13:02:58-03","MNHN","RECOLNAT_MNHN_P","P03892327","PreservedSpecimen",NA,NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Glaziou, A.",NA,"1874","7","9",NA,"Brasil","Rio de Janeiro","Petrópolis","Route de Minas Geraes.","-43.1786003112793","-22.5049991607666","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03892327' target='other'> <mi>dwc_moreinfo</mi></a>","P03892327","P03892327_01",NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,"7780",NA
"167","2021-02-11 17:18:19-03","UFPR","UPCB","28436","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Athayde, S.F.","Athayde, S.F.","254","1995","01","18",NA,"Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333",NA,"Árvore, 7m, CAP 22cm, madeira mole, casca interna com aroma adocicado, casca externa com lenticelas. Subosque da floresta secundária..",NA,NA,NA,NA,NA,NA,"-48.333333","-25.283333","1995","03",NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:19-03","UFPR","UPCB","5326","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Hatschbach, G.","Hatschbach, G.","14127","1966","03","23",NA,"Brasil","Paraná","Antonina","Estrada Cacatu-Serra Negra","-48.7118988037109","-25.4286003112793",NA,"Arvoreta, 7m, flor alva. Mata..",NA,NA,NA,NA,"38300","auto",NA,NA,"1966","07",NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:18:19-03","UFPR","UPCB","31319","PreservedSpecimen","Plantae",NA,NA,"Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Silva, S.M.","Silva, S.M.",NA,"1996","01","19",NA,"Brasil","Paraná","Paranaguá","Morro da Baleia, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Arvoreta, 5m, botões brancos..",NA,NA,NA,NA,"24916","auto",NA,NA,"1997","02",NA,NA,NA,NA,NA,NA
"170","2013-03-06 20:42:00-03","MO","MOBOT","3284091","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Miller","André M. de Carvalho|F. Garcia|Antonio Furlan","Carvalho 6002","1995","3","12","South America","Brazil","Bahia",NA,"Municipio de IIheus. Cidade de LLheus. Mata Da Esperanca que corre na borda da Vitoria, na estrada que corre na borda oeste da mata. Mata higrofila Sul Baina perturbada","-39.09111","-14.77722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","2847131","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","M.N.S. Stapf","W. Wayt Thomas","Thomas 11463","1997","4","4","South America","Brazil","Bahia",NA,"Mun. Almadina: 5.3km from Almadina on road to Ibatupá, then left 7.9km on road to Serra dos Sete Paus. Partially disturbed Southern Bahian Wet Forest on mountain slope","-39.69916","-14.73638",NA,NA,NA,NA,"500.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2011-02-23 09:58:00-03","MO","MOBOT","2849777","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","N.L.","Anders F. Regnell","Regnell II 202",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-12-04 17:12:00-02","MO","MOBOT","2849828","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","G. Hatschbach, 7/","Gert G. Hatschbach|F.J. Zelma","Hatschbach 48898","1985","2","12","South America","Brazil","Paraná",NA,"Morretes. Rio Bromado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-02-26 17:55:00-03","MO","MOBOT","2849959","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J.S. Miller","D.A. Folli","Folli 1845","1993","3","22","South America","Brazil","Espírito Santo",NA,"Linhares. Reserva Florestal de Linhares. Boleira. Terrestre. Próximo a porteira. Mussununga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2011-02-10 09:21:00-02","MO","MOBOT","2850216","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J.S. Miller","I.A. Silva","Silva 390","1983","5","13","South America","Brazil","Espírito Santo",NA,"Parajú. Linhares. Reserva Florestal de Linhares. Km: 3,443. Terrestre. Mata de Tabuleiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-03-22 12:00:00-03","MO","MOBOT","2850315","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","James S. Miller","Ludwig Riedel","Riedel s.n.","1833","10",NA,"South America","Brazil",NA,NA,"Inter Lorenz et Faubate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-02-10 09:21:00-02","MO","MOBOT","2852344","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","James S. Miller","I.A. Silva","Silva 390","1983",NA,NA,"South America","Brazil","Espírito Santo",NA,"Linhares. Paraju. Reserva Florestal da CVRD. Ant. 211, km. 3,443, lado direito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","2852412","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","Johnston","Per Dusén","Dusén 14287","1914",NA,NA,"South America","Brazil","Paraná",NA,"Faconda Marumby, ad marg. silva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","2852447","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","N.L.","Per Dusén","Dusén 14287","1914",NA,NA,"South America","Brazil","Paraná",NA,"Hand prowl a Morretes opp. ad marginem silvae primaevae.",NA,NA,NA,NA,NA,NA,"30.00000000","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2013-05-07 06:03:00-03","MO","MOBOT","2852501","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","N.L.","Ynés Mexia","Mexia 4780","1930","6","3","South America","Brazil","Minas Gerais",NA,"Visçosa, Agricultural College lands. Upper Chacha Valley, near gate in cutover woods.",NA,NA,NA,NA,NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-10-14 13:50:00-03","MO","MOBOT","2852714","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","G. Hatschbach","Leslie R. Landrum","Landrum 4098","1982","1","6","South America","Brazil","Paraná",NA,"Cerro Azul, road from Cerro Azul to Mato Preto. Mainly evergreen forest along river and on nearby slopes.","-49.16666","-24.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2013-05-07 06:03:00-03","MO","MOBOT","2852741","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","N.L.","Ynés Mexia","Mexia 4557","1930","4","2","South America","Brazil","Minas Gerais",NA,"Viçosa Road to San Miguel. Near kilo. 4 on right. Cleared slope.",NA,NA,NA,NA,NA,NA,"680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2014-09-17 05:30:00-03","MO","MOBOT","3131854","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J.S. Miller","André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos|José L. Hage","Amorim 1161","1993","3","8","South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada paralela ao rio Maruim.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"184","2008-05-27 22:02:00-03","MO","MOBOT","3131878","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J.S. Miller","José R. Pirani","Pirani 3024","1994","2","19","South America","Brazil","Espírito Santo",NA,"Mun. Conceição da Barra, Reserva Biológica do Córrego Grande (IBAMA), a 31 km de Pedro Canário (na Avenida Aracruz) e 6 km de Base do IBAMA. Floresta de Tabuleiro, muito peturbada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3281861","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Miller","Amorim","Amorim 883","1992","12","14","South America","Brazil","Bahia",NA,"Municipio de Itacre. Estrada que liga Tabaquimhas, Ca 6 km de Itacare. Mata HigroFila SUL BAIANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2014-09-17 05:30:00-03","MO","MOBOT","3282272","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Miller","André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos|José L. Hage","Amorim 1223","1993","4","14","South America","Brazil","Bahia",NA,"Municipio de Una, Reserva Biological do Mico-leao (IBAMA). Entrada no 46 de Rod. Ba-001 Ilhues/Una Regiao da Mata Higofila Sul Balana","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"187","2011-02-26 17:55:00-03","MO","MOBOT","3282798","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Miller","D.A. Folli","Folli 4252","2002",NA,NA,"South America","Brazil",NA,NA,"Carneiro. km 2.4. Capoeira. Cilindrico. Aspera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","440079","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","James S. Miller","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49743","1985","1","20","South America","Brazil","Rio de Janeiro",NA,"Estrada do Redentor, Corcovado Mountain, Rio de Janeiro.","-43.3","-22.96666",NA,NA,NA,NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-69","3"
"189","2013-08-23 04:12:00-03","MO","MOBOT","441760","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J.S.Miller (MO)","Ariane L. Peixoto|et al.","Peixoto 3271","1985","2","2","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Transect 7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-12","3"
"190","2008-05-27 22:02:00-03","MO","MOBOT","3281212","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Millers","Jardim","Jardim 102","1993","3","9","South America","Brazil","Bahia",NA,"Municipio de Una, Reserva Biological do Mico-leao (IBAMA) Entrada no km 46 de Rod. BA-001 IIheus/Una. Regiao da mata Higrofila Sul Baiana","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-01-24 12:01:00-02","MO","MOBOT","3282103","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","J. S. Miller","André M. Amorim|A.M. de Carvalho|L.A.M. Silva|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 772","1992","9","22","South America","Brazil","Bahia",NA,"Municipio de Una, reserva Biological do Mico-leao (IBAMA) Entrado no km 46 da Rod. BA-001 Iheus/Una. Regiao da Mata Higrofila Sul Balana","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2011-02-23 09:58:00-03","MO","MOBOT","2852606","PreservedSpecimen","Plantae",NA,NA,"Cordiaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","N.L.","Anders F. Regnell","Regnell II 202",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Caldas.","-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","31870","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Fernandes, G.D.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Iguape","Morro do Calvário","-47.571","-24.6975",NA,"Mata Atlântica de Encosta, árvore 4m, botões verdes esbranquiçados.;",NA,NA,NA,NA,NA,NA,"-47.571","-24.6975",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"194","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","13017","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Sartori, A.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Barra do Turvo","Entrada para Bairro dos Barreiros","-48.466944","-24.793611",NA,"Mata Atlântica de Encosta; árvore 6m; frutos imaturos verdes.;",NA,NA,NA,NA,NA,NA,"-48.466944","-24.793611",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"195","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","17590","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Shepherd, G.J. & Kinoshita, L.S.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Cruzeiro","Estrada da Fazenda Boa Vista","-45.033333","-22.483889",NA,"Floresta em grota. Árvore com 6m; frutos imaturos verdes, maduros vermelhos.;",NA,NA,NA,NA,NA,NA,"-45.033333","-22.483889",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"196","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","04012","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"S.A.C. Chiea",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ilha do Cardoso","ilha do cardoso",NA,NA,NA,"Trepande, herbacea de 3 m, com frutos maduros vermelhos.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"197","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","17349","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Hoehne, W.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"198","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","04016","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"F. de Barros",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Cananéia","ilha do cardoso","-47.9199981689453","-25.0100002288818",NA,"Árvore 5 m, frutos imaturos verdes, e maduros avermelhados.;",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"199","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","04019","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.","H.F. Leitão Filho","M.G.L. Wanderley",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Cananéia","ilha do cardoso","-47.9199981689453","-25.0100002288818",NA,"Restinga, próximo à sede. árvore, fruto baga.;",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"200","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","21220","PreservedSpecimen","Plantae","Tracheophyta","Boraginales","Boraginaceae","Cordia","magnoliifolia","Cordia magnoliifolia","Cham.",NA,"Kirizawa, M. & Sugiyama, M.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","São Miguel Arcanjo","parque estadual carlos botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore com mais ou menos 4,0m de altura. Frutos verdes e alaranjados.;",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
