"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","sex"
"154","2020-06-25 18:29:04-03","UFJF","CESJ","48992","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"C.N. Matozinhos; E.A. Feliciano; E.T. Amorim; L. Menini Neto","332","2007","05","América do Sul","Brasil","Minas Gerais","Serra Negra, Borda de estrada.",NA,"Arvoreta 4m em borda de mata. Frutos imaturos verdes.","CESJ048992","CESJ048992","28","Rio Preto","-43.8278007507324","-22.0891990661621","C.N. Matozinhos",NA,NA,NA,NA,"2009","05",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"155","2020-06-25 18:29:04-03","UFJF","CESJ","42182","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"K. Antunes; J.F.S. Pessôa; O.J. Bastos Neto; F.R.G. Salimena; P.H. Nobre","98","2004","04","América do Sul","Brasil","Minas Gerais","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.",NA,"Arvoreta, 3m de alt., em área de pastagens. Presença de látex. Cálice verde. Corola esverdeado-creme. Frutos verdes imaturos e maduros com arilo alaranjado.","CESJ042182","CESJ042182","24","Rio Preto","-43.8278007507324","-22.0891990661621","C.N. Matozinhos",NA,NA,NA,NA,"2009","05",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"156","2020-06-25 18:29:04-03","UFJF","CESJ","41232","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F.R.G. Salimena; P.H. Nobre","1133","2003","11","América do Sul","Brasil","Minas Gerais","Serra Negra, Serra da Caveira D'Anta, Fazenda da Tiririca.",NA,"Árvore ca. 4m, flores amarelas. Frequente.","CESJ041232","CESJ041232","03","Rio Preto","-43.8278007507324","-22.0891990661621","C.N. Matozinhos",NA,NA,NA,NA,"2009","05",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"157","2020-06-25 18:29:04-03","UFJF","CESJ","51872","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"C.N. Matozinhos; J. Miloski; J.H.C. Ribeiro; S.M. Dutra; N.L. Abreu","407","2008","08","América do Sul","Brasil","Minas Gerais","Serra Negra, Trilha para cachoeira do Marciano.",NA,"Árvore de 3m em beira da estrada. Flores amarelas. Frutos imaturos verdes. Presença de látex.","CESJ051872","CESJ051872 CESJ051872_1","30","Rio Preto","-43.8278007507324","-22.0891990661621","C.N. Matozinhos",NA,NA,NA,NA,"2009","05",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"158","2020-06-25 18:29:04-03","UFJF","CESJ","42175","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"K. Antunes; C.N. Matozinhos; L.Antunes","81","2004","04","América do Sul","Brasil","Minas Gerais","Serra Negra, Vilarejo do Funil",NA,"Arvoreta, 3m de alt., campo rupestre. Preseça de látex. Frutos verdes.","CESJ042175","CESJ042175","11","Rio Preto","-43.8278007507324","-22.0891990661621","C.N. Matozinhos",NA,NA,NA,NA,"2009","05",NA,"20815","auto",NA,NA,NA,NA,NA,NA
"159","2020-06-25 18:29:04-03","UFJF","CESJ","33483","PreservedSpecimen","Plantae","Angiosperma",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"F.T. Farah; A.G. Nave","1166","2000","03","América do Sul","Brasil","São Paulo","Usina Branco Peres Álcool",NA,"arvoreta de 2,5m. com frutos verdes","CESJ033483","CESJ033483","23","Adamantina","-51.0699996948242","-21.6800003051758","F.T. Farah; A.G. Nave",NA,NA,NA,NA,NA,NA,NA,"31214","auto",NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:41:01-03","UFMS","CGMS","8299","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","631","1999","04",NA,"Brasil","Mato Grosso do Sul","Margem direita do Rio Paraná. Rio Quiteroizinho.",NA,"Frutos alaranjados. Com látex. Habitat: Área de cerrado a ser inundada. Habito: Arbusto. 2,50m de altura.","CGMS002771",NA,"13","Bataguassu","-52.4508333","-22.1502778",NA,NA,NA,"-52,4508333","-22,1502778","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:41:01-03","UFMS","CGMS","27151","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steud.",NA,"J.P. Ramos","16","2009","08",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"CGMS1055931",NA,"25","Itaquiraí","-54.1841666","-23.4877777","J.P. Ramos",NA,NA,"-54,1841666","-23,4877777","2009","11","30",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-02-03 10:06:52-03","UNICAMP","UEC","129314","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Gomes, BZ","123","2002","08",NA,"Brazil","São Paulo","Horto Santa Fé, 1 formação estudada.",NA,"flor, Exsudato latescente branco.","UEC165076","UEC165076","15","Brotas","-48.388889","-22.265","Gomes, BZ",NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-02-03 10:06:52-03","UNICAMP","UEC","108893","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Bicudo, LRH; Campos, CJ; Barbosa, SB","72","1998","10",NA,"Brazil","São Paulo","Margem do Rio Paraná.",NA,"flor, Mata secundária. 4 m de altura. Cálice verde, corola verde na base e branca no restante, odor agradável. Leiteiro.","UEC165078","UEC165078","13",NA,"-51.587778","-21.716667",NA,NA,NA,"-51.587778","-21.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:22:24-03","UNICAMP","UEC","192593","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Souza, MC","418","2006","10",NA,"Brazil","Rio de Janeiro","Parque Estadual Maciço da Pedra Branca. bairro Camppo Grande - Rio da Prata, Morro do Cabuçu",NA,"Árvore de 7 metros de altura com flores brancas e com odor adocicado como jasmir","UEC131090","UEC131090","14","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"165","2020-02-03 10:06:52-03","UNICAMP","UEC","118663","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Gomes, BZ","36","2001","02",NA,"Brazil","São Paulo","Horto Santa Fé A.",NA,"fruto, Fruto de casca rugosa. Cerradão.","UEC165079","UEC165079","19","Brotas","-48.1199989318848","-22.2800006866455","Gomes, BZ",NA,NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"166","2020-02-03 10:06:52-03","UNICAMP","UEC","114346","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Pulcinelli, CE","s.n.","1995","09",NA,"Brazil","São Paulo",NA,NA,"flor, Planta arbutiva. Latescente.","UEC165081","UEC165081","13","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"167","2021-02-12 10:02:14-03","UNICAMP","UEC","114347","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Ramos, AS","s.n.","1992","11",NA,"Brazil","São Paulo","ESALQ/USP",NA,"flor, Arbusto ca, 2 m de altura, cultivado. Flor branca, caule lenhoso, apresenta aroma adocicado. Planta tóxica para o gado. Planta ornamental.","UEC165074","UEC165074","08","Piracicaba","-47.6399993896484","-22.7199993133545","Souza, VC",NA,NA,NA,NA,"1992","12",NA,"44778","auto",NA,NA,NA,NA,NA,NA
"168","2020-02-03 10:06:52-03","UNICAMP","UEC","114344","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","fuchsiifolia","Tabernaemontana fuchsiifolia","A.DC.",NA,"Peres, FL","s.n.","1989","10",NA,"Brazil","São Paulo","Próximo ao Rio Piracicaba.",NA,"flor, Planta latescente.","UEC165077","UEC165077","23","Piracicaba","-47.6399993896484","-22.7199993133545","Linnaeus, C; Capellari Jr, L",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"169","2020-02-10 17:49:35-03","UNICAMP","UEC","31862","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","gaudichaudii","Tabernaemontana gaudichaudii","A.DC.",NA,"?","18829","1948","02",NA,"Brazil","Rio de Janeiro","Lote 28.",NA,"flor",NA,NA,"05","Itatiaia","-44.5633010864258","-22.4960994720459","Kinoshita, LS",NA,NA,NA,NA,"1992","02",NA,"19648","auto",NA,NA,NA,NA,NA,NA
"170","2020-02-10 17:49:35-03","UNICAMP","UEC","129157","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Farias, RR; França, SR","396","2001","11",NA,"Brazil","Piauí","Fazenda Lourdes, Alto do Comandante.",NA,"flor, Arvoreta; Flor branca; Fruto seco; Frequente; Substrato arenoso.","UEC165189","UEC165189","15","Campo Maior","-43.633333","-4.883333","Koch, I",NA,NA,"-43.633333","-4.883333","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:22:24-03","UNICAMP","UEC","105766","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Tozzi, AMGA; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC; Moreira, JLA; Santos","56","1998","11",NA,"Brazil","São Paulo","Estrada para Iperó",NA,"Arvoreta 2m alt., flores com corola branca e frutos imaturos verdes.","UEC137314","UEC137314","30","Sorocaba","-47.516667","-23.466667","Mendonça Filho, CV","550","550","-47.516667","-23.466667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-02-10 17:49:35-03","UNICAMP","UEC","129158","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"?","65","2002","01",NA,"Brazil","Piauí","Lontras",NA,"fruto, Frutto verde; Substrato pedregoso; Látex; Arvoreta 3m; BURRA DE LEITE","UEC165188","UEC165188","27","Campo Maior","-43.633333","-4.883333","Koch, I",NA,NA,"-43.633333","-4.883333","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-02-10 17:49:35-03","UNICAMP","UEC","119099","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Alencar, ME","817","1999","10",NA,"Brazil","Piauí","PARNA de Sete Cidades, Baixa do Barreiro (6a. Cidade)",NA,"flor, Cerrado. Subarbusto ca. 2,0m, flores leitosas. Subst. areno-pedregoso.","UEC165187","UEC165187","18","Brasileira","-41.7","-5.166667","Koch, I","200","200","-41.7","-5.166667","2003","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-02-10 17:49:35-03","UNICAMP","UEC","148786","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Aranha, BA","480","2007","01",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J",NA,NA,"UEC165075","UEC165075","11","Ubatuba","-45.084167","-23.366389","Koch, I","380","380","-45.084167","-23.366389","2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:22:24-03","UNICAMP","UEC","167479","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Ferreira, MAP; Lorenzo, L; Rodrigues, CDN; Viani, RAG; Souza, VC; Scalon, VR","M603","2006","04",NA,"Brazil","Espírito Santo","Reserva da Companhia Vale do Rio Doce. Estrada roxinho, próximo ao aceiro Catelã.",NA,"Arbusto, 1,5 m. Corola alva, cálice verde, com látex.; Mata ciliar em área de mata de tabuleiro.","UEC091446","UEC091446","08","Linhares","-40.102222","-19.274167","Koch, I","47","47","-40.102222","-19.274167","2006","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:22:24-03","UNICAMP","UEC","192592","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Marquete, R; et al.","2372","1995","10",NA,"Brazil","Rio de Janeiro","Trilha para a rifa",NA,"Árvore com cerca de 16 metros de altura com exudato alvo-viscoso, semi-ciófa. tronco com casca levemente fissurada, cor cinza com líquens, ápice dos ramos de cor marrom; folhas membranáceas, discolores verdes, opacas em ambas as face","UEC131091","UEC131091","17","Santa Maria Madalena","-42.020278","-21.967944","Pinto, GCP","810","810","-42.020278","-21.967944","2000","11","09",NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 16:22:24-03","UNICAMP","UEC","193867","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Almeida-Scabbia, RJ; Rossi, L; Kameyama, C; Fortes, EP","807","2012","10",NA,"Brazil","São Paulo","Imediações da rua Jujiro Nakayama.",NA,"Árvore, ca. 10,0m alt. Botões verdes. Flores creme, de esverdeados a amarelado. Látex branco.; Floresta com áreas de dossel relativamente preservado e algumas clareiras.","UEC160429","UEC160429","30","Arujá","-46.369722","-23.395278","Almeida-Scabbia, RJ","716","716","-46.369722","-23.395278","2012","11","09",NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 16:22:24-03","UNICAMP","UEC","196958","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Rosa, P; et al.","1124","2016","11",NA,"Brazil","Rio de Janeiro","Parque Estadual da Serra da Tiririca. Subida para Pedra do Elefante na trilha do Alto Mourão, há 50m de subida.",NA,"Saxícola, heliófila. Caule acinzentado, ramificado, látex alvo. Folhas discolores verde-claras, face adaxial brilhante. Flores com pecíolo e tubo da corola verde-claro, fauce e lobos da corola amarelo a pardacento claro, dispostas de","UEC141356","UEC141356","11","Maricá","-43.005556","-22.972222","Marquete, NFS","343","343","-43.005556","-22.972222","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 16:22:24-03","UNICAMP","UEC","203016","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","SJ4","2015","10",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas; indo para barragem, na beira estrada",NA,"Arvoreta 2 m altura; Mata Atlântica","UEC191193","UEC191193","27","Silva Jardim","-42.278611","-22.561667","Bordon, NG","39","39","-42.278611","-22.561667","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-03-01 16:22:24-03","UNICAMP","UEC","203020","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","COMB5","2015","10",NA,"Brazil","Espírito Santo","Rebio Comboios; em pasto a uns 15m do fim da Rebio Comboios",NA,"Subarbusto a arvoreta 2.5 m altura; indivíduo em pasto foi cortado e por isso com vários ramos saindo do solo; Mata Atlântica","UEC191200","UEC191200","23","Aracruz","-39.932778","-19.6875","Bordon, NG","10","10","-39.932778","-19.6875","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-03-01 16:22:24-03","UNICAMP","UEC","203021","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","COMB1","2015","10",NA,"Brazil","Espírito Santo","Rebio Comboios; em pasto a uns 15m do fim da Rebio Comboios",NA,"Arvoreta 1 m altura; Mata Atlântica","UEC191210","UEC191210","23","Aracruz","-39.928056","-19.685278","Bordon, NG",NA,NA,"-39.928056","-19.685278","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-03-01 16:22:24-03","UNICAMP","UEC","203022","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","COMB2","2015","10",NA,"Brazil","Espírito Santo","Rebio Comboios; em pasto a uns 15m do fim da Rebio Comboios",NA,"Subarbusto a arvoreta 2.5 m altura; indivíduo em pasto foi cortado e por isso com vários ramos saindo do solo; Mata Atlântica","UEC191212","UEC191212","23","Aracruz","-39.929722","-19.685556","Bordon, NG","12","12","-39.929722","-19.685556","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-03-01 16:22:24-03","UNICAMP","UEC","203056","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","SJ5","2015","10",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas; indo para a barragem próximo a estrada em barranco, mas em mata preservada",NA,"Arvoreta 3 m altura; Mata Atlântica","UEC191192","UEC191192","27","Silva Jardim","-42.280278","-22.571944","Bordon, NG","27","27","-42.280278","-22.571944","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:22:24-03","UNICAMP","UEC","203057","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","SJ6","2015","10",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas; indo para barragem, interior de mata",NA,"Árvore 5 m altura; Mata Atlântica","UEC191194","UEC191194","27","Silva Jardim","-42.280278","-22.572222","Bordon, NG","26","26","-42.280278","-22.572222","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:22:24-03","UNICAMP","UEC","203058","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","SJ7","2015","10",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas; indo para barragem, em barranco de mata preservada",NA,"Árvore 5 m altura; Mata Atlântica","UEC191196","UEC191196","27","Silva Jardim","-42.280278","-22.5725","Bordon, NG","28","28","-42.280278","-22.5725","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:22:24-03","UNICAMP","UEC","203059","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","SJ1","2015","10",NA,"Brazil","Rio de Janeiro","Reserva Biológica de Poço das Antas;#?#próximo a estrada em barranco",NA,"Árvore 3 m altura; flores brancas; Mata Atlântica","UEC191198","UEC191198","27","Silva Jardim","-42.301389","-22.545","Bordon, NG","17","17","-42.301389","-22.545","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:22:24-03","UNICAMP","UEC","205104","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","IPI3","2015","10",NA,"Brazil","Espírito Santo","Pontal do Ipiranga; em pasto, próximo a placa Fazenda Pacajus",NA,"Subarbusto 1.1 m altura; indivíduo foi cortado e possívelmente rebrotou; com frutos verdes imaturos; Mata Atlântica","UEC053998","UEC053998","22","Linhares","-39.724444","-19.226111","Bordon, NG","3","3","-39.724444","-19.226111","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:22:24-03","UNICAMP","UEC","205110","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Castello, ACD","VIC10","2015","10",NA,"Brazil","Minas Gerais","Mata Paraíso; trilha das águas, na beira da trilha a direita",NA,"Arvoreta 6 m altura; com poucas folhas; flores amareladas; tubo da corola espesso; Mata Atlântica","UEC080051","UEC080051","05","Viçosa","-42.861389","-20.801944","Bordon, NG","758","758","-42.861389","-20.801944","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:22:24-03","UNICAMP","UEC","205203","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Simões, AO","UB39","2014","11",NA,"Brazil","São Paulo","PESM (Parque Estadual da Serra Mar) Picinguaba; próximo ao fim da trilha próximo a cachoeira",NA,"Arvoreta 4 m altura; Mata Atlântica","UEC166768","UEC166768","11","Ubatuba","-44.774722","-23.365556","Bordon, NG","617","617","-44.774722","-23.365556","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:22:24-03","UNICAMP","UEC","205204","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Simões, AO","UB29","2014","11",NA,"Brazil","São Paulo","PESM (Parque Estadual da Serra Mar) Picinguaba",NA,"Arvoreta 3.5 m altura; flores com cheiro cítrico; Mata Atlântica","UEC166758","UEC166758","11","Ubatuba","-44.7825","-23.376111","Bordon, NG",NA,NA,"-44.7825","-23.376111","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:22:24-03","UNICAMP","UEC","205205","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Simões, AO","UB37","2014","11",NA,"Brazil","São Paulo","PESM (Parque Estadual da Serra Mar) Picinguaba; próximo ao fim da trilha perto da cachoeira",NA,"Arvoreta 2.5 m altura; Mata Atlântica","UEC166725","UEC166725","11","Ubatuba","-44.776667","-23.369444","Bordon, NG","232","232","-44.776667","-23.369444","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:22:24-03","UNICAMP","UEC","205432","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Tabernaemontana","hystrix","Tabernaemontana hystrix","Steub.",NA,"Bordon, NG; Bordon, C","PRA1","2015","10",NA,"Brazil","Bahia","indo pra reserva do descobrimento, em um pasto",NA,"Subarbusto a árvore; flores amareladas e alvas, fauce da corola alaranjado; flores com cheiro de lima suave igual a Parna Descobrimento; indivíduo foi cortado e rebrotou com vários troncos finos sainda do solo; Mata Atlântica","UEC161750","UEC161750","19","Prado","-39.334444","-17.271667","Bordon, NG","41","41","-39.334444","-17.271667","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA
