"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","eventTime","sex"
"1359","2012-04-24 14:29:00-03","MO","MOBOT","3365257","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"W.G. Herter","Herter 1027","1927","11",NA,"Uruguay","Río Negro",NA,"Ofir. Subhum., umbrac.",NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1360","2012-10-17 05:07:00-03","MO","MOBOT","3370404","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T. D. Pennington","Talmon S. dos Santos","Santos 377","1969","3","3","Brazil","Bahia",NA,"Ilhéus, CEPEC. Plantação de cacau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1361","2012-04-18 11:54:00-03","MO","MOBOT","3370411","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Schinini","Lidia Pérez de Molas","Pérez de Molas 164","1983","4","21","Paraguay","Itapúa",NA,"Pirapó. Centro de Desarrollo Forestal. Rivera del arroyo Pirapó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1362","2008-05-27 22:02:00-03","MO","MOBOT","3395047","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Marcos Sobral","Sobral 5943","1988","1",NA,"Brazil",NA,NA,"Reserva do CEPEC, quadra D; Ilhéus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2014-01-01 10:01:00-02","MO","MOBOT","3407034","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","C.S. Rosário","D.C. Costa|A.S.L. da Silva|Carlos S. Rosário","Costa 46","1994","9","23","Brazil","Pará",NA,"Melgaco, Estacão Cientifica Ferreira Penna, próximo a torre de observacão. Mata de terra firme. Solo areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2008-05-27 22:02:00-03","MO","MOBOT","3431975","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","M. Margarida & F. Mello","Gert G. Hatschbach","Hatschbach 18484","1968","1","25","Brazil","Paraná",NA,"Lageado (mun. Campo do Tenente).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2008-05-27 22:02:00-03","MO","MOBOT","3431978","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","B. Rambo","A. Sehnem","Sehnem 2580","1947","1","27","Brazil","Rio Grande do Sul",NA,"Est. São Salvador, arbor in silva.",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2008-05-27 22:02:00-03","MO","MOBOT","3431979","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","B. Rambo","A. Sehnem","Sehnem 7852","1961","4","24","Brazil","Rio Grande do Sul",NA,"São Leopoldo - prope urbem, arbor in silva.",NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2011-04-01 18:09:00-03","MO","MOBOT","3434160","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Martha Serrano|I. Llanos|Jeaneth Villalobos","Serrano 4102","2003","3","16","Bolivia","Chuquisaca","Luis Calvo","Parque Nacional y Área de Manejo Integrado Serranía del Iñao. Comunidad Ticucha. Pendiente superior de la serranía del Iñao. Margen izquierdo del Río Jarca Mayu Grande. Áreas con influencia de neblina y pastoreo comunitario. Bosque alto en laderas dominado por laureles (Nectandra spp) y lapachos (Tabebuia spp) y arrayán (Blepharocalyx salicifolius y Siphoneugena occidentalis). Sotobosque abierto.","-63.90055","-19.59083",NA,NA,NA,NA,"1730.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2008-05-27 22:02:00-03","MO","MOBOT","3435053","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","R. de Michel","R. Chávez de Michel","Michel 2917","2001","1","15","Bolivia","Tarija","Gran Chaco","Serranía San Alberto. Pozo Petrolero SAL X 11. Bosque Tucumano Boliviano, con árboles altos y muchos bejucos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2013-11-26 05:40:00-02","MO","MOBOT","3435607","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Reinaldo Lozano","Lozano 1444","2005","10","13","Bolivia","Chuquisaca","Sud Cinti","Ca. 4 km al NW de la Comunidad de Las Abras. Cañon Pirua. Bosque semidecíduo estacional Tucumano-Boliviano, en transición, con presencia dominante de Chrysophyllum gonocarpum y Inga marginata y Capparaceas. Doseles de 8 m en promedio. Suelos rícos en materia orgánica con afloramientos rocosos.","-64.27277","-21.09277",NA,NA,NA,NA,"1204.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2013-10-07 15:38:00-03","MO","MOBOT","3435614","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","Luzmila Arroyo P","Maribel Vargas C.","Vargas Contreras 102","2006","7","10","Bolivia","Santa Cruz","Florida","Bella Vista. A orillas del camino entre el Refugio y la salida del Circuito Ecoturistico el Cañadon, frutos amarillos, acompañada de Myroxylon peruiferum y Cedrela lilloi.","-63.6738889","-18.2758334",NA,NA,NA,NA,"1424.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1371","2011-05-24 16:05:00-03","MO","MOBOT","3435617","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Israel G. Vargas C.|C.G. Jordán|D. Cuchallo","Vargas Caballero 7252","2005","6","1","Bolivia","Santa Cruz","Florida","Alto de Mairana, área recientemente protegida de la cuenca para el agua potable de Todos Santos. Laderas con arbustos y árboles densos, en algunas áreas intervenidos por áreas de cultivo hondonadas con bosque alto ribereño con Erythrina falcata.","-64.0213889","-18.1372222",NA,NA,NA,NA,"1810.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1372","2008-05-27 22:02:00-03","MO","MOBOT","3449826","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 52792","1989","1","27","Brazil","Paraná",NA,"Rod. PR-11 Rio Jaguariaíva (mun. Jaguariaíva).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2013-02-13 05:33:00-02","MO","MOBOT","3449833","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","M. Nee","Mario Saldias P.|Yaneth Roca","Saldias Paz 675","1988","2","25","Bolivia","Santa Cruz","Andrés Ibáñez","La Miel. 17 km WSW (linea recta) del centro de Santa Cruz.","-63.35","-17.8",NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2015-02-22 14:19:00-03","MO","MOBOT","3471113","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Howard S. Irwin","Irwin 28070","1970","3","22","Brazil","Minas Gerais",NA,"Serra do Espinhaco. Cerrado, ca. 20km E. of Diamamtina.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2014-01-02 05:36:00-02","MO","MOBOT","3581596","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","Luzmila Arroyo P","D. Villarroel","Villarroel Segarra 219","2005","11","8","Bolivia","Santa Cruz","Florida","Localidad de Bella Vista, bosque semidecíduo con un dosel de entre 13 y 15 m, conformado por Astronium urundeuva, Parapiptadenia excelsa, Luehea herzogii, Anadenanthera colubrina, Myroxylum peruiferum.","-63.6583333","-18.3263889",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1376","2014-01-02 05:36:00-02","MO","MOBOT","3582652","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","D. Villarroel (USZ)","D. Villarroel","Villarroel Segarra 1568","2007","12","11","Bolivia","Santa Cruz","Florida","Bella Vista, Chaparrales transicionales con elementos de valles secos interandinos y del los bosques Tucumano-Boliviano.","-63.6836111","-18.2391666",NA,NA,NA,NA,"1495.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1377","2019-02-19 04:30:00-03","MO","MOBOT","3586705","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","M. Vargas (USZ)","Manuel Rojas Vargas","Vargas 335","2007","2","3","Bolivia","Santa Cruz","Florida","Bella Vista, ladera seca, sobre el camino principal a la altura de la vivienda de don Fabio Yepez, acompañan Dodonaea viscosa, Escallonia reticulata y Miconia sp.","-63.6741667","-18.2586111",NA,NA,NA,NA,"1477.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1378","2011-06-09 17:28:00-03","MO","MOBOT","405076","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|Tulio Tillería","Zardini 33283","1992","10","28","Paraguay","Central",NA,"Estero del Ypoá. Tacuara. 2 km NW of Cerro Pé, 140 msm. Cerrado forest.","-57.45","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","812",NA,NA,NA
"1379","2008-05-27 22:02:00-03","MO","MOBOT","405082","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 33323","1992","10","28","Paraguay","Central",NA,"Estero del Ypoá. Tacuara. 4 km NW of Cerro Pé. Cerrado Forest.","-57.46666","-25.63333",NA,NA,NA,NA,"157.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","776",NA,NA,NA
"1380","2008-05-27 22:02:00-03","MO","MOBOT","405650","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"David R. Brunner","Brunner 1935","1986","5","18","Paraguay","Cordillera",NA,"5 km al sur de VAlenzuela hacia Gral. Bernardino Caballero. Zona de rocas areniscas con varios nacientes de agua. Arboles y arbustos esparcidos en sitios de suelo arenoso y de poco profundidad. Rodeada por bosque mediano, alterado.","-56.86666","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","86-13",NA,NA,NA
"1381","2008-05-27 22:02:00-03","MO","MOBOT","405682","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"David R. Brunner","Brunner 1757","1986","4","4","Paraguay","Concepción",NA,"Arroyo Tagatiya-mí. Bosque ribereño de 20-35 m. de altura cambiando a savanas y campos fuera del arroyo. Suelo calcareo de poco profundidad sobre piedra caliza.","-57.53333","-22.61666",NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","86-5",NA,NA,NA
"1382","2008-05-27 22:02:00-03","MO","MOBOT","405697","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"David R. Brunner","Brunner 1167","1985","5","31","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui, Cuenca del Arroyo Corrientes, region noreste del parque. Bosque seco a semi-humedo al lado el arroyo, de hasta 20 m de altura. Suelo arenoso de arenisca y conglomerado andesitico.","-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"9","85-5",NA,NA,NA
"1383","2008-05-27 22:02:00-03","MO","MOBOT","405722","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","W.J. Hahn (MO)","William J. Hahn","Hahn 2483","1984","5","7","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Deciduous forest to 25 m tall.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"18","84-27",NA,NA,NA
"1384","2008-05-27 22:02:00-03","MO","MOBOT","405753","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","W.J. Hahn (MO)","William J. Hahn","Hahn 1818","1983","11","8","Paraguay","Amambay",NA,"Bella Vista, Ranch of Sr. Ocariz. Open savanna vegetation broken by pockets of open forest and low to medium-tall riparian forest.","-56.5","-22.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"7","83-78",NA,NA,NA
"1385","2008-05-27 22:02:00-03","MO","MOBOT","405761","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","W.J. Hahn (MO)","William J. Hahn","Hahn 2380","1984","4","29","Paraguay","Paraguarí",NA,"35 km N of Caapucu. Arroyo Apichapa. Riparian forest.","-57.16666","-26.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"6","84-23",NA,NA,NA
"1386","2008-05-27 22:02:00-03","MO","MOBOT","405769","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","W.J. Hahn (MO)","William J. Hahn","Hahn 1825","1983","12","2","Paraguay","Paraguarí",NA,"Parque Nacional Ybycui. Open scrub savanah. Soil sandy.","-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"16","83-79",NA,NA,NA
"1387","2008-05-27 22:02:00-03","MO","MOBOT","406476","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Alwyn H. Gentry|Carmen L. Cristóbal|Aurelio Schinini","Gentry 59458","1987","9","29","Argentina","Corrientes",NA,"10 km SE of Corrientes, 1 km past bridge over Arroyo Riachuelo; forest island in Chaco.","-58.83333","-27.5",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","87-279",NA,NA,NA
"1388","2014-07-08 14:32:00-03","MO","MOBOT","406481","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Schinini (CTES)","Gary S. Hartshorn","Hartshorn 2499","1980","3","19","Paraguay","Paraguarí",NA,"Ybycui National Park. Warm temperate moist forest. Sponsored by the Paraguay National Park Service and the U.S. Fish and Wildlife Service.","-56.8333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","80-1",NA,NA,NA
"1389","2016-01-21 12:56:00-02","MO","MOBOT","406554","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pannington (K)","Blas Pérez","Pérez Maricerich 902","1991","3",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","3",NA,NA,NA
"1390","2011-06-09 17:46:00-03","MO","MOBOT","406781","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Israel G. Vargas C.","Vargas Caballero 322","1989","9","10","Bolivia","Santa Cruz","Vallegrande","Huascañada.","-64.0975","-18.53166",NA,NA,NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","65",NA,NA,NA
"1391","2016-06-16 08:31:00-03","MO","MOBOT","407567","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Blas Pérez","Pérez Maricerich 1024","1991","8",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","4",NA,NA,NA
"1392","2014-11-13 12:23:00-02","MO","MOBOT","407579","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pannington (K)","Blas Pérez","Pérez Maricerich 455","1991","1",NA,"Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3","2",NA,NA,NA
"1393","2008-05-27 22:02:00-03","MO","MOBOT","407845","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|P. Aquino","Zardini 33594","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 8 km S of Villeta. Inundated savanna with patches of forest.","-57.55","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","781",NA,NA,NA
"1394","2008-05-27 22:02:00-03","MO","MOBOT","407851","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 33715","1992","11","18","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.","-57.56666","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","783",NA,NA,NA
"1395","2011-06-09 17:28:00-03","MO","MOBOT","407858","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|Tulio Tillería","Zardini 34087","1992","12","2","Paraguay","Central",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 2.5 km S of Villeta. Savanna and patches of Cerrado Forest.","-57.53333","-25.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","788",NA,NA,NA
"1396","2008-05-27 22:02:00-03","MO","MOBOT","408465","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Schinini (CTES)","Alwyn H. Gentry|Robert Neumann|Carlos A. Palací|L. Malmierca","Gentry 51755","1985","9","22","Argentina","Salta",NA,"ANTA: Parque Nacional El Rey, Rey, Myrtaceae forest tree plot and trail from Intendencia to Arroyo Aguas Negras, mature, mossy forest. ca. 1400 mm of rain per year.","-64.7","-24.58333",NA,NA,NA,NA,"950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","85-313",NA,NA,NA
"1397","2011-06-09 17:46:00-03","MO","MOBOT","408481","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.",NA,"Israel G. Vargas C.","Vargas Caballero 974","1991","4","14","Bolivia","Santa Cruz","Vallegrande","Huasacañada, 5 km al S de la ciudad de Vallegrande. Vegetacion natural muy disturbada, remanente en las cercas al margen de terrenos cultivados y algunas quebradas.","-64.08555","-18.51805",NA,NA,NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","104",NA,NA,NA
"1398","2008-05-27 22:02:00-03","MO","MOBOT","408622","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","A. Schinini (CTES)","Alwyn H. Gentry|Lidia Pérez de Molas|David R. Brunner","Gentry 51837","1985","9","30","Paraguay","Paraguarí",NA,"95 km SE of Asuncion, near Acahay, isolated patch of chaco type vegetation.","-57.13333","-25.86666",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"5","85-326",NA,NA,NA
"1399","2008-05-27 22:02:00-03","MO","MOBOT","409054","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|Leongino Guerrero","Zardini 31595","1992","5","18","Paraguay","Central",NA,"2.5 km W from entrance to Tavavory. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","681",NA,NA,NA
"1400","2008-05-27 22:02:00-03","MO","MOBOT","409091","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|P. Aquino","Zardini 31665","1992","5","18","Paraguay","Central",NA,"Border Tavarory-Acosta NU. Forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","682",NA,NA,NA
"1401","2008-05-27 22:02:00-03","MO","MOBOT","409097","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|P. Aquino","Zardini 31668","1992","5","18","Paraguay","Central",NA,"Border Tavarory-Acosta NU. Forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","682",NA,NA,NA
"1402","2008-05-27 22:02:00-03","MO","MOBOT","409159","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|P. Aquino","Zardini 31812","1992","6","8","Paraguay","Central",NA,"Limpio-Piquete Cué. Inundated savanna and patches of forest.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","686",NA,NA,NA
"1403","2008-05-27 22:02:00-03","MO","MOBOT","409171","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|P. Aquino","Zardini 31836","1992","6","8","Paraguay","Central",NA,"Limpio-Piquete Cué. Inundated savanna and patches of forest.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","686",NA,NA,NA
"1404","2014-11-13 10:54:00-02","MO","MOBOT","409195","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","marginatum",NA,"Chrysophyllum marginatum","(Hook. & Arn.) Radlk.","T.D. Pennington (K)","Elsa M. Zardini|R. Velázquez","Zardini 27727","1991","6","22","Paraguay","Paraguarí",NA,"National Park Ybycu'í, 3 km south of northwestern corner of park.","-56.7666667","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"4","588",NA,NA,NA
