"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus","infraspecificEpithet","previousCatalogNumber","sex"
"637","2019-11-01 15:05:40-03","UnB","UB","202211","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes nana","D. Legrand","Proença, C","1995",NA,NA,"Irwin, HS; Souza, R; Santos, RR","1965","09","13","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"8254","Southern America","Summit of Chapada da Contagem, ca. 10 km. E. of Brasília, D.F",NA,"Subshrub from woody root, to ca. 20 cm. tall. Corolla and anther white. Fruit green; Burned-over cerrado","70570","auto","1000","1000",NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA
"638","2019-11-01 15:05:54-03","UnB","UB","191826","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2012","09",NA,"Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","2012","09","28","Brasil","Goiás","Goiás","-50.145278","-15.931389","-50.145278","-15.931389",NA,NA,"Dicotyledoneae",NA,"2850","Southern America","Área da pousada Dona Sinhá",NA,"Árvore ca. 10 m, caule cinza escuro fissurado, botão floral verde, flor branca, fruto imaturo jovem verde (coletado material em sílica gel); Pasto",NA,NA,"503","503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-01 15:05:54-03","UnB","UB","8933","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Proença, CEB",NA,NA,NA,"Morais, RO","1999","10","20","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"s.n.","Southern America",NA,NA,".","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-01 15:05:54-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2016","09",NA,"Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","2016","09","13","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Dicotyledoneae",NA,"6547","Southern America","Plantada na quadra 315 Sul",NA,"Árvore ca. 7 m de altura, botões florais verdes e flores passadas","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-01 15:05:54-03","UnB","UB","181212","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2012","03",NA,"Guilherme, FAG; Bernasol, WP; Batista, NTF","2007","08","11","Brasil","Goiás","Aparecida do Rio Doce","-51.1453018188477","-18.298900604248",NA,NA,NA,NA,"Dicotyledoneae",NA,"766","Southern America","PHC Irara.",NA,"Árvore 0,8 m. de altura; cheiro agradável, cálice verde claro, pétalas cremes e androce e gineceu cremes.; Borda de mata estacional.","33627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 15:05:54-03","UnB","UB","191841","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2012","09",NA,"Faria, JEQ; Soares-Silva, LH; Silva Júnior, MC","2012","09","28","Brasil","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,"Dicotyledoneae",NA,"2872","Southern America","Área da pousada Dona Sinhá",NA,"Árvore ca. 10 m de altura, botões florais verdes e flores creme-esverdeadas; Cerradão alterado","63502","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 15:05:54-03","UnB","UB","161828","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2010","05",NA,"Faria, JEQ; Zanatta, MRV; Oliveira, DR","2010","05","15","Brasil","Goiás","Montes Claros de Goiás","-51.3967018127441","-16.0077991485596",NA,NA,NA,NA,"Dicotyledoneae",NA,"842","Southern America",NA,NA,"Arvoreta ca. 2,5 m de altura, pedicelos da última frutificação presentes, caule com ritidoma esfoliante; Subbosque de cerradão, solo arenoso, relevo plano","65664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 15:05:54-03","UnB","UB","136930","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2011","04",NA,"Campos, LZO; Assunção, V; Sartori, A","2009","10","09","Brasil","Mato Grosso do Sul","Jaraguari","-54.3993988037109","-20.1417007446289",NA,NA,NA,NA,"Dicotyledoneae",NA,"29","Southern America","Comunidade de Furnas",NA,"Árvore de 3m, coletada em mata de galeria. Frutos amarelos pilosos.","56873","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 15:05:54-03","UnB","UB","131250","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Landrum, LR","1991",NA,NA,"Hatschbach, G","1970","09","27","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Dicotyledoneae",NA,"24781","Southern America","Cemitério",NA,"Flores alvas.; Árvore 8m.; Capão","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-11-01 15:05:54-03","UnB","UB","131251","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Soares-Silva, LH","2000",NA,NA,"Francisco, EM","1998","10","08","Brasil","Paraná ","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Dicotyledoneae",NA,"FUEL23727","Southern America","Entrada para Vila Nova",NA,"Flores verde-amareladas.; Árvore 3m.","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-01 15:05:54-03","UnB","UB","161826","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Faria, JEQ","2010","05",NA,"Faria, JEQ; Zanatta, MRV; Oliveira, DR","2010","05","15","Brasil","Goiás","Montes Claros de Goiás","-51.3967018127441","-16.0077991485596",NA,NA,NA,NA,"Dicotyledoneae",NA,"840","Southern America",NA,NA,"Arbusto ca. 1,5 m de altura, caule com ritidoma esfoliante; Subbosque de cerradão, solo arenoso, relevo plano","65664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-10-03 10:04:13-03","UFSCar","SORO","2615","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Viani, R.A.G.; et al.","2002","07","28","Brasil","São Paulo","Orindiúva","-49.3499984741211","-20.1800003051758",NA,NA,NA,NA,NA,NA,"293",NA,NA,NA,NA,"15089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-10-03 10:04:13-03","UFSCar","SORO","6592","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","A. Giaretta","2016","06",NA,"Tamashiro, J.Y.; Santos, F.A.M.;Gardolinski, P.C.F.C.; Galvão, J.C. & Belinello, R.","1994","09","26","Brasil","São Paulo","Itatinga","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,NA,NA,"638",NA,"Estrada de terra Itatinga-Avaré.",NA,"Arvoreta de 4m., frutos verdes.","28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-10-03 10:04:13-03","UFSCar","SORO","5002","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Colleta, G.D.; & Alves, F.M.","2012","05","15","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,"643",NA,"Faz. São João do Barreiro, mata ao lado do confinamento. Floresta Estacional Semidecidual.",NA,"Árvore, 10m, flores brancas.","52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-10-03 10:04:13-03","UFSCar","SORO","7417","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J. Kuntz","2011","02","26",NA,"1998","08","31","Brasil","São Paulo","Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,NA,NA,NA,NA,"2729",NA,"Haras vanguarda. Rod SP 101, km 32. Módulo II.",NA,"Arvoreta, flores alvas.","12206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2019-12-05 14:48:38-03","UFSCar","SORO","7651","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","F.F.Mazine","2019","09",NA,NA,"2002","08","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"67",NA,"Parque Ibirapuera. Próximo à Bienal.",NA,"Arvoreta, 2m alt., casca cinzenta uniforme, flores brancas.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2019-10-03 10:04:13-03","UFSCar","SORO","6596","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","A. Giaretta","2016","06",NA,NA,"1977","11",NA,"Brasil","Glicério","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 5m. Flores alvas, quase sem folhas.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2019-10-03 10:04:13-03","UFSCar","SORO","2614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","D. Legrand",NA,NA,NA,NA,"Viani, R.A.G.; et al.","2002","04","26","Brasil","Rio Grande do Sul","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,NA,NA,NA,NA,"Área da Riocell",NA,NA,"31686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2019-10-03 10:04:13-03","UFSCar","SORO","5712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Mazine, F.F.; Pinheiro, M.; Alves, F.M.","2008","10","23","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"1085",NA,"ESALQ",NA,"Árvore. Frutos maduros amarelos.","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2019-10-03 10:04:13-03","UFSCar","SORO","5711","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Almeida, J.F.; Valdemarin, K.","2017","11","10","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"30",NA,"ESALQ",NA,"Sem flor, com fruto. Vegetação: Estacional Semidecidual.","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2019-10-03 10:04:13-03","UFSCar","SORO","4824","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Colleta, G.D.; Alves, F.M.","2012","05","15","Brasil","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,"643",NA,"Fazenda São João do Barreiro, mata ao lado do confinamento. Floresta Estacional Semidecidual.",NA,"Árvore, 10 m, flores brancas.","52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2019-12-05 14:48:38-03","UFSCar","SORO","7782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"P.H.Gaem",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Araçoiaba da Serra","-47.6100006103516","-23.5",NA,NA,NA,NA,NA,NA,"95",NA,"Fragmento de floresta estacional.",NA,"Árvore de aprox. 4m.","18496","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2019-10-03 10:04:13-03","UFSCar","SORO","7429","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","J.Kuntz","2011","02","26",NA,"1994","10","28","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,NA,NA,"Parque/ESALQ/USP",NA,"Árbusto ca. 4m alt.","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-12-05 14:48:38-03","UFSCar","SORO","7888","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","D. Legrand",NA,NA,NA,NA,"1949","07","19","Brasil","São Paulo","Itaporanga","-49.4900016784668","-23.7000007629395",NA,NA,NA,NA,NA,NA,"721",NA,"Patrimônio do Mosteiro.",NA,"Árvore, flores brancas.","24006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-10-03 10:04:13-03","UFSCar","SORO","7439","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","F.F. Mazine","2007",NA,NA,"Zardini, E.M.; Guerrero, L.","1994","09","17","Paraguai","Concepcion",NA,"-57.383333","-22.966667","57°23'W","22°58'S",NA,NA,NA,NA,"41274",NA,"Between Estancia San Fernando and trail to Paso Barreto. Palm forest.",NA,"Shrub 1m. Corolla white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-05-06 12:00:59-03","UFU","HUFU","21352","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.",NA,NA,NA,NA,"Barbosa, A.A.A.; Mendes, S.","1999","10","08","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00017321",NA,NA,NA,"2347",NA,"Reserva do Clube Caça e Pesca Itororó, Vereda 1, borda direita.",NA,"Erva com botão.; Vereda.","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-08-04 12:48:46-03","UFU","HUFU","11201","S","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes nana","D.Legrand","Arantes, A.A.A.","1997","02",NA,"Barbosa, A.A.A.","1992","09",NA,"Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00017320",NA,NA,NA,"798",NA,"Estação Ecológica do Panga",NA,"Erva com flores alvas.; Campo sujo.","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nana",NA,NA
"664","2019-05-06 12:01:02-03","UFU","HUFU","16791","S","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kausel & D.Legrand","Chagas-Silva, F.","1996",NA,NA,"Silva, F.C. e; Francisco, E.M.","1996","08","28","Brasil","Paraná",NA,NA,NA,NA,NA,"HUFU00017399",NA,NA,NA,"s.n.",NA,"Arredores de Jaguapita",NA,"Árvore, ca. 10 m. Botão floral cinza escuro, flor branca, odorífera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-02-23 13:22:55-03","MN","R-TIPOS","8971","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O. Berg) Kausel & D. Legrand","Mattos, J.","1961","04",NA,"Glaziou, A.F.M.","1872","09","26","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000008971","R000008971_001",NA,NA,"6139",NA,"Sete Pontes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus de Campomanesia cagaiteira Kiaersk.",NA,NA,NA
"666","2021-02-23 13:22:55-03","MN","R-TIPOS","166152","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","gemmiflora","Myrcia gemmiflora","O. Berg",NA,NA,NA,NA,"Gardner, G.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"R000166152","R000166152_001",NA,NA,"4676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"667","2020-08-20 20:40:26-03","UFSC","FLOR","26817","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","Jarenkow, J.A.","1989",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1989","10","31","Brasil","Rio Grande do Sul","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"FLOR0026817",NA,NA,"Myrtales","1407",NA,"Pacheca.",NA,"arbusto, corola branca, 2,5m altura","49429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-08-20 20:40:29-03","UFSC","FLOR","30363","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(Berg.) Legrand & Kausel","Lima, M.P.M. de","1987",NA,NA,"Pastore, U.; Klein, R.M.","1986","10","21","Brasil","Mato Grosso do Sul","Naviraí","-53.75","-23.183333","53º45'W","23º11'S","FLOR0030363",NA,NA,"Myrtales","101",NA,"Porto Caiuá, 12 km antes.",NA,"árvore, fanerófita, flor baga amarela, 9m altura. Folha SF.22-Y-C; ponto 56; DAP 0,40 m; diâmetro da copa 5 m; freqüência rara",NA,NA,"260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-08-20 20:40:29-03","UFSC","FLOR","7163","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(Berg.) Legrand & Kausel","Sobral, M.","1993",NA,NA,"Pastore, U.","1980","08","22","Brasil","Rio Grande do Sul","Pirapó","-55.1988983154297","-28.0447006225586",NA,NA,"FLOR0007163",NA,NA,"Myrtales","11",NA,"Pirapó-SH 21, Margens do Rio Ijuí.",NA,"arvoreta baixa. Copa desenvolvida, horação intensa, ausência de folhas.","18590","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-08-20 14:58:18-03","UFSC","FLOR","29883","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(Berg.) Legrand & Kausel",NA,NA,NA,NA,"Souza, H. de","1965","07","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0029883",NA,NA,"Myrtales","s.n.",NA,"rodovia Matão-Nova Europa.",NA,"árvore","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-01-31 10:39:07-03","IFAM","EAFM","6858","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes",NA,"Gonzatti, F.; Grizzon, M.","2012",NA,NA,"Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,NA,"131",NA,NA,NA,"; HABITAT: Na borda da mata de restinga.; DESC: Com flores perfumadas;10 m.","31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-03-04 15:45:24-03","IF","SPSF","11608","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Niedenzu","F.F.Mazine","2011","04","18","G.Durigan","1987","09","26","Brasil","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul","distrito de Taruma, fazenda Tulio Matarazzo",NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: uvaia&nf;Árvore isolada, na pastagem, pequena; frutos amarelos, comestíveis, semelhantes à uvaia.;","23972","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-03-04 15:45:24-03","IF","SPSF","11357","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Niedenzu","F.F.Mazine","2011","04","18","O.T. Aguiar","1987","08","11","Brasil","SP","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Magnoliophyta","Myrtales","197","América do Sul","Estação Experimental de Tupi",NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: cereja-do-Rio Grande&nf;Arvoreta 9m, tronco com pequenas fissuras longitudinais, flores com pétalas cor creme.; GEOGRAFIA: Em frente ao escritório.;","44778","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-03-04 15:45:24-03","IF","SPSF","09749","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","O.T. Aguiar","2016","07","05","A.D.Caliente","1993","09","23","Brasil","MS","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,"Magnoliophyta","Myrtales","1105","América do Sul","horto Rio Verde, corrego Barreiro",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","150618","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-03-04 15:45:24-03","IF","SPSF","18095","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","O.T. Aguiar","2016","07","05","P.Guimaraes",NA,NA,NA,"Brasil","SP","São Jose do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul","campus UNESP",NA,"COLETA: XLS: SPSFAntigo;","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-03-04 15:45:24-03","IF","SPSF","18094","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","O.T. Aguiar","2016","07","05","P.Guimaraes",NA,NA,NA,"Brasil","SP","São Jose do Rio Preto","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,"América do Sul","campus UNESP",NA,"COLETA: XLS: SPSFAntigo;","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-03-04 15:45:24-03","IF","SPSF","50437","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","myrcianthes","Eugenia myrcianthes","Nied.","O.T. Aguiar","2016","07","12","R.P.S.Peña","2002","08","26","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Magnoliophyta","Myrtales","67","América do Sul","parque Ibirapuera",NA,"COLETA: Arvoreta 2 m, casca cinzenta uniforme, flores brancas; GEOGRAFIA: Próximo à Bienal;","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-03-04 15:45:28-03","IF","SPSF","45524","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kaus. & Legr.","G.M.Barroso","1988","06","30","R.B.Torres & N.Figueiredo & A.R.de Oliveira","1987","08","19","Brasil","SP","Itaberá","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"Magnoliophyta","Myrtales","249","América do Sul","Estação Ecológica",NA,"COLETA: Mata Secundária.&nf;Árvore 12m altura; flores brancas, perfumadas; pétalas reflexas na ântese.&nf;Nome popular: uvaia; GEOGRAFIA: Beira de estrada, em pasto;","29370","auto","624","624","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-03-04 15:45:28-03","IF","SPSF","38420","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kaus. & Legr.","O. T. Aguiar","2007","07","18","J. A. Pastore & O. T. Aguiar & R.Cielo-Filho & C.R.Lima & D.F.Bueno","2006","08","02","Brasil","SP","Paranapanema","-48.763889","-23.523056",NA,NA,NA,NA,"Magnoliophyta","Myrtales","1477","América do Sul","Estação Ecológica de Paranapanema",NA,"COLETA: Arvoreta 3m, flores.; GEOGRAFIA: Acesso para o final da trilha 1.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-03-04 15:45:28-03","IF","SPSF","38611","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kaus. & Legr.","O.T. Aguiar","2008","05","13","O. T. Aguiar & J. B. Baitello & C. R. Lima","2007","08","28","Brasil","SP","Paranapanema","-48.750833","-23.544167",NA,NA,NA,NA,"Magnoliophyta","Myrtales","741","América do Sul","Estação Ecológica de Paranapanema",NA,"COLETA: Árvore 10m, casca fissurada.; GEOGRAFIA: Trilha 1.;",NA,NA,"630","630","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-03-04 15:45:28-03","IF","SPSF","38723","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kaus. & Legr.","O. T. Aguiar","2007","10","11","C.R.Lima & J. A. Pastore & J.B.Baitello & E.Adriano & D.F.Bueno","2007","09","27","Brasil","SP","Paranapanema","-48.738889","-23.529722",NA,NA,NA,NA,"Magnoliophyta","Myrtales","66","América do Sul","Estação Ecológica de Paranapanema",NA,"COLETA: Árvore 8m, frutos imatuos verdes e maduros amarelos.&nf;Nome popular: pessego do mato, falsa uvaia&nf;Material incluído em alcool.; GEOGRAFIA: Em frente ao talhão 31 de Pinus, borda da mata.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-03-04 15:45:28-03","IF","SPSF","38756","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","edulis","Hexachlamys edulis","(O.Berg) Kaus. & Legr.","O.T. Aguiar","2008","05","13","J.B.Baitello & J. A. Pastore & C.R.Lima & E.Adriano & D.F.Bueno","2007","09","27","Brasil","SP","Paranapanema","-48.7525","-23.519722",NA,NA,NA,NA,"Magnoliophyta","Myrtales","1922","América do Sul","Estação Ecológica de Paranapanema",NA,"COLETA: Arvoreta, botões florais e frutos esverdeados.; GEOGRAFIA: Borda da mata, em frente ao talhão 31 do Pinus.;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
