"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","sex"
"92","2020-04-22 16:25:06-03","UFPB","JPB","49346","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Gomes, LA; Matos, AG; Menezes, AB; Santos, E","88","2011","03","29","Southern America","Brasil","Sergipe","RVS Mata do Junco, Margens da trilha. Solo areno-argiloso",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 10m de altura. Frutos maduros roxos.","JPB0049346","Angiosperma","Dicotyledon","(A. DC.) Radlk.",NA,NA,"Gomes, LA","-37.056111","-10.532222",NA,NA,"Capela",NA,"-37.056111","-10.532222","2011","03",NA,NA,"30",NA,NA,NA,NA
"93","2019-01-17 11:25:15-02","PUCRS","MPUC","14600","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,NA,"2011","05","07","South America","Brasil","RS",".",NA,NA,NA,NA,NA,"Ericales","(A. DC.) Radlk.",NA,NA,"N.I. Matzenbacher","-51.3280556","-30.1011667",NA,NA,"Guaíba","Magnoliopsida","-51.3280556000","-30.1011667000","2011","01",NA,NA,"01",NA,"1",NA,NA
"94","2019-01-17 11:25:15-02","PUCRS","MPUC","16304","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,NA,"1986","04","06","South America","Brasil","RS","Fazenda São Maximiano",NA,NA,NA,NA,NA,"Ericales","(A. DC.) Radlk.",NA,NA,"B.E. Irgang","-51.3280556","-30.1011667",NA,NA,"Guaíba","Magnoliopsida","-51.3280556000","-30.1011667000",NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2019-01-17 11:25:15-02","PUCRS","MPUC","14516","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","P.J.S. SilvaFilho",NA,"2010","10","20","South America","Brasil","RS","Bairro Lami, Reserva Biológica",NA,NA,NA,NA,NA,"Ericales","(A. DC.) Radlk.",NA,NA,"P.J.S. Silva Filho","-51.2372222222","-30.0191388889",NA,NA,"Porto Alegre","Magnoliopsida","-51.2372222222","-30.0191388889","2010","01",NA,NA,"01",NA,"1","869",NA
"96","2019-01-17 11:25:15-02","PUCRS","MPUC","14601","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,NA,"2011","05","07","South America","Brasil","RS",".",NA,NA,NA,NA,NA,"Ericales","(A. DC.) Radlk.",NA,NA,"N.I. Matzenbacher","-51.3280556","-30.1011667",NA,NA,"Guaíba","Magnoliopsida","-51.3280556000","-30.1011667000","2011","01",NA,NA,"01",NA,"1",NA,NA
"97","2019-01-17 11:25:15-02","PUCRS","MPUC","9011","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","C.S.A. Martins",NA,"1996","11","14","South America","Brasil","RS","Espigão Alto, rio Uruguaí, junto a confluência dos rios Canoas e Pelotas",NA,NA,NA,NA,NA,"Ericales","(A. DC.) Radlk.",NA,NA,"N.I. Matzenbacher","-51.4506667","-27.6711111",NA,NA,"Barracão","Magnoliopsida","-51.4506667000","-27.6711111000","2010","01",NA,NA,"01",NA,"1",NA,NA
"98","2020-10-14 10:06:32-03","FURB","FURB","32534","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Verdi, M.; Martins, E.M. & Veiga, O.N.","5527","2010","08","25",NA,"Brasil","Paraná","Trilha Noroeste / Parque Estadual Pico Marumbi.",NA,NA,NA,"FURB03495",NA,NA,"(A.DC.) Radlk.",NA,"FURB03495","Gasper, AL de","-48.9147222","-25.445","854","854","Morretes",NA,"-48.9147222","-25.4450000","2010","11",NA,NA,"25",NA,NA,NA,NA
"99","2020-10-14 10:06:32-03","FURB","FURB","46757","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Oliveira, A.A. de","1383","2015","03","24",NA,"Brasil","Santa Catarina","Rio da Areia de Baixo / Avencal Mato Preto.",NA,NA,"Regeneração IFFSC 1019 /L/70 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbustiva;","FURB43453",NA,NA,"(A.DC.) Radlk.",NA,"FURB43453","Pastório, FF","-49.6813889","-26.2794445","903","903","Mafra",NA,"-49.6813889","-26.2794445","2015","04",NA,NA,"08",NA,NA,NA,NA
"100","2021-03-16 17:51:54-03","UCS","HUCS","7382","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Kegler, A.","10757","1989","10","20",NA,"Argentina","Chaco","Rio Tragadero",NA,NA,"Herb. Univ. Zurich",NA,"Angiospermae","Ericales","(A. DC.) Radlk.",NA,NA,"Kramer, K.U.",NA,NA,NA,NA,"Antequera",NA,NA,NA,"1989","10",NA,NA,"20",NA,NA,NA,NA
"101","2021-03-16 17:51:54-03","UCS","HUCS","14159","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Kegler, A.","316","1999","10","27",NA,"Brasil","Rio Grande do Sul","Criúva - Aguda",NA,NA,"Na mata.",NA,"Angiospermae","Ericales","(A. DC.) Radlk.",NA,NA,"Smith, S.F.","-51.1794013977051","-29.1681003570557",NA,NA,"Caxias do Sul",NA,NA,NA,"2000","02","49662","auto",NA,NA,NA,NA,NA
"102","2021-03-16 17:51:54-03","UCS","HUCS","36979","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rizzon, E.","114","2011","04","07",NA,"Brasil","Rio Grande do Sul","Terreno da Igreja",NA,NA,"Cultivada",NA,"Angiospermae","Ericales","(A. DC.) Radlk.",NA,NA,"Grizzon, M.; Gaio","-51.0680999755859","-28.9710998535156",NA,NA,"São Marcos",NA,NA,NA,NA,NA,"15120","auto",NA,NA,NA,NA,NA
"103","2019-02-23 13:15:04-03","UNEMAT","HERBAM","4908","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Simão, S.S.; Almeida, E.A. & Rodrigues, L.","54","2010","10","19",NA,"Brasil","Mato Grosso","Fazenda Viviane, Floresta ombrófila.",NA,NA,NA,"HERBAM004908",NA,NA,"(A.DC.) Radlk.",NA,NA,"Piva, JH","-56.143611","-9.868611",NA,NA,"Alta Floresta",NA,"-56.143611","-9.868611","2012","11",NA,NA,"17",NA,NA,NA,NA
"104","2019-02-23 13:15:04-03","UNEMAT","HERBAM","4895","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Simão, S.S.; Almeida, E.A.","41","2010","09","26",NA,"Brasil","Mato Grosso","Fazenda Viviane",NA,NA,NA,"HERBAM004895",NA,NA,"(A.DC.) Radlk.",NA,NA,"Piva, JH","-56.0861015319824","-9.87555980682373",NA,NA,"Alta Floresta",NA,NA,NA,"2012","11","109392","auto","17",NA,NA,NA,NA
"105","2019-02-23 12:39:56-03","UNEMAT","HERBAM","14669","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Spletozer, A. .G.; Santos, C. .R.; Rocha Filho, J. .A. & Almeida, A A S","89","2017","01","24",NA,"Brasil","Mato Grosso","Fragmento II, Terra Firme.",NA,NA,NA,"HERBAM014669",NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"56.059611","9.895889","298","298","Alta Floresta",NA,"56.059611","9.895889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-02-23 13:15:04-03","UNEMAT","HERBAM","4904","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Simão, S.S.; Almeida, E.A.","50","2010","10","16",NA,"Brasil","Mato Grosso","Fazenda Viviane, Floresta ombrófila.",NA,NA,NA,"HERBAM004904",NA,NA,"(A.DC.) Radlk.",NA,NA,"Piva, JH","-56.0861015319824","-9.87555980682373",NA,NA,"Alta Floresta",NA,NA,NA,"2012","11","109392","auto","17",NA,NA,NA,NA
"107","2019-02-23 13:15:04-03","UNEMAT","HERBAM","4881","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Simão, S.S.; Almeida, E.A.","27","2010","04","19",NA,"Brasil","Mato Grosso","Fazenda Viviane",NA,NA,NA,"HERBAM004881",NA,NA,"(A.DC.) Radlk.",NA,NA,"Piva, JH","-57.389167","-9.870833","284","284","Alta Floresta",NA,"-57.389167","-9.870833","2012","11",NA,NA,"17",NA,NA,NA,NA
"108","2019-02-23 11:30:24-03","UNEMAT","HERBAM","9955","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Soares-Lopes, C R A; Soares, D.S.; Trevisan, L.R. & Benetti, E.","CL 1527913","2014","08","18",NA,"Brasil","Mato Grosso","Área de empréstimo da PCH da Fazenda, área 2, Floresta Ombrófila",NA,NA,NA,"HERBAM009955",NA,NA,"(A.DC.) Radlk.",NA,NA,"Gvasconcelos","-8858.85833","-503.211111","226","226","Alta Floresta",NA,"-8858.85833","-503.211111","2014","09",NA,NA,"29",NA,NA,NA,NA
"109","2019-02-22 16:42:06-03","UNEMAT","HERBAM","3507","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","257","2007","10","16",NA,"Brasil","Mato Grosso","UHE Sinop",NA,NA,NA,"HERBAM003507",NA,NA,"(A.DC.) Radlk.",NA,NA,"Lobato, LC; Soares, CRA; Silva, CRA","-55.4475","-11.28",NA,NA,"Itaúba",NA,"-55.4475","-11.28","2009","07",NA,NA,NA,NA,NA,NA,NA
"110","2019-02-23 11:30:24-03","UNEMAT","HERBAM","9904","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Soares-Lopes, C.R.A.; Pereira, S.; Trevisan, L.R.; Dos Reis, O. & Benetti, E.","CL 1087862","2014","07","28",NA,"Brasil","Mato Grosso","PCH Cabeça-de-boi, área B1, margem esquerda, Floresta Ombrófila.",NA,NA,NA,"HERBAM009904",NA,NA,"(A.DC.) Radlk.",NA,NA,"Gvasconcelos","-8855.16389","-502.336111","267","267","Alta Floresta",NA,"-8855.16389","-502.336111","2014","10",NA,NA,"06",NA,NA,NA,NA
"111","2020-04-27 16:11:41-03","UFES","VIES","46624","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Barboza, E.; Cordeiro, J.; Costa, E.F.","2767","2010","11","06",NA,"Brasil","Bahia","Morro da Bandeirinha. Afloramento Rochoso.",NA,NA,NA,"VIES046624",NA,NA,"(A.DC.) Radlk.",NA,"VIES046624","Völtz, R.R.","-39.8588981628418","-12.8699998855591",NA,NA,"Milagres",NA,NA,NA,"2018","08","24432","auto",NA,NA,NA,NA,NA
"112","2020-04-27 16:11:41-03","UFES","VIES","46631","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Cordeiro, J.; Barbosa, E.; Silva, J.M.; Vaz, J.","3402","2009","11","12",NA,"Brasil","Rio Grande do Sul","Parque Estadual do Espinilho. Beira de rio.",NA,NA,NA,"VIES046631",NA,NA,"(A.DC.) Radlk.",NA,"VIES046631","Völtz, R.R.","-57.5546989440918","-30.2071990966797",NA,NA,"Barra do Quaraí",NA,NA,NA,"2018","08","42332","auto",NA,NA,NA,NA,NA
"113","2021-03-21 19:38:52-03","UFC","EAC","5047","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Fernandes, A.; Matos, F.J.A.","EAC5047","1978","10","27","Southern America","Brasil","Rio Grande do Norte","entre Upanema e Augusto Severo, Entre afloramento rochoso de natureza calcárea",NA,NA,"Caatinga","EAC0005047","Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,"Alves-Araújo, A.",NA,NA,NA,NA,NA,NA,NA,NA,"2009","11",NA,NA,"16",NA,NA,NA,NA
"114","2021-03-21 19:38:52-03","UFC","EAC","42041","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Queiroz, R.T.; et al.","54","2005","09","04","Southern America","Brasil","Rio Grande do Norte","Lajedo de Soledade",NA,NA,"Árvore. Solo sedimentar; Flor verde; 4 estames, 4 pétalas,ovário súpero; fruto ausente;em ravina.; Caatinga aberta","EAC0042041","Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,"Alves-Araújo, A.","-37.798900604248","-5.6641697883606",NA,NA,"Apodi",NA,NA,NA,"2009","11","32753","auto","16",NA,NA,NA,NA
"115","2019-11-25 12:12:43-03","UFSM","SMDB","205","S","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Rau, G","s.n.","1936","11",NA,NA,"Brasil","Rio Grande do Sul","Arenal",NA,NA,NA,"SMDB000205",NA,NA,"(A. DC.) Radlk.",NA,NA,"Rau, G; Rambo, B","-53.8069000244141","-29.6842002868652",NA,NA,"Santa Maria",NA,NA,NA,"1957",NA,"37819","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:44:50-03","MBM","MBM","194101","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ciliolata","Pouteria ciliolata","M.G.C.","711",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Cabra",NA,NA,NA,"MBM194101",NA,NA,"(Engl.) Dubard",NA,"MBM194101",NA,"-42.8622016906738","-16.8003005981445",NA,NA,"Cristália",NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:44:50-03","MBM","MBM","153213","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Pennington, T.D.; et al.; et al.","230",NA,NA,NA,"Southern America","Brazil","Bahia","Olivença",NA,NA,NA,"MBM153213",NA,NA,"(A. DC.) Radlk.",NA,"MBM153213",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:44:50-03","MBM","MBM","268260","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","França, F.; et al.; et al.","1870",NA,NA,NA,"Southern America","Brazil","Bahia","Morro do Agenor",NA,NA,NA,"MBM268260",NA,NA,"(A. DC.) Radlk.",NA,"MBM268260",NA,"-39.6981010437012","-12.7118997573853",NA,NA,"Itatim",NA,NA,NA,NA,NA,"24374","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:44:50-03","MBM","MBM","55955","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Schinini, A.; et al.; et al.","293",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM055955",NA,NA,"(A. DC.) Radlk.",NA,"MBM055955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:44:50-03","MBM","MBM","366604","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Barboza, E.; Cordeiro, J.; Costa, E.F.; Cordeiro, J.; Costa, E.F.","2767","2010","11","06","Southern America","Brazil","Bahia","Morro da Bandeirinha",NA,NA,"Árvore, 3,50m, flor creme.; Afloramento rochoso.","MBM366604",NA,NA,"(A. DC.) Radlk.",NA,"MBM366604","Völtz, R.R.","-39.8588981628418","-12.8699998855591",NA,NA,"Milagres",NA,NA,NA,"2018","08","24432","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:44:50-03","MBM","MBM","106242","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Sobral, M.; et al.; et al.","4542",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Rio Ibicuí, Cacequi - São Vicente do Sul",NA,NA,NA,"MBM106242",NA,NA,"(A. DC.) Radlk.",NA,"MBM106242","Sobral, M.","-54.8250007629395","-29.8836002349854",NA,NA,"Cacequi",NA,NA,NA,NA,NA,"52204","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:44:50-03","MBM","MBM","140321","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Vanni, R.; et al.; et al.","1447",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM140321",NA,NA,"(A. DC.) Radlk.",NA,"MBM140321","Tressens, S.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:44:50-03","MBM","MBM","45811","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Schinini, A.; et al.; et al.","293",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM045811",NA,NA,"(A. DC.) Radlk.",NA,"MBM045811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:44:50-03","MBM","MBM","48658","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Krapovickas, A.; Cristóbal, C.L.; Cristóbal, C.L.","13668",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM048658",NA,NA,"(A. DC.) Radlk.",NA,"MBM048658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:44:50-03","MBM","MBM","82881","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Pedersen, T.M.","13420",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,"MBM082881",NA,NA,"(A. DC.) Radlk.",NA,"MBM082881","Pedersen, T.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:44:50-03","MBM","MBM","355930","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Cordeiro, J.; Barboza, E.; Silva, J.M.; Vaz, J.; Barboza, E.; Silva, J.M.; Vaz, J.","3402","2009","11","12","Southern America","Brazil","Rio Grande do Sul","Parque Estadual do Espinilho",NA,NA,"Árvore, 6,50m, flor creme esverdeada, beira de rio. Savana; Árvore, 6,50m, flor creme esverdeada.; Beira de rio, Savana.","MBM355930",NA,NA,"(A. DC.) Radlk.",NA,"MBM355930","Völtz, R.R.","-57.5546989440918","-30.2071990966797",NA,NA,"Barra do Quaraí",NA,NA,NA,"2018","08","42332","auto",NA,NA,NA,NA,NA
"127","2019-11-01 15:28:41-03","PUC-RIO","FCAB","6755","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","A.M. Miranda; C. Silva","5550","2007","09","20",NA,"Brasil","Bahia","Serra das Araras",NA,NA,"Árvore ca. 7 m alt.; muito ramificada; caule creme-amarronzado; folhas membranáceas; flores esverdeadas.; Caatinga.","FCAB006755",NA,"Angiospermae","(A.DC.) Radlk.",NA,NA,"A. Alves-Araújo","-41.2966995239258","-13.8133001327515",NA,NA,"Ituaçu",NA,NA,NA,"2015","02","36625","auto",NA,NA,NA,NA,NA
"128","2019-11-12 14:47:07-03","IFGoiano","IFRV","149","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ana Cláudia Cardoso Ataídes",NA,"2014","09","24",NA,"Brasil","Goiás","Fruticultura do IFGoiano-Campus Rio Verde.",NA,NA,"cerrado","IFRV00000149",NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"-50.9281005859375","-17.7980995178223",NA,NA,"Rio Verde",NA,"-508858333.0","-178094444.0",NA,NA,"96378","auto",NA,NA,NA,NA,NA
"129","2019-11-12 14:47:07-03","IFGoiano","IFRV","500","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Ariane Dias Ramos",NA,"2014","11","05",NA,"Brasil","Goiás","IFGoiano.",NA,NA,"cerrado","IFRV00000500",NA,NA,"(A.DC.) Radlk.",NA,NA,NA,"-50.9281005859375","-17.7980995178223",NA,NA,"Rio Verde",NA,"-509011111.0","-178008333.0",NA,NA,"96378","auto",NA,NA,NA,NA,NA
"130","2015-09-28 17:30:06-03","MNHN","RECOLNAT_MNHN_P","P00647918","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Gardner, G.",NA,"1840",NA,NA,NA,"Brésil",NA,"Prov. Piauhy","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647918' target='other'> <mi>dwc_moreinfo</mi></a>","P00647918",NA,NA,"(A.DC.) Radlk.","isotype","P00647918_01 P00647918_02 P00647918_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2228",NA
"131","2016-12-09 14:59:12-02","MNHN","RECOLNAT_MNHN_P","P00647919","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Gardner, G.",NA,"1840",NA,NA,NA,"Brésil",NA,"Prov. Piauhy","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647919' target='other'> <mi>dwc_moreinfo</mi></a>","P00647919",NA,NA,"(A.DC.) Radlk.","isotype","P00647919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2228",NA
"132","2015-09-25 13:54:42-03","MNHN","RECOLNAT_MNHN_P","P00647920","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Schenck, H.",NA,"1886","10",NA,NA,"Brésil",NA,"Province San Catherina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647920' target='other'> <mi>dwc_moreinfo</mi></a>","P00647920",NA,NA,"(A.DC.) Radlk.",NA,"P00647920_01 P00647920_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"907",NA
"133","2016-01-16 15:36:32-02","MNHN","RECOLNAT_MNHN_P","P00647921","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Schenck, H.",NA,"1886","10",NA,NA,"Brésil",NA,"Province San Catherina","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647921' target='other'> <mi>dwc_moreinfo</mi></a>","P00647921",NA,NA,"(A.DC.) Radlk.",NA,"P00647921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"907",NA
"134","2015-09-25 13:34:18-03","MNHN","RECOLNAT_MNHN_P","P00647922","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Glaziou, A.",NA,"1883","9",NA,NA,"Brésil",NA,"Minas Geraes : Serra do Singna","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647922' target='other'> <mi>dwc_moreinfo</mi></a>","P00647922",NA,NA,"(A.DC.) Radlk.",NA,"P00647922_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14057 a",NA
"135","2016-12-09 14:59:12-02","MNHN","RECOLNAT_MNHN_P","P00647923","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Glaziou, A.",NA,"1883","9",NA,NA,"Brésil",NA,"Minas Geraes : Serra do Singna","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647923' target='other'> <mi>dwc_moreinfo</mi></a>","P00647923",NA,NA,"(A.DC.) Radlk.",NA,"P00647923_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14057 a",NA
"136","2016-01-16 15:35:33-02","MNHN","RECOLNAT_MNHN_P","P00647924","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Glaziou, A.",NA,"1883","9",NA,NA,"Brésil",NA,"Minas Geraes : Serra do Singna","hb",NA,"Reçu le 16 juillet 1883 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647924' target='other'> <mi>dwc_moreinfo</mi></a>","P00647924",NA,NA,"(A.DC.) Radlk.",NA,"P00647924_01 P00647924_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14057 a",NA
"137","2016-01-16 15:35:52-02","MNHN","RECOLNAT_MNHN_P","P00647925","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Lorentz, P.",NA,"1878","11",NA,NA,"Uruguay",NA,"Concepcion del Uruguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647925' target='other'> <mi>dwc_moreinfo</mi></a>","P00647925",NA,NA,"(A.DC.) Radlk.",NA,"P00647925_01 P00647925_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 16:16:32-03","MNHN","RECOLNAT_MNHN_P","P04604285","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Glaziou, A.",NA,"1884","2","1",NA,"Brésil",NA,"Arassuahy, Minas Geraes","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04604285' target='other'> <mi>dwc_moreinfo</mi></a>","P04604285",NA,NA,"(A.DC.) Radlk.",NA,"P04604285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15195",NA
"139","2015-09-04 16:13:59-03","MNHN","RECOLNAT_MNHN_P","P04604360","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana","Balansa|Benjamin",NA,"1883","7","24",NA,"Paraguay","Paraguarí","N°4647. Carapégua, sur les collines rocheuses et incultes.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04604360' target='other'> <mi>dwc_moreinfo</mi></a>","P04604360",NA,NA,"(A.DC.) Radlk.",NA,"P04604360_01",NA,"-57.2484","-25.76712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 20:54:17-03","MNHN","RECOLNAT_MNHN_P","P06707216","PreservedSpecimen",NA,"Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,NA,NA,NA,NA,NA,"[Bresil]",NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06707216' target='other'> <mi>dwc_moreinfo</mi></a>","P06707216",NA,NA,"(A.DC.) Radlk.",NA,"P06707216_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:41:29-03","UFMG","BHCB","26999","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","gardneriana","Pouteria gardneriana",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.DC.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
