"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","stateProvince","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","infraspecificEpithet","sex"
"382","2021-02-11 17:19:07-03","UFPR","UPCB","19796","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Silva, S.M.","Britez, R.M.","1033","1986","11","01","Brasil","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Paraná","1987","11",NA,"Árvore, 4 x 0,18m, frutos imaturos..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:19:07-03","UFPR","UPCB","19850","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Silva, S.M.","Britez, R.M.","1035","1986","11","01","Brasil","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Paraná","1987","11",NA,"Árvore, 6m, flor púrpura-claro..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:19:07-03","UFPR","UPCB","19849","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Silva, S.M.","Souza, W.S.","1039","1987","08","29","Brasil","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Paraná","1987","11",NA,"Árvore, 6m, botões florais verdes, freqüente na base do morro..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:19:07-03","UFPR","UPCB","19848","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Silva, S.M.","Britez, R.M.","1788","1987","09","26","Brasil","Paranaguá","Ilha do Mel, Ponta Oeste.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Paraná","1987","12",NA,"Arvoreta, 4m, flor rósea. Restinga próxima à praia..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:19:07-03","UFPR","UPCB","45204","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Cervi, A.C.","Cervi, A.C.","8213","2000","01","13","Brasil","Itapema","Praia do Cabeço","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,NA,"Santa Catarina","2000","01","01","Arvoreta, ca. 5m. Beira de floresta..",NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:19:07-03","UFPR","UPCB","51952","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Hatschbach, G.","Dunaiski Jr., A.","1946","2002","11","10","Brasil","São Francisco do Sul","Praia do Ervino","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,"Santa Catarina","2005","09",NA,"Arbusto 1m, restinga..",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:19:07-03","UFPR","UPCB","6306","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Hatschbach, G.","Hatschbach, G.","16700","1967","07","06","Brasil","Antonina","Rio Copiuva","-48.7118988037109","-25.4286003112793",NA,NA,"50","100",NA,NA,"Paraná","1967","01","01","Árvore, 12 x 0,30m, flor rosada. Mata pluvial da encosta do morro..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:19:07-03","UFPR","UPCB","21677","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Falkenberg, D.B.","Martinello, C.M.",NA,"1992","01","10","Brasil","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,"Arvoreta, com frutos. Beira do rio..",NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-02-11 17:18:26-03","UFPR","UPCB","4825","PreservedSpecimen","Plantae","Caesalpiniaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Hatschbach, G.","Hatschbach, G.","11738","1964","10","18","Brasil","Guaratuba","Serra de Araraquara, Morro do Cauvi.","-48.5746994018555","-25.8827991485596",NA,NA,"200","200",NA,NA,"Paraná","1964","10",NA,"Arvoreta, flor rósea. Mata pluvial..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-02-11 17:19:07-03","UFPR","UPCB","6325","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Hatschbach, G.","Hatschbach, G.","16498","1967","06","01","Brasil","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"110","110",NA,NA,"Paraná","1967","01","01","Arvoreta. Mata pluvial encosta de morro..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:18:26-03","UFPR","UPCB","4132","PreservedSpecimen","Plantae","Caesalpiniaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","Hatschbach, G.","Hatschbach, G.","9267","1962","09","30","Brasil","Paranaguá","Sertão do Indaial.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Paraná","1962","09",NA,"Arvoreta, 4m, flor lilás. Mata pluvial da planície litorânea..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:19:07-03","UFPR","UPCB","18888","PreservedSpecimen","Plantae","Fabaceae","Zollernia","securidacifolia","Zollernia securidacifolia","Benth.","Hatschbach, G.","Hatschbach, G.","53540","1989","10","19","Brasil","Morretes","Estrada da Graciosa, próximo a Ferradura.","-48.834400177002","-25.476900100708",NA,NA,"300","500",NA,NA,"Paraná","1989","01","01","Árvore, 5m, pétalas rosadas com base alvescente. Mata pluvial encosta dos morros..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"394","2018-10-19 04:36:00-03","MO","MOBOT","100526971","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"D.B.O.S. Cardoso|Reyjane P. de Oliveira|Marcos C. Dórea","Cardoso 2255","2008","5","3","Brazil","Feira de Santana","Distrito de Bonfim de Feira. Fazenda Retiro, ca. 30 km W de Feira de Santana na Estrada do Feijão. Área de pastagem.","-39.1838889","-12.1616667",NA,NA,"300.00000000","600.00000000",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3222194","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G. Hatschbach","Gert G. Hatschbach","Hatschbach 19614","1968","8","14","Brazil",NA,"Mun. Morretas. Col. Floresta.",NA,NA,NA,NA,"20.00000000","50.00000000",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2009-12-05 05:22:00-02","MO","MOBOT","3222563","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Vidal de Freitas Mansano","Gert G. Hatschbach|O.S. Ribas","Hatschbach 53540","1989","10","19","Brazil",NA,"Estrada da Graciosa, próx. a Ferradura (mun. Morretes).",NA,NA,NA,NA,"300.00000000","500.00000000",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-10-24 06:14:00-02","MO","MOBOT","3223120","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Ezechias P. Heringer|George Eiten","Heringer 14997","1975","9","15","Brazil",NA,"Mun. de Paraopeba: city of Paraopeba. Estacão Florestal. Deep non-stony red latosol (originally covered with cerradão vegetation); water table 18 m deep.","-44.4","-19.28333",NA,NA,"650.00000000",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","3223898","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Moysés Kuhlmann","Kuhlmann 3765","1956","3","1","Brazil",NA,"Mata natural do Jardim Botanico (Parque do Estado),",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","3224348","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","G. Hatschbach","Gert G. Hatschbach","Hatschbach 34893","1975","8","30","Brazil",NA,"Ilha do Turco (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-05-20 10:35:47-03","UFERSA","MOSS","2314","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","São Mateus, W.M.B.","Projeto Parque das Dunas","206","1980","10","23","Brasil","Natal",NA,"-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,"Rio Grande do Norte","2012","11","26","árvore; coletada no interior da mata; n.v. coração-de-negro.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2015-05-20 10:35:47-03","UFERSA","MOSS","2334","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","São Mateus, W.M.B.","Projeto Parque das Dunas","349","1981","10","07","Brasil","Natal",NA,"-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,"Rio Grande do Norte","2012","11","26","n.v. coração-de-negro.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2015-05-20 10:35:47-03","UFERSA","MOSS","13564","S","Plantae","Leguminosae-Pap.","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Lima, J.L.C.","Costa, R.A.","66","2008","11","19","Brasil","Parnamirim","Centro de Lançamento da Barreira do Inferno.","-35.2628","-5.91556",NA,NA,NA,NA,NA,NA,"Rio Grande do Norte","2008","12","02","arbusto; flor branca, trímera.",NA,NA,NA,"América do Sul",NA,"17237","auto",NA,NA,NA,NA,NA,NA,NA
"403","2020-08-31 09:16:40-03","INPA","INPA","116239","S","Plantae","Leguminosae-Pap","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","Paulino Filho, HF","83-92","1983","04","08","Brasil","Ji-Paraná","Gleba G km 18, Gleba G, KM 18.","-61.9516983032227","-10.8852996826172",NA,NA,NA,NA,"INPA0116239","INPA0116239 INPA0116239_e INPA0116239_e1 INPA0116239_num","Rondônia","2002","11",NA,NA,"Dicotyledon Rosids","Fabales",NA,"Southern America",NA,"137905","auto",NA,NA,NA,NA,NA,NA,NA
"404","2020-08-31 09:16:40-03","INPA","INPA","200897","S","Plantae","Leguminosae-Pap","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Hatschbach, GG","Barbosa, E","136","1998","10","15","Brasil","Tunas do Paraná","Colônia João XXIII.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"INPA0200897","INPA0200897 INPA0200897_e","Paraná","1998",NA,NA,NA,"Dicotyledon Rosids","Fabales",NA,"Southern America",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA
"405","2020-08-31 09:16:40-03","INPA","INPA","137111","S","Plantae","Leguminosae-Pap","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Mansano, VF","Santos, JL dos","86-783","1986","09","18","Brasil",NA,"BR 364, Linha 632, 46 km de Jarú, BR 364 - Linha 632 a 46 km de Jarú.",NA,NA,NA,NA,NA,NA,"INPA0137111","INPA0137111 INPA0137111_e INPA0137111_e1","Rondônia","2002","11",NA,NA,"Dicotyledon Rosids","Fabales",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-07-10 09:46:57-03","MBML","MBML-HERBARIO","7204",NA,"Plantae","Leguminosae Faboideae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","F.Z. Saiter/06-XI-2012","L. D. Thomaz","1345","1993","06","29","Brasil","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML007204","MBML007204","Espírito Santo",NA,NA,NA,"Altura 17m, PAP 85cm, caule interno creme. Estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-07-10 09:46:57-03","MBML","MBML-HERBARIO","2761",NA,"Plantae","Leguminosae Faboideae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","H. C. de Lima/1991","G. Pinto",NA,"1950",NA,NA,"Brasil","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"MBML002761","MBML002761","Bahia",NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES. Nome vulgar: moçutaiba, ipê boia, orelha de onça.",NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA
"408","2021-01-09 21:48:32-03","UNICENTRO","HUCO","3837","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Verdi, M.","Verdi, M.; et al.; et al.","14629","2009","09","26","Brasil","Jacinto Machado","Cará","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,NA,NA,"Santa Catarina","2009","09","26","Florística IFFSC 15, FURB 14629; arbustivo, 5 metros, estádio avançado; Floresta Ombrófila Densa; HABITAT: Floresta Ombrófila Densa; DESC: arbustivo, 5 metros, estádio avançado",NA,NA,NA,NA,NA,"23999","auto",NA,NA,NA,NA,NA,NA,NA
"409","2021-03-04 11:06:40-03","UFRB","HURB","589","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","L.P. de Queiroz","Melo, P.A. de","177","2007","02","28","Brasil","Mundo Novo","Jequitibá; caatinga","-40.483333","-12.033333","40°29'00 W","12°02'00 S","604","604","HURB000000589",NA,"Bahia","2007","08",NA,"<ll>dwc_commonname:</ll> laranjeira","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-04 11:06:40-03","UFRB","HURB","548","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Jesus, L.S. de","99","2007","11","24","Brasil","Mundo Novo","Fazenda Jequitibá;","-40.4724998474121","-11.8589000701904",NA,NA,NA,NA,"HURB000000548",NA,"Bahia",NA,NA,NA,"<ll>dwc_commonname:</ll> laranjeira","Anthophyta",NA,NA,NA,NA,"50681","auto",NA,NA,NA,NA,NA,NA,NA
"411","2021-02-08 13:25:29-03","UFBA-IMS","HVC","2740","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Guedes, M.L.","M.L. Guedes","30065","2017","12","01","Brasil","Conceição do Coité","Serra do Mocambo.","-39.474167","-11.943889","39º28'27''W","11º56'38''S","553","553","HVC00002740",NA,"Bahia",NA,NA,NA,"Folhas coriáceas, discolores, margens espinescentes. Inflorescência com flores em botões esverdeados. Habitat: Caatinga Habito: Árvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2017-11-24 14:10:59-02","UFLA","ESAL","11205","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Lélia Marino","?","s.n.",NA,NA,NA,"Brasil","Piracicaba","Escola de Agricultura Luiz de Queiroz","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,"; ; branca;",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA
"413","2017-11-24 14:10:59-02","UFLA","ESAL","14567","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Villela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Conquista","Mata da Mandioca","-47.5416984558105","-19.9372005462646",NA,NA,"5","5",NA,NA,"Minas Gerais",NA,NA,NA,"árvore; 6,50; ;; floresta",NA,NA,NA,NA,NA,"30156","auto",NA,NA,NA,NA,NA,NA,NA
"414","2017-11-24 14:10:59-02","UFLA","ESAL","14900","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5",NA,NA,"Minas Gerais",NA,NA,NA,"árvore; 3,0; ;; floresta",NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA
"415","2017-11-24 14:10:59-02","UFLA","ESAL","15978","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Três Marias","Faz.Carapiá","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"arvoreta; 1,50 m; ;; floresta",NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA
"416","2017-11-24 14:10:59-02","UFLA","ESAL","15736","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA
"417","2017-11-24 14:10:59-02","UFLA","ESAL","27791","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","V.F. Mansano","Oliveira Filho, AT","492",NA,NA,NA,"Brasil","Mataraca",NA,"-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,NA,NA,"Paraíba",NA,NA,NA,"árvore; ; ;",NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA,NA
"418","2021-01-26 13:55:10-03","IMA","MAC","10072","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","R.D.Ribeiro","M.N.Rodrigues","1451","1998","12","26","Brasil","Penedo","Barragem da Fazenda Gameleira.","-36.488056","-10.066667","-36.488056","-10.066667",NA,NA,"MAC0010072",NA,"Alagoas","2008",NA,NA,"Árvore ca. 5 m de altura. Frutos imaturos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2021-01-26 13:55:10-03","IMA","MAC","23140","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","A.L.S.Santos","119","2005","06","26","Brasil","Junqueiro","Povoado Olho D'água.","-36.476217","-9.922986","-36.476217","-9.922986",NA,NA,"MAC0023140","MAC0023140","Alagoas","2009","01","08","Árvore ca. de 2,5m de altura. Estéril.; Floresta Estacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-01-26 13:55:10-03","IMA","MAC","24207","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","M.A.B.L.Machado","600","2006","03","16","Brasil","Coruripe","Fazenda Capiatã A, Bloco Goiabeira, Usina Coruripe.","-36.176119","-11.216725","-36.176119","-11.216725",NA,NA,"MAC0024207","MAC0024207","Alagoas","2008","04","02","Árvore ca. de 6m de altura. Frutos maturos verdes.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2021-01-26 13:55:10-03","IMA","MAC","4265","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","M.N.Rodrigues","766","1982","11","25","Brasil","Viçosa","Fazenda Gereba.","-36.243261","-9.372803","-36.243261","-9.372803",NA,NA,"MAC0004265",NA,"Alagoas","2008","07","13","Árvore ca. de 4m de altura, borda da mata. Botões florais verdes.; Borda da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-01-26 13:55:10-03","IMA","MAC","14948","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","V.F. Mansano","M.A.B.L.Machado","93","2001","08","30","Brasil","Coruripe","Usina Coruripe, Fazenda Capiatã B.","-36.1755981445312","-10.125599861145",NA,NA,NA,NA,"MAC0014948",NA,"Alagoas","2006",NA,NA,"Árvore com ca. de 5m de alt. Botões amarelos esverdeados.; Mata Atlântica.",NA,NA,NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA,NA
"423","2021-01-26 13:55:10-03","IMA","MAC","45529","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","Chagas-Mota","7033","2010","01","22","Brasil","Arapiraca","Mangabeiras.","-36.6610984802246","-9.7524995803833",NA,NA,NA,NA,"MAC0045529",NA,"Alagoas","2010","01","22","Arbusto ca. 3,5 m de altura. Frutos verdes.; Agreste.",NA,NA,NA,NA,NA,"19227","auto",NA,NA,NA,NA,NA,NA,NA
"424","2021-01-26 13:55:10-03","IMA","MAC","49161","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","Chagas-Mota","8200","2010","08","20","Brasil","Coité do Nóia","Pereiro Velho.","-36.5786018371582","-9.63222026824951",NA,NA,NA,NA,"MAC0049161",NA,"Alagoas","2010","08","20","Árvore ca. 5 m de altura. Estéril.; Agreste.",NA,NA,NA,NA,NA,"7660","auto",NA,NA,NA,NA,NA,NA,NA
"425","2021-01-26 13:55:10-03","IMA","MAC","49010","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","Chagas-Mota; D.Oliveira","8049","2010","08","14","Brasil","Rio Largo","Flexa.","-35.8532981872559","-9.4783296585083",NA,NA,NA,NA,"MAC0049010",NA,"Alagoas","2010","08","14","Árvore ca. 6 m de altura. Estéril.; Mata Atlântica.",NA,NA,NA,NA,NA,"13982","auto",NA,NA,NA,NA,NA,NA,NA
"426","2021-01-26 13:55:10-03","IMA","MAC","46216","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel.","E.C.O.Chagas","Chagas-Mota; M.Caju","7720","2010","03","06","Brasil","São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,NA,NA,"MAC0046216",NA,"Alagoas","2010","03","06","Arbusto ca. 2,5 m de altura. Estéril.; Mata Atlântica.",NA,NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","312","PreservedSpecimen","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","Biral, L.","Biral, L.","1448","2018","10","13","Brasil","Paranaguá","Ilha do Mel.","-48.311978","-25.558617","48º18'43.12 W","25º33'31.02 S",NA,NA,"SHPR000312",NA,"Paraná","2018","10",NA,"Arvoreta, 3 m de altura, lâmina foliar coriácea, corola rósea.Habitat: Restinga arbórea.","Anthophyta",NA,NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2014-12-23 12:40:59-02","UNIVILLE","JOIW","946","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel","J.C.F. Mello Junior","J.C.F.Melo Jr.","1177","2014","01","23","Brasil","São Francisco do Sul","Praia Grande - Restinga","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S","2","2",NA,NA,"SC",NA,NA,NA,"Altura 3mt Ø9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2016-06-27 16:10:05-03","UFPB","EAN","379","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","L. P. Félix & F. C. Ramalho",NA,NA,"1944","07","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989","05","23","Flores brancas, com mancha meio róseas, de forte aroma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2016-06-27 16:10:05-03","UFPB","EAN","4268","S","Plantae","Fabaceae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vog.","F. C. Ramalho","L. P. Félix; G. V. Dornelas","1478","1987","01","22","Brasil","Itapororoca","Fazenda Macacos","-35.2472","-6.82972",NA,NA,NA,NA,NA,NA,"Paraíba","1989","08","16","Árvore, flores brancas.Habitat: Terrestre",NA,NA,NA,NA,NA,"12863","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-04 10:29:00-03","UFRPE","HST","22700","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Zollernia","ilicifolia","Zollernia ilicifolia","(Brongn.) Vogel",NA,"A.A. Roque","1876","2016","11","10","Brasil","Natal","Parque Estadual Dunas do Natal Jornalista Luiz Maria Alves. Bosque dos Namorados. Atrás da Administração","-35.191944","-5.813056","35W11'31''","5S48'47''","54","54","HST022700",NA,"Rio Grande do Norte",NA,NA,NA,"Arbusto; folhas concoloresverde-claras; flores brancas; frutos maduros amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
