"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","eventTime","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","929925","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"M. L. M. Azevedo","1990","01","24","Brazil","Distrito Federal","Brasília","Área da Aeronaútica, do corrego Taquara/Gama.","-47.9294","-15.7797",NA,NA,"NY00929925","NY00929925_01","Magnoliophyta","Lamiales","491",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999383' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","442080","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"L. B. Smith","1929","02","15","Brazil","São Paulo",NA,"Estação Biológica, Alto da Serra","-46.32","-23.78",NA,NA,"NY00442080","NY00442080_01","Magnoliophyta","Lamiales","1920",NA,"800","900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709058' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","929926","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"D. Philcox","1968","03","01","Brazil","Mato Grosso",NA,"Edge of campo with cerrado E. of Base Camp.","-51.77","-12.82",NA,NA,"NY00929926","NY00929926_01","Magnoliophyta","Lamiales","4393",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999387' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00749301","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"H. S. Irwin","1968","01","26","Brazil","Goiás","Cocalzinho de Goiás","20 km N.W. of Corumbá de Goiás, near Pico dos Pirineus. Serra dos Pirineus.","-48.95","-15.88",NA,NA,"NY00749301","NY00749301_01","Magnoliophyta","Lamiales","19222",NA,"1250","1250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=889411' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","565216","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","L. E. Skog",NA,NA,NA,"M. Alves","2000","01","26","Brazil","Bahia","Palmeiras","Próximo ao Morro do pai Inácio, ao longo da BR-242, logo após o rio Santo Antônio","-41.43","-12.47",NA,NA,"NY00565216","NY00565216_01","Magnoliophyta","Lamiales","1820",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709054' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1183680","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","D. C. Zappi",NA,NA,NA,"D. Sasaki","2008","01","26","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Campo, floresta alta aberta e floresta baixa na região sudeste do parque. Entrada pela Fazeznda AJJ.","-55.19144","-9.584",NA,NA,"NY01183680","NY01183680_01","Magnoliophyta","Lamiales","1914",NA,"379","379",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452173' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","929918","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"D. R. Hunt","1966","06","02","Brazil","Mato Grosso","Água Boa","Xavantina-Cachimbo road, 85 km. from Xavantina.","-52.1583","-14.0503",NA,NA,"NY00929918","NY00929918_01","Magnoliophyta","Lamiales","5725",NA,"600","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999355' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","929938","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","L. E. Skog",NA,NA,NA,"H. S. Irwin","1966","01","07","Brazil","Distrito Federal","Brasília","Bordering Rio Torto, near Sobradinho.","-47.9","-15.72",NA,NA,"NY00929938","NY00929938_01","Magnoliophyta","Lamiales","11455",NA,"975","975",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999434' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","929924","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"C. E. O. Kuntze","1892","12",NA,"Brazil","Minas Gerais","Contendas","Contendas",NA,NA,NA,NA,"NY00929924","NY00929924_01","Magnoliophyta","Lamiales","s.n.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","442085","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"R. M. Harley","1977","02","16","Brazil","Bahia",NA,"10 km S of Andaraí on the road to Mucugé","-41.32","-12.87",NA,NA,"NY00442085","NY00442085_01","Magnoliophyta","Lamiales","18766",NA,"500","700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709046' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","929930","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"H. S. Irwin","1966","01","31","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 25 km N. E. of Brasília","-47.75172","-15.62355",NA,NA,"NY00929930","NY00929930_01","Magnoliophyta","Lamiales","12179",NA,"1100","1100",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999403' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","442083","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"P. K. H. Dusén","1908","12","13","Brazil","Paraná","Contenda","Serrinha","-49.5344","-25.6758",NA,NA,"NY00442083","NY00442083_01","Magnoliophyta","Lamiales","7371",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00749195","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","L. E. Skog",NA,NA,NA,"H. S. Irwin","1966","02","09","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 15 km W. of Alto Paraíso de Goiás (formerly Veadeiros)","-47.65562","-14.1167",NA,NA,"NY00749195","NY00749195_01","Magnoliophyta","Lamiales","12397",NA,"1000","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=889233' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","442086","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"R. M. Harley","1980","05","22","Brazil","Bahia","Lençóis","Serra dos Lençois. Serra do Brejao ca. 14 km NW of Lençois","-41.45","-12.45",NA,NA,"NY00442086","NY00442086_01","Magnoliophyta","Lamiales","22323",NA,"700","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709049' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","929936","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"B. Maguire","1963","09","30","Brazil","Goiás","Portelândia","74 km beyond Alto Araguaia en route to Goiania","-52.6783","-17.3536",NA,NA,"NY00929936","NY00929936_01","Magnoliophyta","Lamiales","56981",NA,"930","930",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999420' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","929941","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"H. S. Irwin","1970","02","05","Brazil","Minas Gerais","Paracatú","Serra da Anta, summit of chapada, ca. 2 km N. of Paracatú","-46.8727","-17.22555",NA,NA,"NY00929941","NY00929941_01","Magnoliophyta","Lamiales","26052",NA,"700","700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999454' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","929914","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"H. S. Irwin","1968","01","19","Brazil","Goiás","Cocalzinho de Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35",NA,NA,"NY00929914","NY00929914_01","Magnoliophyta","Lamiales","18839",NA,"700","700",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999344' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1018496","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"C. G. Gomes","2001","01","22","Brazil","Goiás",NA,"Cassilândia. Rodovia para Chapadão do Sul. Estrada lateral ca. 16 km oeste de Cassilândia.","-51.88","-19.03",NA,NA,"NY01018496","NY01018496_01","Magnoliophyta","Lamiales","27",NA,"513","513",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259878' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","442084","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","O. A. Guimarães",NA,NA,NA,"F. Chagas e Silva","1983","02","20","Brazil","Paraná","Curitiba","Campus do Centro Politécnico","-49.2731","-25.4281",NA,NA,"NY00442084","NY00442084_01","Magnoliophyta","Lamiales","629",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=709050' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","929933","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","A. Chautems",NA,NA,NA,"H. S. Irwin","1971","03","21","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","-47.5167","-13.93593",NA,NA,"NY00929933","NY00929933_01","Magnoliophyta","Lamiales","32891",NA,"1250","1250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999410' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","442103","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler","L. E. Skog",NA,NA,NA,"A. F. M. Glaziou","1880","03","21","Brazil","Rio de Janeiro","Teresópolis","Teresópolis","-42.986352","-22.417353",NA,NA,"NY00442103","NY00442103_01","Magnoliophyta","Lamiales","2064",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=370549' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","442104","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum","(Mart.) Wiehler","L. E. Skog",NA,NA,NA,"Y. E. J. Mexia","1930","02","13","Brazil","Minas Gerais","Viçosa","Viçosa, Agricultural College lands. Southeast dormitory; low swampy floodplain of Corriga Bartholomeo","-42.8819007873535","-20.7539005279541",NA,NA,"NY00442104","NY00442104_01","Magnoliophyta","Lamiales","4343","13937","670","670",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=370550' target='other'> <mi>dwc_moreinfo</mi></a>","auto",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:19:58-03","UFRJ","RFA","10860","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Thereza Lopes","2004","08","13","G.G. Hatschbach","1970","10","22","Brasil","Mato Grosso do Sul","Rio Brilhante","Rodovia BR-267, entroncamento","-54.5463981628418","-21.8019008636475",NA,NA,"RFA51691",NA,NA,NA,"25089","65544",NA,NA,NA,"Flor vermelha","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:30:48-03","UFRJ","RFA","21536","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","L.K.R. Hinoshitz","2016","04","05","P. Occhioni","1979","12","11","Brasil","Minas Gerais","Minas Gerais","Estrada Caxambú - Soledade",NA,NA,NA,NA,"RFA40794",NA,NA,NA,"9117",NA,NA,NA,NA,"Arbusto de 1 m de altura. Flor vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:30:48-03","UFRJ","RFA","13452","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","L.K.R. Hinoshitz",NA,NA,NA,"P. Occhioni","1973","02","28","Brasil","Rio de Janeiro","Nova Friburgo","Serra de Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"RFA40792",NA,NA,NA,"5463","33190","1000","1000",NA,"1,5 m de altura; flor encarnada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:44-03","UTFPR","DVPR","5680","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Barboza, E","2016","11","22","Silva, JM","2016","03","26","Brasil","Paraná","Sengés","PCH Fazenda Entre Rios.","-49.3726","-24.0717","-49.3726","-24.0717","DVPR005680",NA,"Magnoliophyta",NA,"9270",NA,"625","625",NA,"Erva ereta; flor de cor zarcão.; Cerrado, em campo úmido recém queimado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:44-03","UTFPR","DVPR","829","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Estevan, DA","2006",NA,NA,"Estevan, DA","2006","12","12","Brasil","Paraná","São Jerônimo da Serra","Reserva Indígena","-50.7411003112793","-23.7275009155273",NA,NA,"DVPR000829","DVPR000829","Magnoliophyta",NA,"1243","30511",NA,NA,NA,"Erva com bulbo, pétalas alaranjadas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-15 11:14:43-03","FUNED","FUNED-POL","3539","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","sceptrum","Sinningia sceptrum",NA,NA,NA,NA,NA,"Sandra Matoso",NA,NA,NA,"Brasil","MG",NA,"Mata do Paraiso-Viçosa","-42.881667","-20.754167","42W 52' 54","20S 45' 15","POL003539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:38:48-03","EAO","IAN","138577","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Irwin, HS","1969","02","23","Brasil","Minas Gerais",NA,"Brejo, ca. 35km west of Montes Claros, road to Água Boa.",NA,NA,NA,NA,"IAN138577",NA,"Dicotiledônea",NA,"23774",NA,"1000","1000",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:38:48-03","EAO","IAN","138592","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Irwin, HS","1969","03","09","Brasil","Goiás",NA,"Gallery margin. Cerrado and gallery woods, ca. 12km south of Cavalcante.",NA,NA,NA,NA,"IAN138592",NA,"Dicotiledônea",NA,"24168",NA,"1000","1000",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:38:48-03","EAO","IAN","144933","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Ratter, JA","1968","05","07","Brasil","Mato Grosso",NA,"Córrego de Porco, 240km N of xavantina on Xavantina-São Felix road. Growing amorgest tall sedges and grasses at the junction of grassy campo and cerrado.",NA,NA,NA,NA,"IAN144933",NA,"Dicotiledônea",NA,"1334",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:38:48-03","EAO","IAN","148736","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Irwin, HS","1970","02","05","Brasil","Minas Gerais",NA,"Wet places. Rocky hillside, mostly cerrado, ca. 2km N of Paracatú.",NA,NA,NA,NA,"IAN148736",NA,"Dicotiledônea",NA,"26052",NA,"700","700",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:38:48-03","EAO","IAN","149106","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Irwin, HS","1968","01","26","Brasil","Goiás",NA,"Gallery margin, 20km NW of Corumbá de Goiás. Gallery forest and adjacent wet campo.",NA,NA,NA,NA,"IAN149106",NA,"Dicotiledônea",NA,"19222",NA,"1250","1250",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:38:48-03","EAO","IAN","91528","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Pires, JM","1956","12","12","Brasil","Pará",NA,"Serra do Cachimbo.",NA,NA,NA,NA,"IAN091528",NA,"Dicotiledônea",NA,"6120",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:38:48-03","EAO","IAN","14516","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Magalhães, MG","1942","01","28","Brasil","Minas Gerais","Ouro Preto","Barranco úmido. Arraial do Itatiaia.","-43.5080986022949","-20.2875003814697",NA,NA,"IAN014516","IAN014516 IAN014516_e IAN014516_e1","Dicotiledônea",NA,"1310","44599",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:38:48-03","EAO","IAN","55168","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Zagatto, O","1938","10","31","Brasil","São Paulo","Campinas","Pasto Rossi & Borghi.","-47.060001373291","-22.8999996185303",NA,NA,"IAN055168",NA,"Dicotiledônea",NA,"2462","23900",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:38:48-03","EAO","IAN","69084","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems","Chautems, A",NA,NA,NA,"Black, GA","1951","01","23","Brasil","São Paulo","Itirapina","Campos de Itirapina.","-47.8199996948242","-22.25",NA,NA,"IAN069084",NA,"Dicotiledônea",NA,"11248","22843",NA,NA,NA,NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-12 15:31:44-03","UFABC","HUFABC","000056","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araujo, AO; Ferreira, GE; Chautems, A","2013","03","03","Brasil","Goiás","Colinas do Sul","Reserva Indígena Ava-Kanawe, Estrada de terra Colinas do Sul - Barragem da Serra da Mesa. Rio ca de 1km depois da portaria da reserva.","-48.197","-13.88325","-48.197","-13.88325","HUFABC000056","HUFABC000056","Angiospermas",NA,"1127",NA,"410","410",NA,"Planta com ca de 70cm. Corola Salmão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-12 15:31:44-03","UFABC","HUFABC","000057","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araujo, AO; Fiorini, AO; Ferreira; G.E.","2013","02","22","Brasil","Bahia","São Desidério","Roda Velha, Borda do Rio Mosquito, no campo de futebol","-45.848861","-12.683","-45.848861","-12.683","HUFABC000057","HUFABC000057","Angiospermas",NA,"1097",NA,"732","732",NA,"Erva ca de 50cm em terreno alagado, com tubérculo. Flor rósea-vináceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-12 15:31:44-03","UFABC","HUFABC","000128","PreservedSpecimen","Plantae","Gesneriaceae","Sinningia","elatior","Sinningia elatior","(Kunth) Chautems",NA,NA,NA,NA,"Araujo, AO; Fiorini, CF; Ferreira, GE; Chautems, A","2013","02","28","Brasil","Tocantins","Arraias","Serra de Santa Brigida, Estrada Natividade - Arraias. Fazenda Nova Estrema, porteira antes do rio Santa Izabel.","-47.138333","-12.55875","-47.138333","-12.55875","HUFABC000128","HUFABC000128","Angiospermas",NA,"1113",NA,"461","461",NA,"Erva com tubérculo, Corola Salmão.; Em local de meia sombra e seco, próximo ao leito do córrego que desce da serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
