"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"338","2020-12-21 16:40:40-03","MBM","MBM","205285","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Clayton, W.D.",NA,NA,NA,"Brazil","São Paulo","Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,NA,NA,"MBM205285",NA,"4538","Southern America","Estação Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA
"339","2019-11-01 15:28:35-03","PUC-RIO","FCAB","1442","PreservedSpecimen","Plantae","Poaceae","Panicum","rugulosum","Panicum rugulosum","Trin.","Dr. Brade","P. Capell S.J.","1951","02",NA,"Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"001442",NA,"s.n.",NA,NA,NA,NA,"Sinônimo relevante: Panicum millegrana Poir.",NA,"Angiospermae",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"340","2015-10-02 12:30:14-03","MNHN","RECOLNAT_MNHN_P","P00740761","PreservedSpecimen",NA,"Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga","Riedel, L.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,"P00740761","P00740761_01",NA,NA,"Brasilia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00740761' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2015-10-01 09:15:37-03","MNHN","RECOLNAT_MNHN_P","P00740762","PreservedSpecimen",NA,"Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Judziewicz","Leblond, J.B.",NA,NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,"P00740762","P00740762_01",NA,NA,"Cayenne","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00740762' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-09-03 23:22:35-03","MNHN","RECOLNAT_MNHN_P","P01866540","PreservedSpecimen",NA,"Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"P01866540","P01866540_01",NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01866540' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 2743",NA,NA,NA
"343","2020-12-11 11:45:13-03","UFMG","BHCB","115376","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Viana, PL; Silva, LVC; Garcia, LC; Mota, NFO; Maciel, GM; Silva, DF","2007","12","15","Brasil","Pará","Parauapebas","-50.099444","-6.320556","-50.099444","-6.320556","655","655","BHCB021659",NA,"3460","Southern America","Floresta Nacional de Carajás, Serra do Tarzan.",NA,NA,"Planta apoiante, com epiguetas verdea; Em capão, vegetação sobre canga","Monocotyledon",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:45:13-03","UFMG","BHCB","200182","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Rezende, SG","2019","04","25","Brasil","Minas Gerais","Barão de Cocais","-43.381667","-19.8475","-43.381667","-19.8475","890","890","BHCB200182",NA,"7259","Southern America","Cocais",NA,NA,"Erva; Campo Rupestre sobre Quartzito Arbustivo","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:45:13-03","UFMG","BHCB","58064","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Krieger, L",NA,NA,NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,"11579","Southern America",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"346","2020-12-11 11:45:13-03","UFMG","BHCB","167043","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Guglieri, A; Kufner, DCL; Belan, F; Fava, WS; Medeiros, SCH","2008","04","24","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"BHCB011951",NA,"1718","Southern America","Pantanal de Miranda, estrada parque.",NA,NA,"Erva.; Beira de estrada, local sombreado.","Monocotyledon",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"347","2020-12-11 11:45:13-03","UFMG","BHCB","93318","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Mota, NFO; Viana, PL","2005","07","14","Brasil","Minas Gerais","Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"1200","1200",NA,NA,"282","Southern America","Pedra do Sino Hotel Fazenda.",NA,NA,"Erva decumbente no interior de mata, coleta incompleta","Monocotyledon",NA,NA,NA,NA,NA,NA,"23079","auto",NA,NA,NA,NA,NA
"348","2020-12-11 11:45:13-03","UFMG","BHCB","19745","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Andrade, PM de","1990","05","17","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"1467","Southern America","Reserva Biológica Mata do Jambreiro",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"349","2020-12-11 11:45:13-03","UFMG","BHCB","19795","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Andrade, PM de","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Reserva Biológica Mata do Jambreiro",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"350","2020-12-11 11:45:13-03","UFMG","BHCB","19795","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Andrade, PM de","1990",NA,NA,"Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,NA,"s.n.","Southern America","Reserva Biológica Mata do Jambreiro",NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA
"351","2021-02-11 17:21:19-03","UFPR","UPCB","22335","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F.O.","Hatschbach, G.","1993","02","11","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"UPCB0039046","UPCB0039046","58910",NA,"BR 419, 15km N de Nioaque",NA,NA,"Cerrado..",NA,NA,NA,NA,"1993","01","01",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:21:19-03","UFPR","UPCB","14482","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Dombrowski, L.T.","Britez, R.M.","1986","04","25","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"UPCB0039049","UPCB0039049","664",NA,"Fazenda do Durgo",NA,NA,"Erva rizomatosa. Reflorestamento de bracatinga..",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"353","2011-02-19 16:04:00-02","MO","MOBOT","2490959","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F. Zuloaga","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","1993","3","31","Paraguay","Alto Paraná",NA,"-54.58333","-25.66666",NA,NA,"250.00000000",NA,NA,NA,"Schinini Cacace 28266","South America","Pto. Bertoni. En selva abierta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2011-12-22 05:01:00-02","MO","MOBOT","1121058","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F. Zuloaga (SI)","Teodoro Rojas","1938","5",NA,"Paraguay","Alto Paraná",NA,"-54.58333","-25.65",NA,NA,NA,NA,NA,NA,"Rojas 8042","South America","Puerto Bertoni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","238383","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga (SI)","Elsa M. Zardini|M. Velázquez","1989","1","26","Paraguay","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,NA,NA,NA,NA,"Zardini 9957","South America","Cerro Mbatoví. Forest near the summit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","4",NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","235987","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse (MO)","Elsa M. Zardini","1988","7","2","Paraguay","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,"297.00000000",NA,NA,NA,"Zardini 5457","South America","Cerro Mbatoví. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-44","4",NA,NA
"357","2014-05-09 09:03:00-03","MO","MOBOT","100706382","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga","Zulma E. Rúgolo de Agrasar","1992","3","17","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar 1381","South America","San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","1084895","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","E. Judziewicz","Simon Lægaard","1988",NA,NA,"Ecuador","Loja",NA,"-79.58333","-3.8",NA,NA,"1000.00000000","1050.00000000",NA,NA,"Lægaard 70275","South America","Km 50 San Pedro de La Bendita - Portovelo. Roadbanks. Forest remains.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2015-01-17 20:22:00-02","MO","MOBOT","1121076","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Teodoro Rojas","1946","6","13","Paraguay","Cordillera",NA,"-57.0166667","-25.5",NA,NA,NA,NA,NA,NA,"Rojas 13461","South America","Colonia Pedro P. Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"360","2008-05-27 22:02:00-03","MO","MOBOT","1283495","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","G. Davidse (MO)","Elsa M. Zardini|Leongino Guerrero","1998","3","13","Paraguay","San Pedro",NA,"-56.14972","-23.79833",NA,NA,"152.00000000",NA,NA,NA,"Zardini 48425","South America","Yaguarete Forest (Sustainable Forest Systems site). Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1137","5",NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1534563","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga, 2002 (SI)","Michael H. Nee","1994","1","16","Bolivia","Santa Cruz","Andrés Ibáñez","-63.41666","-17.68333",NA,NA,"450.00000000",NA,NA,NA,"Nee 44500","South America","6 km NW of Terebinto on road to El Hondo. Rolling, unconsolidated sandy soil, deeply weathered and reddish. Semi-evergreen forest and savanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-08-16 04:35:00-03","MO","MOBOT","1805680","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","9","Brazil","Paraná",NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,"Davidse 11020","South America","8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145","1",NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1807292","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","11","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"960.00000000",NA,NA,NA,"Davidse 11132","South America","19 km SW of Lajes along Highway BR-116 to Pôrto Alegre. Treeless grassland on rocky hillsides.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1155",NA,NA,NA
"364","2008-05-27 22:02:00-03","MO","MOBOT","1808136","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","14","Brazil","Paraná",NA,"-53.3918","-24.9737",NA,NA,"670.00000000",NA,NA,NA,"Davidse 11261","South America","2 km E of Cascavel along Highway BR-277 to Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168",NA,NA,NA
"365","2008-05-27 22:02:00-03","MO","MOBOT","1811573","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","26","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"530.00000000",NA,NA,NA,"Davidse 11415","South America","Just S of Petrópolis. Open roadside cliff of montane forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1181",NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","1818265","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","1976","3","9","Brazil","Paraná",NA,NA,NA,NA,NA,"820.00000000",NA,NA,NA,"Davidse 11020","South America","8 km NE of the Paraná-Santa Catarina border at the Rio Negro. Forest edge and cut-over areas in forest dominated by Auraucaria and ericads.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1145",NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","1839178","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","G. Davidse (MO)","Gerrit Davidse","1973","11","24","Venezuela","Bolívar",NA,NA,NA,NA,NA,"90.00000000",NA,NA,NA,"Davidse 4467","South America","21 km E of the Río Caura along Highway 19 between Caicara and Ciudad Bolívar. Savanna with clumps of large trees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"841",NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","1842779","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","G. Davidse","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","1980","4","5","Brazil","Pará",NA,"-47.65","-0.93333",NA,NA,"50.00000000",NA,NA,NA,"Davidse 17897","South America","Mun. de Marapanim: Campo de Matapiquara ca. 1 km E of Matapiquara, 73 km NNE of Castanhal by road. Curatella, Axonopus, Leptocoryphium savanna and adjoining forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1374",NA,NA,NA
"369","2018-05-17 05:28:00-03","MO","MOBOT","1914175","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F. Zuloaga","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","19","Argentina","Misiones",NA,"-55.55","-27.26666",NA,NA,NA,NA,NA,NA,"Morrone 1876","South America","Dpto. San Ignacio, 10 km de San Ignacio, Parque Teyú Cuare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2012-05-04 05:16:00-03","MO","MOBOT","1914176","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","E. Judziewicz","Cyril Allen","1924","8","3","Colombia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Allen 249","South America","Rincon Hondo; forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2009-07-10 17:56:00-03","MO","MOBOT","1914392","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","G. Davidse 2003, (MO)","Troels M. Pedersen","1954","1","22","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 2591","South America","Dpto. Mburucuyá; Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2011-12-22 05:00:00-02","MO","MOBOT","210498","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F. Zuloaga (SI)","Teodoro Rojas","1938","5",NA,"Paraguay","Alto Paraná",NA,"-54.66666","-25.63333",NA,NA,NA,NA,NA,NA,"Rojas 7998A","South America","Puerto Bertoni.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2014-04-02 10:32:00-03","MO","MOBOT","214708","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga","James C. Solomon","1990","5","1","Bolivia","La Paz","Murillo","-68.0333333","-16.0666667",NA,NA,"1600.00000000",NA,NA,NA,"Solomon 18912","South America","Valle del Río Zongo. 39.3 km al norte (abajo) de la cumbre. Bosque húmedo, muy intervenido con campos de cultivos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","3",NA,NA
"374","2012-03-29 11:09:00-03","MO","MOBOT","215778","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"D.Y. Alexandre","1985","3","17","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexandre 332","South America","Jardin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2014-04-24 11:10:00-03","MO","MOBOT","217741","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse","Gerrit Davidse|James S. Miller","1984","7","9","Venezuela","Amazonas","Río Negro","-66.0833333","0.8333333",NA,NA,"150.00000000","700.00000000",NA,NA,"Davidse 27303","South America","Neblina Massif, Canyon Grande, along the Río Mawarinuma between the mouth of the canyon and the first major fork of the river, ca. 7 airline km ENE of Puerto Chimo. [Coordinates on orginal label: 00°50'N 066°02'W - 00°51'N 066°06'W, corrected past-facto from Google Earth]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-60","4",NA,NA
"376","2008-05-27 22:02:00-03","MO","MOBOT","222607","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Julian A. Steyermark",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steyermark 86911","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2014-02-23 17:36:00-03","MO","MOBOT","2959977","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Chase","C. Orth","1936",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orth 2717","South America","Montenegro, San Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2014-04-24 11:04:00-03","MO","MOBOT","222618","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Fernando O.Zuloaga (FVG 2004)","Ronald L. Liesner|Ángel C. González","1978","7","24","Venezuela","Bolívar","Piar","-62.9833333","6.9833333",NA,NA,"200.00000000",NA,NA,NA,"Liesner 5479","South America","Junction of Río Paragua and Caroni. San Pedro de las Dos Bocas, W bank of river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"484","1",NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","223019","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.",NA,"Osvaldo Morrone|José F. Pensiero","1992","4","24","Paraguay","Itapúa",NA,"-56.11666","-26.83333",NA,NA,NA,NA,NA,NA,"Morrone 253","South America","29 km. al N de Gral. Artigas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1",NA,NA
"380","2009-08-21 04:37:00-03","MO","MOBOT","2232434","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., VI-","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","3","Argentina","Misiones","Guaraní","-54.21666","-26.85",NA,NA,"480.00000000",NA,NA,NA,"Deginani 1613","South America","Predio Previsión Social, Arroyo Tambero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2011-02-19 19:52:00-02","MO","MOBOT","2232444","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., 04-","F. Biganzoli|Diego Giraldo-Cañas","1998","4","29","Argentina","Misiones","San Ignacio","-55.56666","-27.28333",NA,NA,NA,NA,NA,NA,"Biganzoli 15","South America","Camino al Parque Provincial Teyú Cuaré, campos antes del cruce a Miradores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-08-21 04:37:00-03","MO","MOBOT","2232454","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., VI-","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","3","Argentina","Misiones","Guaraní","-54.23333","-26.81666",NA,NA,NA,NA,NA,NA,"Deginani 1642","South America","Camino al Predio de Previsión Social, a unos 10 km de la Ruta Nacional 14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2009-08-21 04:37:00-03","MO","MOBOT","2232469","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., VI-","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","2","26","Argentina","Misiones","Libertador General San Martín","-55.03333","-27.03333",NA,NA,NA,NA,NA,NA,"Deginani 1459","South America","Arroyo Cuña Pirú, Camping Municipal, borde del arroyo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2014-11-20 07:38:00-02","MO","MOBOT","2232482","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F. O. Zuloaga","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","7","Argentina","Misiones","Montecarlo","-54.7333333","-26.65",NA,NA,"300.00000000",NA,NA,NA,"Deginani 1780","South America","Caraguatay, Arroyo Itacuruzú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"385","2018-05-17 05:28:00-03","MO","MOBOT","2232506","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., /07/","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","19","Argentina","Misiones","San Ignacio","-55.55","-27.26666",NA,NA,NA,NA,NA,NA,"Morrone 1877","South America","10 km de San Ignacio, Parque Teyú Cuare, finca Lenoble, alrededores de la casa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2018-05-17 05:28:00-03","MO","MOBOT","2247985","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Zuloaga, F. O., /07/","Osvaldo Morrone|Norma B. Deginani|María E. Múlgura","1997","4","29","Argentina","Misiones","Candelaria","-55.51666","-27.35",NA,NA,"210.00000000",NA,NA,NA,"Morrone 2206","South America","Loreto, Ayo La Pastora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2011-06-09 17:27:00-03","MO","MOBOT","230086","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse (MO)","Elsa M. Zardini|Tulio Tillería","1992","3","25","Paraguay","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,"Zardini 31489","South America","Tavarory. 1 km west from entrance to Tavarory savanna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"676","4",NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","231869","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga (SI)","Elsa M. Zardini|H. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"-55.91666","-25.18333",NA,NA,NA,NA,NA,NA,"Zardini 25495","South America","Edge of Arroyo Taruma. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"513","4",NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","232292","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","F.O. Zuloaga (SI)","Ramón A. Palacios","1990","2","22","Paraguay","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palacios 1926","South America","Estancia San Luis de la Sierra. Represa y alredores (cerrito).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","2",NA,NA
"390","2011-06-09 17:49:00-03","MO","MOBOT","233205","PreservedSpecimen","Plantae","Poaceae","Panicum","millegrana","Panicum millegrana","Poir.","Gerrit Davidse (MO)","Blas Pérez","1991","12",NA,"Paraguay","Central",NA,"-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,"Pérez Maricerich 1443","South America","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","3",NA,NA
