"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"103","2020-06-29 09:30:31-03","UFRRJ","RBR","43105","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F126/32.","-43.451944","-22.918889",NA,NA,"RBR00043105",NA,NA,NA,NA,NA,NA,NA,NA,"43º27'7''W","22º55'8''S",NA,NA,NA,NA,NA
"104","2020-06-29 09:30:31-03","UFRRJ","RBR","43106","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F22/85.","-43.566111","-22.826389",NA,NA,"RBR00043106",NA,NA,NA,NA,NA,NA,NA,NA,"43º33'58''W","22º49'35''S",NA,NA,NA,NA,NA
"105","2020-06-29 09:30:31-03","UFRRJ","RBR","43107","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F33/58.","-43.455833","-22.938333",NA,NA,"RBR00043107",NA,NA,NA,NA,NA,NA,NA,NA,"43º27'21''W","22º56'18''S",NA,NA,NA,NA,NA
"106","2020-06-29 09:30:31-03","UFRRJ","RBR","22067","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"F.C. Nettesheim","164","2005","12","28",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Ilha da Maramabaia, Ponta do varejo, caminho para o riacho.'","-44.040599822998","-22.9596996307373",NA,NA,"RBR00022067",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:30:31-03","UFRRJ","RBR","8185","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"L.F.T. Menezes","581","2000","06","12",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Restinga da Marambaia, Praia da Gaeta, trilha utilizada pelos Fuzileiros Navais. Área de ecótone entre a Floresta de Restinga e a Floresta Atlântica.'","-44.040599822998","-22.9596996307373",NA,NA,"RBR00008185",NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2013-04-01 09:19:56-03","IPT","BCTW","1915","S","Plantae","Magnoliophyta",NA,NA,"Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"109","2013-04-01 09:19:56-03","IPT","BCTW","4433","S","Plantae","Magnoliophyta",NA,NA,"Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Moyses Kuhlmann",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra de Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"110","2020-12-21 16:28:19-03","MBM","MBM","119017","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Lima, H.C. de","Lima, H.C. de; Martinelli, G.; Martinelli, G.","1758",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,"MBM119017","MBM119017","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:28:19-03","MBM","MBM","167650","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Pirani, J.R.","Iseppon, A.M.B.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Bertioga","Rodovia Bertioga - Suzano","-46.138599395752","-23.8544006347656",NA,NA,"MBM167650","MBM167650","37616","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:28:19-03","MBM","MBM","91448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Hoehne, W.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"MBM091448","MBM091448","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:28:19-03","MBM","MBM","115710","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Lima, H.C. de","Lima, H.C. de; et al.; et al.","2985",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Estrada da Pedra Bonita","-43.2075004577637","-22.9027996063232",NA,NA,"MBM115710","MBM115710","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:28:19-03","MBM","MBM","258056","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Lewis, G.P.","Gottsberger, I.; et al.; et al.","22-92","1974","02","09","Southern America","Brazil","São Paulo","Ilhabela","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"MBM258056","MBM258056","23719","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:28:19-03","MBM","MBM","162271","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Souza, V.C.","Souza, V.C.","2111",NA,NA,NA,"Southern America","Brazil","São Paulo","Piracicaba","Campus da ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,"MBM162271","MBM162271","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-04 02:14:52-03","MNHN","RECOLNAT_MNHN_P","P00759055","PreservedSpecimen",NA,NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Torke","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","Rio de Janeiro","rio de janeiro","Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759055' target='other'> <mi>dwc_moreinfo</mi></a>","P00759055","P00759055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"117","2017-03-06 17:57:56-03","MNHN","RECOLNAT_MNHN_P","P00759056","PreservedSpecimen",NA,NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Torke","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00759056' target='other'> <mi>dwc_moreinfo</mi></a>","P00759056","P00759056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A2 125",NA
"118","2020-12-11 11:36:33-03","UFMG","BHCB","124106","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Kamino, LHY; Maielo Silva, L","1015","2008","07","01","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","Pousada Vale das Pedras","-43.725278","-19.123889",NA,"Arbóreo, 6,0 metros de altura. Frutos deiscentes imaturos verdes","BHCB038522",NA,NA,NA,NA,NA,NA,NA,NA,"-43.725278","-19.123889",NA,NA,NA,NA,NA
"119","2020-12-11 11:36:33-03","UFMG","BHCB","935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Oliveira, JA de","s.n.","1978","10",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. Veterinária.","-43.937801361084","-19.9207992553711",NA,"terrestre;árvore;flor c/ 1pétala branca;7folíolos",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-04-10 11:20:00-03","MO","MOBOT","100964306","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","G. M. Antar","J. N. C. Francisco|et al.","Francisco 68","2015","1","6","South America","Brazil","São Paulo","Peruíbe","Guaraú. Viela dezesseis. Propriedade particular. Sítio da dona Fátima. Floresta Ombrófila Densa.","-47.0316945","-24.3628889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2017-09-18 14:35:00-03","MO","MOBOT","100997326","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","B.M. Torke (MO)","H.N. Whitford","Whitford 25","1918","6","18","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2017-09-18 14:43:00-03","MO","MOBOT","100997327","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Ludwig Riedel","Riedel 1831","1824",NA,NA,"South America","Brazil",NA,NA,"Gr. sylvis primareris, Rio-Jan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"123","2013-01-12 05:18:00-02","MO","MOBOT","3213003","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","B.M. Torke","Peter Clausen","Clausen 2087",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-01-12 05:18:00-02","MO","MOBOT","3213121","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","B.M. Torke","Peter Clausen","Clausen 2087",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","3217585","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","B.M. Torke","Paul C. Hutchison","Hutchison 8824",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-08-31 09:16:29-03","INPA","INPA","139172","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Lima, HC de","Lima, HC de","2645","1986","01","04","Southern America","Brasil","Rio de Janeiro","Mangaratiba","Estrada Rio-Santos, entrada de Muriqui","-44.040599822998","-22.9596996307373",NA,NA,"INPA0139172","INPA0139172 INPA0139172_e","17272","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-08-31 09:16:29-03","INPA","INPA","245541","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Correia, CAS","Cezare, CHG","417","2007","12","09","Southern America","Brasil","Goiás","Luziânia","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0233","-16.5179",NA,NA,"INPA0245541","INPA0245541 INPA0245541_e",NA,NA,"763","763",NA,NA,NA,"-48.0233","-16.5179",NA,NA,NA,NA,NA
"128","2018-10-09 16:31:29-03","UFLA","ESAL","27789","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","V.F. Mansano","Carvalho, DA; et al.","56",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Praça do LTC","-44.999444","-21.245278",NA,"árvore; ; branca; alaranjado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"129","2017-11-24 14:10:59-02","UFLA","ESAL","17932","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Carvalho, WAC","284",NA,NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,"árvore; 12, m; ;; floresta",NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-12-19 11:18:53-03","UFG","UFG","46119","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"Cezare, C.H.G.; Souza-Silva, S. & Machado, N. .A.","417","2007","12","09",NA,"Brasil","Goiás","Luziânia",NA,"-48.023333","-16.517778",NA,NA,"UFG0046119","UFG0046119",NA,NA,"763","763",NA,NA,NA,"-48.023333","-16.517778",NA,NA,NA,NA,NA
"131","2021-01-26 13:55:08-03","IMA","MAC","25619","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","V.F.Mansano","F.C.Hoehne","145","1916","07",NA,NA,"Brasil","Rio de Janeiro","Quinta da Boa Vista",NA,NA,NA,NA,"Árvore.","MAC0025619",NA,NA,NA,NA,NA,"1996","08","15",NA,NA,NA,NA,NA,NA,NA
"132","2021-02-04 10:28:34-03","UFRPE","HST","17658","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","A.M.Miranda","H.Adorno","s.n.","2010","04","22",NA,"Brasil","Bahia","Gongogi",NA,"-39.4646987915039","-14.3221998214722",NA,"Árvore ca. 10 m alt.; apresentando flores.","HST017658",NA,"25835","auto",NA,NA,"2010","05",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-09 10:13:21-03","UENF","HUENF","413","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","E.A. Fortes","Nascimento, M.T.; et al.",NA,"1996","05","08",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333",NA,"Fruto amarelo da borda","HUENF00000415",NA,NA,NA,"18","18","2019","10","09","41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"134","2015-08-20 11:24:24-03","CPQBA","CPMA","1233","S","Plantae","Magnoliophyta","Fabales","Fabaceae¹","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi.",NA,"Narciso",NA,"1982","10","01",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"somente no herbário",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 763",NA
"135","2020-09-12 05:00:02-03","US","US","2741097","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","H. Strang","477","1963","1","15","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Gavea. [in former guanabara state]",NA,NA,NA,NA,"US00422047","US00422047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","1544352","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","D. Lemos","13244","1923","6","2","South America - Neotropics","Brazil","São Paulo",NA,"Est. biologica, alto da serra",NA,NA,NA,NA,"US00422052","US00422052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2369066","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","C. Almeida","Herb. No. 82205","1940","11","17","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Horto florestal",NA,NA,NA,NA,"US00422054","US00422054_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","1340246","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","L. Riedel & B. Luschnath","116","1831","12",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00422049","US00422049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","1340230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","-. Claussen","5","1846",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US00422053","US00422053_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2568602","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"L. B. Smith & E. L. McWilliams","15351","1968","2","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio claro, s of",NA,NA,NA,NA,"US02507513","US02507513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","2369073","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","-. Vaccari","Herb. No. 78238","1939","2","23","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Petropolis",NA,NA,NA,NA,"US00422056","US00422056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2547420","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"M. Claussen","--",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00422045","US00422045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","3711961","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"G. Martinelli, C. Baez, E. Fernandez & T. Lima","19824",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Mangaritba. Parque Estadual do Cunhambebe. Vale do Rio Sahy, margens do Rio Sahy. matas de margem de rio.","-43.9964","-22.9228",NA,NA,"US03065154","US03065154_01",NA,NA,"10",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2448948","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","B. Maguire & C. K. Maguire","44566","1959","12","9","South America - Neotropics","Brazil","São Paulo",NA,"Serra do mar; 11 miles from caraguatatuba",NA,NA,NA,NA,"US00422048","US00422048_01",NA,NA,"488","488",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","91470","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","P. Claussen","2087","1840",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00526299","US00526299_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2555778","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"G. Pabst & E. Pereira","7229","1964","12","25","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Cachoeira de macacu, proximo",NA,NA,NA,NA,"US00422058","US00422058_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2741096","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","-. Lanna & Castellanos, --","834","1965","3","1","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Lidice",NA,NA,NA,NA,"US00422046","US00422046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","2369041","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","G. Peckolt","Herb. No. 15334","1920","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Trapicheiro, matas do",NA,NA,NA,NA,"US00422055","US00422055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","1573908","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi",NA,"L. Riedel","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00422057","US00422057_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","1442289","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","D. Constantino","7608","1916","7","6","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Hort. bot. rio de janeiro",NA,NA,NA,NA,"US00422051","US00422051_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"151","2020-09-12 05:00:02-03","US","US","1484132","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Cowan, R. S.","L. Riedel","--","1823","1",NA,"South America - Neotropics","Brazil",NA,NA,"Mombiocca",NA,NA,NA,NA,"US00422050","US00422050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"152","2020-09-02 16:28:33-03","Cenargen","CEN","70918","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","V. F. Mansano","Wilson Hoehne","4012","1960","01","27",NA,"Brasil","SP","SAO PAULO","Água Funda, entrada do Jardim Botânico de São Paulo.","-46.6300010681152","-23.5400009155273","Exsicatas","Doação Intituto de Botânica de São Paulo .","CEN00070918","CEN00070918","53584","auto",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA,NA,"1"
"153","2020-04-15 09:23:33-03","UFG","HJ","6956","S","Plantae",NA,NA,"Fabaceae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","João Larocca, Stefan E. Carneiro","Larocca, J.; Carneiro, S.E.S.; Grala, F.","41","2012","10","12",NA,"Brasil","Goiás","Cezarina","BR 060","-49.659167","-17.2",NA,NA,"HJ00006956","HJ00006956",NA,NA,"593","593","2012","10","20","49º39'33''W","17º11'60''S",NA,NA,NA,NA,NA
"154","2021-03-15 18:28:02-03","USP","SPF","224883","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Antar, GM","Francisco, JNC","68","2015","01","06",NA,"Brasil","São Paulo","Peruíbe","Guaraú. Viela dezesseis. Propriedade particular. Sítio da dona Fátima.","-47.031694","-24.362889",NA,"Árvore ca. 12 m alt. Cauliflora. Flores alvas.; Floresta Ombrófila Densa.","SPF00224883",NA,NA,NA,NA,NA,"2015","11",NA,"-47.031694","-24.362889",NA,NA,NA,NA,NA
"155","2019-11-13 11:23:19-03","USP","SPF","86349","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Pirani, JR","Benko-Iseppon, AM","2","1993","03","02",NA,"Brasil","São Paulo","Bertioga",NA,"-46.138599395752","-23.8544006347656",NA,NA,"SPF00086349",NA,"37616","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:23:19-03","USP","SPF","85787","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Lima, F","s.n.","1993","11","01",NA,"Brasil","São Paulo","Ilhabela","Estrada para Castelhano.","-45.3499984741211","-23.7700004577637",NA,NA,"SPF00085787",NA,"23719","auto",NA,NA,"2005","09",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:23:19-03","USP","SPF","77957","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Souza, VC","Souza, VC","2111","1992","12","02",NA,"Brasil","São Paulo","Piracicaba","Escola Superior de Agricultura Luiz de Queiroz","-47.6399993896484","-22.7199993133545",NA,NA,"SPF00077957",NA,"44778","auto",NA,NA,"1992","12",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:23:19-03","USP","SPF","116682","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Mansano, VF","Leitão Filho, HF","34700","1996","01","29",NA,"Brasil","São Paulo","São Luís do Paraitinga",NA,"-45.310001373291","-23.2199993133545",NA,NA,"SPF00116682",NA,"27362","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:23:19-03","USP","SPF","11431","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Swartzia","langsdorffii","Swartzia langsdorffii","Raddi","Hoehne, W","Hoehne, W","s.n.","1945","02","14",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00011431",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
