"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus"
"197","2020-12-11 11:39:47-03","UFMG","BHCB","179504","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","3432","2008","09","28","Southern America","Brasil","Minas Gerais","Pico do Itatiaiuçu","-44.362167","-20.121389",NA,"Coletada em borda de capão de canga.","BHCB036250","BHCB036250",NA,"1340","1340","Igarapé",NA,NA,NA,"-44.362167","-20.121389","2015","10",NA,NA,"27",NA,NA,NA
"198","2020-12-11 11:39:47-03","UFMG","BHCB","179505","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","3639","2008","09","28","Southern America","Brasil","Minas Gerais","Pico do Itatiaiuçu","-44.340972","-20.12",NA,"Coletada em borda de capão de canga.","BHCB036249","BHCB036249",NA,"1361","1361","Igarapé",NA,NA,NA,"-44.340972","-20.12","2015","10",NA,NA,"27",NA,NA,NA
"199","2020-12-11 11:39:47-03","UFMG","BHCB","179506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF; Vasconcelos, MF de","1120","2007","10","11","Southern America","Brasil","Minas Gerais","Serra da Gandarela","-43.683111","-20.093806",NA,"Coletada em borda de capão de canga.","BHCB036252",NA,NA,"1624","1624","Rio Acima",NA,NA,NA,"-43.683111","-20.093806","2015","10",NA,NA,"27",NA,NA,NA
"200","2020-12-11 11:39:47-03","UFMG","BHCB","179507","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","1504","2007","12","26","Southern America","Brasil","Minas Gerais","Serra da Gandarela","-43.691278","-20.056667",NA,"Coletada em borda de capão de canga.","BHCB036251","BHCB036251",NA,"1637","1637","Santa Bárbara",NA,NA,NA,"-43.691278","-20.056667","2015","10",NA,NA,"27",NA,NA,NA
"201","2020-12-11 11:39:47-03","UFMG","BHCB","179508","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","3713","2008","12","08","Southern America","Brasil","Minas Gerais","Parque Estadual do Rola Moça","-44.001111","-20.050556",NA,"Coletada em fendas e depressões de afloramento de canga.","BHCB036248","BHCB036248",NA,"1430","1430","Nova Lima",NA,NA,NA,"-44.001111","-20.050556","2015","10",NA,NA,"27",NA,NA,NA
"202","2020-12-11 11:39:47-03","UFMG","BHCB","179509","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","1026","2007","09","11","Southern America","Brasil","Minas Gerais","Serra de Capanema","-43.581167","-20.218806",NA,"Coletada em fendas e depressões de afloramento de canga.","BHCB036253",NA,NA,"1807","1807","Ouro Preto",NA,NA,NA,"-43.581167","-20.218806","2015","10",NA,NA,"27",NA,NA,NA
"203","2020-12-11 11:39:47-03","UFMG","BHCB","179656","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Carmo, FF","5196","2010","09","20","Southern America","Brasil","Minas Gerais","Peixe Bravo","-42.702778","-16.01025",NA,"Coletada em afloramento de canga","BHCB038139",NA,NA,"980","980","Rio Pardo Minas",NA,NA,NA,"-42.702778","-16.01025","2015","11",NA,NA,"09",NA,NA,NA
"204","2020-12-11 11:39:47-03","UFMG","BHCB","185465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Siriani-Oliveira, S","124","2012","09","16","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Capão","-43.616806","-19.349167",NA,"Arbusto","BHCB185465",NA,NA,NA,NA,"Jaboticatubas",NA,NA,NA,"-43.616806","-19.349167","2016","09",NA,NA,"28",NA,NA,NA
"205","2020-12-11 11:39:47-03","UFMG","BHCB","185466","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Siriani-Oliveira, S","125","2012","09","16","Southern America","Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Trilha do Capão","-43.616806","-19.349167",NA,"Arbusto","BHCB185466",NA,NA,NA,NA,"Jaboticatubas",NA,NA,NA,"-43.616806","-19.349167","2016","09",NA,NA,"28",NA,NA,NA
"206","2020-12-11 11:39:47-03","UFMG","BHCB","189027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Oliveira, CT","s.n.","2016","07","31","Southern America","Brasil","Minas Gerais","Fazenda Córrego das Almas","-43.486944","-20.135",NA,"Mata","BHCB189027",NA,NA,NA,NA,"Mariana",NA,NA,NA,"-43.486944","-20.135",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:39:47-03","UFMG","BHCB","194822","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Magalhães, RA","s.n.","2018","04","23","Southern America","Brasil","Minas Gerais","Bacia do Rio Preto","-43.385278","-19.161667",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194822",NA,NA,"550","800","Morro do Pilar",NA,NA,NA,"-43.385278","-19.161667",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:39:47-03","UFMG","BHCB","196055","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Lopes, ADC; Stehmann, JR","49","2017","07","13","Southern America","Brasil","Minas Gerais","Parque da Serra do Curral, Trilha ecológica na crista da Serra","-43.913611","-19.962222",NA,"Árvore, ca. 2 m de altura. Terrícola. Pétalas e sépalas amarelas. Estames alaranjados com anteras amarelas.; Canga","BHCB196055","BHCB196055 BHCB196055_v1",NA,"1412","1412","Belo Horizonte",NA,NA,NA,"-43.913611","-19.962222","2017","07",NA,NA,"19",NA,NA,NA
"209","2021-03-19 17:59:02-03","UFMG","BHCB","196313","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","30","2019","03","28","Southern America","Brasil","Minas Gerais","Morro redondo, Descida da Igreja","-43.486694","-19.557333",NA,NA,"BHCB196313",NA,NA,"1137","1137","Itabira",NA,NA,NA,"-43.486694","-19.557333",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:39:47-03","UFMG","BHCB","197779","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rezende, SG; Justo, AG","6855","2018","05","30","Southern America","Brasil","Minas Gerais","Serra do Gandarela","-43.665556","-20.1075",NA,"Árvore; Candeial","BHCB197779",NA,NA,"1564","1564","Rio Acima",NA,NA,NA,"-43.665556","-20.1075",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:39:47-03","UFMG","BHCB","200139","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rezende, SG","7222","2018","10","30","Southern America","Brasil","Minas Gerais","Cocais","-43.396389","-19.830833",NA,"Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB200139",NA,NA,"700","700","Barão de Cocais",NA,NA,NA,"-43.396389","-19.830833",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:39:47-03","UFMG","BHCB","2783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Viana, T","223","1980","06","07","Southern America","Brasil","Minas Gerais","Caraça. Cascatinha.",NA,NA,NA,"Variedade:persistens;rupestre;arbusto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:39:47-03","UFMG","BHCB","74797","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Oliveira, AM; Resck, R","128","2002","08","09","Southern America","Brasil","Minas Gerais","Mina do Brucutu - CVRD. Mirante.","-43.368361","-19.853333",NA,"Arbusto com 2m; frutos amarelos com a base vermelha.",NA,NA,NA,"1120","1120","Barão de Cocais",NA,NA,NA,"-43.368361","-19.853333",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:39:47-03","UFMG","BHCB","42657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:39:47-03","UFMG","BHCB","49269","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:39:47-03","UFMG","BHCB","60465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Pimentel, M; Madsen, V; Barros, AM; Almeida, L; Viana, MC; Raposeiras, R","62","2001","03","13","Southern America","Brasil","Minas Gerais","Capão Xavier.","-43.978611","-20.048611",NA,NA,NA,NA,NA,"1474","1474","Nova Lima",NA,NA,NA,"-43.978611","-20.048611",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:39:47-03","UFMG","BHCB","75478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Viana, PL","13","2001","05","26","Southern America","Brasil","Minas Gerais","Retiro das Pedras","-43.983611",NA,NA,"Arvoreta em capão de canga. Flores brancas e amarelas com forte odor",NA,NA,NA,NA,NA,"Brumadinho",NA,NA,NA,"-43.983611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:39:47-03","UFMG","BHCB","6404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Grandi, TSM; et al.","1882","1985","08","15","Southern America","Brasil","Minas Gerais","Serra da Piedade","-43.666667","-19.816667",NA,"Campo;arbusto;",NA,NA,NA,NA,NA,"Caeté",NA,NA,NA,"-43.666667","-19.816667",NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:39:47-03","UFMG","BHCB","71979","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Barreto, HLM","6168",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:39:47-03","UFMG","BHCB","71980","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Barreto, HLM","6167",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:39:47-03","UFMG","BHCB","71982","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Barreto, HLM","7775",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Santa Luzia",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:39:47-03","UFMG","BHCB","71981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Barreto, HLM","6170",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Santa Luzia",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:39:47-03","UFMG","BHCB","117333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Rezende, SG; Neves, GS","1988","2007","07","30","Southern America","Brasil","Minas Gerais","Barrarem de Tuneco Alta.","-45.1307983398438","-20.8978004455566",NA,"Habitat: Floresta Estacional Semidecidual Ripária, Habito: arbóreo",NA,NA,NA,NA,NA,"Santana do Jacaré",NA,"13378","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-11 11:39:47-03","UFMG","BHCB","6450","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Andrade, PM de; et al.","33","1984","03","17","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Mata atlântica;arbusto;c/ fruto;",NA,NA,NA,NA,NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:39:47-03","UFMG","BHCB","6452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Andrade, PM de; et al.","481","1984","11","17","Southern America","Brasil","Minas Gerais","Estação Biológica de Caratinga.","-42.1391983032227","-19.7896995544434",NA,"Mata atlântica;arbusto;c/ flores amarelas;",NA,NA,NA,NA,NA,"Caratinga",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:39:47-03","UFMG","BHCB","62236","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Matoso, S","68","2001","07","31","Southern America","Brasil","Minas Gerais","Fazenda Brejão.","-46.0093994140625","-17.0097007751465",NA,"Arbustiva/ Flor amarela",NA,NA,NA,NA,NA,"Brasilândia de Minas",NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:39:47-03","UFMG","BHCB","63864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Mota, RC da; Viana, L","582","2000","11","02","Southern America","Brasil","Minas Gerais","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,"Planta coletada na borda de mata semidecídua; árvore; flores amarelas.",NA,NA,NA,NA,NA,"Mariana",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:39:47-03","UFMG","BHCB","10932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Sousa, HC; et al.","s.n.","1987","08","27","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:39:47-03","UFMG","BHCB","16011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Stehmann, JR; Oliveira, AR","s.n.","1987","08","30","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:39:47-03","UFMG","BHCB","16012","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Andrade, P","991","1987","07","30","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:39:47-03","UFMG","BHCB","16014","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Andrade, P; Dodora, S","1017","1987","10","06","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"Lima Duarte",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:39:47-03","UFMG","BHCB","30720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,NA,"Marliéria",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:39:47-03","UFMG","BHCB","22176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Teixeira, WA","s.n.","1993","07","05","Southern America","Brasil","Minas Gerais","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,NA,"Itabirito",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:39:47-03","UFMG","BHCB","188193","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Pena, FSR","s.n.","2015","01","07","Southern America","Brasil","Minas Gerais","Santo Antônio do Leite, Barragem de Rejeitos Forquilha VI","-43.5080986022949","-20.2875003814697",NA,"Coleta realizada entre os dias 7 a 22.; Arbórea.","BHCB188193",NA,NA,NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:39:47-03","UFMG","BHCB","16594","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Grandi, TSM; Porto, L","s.n.","1989","12","19","Southern America","Brasil","Minas Gerais","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,"Moeda",NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:39:47-03","UFMG","BHCB","42166","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra da Moeda.","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,NA,"Caeté",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:39:47-03","UFMG","BHCB","18049","PreservedSpecimen","Plantae","Dicotyledon",NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Paula, JA; Velten, SB","s.n.","1990","04","24","Southern America","Brasil","Minas Gerais","Serra da Moeda. Morro da Piedade.","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,NA,NA,"Moeda",NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2021-02-11 17:20:49-03","UFPR","UPCB","64156","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Krieger, L.","20182","1984","05","18",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Arbusto sobre itabirito, flores amarelas..",NA,NA,"Yamamoto, K.",NA,NA,"Serra da Piedade",NA,NA,NA,NA,NA,"1992","01",NA,NA,"01",NA,NA,NA
"239","2021-02-11 17:20:49-03","UFPR","UPCB","66291","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Krieger, L.","13171","1973","11","01",NA,"Brasil","Minas Gerais","Serra de Ibitipoca.",NA,NA,NA,"Arbustinho (40cm), saxícola em campo arenítico. Flores amarelas e frutos avermelhados..",NA,NA,"Yamamoto, K.",NA,NA,NA,NA,NA,NA,NA,NA,"1991","01",NA,NA,"01",NA,NA,NA
"240","2021-02-11 17:20:49-03","UFPR","UPCB","66290","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Krieger, L.","10653","1971","06","10",NA,"Brasil","Minas Gerais",NA,"-43.801399230957","-20.2532997131348",NA,"No cerrado. Arbusto, flores amarelas..",NA,NA,NA,NA,NA,"Itabirito",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:20:49-03","UFPR","UPCB","66289","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Krieger, L.","14681","1953","06",NA,NA,"Brasil","Minas Gerais","Pico Serra do Curral.","-43.937801361084","-19.9207992553711",NA,"Árvore baixa de morro seco..",NA,NA,NA,NA,NA,"Belo Horizonte",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-03-26 16:26:00-03","MO","MOBOT","100241330","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A. St.-Hil.) Engl.","Oswaldo Handro","Handro s.n.","1931","10","30","South America","Brazil","São Paulo","Nativa no Parque do Estado e Jardim Botânico, fl. 30/X/1931 e fr. 3/XII/1931.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"F.C. Hoehne",NA,NA,"São Paulo","persistens","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"243","2010-01-13 15:09:00-02","MO","MOBOT","100241344","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Louis O. Williams","Williams 7411","1945","8","10","South America","Brazil","Minas Gerais","On iron ore outcrops, Serra do Curral, south of Belo Horizonte.",NA,NA,NA,NA,NA,NA,"K. Yamamoto","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"244","2015-08-13 05:50:00-03","MO","MOBOT","100241521","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","R.M. Harley","Harley 10382","1968","10","1","South America","Brazil","Mato Grosso","R 3, c. 2 km SE of base camp. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"245","2013-05-31 05:29:00-03","MO","MOBOT","100241527","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Jacques S. Blanchet","Blanchet 3400",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"246","2020-11-10 04:40:00-03","MO","MOBOT","3079524","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","H. C. de Lima","Lima 1333","1980",NA,NA,"South America","Brazil","Minas Gerais","Ouro Preto, Camarinhas.",NA,NA,NA,NA,NA,NA,NA,"1350.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2009-07-14 17:41:00-03","MO","MOBOT","3223727","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","Grady L. Webster","Webster 25407","1984","10","15","South America","Brazil","São Paulo","Mun. Jundiai: Serra do Japí, montane thickets on upper ridges,","-46.86666","-23.18333",NA,NA,NA,NA,NA,"1050.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-04-25 09:33:00-03","MO","MOBOT","101041343","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata","(Mart. & Nees) Engl.","André M. Amorim|Talmon S. dos Santos|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 914","1992","12","14","South America","Brazil","Bahia","Estrada de Itacaré/Taboquinhas, ca. 6 km de Itacaré. Loteamento da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"F.O. Silva",NA,NA,"Itacaré",NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"249","2020-03-26 16:26:00-03","MO","MOBOT","100241330","PreservedSpecimen","Plantae",NA,NA,"Ochnaceae","Ouratea","semiserrata","Ouratea semiserrata persistens","(A. St.-Hil.) Engl.","Oswaldo Handro","Handro s.n.","1931","10","30","South America","Brazil","São Paulo","Nativa no Parque do Estado e Jardim Botânico, fl. 30/X/1931 e fr. 3/XII/1931.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"F.C. Hoehne",NA,NA,"São Paulo","persistens","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
