"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","class"
"107","2019-11-21 10:02:37-03","IBt","SP","24414","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Smith, LB",NA,NA,NA,"Hoehne, FC","s.n.","1929","10","14","Brasil","Santa Catarina","Itapema","Perto de Tijucas.","-48.611400604248","-27.0902996063232",NA,NA,NA,"SP051560",NA,NA,NA,NA,"SP051560","9090","auto",NA,NA,NA,NA,NA,NA,NA
"108","2019-11-21 10:02:37-03","IBt","SP","168863a","Extra","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","238","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051555",NA,NA,NA,NA,"SP051555","37574","auto",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-21 10:02:37-03","IBt","SP","168863","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","238","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051554",NA,NA,NA,NA,"SP051554","37574","auto",NA,NA,NA,NA,NA,NA,NA
"110","2019-11-21 10:02:37-03","IBt","SP","168862","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","237","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-11-21 10:02:37-03","IBt","SP","168861","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","236","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-21 10:02:37-03","IBt","SP","168860","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","235","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051558",NA,NA,NA,NA,"SP051558","37574","auto",NA,NA,NA,NA,NA,NA,NA
"113","2019-11-21 10:02:37-03","IBt","SP","168859","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Wanderley, MGL","234","1980","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-21 10:02:36-03","IBt","SP","156626","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Mattos, J; Lyra, M","16285",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051556",NA,NA,NA,NA,"SP051556","37574","auto",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-21 10:02:37-03","IBt","SP","382084","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Moreira, BA; Lima, LR; Martins, SE","262","2005","10","28","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 10:02:36-03","IBt","SP","156626a","Extra","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Mattos, J; Lyra, M","16285",NA,NA,NA,"Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051557",NA,NA,NA,NA,"SP051557","37574","auto",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-21 10:02:37-03","IBt","SP","382083","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2006",NA,NA,"Moreira, BA; Martins, SE; Lima, LR","261","2005","10","28","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Praia do Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051559",NA,NA,NA,NA,"SP051559","37574","auto",NA,NA,NA,NA,NA,NA,NA
"118","2019-11-21 10:02:37-03","IBt","SP","251679","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Forzza, RC","2007",NA,NA,"Barros, F","2329","1991","10","30","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Itacuruçá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"119","2019-11-21 10:02:37-03","IBt","SP","196650","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Wanderley, MGL","1981","11","05","Fonseca, M","493","1981","10","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051562",NA,NA,NA,NA,"SP051562","37574","auto",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-21 10:02:36-03","IBt","SP","154685","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Wanderley, MGL","1989","02","04","Yano, O","s.n.","1977","11","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051564",NA,NA,NA,NA,"SP051564","37574","auto",NA,NA,NA,NA,NA,NA,NA
"121","2019-11-21 10:02:37-03","IBt","SP","196650a","Extra","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Wanderley, MGL","1981","11","05","Fonseca, M","493","1981","10","20","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Restinga de Marujá.","-47.9199981689453","-25.0100002288818",NA,NA,NA,"SP051563",NA,NA,NA,NA,"SP051563","37574","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-21 10:02:37-03","IBt","SP","244833","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez",NA,NA,NA,NA,"Mamede, MCH; et al.","270","1989","10","25","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 10:02:36-03","IBt","SP","12356","S","Plantae","Bromeliaceae","Dyckia","encholirioides","Dyckia encholirioides","Mez","Smith, LB","1952","02",NA,"Loefgren, A","CGG2649","1894","09","28","Brasil","São Paulo","Iguape","Ilha Comprida, em área, Porto de Semamby.","-47.5499992370605","-24.7000007629395",NA,NA,"Herb. terr. armata, fol. carnosa, fl. panic. flavo-aurea.","SP008952",NA,NA,NA,NA,"SP008952","55628","auto",NA,NA,NA,NA,NA,NA,NA
