"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"34","2021-03-15 16:37:00-03","NY","NYBG","00940938","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1966","02","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928891' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940938","12552","Goiás","Magnoliophyta","Myrtales","Pohl",NA,"Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.70192","-14.1167","1000","1000","NY00940938_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00940971","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. P. Duarte","1967","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940971","10783","Goiás","Magnoliophyta","Myrtales","Pohl","M. C. Viana","Chapada dos Veadeiros",NA,NA,NA,NA,"NY00940971_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","00940957","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","I. Schiavini","1991","11","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929802' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940957","363","Goiás","Magnoliophyta","Myrtales","Pohl",NA,"BR050 Brasília-Uberlândia, km. 115.","-47.6133","-16.7686",NA,NA,"NY00940957_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00940937","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1965","11","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940937","10508","Minas Gerais","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra do Rio Preto. 25 km E. of Cabeceiras (ca. 4 km E. of Goiás-Minas Gerais border)","-46.74996","-15.8","1000","1000","NY00940937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","424345","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. Amorim","1993","09","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424345","1317","Bahia","Magnoliophyta","Myrtales","Pohl","A. Litt","Estrada Serra Grande-Itacaré, ca. de 13 km de Serra Grande. Campo Cheiroso","-39.07","-14.37",NA,NA,"NY00424345_01","Itacaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","424353","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","L. Riedel",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424353",NA,NA,"Magnoliophyta","Myrtales","Pohl",NA,NA,NA,NA,NA,NA,"NY00424353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00940940","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1969","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940940","21847","Minas Gerais","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra do Espinhaço, ca. 30 km S.W. of Diamantina on road to Gouveia","-43.7215","-18.4293","1300","1300","NY00940940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00940963","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1972","01","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940963","34467","Goiás","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra dos Pirineus, ca. 23 km E. of Pirenópolis","-48.73528","-15.85","1000","1000","NY00940963_01","Corumbá de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","424340","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424340","25584","Bahia","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Pico das Almas. Vertente leste. 11-14 km da cidade, entre Faz. Brumadinho-Junco","-41.9","-13.53","1250","1250","NY00424340_01","Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00940533","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1966","02","11","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940533","12552","Goiás","Magnoliophyta","Myrtales","Pohl",NA,"Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.70192","-14.1167","1000","1000","NY00940533_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","777908","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","W. Ganev","1992","11","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201299' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777908","1559","Bahia","Magnoliophyta","Myrtales","Pohl","F. França","Catolés de Cima: Beira do Córrego do Bem Querer","-41.88","-13.28","1280","1280","NY00777908_01","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00940950","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. S. Blanchet","1865",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940950","s.n.",NA,"Magnoliophyta","Myrtales","Pohl","F. A. Stafleu",NA,NA,NA,NA,NA,"NY00940950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00940948","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","B. Maguire","1959","12","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940948","44788","Minas Gerais","Magnoliophyta","Myrtales","Pohl",NA,"77 miles from Paracatu, on road from Curvelo.",NA,NA,"823","823","NY00940948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00940951","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. F. M. Glaziou","1888","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940951","16762","Minas Gerais","Magnoliophyta","Myrtales","Pohl","F. A. Stafleu","Minas",NA,NA,NA,NA,"NY00940951_01 NY00940951_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02042851","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","M. G. da Silva","1979","01","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2184470' target='other'> <mi>dwc_moreinfo</mi></a>","NY02042851","4192","Rondônia","Magnoliophyta","Myrtales","Pohl",NA,"Vilhena nos fundos da cidade.","-60.114137","-12.739261",NA,NA,"NY02042851_01","Vilhena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00940941","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1969","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940941","21847","Minas Gerais","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra do Espinhaço, ca. 30 km S.W. of Diamantina on road to Gouveia","-43.7215","-18.4293","1300","1300","NY00940941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00940967","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","E. Pereira","1958","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940967","4832","Distrito Federal","Magnoliophyta","Myrtales","Pohl","L. Marcano-Berti","Prope Aeroporto.","-47.9294","-15.7797",NA,NA,"NY00940967_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00940952","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","P. Clausen","1843",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940952","480","Minas Gerais","Magnoliophyta","Myrtales","Pohl","F. A. Stafleu","Brésil (Minas Geraes)",NA,NA,NA,NA,"NY00940952_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00940958","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. Maria","1968","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940958","19","Goiás","Magnoliophyta","Myrtales","Pohl",NA,NA,"-47.6133","-16.7686",NA,NA,"NY00940958_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00940973","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. Castellanos","1964","12","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930837' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940973","25619","Minas Gerais","Magnoliophyta","Myrtales","Pohl","M. C. Vianna","Serra de Ouro Branco.",NA,NA,NA,NA,"NY00940973_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","424339","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424339","25584","Bahia","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Pico das Almas. Vertente leste. 11-14 km da cidade, entre Faz. Brumadinho-Junco","-41.9","-13.53","1250","1250","NY00424339_01","Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","424350","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424350","25584","Bahia","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Pico das Almas. Vertente leste. 11-14 km da cidade, entre Faz. Brumadinho-Junco","-41.9","-13.53","1250","1250",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00940956","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. P. Duarte","1949","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940956","2043","Minas Gerais","Magnoliophyta","Myrtales","Pohl","A. P. Duarte","Serra do Cipó, Palacio, Kilometro 131 e 132","-43.499904","-19.221042","1100","1100","NY00940956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00940968","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","E. P. Heringer","1977","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940968","235","Distrito Federal","Magnoliophyta","Myrtales","Pohl",NA,"RECOR, picada M-5.","-47.9294","-15.7797",NA,NA,"NY00940968_01","Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00940946","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","B. Maguire","1959","12","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940946","44621","Minas Gerais","Magnoliophyta","Myrtales","Pohl",NA,"Serra Rola Moca, 8 km. outside of Belo Horizonte",NA,NA,"1341","1341","NY00940946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00940953","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","N. L. de Menezes","1986","02","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929681' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940953","CFCR9540","Minas Gerais","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Estrada Conselheiro Mata - Diamantina. Km 166.","-43.6003","-18.2494",NA,NA,"NY00940953_01","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00940962","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1971","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930375' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940962","33044","Goiás","Magnoliophyta","Myrtales","Pohl","H. Balslev","Chapada dos Veadeiros, ca. 30 km N of Alto do Paraíso","-47.5167","-13.84555","1250","1250","NY00940962_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00940942","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1969","02","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940942","23521","Minas Gerais","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra do Espinhaço, Rio Itacambiruçu, ca. 15 km north of Grão Mogol","-42.9786","-16.6349","950","950","NY00940942_01","Cristália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","777911","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1992","01","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777911","50026","Bahia","Magnoliophyta","Myrtales","Pohl","F. França","Campo de Ouro Fino (baixo)","-41.9","-13.25","1600","1700","NY00777911_01","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00940945","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. A. Rizzo","1972","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940945","8428","Goiás","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Chapada dos Veadeiros","-47.5097","-14.1325",NA,NA,"NY00940945_01","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01874192","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. V. de Carvalho",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=570374' target='other'> <mi>dwc_moreinfo</mi></a>","NY01874192","6338","Bahia","Magnoliophyta","Myrtales","Pohl","O. Kosovsky","Ca. 5 km na estrada da cidade para Pico das Almas","-41.8114","-13.5792",NA,NA,"NY01874192_01","Rio de Contas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","424348","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","A. M. V. de Carvalho","1992","02","18","South America","Brazil","sheet",NA,"2 of 2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20908' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424348","3714","Bahia","Magnoliophyta","Myrtales","Pohl","A. Litt","Ca 3 km SW Caetité, na estrada para Brejinho de Ametista","-42.47","-14.06",NA,NA,"NY00424348_01","Caetité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00940949","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","B. Maguire","1960","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940949","49050","Minas Gerais","Magnoliophyta","Myrtales","Pohl",NA,"Summit of Serra do Cipo, km 111-120, road from Hotel Chapeu do Sol","-43.554488","-19.288549","1200","1200","NY00940949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00940966","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. H. Kirkbride Jr.","1983","12","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940966","5503","Distrito Federal","Magnoliophyta","Myrtales","Pohl",NA,"Na beira de rua W-3, ao fim de Asa Norte.","-47.9","-15.73",NA,NA,"NY00940966_01","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1018863","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","B. M. T. Walter","1995","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262967' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018863","2938","Bahia","Magnoliophyta","Myrtales","Pohl",NA,"Projeto Ouro-Verde. Rodovia anel da Soja. Reservas de cerrado entre pantios de Soja.","-46","-11.45","710","710","NY01018863_01","Formosa do Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","777909","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","W. Ganev","1993","12","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201300' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777909","2675","Bahia","Magnoliophyta","Myrtales","Pohl","F. França","Bicota, entre garimpo novo e Bicota","-41.85","-13.33","1300","1420","NY00777909_01","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","424338","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. M. Harley","1988","12","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20911' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424338","27511","Bahia","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico","-42","-13.52","1200","1500","NY00424338_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00940936","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","H. S. Irwin","1965","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940936","9774","Goiás","Magnoliophyta","Myrtales","Pohl","H. Balslev","Serra dos Cristais. 5 km W. of Cristalina","-47.6","-16.79518","1175","1175","NY00940936_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00940970","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","G. M. Barroso","1968","12","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940970","564","Goiás","Magnoliophyta","Myrtales","Pohl","H. Balslev","Chapada dos Veadeiros",NA,NA,"1800","1800","NY00940970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00940944","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","J. A. Rizzo","1972","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940944","8418","Goiás","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki","Serra Topázio, 20 km antes de Cristalina. Rod. Brasília-Belo Horizonte","-47.6133","-16.7686",NA,NA,"NY00940944_01","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00940975","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","R. Goodland","1965","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940975","103","Minas Gerais","Magnoliophyta","Myrtales","Pohl","M. L. Kawasaki",NA,"-43.8894","-19.6272",NA,NA,"NY00940975_01","Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00940515","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","G. L. Esteves","1990","09","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940515","33-15990","Minas Gerais","Magnoliophyta","Myrtales","Pohl","O. Kosovsky","Serra do Espinhaço, Serra de Lavras Novas, third car stop.","-43.5081","-20.2878",NA,NA,"NY00940515_01","Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00424347","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","thyrsoidea","Vochysia thyrsoidea","G. Gardner","1838","08",NA,"South America","Brazil","sheet",NA,"Comm. am. I. Shuttleworth. 1840 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=20915' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424347","1596","Ceará","Magnoliophyta","Myrtales","Pohl","F. A. Stafleu",NA,NA,NA,NA,NA,"NY00424347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
