"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","class","order","imagecode","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber","minimumElevationInMeters","maximumElevationInMeters"
"111","2021-03-22 16:23:45-03","FEPAGRO","BLA","8667","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. A. Araújo","71",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Data de Coleta: 10/1932. Ex BAA.","BLA008667","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1969","09","08",NA,NA,NA,"Montenegro","-51.4611015319824","-29.6886005401611","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-18 17:09:26-03","FEPAGRO","BLA","120","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. A. Araújo","26",NA,"Brasil","Rio Grande do Sul","Posto Zootécnico das Colônias",NA,NA,"Data de Coleta: 10/1932.Habitat: Habita campos nativos, enxutos","BLA000120","Spermatophyta","(Kunth) Pilg.","M. Machado & J. F. M. Valls","1964","12","29",NA,NA,NA,"Montenegro","-51.4611015319824","-29.6886005401611","21601","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-18 17:09:26-03","FEPAGRO","BLA","17407","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Kappel & V. Froner",NA,NA,"Brasil","Rio Grande do Sul","Estrada p/ Arroio Grande",NA,NA,"Ex BLA 2778b.Habitat: Cultivado","BLA017407","Spermatophyta","(Kunth) Pilg.","I. L. Barreto",NA,NA,NA,"1962","12","13","Pelotas","-52.3424987792969","-31.771900177002","51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-29 16:52:49-03","FEPAGRO","BLA","7277","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","L. A.","455",NA,"Brasil","Rio Grande do Sul","Aterro da Praia de Belas",NA,NA,NA,"BLA007277","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1969","12","03","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-22 16:23:45-03","FEPAGRO","BLA","8394","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","E. Kornelius",NA,NA,"Brasil","Rio Grande do Sul","Faculdade de Agronomia e Veterinária",NA,NA,"Habitat: Solo baixo, arenoso.","BLA008394","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1973","01","01","1965","11","05","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-22 16:23:45-03","FEPAGRO","BLA","8125","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. R. Mattos","3792",NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,NA,"Ex Herb. João Mattos.Habitat: No campo sujo. Terreno granítico e seco.","BLA008125","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1973","03","13","1956","10","25","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-22 16:23:45-03","FEPAGRO","BLA","8589","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","171",NA,"Brasil","Rio Grande do Sul","Praia de Belas",NA,NA,"Data de determinação: 1973.","BLA008589","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1971","10","12","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-22 16:23:45-03","FEPAGRO","BLA","8588","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf",NA,NA,"Brasil","Rio Grande do Sul","São Sebastião",NA,NA,"Habitat: Terreno baldio.","BLA008588","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1971","11","12","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-29 16:52:49-03","FEPAGRO","BLA","3738","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Lauffer",NA,NA,"Brasil","Rio Grande do Sul","Vila Ipiranga",NA,NA,"Habitat: Terreno seco, alto e arenoso.","BLA003738","Spermatophyta","(Kunth) Pilg.","J. F. M. Valls","1965","01","25","1957","11","03","Porto Alegre","-51.2299995422363","-30.0331001281738","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-22 16:23:45-03","FEPAGRO","BLA","7998","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf et alii",NA,NA,"Brasil","Rio Grande do Sul","Estrada p/ Candelária",NA,NA,"Data de determinação: 1973.","BLA007998","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1973","01","01","1972","12","21","Santa Maria","-53.8069000244141","-29.6842002868652","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-22 16:23:45-03","FEPAGRO","BLA","8852","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. F. M. Valls et alii","3008",NA,"Brasil","Rio Grande do Sul","Estrada p/ São Pedro do Sul",NA,NA,"Data de determinação: 1974. Ex ICN 24766. Duplicata no BAA.","BLA008852","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1973","12","03","Santa Maria","-53.8069000244141","-29.6842002868652","37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-29 16:52:49-03","FEPAGRO","BLA","1363","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","I. L. Barreto",NA,NA,"Brasil","Rio Grande do Sul","Estância Bom Despacho",NA,NA,"Habitat: Cultivado","BLA001363","Spermatophyta","(Kunth) Pilg.","I. L. Barreto",NA,NA,NA,"1955","12","17","Santana do Livramento","-55.5327987670898","-30.8908004760742","79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-18 17:09:26-03","FEPAGRO","BLA","4340","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","V. Simas",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,NA,"Habitat: Solo leve, arenoso, profundo, medianamente fértil.","BLA004340","Spermatophyta","(Kunth) Pilg.","A. Kappel",NA,NA,NA,"1963","11","28","São Gabriel","-54.3199996948242","-30.3363990783691","56206","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-22 16:23:45-03","FEPAGRO","BLA","7990","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf et alii",NA,NA,"Brasil","Rio Grande do Sul","10 Km após a cidade",NA,NA,"Data de determinação: 1973. Colhido para análise citológica.","BLA007990","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1972","12","21","São Pedro do Sul","-54.1789016723633","-29.6205997467041","32227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-22 16:23:45-03","FEPAGRO","BLA","7293","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","238",NA,"Brasil","Rio Grande do Sul","Estrada p/ são Francisco de Paula",NA,NA,"Data de determinação: 05/1973.Habitat: Banhado.","BLA007293","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1971","12","07","Taquara","-50.7806015014648","-29.6506004333496","22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-22 16:23:45-03","FEPAGRO","BLA","7297","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","232",NA,"Brasil","Rio Grande do Sul","Estrada p/ São Francisco de Paula",NA,NA,"Data de determinação: 05/1973.Habitat: Banhado.","BLA007297","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1971","12","07","Taquara","-50.7806015014648","-29.6506004333496","22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-22 16:23:45-03","FEPAGRO","BLA","7494","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","299",NA,"Brasil","Rio Grande do Sul","Estrada p/ São Francisco de Paula",NA,NA,NA,"BLA007494","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1971","12","07","Taquara","-50.7806015014648","-29.6506004333496","22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-22 16:23:45-03","FEPAGRO","BLA","7294","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","239",NA,"Brasil","Rio Grande do Sul","Estrada p/ São Francisco de Paula",NA,NA,"Habitat: Banhado.","BLA007294","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1971","12","07","Taquara","-50.7806015014648","-29.6506004333496","22252","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-22 16:23:45-03","FEPAGRO","BLA","8851","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","J. F. M. Valls et alii","2352 A",NA,"Brasil","Rio Grande do Sul","Morro em frente à Lagoa Itapeva",NA,NA,"Ex ICN 23151.","BLA008851","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1972","11","13","Torres","-49.7268981933594","-29.3353004455566","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-22 16:23:45-03","FEPAGRO","BLA","8393","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Pott & J. F. M. Valls",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coleta sem data definida. Apenas cita primavera.","BLA008393","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1973","01","01",NA,NA,NA,"Tupanciretã","-53.8358001708984","-29.0806007385254","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-18 17:09:26-03","FEPAGRO","BLA","17408","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. A. Araújo","340",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Ex BLA 5302b. Ex Herb. de A. A. Araújo.Habitat: Lavouras úmidas.","BLA017408","Spermatophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1937","12","12","Tupanciretã","-53.8358001708984","-29.0806007385254","59498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-22 16:23:45-03","FEPAGRO","BLA","8246","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","L. A. Arzivenco",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental",NA,NA,"Data de detrminação: 1972.Habitat: Valo, potreiro de banhado.","BLA008246","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf","1972","01","01","1971","12","30","Vacaria","-50.9338989257812","-28.5121994018555","63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-22 16:23:45-03","FEPAGRO","BLA","573","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","I. L. Barreto",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,NA,"Data de Coleta: 12/1954. Duplicata no BAA.Habitat: Cultivado","BLA000573","Spermatophyta","(Kunth) Pilg.","L. R. Parodi",NA,NA,NA,NA,NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555","63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-29 16:52:49-03","FEPAGRO","BLA","1117","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","I. L. Barreto",NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,NA,"Data de Coleta: 12/1954.Habitat: Em banhados.","BLA001117","Spermatophyta","(Kunth) Pilg.","I. L. Barreto",NA,NA,NA,NA,NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555","63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-22 16:23:45-03","FEPAGRO","BLA","8618","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","A. Normann-Kämpf","324",NA,"Brasil","Rio Grande do Sul","Estrada p/ Santa Ccruz",NA,NA,"Data de determinação: 1973. Com duplicata.Habitat: Beira da estrada.","BLA008618","Spermatophyta","(Kunth) Pilg.","A. Normann-Kämpf",NA,NA,NA,"1973","11","15","Vera Cruz","-52.5055999755859","-29.7147006988525","18577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-26 10:50:32-03","MCN-FZBRS","HAS","4060","PreservedSpecimen","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Bueno, O.","212",NA,"Brasil","Rio Grande do Sul","Morro do Côco",NA,NA,"entrada do morro","HAS0004060","Magnoliophyta","(Kunth) Pilg.",NA,NA,NA,NA,"1976","11",NA,"Viamão","-51.0233001708984","-30.0811004638672","41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:16:42-03","IBt","SP","51254","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Orth, C; Hitchcoch, I","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"SP037794",NA,"Pilg.","Burman, AG","1985","03","12","1934","11","08","São Leopoldo","-51.1472015380859","-29.7602996826172","10287","auto",NA,NA,"SP037794",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:16:42-03","IBt","SP","8176","S","Plantae","Poaceae","Polypogon","chilensis","Polypogon chilensis","Gehrt, A","s.n.",NA,"Brasil","São Paulo","Butantan.",NA,NA,NA,"SP037793",NA,"Pilg.","Longhi Wagner, HM","1997","05","23","1922","12","08","São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,"SP037793",NA,NA,NA,NA,NA,NA
