"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","infraspecificEpithet","individualCount","sex"
"216","2021-03-01 16:32:27-03","UNICAMP","UEC","82545","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V","414","1994","11","14",NA,"Brazil",NA,NA,"Árvore, ca. 10 m, fruto imaturo, cálice avermelhado.","UEC095090","Magnoliopsida",NA,"Ness","Baitello, JB","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","UEC095090","Interior da mata, beira do córrego Paulo Alegre (Estação de coleta 1).",NA,NA,NA,NA,NA,"1997","05","13","29574","auto",NA,NA,NA,NA,NA,NA
"217","2021-03-01 16:32:27-03","UNICAMP","UEC","82501","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V","164","1993","08","18",NA,"Brazil",NA,NA,"Árvore, ca. 10 m, botão e flor branca.","UEC095076","Magnoliopsida",NA,"Ness","Baitello, JB","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","UEC095076","Interior da mata (Estação de coleta 1).",NA,NA,NA,NA,NA,"1997","05","13","29574","auto",NA,NA,NA,NA,NA,NA
"218","2021-03-01 16:32:27-03","UNICAMP","UEC","82503","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Stranghetti, V","184","1993","08","18",NA,"Brazil",NA,NA,"Árvore, ca. 10 m, botão e flor de cor branca.","UEC095080","Magnoliopsida",NA,"Ness","Baitello, JB","São Paulo","Paulo de Faria","-49.3800010681152","-20.0300006866455","UEC095080","Interior da mata (Estação de coleta 1).",NA,NA,NA,NA,NA,"1997","05","13","29574","auto",NA,NA,NA,NA,NA,NA
"219","2021-03-01 16:32:27-03","UNICAMP","UEC","87878","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira-Noronha, MR","1176","1995","08","03",NA,"Brazil",NA,NA,"Árvore, ca. de 4 m alt.; flor branca-esverdeada.; Mata alta, bem preservada.","UEC095088","Magnoliopsida",NA,"Ness","Moraes, PLR","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666","UEC095088","Fazenda Mesquita.",NA,NA,NA,NA,NA,"2003","02","05","36734","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-01 16:32:27-03","UNICAMP","UEC","42614","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira-Noronha, MR","1502","2003","02","05",NA,"Brazil",NA,NA,"Árvore ca. 6 m alt.; flores creme-esverdeadas.; Mata mesófila semidecídua, alta, aparentemente pouco perturbada.","UEC095086","Magnoliopsida",NA,"Ness","Moraes, PLR","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666","UEC095086","Fazenda Mesquita, divisa com Mirandópolis.&nf;Margem do braço direito do Rio Tietê.",NA,NA,NA,NA,NA,"2003","02","05","36734","auto",NA,NA,NA,NA,NA,NA
"221","2021-03-01 16:32:27-03","UNICAMP","UEC","87868","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira-Noronha, MR","1202","2003","02","05",NA,"Brazil",NA,NA,"Árvore, ca. de 6 m alt.; flores creme-esverdeadas.; Borda de mata seca semidecídua, pouco perturbada.","UEC095059","Magnoliopsida",NA,"Ness","Moraes, PLR","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666","UEC095059","Pereira Barreto, divisa com Mirandópolis, Fazenda Esmeralda.&nf;Gleba 13 H da área de assentamento do INCRA, margem do braço direito do rio Tietê.",NA,NA,NA,NA,NA,"2003","02","05","36734","auto",NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:32:27-03","UNICAMP","UEC","68603","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Mendes, OT","s.n.","1938","10","31",NA,"Brazil",NA,NA,"Árvore.","UEC134000","Magnoliopsida",NA,"Ness","Baitello, JB","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758","UEC134000","Propriedade Angelo Rinaldi.",NA,NA,NA,NA,NA,"1997","09","06","14884","auto",NA,NA,NA,NA,NA,NA
"223","2019-08-20 10:16:25-03","UNICAMP","UEC","156679","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Almeida, D","s.n.","1959","09","25",NA,"Brazil",NA,NA,NA,"UEC008948","Magnoliopsida",NA,"Ness","Baitello, JB","São Paulo","São José do Rio Preto","-49.3699989318848","-20.8199996948242","UEC008948","Sítio Santo Antônio",NA,NA,NA,NA,NA,"1994","08","02","20305","auto",NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:02:13-03","FURB","FURB","42469","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Walter, B.; Uhlmann, A. & Wigo, M.",NA,"2013","06","04",NA,"Brasil",NA,NA,NA,"FURB27860",NA,NA,"Nees","M.L. Brotto","Goiás","Formosa","-47.3275","-15.9208334","FURB27860","campo de instrução militar.","890","890",NA,"-47.3275000","-15.9208334","2016","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:02:13-03","FURB","FURB","40887","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Felitto, G.; Ariati, V.","352","2012","09","29",NA,"Brasil",NA,NA,NA,"FURB04250",NA,NA,"Nees","Brotto, ML","São Paulo","Valparaíso","-50.8600006103516","-21.2199993133545","FURB04250","Fazenda Jacarezinho.",NA,NA,NA,NA,NA,"2012","10","24","32798","auto",NA,NA,NA,NA,NA,NA
"226","2021-03-16 17:53:04-03","UCS","HUCS","2356","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.","24568","1970","08","11",NA,"Brasil",NA,NA,"árvore 15 m - tronco 40 cm",NA,"Angiospermae","Lauraceae","Nees","Werff, H.","Mato Grosso","Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-03-16 17:53:04-03","UCS","HUCS","40443","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Felitto, G.","352","2012","11","29",NA,"Brasil",NA,NA,"árvore 7 m - flores alvas - Herbário MBM; Borda da Flroesta Estacional Semidecidual",NA,"Angiospermae","Lauraceae","Nees","Brotto, M.L.","São Paulo","Valparaíso","-50.8600006103516","-21.2199993133545",NA,"Fazenda Jacarezinho - arredores da Usina da Mata",NA,NA,NA,NA,NA,"2012","10",NA,"32798","auto",NA,NA,NA,NA,NA,NA
"228","2021-03-16 17:53:04-03","UCS","HUCS","40458","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ariati, V.","707","2012","10","04",NA,"Brasil",NA,NA,"árvore de 10 m - flores alvas; beira da estrada",NA,"Angiospermae","Lauraceae","Nees","Brotto, M.L.","São Paulo","Lavinia","-51.0400009155273","-21.1599998474121",NA,"proximidades da Via Rondon SP 300 km 599",NA,NA,NA,NA,NA,"2012","10",NA,"31149","auto",NA,NA,NA,NA,NA,NA
"229","2014-10-14 15:56:43-03","BS","M","M-0121024","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pohl, J.B.E.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0121024","Magnoliophyta","Laurales","Nees",NA,NA,NA,NA,NA,NA,"Legit in Brasilia",NA,NA,"NOTATYPE",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"230","2019-08-16 08:39:43-03","UTFPR","HCF","12918","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","G.A. Damasceno-Júnior","2487","2002","02","17",NA,"Brasil",NA,NA,"árvore. 10 m de altura.",NA,NA,NA,"Nees",NA,"MS","Ladário","-57.600083","-19.197472",NA,"Nascente do córrego da sede, Fazenda","800","800",NA,"57°36'00,3 W","19°11'50,9 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-16 08:39:43-03","UTFPR","HCF","14450","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","P. Larocca","206","2013","09","22",NA,"Brasil",NA,NA,"árvore de 4 m; flores alvas-cremes. Floresta Estacional Semidecidual, borda de mata.",NA,NA,NA,"Nees","M. Petean","SP","Valparaíso","-50.890278","-21.022778",NA,"Fazenda Luiz Tanaka, Primeira Aliança","420","420",NA,"50°53'25 W","21°01'22 S","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-08-16 08:39:40-03","UTFPR","HCF","1442","S","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","C.B. Miranda","4","2004","10","01",NA,"Brasil",NA,NA,"Árvore na barranca do rio. Flores amareladas em inflorescências terminais.",NA,NA,NA,"Nees","J. Cordeiro & E. Barboza","MS","Batayporâ","-53.2710990905762","-22.2952995300293",NA,NA,NA,NA,NA,NA,NA,"2005","05",NA,"52218","auto",NA,NA,NA,NA,NA,NA
"233","2013-04-01 09:18:42-03","IPT","BCTW","16463","S","Plantae",NA,"Nectandra","cissiflora","Nectandra cissiflora",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Ness",NA,"Pará",NA,NA,NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"234","2013-04-01 09:18:48-03","IPT","BCTW","15092","S","Plantae",NA,"Nectandra","myriantha","Nectandra myriantha",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Meisn.",NA,"Pará",NA,NA,NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"235","2013-04-01 09:18:48-03","IPT","BCTW","13180","S","Plantae",NA,"Nectandra","myriantha","Nectandra myriantha","Silva, N.T.","3419",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"Meisn.",NA,"Pará",NA,NA,NA,NA,"Jari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"236","2019-11-25 12:12:11-03","UFSM","SMDB","1303","S","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Duarte, A P","2996","1950","08","23",NA,"Brasil",NA,NA,NA,"SMDB001303",NA,NA,"Meisn.","Vattimo, I","Minas Gerais","Parnaíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-25 12:12:11-03","UFSM","SMDB","1241","S","Plantae","Lauraceae","Nectandra","myriantha","Nectandra myriantha","Duarte, A P","s.n.","1965","05","01",NA,"Brasil",NA,NA,NA,"SMDB001241",NA,NA,"Meisn.","Vattimo, I","Minas Gerais","Buriti Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:30:50-03","MBM","MBM","237981","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Cid Ferreira, C.A.","8074",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM237981",NA,NA,"Nees","Rohwer, J.G.","Amazonas","Presidente Figueiredo","-60.0250015258789","-2.03444004058838","MBM237981","Canteiro de Obras da UHE",NA,NA,NA,NA,NA,NA,NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:30:50-03","MBM","MBM","113096","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ramos, A.E.","327",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM113096",NA,NA,"Nees","Werff, H. van der","Distrito Federal",NA,NA,NA,"MBM113096","Estação Florestal Cabeça de Veado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:30:50-03","MBM","MBM","187999","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Carvalho, M.G.; et al.; et al.","314",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187999",NA,NA,"Nees","Werff, H. van der","Minas Gerais","Curral Velho",NA,NA,"MBM187999","Cristália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:30:50-03","MBM","MBM","388408","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Larocca, P.","206","2013","09","22","Southern America","Brazil",NA,NA,"Árvore de 4m; flores alvas-cremes.; Floresta Estacional Semidecidual, borda da mata.","MBM388408",NA,NA,"Nees","Petean, M.","São Paulo","Valparaíso","-50.890225","-21.022656","MBM388408","Fazenda Luiz Tanaka, Primeira Aliança","420","420",NA,"-50.890225","-21.022656","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:30:50-03","MBM","MBM","398772","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Damasceno-Junior, G.A.; Ishii, I.H.; Gonçalves, P.V.; Lima, W.R.G.; Ishii, I.H.; Gonçalves, P.V.; Lima, W.R.G.","2038","2000","11","03","Southern America","Brazil",NA,NA,"Árvore de 10,00 m de altura. Frutos verdes com pedúnculo vermelho.; Mata semidecídual. Solo argiloso. Relevo Plano. Morro.","MBM398772",NA,NA,"Nees",NA,"Mato Grosso do Sul","Ladário","-57.581411","-19.187539","MBM398772","Fazenda São Marcelo, Rancho do Sr. Buguinho e arredores",NA,NA,NA,"-57.581411","-19.187539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:30:50-03","MBM","MBM","403581","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Battisti, J.P.","s.n.","2015","07","03","Southern America","Brazil",NA,NA,"Árvore, 22m, base e tronco retos, casca fissurada, casca morta cinza, casca viva e alburno palha. Folhas simples, discolores, cartáceas. Frutos secos, imaturos verdes, ovais.; Floresta do Planalto dos Parecís, região de ecótono entre","MBM403581",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Itaúba","-55.461667","-11.001111","MBM403581","Resgate da Flora da UHE Colíder, Lote G de supressão","268","268",NA,"-55.461667","-11.001111","2016","05","13",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:30:50-03","MBM","MBM","403583","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Battisti, J.P.","s.n.","2015","07","14","Southern America","Brazil",NA,NA,"Árvore, 23m, base e tronco retos, casca lisa, casca morta cinza, casca viva palha, alburno cor creme. Folhas simples, discolores, coriáceas. Flores com pétalas brancas.; Floresta do Planalto dos Parecís, região de ecótono entre a Flo","MBM403583",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Itaúba","-55.401389","-11.002222","MBM403583","Resgate da Flora da UHE Colíder, Lote G de supressão","261","261",NA,"-55.401389","-11.002222","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:30:50-03","MBM","MBM","403591","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Bronholi, A.Z.; Sousa, J.R.; Amorim, D.P.; Oliveira, R.A.; Sousa, J.R.; Amorim, D.P.; Oliveira, R.A.","s.n.","2014","09","04","Southern America","Brazil",NA,NA,"Árvore, 10m, CAP=97cm, base reta. Casca lisa, casca morta cinza escuro, casca viva cinza. Frutos carnosos.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado. Encontrada em solo seco.","MBM403591",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Colíder","-55.489444","-10.998889","MBM403591","Resgate da Flora da UHE Colíder, Lote B de supressão","259","259",NA,"-55.489444","-10.998889","2016","05","13",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:30:50-03","MBM","MBM","413104","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Santos, R.C.; Ferreira, J.; Godói, H.N.L.; Ferreira, J.; Godói, H.N.L.","s.n.","2015","06","30","Southern America","Brazil",NA,NA,"Árvore, casca áspera, casca morta cinza, casca viva marrom, cerne cor palha. Folhas compostas, discolores, cartáceas. Flores com sépalas verde abacate, pétalas brancas.; Floresta do Planalto dos Parecís, região de ecótono entre Flore","MBM413104",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Itaúba","-55.539167","-10.983611","MBM413104","Resgate de Flora da UHE Colíder, Lote F de supressão","261","261",NA,"-55.539167","-10.983611","2016","09","12",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:30:50-03","MBM","MBM","413107","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Oliveira, P.V.; Ferreira, J.; Gonçalvez, M.N.L.; Ferreira, J.; Gonçalvez, M.N.L.","s.n.","2015","08","26","Southern America","Brazil",NA,NA,"Árvore, 15 m de altura, base reta, tronco reto, casca áspera, cerne e alburno vermelhos. Frutos carnosos, imaturos verdes, elípticos.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Coletado e","MBM413107",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Itaúba","-55.358611","-11.023333","MBM413107","Resgate de Flora da UHE Colíder, Lote G de supressão","263","263",NA,"-55.358611","-11.023333","2016","09","12",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:30:50-03","MBM","MBM","413108","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Oliveira, P.V.; Ferreira, J.; Gonçalvez, M.N.L.; Ferreira, J.; Gonçalvez, M.N.L.","s.n.","2015","08","26","Southern America","Brazil",NA,NA,"Árvore com 20 m de altura, base reta, tronco reto, casca áspera, casca viva cinza, cerne branco, alburno vermelho. Folhas simples, discolores, cartáceas. Frutos esféricos, imaturos cor verde.; Floresta do Planalto dos Parecís, região","MBM413108",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Itaúba","-55.358889","-11.023611","MBM413108","Resgate de Flora da UHE Colíder, Lote G de supressão","293","293",NA,"-55.358889","-11.023611","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:30:50-03","MBM","MBM","426140","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Pereira, G.F.; Silva, V.L.; Rosa, G.S.; Silva, V.L.; Rosa, G.S.","577","2010","12","02","Southern America","Brazil",NA,NA,"Arborea, 5,0m de altura. Flores senescentes. Frutos imaturos.","MBM426140",NA,NA,"Nees","Brotto, M.L.","Paraná","Diamante do Norte","-52.881944","-22.593333",NA,"Estação Ecológica do Caiuá, Ribeirão Scherer, próximo ao rio Paranapanema",NA,NA,NA,"-52.881944","-22.593333","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:30:51-03","MBM","MBM","86617","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Elias de Paula, J.","1491",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086617",NA,NA,"Nees","Baitello, J.B.","Distrito Federal",NA,NA,NA,"MBM086617","Córrego da Papuda, Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:30:50-03","MBM","MBM","403596","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Zanin, M.A.S.; Santos, J.R.; Ferreira, R.; N.R.; Silva, I.N.; Santos, J.R.; Ferreira, R.; N.R.; Silva, I.N.","s.n.","2014","08","21","Southern America","Brazil",NA,NA,"Árvore, 16m, CAP=70cm. Base reta, lenticelada, casca morta marrom, casca viva avermelhada, cerne cor creme.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.","MBM403596",NA,NA,"Nees","Brotto, M.L.","Mato Grosso","Colíder","-55.4508018493652","-10.8177995681763","MBM403596","Resgate da Flora da UHE Colíder, Lote B de supressão",NA,NA,NA,NA,NA,"2016","05","13","78569","auto",NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:30:50-03","MBM","MBM","187923","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","63420",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187923",NA,NA,"Nees","Werff, H. van der","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156","MBM187923","Estrada Ecológica, Serra de Maracaju",NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:30:50-03","MBM","MBM","304489","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Miranda, C.B.","4","2004","10","01","Southern America","Brazil",NA,NA,NA,"MBM304489",NA,NA,"Nees","Cordeiro, J.","Mato Grosso do Sul","Bataiporã","-53.2710990905762","-22.2952995300293","MBM304489","Bataiporã",NA,NA,NA,NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:30:50-03","MBM","MBM","259510","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Ferrari Tomé, M.V.","1264","1998","10","15","Southern America","Brazil",NA,NA,NA,"MBM259510",NA,NA,"Nees","Werff, H. van der","Paraná","Porto Rico","-53.2668991088867","-22.7721996307373","MBM259510","Porto Rico, arredores",NA,NA,NA,NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:30:50-03","MBM","MBM","409726","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Alves, E.M.; Lorenzetti, E.R.; Silva, A.A.; Carniato, H.; Neves, C.A.; Lorenzetti, E.R.; Silva, A.A.; Carniato, H.; Neves, C.A.","203","2005","11","13","Southern America","Brazil",NA,NA,"Árvore com 10 m de altura, flores cremes, inflorescência avermelhada.","MBM409726",NA,NA,"Nees","Brotto, M.L.","Paraná","Querência do Norte","-53.4844017028809","-23.0835990905762","MBM409726","Porto Basílio, Ilha Floresta, trilha Apiário Clovis",NA,NA,NA,NA,NA,"2017","08","24","31834","auto",NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:30:51-03","MBM","MBM","59097","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Filho, H.F.L.; et al.; et al.","8168",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM059097",NA,NA,"Nees","Werff, H. van der","São Paulo","Catanduva","-48.9700012207031","-21.1299991607666","MBM059097","Rodovia Washington Luís, km 1397",NA,NA,NA,NA,NA,NA,NA,NA,"18549","auto",NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:30:50-03","MBM","MBM","223728","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hoehne, W.","3696","1952","06","19","Southern America","Brazil",NA,NA,NA,"MBM223728",NA,NA,"Nees","Assis, L.C.S.","São Paulo","Jales","-50.5400009155273","-20.2600002288818","MBM223728","Jales",NA,NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:30:51-03","MBM","MBM","68063","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Hatschbach, G.","35011",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM068063",NA,NA,"Nees","Werff, H. van der","Goiás","Caiapônia","-51.8102989196777","-16.9566993713379","MBM068063","Serra do Caiapó, 45km S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:30:50-03","MBM","MBM","403597","PreservedSpecimen","Plantae","Lauraceae","Nectandra","cissiflora","Nectandra cissiflora","Zanin, M.A.S.; Rodrigues, R.N.; Silva, J.A.; Silva, I.N.; Rodrigues, R.N.; Silva, J.A.; Silva, I.N.","s.n.","2014","08","07","Southern America","Brazil",NA,NA,"Árvore, 12m, CAP=100cm. Base dilatada, fuste cilíndrico. Folhas membranáceas. Frutos carnosos, verdes.; Floresta do Planalto dos Parecís, região de ecótono entre a Floresta Amazônica e Cerrado.","MBM403597",NA,NA,"Nees","Moraes, P.","Mato Grosso","Colíder","-55.4508018493652","-10.8177995681763","MBM403597","Resgate da Flora da UHE Colíder, Lote B de supressão","274","274",NA,NA,NA,"2016","04","20","78569","auto",NA,NA,NA,NA,NA,NA
