"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","eventTime"
"49","2021-03-15 16:37:00-03","NY","NYBG","01806061","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"M. M. M. Lopes","1182","2007","04","12","Brazil","Bahia","Arataca","Serra do Peito-de-Moça. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca, com entrada no assentamento Sto. Antonio. RPPN Caminho das Pedras Trilha até Mormaço.","-39.3417","-15.1736",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128939' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806061","NY01806061_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","495905","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"R. A. Wasum","s.n.","1995","05","20","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Floresta Nacional I","-50.395632","-29.433343",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101489' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495905","NY00495905_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","495882","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"R. M. Harley","20835","1980","03","23","Brazil","Bahia",NA,"Serra do Sincorá. 3-13 km W. of Barra da Estiva on the road to Jussiape","-41.42","-13.67",NA,NA,"1000","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495882","NY00495882_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02447308","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"H. S. Irwin","32096","1971","03","17","Brazil","Goiás","Água Fria de Goiás","Serra Geral do Paraná, ca. 20 km S.of São João de Aliança","-47.5333","-14.88076",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2209597' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447308","NY02447308_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","04205946","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"M. M. M. Lopes","967","2006","07","15","Brazil","Minas Gerais","Datas","Estrada de Gouveia para Datas, ca. 2.5 km após o trevo para Datas.","-43.6772","-18.4261",NA,NA,"1310",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4536868' target='other'> <mi>dwc_moreinfo</mi></a>","NY04205946",NA,"Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","495916","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"R. Callejas Posada","1867","1983","12","06","Brazil","Paraná","Cerro Azul","1 km al norte de Cerro Azul, estrada a orilla del Rio Ribeira, sitio de Matto Preto","-48.75","-24.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101440' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495916","NY00495916_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00995111","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"D. R. Hunt","6717","1966","07","22","Brazil","Distrito Federal","Brasília","Planaltina.","-47.6667","-15.6167",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995111","NY00995111_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","495980","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"L. Riedel","2381","1834","07",NA,"Brazil","São Paulo",NA,"Franca","-47.408394","-20.588552",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101468' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495980","NY00495980_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02447309","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"H. S. Irwin","34757","1972","01","22","Brazil","Goiás","Niquelândia","ca. 15 km S. of Niquêlandia.","-48.45","-14.58557",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2209598' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447309","NY02447309_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","495938","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"M. Poloni","s.n.","1986","07","23","Brazil","Rio Grande do Sul","Farroupilha","Sao Roque","-51.339909","-29.218747",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495938","NY00495938_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01096168","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"M. S. Labouriau","63","1962","07","16","Brazil","Paraná",NA,"Campo Mourão, ao lado do aeroporto.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1233151' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096168","NY01096168_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02098710","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"W. W. Thomas","4476","1985","10","17","Brazil","Mato Grosso","Luciára","1-5 km W of BR158, 43 km S of Porto Alegre do Norte. Savanna.","-51.75","-11.28",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1294396' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098710","NY02098710_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","495910","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"P. K. H. Dusén","8111","1909","05","11","Brazil","Paraná","Paranaguá","Alexandra","-48.631716","-25.548936",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101465' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495910","NY00495910_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00995082","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"H. S. Irwin","18079","1966","07","07","Brazil","Distrito Federal","Brasília","Rio Torto, ca. 10 km. N. of Brasília.","-47.9294","-15.7797",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084083' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995082","NY00995082_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02098051","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"W. W. Thomas","14075","2004","09","15","Brazil","Bahia","Arataca","Serra das Lontras, 9.0 km WNW of Itatinguí on Fazenda road, then on trail over mountain ridge to Fazenda Cairo.","-39.3972","-15.1981",NA,NA,"530","630","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=828506' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098051","NY02098051_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00995132","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"D. R. Hunt","6186","1966","06","26","Brazil","Goiás","Caiapônia","Jataí-Caiaponia road, 40 km from Caiaponia.","-51.8103","-16.9569",NA,NA,"600","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995132","NY00995132_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","04205947","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"M. M. M. Lopes","991","2006","08","05","Brazil","Bahia","Arataca","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço","-39.3417","-15.1736",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4536869' target='other'> <mi>dwc_moreinfo</mi></a>","NY04205947",NA,"Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","495921","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"F. C. Hoehne","29760",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101467' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495921","NY00495921_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00995095","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"E. P. Heringer","2223","1979","10","10","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995095","NY00995095_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02099146","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"P. Fiaschi","2805","2005","03","17","Brazil","Bahia","Arataca","Serra das Lontras, ca. 7 km no ramal que liga o povoado de Itatigui à Serra das Lontras","-39.4080556","-15.2027778",NA,NA,"600","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2424312' target='other'> <mi>dwc_moreinfo</mi></a>","NY02099146","NY02099146_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00995133","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"P. E. Gibbs","2644","1976","09","06","Brazil","Goiás","Goiatuba","Itumbiara - Goiania a 170 km de Goiania.","-49.3544","-18.0128",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995133","NY00995133_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","777195","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"V. C. Souza","5013","1994","01","11","Brazil","São Paulo","Aguas da Prata","Estrada de Aguas da Prata - Sao Roque da Fartura","-46.7","-21.8497",NA,NA,"1460","1460","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777195","NY00777195_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","495793","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"S. A. Mori","13350","1980","03","02","Brazil","Bahia","Lençóis","Arredores de Lençois, caminho para Barro Branco","-41.3897","-12.5633",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=453803' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495793","NY00495793_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00995104","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"E. P. Heringer","17661","1980","01","20","Brazil","Distrito Federal","Brasília","(UnB, Fazenda Água Limpa).","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084195' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995104","NY00995104_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00995102","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"E. P. Heringer","16972","1978","03","16","Brazil","Goiás","Goiânia","Jardim Botânico.","-49.2539","-16.6786",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995102","NY00995102_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00995123","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"R. S. Santos","24100","1963","09","10","Brazil","Minas Gerais","Varjao de Minas","Faz. S. José pr. Varjão.","-46.0317","-18.3781",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995123","NY00995123_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00995091","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"E. P. Heringer","16","1977","09","08","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE; Picada R-5.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084154' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995091","NY00995091_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02447298","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"W. R. Anderson","8705","1973","04","12","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití","-43.4328","-18.0903",NA,NA,"790","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2209540' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447298","NY02447298_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00995093","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"E. P. Heringer","238","1977","11","07","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Picada R-6.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995093","NY00995093_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00995092","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"E. P. Heringer","16","1977","09","08","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE; Picada R-5.","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995092","NY00995092_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","495908","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"J. C. Lindeman","5222","1967","04","30","Brazil","Paraná","Rio Branco do Sul",NA,"-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495908","NY00495908_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00995110","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"J. Ramos","6633","1966","07","14","Brazil","Distrito Federal","Brasília","Jardim Zoológico.","-47.9294","-15.7797",NA,NA,"900","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00995110","NY00995110_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","495935","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.",NA,NA,NA,NA,"M. Laner","s.n.","1994","06","03","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Floresta Nacional I","-50.395632","-29.433343",NA,NA,"830","830","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495935","NY00495935_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","495900","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"R. M. Klein","1504","1955","08","04","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101457' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495900","NY00495900_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","495979","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. J. Pipoly",NA,NA,NA,"L. Riedel","2381","1834","07",NA,"Brazil",NA,NA,"Va Franca",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=101454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495979","NY00495979_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","01840008","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"J. R. Pirani","2317","1988","02","14","Brazil","Minas Gerais",NA,"Itacambira, a 20 km E da cidade, na estrada para BR 367","-43.07","-17.12",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1975588' target='other'> <mi>dwc_moreinfo</mi></a>","NY01840008","NY01840008_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","801769","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","M. H. Nee",NA,NA,NA,"M. H. Nee","48259","1998","02","02","Bolivia","Santa Cruz","Florida","Along gorge of Río Laja [upstream extension of Río Bermejo], at bridge of highway from Santa Cruz to Samaipata, 6 km (by air) WSW of Bermejo.","-63.68","-18.13",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00801769",NA,"Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","495831","PreservedSpecimen","Plantae","Primulaceae","Myrsine","umbellata","Myrsine umbellata","Mart.","J. M. Ricketson",NA,NA,NA,"L. P. de Queiroz","3302","1993","06","02","Brazil","Bahia","Maracás","Ca. 1 km NE de Maracás, na Lajinha, ao lado do Cruzeiro","-40.4306","-13.4411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00495831","NY00495831_01","Magnoliophyta","Ericales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
