"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"152","2019-01-25 15:45:25-02","IAC","IAC","48687","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","E.S.G. Guarino & P.A.Salles","346","2000","08","02",NA,"Brasil","Distrito Federal","Brasília","Mata de galeria do Bananal, lado direito do córrego Bananal, abaixo do CENARGEN","-47.9297","-15.7797",NA,NA,NA,"Patrocinadores: CENARGEN",NA,NA,"S.L. Jung-Mendaçolli","2007","10",NA,NA,NA,"19","-47.9297","-15.7797",NA,NA,NA,NA,NA
"153","2019-01-25 15:45:25-02","IAC","IAC","48688","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","E.S.G. Guarino; P.A.Salles & J.B. Pereira","561","2001","01","09",NA,"Brasil","Distrito Federal","Brasília","Mata do córrego Bananal, abaixo do CENARGEN","-47.9297","-15.7797",NA,NA,NA,"Patrocinadores: CENARGEN.&nf;Coordenadas medidas: 15°44#?#00#?##?#S, 48°54#?#00#?##?#W.",NA,NA,"S.L. Jung-Mendaçolli","2007","10",NA,NA,NA,"19","-47.9297","-15.7797",NA,NA,NA,NA,NA
"154","2019-01-25 15:45:25-02","IAC","IAC","53090","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","R. Tsuji; L.C. Bernacci & E. Franco","623","2004","11","18",NA,"Brasil","Mato Grosso do Sul","Costa Rica",NA,"-53.1292","-18.5439",NA,NA,NA,"Coordenadas do material:18°33#?#47.25, S 52°58#?#45.4W, as coordenadas do material localiza-se em Costa Rica, MS",NA,NA,"L.C. Bernacci","2004","11",NA,NA,NA,"18","-53.1292","-18.5439",NA,NA,NA,NA,NA
"155","2019-01-25 15:45:25-02","IAC","IAC","53610","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","A.L. Maestro & A.M. Silveira","57","1994","10","10",NA,"Brasil","São Paulo","Paulo de Faria","Fazenda Figueira, a 10 km da cidade em direção a Riolândia.","-49.3833","-20.0308",NA,NA,NA,NA,NA,NA,"L.C. Bernacci & M.F. Freitas","2004","11",NA,NA,NA,"26","-49.3833","-20.0308",NA,NA,NA,NA,NA
"156","2019-01-25 15:45:25-02","IAC","IAC","55933","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","L.F.P.B. Costa","s/nº","2014","10","19",NA,"Brasil","São Paulo","Brodowski",NA,"-47.6586","-20.9914",NA,NA,NA,"Nome popular: Pororoca",NA,NA,"L.C. Bernacci","2015","01",NA,NA,NA,"14","-47.6586","-20.9914",NA,NA,NA,NA,NA
"157","2019-01-25 15:45:25-02","IAC","IAC","55934","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","L.F.P.B. Costa","s/nº","2014","10","11",NA,"Brasil","Minas Gerais","Sacramento",NA,"-47.44","-19.8653",NA,NA,NA,"Nome popular: Pororoca",NA,NA,"L.C. Bernacci","2015","01",NA,NA,NA,"14","-47.4400","-19.8653",NA,NA,NA,NA,NA
"158","2020-02-20 14:37:13-03","IAC","IAC","57576","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","J.D.A. Pereira","311","2008","07","04",NA,"Brasil","Mato Grosso do Sul","Ribas do Rio Pardo","PCH Verde 4","-53.398889","-19.807222",NA,NA,NA,"19°48#?#26S, 53°23#?#56W",NA,NA,"L.C. Bernacci","2020","02",NA,NA,NA,"13","-53.398889","-19.807222",NA,NA,NA,NA,NA
"159","2020-02-20 14:37:13-03","IAC","IAC","57577","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","F.A.G. Guilherme; W.P. Bernasol & N.T.F. Batista","661","2007","08","09",NA,"Brasil","Goiás","Rio Verde","PCH Irara","-51.086944","-18.135833",NA,NA,NA,"Coordenadas originais: 18°08#?#09S, 51°05#?#13W, indicado como do município de Aparecida do Rio Doce.",NA,NA,"L.C. Bernacci","2020","02",NA,NA,NA,"13","-51.086944","-18.135833",NA,NA,NA,NA,NA
"160","2020-02-20 14:37:13-03","IAC","IAC","57579","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","F.A.G. Guilherme; L.F. Souza; C.P. Coelho & W.P. Bernasol","1782","2009","07","15",NA,"Brasil","Goiás","Jataí","Fazenda Cláudio Vilela","-51.766667","-17.933333",NA,NA,NA,"Coordenadas originais: 17°56#?#00S, 51°46#?#00W",NA,NA,"L.C. Bernacci","2020","02",NA,NA,NA,"13","-51.766667","-17.933333",NA,NA,NA,NA,NA
"161","2020-02-20 14:37:13-03","IAC","IAC","57581","S","Plantae",NA,NA,"Primulaceae-4.Myrsinoideae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","L.F. Souza & R. Freitas","5739","2008","09","07",NA,"Brasil","Goiás","Jataí","Mata do Açude","-51.725556","-17.859167",NA,NA,NA,"Coordenadas originais: 17º51#?#33S, 51º43#?#32W",NA,NA,"L.C. Bernacci","2020","02",NA,NA,NA,"13","-51.725556","-17.859167",NA,NA,NA,NA,NA
"162","2020-11-12 16:59:06-03","UEL","FUEL","43831","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Tomasetto, F; Rezende, AA","166","2001","06","27",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, abrangendo um, Próximo ao córrego na borda da mata","-49.516667","-19.916667","500","500",NA,NA,NA,NA,"Freitas, MF","2009","05",NA,NA,NA,"18","-49.516667","-19.916667",NA,NA,NA,NA,NA
"163","2020-11-12 16:59:06-03","UEL","FUEL","43839","PreservedSpecimen","Plantae","Tracheophyta","Ericales","Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Tomasetto, F; Rezende, AA","199","2001","11","20",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria, Borda da mata, próximo ao córrego.","-49.516667","-19.916667","500","500",NA,NA,NA,NA,"Freitas, MF","2010","08",NA,NA,NA,"04","-49.516667","-19.916667",NA,NA,NA,NA,NA
"164","2019-11-01 15:08:28-03","UnB","UB","34255","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Gibbs, PE","2644","1976","09","06","Southern America","Brasil","Goiás",NA,"170km de Goiânia para Itumbiara",NA,NA,NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"165","2019-11-01 15:08:28-03","UnB","UB","34256","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Ratter, JA","3408","1976","08",NA,"Southern America","Brasil","Goiás","Padre Bernardo","Padre Bernardo","-48.2839","-15.1603",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-48.2839","-15.1603",NA,NA,NA,NA,NA
"166","2019-11-01 15:08:28-03","UnB","UB","34235","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Irwin, HS","9741","1965","11","01","Southern America","Brasil","Goiás","Cristalina","Cristalina, 5km ao S de Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-47.6136","-16.7686",NA,NA,NA,NA,NA
"167","2019-11-01 15:08:28-03","UnB","UB","15490","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Bucci, FFB; Verano, C","1871","2003","07","24","Southern America","Brasil","Goiás","Campo Limpo de Goiás",NA,"-49.113333","-16.289444",NA,NA,NA,"Projeto de recuperação da Bacia do Ribeirão João Leite. Código fitossociológico JL 181.; Árvore 9,5m x 34cm CAP; Mata de galeria.",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-49.113333","-16.289444",NA,NA,NA,NA,NA
"168","2019-11-01 15:08:28-03","UnB","UB","175271","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Santos, JR","661","2006","12","20","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - Trilha Cristal Água.","-47.928889","-15.735278","1041","1041",NA,"Árvore. Fruto preto.; Cerrado sensu stricto. Relevo plano. Latossolo.",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-47.928889","-15.735278",NA,NA,NA,NA,NA
"169","2019-11-01 15:08:28-03","UnB","UB","191407","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Faria, JEQ; Zanatta, MRV; Castro, BM","2915","2012","10","07","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá, área B, próximo à sede da fazenda, área da unidade Tropical da usina de álcool BP","-50.082222","-17.687778","448","448",NA,"Árvore ca. 4 m de altura, fruto imaturo verde; Vereda",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-50.082222","-17.687778",NA,NA,NA,NA,NA
"170","2019-11-01 15:08:28-03","UnB","UB","210761","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP133","2012","10","08","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (CUFCBA)","-50.096944","-17.678889","536","536",NA,"Arbusto, 2,5m. Fruto verde; Campo úmido (brejo) circundado por mata. Solo hidromórfico, preto com muita máteria orgânica",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-50.096944","-17.678889",NA,NA,NA,NA,NA
"171","2019-11-01 15:08:28-03","UnB","UB","212067","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE99A","2012","09","20","Southern America","Brasil","Goiás","Edéia","Rodovia GO-410, 10km de Edéia (REPL01)","-49.8609","-17.3789","473","473",NA,"Mata de galeria com palmeira dominante (Attalea). Solo orgânico, argiloso arenoso, cinza",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-49.8609","-17.3789",NA,NA,NA,NA,NA
"172","2019-11-01 15:08:28-03","UnB","UB","213016","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","VEFCBF7","2012","08","03","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (VEFCBF)","-50.0504","-17.4118","496","496",NA,"Arbusto, 1,6m; Vereda. Solo argilodo, úmido, marrom",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-50.0504","-17.4118",NA,NA,NA,NA,NA
"173","2019-11-01 15:08:28-03","UnB","UB","213066","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Projeto Biodiversidade BP; Proença, CEB; Concha, C; Mello, TRB; Reis, PA","VEFCBI12","2012","08","16","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (VEFCBI)","-50.0849","-17.6873","426","426",NA,"Árvore, 4m; Vereda. Solo úmido paludoso",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-50.0849","-17.6873",NA,NA,NA,NA,NA
"174","2019-11-01 15:08:28-03","UnB","UB","214973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, RP; Arcela, V","47","2012","11","17","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (Córrego Taquara)","-47.941389","-15.954444",NA,NA,NA,"Substrato: Glei húmico escuro. Hábito: arbóreo; Mata de galeria não inundável. Relevo plano",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-47.941389","-15.954444",NA,NA,NA,NA,NA
"175","2019-11-01 15:08:28-03","UnB","UB","34242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Ratter, JA","7641","1996","11","08","Southern America","Brasil","Mato Grosso do Sul","Campo Grande","Campo Grande, 9km ao N de Anhanduí","-54.483333","-20.816667",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-54.483333","-20.816667",NA,NA,NA,NA,NA
"176","2019-11-01 15:08:28-03","UnB","UB","34245","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Proença, CEB","1012","1993","11",NA,"Southern America","Brasil","Goiás","Caiapônia","Caiapônia","-51.8103","-16.9567",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-51.8103","-16.9567",NA,NA,NA,NA,NA
"177","2019-11-01 15:08:28-03","UnB","UB","34251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Harley, RM","11467","1968","12",NA,"Southern America","Brasil","Goiás",NA,"65km ao N de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-01 15:08:28-03","UnB","UB","34252","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Irwin, HS","34757","1972","01","22","Southern America","Brasil","Goiás","Niquelândia","Niquelândia, 15km ao S de Niquelândia","-48.4597","-14.4739",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-48.4597","-14.4739",NA,NA,NA,NA,NA
"179","2019-11-01 15:08:28-03","UnB","UB","34253","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Prance, GT","59647","1964","10","25","Southern America","Brasil","Goiás",NA,"40km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-01 15:08:28-03","UnB","UB","34264","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Heringer, EP","12172","1972","08","10","Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas, Pousada do Rio Quente","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-48.625","-17.7417",NA,NA,NA,NA,NA
"181","2019-11-01 15:08:28-03","UnB","UB","34265","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Irwin, HS","17758","1966","06","26","Southern America","Brasil","Goiás",NA,"40km ao S de Caiapônia",NA,NA,NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 15:08:28-03","UnB","UB","34267","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Hunt, DR","6186","1966","06","26","Southern America","Brasil","Goiás",NA,"40km de Caiapônia para Jataí",NA,NA,NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 15:08:28-03","UnB","UB","34268","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Ratter, JA","8271","1999","08",NA,"Southern America","Brasil","Mato Grosso","Cáceres","Cáceres, 29km de Cáceres para Jacobina","-57.666667","-16.25",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-57.666667","-16.25",NA,NA,NA,NA,NA
"184","2019-11-01 15:08:28-03","UnB","UB","5809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Gomes Júnior, JC","1697","1964","05","13","Southern America","Brasil","Mato Grosso do Sul","Antônio João","2 km da cidade","-55.95","-22.2",NA,NA,NA,"Árvore 6m. Flor alva; Cerrado.",NA,NA,"Freitas, MF","1964","05",NA,NA,NA,"13","-55.95","-22.2",NA,NA,NA,NA,NA
"185","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Pereira Neto, M; Walter, BMT; Dias, BJ; Mendonça, RC","263","1989","03","01","Southern America","Brasil","Minas Gerais","Patrocínio","Rodovia MG-230, (Patrocínio - Ibiá)","-46.904722","-18.970556",NA,NA,NA,"PROJETO BIOGEOGRFIA DO BIOMA CERRADO; Árvore ca. de 3m de altura, frutos inúmeros maduros de cor escura e imaturos de cor verde; Cerradão",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-46.904722","-18.970556",NA,NA,NA,NA,NA
"186","2019-11-01 15:08:28-03","UnB","UB","5954","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Gomes Júnior, JC","1927","1964","06","17","Southern America","Brasil","Mato Grosso do Sul","Três Lagoas","Margem esquerda do Sacuriú","-48.783333","-21.916667",NA,NA,NA,"Árvore 3m. Flor creme; .",NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-48.783333","-21.916667",NA,NA,NA,NA,NA
"187","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Proença, CEB; Soares-Silva, LH; Gomes, ACM; Jeronimo, CA; Demo, C; Batista, AC; Zoccoli, D","2985","2004","09","28","Southern America","Brasil","Goiás","Pirenópolis","Fazenda Engenho São Benedito","-49.055278","-15.853889","1000","1100",NA,"caule fissurado, cinza-claro; botões esverdeados com máculas vermelhas; súber laranja com estrias creme; folhas com canais resiníferos róseos com caulifloria.&nf;; Árvore 15m; Mata de galeria estreita com afloramento rochoso. Solo: Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.055278","-15.853889",NA,NA,NA,NA,NA
"188","2019-11-01 15:08:28-03","UnB","UB","34244","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Ratter, JA","7668","1966","11",NA,"Southern America","Brasil","Mato Grosso do Sul","Sidrolândia","Sidrolândia, 2km ao N de Sidrolândia","-55.05","-20.266667",NA,NA,NA,NA,NA,NA,"Freitas, MF","2018","05",NA,NA,NA,"15","-55.05","-20.266667",NA,NA,NA,NA,NA
"189","2019-11-01 15:08:28-03","UnB","UB","175362","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Roveratti, J; Faria, CA","442","2006","08","18","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília - Trilha do Cristal d' água.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore com 5m de altura. Fruto verde.; Cerrado sensu stricto pertubado. Relevo plano. Latossolo.",NA,NA,"Freitas, MF","2018","05","70570","auto",NA,"15",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-01 15:08:28-03","UnB","UB","216410","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Silvestre, LFV","242A","2015","05","19","Southern America","Brasil","Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,"Registro etnobotânico - medicinal, construção, lenha; Arbóreo 4m; Mata","UB0032004","UB0032004 UB0032004_1","Freitas, MF","2015","05","92497","auto",NA,"19",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Heringer, EP","3946","1955","07","16","Southern America","Brasil","Minas Gerais","Paraopeba","Faz. do Rasgão","-44.4042015075684","-19.2744007110596",NA,NA,NA,"Cerrado e cultura",NA,NA,"Freitas, MF","2018","05","26090","auto",NA,"15",NA,NA,NA,NA,NA,NA,NA
"192","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Chiea, SAC; Romaniuc Neto, S; Godoi, JV; Pereira, DL","646","1998","07","23","Southern America","Brasil","São Paulo","Teodoro Sampaio","Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"Árvore 25m alt., com botões verdes no caule, em mata",NA,NA,"Freitas, MF","2018","05","54606","auto",NA,"15",NA,NA,NA,NA,NA,NA,NA
"193","2019-11-01 15:08:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Paula, JE; Mendonça, RC","3135","1988","07","19","Southern America","Brasil","Distrito Federal","Brasília","Córrego capãozinho, Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore de 6 m. de altura; 0,30 m. de diâmetro; caule áspero, folha obovada; casca vermelha, material estéril",NA,NA,"Paula, JE","1988","07","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2019-11-01 15:08:28-03","UnB","UB","10606","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Soares-Silva, LH; Farias, R; Carvalho, JA","1195","2002","01","11","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Camping Portal da Chapada","-47.5995","-14.164667","1164","1164",NA,"D 44 - Caule castanho com estrias transversais; córtex rosado claro com bordos avermelhados, com fibra; exudado transparente.; Árvore 7m; Mata de galeria.",NA,NA,"Farias, R",NA,NA,NA,NA,NA,NA,"-47.5995","-14.164667",NA,NA,NA,NA,NA
"195","2019-11-01 15:08:28-03","UnB","UB","17563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Proença, CEB; Soares-Silva, LH; Carvalho, AM","2576","2002","03","17","Southern America","Brasil","Goiás",NA,"Chapada dos Veadeiros. Fazenda Portal da Chapada. Trilha 44",NA,NA,NA,NA,NA,"Estéril.; Arvoreta; Mata de galeria.",NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-11-01 15:08:28-03","UnB","UB","34254","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Bucci, FFB","1871","2003","07","24","Southern America","Brasil","Goiás",NA,"Campo Limpo de Goiás","-49.113333","-16.289444",NA,NA,NA,NA,NA,NA,"Gomes, BM",NA,NA,NA,NA,NA,NA,"-49.113333","-16.289444",NA,NA,NA,NA,NA
"197","2019-11-01 15:08:28-03","UnB","UB","191133","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Primulaceae","Rapanea","leuconeura","Rapanea leuconeura","(Mart.) Mez","Pereira, AMS","s.n.","2000","10","19","Southern America","Brasil","São Paulo","Jardinópolis","Sitio Irmãs Marrie.","-47.7599983215332","-21.0100002288818",NA,NA,NA,"3m. de altura.; Cerrado",NA,NA,NA,NA,NA,"24259","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-05-06 12:00:52-03","UFU","HUFU","10905","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Mota, A.L.P.; et al.","1253","1992","08","19",NA,"Brasil","Minas Gerais","Araguari","Flora do Vale do Rio Araguari, Capoeira do Zé Costa UHE de Miranda.","-48.187198638916","-18.6471996307373",NA,NA,NA,"Casca lisa cinza-clara, lisa com cicatrizes anelares, folhas glabras com pontos translúcidos; casca interna vermelha, alburno bege com estípula terminal com exsudato vermelho pouco tardio, com flores. CAP. 71cm H. 11 m.; Mata do Cor","HUFU00020081","HUFU00020081","Freitas, M.F.","2001","03","58653","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"199","2019-05-06 12:00:52-03","UFU","HUFU","37535","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, A.S.","139","2003","12","03",NA,"Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbóreo.; Interior de mata.","HUFU00020064","HUFU00020064",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-05-06 12:00:52-03","UFU","HUFU","35316","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, A.S.; Magalhães, P.A. & Rego, A.C.L.","106","2003","09","05",NA,"Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,"árvore ca. de 4 m. Flor creme aromática.; Borda de mata.","HUFU00020065","HUFU00020065",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 12:00:52-03","UFU","HUFU","34689","S","Plantae",NA,NA,"Myrsinaceae","Myrsine","leuconeura","Myrsine leuconeura","Mart.","Oliveira, A.S.; Rego, A.C.L. & Magalhães, P.A.","70","2003","06","04",NA,"Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. de 11 m. Botões florais verde-avermelhados.; Borda de mata.","HUFU00020066","HUFU00020066",NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
