"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"223","2020-12-21 16:29:41-03","MBM","MBM","212420","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Britez, R.M.; et al.; et al.","1619",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM212420",NA,NA,"A. St.-Hil.","Ribas, O.S.","Paraná","Fazenda do Durgo","MBM212420","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:29:41-03","MBM","MBM","32835","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum rigidum","Hatschbach, G.","34336","1974","06","28","Southern America","Brazil",NA,NA,NA,"MBM032835",NA,NA,"A. St.-Hil.","Robson, N.K.B.","Paraná","Rincão","MBM032835","Tijucas do Sul","-49.1988983154297","-25.9281005859375","rigidum",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:29:41-03","MBM","MBM","165451","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.; Ribas, O.S.; Knapik, B.; Ribas, O.S.; Knapik, B.","72775","2001","12","09","Southern America","Brazil",NA,NA,NA,"MBM165451",NA,NA,"A. St.-Hil.","Slusarski, S.R.","Santa Catarina","Anônio Cândido","MBM165451","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:29:41-03","MBM","MBM","321189","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum bracteatum","Tessmann, G.","s.n.","1948","04","06","Southern America","Brazil",NA,NA,"Erva lenhosa. Cálice verde. Pétalas alaranjado. Ovário e estames amarelo. Anteras pardo. Pistilo e estigma esverdeado. Unicata.; Mata pluvial-tropical do litoral. No mato, sobre todo nas margens de quando em quando.","MBM321189",NA,NA,"N.Robson","Dombrowski, L.T.","Paraná","Alto da Serra do Mar, Corvo. 48 km de Curitiba, na estrada C.-Paranaguá","MBM321189","Quatro Barras","-49.0769004821777","-25.3656005859375","bracteatum","935","935",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:28:19-03","PUC-RIO","FCAB","1508","PreservedSpecimen","Plantae","Hypericaceae","Vismia","rufescens","Vismia rufescens","P.E. Leite S.J.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Sinônimo relevante: Vismia sessilifolia (Aubl.) DC.","001508",NA,"Angiospermae","(Lam.) Pers.","P. Capell S.J.","São Paulo",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"228","2015-11-07 03:11:24-02","MNHN","RECOLNAT_MNHN_P","P01901360","PreservedSpecimen",NA,"Hypericaceae","Hypericum","meridionale","Hypericum meridionale","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901360' target='other'> <mi>dwc_moreinfo</mi></a>","P01901360",NA,NA,"L.B.Sm.",NA,NA,"Brasilia","P01901360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-05 05:08:38-03","MNHN","RECOLNAT_MNHN_P","P04684942","PreservedSpecimen",NA,"Hypericaceae","Hypericum","meridionale","Hypericum meridionale","Glaziou, A.",NA,"1886","3","3",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04684942' target='other'> <mi>dwc_moreinfo</mi></a>","P04684942",NA,NA,"L.B.Sm.",NA,"São Paulo","Curitiba et Ipanema","P04684942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15854",NA
"230","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685577","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685577' target='other'> <mi>dwc_moreinfo</mi></a>","P04685577",NA,NA,"A.St.-Hil.",NA,"São Paulo","Province de San-Paolo","P04685577_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"662",NA
"231","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685579","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1951","4","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685579' target='other'> <mi>dwc_moreinfo</mi></a>","P04685579",NA,NA,"A.St.-Hil.",NA,"São Paulo","Serra da Bocaina.","P04685579_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21071",NA
"232","2015-09-05 05:11:10-03","MNHN","RECOLNAT_MNHN_P","P04685724","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Vianna, S.",NA,"1950","11","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685724' target='other'> <mi>dwc_moreinfo</mi></a>","P04685724",NA,NA,"A.St.-Hil.",NA,"São Paulo","Barreiros, Serra da Bocaina","P04685724_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3084",NA
"233","2012-02-29 08:49:46-03","MNHN","RECOLNAT_MNHN_P","P00798956","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798956' target='other'> <mi>dwc_moreinfo</mi></a>","P00798956",NA,NA,"A.St.-Hil.",NA,NA,"Province de Saint Paul","P00798956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1631","lectotype"
"234","2015-10-25 07:51:00-02","MNHN","RECOLNAT_MNHN_P","P00798957","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798957' target='other'> <mi>dwc_moreinfo</mi></a>","P00798957",NA,NA,"A.St.-Hil.",NA,NA,"Province de Saint Paul","P00798957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1631","isolectotype"
"235","2015-09-05 05:08:41-03","MNHN","RECOLNAT_MNHN_P","P04685566","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1950","11","25",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685566' target='other'> <mi>dwc_moreinfo</mi></a>","P04685566",NA,NA,"A.St.-Hil.",NA,"São Paulo","Campos da Bocaina.","P04685566_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20529",NA
"236","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685568","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Leinih, M.G.",NA,"1961","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685568' target='other'> <mi>dwc_moreinfo</mi></a>","P04685568",NA,NA,"A.St.-Hil.",NA,"Paraná","Tondiqueira, Posto de Remonta do exercito.","P04685568_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685571","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Dusén",NA,"1904","3","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685571' target='other'> <mi>dwc_moreinfo</mi></a>","P04685571",NA,NA,"A.St.-Hil.",NA,"Paraná",NA,"P04685571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4136",NA
"238","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685572","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Schwacke",NA,"1885","7","10",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685572' target='other'> <mi>dwc_moreinfo</mi></a>","P04685572",NA,NA,"A.St.-Hil.",NA,"Santa Catarina","Prov. Sta. Catharina. Campo de São Miguel","P04685572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685573","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Gaudichaud, C.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685573' target='other'> <mi>dwc_moreinfo</mi></a>","P04685573",NA,NA,"A.St.-Hil.",NA,"São Paulo","Province de San-Paolo","P04685573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"764",NA
"240","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685574","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1932","12","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685574' target='other'> <mi>dwc_moreinfo</mi></a>","P04685574",NA,NA,"A.St.-Hil.",NA,"São Paulo","Vila Ema","P04685574_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12237",NA
"241","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685575","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1951","4","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685575' target='other'> <mi>dwc_moreinfo</mi></a>","P04685575",NA,NA,"A.St.-Hil.",NA,"São Paulo","Serra da Bocaina","P04685575_01",NA,NA,NA,NA,"1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20775",NA
"242","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685576","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1951","4","28",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685576' target='other'> <mi>dwc_moreinfo</mi></a>","P04685576",NA,NA,"A.St.-Hil.",NA,"São Paulo","Serra da Bocaina","P04685576_01",NA,NA,NA,NA,"1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20755",NA
"243","2015-09-05 05:11:10-03","MNHN","RECOLNAT_MNHN_P","P04685725","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Pizarro",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685725' target='other'> <mi>dwc_moreinfo</mi></a>","P04685725",NA,NA,"A.St.-Hil.",NA,"Minas Gerais","Minas Geraes","P04685725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","1996-04-02 09:20:32-03","MNHN","RECOLNAT_MNHN_P","P00798958","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum bracteatum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798958' target='other'> <mi>dwc_moreinfo</mi></a>","P00798958",NA,NA,"N. Robson","Robson",NA,"Province de Saint Paul","P00798958_01",NA,NA,NA,"bracteatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1631","holotype"
"245","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685570","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Brade, A.C.",NA,"1949","2","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685570' target='other'> <mi>dwc_moreinfo</mi></a>","P04685570",NA,NA,"A.St.-Hil.",NA,"Paraná",NA,"P04685570_01","Guarapuava","-51.4580993652344","-25.395299911499",NA,"1100",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,"19642",NA
"246","2015-09-05 05:08:42-03","MNHN","RECOLNAT_MNHN_P","P04685569","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Mattos, A.|Labouriau, L.",NA,"1940","2","26",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685569' target='other'> <mi>dwc_moreinfo</mi></a>","P04685569",NA,NA,"A.St.-Hil.",NA,"Santa Catarina",NA,"P04685569_01","Três Barras","-50.3222007751465","-26.1063995361328",NA,NA,NA,NA,NA,NA,"22564","auto",NA,NA,NA,NA,NA,NA,NA
"247","2015-09-05 05:12:04-03","MNHN","RECOLNAT_MNHN_P","P04685728","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Puiggari",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685728' target='other'> <mi>dwc_moreinfo</mi></a>","P04685728",NA,NA,"A.St.-Hil.",NA,"São Paulo","Brésil. Prov. de Sâo Paulo","P04685728_01","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA
"248","2015-09-05 05:08:41-03","MNHN","RECOLNAT_MNHN_P","P04685567","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","F, M.G.",NA,"1952","12","7",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685567' target='other'> <mi>dwc_moreinfo</mi></a>","P04685567",NA,NA,"A.St.-Hil.",NA,"São Paulo","Campo do acampamento","P04685567_01","Bocaina","-48.5099983215332","-22.1299991607666",NA,"1600",NA,NA,NA,NA,"18396","auto",NA,NA,NA,NA,NA,"10359",NA
"249","2015-09-05 05:11:10-03","MNHN","RECOLNAT_MNHN_P","P04685723","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Araujo, S.",NA,"1948","4","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685723' target='other'> <mi>dwc_moreinfo</mi></a>","P04685723",NA,NA,"A.St.-Hil.",NA,"Minas Gerais","Passo Quatro, Faz. Sertão dos Martins.","P04685723_01","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,"144",NA
"250","2015-09-05 05:11:17-03","MNHN","RECOLNAT_MNHN_P","P04685726","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Vidal, J.",NA,"1949","4","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04685726' target='other'> <mi>dwc_moreinfo</mi></a>","P04685726",NA,NA,"A.St.-Hil.",NA,"Minas Gerais","Serra da Mantiqueira, Fazenda São Bento","P04685726_01","Passa Quatro","-44.9667015075684","-22.3903007507324",NA,"1650","1700",NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA,NA,NA
"251","1996-04-02 09:20:32-03","MNHN","RECOLNAT_MNHN_P","P00798958","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rigidum","Hypericum rigidum bracteatum","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798958' target='other'> <mi>dwc_moreinfo</mi></a>","P00798958",NA,NA,"N. Robson","Robson",NA,"Province de Saint Paul","P00798958_01",NA,NA,NA,"bracteatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1631","holotype"
"252","2015-09-22 14:16:49-03","MNHN","RECOLNAT_MNHN_P","P00671891","PreservedSpecimen",NA,"Hypericaceae","Hypericum","rufescens","Hypericum rufescens","Stoupy, D.",NA,"1788",NA,NA,NA,"[Guyane française]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671891' target='other'> <mi>dwc_moreinfo</mi></a>","P00671891",NA,NA,"Lam.",NA,NA,"Cayenne","P00671891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type"
"253","2015-09-25 00:59:42-03","MNHN","RECOLNAT_MNHN_P","P00287324","PreservedSpecimen",NA,"Clusiaceae","Vismia","rufescens","Vismia rufescens","[Aublet], [J.B.C.F.]",NA,"1785","11","17",NA,"Guyane française","hb",NA,"Acquis en Novembre 1886 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00287324' target='other'> <mi>dwc_moreinfo</mi></a>","P00287324",NA,NA,"(Lam.) Pers.","Ewan",NA,"ex Roura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type"
"254","2015-09-25 00:59:50-03","MNHN","RECOLNAT_MNHN_P","P00287325","PreservedSpecimen",NA,"Clusiaceae","Vismia","rufescens","Vismia rufescens","Leblond, J.-B.",NA,NA,NA,NA,NA,"[Guyane française]","hb",NA,"Acquis en Novembre 1886 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00287325' target='other'> <mi>dwc_moreinfo</mi></a>","P00287325",NA,NA,"(Lam.) Pers.",NA,NA,"de Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-10-19 02:28:03-02","MNHN","RECOLNAT_MNHN_P","P00679833","PreservedSpecimen",NA,"Clusiaceae","Vismia","rufescens","Vismia rufescens","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[venezuela]","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00679833' target='other'> <mi>dwc_moreinfo</mi></a>","P00679833",NA,NA,"(Lam.) Pers.","Kunth",NA,"Angostura","P00679833_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070",NA
"256","2015-09-05 08:04:46-03","MNHN","RECOLNAT_MNHN_P","P04899062","PreservedSpecimen",NA,"Clusiaceae","Vismia","sessilifolia","Vismia sessilifolia","Bánki, O.S.",NA,"1997","8","19",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04899062' target='other'> <mi>dwc_moreinfo</mi></a>","P04899062",NA,NA,"(Aubl.) Choisy",NA,NA,"Koko Backdam, Moruca river, North-West District.","P04899062_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"257","2020-12-11 11:36:44-03","UFMG","BHCB","123957","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Rezende, SG; Mendes, MS; Neves, GS","2703","2006","10","30","Southern America","Brasil",NA,NA,"Campo sujo.","BHCB038650","Dicotyledon",NA,"A.St.-Hil.",NA,"Minas Gerais","Marzagão, Área da Novellis",NA,"Ouro Preto","-43.544722","-20.394722",NA,"920","920","2016","-43.544722","-20.394722",NA,NA,"06","28",NA,NA,NA,NA,NA
"258","2020-12-11 11:36:45-03","UFMG","BHCB","58415","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Black, G","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Minas Gerais",NA,NA,"Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-11 11:36:45-03","UFMG","BHCB","58414","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Barreto, HLM","11162",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Minas Gerais",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-11 11:36:45-03","UFMG","BHCB","8278","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Grandi, TSM; et al.","2388","1987","02","25","Southern America","Brasil",NA,NA,"Campo rupestre;herbáceo;",NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Minas Gerais","Itacolomi.",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-11 11:36:44-03","UFMG","BHCB","22449","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribas, OS; Silva, JM","83","1989","03","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Paraná","Rio Taboado",NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-11 11:36:44-03","UFMG","BHCB","22449","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Ribas, OS; Silva, JM","83","1989","03","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Paraná","Rio Taboado",NA,"Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-11 11:36:45-03","UFMG","BHCB","3397","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Andrade, R; et al.","294","1988","10","21","Southern America","Brasil",NA,NA,"Campo;sub-arbusto;",NA,"Dicotyledon",NA,"A.St.-Hil.",NA,"Minas Gerais","Serra.",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-02-11 17:19:12-03","UFPR","UPCB","43317","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Santos, E.P.","948","2001","03","15",NA,"Brasil",NA,NA,"Erva de ± 40 cm, flor amarela. Campo, 1000 m de altitude.",NA,NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Serra de São Luiz do Purunã",NA,"São Luiz do Purunã",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,"06","22",NA,NA,NA,NA,NA
"265","2021-02-11 17:19:12-03","UFPR","UPCB","51748","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Dunaiski Jr., A.","1120","1999","04","20",NA,"Brasil",NA,NA,"Semi-herbácea, flor amarela..",NA,NA,NA,"A.St.-Hil.","Slusarski, S.R.","Paraná","Morro do Cristo",NA,"São Luiz do Purunã",NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"266","2021-02-11 17:19:12-03","UFPR","UPCB","68117","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Andrade, B.O.","363","2009","06","04",NA,"Brasil",NA,NA,"Campos hidrófilos, sobre organossolos..",NA,NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná","Nascente do Rio Tibagi.",NA,"Ponta Grossa","-49.824722","-25.273611",NA,"1096","1096","2016","-49.824722","-25.273611",NA,NA,"06","22",NA,NA,NA,NA,NA
"267","2021-02-11 17:19:12-03","UFPR","UPCB","87919","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Lozano, E. D. | Engels, M. E.","2228","2013","12","11",NA,"Brasil",NA,NA,"Arbusto, 2 m, flores amarelas. Campos de Guarapuava. Campo sujo..",NA,NA,NA,"A. St. -Hil.","Ely, C. V.","Paraná","APAE Rural",NA,"Guarapuava","-51.4475","-25.349167",NA,NA,NA,"2014","-51.447500","-25.349167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:19:12-03","UFPR","UPCB","47370","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Felipe, A.","7","2002","02","02",NA,"Brasil",NA,NA,"Arbusto ca. 80cm, flores amarelas, estepe gramíneo-lenhosa..",NA,NA,NA,"A.St.-Hil.","Vogel Ely, C.","Paraná",NA,NA,"Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,"2016",NA,NA,"27346","auto","06","22",NA,NA,NA,NA,NA
"269","2021-02-11 17:19:12-03","UFPR","UPCB","6280","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","15370","1966","12","11",NA,"Brasil",NA,NA,"Sufrutice 1,7m, flor amarela, brejo..",NA,NA,NA,"A.St.-Hil.","Slusarski, S.R.","Paraná",NA,NA,"Mallet","-50.8210983276367","-25.877799987793",NA,NA,NA,"2003",NA,NA,"25088","auto","01",NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:19:12-03","UFPR","UPCB","18669","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","rigidum","Hypericum rigidum","Hatschbach, G.","22992","1969","11","21",NA,"Brasil",NA,NA,"Arbusto 70cm, flor amarela, brejo..",NA,NA,NA,"A.St.-Hil.","Slusarski, S.R.","Paraná",NA,NA,"Pinhais","-49.1925010681152","-25.4447002410889",NA,NA,NA,"2003",NA,NA,"10418","auto","01",NA,NA,NA,NA,NA,NA
