"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","dayIdentified","locality","decimalLongitude","decimalLatitude","phylum","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","fieldNumber","individualCount","relatedCatalogItem"
"144","2019-11-13 11:19:37-03","USP","SPF","167223","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pirani, JR","2004",NA,"Ceccantini, GCT","2148","2004","01","17","Brasil","Minas Gerais","Santana do Riacho","-43.507333","-19.217861",NA,"SPF00167223",NA,NA,"-43.507333","-19.217861",NA,NA,"1313","1313",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 18:26:47-03","USP","SPF","218698","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pena, MA","2009",NA,"Pena, MA","581","2007","11","12","Brasil","Minas Gerais","Morro do Pilar","-43.510556","-19.246944","Arbusto ca. 1,7 m. Folhas concolores verde escuro. Flores alvas. Sépalas verdes.","SPF00218698",NA,"Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944",NA,NA,"1265","1265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 18:26:47-03","USP","SPF","218741","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pena, MA","2009",NA,"Pena, MA","12C","2008","03","11","Brasil","Minas Gerais","Morro do Pilar","-43.510556","-19.246944","Ca. 80 cm alt. Folhas discolores brilhantes. Frutos maduros vermelhos.","SPF00218741",NA,"Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, afloramento das velózias gigantes.","-43.510556","-19.246944",NA,NA,"1265","1265",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:19:37-03","USP","SPF","62615","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman, TC","1980","04","Semir, J","s.n.","1973","12","10","Brasil","Minas Gerais","Jaboticatubas",NA,NA,NA,"SPF00062615",NA,NA,"-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:19:37-03","USP","SPF","178180","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Forzza, RC","2007",NA,"Forzza, RC","3021","2004","03","09","Brasil","Minas Gerais","Lima Duarte",NA,NA,NA,"SPF00178180",NA,"Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1200","1200",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:19:37-03","USP","SPF","36411","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman, TC","1986",NA,"Pirani, JR","352","1982","12","18","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,"SPF00036411",NA,"Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:19:37-03","USP","SPF","137522","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Sano, PT","1999","08","Sano, PT","978","1999","07","27","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00137522",NA,NA,"-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:19:37-03","USP","SPF","78057","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Patrício, MCB","2000","08","Pirani, JR","CFSC13046","1993","05","01","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00078057",NA,"Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00078057","26557","auto",NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:19:37-03","USP","SPF","64061","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pirani, JR","1990",NA,"Salimena-Pires, FRG","CFSC10810","1987","12","12","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00064061",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"153","2019-11-13 11:19:37-03","USP","SPF","41896","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Patrício, MCB","1989",NA,"Menezes, NL","CFSC9580","1986","01","27","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00041896",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:19:37-03","USP","SPF","35042","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman, TC","1986",NA,"Harley, RM","CFCR5982","1984","11","14","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00035042",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:19:37-03","USP","SPF","145400","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pirani, JR","2001",NA,"Groppo, M","644","2001","03","02","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00145400",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"156","2019-11-13 11:19:37-03","USP","SPF","144726","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Pirani, JR","2004",NA,"Farinaccio, MA","153","1998","07","06","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00144726",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:19:37-03","USP","SPF","106769","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Campos, MTVA","1994",NA,"Campos, MTVA","CFSC13523","1993","11","20","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00106769",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"158","2019-11-13 11:19:37-03","USP","SPF","106695","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Patrício, MCB","1994",NA,"Campos, MTVA","CFSC13430","1993","09","23","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00106695",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:19:37-03","USP","SPF","100971","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Anônimo",NA,NA,"Campos, MTVA","CFSC13364","1993","09","20","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00100971",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:19:37-03","USP","SPF","100959","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Campos, MTVA","1993",NA,"Campos, MTVA","CFSC13308","1993","08","08","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,"SPF00100959",NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:19:37-03","USP","SPF","37595","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Plowman, TC","1986",NA,"Menezes, NL","CFCR7788","1985","04","01","Brasil","Minas Gerais","Santo Antônio do Itambé",NA,NA,NA,"SPF00037595",NA,NA,"-43.3067016601562","-18.465799331665",NA,NA,NA,NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:19:37-03","USP","SPF","150605","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Amaral, A","2001",NA,"Ribas, OS","2139","1997","12","15","Brasil","Paraná","Tijucas do Sul",NA,NA,NA,"SPF00150605",NA,"Serra da Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"163","2021-03-25 13:52:08-03","UNIVILLE","JOI","3472","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","O.S. Ribas","2005","02","F.C.S. Vieira","702","2004","12","25","Brasil","Santa Catarina","Joinville",NA,NA,"; HABITAT: terrestre; HABITO: arbusto; TIPO VEGETACIONAL: Floresta montana","JOI003472","25","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI003472","37150","auto",NA,NA,NA,NA,NA,NA
"164","2019-10-07 09:30:14-03","UEFS","HUEFS","150786","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Mendes, M.S.","135","2007","06",NA,"Brasil","Minas Gerais","Mariana","43W31'40''","20S15'55''","Campo ferruginoso, arbusto.","HUEFS0150786",NA,"Mina de Conta História.","-43.527778","-20.265278","Angiospermae",NA,"990","990","HUEFS0150786",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA
"165","2019-10-07 09:30:14-03","UEFS","HUEFS","156827","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","M.I.B.Loiola","2012","06","Cardoso, D.","2781","2009","10","30","Brasil","Minas Gerais","Rio Vermelho","43W3'23''","18S6'49''","Campo rupestre.","HUEFS0156827",NA,"Serra da Pedra Menina.","-43.056389","-18.113611","Angiospermae",NA,"1533","1533","HUEFS0156827",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA
"166","2019-10-07 09:30:14-03","UEFS","HUEFS","211408","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","J.L.Costa-Lima","2015","03","Verdi, M.","6601","2013","10","15","Brasil","Minas Gerais","Morro do Pilar","43W30'37''","19S14'50''","Savana gramíneo-lenhosa; campo rupestre.","HUEFS0211408",NA,"PARNA Serra do Cipó. Alto Palácio; região das Vellozia gigantea.","-43.510278","-19.247222","Angiospermae",NA,"1270","1270","HUEFS0211408",NA,NA,"Rosanae","Malpighiales",NA,NA,NA,NA
"167","2019-10-07 09:30:14-03","UEFS","HUEFS","9534","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","M.I.B.Loiola","2005","06","Carvalho, A.M.de","2138","1986","01","26","Brasil","Minas Gerais","Barão de Cocais",NA,NA,NA,"HUEFS0009534",NA,NA,"-43.4872016906738","-19.94580078125","Angiospermae",NA,NA,NA,"HUEFS0009534","21378","auto","Rosanae","Malpighiales",NA,NA,NA,NA
"168","2019-01-25 15:34:48-02","IAC","IAC","23525","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","T. Plowman","1977","06","H.S. Irwin et al.","s/nº","1971","01","30","Brasil","Minas Gerais","Ouro Preto","-43.5081","-20.2875",NA,NA,"30","Serra do Espinhaço, Cume do Pico de Itacolombi, 3 km ao sul de Ouro Preto","-43.5081","-20.2875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-01-25 15:34:48-02","IAC","IAC","23527","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","T. Plowman","1977","06","H.S. Irwin et al.","s/nº","1968","02","24","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"24","Lapinha, Serra do Espinhaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-07-23 12:05:27-03","CEPLAC","CEPEC","39171","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum",NA,"N. Hensold",NA,NA,"A. M. de Carvalho","2138","1986","01","26","Brasil","Minas Gerais","BARÃO DE COCAIS",NA,NA,NA,NA,NA,"Serra do Caraca. Arredores do Colegio do Caraca.","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,"30/12/1990"
"171","2020-11-12 17:00:57-03","UEL","FUEL","52953","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Costa-Lima, JL","2014","01","Funez, LA; Zermiani, AE","2513","2013","12","28","Brasil","Santa Catarina","Benedito Novo","-49.478889","-26.895556",NA,NA,"03","Campo do Zinco","-49.478889","-26.895556","Tracheophyta",NA,"755","755",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,NA
"172","2019-10-16 14:13:13-03","UEL","FUEL","41396","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Ribas, OS","2005",NA,"Vieira, FCS","70","2004","12","25","Brasil","Santa Catarina","Joinville",NA,NA,NA,NA,NA,"Castelo dos Bugres","-48.8456001281738","-26.3043994903564","Tracheophyta",NA,NA,NA,NA,"37150","auto",NA,"Malpighiales",NA,NA,NA,NA
"173","2019-11-01 14:57:19-03","UnB","UB","125","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E. Schulz","Plowman, TC",NA,NA,"Irwin, HS; Maxwell, HH; et al.","20821","1968","02","25","Brasil","Minas Gerais","Lapinha",NA,NA,"D3M# Serra do Espinhço. Base da corola e estames brancos.; Erva arqueante 3m. Flor azul-violeta-escuro; Mata perturbada de encosta adjacente a campo. Topologia: Encosta.",NA,NA,"MG 02 20 Km N da Serra na Estrada para Diamantina",NA,NA,"Dicotyledoneae","Southern America","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-01 14:57:19-03","UnB","UB","126","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E. Schulz","Plowman, TC",NA,NA,"Irwin, HS; Maxwell, HH; et al.","20779","1968","02","24","Brasil","Minas Gerais","Lapinha",NA,NA,"D3MX5cm# Serra do Espinhaço.; Árvore 3m x 5cm. Flor branca; Mata perturbada de encosta. Topologia: Encosta.",NA,NA,"MG 02 20 Km N da Serra na Estrada para Diamantina",NA,NA,"Dicotyledoneae","Southern America","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-11-01 14:57:19-03","UnB","UB","149987","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E. Schulz","Costa-Lima, JL","2018","07","Irwin, HS","28886","1971","01","22","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,"Ramose shrub ca. 3m tall, fruit light green, nitid. Recently cut-over woodland.",NA,"05","Lower cut-over slopes of Serra da Caraça, sandy slopes, near riacho, ca. 10 Km W. of Barão de Cocais, ca. 1400m alt.",NA,NA,"Dicotyledoneae","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-11-01 14:57:19-03","UnB","UB","149988","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E. Schulz","Costa-Lima, JL","2018","07","Irwin, HS","29434","1971","01","30","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,"Ramose shrub ca. 1,5m tall. Fruit green.",NA,"05","Campo on summit of Pico de Itacolomí, ca. 3 Km S. of Ouro Preto, ca. 1850m alt.",NA,NA,"Dicotyledoneae","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-01 14:57:19-03","UnB","UB","149989","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E. Schulz","Costa-Lima, JL","2018","07","Irwin, HS","30445","1971","01","16","Brasil","Minas Gerais","Serra do Espinhaço",NA,NA,"Ramose shrub ca. 1m tall. Corolla and stamens white. Fruit green, maturing red. Common",NA,"05","Middle low dense woodland on iron-rich soil interspersed with many outcrops, ca. 40Km E. of Belo Horizonte, near BR-31, ca. 1800m alt.",NA,NA,"Dicotyledoneae","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-05-06 11:55:35-03","UFU","HUFU","10703","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schul","Amaral-Júnior, A.","1995",NA,"Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3220","1995","11","22","Brasil","Minas Gerais","São Roque de Minas",NA,NA,"Árvore ca. 3m. Cálice esverdeado. Corola e estames creme.; Interior da mata de encosta.","HUFU00040927",NA,"Trilha da Cachoeira da Casca D'Anta, Guarita 3.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"HUFU00040927","57119","auto",NA,NA,NA,NA,NA,NA
"179","2020-08-20 16:36:46-03","UFSC","FLOR","36901","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Silva, J.M.; Barbosa, E. & Cruz, J.M.","2688","1998","12","01","Brasil","Paraná","Guaratuba",NA,NA,"arbusto, flor alva, 3m altura","FLOR0036901",NA,"Rio Itararé.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"41937","auto",NA,"Malpighiales",NA,NA,NA,NA
"180","2020-08-20 16:36:46-03","UFSC","FLOR","28867","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Costa-Lima, J.L.","2012","11","Silva, J.M.; Poliquesi, C.B.","1584","1995","12","15","Brasil","Paraná","Piraquara",NA,NA,"arbusto, flor creme, 3m altura","FLOR0028867","20","Serra Ipamirim.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"12577","auto",NA,"Malpighiales",NA,NA,NA,NA
"181","2020-08-20 16:36:46-03","UFSC","FLOR","4672","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Costa-Lima, J.L.","2012","11","Bresolin, A.; Roco","682","1973","02","08","Brasil","Santa Catarina","Benedito Novo",NA,NA,"arvoreta, Fruto Maduro, verde-claro, 4m altura","FLOR0004672","20","Nascentes do Rio Zinco.","-49.3643989562988","-26.7828006744385",NA,NA,"750","750",NA,"20912","auto",NA,"Malpighiales",NA,NA,NA,NA
"182","2020-08-20 16:36:46-03","UFSC","FLOR","99","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Costa-Lima, J.L.","2012","11","Reitz, R.; Klein, R.M.","10522","1960","12","22","Brasil","Santa Catarina","São Francisco do Sul",NA,NA,"arvoreta, flor branca, 4m altura","FLOR0000099","19","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"900","900",NA,"23627","auto",NA,"Malpighiales",NA,NA,NA,NA
"183","2020-08-20 16:36:46-03","UFSC","FLOR","101","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Costa-Lima, J.L.","2012","11","Reitz, R.; Klein, R.M.","10309","1960","11","03","Brasil","Santa Catarina","São Francisco do Sul",NA,NA,"arbusto, flor branca, 2m altura","FLOR0000101","19","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"700","700",NA,"23627","auto",NA,"Malpighiales",NA,NA,NA,NA
"184","2021-03-04 15:44:33-03","IF","SPSF","33172","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum",NA,NA,NA,NA,"J.R.Pirani","352","1982","12","18","Brasil","MG","Santa Barbara",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo rupestre&nf;;",NA,NA,"serra do Caraça","-43.4152984619141","-19.959400177002","Magnoliophyta","América do Sul",NA,NA,NA,"33136","auto","Magnoliopsida","Malpighiales",NA,NA,NA,NA
"185","2021-03-04 15:44:33-03","IF","SPSF","32387","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum",NA,NA,NA,NA,"J.Cordeiro","2076","2003","03","15","Brasil","PR","Tijucas do Sul",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira de cascata&nf;;",NA,NA,"S.Joao do Piraí","-49.1988983154297","-25.9281005859375","Magnoliophyta","América do Sul",NA,NA,NA,"25228","auto","Magnoliopsida","Malpighiales",NA,NA,NA,NA
"186","2021-03-04 15:44:33-03","IF","SPSF","29743","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum",NA,NA,NA,NA,"F.M.Souza","94","2001","04","12","Brasil","SP","São Paulo",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273","Magnoliophyta","América do Sul",NA,NA,NA,"53584","auto","Magnoliopsida","Malpighiales",NA,NA,NA,NA
"187","2020-04-15 17:20:06-03","IBt","SP","251983","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Carvalho, AM","2138","1986","01","26","Brasil","Minas Gerais","Barão de Cocais",NA,NA,NA,NA,NA,NA,"-43.4872016906738","-19.94580078125",NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA
"188","2020-08-13 18:02:11-03","IBt","SP","293175","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Campos, MTVA","CFSC13308","1993","08","08","Brasil","Minas Gerais","Santana do Riacho",NA,NA,NA,NA,NA,"Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"189","2020-10-15 10:09:13-03","IBt","SP","338407","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Silva, JM","2688","1998","12","01","Brasil","Paraná","Guaratuba",NA,NA,NA,NA,NA,NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"190","2020-11-26 10:00:09-03","IBt","SP","370778","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Cordeiro, J","2076","2003","03","15","Brasil","Paraná","Tijucas do Sul",NA,NA,NA,NA,NA,NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"191","2020-08-27 12:19:40-03","IBt","SP","310823","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Bertani, DF","6","1996","12","13","Brasil","São Paulo","Cunha",NA,NA,NA,NA,NA,NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"192","2020-08-13 18:02:11-03","IBt","SP","293308","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz",NA,NA,NA,"Rapini, A","89","1996","03","20","Brasil","São Paulo","Cunha",NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:03:44-03","IBt","SP","18450","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Amaral Jr, A; Mendonça, JO","1997","05","Puiggari, JJ","CGG2555","1894","03",NA,"Brasil","São Paulo","Jundiaí",NA,NA,NA,"SP023961",NA,"Fazenda Rio das Pedras","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP023961","17840","auto",NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:03:44-03","IBt","SP","156663","S","Plantae","Erythroxylaceae","Erythroxylum","gonocladum","Erythroxylum gonocladum","(Mart.) O.E.Schulz","Amaral","1997","05","Mattos, JR; Mattos, NF","14845","1967","08","27","Brasil","São Paulo","Santo André",NA,NA,"Numa capoeira, arbusto 1,5m alt., frutos maduros",NA,NA,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
