"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"703","2020-09-12 05:00:02-03","US","US","2801734","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho, J. F. Ramos & J. F. Lima","17248","1973","8","9","South America - Neotropics","Brazil","Amazonas",NA,"Rio javari, n of estirao de equador",NA,NA,NA,NA,NA,NA,"US00341505","US00341505_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"704","2020-09-12 05:00:02-03","US","US","1350579","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","14595","1926","11","16","South America - Neotropics","Colombia","Bolívar",NA,"Soplaviento and vicinity",NA,NA,"5","10",NA,NA,"US00332456",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"705","2020-09-12 05:00:02-03","US","US","1933944","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"L. Bermudez & F. A. Barkley","17c896","1947","12","2","South America - Neotropics","Colombia","Valle del Cauca",NA,"Vicinity of Palmira",NA,NA,"1000","1000",NA,NA,"US00332495",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"706","2020-09-12 05:00:02-03","US","US","2801719","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho, J. F. Ramos & J. F. Lima","17354","1973","8","17","South America - Neotropics","Brazil","Amazonas",NA,"Rio solimoes, barrio de odorio, sao paulo de olivenca",NA,NA,NA,NA,NA,NA,"US00341504","US00341504_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"707","2020-09-12 05:00:02-03","US","US","2169795","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"W. A. Archer","8122","1943","1","2","South America - Neotropics","Brazil","Pará",NA,"South woods of i.a.n., belem",NA,NA,NA,NA,NA,NA,"US00341507","US00341507_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"708","2020-09-12 05:00:02-03","US","US","1420118","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"L. Mille","30","1925","5",NA,"South America - Neotropics","Ecuador",NA,NA,"Near Naranjal River",NA,NA,NA,NA,NA,NA,"US00341570",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"709","2020-09-12 05:00:02-03","US","US","3503017","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"M. Rimachi Y.","10487","1993","4","5","South America - Neotropics","Peru","Loreto","Maynas","Punchana, Rio Momon, cerca al caserio de Santa Rosa.",NA,NA,"90",NA,NA,NA,"US00931640",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"710","2020-09-12 05:00:02-03","US","US","2100671","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. A. Ferreyra","1163","1946","8","17","South America - Neotropics","Peru","Loreto",NA,"Pampa del sacramento, carretera tingo maria-pucallpa",NA,NA,NA,NA,NA,NA,"US00341545",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"711","2020-09-12 05:00:02-03","US","US","3081771","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"S. Lowrie, B. Lowy & V. M. Souza","258","1980","9","29","South America - Neotropics","Brazil","Acre",NA,"See label",NA,NA,NA,NA,NA,NA,"US00341524","US00341524_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"712","2020-09-12 05:00:02-03","US","US","2428351","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"A. J. Gilmartin","602","1962","2","9","South America - Neotropics","Ecuador","Esmeraldas",NA,"W of San Lorenzo airstrip",NA,NA,NA,NA,NA,NA,"US00341576",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"713","2020-09-12 05:00:02-03","US","US","2801716","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance & J. F. Ramos","21008","1974","4","29","South America - Neotropics","Brazil","Amazonas",NA,"Rua paraiba, manaus",NA,NA,NA,NA,NA,NA,"US00341525","US00341525_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"714","2020-09-12 05:00:02-03","US","US","2801806","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. T. Prance, E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho, J. F. Ramos & J. F. Lima","16690","1973","7","23","South America - Neotropics","Brazil","Amazonas",NA,"Ilha aramaca, almost opposite tabatinga; rio solimoes and rio javari",NA,NA,NA,NA,NA,NA,"US00341526","US00341526_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"715","2020-09-12 05:00:02-03","US","US","1498353","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","3822","1929","10",NA,"South America - Neotropics","Peru","Loreto",NA,"Lower rio huallaga",NA,NA,"155","210",NA,NA,"US00341546",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"716","2020-09-12 05:00:02-03","US","US","2999042","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Lleras, W. C. Steward, J. C. Ongley, D. F. Coêlho, J. F. Ramos & J. F. Lima","16663","1973","7","13","South America - Neotropics","Brazil","Amazonas",NA,"Lago de tefe, manua; rio solimoes and rio javari",NA,NA,NA,NA,NA,NA,"US00341527","US00341527_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"717","2020-09-12 05:00:02-03","US","US","1471444","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","1735","1929","7",NA,"South America - Neotropics","Peru","Loreto",NA,"Pebas on the amazon river",NA,NA,NA,NA,NA,NA,"US00341548",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"718","2020-09-12 05:00:02-03","US","US","2832291","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. L. Zarucchi","1876","1976","8","8","South America - Neotropics","Colombia","Vaupés",NA,"Mitu and vicinity; along Rio Vaupes at Mitu",NA,NA,NA,NA,NA,NA,"US00332464",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"719","2020-09-12 05:00:02-03","US","US","2801724","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"C. C. Berg, F. A. Bisby & O. P. Monteiro","19700","1973","8","23","South America - Neotropics","Brazil","Amazonas",NA,"Rio solimoes, 1 km s of carreiro village",NA,NA,NA,NA,NA,NA,"US00341503","US00341503_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"720","2020-09-12 05:00:02-03","US","US","2966456","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"C. D. Játiva & C. C. Epling","912","1964","7","28","South America - Neotropics","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,"US00341569",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"721","2020-09-12 05:00:02-03","US","US","3236097","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"M. Rimachi Y.","8351","1987","10","7","South America - Neotropics","Peru","Loreto",NA,"Maynas, iquitos, carretera de la marina",NA,NA,NA,NA,NA,NA,"US00447166",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"722","2020-09-12 05:00:02-03","US","US","1191779","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"F. W. Pennell & E. P. Killip","7429a","1922","6","28","South America - Neotropics","Colombia","Cauca",NA,"San Jose, San Antonia; Cordillera Occidental",NA,NA,NA,NA,NA,NA,"US00332482",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"723","2020-09-12 05:00:02-03","US","US","2963674","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"C. A. Cid Ferreira, J. F. Ramos, C. D. Mota & N. Rosas","1738","1980","7","23","South America - Neotropics","Brazil","Pará","Oriximiná","Rio trombetas, margem esquerda ao sul da mineracao rio-norte","-55.8661003112793","-1.76556003093719",NA,NA,NA,NA,"US00341519","US00341519_01","479450","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"724","2020-09-12 05:00:02-03","US","US","1690995","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Y. Mexia","5993","1931","7","29","South America - Neotropics","Brazil","Pará","Acará","Thome assu; down rio acara 1 km","-48.1967010498047","-1.96082997322083","45","45",NA,NA,"US00341522","US00341522_01","100976","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"725","2020-09-12 05:00:02-03","US","US","2570809","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","4694","1962","5","25","South America - Neotropics","Brazil","Maranhão","Lorêto","ilha de balsas region, between the rios balsas and parnaiba; santa barbara due sse of loreto, on shore of rio parnaiba","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,"US00341514","US00341514_01","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"726","2020-09-12 05:00:02-03","US","US","1996355","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. E. Schultes & G. A. Black","8329","1946","9",NA,"South America - Neotropics","Colombia","Amazônas",NA,"Trapecio Amazonico; Loreto-Yacu River",NA,NA,"100","100",NA,NA,"US00332474",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"727","2020-09-12 05:00:02-03","US","US","1460260","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. P. Killip & A. C. Smith","26299","1929","7","10","South America - Neotropics","Peru","Junín",NA,"Puerto Yessup",NA,NA,"400","400",NA,NA,"US00341537","US00341537_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"728","2020-09-12 05:00:02-03","US","US","3368077","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. Evans & S. Koemar","2583","1996","11","21","South America - Neotropics","Suriname","Paramaribo",NA,"Paramaribo, Bakboord farm and lake property, just within NE corner of Paramaribo City limits, ca 1 km N of Kwattaweg, ca ½ km E of Henri Fernandesweg.","-55.22","5.85","30",NA,NA,NA,"US00618936",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"729","2020-09-12 05:00:02-03","US","US","3285767","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby, R. C.","T. McDowell, D. Gopaul & J. Bowdre","4511","1991","4","30","South America - Neotropics","Guyana","Barima-Waini",NA,"Matthews Ridge railyard of Railway Bond Bldg","-60.1333","7.5","107",NA,NA,NA,"US00518360",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"730","2020-09-12 05:00:02-03","US","US","1877625","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. L. Little Jr.","6271","1943","4","18","South America - Neotropics","Ecuador","Esmeraldas",NA,"San Lorenzo",NA,NA,NA,NA,NA,NA,"US00341577",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"731","2020-09-12 05:00:02-03","US","US","987822","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"H. F. Pittier","7724","1918","1","31","South America - Neotropics","Venezuela",NA,NA,"Between valencia and maracay",NA,NA,NA,NA,NA,NA,"US00341564",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"732","2020-09-12 05:00:02-03","US","US","2779353","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Gillett, D. Sampson & D. Jarzen","16484","1974","2","25","South America - Neotropics","Colombia","Amazônas",NA,"Banks of Amazon River",NA,NA,NA,NA,NA,NA,"US00332453",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"733","2020-09-12 05:00:02-03","US","US","532827","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Herbert H. Smith","248","1898","10",NA,"South America - Neotropics","Colombia","Magdalena",NA,"Santa Marta",NA,NA,"30","30",NA,NA,"US00332460",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"734","2020-09-12 05:00:02-03","US","US","2435132","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. M. Pires","51958","1961","9",NA,"South America - Neotropics","Brazil","Pará",NA,"Vicinity of belem",NA,NA,NA,NA,NA,NA,"US00341521","US00341521_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"735","2020-09-12 05:00:02-03","US","US","1950508","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Gines","102","1947","12",NA,"South America - Neotropics","Venezuela","Zulia",NA,"Along rio negro, w of machiques, at base of sierra perija",NA,NA,"240","240",NA,NA,"US00341560",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"736","2020-09-12 05:00:02-03","US","US","2440156","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"C. Feddema","1935","1962","3","16","South America - Neotropics","Colombia","Antioquia",NA,"Near Rio Leon ca 20-30 km upstream and S of the River mouth and ca 15 km W of CHigordo",NA,NA,"100","100",NA,NA,"US00332454","US00332454_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"737","2020-09-12 05:00:02-03","US","US","1499809","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Elias","1127","1933","10",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,"US00332467","US00332467_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"738","2020-09-12 05:00:02-03","US","US","1456022","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Klug","1107","1930","4",NA,"South America - Neotropics","Peru","Loreto",NA,"Mishuyacu, near Iquitos",NA,NA,"100","100",NA,NA,"US00341542","US00341542_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"739","2020-09-12 05:00:02-03","US","US","3461460","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. Evans & S. Koemar","3188","1999","12","5","South America - Neotropics","Suriname","Paramaribo",NA,"Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca 1/2 km E of Henri Fernandesweg","-55.21","5.85","30",NA,NA,NA,"US00807814",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"740","2020-09-12 05:00:02-03","US","US","1471552","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Ll. Williams","288","1929","5",NA,"South America - Neotropics","Peru","Loreto",NA,"Lower rio nanay",NA,NA,NA,NA,NA,NA,"US00341550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"741","2020-09-12 05:00:02-03","US","US","1561109","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. C. B. Mutis","2883","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00332490","US00332490_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"742","2020-09-12 05:00:02-03","US","US","3317830","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Barneby, R. C.","T. Henkel, R. Williams & H. Scrase","2481","1993","8","14","South America - Neotropics","Guyana","U. Demerara-Berbice",NA,"Berbice savanna near Takama Army Base","-57.95","5.71667","100",NA,NA,NA,"US00512168",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"743","2020-09-12 05:00:02-03","US","US","2993234","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Eiten & L. T. Eiten","5364","1963","8","17","South America - Neotropics","Brazil","Maranhão","Lorêto","ilha de balsas region, between the rios balsas and parnaiba; ca 300m s of main house of fazenda morros, 35 km s of loreto","-45.1411018371582","-7.08444023132324",NA,NA,NA,NA,"US00341516","US00341516_01","79629","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"744","2020-09-12 05:00:02-03","US","US","1459116","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. Schunke Vigo","208","1935","2",NA,"South America - Neotropics","Peru","Loreto",NA,"Gamitanacocha, rio mazan",NA,NA,"100","125",NA,NA,"US00341541",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"745","2020-09-12 05:00:02-03","US","US","1953058","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"G. Gutiérrez V. & R. E. Schultes","950","1944","3","8","South America - Neotropics","Colombia","Vaupés",NA,"Bajo Vaupes; Mitu and vicinity",NA,NA,NA,NA,NA,NA,"US00332493","US00332493_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"746","2020-09-12 05:00:02-03","US","US","1744624","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"J. M. Duque Jaramillo","1822a",NA,NA,NA,"South America - Neotropics","Colombia","Caldas",NA,"Palestina; Cafetales",NA,NA,"1500","1500",NA,NA,"US00332479",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"747","2020-09-12 05:00:02-03","US","US","2121516","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"F. D. Smith","273","1953","1","10","South America - Neotropics","Venezuela","Monagas",NA,"Caicara",NA,NA,NA,NA,NA,NA,"US00341556","US00341556_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"748","2020-09-12 05:00:02-03","US","US","2249040","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"A. Macedo","4028","1955","8","10","South America - Neotropics","Brazil","Goiás","Filadélfia","Dos baixios",NA,NA,NA,NA,NA,NA,"US00341566","US00341566_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"749","2020-09-12 05:00:02-03","US","US","1421753","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"E. Niemeyer","81","1926","11","28","South America - Neotropics","Colombia","Santander",NA,"Barrancabermeja, Magdalena River and sandbars",NA,NA,NA,NA,NA,NA,"US00332489",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"750","2020-09-12 05:00:02-03","US","US","1879158","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"F. J. Hermann","11277","1944","4","1","South America - Neotropics","Brazil","Amazonas",NA,"Amazon river",NA,NA,"100","100",NA,NA,"US00341506","US00341506_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"751","2020-09-12 05:00:02-03","US","US","1281488","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"H. F. Pittier","12028","1925","12","28","South America - Neotropics","Venezuela","Portuguesa",NA,"Portuguesa river",NA,NA,NA,NA,NA,NA,"US00341554",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"752","2020-09-12 05:00:02-03","US","US","1420050","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Elias","488","1928","2",NA,"South America - Neotropics","Colombia","Atlántico",NA,"Sabanalarga; Barranquilla and vicinity",NA,NA,NA,NA,NA,NA,"US00332469",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"753","2020-09-12 05:00:02-03","US","US","1616120","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"Bro. Daniel","281","1934","4","28","South America - Neotropics","Colombia","Antioquia",NA,"Copacabana",NA,NA,NA,NA,NA,NA,"US00332476","US00332476_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"754","2020-09-12 05:00:02-03","US","US","2817966","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"F. Woytkowski","34371","1946","8","16","South America - Neotropics","Peru","Loreto",NA,"Boqueon padre abad",NA,NA,"420","420",NA,NA,"US00341539","US00341539_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"755","2020-09-12 05:00:02-03","US","US","1707891","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"O. L. Haught","3072","1940","7","9","South America - Neotropics","Ecuador","Guayas",NA,"Pedro Carbo",NA,NA,NA,NA,NA,NA,"US00341579","US00341579_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"756","2020-09-12 05:00:02-03","US","US","3368076","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby","Liesner, R. L.","R. Evans & S. Koemar","2583","1996","11","21","South America - Neotropics","Suriname","Paramaribo",NA,"Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca 1/2 km E of Henri Fernandesweg","-55.21","5.85","30",NA,NA,NA,"US00618935","US00618935_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"757","2020-09-12 05:00:02-03","US","US","2029079","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"R. A. Ferreyra","7844","1950","7","17","South America - Neotropics","Peru","Loreto","Alto Amazonas","Vinicity of yurimaguas",NA,NA,"160","180",NA,NA,"US00341543",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"758","2020-09-12 05:00:02-03","US","US","2046320","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"O. L. Haught","6735","1949","12","18","South America - Neotropics","Colombia","Magdalena",NA,"Cerrejon",NA,NA,"100","100",NA,NA,"US00332458",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"759","2020-09-12 05:00:02-03","US","US","1661230","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Senna","reticulata","Senna reticulata","(Willd.) H.S. Irwin & Barneby",NA,"B. A. Krukoff","5754","1933","9","3","South America - Neotropics","Brazil","Acre",NA,"Near mouth of rio macauhan, tributary of rio yaco, on old clearing",NA,NA,NA,NA,NA,NA,"US00341511","US00341511_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
