"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","scientificNameAuthorship","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","fieldNumber","individualCount","monthIdentified","minimumDepthInMeters","typeStatus","dayIdentified"
"89","2011-06-08 11:54:00-03","MO","MOBOT","3258592","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 3634","1969","11","South America","Peru","San Martín","Mariscal Cáceres","En bosque alto. Al oeste de la escuela de Balsa Probana, margen Izquierda del río Huallaga. ALtura sobre el mar.","-76.6505556","-8.0088889",NA,NA,NA,NA,NA,"(Sw.) Poir.","J.J. Wurdack","20","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"90","2013-10-05 06:35:00-03","MO","MOBOT","3258706","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119562","1979","11","South America","Venezuela","Táchira",NA,"Primary forest of tall trees 3-35 m. tall (area of IAn), parcelamiento of La Rochela, between Quebrada La Donata and Río Cuite, south of La Espuma, southwest of Santo Domingo.","-72.05","7.51666",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,"8","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-07-21 14:27:00-03","MO","MOBOT","3258770","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Renate Seidel","Seidel 2358","1988","3","South America","Bolivia","La Paz","Sud Yungas","Provinceia Sud Yungas Carretera De Sapecho Hacia la Cumbre del Marimono. Bosque alternado.","-67.2733334","-15.5325",NA,NA,NA,NA,NA,"(Sw.) Poir.","R. Siedel","1","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"92","2013-03-12 05:31:00-03","MO","MOBOT","3259033","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","N. de la Barra|Magaly Mercado|Aguilar","De la Barra 863","1998","11","South America","Bolivia","Cochabamba","Chapare","Campo Surubi, al este de la UMSS. Cultivos dominanates en la zona son pina, maracuya y palmito.",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Poir.","M. Mercado","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"93","2011-11-08 05:06:00-02","MO","MOBOT","3259078","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Ricardo Callejas|Orlando Marulanda","Callejas Posada 5883","1988","2","South America","Colombia","Caquetá",NA,"Municipio San Vicente del Caguan; Vereda Puerto LosADA, VIA D EmINA bLANCA-pUERTO lOSADA, 16 KMS.","-74.7688889","2.1138889",NA,NA,NA,NA,NA,"(Sw.) Poir.","J. J.w rudack","23","360.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"94","2011-06-08 11:54:00-03","MO","MOBOT","3259132","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 6536","1964","6","South America","Peru","San Martín",NA,"Fundo Pampahermosa Huicte .","-76.3738889","-8.3841666",NA,NA,NA,NA,NA,"(Sw.) Poir.","B. wallnofer","10","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"95","2020-07-21 14:27:00-03","MO","MOBOT","3259252","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Renate Seidel|M. Schulte|J. Milz","Seidel 2519","1988",NA,"South America","Bolivia","La Paz",NA,"Provincea Sud Yungas, Alto Beni laderas hacia el norte del Marimono, zona de Colonizacion, colonia Tupiza, Bosque alterado.","-67.2733334","-15.5333333",NA,NA,NA,NA,NA,"(Sw.) Poir.","R. Seidel",NA,"780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"96","2012-01-28 06:57:00-02","MO","MOBOT","3259254","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Leonardo Salas","Salas TT-254","1994",NA,"South America","Venezuela","Bolívar",NA,NA,"-64.98333","6.35",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,NA,"0E8","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-07-15 11:35:00-03","MO","MOBOT","3259525","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Stephan G. Beck","Beck 8085","1982",NA,"South America","Bolivia","La Paz","Sud Yungas","Limite de los Dptos. La Paz/Beni Prof. Sud Yungas; rio Quiquibey. Bosque con muchas palmeras y helechos sobre tierra firme del rio Quiquibey-rio San Luis.","-67.5819445","-14.5125",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"98","2011-06-08 11:54:00-03","MO","MOBOT","3259896","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 1287","1966",NA,"South America","Peru","Huánuco","Pachitea","Bosque Nacional de iparia; region de  bosque seco tropical  sensu tosi, 1960 a lo largo del Rio Pachitea cerca del campamento Miel de Abeja ( 1 km. arriba del pueblo de tournavista o unos 20 km. arriba de la confluencia con el Rio Ucayali).","-74.7052778","-8.9322223",NA,NA,NA,NA,NA,"(Sw.) Poir.","Sara Jane Lamien",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"99","2009-11-04 05:58:00-02","MO","MOBOT","3261648","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Mildred E. Mathias|Dermot Taylor","Mathias 5960","1962","7","South America","Peru","Huánuco",NA,"Vicinity of Tingo Maria. Trail to west of airport.","-76.0141667","-9.2875",NA,NA,NA,NA,NA,"(Sw.) Poir.","T. Morley","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"100","2008-07-15 15:22:00-03","MO","MOBOT","3262803","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Boris A. Krukoff","Krukoff 10726","1939","9","South America","Bolivia","La Paz","Larecaja","Department of La Paz; Province of Larecaja. Tuiri near Mapiri on left bank of Rio Mapiri.","-68.1666667","-15.2666667",NA,NA,NA,NA,NA,"(Sw.) Poir.","A. gentry","12","490.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"101","2015-04-20 19:45:00-03","MO","MOBOT","3262920","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Elbert L. Little","Little 6667","1943","6","South America","Ecuador","El Oro",NA,"At Hacienda Ingenio. 15 km. south of Piedras, 20 km. from Marcabeli.","-79.9027778","-3.6811111",NA,NA,NA,NA,NA,"(Sw.) Poir.","A. Gentry","21","202.99680000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"102","2018-10-03 04:36:00-03","MO","MOBOT","3263043","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Xavier Cornejo S.|C. Cornejo|Carmen Bonifaz B.","Cornejo Sotomayor 3976","1995","6","South America","Ecuador","El Oro",NA,"Bosque Petrificado Puyango, quebrada el Tigre. Bosque seco premontano, intervendio.","-80.05","-3.86666",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,"1","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2011-06-08 11:54:00-03","MO","MOBOT","3263140","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 6345","1973","7","South America","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo. En bosque alto.","-76.5225","-8.1794445",NA,NA,NA,NA,NA,"(Sw.) Poir.","R. Liesner","22","350.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"104","2018-10-03 04:36:00-03","MO","MOBOT","3263159","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 5084","1996","5","South America","Ecuador","Guayas",NA,"Reserva Ecologica Churute, cerro Pancho. Diablo. Bosque seco tropical, secudnario.","-79.65","-2.41666",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,"3","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-06-08 11:54:00-03","MO","MOBOT","3263344","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 4621","1971","1","South America","Peru","San Martín","Mariscal Cáceres","Puerto Pizana ( margen derecha del rio Hualalga).","-76.6519444","-8.0069444",NA,NA,NA,NA,NA,"(Sw.) Poir.","Sara Jane Lamlein","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"106","2011-06-08 11:54:00-03","MO","MOBOT","3263496","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","José Schunke V.","Schunke Vigo 7503","1974","7","South America","Peru","San Martín","Mariscal Cáceres","Funde Melodia, Camino a Shunte margen derecha del Rio Tocache. En bosque alto, con mucha sombra.","-76.6666667","-8.3",NA,NA,NA,NA,NA,"(Sw.) Poir.","R. Liesner","17","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","330729","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","William Pariona|R.C. Quevedo","Pariona 1242","1991","9","South America","Bolivia","Cochabamba",NA,"Km 240 Santa Cruz-Cochabamba. Trees of the Sacta Valley. Supported: Sub Projects of The Protection of Natural Resources and Biodiversity Support Program - WWF.","-64.76666","-17",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,NA,"212.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3366750","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2329","2004","6","South America","Bolivia","Cochabamba","Chapare","San Miguelito. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia.armata.","-65.44111","-16.52944",NA,NA,NA,NA,NA,"(Sw.) Poir.","R. VASQUEZ & R. ROJAS","8","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2010-07-29 13:58:00-03","MO","MOBOT","3424559","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Oscar Colque","Colque 241","2005","6","South America","Bolivia","Cochabamba","Carrasco","Entre Rios. Parque Nacional Carrasco, Sector Campamento Colomelin, sobre rio Ayopaya. Bosque Amazonico de piedemonte. Intervenido por colonizadores.","-64.51","-17.4172223",NA,NA,NA,NA,NA,"(Sw.) Poir.","O. Colque (USZ)","22","426.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"110","2010-12-20 15:12:00-02","MO","MOBOT","3424620","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Oscar Colque|E. Cruz","Colque 658","2006","5","South America","Bolivia","Cochabamba","Carrasco","Parque Nacional Carrasco, Sector Campamento Tigre. Atrás de Villa Fatima. Bosque Amazonico de piedemonte. Eventualmente intervenido por colonizadores.","-64.27472","-17.38194",NA,NA,NA,NA,NA,"(Sw.) Poir.","O. Colque (USZ)","4","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2010-01-05 18:18:00-02","MO","MOBOT","3485859","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Abel Monteagudo|Antonio Peña|J.L. Mateo|G. Castillo|M. Ureta|Utami|A. Sebastián","Monteagudo Mendoza 14408","2007","7","South America","Peru","Pasco","Oxapampa","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario muy húmedo tropical.","-75.25305","-10.34055",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,"19","410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"112","2013-11-13 05:54:00-02","MO","MOBOT","918016","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Milton Aulestia","Aulestia 2396","1994","7","South America","Ecuador","Napo","Orellana","Parque Nacional Yasun. Carretera y oleodcuto de Maxus, Km 3. Va NPF Puerto Maxus. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.43333","-0.65",NA,NA,NA,NA,NA,"(Sw.) Poir.","J.E. Guevara (QCA)","6","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-07-15 10:39:00-03","MO","MOBOT","3258750","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides","Stephan G. Beck","Beck 6895","1981",NA,"South America","Bolivia","Beni","Gral. Ballivian","Ballivian La Embocada. 3 kms. hacia la Paz. ( San Borja ca. 25 kms. hacia el SW. Bosque de transicion entre sabana y bosque alto al pie de la serrania.","-66.8638889","-15.0475",NA,NA,NA,NA,NA,"(Sw.) Poir.",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","326206","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides orinocensis","Alwyn H. Gentry|Bruce A. Stein","Gentry 46359","1984","4","South America","Venezuela","Amazonas",NA,"Seasonally inundated forest mostly on sandy river bank along Río Orinoco behind Puerto Ayacucho airport.","-67.66666","5.66666",NA,NA,NA,NA,"orinocensis","Morley","J.J. Wurdack","5","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"84-48","3",NA,NA,NA,NA
"115","2009-02-05 03:32:00-02","MO","MOBOT","1155112","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","A.M. Carrión|Marisol Garvizu|Juan Surubí|L. Saucedo|T. Grinwood","Carrión Cuellar 432","1996","10","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Los Fierros; a 5 a 6 km del campamento; sobre el camino que va a las cataratas El Encanto. Bosque verde amazónico, intervenido por madereros.","-60.76666","-14.61666",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Doug Stone (CAS)","15","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"116","2013-03-19 13:46:00-03","MO","MOBOT","1158199","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","M. Aguilar R.|D. Castro","Aguilar R. 871","1996","8","South America","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de terraza.","-68.73694","-12.65638",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R. D. Stone (CAS)","29","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA
"117","2013-01-29 12:15:00-02","MO","MOBOT","1158268","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","M. Aguilar R.|D. Castro","Aguilar R. 933","1996",NA,"South America","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de terraza.","-68.73694","-12.65638",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R. D. Stone (CAS)",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","1323260","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Sarah DeWalt","DeWalt 33","1995","3","South America","Bolivia","La Paz","Abel Iturralde","Comunidad de Santa Rosa de Marravilla. 4 km SE de Maravillas monte alto.","-67.98333","-13.98333",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R.D. Stone (UC)","16","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-10-05 06:32:00-03","MO","MOBOT","1342767","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Ronald L. Liesner|Ángel C. González","Liesner 9483","1980","3","South America","Venezuela","Barinas",NA,"Along Río Caparo. 2-4 km up river from dam site. Primary forest on slopes and river edge.","-71.46666","7.68333",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Wurdack","12","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,"132",NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1392041","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Alan Perry","Perry 1208","1992","6","South America","Bolivia","La Paz","Franz Tamayo","Ca. 5 km S del cruce del Río Beni y Tuichi. Bosque alto, muy húmedo.","-67.5","-14.66666",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MIN)","9","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2012-03-01 05:10:00-03","MO","MOBOT","1475794","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Thomas B. Croat|Amparo Acebey|Thorsten Krömer","Croat 84480","2000","8","South America","Bolivia","La Paz","Abel Iturralde","Along road between Tumupasa and Rurrenabaque, disturbed primary forest on Hacienda Chiquitos, 15.5 Km NW of Río Bene at San Buenaventura, 13.6 Km NW of San Isidro.","-67.70166","-14.33083",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","Doug Stone (CAS)","11","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"941","5",NA,NA,NA,NA
"122","2011-11-08 05:06:00-02","MO","MOBOT","1940037","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Ricardo Callejas|Ramiro Fonnegra G.|Julio C. Betancur B.|Douglas C. Daly|Orlando Marulanda","Callejas Posada 4993","1987","8","South America","Colombia","Antioquia","Turbo","Corregimiento de Currulao, vía Currulao Nueva Antioquia E-NE de Turbo, 11 kms de Currulao, sotobosque perturbado. bh-T",NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley","J. Wurdack","3","45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-06-21 05:15:00-03","MO","MOBOT","307556","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6412","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","14","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"192","7",NA,NA,NA,NA
"124","2011-06-21 05:15:00-03","MO","MOBOT","307583","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6427","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","14","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"192","7",NA,NA,NA,NA
"125","2011-06-21 05:15:00-03","MO","MOBOT","307706","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6455","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","15","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"193","8",NA,NA,NA,NA
"126","2011-06-21 05:15:00-03","MO","MOBOT","307714","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6471","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","15","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"193","7",NA,NA,NA,NA
"127","2011-06-21 05:15:00-03","MO","MOBOT","307722","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6506","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","16","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"194","7",NA,NA,NA,NA
"128","2011-06-21 05:15:00-03","MO","MOBOT","307743","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6531","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","16","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"194","7",NA,NA,NA,NA
"129","2011-06-21 05:15:00-03","MO","MOBOT","307751","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6532","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","16","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"194","8",NA,NA,NA,NA
"130","2011-06-21 05:15:00-03","MO","MOBOT","307794","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6571","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela E evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","17","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"195","7",NA,NA,NA,NA
"131","2011-06-21 05:15:00-03","MO","MOBOT","307827","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Camilo Díaz S.|et al.","Díaz Santibáñez 6658","1993","2","South America","Peru","Tumbes","Zarumilla","Matapalo, zona El Caucho-Campo Verde. Parcela V evaluación permanente. Colectado con H. Osores, M. Romero, M. Carero, R. Ocaña, A. Grandez, H. Díaz & D. Díaz.","-80.25833","-3.84138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","C. Diaz (MO)","18","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"196","7",NA,NA,NA,NA
"132","2020-03-02 04:32:00-03","MO","MOBOT","308259","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","R. M. Rueda","Rueda 951","1992","7","South America","Bolivia","Pando","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,"parvifolia","(Benth.) Morley","T. Morley (MIN)","27","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"27","8",NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","312946","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Mouriri","myrtilloides","Mouriri myrtilloides parvifolia","Israel G. Vargas C.|et al.","Vargas Caballero 1218","1991","11","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.","-63.73333","-17.55138",NA,NA,NA,NA,"parvifolia","(Benth.) Morley","R.D. Stone (UC)","15","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"121","5",NA,NA,NA,NA
