"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"104","2011-03-15 06:25:00-03","MO","MOBOT","3223179","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R. Vanni","Ricardo O. Vanni|Lidia I. Ferraro|M. Silvia Ferrucci","Vanni 1366","1989","12","12","South America","Argentina","Corrientes",NA,"Parque Nacional Cerro Corá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-10-17 07:02:00-03","MO","MOBOT","3224030","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Ronald Liesner","Nélida Soria|Elsa M. Zardini","Soria Rey 1940","1988","1","8","South America","Paraguay","Amambay",NA,"P.N. Cerro Lora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","3224100","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A. Vanni","Gert G. Hatschbach","Hatschbach 46189","1983","2","13","South America","Brazil","Mato Grosso do Sul",NA,"Rio Pandui (mun. Amambai).",NA,NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3224219","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R.O. Vanni","Troels M. Pedersen","Pedersen 14664","1986","10","18","South America","Paraguay","Amambay",NA,"About 30 km S of P.J. Caballero, on road to Concepción.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","3224268","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M.B. Ferreira","G.J. Schwarz","Schwarz 5734","1948","4","10","South America","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2011-03-02 10:49:00-03","MO","MOBOT","3224331","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","B.M. Ferriera","Albert S. Pinkus","Pinkus 20","1938","9",NA,"South America","Guyana",NA,NA,"Waramadong, Kamarang River, upper Mazaruni District.",NA,NA,NA,NA,NA,NA,NA,"853.44000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2013-12-10 05:33:00-02","MO","MOBOT","3224449","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","R. Vanni","Aurelio Schinini|Marita Dematteis|R. Duré|Marizza Quintana","Schinini Cacace 36039","2002","3","8","South America","Paraguay","Amambay",NA,"Alrededores de P.J. Caballero, Ruta 5, camino a Cerro Corá. En cerrado arbustivo alterado con abundancia de arvenses, suelo colorado.","-55.73333","-22.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2016-11-15 05:15:00-02","MO","MOBOT","3224519","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 31434","1977","4","16","South America","Bolivia","Santa Cruz","Cordillera","6 Km S de Lagunillas.","-63.66666","-19.75",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-17 17:34:00-03","MO","MOBOT","3224539","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M.B. Ferriera","Per Dusén","Dusén 16891","1915","3","28","South America","Brazil","Paraná",NA,"Capão Bonito, in campo.",NA,NA,NA,NA,NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-11-26 05:40:00-02","MO","MOBOT","3310447","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M. Serrano (HSB)","Julia Gutiérrez R.","Gutiérrez Romero 1302","2005","4","21","South America","Bolivia","Chuquisaca","Tomina","Aprox. a 2,5 km de la comunidad Las Casas, en el sector denominado Abra Santa Cruz. Bosque montano, rico en Myrtaceas, Myrsinaceas, Pterydofitos y abundantes Musgos péndulos de las ramas, con neblina estacional, en ladera NE, pendiente de 40%. Creciendo en cresta rocosa arenosa, abierta al frente del bosque de Myrtaceas, poco común.","-64.0897222","-19.3113889",NA,NA,NA,NA,NA,"1653.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2008-05-27 22:02:00-03","MO","MOBOT","3311005","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M. Serrano","Martha Serrano|Ariel Lliully|Jeaneth Villalobos","Serrano 7249","2006","1","24","South America","Bolivia","Tarija","O'Connor","Mun. Entre Ríos. Reserva Nacional de Flora y Fauna Tariquía. Comunidad Salinas. Subiendo al Mesón - Laguna, pendiente inferior. Bosque de Tipuana tipu y Parapiptadenia excelsa en zonas de declive fuerte. Dosel 12 m, bordes del bosque invadido por Dodonaea viscosa y suffrútices como Psidium guineense en floración. Piso inferior Tucumano Boliviano.","-64.21","-21.74777",NA,NA,NA,NA,NA,"1235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-01-02 05:36:00-02","MO","MOBOT","3582798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A. P. Fortuna-Perez","D. Villarroel","Villarroel Segarra 1899","2008","3","10","South America","Bolivia","Santa Cruz","Germán Busch","Serranía del Mutún, Cima de la montaña, sabanas arboladas a completamente abiertas.","-57.875","-19.195",NA,NA,NA,NA,NA,"650.00000000","735.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2008-05-27 22:02:00-03","MO","MOBOT","883438","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Fátima Mereles","Mereles H. 3460","1989","11","12","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Cora. Alrededores de la Pista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA
"117","2013-09-10 14:23:00-03","MO","MOBOT","90038","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","A. P. Fortuna-Perez","Elsa M. Zardini|Tulio Tillería","Zardini 28980","1991","11","25","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'i, NW corner of park along Arroyo Mina. Cerrado scrub.","-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"621","2"
"118","2008-05-27 22:02:00-03","MO","MOBOT","90345","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","Ronald L. Liesner (MO)","Elsa M. Zardini|et al.","Zardini 4189","1988","1","8","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Cerrado camino a Lorito Picado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-8","3"
"119","2008-05-27 22:02:00-03","MO","MOBOT","104344","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina crinita","Mohlenbr.","R. Vanni","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6829","1982","2","8","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá. Open sandy campo with low shrubs and palms, NE of park headquarters.","-56.05","-22.65",NA,NA,NA,NA,"crinita","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"261","6"
"120","2020-08-31 09:16:42-03","INPA","INPA","142159","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Pap","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, A","Hatschbach, GG","46189","1983","02","13","Southern America","Brasil","Mato Grosso do Sul",NA,"Amambaí, Rio Pandui",NA,NA,NA,NA,"INPA0142159","INPA0142159 INPA0142159_e",NA,"50","50","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2018-10-09 16:31:29-03","UFLA","ESAL","11897","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","M. L. Gavilanes","Gavilanes; Frieiro Costa; S. D'Angelo Neto","4937",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0,30; amarelada;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-10-09 16:31:29-03","UFLA","ESAL","13838","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Lourenço, RA","148",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0,25; amarela;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"123","2018-10-09 16:31:29-03","UFLA","ESAL","13861","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Lourenço, RA","169",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"erva; 0,28; ;",NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"124","2018-08-31 12:41:49-03","UFLA","ESAL","2856","S","Plantae",NA,NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.",NA,"Carvalho, DA; Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Fumaça","-44.642778","-21.488056",NA,"erva; 0,30; ;",NA,NA,NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-01-26 14:12:36-03","CPACT","ECT","4526","PreservedSpecimen","Plantae","Embryophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina","Mohlenbr.","D.R.Vahl","D.R.Vahl; G.Heiden | L.B.Barcelos | R.S.C.Magalhães","4","2017","01","26",NA,"Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, Butiazal. Campo kimpo, próximo ao banhado e a cerca.","-51.349444","-30.529444",NA,NA,"ECT0004526","ECT0004526",NA,"30","30","2017","11","51º20'58''W","30º31'46''S","10",NA,NA,NA,NA,NA,NA,NA
"126","2020-09-12 05:00:02-03","US","US","2249963","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"L. Smith & R. M. Klein","8309","1956","12","5","South America","Brazil","Santa Catarina",NA,"21 km. from C. Mun. Curitibanos and Campos Novos: campo, west of Curitibanos toward Campos Novos",NA,NA,NA,NA,"US02049650","US02049650_01",NA,"850","950",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","702606","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"R. H. Schomburgk","I 257","1837","3",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,"US00653579",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","2556128","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"J. E. Montes","27666",NA,NA,NA,"South America","Argentina","Misiones",NA,"Sudamericana. Dep. Camguas. Mimeral [interpreted]",NA,NA,NA,NA,"US02049640","US02049640_01",NA,"270",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","1706887","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina vichadana","Killip ex Mohlenbr.",NA,"O. L. Haught","2797","1939","5","1","South America - Neotropics","Colombia","Vichada",NA,"Los Llanos N of Rio Vichada, near San Jose de Ocune.",NA,NA,NA,NA,"US00001992",NA,"vichadana","100","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"Holotype",NA,"1"
"130","2020-09-12 05:00:02-03","US","US","2636487","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20201","1968","2","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaco. Gallery forest and adjacent cerrado and campo slopes, Serra do Cipe, km 132 (ca. 153km N. of Belo Horizonte)",NA,NA,NA,NA,"US02049645","US02049645_01",NA,"1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","1707766","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina vichadana","Killip ex Mohlenbr.",NA,"O. L. Haught","2797","1939","5","1","South America - Neotropics","Colombia","Vichada",NA,"Los Llanos N of Rio Vichada, near San Jose de Ocune.",NA,NA,NA,NA,"US00001991",NA,"vichadana","100","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"Isotype",NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2141782","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"R. Reitz","5211","1953","1","26","South America","Brazil","Santa Catarina",NA,"Brasil. Mafra",NA,NA,NA,NA,"US02049638","US02049638_01",NA,"750",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","2636483","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25563","1970","1","29","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Morro das Pedras. ca. 26km N.E. of Patrocinio",NA,NA,NA,NA,"US02049639","US02049639_01",NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2842094","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"A.C. Allem & G. Vieira","1424/1224","1977","11","15","South America - Neotropics","Brazil","Mato Grosso",NA,"Faz. Sto Estevao - Dist. Paiaguas. Mun. Corumba. Brasil",NA,NA,NA,NA,"US02049641","US02049641_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","1043650","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"F. M. Rodriguez","280","1910","6","17","South America","Argentina","Misiones",NA,"Gobernacion de Misiones. Santa Ana",NA,NA,NA,NA,"US02049637","US02049637_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2533630","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"R. F. Steinbach","718","1967","2","19","South America - Neotropics","Bolivia","Cochabamba",NA,"Mizque Prov. Campero",NA,NA,NA,NA,"US02049646",NA,NA,"2020",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2636486","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25074","1970","1","22","South America - Neotropics","Brazil","Goiás",NA,"Planalto do Brasil. Contraforte Central ca. 24km N.E. of Catalao",NA,NA,NA,NA,"US02049644","US02049644_01",NA,"875",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2141719","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"R. Reitz","4321/HBR6429","1952","1","24","South America","Brazil","Santa Catarina",NA,"Brasil. Capetinga, Chapeco",NA,NA,NA,NA,"US02049652","US02049652_01",NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2561329","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"L. Smith, R. M. Klein & G. Hatschbach","14766","1965","1","18","South America","Brazil","Paraná",NA,"Mun. Jaguariaiva: Campo and cerrado (scattered scrubs), above Rio das Mortes on road to Senges","-49.27","-24.13",NA,NA,"US02049647","US02049647_01",NA,"810",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","255322","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"Riedel, --","878","1827","11",NA,"South America","Brazil",NA,NA,"Brasilia. Los Lapa. M. Gr. [interpreted]",NA,NA,NA,NA,"US02049654","US02049654_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","2636485","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25952","1970","2","4","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra da Anta. ca. 5km N. W. of Paracatu",NA,NA,NA,NA,"US02049643","US02049643_01",NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2561383","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"L. Smith & R. M. Klein","12091","1957","3","13","South America","Brazil","Santa Catarina",NA,"Mun. Mafra: Campo, 7 km northwest of Mafra on the road to Barracas (20 km)",NA,NA,NA,NA,"US02049649","US02049649_01",NA,"800","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","2850034","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"A. Krapovickas & C. L. Cristóbal","28672","1976","1","11","South America","Argentina","Misiones",NA,"Dep. San Ignacio, predio de la Hosteria",NA,NA,NA,NA,"US02049642","US02049642_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2141822","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"R. Reitz","5549","1953","2","5","South America","Brazil","Santa Catarina",NA,"Brasil. Campo do Massiambu, Palhoca",NA,NA,NA,NA,"US02049651","US02049651_01",NA,"5",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","255301","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"Riedel, --","199*","1826","2",NA,"South America","Brazil",NA,NA,"Brasilia. Itapitininga",NA,NA,NA,NA,"US02049655","US02049655_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","255303","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"Riedel, --","1926","1837",NA,NA,"South America","Brazil",NA,NA,"In camp. S. Carlos [interpreted]",NA,NA,NA,NA,"US02049653","US02049653_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2369390","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,"G. M. Felippe","16","1960","12","27","South America - Neotropics","Brazil","São Paulo",NA,"Brasil. Estado de S. Paulo; estrada S. Paulo - Itapetininga; bacia do Ribeirao Lajeado",NA,NA,NA,NA,"US02049648","US02049648_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"148","2020-09-02 16:28:46-03","Cenargen","CEN","66911","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Zornia","pardina","Zornia pardina","Mohlenbr.","A. P. Fortuna Perez","Glocimar Pereira-Silva","9808","2005","03","05",NA,"Brasil","TO","BARRA DO OURO","Estrada de acesso à Carolina - MA, cerca de 3 km a leste do asfalto.","-47.631111","-7.7102777","Exsicatas","Área de influência indireta.","CEN00066911","CEN00066911",NA,"180","180","2012","10","-47.631111","-7.7102777",NA,NA,NA,NA,NA,NA,NA,"4"
"149","2020-09-02 16:28:46-03","Cenargen","CEN","56072","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Zornia","pardina","Zornia pardina var. pardina","Mohlenbr.","A. P. Fortuna Perez","José Floriano Barêa Pastore","1228","2005","01","20",NA,"Brasil","DF","BRASILIA","Chapada da Contagem, próximo à FERCAL.","-47.905277","-15.574444","Exsicatas",NA,"CEN00056072","CEN00056072","var. pardina","989","989","2007","08","-47.905277","-15.574444",NA,NA,NA,NA,NA,NA,NA,"2"
"150","2019-11-13 11:23:24-03","USP","SPF","20818B","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Zornia","pardina","Zornia pardina","Mohlenbr.","Vanni, R","Hatschbach, G","25901","1970","12","20",NA,"Brasil","Paraná","Ipiranga","Faxinal do Tanque.","-50.5842018127441","-25.0238990783691",NA,NA,"SPF00020818",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,"31827","auto",NA,NA,NA
"151","2020-05-08 11:13:48-03","UEFS","HUEFS","113178","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Zornia","pardina","Zornia pardina","Mohlenbr.","A.P.Fortuna-Perez","Barros, F.de","2680","1993","02","13",NA,"Brasil","São Paulo","Itirapina","Estrada de Ubá.","-47.8199996948242","-22.25",NA,NA,"HUEFS0113178","HUEFS0113178",NA,NA,NA,"2009","07",NA,NA,NA,"Rosanae",NA,"22843","auto",NA,NA,NA
"152","2016-04-15 11:39:03-03","F","FMNH-SEEDPLANTS","V0393723F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0393723F","V0393723F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"153","2016-04-15 11:39:03-03","F","FMNH-SEEDPLANTS","V0393724F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,"V0393724F","V0393724F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"154","2016-04-15 11:39:04-03","F","FMNH-SEEDPLANTS","V0393725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0393725F","V0393725F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"155","2016-04-15 11:39:04-03","F","FMNH-SEEDPLANTS","V0393726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393726F","V0393726F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"156","2016-04-15 11:39:05-03","F","FMNH-SEEDPLANTS","V0393728F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393728F","V0393728F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"157","2016-04-15 11:39:13-03","F","FMNH-SEEDPLANTS","V0393764F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393764F","V0393764F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"158","2016-04-15 11:39:15-03","F","FMNH-SEEDPLANTS","V0393770F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393770F","V0393770F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"159","2016-04-15 11:39:16-03","F","FMNH-SEEDPLANTS","V0393776F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Zornia","pardina","Zornia pardina",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0393776F","V0393776F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
