"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","scientificNameAuthorship","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"490","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasilia",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Burchell, WJ","9927",NA,NA,NA,"Southern America","Brazil","Pará ","ad Para",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Forssell, KBJ","394",NA,NA,NA,"Southern America","Brazil","Pernambuco","in prov. Pernambuco",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Glaziou, AFM","6441",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","et in Guiana non rara, e. gr. in arenosis humidis prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Salzmann, P","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in limosis prope Bahia",NA,NA,",, Poa hypnoides",NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Salzmann, P","s.n.",NA,NA,NA,"Southern America","Brazil","Bahia","in limosis prope Bahia",NA,NA,",, Poa hypnoides",NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","?","s.n.",NA,NA,NA,"Northern America","USA","Texas","in civitate Texana (in colonia Rusk County) lectae sunt",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"497","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","?","s.n.",NA,NA,NA,"Northern America","USA","Texas","in civitate Texana (in colonia Rusk County) lectae sunt",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"498","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad vias prov. Minarum",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"499","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad vias prov. Minarum",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"500","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in palude exsiccata ad S. Cruz",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"501","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in palude exsiccata ad S. Cruz",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"502","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans laxior","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in America boreali obvia, in Brasilia adhuc non lecta",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laxior",NA,NA,NA,NA,NA,NA
"503","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans laxior","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in America boreali obvia, in Brasilia adhuc non lecta",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laxior",NA,NA,NA,NA,NA,NA
"504","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans pygmea","Blanchet, JS","2960",NA,NA,NA,"Southern America","Brazil","Bahia","prope Bahia",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pygmea",NA,NA,NA,NA,NA,NA
"505","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","?","s.n.",NA,NA,NA,"Northern America","USA","Texas","in civitate Texana (in colonia Rusk County) lectae sunt",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"506","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","?","s.n.",NA,NA,NA,"Northern America","USA","Texas","in civitate Texana (in colonia Rusk County) lectae sunt",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"507","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad vias prov. Minarum",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","et ad vias prov. Minarum",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in palude exsiccata ad S. Cruz",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"510","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans contracta","Lund, PW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in palude exsiccata ad S. Cruz",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"contracta",NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans laxior","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in America boreali obvia, in Brasilia adhuc non lecta",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laxior",NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans laxior","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"in America boreali obvia, in Brasilia adhuc non lecta",NA,NA,NA,NA,NA,NA,"(Michx.) Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"laxior",NA,NA,NA,NA,NA,NA
"513","2021-02-08 12:53:28-03","UFRGS","ICN","027239","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fisher, HL","s.n.","1913","08","19","América do norte","Estados Unidos da América","New Jersey","Stockton",NA,NA,"Along sandy border of Delaware River",NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,"Hunterdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2021-02-08 12:53:28-03","UFRGS","ICN","106643","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Moldenke, HN","20482","1949","08","11","América do norte","Estados Unidos da América","Pennsylvania","At the edge of Susquehanna River, Isle of Que, Selinsgrove.",NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,"Snyder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-02-08 12:53:28-03","UFRGS","ICN","187269","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Valls, JFM; Fonseca, JR; Vieira, RF; Song, L","5436","1980","06","21","América do Sul","Brasil","MG",NA,NA,NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.","-42.5396995544434","-15.6097002029419","Rio Pardo de Minas",NA,NA,NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA,NA
"516","2021-02-08 12:53:28-03","UFRGS","ICN","187940","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, A; et al.","2260","1978","10","29","América do Sul","Brasil","MS","Fazenda Rio Negro",NA,NA,"Erva estolonífera, 5cm de altura; requente em locais com água empoçada no campo à beira de vazante",NA,NA,"Valls, JFM","(Lam.) Britton, Stern & Poggenb.","-55.7872009277344","-20.4710998535156","Aquidauana",NA,NA,"1979","07",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"517","2021-02-08 12:53:28-03","UFRGS","ICN","187950","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, A; et al.","2452","1978","11","06","América do Sul","Brasil","MT","Fazenda Descalvados",NA,NA,"Erva estolonífera, débil; Solo arenoso, ocasional em local sujeiro à inundação em beira de estrada de campo",NA,NA,"Valls, JFM","(Lam.) Britton, Stern & Poggenb.","-57.6789016723633","-16.0706005096436","Cáceres",NA,NA,"1978","11",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"518","2021-02-08 12:53:28-03","UFRGS","ICN","103553","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Schessll, M","3","1991","10","25","América do Sul","Brasil","MT","Serra das araras along highway n. 160 about 30 km north of the Posto 12o service station","400",NA,NA,NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.","-56.3456001281738","-15.7749996185303","Nossa Senhora do Livramento","400",NA,NA,NA,NA,NA,"89753","auto",NA,NA,NA,NA,NA,NA,NA
"519","2021-02-08 12:53:28-03","UFRGS","ICN","007570","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Lorscheitter, ML; et al.","s.n.","1970","02","20","América do Sul","Brasil","RS","Lagoa do Peixe",NA,NA,"Em gramado.",NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.","-50.9211006164551","-31.1068992614746","Mostardas",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"520","2021-02-08 12:53:28-03","UFRGS","ICN","007704","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Ferreira, A; Baptista, LRM","562","1970","04","30","América do Sul","Brasil","RS","Itapuã",NA,NA,"Em terreno eventualmente alagado.",NA,NA,"Valls, JFM","(Lam.) Britton, Stern & Poggenb.","-51.0233001708984","-30.0811004638672","Viamão",NA,NA,"1972",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"521","2021-02-08 12:53:28-03","UFRGS","ICN","029205","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Fisher, HL","s.n.","1913","08","19","América do norte","Estados Unidos da América","New Jersey","Stockton",NA,NA,"Along sandy border of Delaware River",NA,NA,NA,"(Lam.) Britton, Stern & Poggenb.",NA,NA,"Hunterdon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-02-08 12:53:28-03","UFRGS","ICN","041577","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Lonard, R; Bacon, J; Waller, F","2422","1969","09","12","América do norte","Estados Unidos da América","Texas","6 miles south of Kurten on F.M. road 2038 and. ca. 15 milies northeast of Bryan; navasota River bottom",NA,NA,"Abundant on a sandy stream bank.",NA,NA,"Boechat, SC","(Lam.) Britton, Stern & Poggenb.",NA,NA,"Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-08 12:53:28-03","UFRGS","ICN","134929","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Harley, RM; et al.","25862","1988","11","02","América do Sul","Brasil","BA",NA,NA,NA,"Doação SPF",NA,NA,"Longhi-Wagner, HM; Amaral, L","(Lam.) Britton, Stern & Poggenb.","-41.8405990600586","-13.6430997848511","Livramento do Brumado",NA,NA,NA,NA,NA,NA,"61794","auto",NA,NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:53:28-03","UFRGS","ICN","064000","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Valls, J; Veiga, R; Silva, GP","6007","1981","06","10","América do Sul","Brasil","GO","24km N Vila JK.",NA,NA,NA,NA,NA,"Boechat, SC","(Lam.) Britton, Stern & Poggenb.","-47.334400177002","-15.5371999740601","Formosa",NA,NA,"1994","04",NA,NA,"113054","auto",NA,NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:53:28-03","UFRGS","ICN","187938","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, A; et al.","2232","1978","10","28","América do Sul","Brasil","MS","Fazenda Bodoquena. Carandazal",NA,NA,"Erva estolonífera, prostrada, débil, abundante no solo arenoso em locais com cobertura vegetal esparsa",NA,NA,"Valls, JFM","(Lam.) Britton, Stern & Poggenb.","-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,"1979","07",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"526","2021-02-08 12:53:28-03","UFRGS","ICN","187936","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, A; et al.","2216","1978","10","27","América do Sul","Brasil","MS","Fazenda Bodoquena. Carandazal",NA,NA,"Erva rasteira, estolonífera, débil, restrita à beira do açude do acurizal, formando pequenas manchas de até 30 cm",NA,NA,"Valls, JFM","(Lam.) Britton, Stern & Poggenb.","-57.6533012390137","-19.0091991424561","Corumbá",NA,NA,"1979","07",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:53:28-03","UFRGS","ICN","022153","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Matzenbacher, NI","s.n.","1974","03","23","América do Sul","Brasil","RS","Fazenda do Sr. Nelson Matzenbacher. Em beira de açude recentemente esvaziado",NA,NA,NA,NA,NA,"Valls, J","(Lam.) Britton, Stern & Poggenb.","-51.3250007629395","-30.113899230957","Guaíba",NA,NA,"1974",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:53:28-03","UFRGS","ICN","044949","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Valls, J; et al.","4686","1979","04","25","América do Sul","Brasil","RS","BR-472, margem direita do Rio Ibicuí.",NA,NA,"Raro, semi-enterrado na areia.; Praia arenosa e pedregosa.",NA,NA,"Boechat, SC","(Lam.) Britton, Stern & Poggenb.","-56.5531005859375","-29.1252994537354","Itaqui",NA,NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA
"529","2021-02-08 12:53:28-03","UFRGS","ICN","166098a","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Grings, M","1153","2010","12","27","América do Sul","Brasil","RS","Projeto de Assentamento Santa Mercedes",NA,NA,"erva prostrada, fértil; em sub-bosque de ingazal (Inga vera), solo arenoso na margem do rio Ibicuí",NA,NA,"Grings, M","(Lam.) Britton, Stern & Poggenb.","-55.4827995300293","-29.5891990661621","Manoel Viana",NA,NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA,NA,NA,NA,NA
"530","2021-02-08 12:53:28-03","UFRGS","ICN","030702","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Allem, A; Irgang, B","s.n.","1974","02","08","América do Sul","Brasil","RS","Lagoa do Peixe",NA,NA,NA,NA,NA,"Boechat, SC","(Lam.) Britton, Stern & Poggenb.","-50.9211006164551","-31.1068992614746","Mostardas",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"531","2021-02-08 12:53:28-03","UFRGS","ICN","132769","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Kinupp, VF; Jarenkow, JA; Jurinitz, CF","2941","2004","05","02","América do Sul","Brasil","RS","Praia do Bacopari",NA,NA,"Planta extraviada; Erva prostrada verde-claro; inflorescência creme-esverdeada; comum na área.; Beira da Lagoa do Baco(u)pari atrás do camping em solo encharcado e só exposto pela forte e prolongada estiagem.",NA,NA,"Longhi-Wagner, HM; Kinupp, VF","(Lam.) Britton, Stern & Poggenb.","-50.9211006164551","-31.1068992614746","Mostardas",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA,NA,NA,NA
"532","2021-02-08 12:53:28-03","UFRGS","ICN","148146","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Welker, CAD","52","2005","01","21","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,NA,"Welker, CAD","(Lam.) Britton, Stern & Poggenb.","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"533","2021-02-08 12:53:28-03","UFRGS","ICN","014417","S","Plantae","Monocotyledon",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Dutra, J","417",NA,NA,NA,"América do Sul","Brasil","RS","Quinta S. Manoel",NA,NA,"Terreno inundável",NA,NA,"Hitchcock","(Lam.) Britton, Stern & Poggenb.","-51.1472015380859","-29.7602996826172","São Leopoldo",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA
"534","2020-09-17 10:41:26-03","UEPA","MFS","005454","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Lucas, F.C.A.","1742",NA,NA,NA,NA,"Brasil","Pará","Várzea",NA,NA,"Erva rasteira com 3 cm de altura com inflorescência esverdeada.","MFS005454","MFS005454 MFS005454_e","Silva, CAS da","(Lam.) Britton, Sterns & Poggenb.","-54.700922","-2.450628","Santarém",NA,NA,NA,NA,"-54.700922","-2.450628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2020-09-17 10:41:26-03","UEPA","MFS","005452","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","reptans","Eragrostis reptans","Lucas, F.C.A.","1740",NA,NA,NA,NA,"Brasil","Pará","Várzea",NA,NA,"Erva de 5 cm de altura com inflorescência erverdeada.","MFS005452","MFS005452 MFS005452_e","Silva, CAS da","(Michx.) Nees","-54.700922","-2.450628","Santarém",NA,NA,NA,NA,"-54.700922","-2.450628",NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-03-04 16:04:00-03","UNESP-IS","HISA","7077","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Caliente,A.D et al","s/n","1997","10","21",NA,"Brasil","Mato Grosso do Sul","Horto Barra do Moeda",NA,NA,"Campo úmido, margem da estrada.",NA,NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-51.766667","-20.983333","Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'",NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA
"537","2021-03-22 16:23:35-03","FEPAGRO","BLA","8948","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","N. Matzembacher",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","BR 116 - Fazenda São Maximiano - Km 32",NA,NA,"Data de Coleta: 03/1974.Habitat: Em banhado seco","BLA008948",NA,"E. M. Pfitscher","(Lam.) Britton, Sterns & Poggenb.","-51.3250007629395","-30.113899230957","Guaíba",NA,NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"538","2021-03-22 16:23:35-03","FEPAGRO","BLA","14499","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","V. Fischer & J. Mário",NA,"1985","12","28",NA,"Brasil","Rio Grande do Sul","BR 472 - Banhado de Santa Luisa - Fazenda 3 de Outubro - Km 53",NA,NA,"Habitat: Solo modificado, fundo de valo de drenagem seco. Extensas manchas","BLA014499",NA,"J. Mário","(Lam.) Britton, Sterns & Poggenb.","-56.5531005859375","-29.1252994537354","Itaqui",NA,NA,"1985","12",NA,NA,"99792","auto",NA,"28",NA,NA,NA,NA,NA
"539","2020-12-29 16:52:38-03","FEPAGRO","BLA","9903","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","L. A.","213",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Aterro da Praia de Belas",NA,NA,"Data de coleta: 11/1967","BLA009903",NA,NA,"(Lam.) Britton, Sterns & Poggenb.","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"540","2021-03-22 16:23:35-03","FEPAGRO","BLA","8430","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","L. A. Arzivenco",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Praia de Belas",NA,NA,"Data de Coleta: 1967.Habitat: Em areia úmida","BLA008430",NA,"A. Normann-Kämpf & I. Boldrini","(Lam.) Britton, Sterns & Poggenb.","-51.2299995422363","-30.0331001281738","Porto Alegre",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"541","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","14378","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Abruzzi, M.L.","630","1982","05",NA,NA,"Brasil","Rio Grande do Sul","Polo Carboquímico, Porto do Conde.",NA,NA,"Em solo arenoso, beira de rio.","HAS0014378",NA,"Strehl, T.","(Lam.) Britton, Sterns & Poggenb.","-51.7221984863281","-29.9591999053955","São Jerônimo",NA,NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA,NA,NA,NA
"542","2021-04-05 12:36:56-03","UNIVASF","HVASF","10159","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Eragrostis","hypnoides","Eragrostis hypnoides","Marcondes Oliveira","5198","2010","10","30","América do Sul","Brasil","Pernambuco","Açúde Entre Montes (DNOCS). Caatinga arbustiva aberta. Borda do açude.","387",NA,"Erva. Caule esverdeado. Inflorescência esverdeada. Freqüente.","HVASF010159",NA,"A.C.C.P. Silva","(Lam.) Britton","-39.939861","-8.149388","Parnamirim","387",NA,"2012","05","-39.939861","-8.149388",NA,NA,NA,"09",NA,NA,NA,NA,"U"
