"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount"
"200","2012-04-20 05:09:00-03","MO","MOBOT","2492655","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Cristóbal, C. L., //","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31356","1996","10","14","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy, cerca del río Limoy y Embalse de la Represa Itaipú en el río Paraná","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-04-20 05:09:00-03","MO","MOBOT","2492668","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Dematteis, M., //","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31424","1996","10","15","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy, cerca del río Limoy y Embalse de la Represa Itaipú en el río Paraná","-54.75","-24.75",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","3389200","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"* CORREIRA","CORREIRA s.n.","1990",NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. Nova Friburgo, Reserve Ecological Municipal de Macae de Cima. parc 2b, microp 5 d, ind","-42.05","-22",NA,NA,"3864.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2013-08-23 04:12:00-03","MO","MOBOT","3389239","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Dimitri Sucre","Sucre 3468","1968",NA,NA,"Brazil","Rio de Janeiro",NA,"Petropolis, Araras, Base da Pedra Maria Comprida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-10-24 06:14:00-02","MO","MOBOT","3389355","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Samuel B. Jones","Ezechias P. Heringer|George Eiten","Heringer 15250","1975","9","26","Brazil","Minas Gerais",NA,"Municipio de Marlieria: along road between Timotoe and Dionisio, a few km north of entrance to Parque Estadual do Rio Doce. Mountainous country with pasture & clumps of low secondary trees.","-42.6","-19.7",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-10-24 06:14:00-02","MO","MOBOT","3389399","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Samuel B. Jones","Ezechias P. Heringer|George Eiten","Heringer 15059","1975","9","19","Brazil","Minas Gerais",NA,"Municipio de Marlieria: Parque Estadual DO Rio Doce. Native evergreen broadleaf forest area. Very deep light beige clay, hard when dry.  Salao Dourado park entrance","-42.58333","-19.65",NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-12-04 16:23:00-02","MO","MOBOT","3389442","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 53525","1989","10","14","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"30.00000000","50.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-09-09 13:31:04-03","UNESP-IBILCE","SJRP","25349","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","J.N. Nakajima","Manoel R.C. Paiva",NA,NA,NA,NA,"Brasil","Paraná","Nova Fátima","fazenda Paiolão","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,"Arvoreta 5-6 m, inflorescencia jovem;",NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Asterales",NA,NA,NA,NA,"15159","auto","Magnoliopsida",NA,NA
"208","2021-01-10 20:42:39-03","INPA","INPA","240899","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Nakajima, JN","Paiva, MRC","FUEL23624","1998","07","02","Brasil","Paraná","Nova Fátima","Fazenda Piolão","-50.5638999938965","-23.4321994781494",NA,NA,NA,NA,NA,"INPA0240899","INPA0240899 INPA0240899_e",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Asterales",NA,"2000",NA,NA,"15159","auto",NA,NA,NA
"209","2020-08-31 08:53:12-03","INPA","INPA","250354","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","Jones, SB","Heringer, EP","15250","1975","09","26","Brasil","Minas Gerais","Marliéria","Along road between Timóteo and Dionisio, a few km north of entrance to Parque Estadual do Rio Doce. Mountainous country with pasture, clumps of low secondary trees.","-42.6","-19.7","-42.6","-19.7",NA,NA,NA,"INPA0250354","INPA0250354 INPA0250354_e",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Asterales",NA,"1980",NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","15213",NA,"Plantae","Compositae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","A.M. Teles/VIII-2015","L. Kollmann; et al","4646","2001","09","19","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Trepadeira no sol. Flores brancas.","MBML015213","MBML015213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4220","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","223","2009","08","27","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 22, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004220",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"212","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4248","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","718","2009","06","19","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 4, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004248",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"213","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4250","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","124","2009","09","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 16, Parcela 2, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004250",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"214","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4249","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","35","2009","08","11","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 4, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004249",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"215","2021-01-09 21:48:22-03","UNICENTRO","HUCO","2987","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"Grespan, T.","s.n.","2010","11","28","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Parcela 5","HUCO002987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA
"216","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4246","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","205","2009","10","08","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 14, Parcela 2, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004246",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"217","2021-01-09 21:48:22-03","UNICENTRO","HUCO","4247","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Lopes, G.L.","Chiquetto, A.; et al.; et al.","354","2009","08","26","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 6, Parcela 3, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004247",NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"27771","auto",NA,NA,NA
"218","2020-06-15 15:28:56-03","UNESP-RC","HRCB","47346","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Lombardi","6595","2007","05","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","985","985","borda da trilha. Arbusto, ca. 2,5 m, folhas herbáceas, brácteas verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA
"219","2020-06-15 15:28:56-03","UNESP-RC","HRCB","47361","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.",NA,"Lombardi","6610","2007","05","18","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","985","985","borda da trilha. Arbusto ca. 3 m, folhas herbáceas, mais claras na face abaxial, brácteas verdes, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA
"220","2020-06-15 15:28:58-03","UNESP-RC","HRCB","3334","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Cesar, O.","s/n","1982","11","12","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"25656","auto",NA,NA,NA
"221","2020-06-15 15:28:58-03","UNESP-RC","HRCB","19380","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Franco, G.A.D.C.","1261","1994","08","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Capítulos imaturos verde-claros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"38855","auto",NA,NA,NA
"222","2020-06-15 15:28:58-03","UNESP-RC","HRCB","28385","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Ivanauskas, N.M.","339","1995","08","28","Brasil","São Paulo","Pariquera Açu","Estação Experimental do IAC","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,"Árvore de 10m, flores em botão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,NA,NA,NA
"223","2020-06-15 15:28:58-03","UNESP-RC","HRCB","23726","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Cardoso-Leite, E.","245","1993","10","03","Brasil","São Paulo","São Roque","Mata da Camara","-47.1125","-23.523889","47º06'45W","23º31'26S",NA,NA,"10m altura, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"224","2020-06-15 15:28:58-03","UNESP-RC","HRCB","23500","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Semir, J.","Souza, V.C.","9170","1995","09","05","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"Árvore, ca. 12 m alt.; capítulos jovens creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,"38804","auto",NA,NA,NA
"225","2020-06-15 15:28:58-03","UNESP-RC","HRCB","22434","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Aguiar, O.T.","585","1995","08","11","Brasil","São Paulo","Miracatu","Parque Estadual de Jurupará","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Árvore ca. 5m de altura, botões jovens esverdeados. <ll>dwc_commonname:</ll> vassourão",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"43974","auto",NA,NA,NA
"226","2020-06-15 15:28:58-03","UNESP-RC","HRCB","3326","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Beltrati, C.M.","23","1983","08","03","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore até 7m, DAP=25cm. Botões florais creme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"21773","auto",NA,NA,NA
"227","2020-06-15 15:28:58-03","UNESP-RC","HRCB","2806","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Pagano, S.N.","406","1982","07","21","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore até 5m de altura, DAP=15cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"21773","auto",NA,NA,NA
"228","2020-06-15 15:28:58-03","UNESP-RC","HRCB","2524","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Pagano, S.N.","242","1980","08","21","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore de 10m de altura, DAP=40cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"21773","auto",NA,NA,NA
"229","2020-06-15 15:28:58-03","UNESP-RC","HRCB","2523","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Pagano, S.N.","328","1981","08","31","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore com 12m de altura, DAP=30cm. Com botões florais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"21773","auto",NA,NA,NA
"230","2020-06-15 15:28:58-03","UNESP-RC","HRCB","21303","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Zipparro, V.B.","812","1994","11","08","Brasil","São Paulo","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, flores bege, folhas bem pilosas. Na fen. 9A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","06",NA,"34059","auto",NA,NA,NA
"231","2020-06-15 15:28:58-03","UNESP-RC","HRCB","21338","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Galleti, M.","532","1994","08","24","Brasil","São Paulo","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 10m de altura, botões florais. Na fenologia, nº 9A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","06",NA,"34059","auto",NA,NA,NA
"232","2020-06-15 15:28:58-03","UNESP-RC","HRCB","27041","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Ferretti, A.R.","10","1996","12","11","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Árvore de 7m, casca fina, rendilhada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","06",NA,"38855","auto",NA,NA,NA
"233","2020-06-15 15:28:58-03","UNESP-RC","HRCB","42912","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Dematteis, M.","Assis, M.A.","s/n","2004","08","15","Brasil","São Paulo","Piedade","Fazenda Ronco do Buzio","-47.4199981689453","-23.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"30307","auto",NA,NA,NA
"234","2020-06-15 15:28:58-03","UNESP-RC","HRCB","3329","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","(DC.) H.Rob.","Semir, J.","Pagano, S.N.","452","1982","11","26","Brasil","São Paulo","Rio Claro","Fazenda São José","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Árvore até 8m, DAP=35cm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998","05",NA,"21773","auto",NA,NA,NA
"235","2019-05-23 11:08:02-03","UFLA","ESAL","4522","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC","Telma","Ávila, AA de","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Campos Altos","Fazenda Bela Vista","-46.1713981628418","-19.6961002349854",NA,NA,NA,NA,"erva; 0.40; ; aquênio e pequeno",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31611","auto",NA,NA,NA
"236","2019-12-19 11:17:29-03","UFG","UFG","24439","S","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.","Robinson, H.","Aparecida da Silva, M.; Nunes de Jesus, G.","2941","1996","05","28","Brasil","Goiás","Niquelândia",NA,"-48.354722","-14.449722","-48.354722","-14.449722",NA,NA,NA,"UFG0024439","UFG0024439",NA,NA,NA,NA,NA,NA,NA,"1997","07","30",NA,NA,NA,NA,NA
"237","2019-12-19 11:17:31-03","UFG","UFG","47433","S","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.","Simão, R.","Pelissari, G.; et al.","117","2008","06","19","Brasil","São Paulo","Santo André","Parque Andreense","-46.344314","-23.758219","-46.344314","-23.758219",NA,NA,NA,"UFG0047433","UFG0047433",NA,NA,NA,NA,NA,NA,NA,"2012","07","17",NA,NA,NA,NA,NA
"238","2021-01-26 14:12:30-03","CPACT","ECT","2858","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","M.G.Caxambu","E.L.Siqueira; L.A.Sanglard","291","2009","10","01","Brasil","Paraná","Campo Mourão","RPPN Ana Tramujas - Propriedade do sr. Artur César Vigilato. Altitude obtida a partir das coordenadas geográficas.","-52.433611","-24.2475","52º26'1''W","24º14'51''S","723","723",NA,"ECT0002858","ECT0002858",NA,NA,NA,NA,"Embryophyta",NA,NA,"2009","11","03",NA,NA,NA,NA,NA
"239","2021-01-26 14:12:30-03","CPACT","ECT","5261","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","G.Hatschbach","E.Buttura","253","1979","10","17","Brasil","Paraná","Guaíra","Estrada de Guaíra. Coleção Ecomuseu / Itaipú. Coordenadas geográficas obtidas a partir dos dados de localidade, Guaíra.","-54.244444","-24.082222","54º14'40''W","24º4'56''S","255","255",NA,"ECT0005261","ECT0005261",NA,NA,NA,NA,"Embryophyta",NA,NA,"1980","04","18",NA,NA,NA,NA,NA
"240","2021-01-26 14:12:30-03","CPACT","ECT","6333","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","G.Heiden, L.B.Barcelos","S.J.Silva-Neto","331","1994","09","21","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Estrada para o abrigo Macieira.","-44.566667","-22.25","44º34'W","22º15'S","1350","1350",NA,"ECT0006333","ECT0006333",NA,NA,NA,NA,"Embryophyta",NA,NA,"2018","09","01",NA,NA,NA,NA,NA
"241","2021-01-26 14:12:30-03","CPACT","ECT","2766","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","M.G.Caxambu","M.G.Caxambu","3431","2011","09","01","Brasil","Paraná","Luiziana","Estação Ecológica Luiziana.","-52.461667","-24.520833","52º27'42''W","24º31'15''S","635","635",NA,"ECT0002766","ECT0002766",NA,NA,NA,NA,"Embryophyta",NA,NA,"2011","09","22",NA,NA,NA,NA,NA
"242","2021-01-26 14:12:30-03","CPACT","ECT","2807","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H.Rob.","M.G.Caxambu","L.Iwakura",NA,"2011","10","10","Brasil","São Paulo","Mogi das Cruzes","Parque Natural Municipal Francisco Affonso de Mello. HCF 10060. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Natural Municipal Francisco Affonso de Mello.","-46.202222","-23.506667","46º12'8''W","23º30'24''S","826","826",NA,"ECT0002807","ECT0002807",NA,NA,NA,NA,"Embryophyta",NA,NA,"2012","02","15",NA,NA,NA,NA,NA
"243","2020-11-18 11:49:22-03","UERJ","HRJ","10521","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"?","s.n.","2003","07","25","Brasil","Minas Gerais","Rosário da Lime",NA,NA,NA,NA,NA,NA,NA,NA,"HRJ00010521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-11-18 11:49:22-03","UERJ","HRJ","10524","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"?","s.n.","2003","06","07","Brasil","Minas Gerais","Rosário da Lime","Serra das Aranhas.",NA,NA,NA,NA,NA,NA,NA,"HRJ00010524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-11-18 11:49:22-03","UERJ","HRJ","10520","PreservedSpecimen","Plantae","Asteraceae","Vernonia","petiolaris","Vernonia petiolaris","DC.",NA,"?","s.n.","2003","06","07","Brasil","Minas Gerais","Rosário da Lime","Serra das Aranhas.",NA,NA,NA,NA,NA,NA,NA,"HRJ00010520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","483784","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"ex herb. Glaziou","11068","1879","6","23","Brazil",NA,NA,"(Minas) Près de Barbacena [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01625324","US01625324_01",NA,"South America",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2027443","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"A. P. Duarte","262","1946","8","31","Brazil","Minas Gerais",NA,"Maria da Fé-Sul de Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01625321","US01625321_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3387660","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"J. A. Lombardi","3073","1999","7","10","Brazil","Minas Gerais",NA,"Parque Estadual da Serra do Brigadeiro, Fervedouro-MG","-42.4849","-20.719",NA,NA,"1400",NA,NA,"US01625310","US01625310_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"249","2020-09-12 05:00:02-03","US","US","1188414","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1871","1922","5","22","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"800",NA,NA,"US01625313","US01625313_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"250","2020-09-12 05:00:02-03","US","US","3347691","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"M. A. Silva & G. Nunes de Jesus","2941","1996","5","28","Brazil","Goiás",NA,"Município de Niquelãndia. Estrada de terra para Colinas ca. 4km de Niquelândia","-48.3547","-14.4497",NA,NA,"2",NA,NA,"US01625316","US01625316_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"251","2020-09-12 05:00:02-03","US","US","1188397","PreservedSpecimen","Plantae","Asteraceae","Vernonanthura","petiolaris","Vernonanthura petiolaris","(DC.) H. Rob.",NA,"E. W. D. Holway & M. M. Holway","1890","1922","5","6","Brazil","Rio de Janeiro",NA,"Reserva Florestal, Itatiaya",NA,NA,NA,NA,"850",NA,NA,"US01625312","US01625312_01",NA,"South America - Neotropics",NA,NA,NA,"Asterales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
