"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","maximumElevationInMeters","class","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","eventTime","individualCount","fieldNumber"
"103","2020-09-12 05:00:02-03","US","US","3232871","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","J. M. Silva","846","1990","3","27","South America - Neotropics","Brazil","Paraná","Tijucas do Sul","Ambrósio.","-49.1988983154297","-25.9281005859375",NA,NA,NA,"US01889690","US01889690_01 US01889690_02",NA,NA,"25228","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2563957","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","G. Hatschbach","15289","1966","11","29","South America - Neotropics","Brazil","Paraná","Morretes","Prainha.","-48.834400177002","-25.476900100708","20",NA,NA,"US01601376","US01601376_01",NA,NA,"30514","auto",NA,NA,NA,"50","Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"105","2020-09-02 16:34:08-03","Cenargen","CEN","63500","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Glocimar Pereira-Silva","4279","2000","08","26",NA,"Brasil","DF","BRASILIA","Iate Clube de Brasília.","-47.869444","-14.814444","1005","Exsicatas",NA,"CEN00063500","CEN00063500",NA,"C. E. B. Proença",NA,NA,"2000","-47.869444","-14.814444","1005",NA,NA,"08",NA,NA,NA,"2",NA
"106","2020-09-02 16:34:08-03","Cenargen","CEN","66274","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Aécio Amaral-Santos","2754","2005","11","29",NA,"Brasil","SC","LAGES","Campus Universitário UDESC/CAV.","-50.221111","-27.792777","942","Exsicatas",NA,"CEN00066274","CEN00066274",NA,"J. E. Q. Faria Júnior",NA,NA,"2012","-50.221111","-27.792777","942",NA,NA,"09",NA,NA,NA,"4",NA
"107","2019-12-09 17:30:26-03","UFPR","EFC","638","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","4842","1985","02","22",NA,"Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013",NA,NA,"Árvore 25-30 m, frequente, flores alvas. __COMMOM_NAME__: Guamirim- araçá","EFC000638",NA,NA,"Tuler, A.C.",NA,NA,"2015","-48.3994","-25.0013",NA,NA,NA,"09","08",NA,NA,NA,NA
"108","2019-12-09 17:30:26-03","UFPR","EFC","446","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","4722","1983","01","18",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-48.9805","-25.4951",NA,NA,"Árvore, frequente. Casca lisa, frutos comestíveis.","EFC000446",NA,NA,"Sobral, M.",NA,NA,"1997","-48.9805","-25.4951",NA,NA,NA,"09","12",NA,NA,NA,NA
"109","2019-12-09 17:30:26-03","UFPR","EFC","7295","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, Y.S.","6028","1985","04","26",NA,"Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013",NA,NA,"Árvore 20-25 m, frutos verdes. 650 m s.n.m. __COMMOM_NAME__: araçá","EFC007295",NA,NA,"Sobral, M.",NA,NA,"2015","-48.3994","-25.0013",NA,NA,NA,"05","08",NA,NA,NA,NA
"110","2019-11-13 11:27:22-03","USP","SPF","136319","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Oliveira, PP","3671","1998","03","16",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-41.9449996948242","-22.5268993377686",NA,NA,NA,"SPF00136319",NA,NA,"Kawasaki, ML","17620","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-25 13:52:56-03","UNIVILLE","JOI","18451","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Vieira, F.C.S.","2796","2017","12","03",NA,"Brasil","Santa Catarina","Joinville","Salto do Piraí.","-48.994167","-26.336111","80",NA,NA,"JOI018451",NA,NA,"Vieira, F.C.S.",NA,NA,"2017","48º59'39''W","26º20'10''S","80",NA,NA,"12","03",NA,NA,NA,NA
"112","2019-10-07 09:35:53-03","UEFS","HUEFS","35336","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Melo, E.","2522","1998","11","09",NA,"Brasil","Paraná","Campina Grande do Sul","BR-116, ca. 67 Km N de Curitiba, Represa do Rio Capivari.","-48.867222","-25.171944","815",NA,"Solo brejoso.","HUEFS0035336","HUEFS0035336",NA,"M.Sobral",NA,NA,"2003","48W52'2''","25S10'19''","815","Rosanae",NA,"09",NA,NA,NA,NA,NA
"113","2015-03-07 08:57:33-03","F","FMNH-SEEDPLANTS","V0120427F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0120427F","V0120427F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"114","2019-06-11 12:38:06-03","F","FMNH-SEEDPLANTS","V0349176F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,"G. G. Hatschbach","16276","1967","4","9","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,"V0349176F","V0349176F_01 V0349176F_02",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"16276"
"115","2020-07-23 12:16:33-03","CEPLAC","CEPEC","133059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,"E. de Melo","2522",NA,NA,NA,NA,"Brasil","Paraná","CAMPINA GRANDE DO SUL",NA,"-49.0553016662598","-25.3055992126465",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"M. Sobral","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6378","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, YS","4722","1983","01","18",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra. Floresta Ombrófila Mista Altomontana.","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore, frequente. Casca lisa, frutos comestíveis.","HUFSJ006378",NA,NA,"Sobral, M","12577","auto","1997",NA,NA,NA,NA,NA,"09","12",NA,NA,NA,NA
"117","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6302","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, YS","4842","1985","02","22",NA,"Brasil","Paraná","Guaraqueçaba","Fazenda Madezatti. Floresta ombrófila Densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore de 25 a 30m, frequente, flores alvas.","HUFSJ006302",NA,NA,"Sobral, M","37295","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-02-27 14:03:24-03","UFSJ","HUFSJ","6374","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kuniyoshi, YS","6028","1985","04","26",NA,"Brasil","Paraná","Guaraqueçaba","Fazenda Madezatti,. Floresta Ombrófila Densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore de 20 a 25m, frutos verdes.","HUFSJ006374",NA,NA,"Sobral, M","37295","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 17:30:06-03","UEM","HUEM","2941","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Gonçalves, JJ","s.n.","1988","11","10",NA,"Brasil","Paraná","Castro",NA,"-50.0119018554688","-24.7910995483398",NA,NA,"Árvore aproximadamente 12m alt.","HUEM000009119","HUEM000009119",NA,"Sobral, M","50779","auto","2009",NA,NA,NA,NA,NA,"08","01",NA,NA,NA,NA
"120","2019-07-02 15:56:14-03","UEM","HUEM","11122","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","W. Maschio","161","1996","11","22",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"Árvore coletada em Santa Gema.; Floresta Ombrófila Mista.","HUEM000009121","HUEM000009121",NA,"G. Hatschbach","13536","auto","1997",NA,NA,NA,NA,NA,"09","03",NA,NA,NA,NA
"121","2019-07-02 15:56:14-03","UEM","HUEM","11207","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","E.Rotta","36","1979","01","04",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,"HUEM000009120","HUEM000009120",NA,"G. Hatschbach","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-12 17:02:06-03","UEL","FUEL","40046","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Maschio, W","161","1996","11","22",NA,"Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,"Hatschbach, G","13536","auto","1997",NA,NA,NA,NA,NA,"09","03",NA,NA,NA,NA
"123","2020-11-12 17:02:06-03","UEL","FUEL","37766","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Kawasaki, ML; Landrum, LR; Hatschbach, G; Deodato, F; Silva, JM","920","1995","12","02",NA,"Brasil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:06:53-03","UnB","UB","96664","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Ratter, JA; et al.","7341","1994","06","14","Southern America","Brasil","Goiás",NA,"18km from Alto Paraíso de Goiás on the road to Nova Roma","-47.333333","-14.116667",NA,NA,"Bark smoothish with vertical cracking.; Slender tree 8m x 9cm; In low mesophytic forest with strong cerradão influence.",NA,NA,NA,"Proença, CEB",NA,NA,NA,"-47.333333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:06:53-03","UnB","UB","15563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Rocha, DMS","S2P1s.n.","2000","03","23","Southern America","Brasil","Goiás","Santa Rita do Araguaia","Serra da Urtiga. Fazenda Bela Vista","-52.885556","-17.437778",NA,NA,"Código fitossociológico 121.; Mata de interflúvio. Topologia: Encosta suave na parte mais alta.",NA,NA,NA,"Rocha, DMS",NA,NA,NA,"-52.885556","-17.437778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:06:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Fonseca, SG","1643","1970","06","29","Southern America","Brasil","Distrito Federal",NA,"Parque Nacional - mata da Barragem Santa Maria",NA,NA,NA,NA,"Árvore c/ 6 m de alt., com frutos adultos. Amostra de madeira",NA,NA,NA,"Proença, CEB",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 15:06:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Heringer, EP","12993","1973","11","05","Southern America","Brasil","Distrito Federal","Brasília","Parque do Guará","-47.9296989440918","-15.7797002792358",NA,NA,"Árvore bonita com 5 m de alt., folhagem brilhante, abundante, ereta; Da mata ciliar, úmida, sombreada",NA,NA,NA,"Proença, CEB","70570","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:06:53-03","UnB","UB","96663","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Heringer, EP","14553","1975","05","16","Southern America","Brasil","Distrito Federal","Brasília","Parque do Guará. Próximo ao Córrego","-47.9296989440918","-15.7797002792358",NA,NA,"Perenifolia, copa densa; flores alvas dispersas na copa; frutos alimento para passarinhos.; Árvore 8m x 20cm; Mata ciliar, fresca.",NA,NA,NA,"Proença, CEB","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-05-06 12:01:10-03","UFU","HUFU","56087","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Parcelas Permanentes em Floresta Estacional Semidecidual - PPFES","214","2007","03",NA,NA,"Brasil","Minas Gerais","Araguari","Fazenda da Mata","-48.377222","-18.491111",NA,NA,"Árvore, ca. 9,5 m.; Floresta estacional semidecidua.","HUFU00018368",NA,NA,NA,NA,NA,NA,"-48.377222","-18.491111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 12:01:10-03","UFU","HUFU","4295","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Araújo, G.M.","1013","1993","05","14",NA,"Brasil","Minas Gerais","Araguari","Próximo a Rodovia BR050, 10 Km de Araguari.","-48.187198638916","-18.6471996307373",NA,NA,"Arbóreo, ca. 8 m. Fruto verde.; Mata decidua.","HUFU00018365",NA,NA,"Proença, C.","58653","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-08-04 12:48:56-03","UFU","HUFU","14229","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Promata.","04","1997","06","24",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore, ca. 8 m. Frutos imaturos verdes.; Mata mesófila.","HUFU00018366",NA,NA,"Arantes, A.A.A.","58223","auto","2003",NA,NA,NA,NA,NA,"02",NA,NA,NA,NA,NA
"132","2020-08-04 12:48:55-03","UFU","HUFU","14001","S","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Schiavini, I.; et al.","380","1997","04","15",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Árvore, ca. 6 m. Frutos imaturos verdes.; Mata mesófila.","HUFU00018367",NA,NA,"Arantes, A.A.A.","58223","auto","2003",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"133","2020-08-20 20:40:37-03","UFSC","FLOR","21593","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Poliquesi, C.B.; Silva, J.M.","27","1990","11","27",NA,"Brasil","Paraná","Tijucas do Sul","Ambrósio.","-49.1988983154297","-25.9281005859375",NA,NA,"árvore, flor alva, 7m altura","FLOR0021593",NA,NA,"Hatschbach, G.","25228","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-20 20:40:37-03","UFSC","FLOR","22073","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Silva, J.M.; Hatschbach, G.","846","1990","03","27",NA,"Brasil","Paraná","Tijucas do Sul","Ambrósio.","-49.1988983154297","-25.9281005859375",NA,NA,"árvore, flor avermelhado, 6m altura","FLOR0022073",NA,NA,"Landrum, L.R.","25228","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-08-20 20:40:37-03","UFSC","FLOR","16082","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Falkenberg, D.B.; Hagelund, K.","3391","1986","02","08",NA,"Brasil","Rio Grande do Sul","Torres","Rio das Pacas.","-49.7268981933594","-29.3353004455566",NA,NA,"árvore, 8m altura","FLOR0016082",NA,NA,"Sobral, M.","20837","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-20 20:40:37-03","UFSC","FLOR","2398","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Klein, R.M.; Bresolin, A.","10607","1972","12","15",NA,"Brasil","Santa Catarina","Anitápolis","5 KM ao norte de Anitápolis.","-49.1286010742188","-27.9018993377686","500",NA,"árvore, flor branca, 8m altura","FLOR0002398",NA,NA,"Legrand, C.D.","20462","auto","1974",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 20:40:37-03","UFSC","FLOR","8242","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Campos, J.M.; Leite, P.F.","s.n.","1981","04","07",NA,"Brasil","Santa Catarina","Campo Alegre","A 21 km de Campo Alegre.","-49.2655982971191","-26.1924991607666",NA,NA,"árvore de porte médio","FLOR0008242",NA,NA,"Klein, R.M.","37493","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 14:58:28-03","UFSC","FLOR","31223","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Mattos, J.","31704","1995","01","01",NA,"Brasil","Santa Catarina","Florianópolis","Cultivada em Canasvieiras, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, 2m altura","FLOR0031223",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-08-20 20:40:37-03","UFSC","FLOR","2390","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Klein, R.M.; Bresolin, A.","10946","1973","03","27",NA,"Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844","450",NA,"árvore, Fruto Imaturo, verde e maduro vermelho, 30m altura","FLOR0002390",NA,NA,"Legrand, C.D.","29971","auto","1974",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-01-31 10:39:11-03","IFAM","EAFM","13469","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Leal, M.L.; Silva, M.S.","10","2014","10","27",NA,"Brasil","Santa Catarina","Florianópolis","Tapera do, Roça, morro, região de Floresta Ombrófila Densa.","-48.5491981506348","-27.596700668335",NA,NA,"; DESC: Consumo dos frutos in natura.",NA,NA,NA,"Leal, M.L.","27000","auto","2015",NA,NA,NA,NA,NA,"02","10",NA,NA,NA,NA
"141","2021-03-04 15:45:39-03","IF","SPSF","26702","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,"E.Rotta","36","1979","01","04","América do Sul","Brasil","PR","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-04 15:45:39-03","IF","SPSF","26667","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,"W.Maschio","161","1996","11","22","América do Sul","Brasil","PR","Colombo","Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 15:45:39-03","IF","SPSF","14556","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum",NA,"C.B.Poliquesi & J.M.Silva","27","1990","11","27","América do Sul","Brasil","PR","Tijucas do Sul","Ambrosio","-49.1988983154297","-25.9281005859375",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 15:45:39-03","IF","SPSF","47243","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","F.A.R.D.P.Arzolla & F.E.S.P.Vilela & C. de Moura & D.Souza","1583","2012","04","05","América do Sul","Brasil","SP","Guapiara",NA,"-48.581944","-24.304722","900",NA,"COLETA: Árvore, 30m de altura, frutos imaturos verdes, frutos maduros vermelhos.&nf;Nome popular: Araçá de porco, Araçá branco.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Floresta Madura.;",NA,NA,NA,"O.T.Aguiar",NA,NA,"2012",NA,NA,"900","Magnoliopsida",NA,"09","05",NA,NA,NA,NA
"145","2021-03-04 15:45:39-03","IF","SPSF","39789","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","R.Tsuji","2304","2007","11","15","América do Sul","Brasil","SP","Cesário Lange","proximidades do Município","-47.9500007629395","-23.2199993133545",NA,NA,"COLETA: Árvore 12,5m altura, tronco colunar, flores brancas.;",NA,NA,NA,"O.T. Aguiar","15381","auto","2016",NA,NA,NA,"Magnoliopsida",NA,"07","06",NA,NA,NA,NA
"146","2021-02-08 12:44:19-03","UFRGS","ICN","084649","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","Legr.","Kummrow, R","2068","1982","11","04","América do Sul","Brasil","PR","Piraquara","roça nova","-49.0633010864258","-25.4416999816895",NA,NA,"árvore, 8m, flor alva; da mata",NA,NA,NA,"Hatschbach, G","12577","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-02-08 12:44:19-03","UFRGS","ICN","186720","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","Legr.","Matzenbacher, NI","s.n.","2016","02","24","América do Sul","Brasil","RS","Capão da Canoa","Arredores da prefeitura.","-50.0097007751465","-29.7455997467041",NA,NA,"Pequena árvore em cultivo.",NA,NA,NA,"Matzenbacher, NI","15808","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:44:19-03","UFRGS","ICN","186721","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","Legr.","Matzenbacher, NI","s.n.","2016","02","27","América do Sul","Brasil","RS","Capão da Canoa","Rua Venâncio Aires.","-50.0097007751465","-29.7455997467041",NA,NA,"Arbusto em cultivo.",NA,NA,NA,"Matzenbacher, NI","15808","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:44:19-03","UFRGS","ICN","084204","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","Legr.","Klein, RM; Bresolin, A","10607","1972","12","15","América do Sul","Brasil","SC","Anitápolis","5 km so norte de Anitápolis","-49.1286010742188","-27.9018993377686","500",NA,"árvore, 8 m, flor branca; no pasto",NA,NA,NA,"Legrand, CD","20462","auto",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:44:19-03","UFRGS","ICN","096964","S","Plantae","Dicotyledon",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","Legr.","Klein; Bresolin, A","10946","1973","03","27","América do Sul","Brasil","SC","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,"árvore, 30m, fruto imaturo verde, maduro vermelho",NA,NA,NA,"Legrand, CD","29971","auto","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-08-26 10:50:14-03","MCN-FZBRS","HAS","43922","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D. Legrand","Schmidt, R.","772","2004","11",NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale do rio Forqueta","-50.2071990966797","-29.6749992370605",NA,NA,"árvore; Projeto Mata Atlântica.","HAS0043922",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-08-26 10:50:14-03","MCN-FZBRS","HAS","87520","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Reitz","2255","1954","11",NA,NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385","350",NA,"Na mata. Árvore de 30m de altura. Flor branca. Araçá goiaba","HAS0087520",NA,"Isotypus","Legrand, C. D.","27253","auto","1960",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-08-26 10:50:14-03","MCN-FZBRS","HAS","87522","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Psidium","longipetiolatum","Psidium longipetiolatum","D.Legrand","Reitz","6322","1958","01",NA,NA,"Brasil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867","350",NA,"Na mata. Árvore. Fruto maduro vermelho escuro.","HAS0087522",NA,"Paratypus","Legrand, C. D.","21797","auto","1960",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA
