"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"89","2019-08-20 10:20:47-03","UNICAMP","UEC","144422","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Silva, JM; Dias, AS; Camargo, R","934",NA,"Brazil",NA,NA,"Árvore cerca de 8,0m de altura; frutos com arilo avermelhado.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Dias, AS; Silva, MJ","2006","Fazenda Folha Larga, Em trilha no interior da mata. Solo argiloso, Floresta Ombrófila Densa.",NA,"11","20","São Paulo","Cananéia","-47.916667","-24.883333","100","100",NA,NA,"-47.916667","-24.883333",NA,"2006","12",NA,"09",NA,NA
"90","2021-03-01 16:35:58-03","UNICAMP","UEC","160919","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Cavalin, PO","31",NA,"Brazil",NA,NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039359","Magnoliopsida",NA,"(A.DC.) Warb.","Cavalin, PO","2009","Fazenda Capricórnio","UEC039359","11","12","São Paulo","Ubatuba","-45.092778","-23.396667","348","395",NA,NA,"-45.092778","-23.396667",NA,"2010","06",NA,NA,NA,NA
"91","2021-03-01 16:35:58-03","UNICAMP","UEC","160954","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Cavalin, PO","66",NA,"Brazil",NA,NA,"Indivíduo juvenil, 1-2 m de altura.; Sub-bosque Floresta Ombrófila Densa.","UEC039325","Magnoliopsida",NA,"(A.DC.) Warb.","Cavalin, PO","2009","Sertão da Fazenda","UEC039325","03","15","São Paulo","Ubatuba","-44.8325","-23.365556","64","89",NA,NA,"-44.8325","-23.365556",NA,"2010","06",NA,NA,NA,NA
"92","2021-03-01 16:35:58-03","UNICAMP","UEC","160987","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Stefani, EJF; Belinello, R; Galvão, JC","115",NA,"Brazil",NA,NA,"Árvore com 16 m.; Mata atlântica.","UEC035884","Magnoliopsida",NA,"(A.DC.) Warb.",NA,"2010","Parque Estadual da Serra do Mar.","UEC035884","06","01","São Paulo","Caraguatatuba","-45.508889","-23.625833","50","90",NA,NA,"-45.508889","-23.625833",NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:35:58-03","UNICAMP","UEC","166921","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Stefani, EJF; Belinello, R; Galvão, JC","96",NA,"Brazil",NA,NA,"Árvore com 11 m.; Mata Atlântica.","UEC098737","Magnoliopsida",NA,"(A.DC.) Warb.","Stefani, EJF","2010","Parque Estadual da Serra do Mar","UEC098737","05","30","São Paulo","Caraguatatuba","-45.5025","-23.62","50","90",NA,NA,"-45.5025","-23.62",NA,"2010","12",NA,NA,NA,NA
"94","2021-03-01 16:35:58-03","UNICAMP","UEC","170018","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Rochelle, ALC","J384",NA,"Brazil",NA,NA,"Indivíduo J384 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041824","Magnoliopsida",NA,"(A.DC.) Warb.","Rochelle, ALC",NA,"Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","UEC041824",NA,NA,"São Paulo","Ubatuba","-45.084167","-23.366667","450","450",NA,NA,"-45.084167","-23.366667",NA,"2007","03",NA,NA,NA,NA
"95","2021-03-01 16:35:58-03","UNICAMP","UEC","92065","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ivanauskas, NM","473",NA,"Brazil",NA,NA,"Árvore de 13m. Casca externa marrom, fissurada longitudinalmente. Frutos verdes.; Floresta Atlântica.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Ivanauskas, NM","1995","Estação Experimental do IAC",NA,"10","01","São Paulo","Pariquera-Açu","-47.876944","-24.608333",NA,NA,NA,NA,"-47.876944","-24.608333",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:35:58-03","UNICAMP","UEC","65938","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Folli, DA","482",NA,"Brazil",NA,NA,"Árvore em Floresta Alta, ca. 32m alt e fuste de ca. 23m, DAP=118cm, Ø da copa ca. 13m. Com flor e botão creme. Fuste cilindrico e casca escamosa.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Menandro, MS","1983","Reserva Florestal da CVRD, Estrada Carneiro, ant. 234-A4, km 0,404, lado esquerdo.",NA,"12","07","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,"1983","07",NA,"17",NA,NA
"97","2021-03-01 16:35:58-03","UNICAMP","UEC","55473","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Meira Neto, JAA; Martins, E; Siqueira, MF","766",NA,"Brazil",NA,NA,"Arvoreta com 3m no cerradão, material estéril.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Rodrigues, WA","1990","Estação Ecológica de Santa Bárbara",NA,"10","09","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,"18363","auto",NA,NA,NA,"1997","03",NA,NA,NA,NA
"98","2021-03-01 16:35:58-03","UNICAMP","UEC","133941","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Urbanetz, C; Lindenberg, MF; Lelo; Domingos","269",NA,"Brazil",NA,NA,"Árvore de 25m, flores amarelas, conhecida como bocuvassyu.",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Tamashiro, JY","2003","Fazenda Folha Larga, Topo da trilha do mirante.",NA,"12","16","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,"2004","05",NA,NA,NA,NA
"99","2021-03-01 16:35:58-03","UNICAMP","UEC","139647","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Barros, F","1052",NA,"Brazil",NA,NA,"Árvore ca. 30m. alt, frutos imaturos cor verde. Gordura retirada das sementes tem uso medicinal como cicatrizante de feridas, usada também para untar canos de armas visando conservalos. Gordura é retirada ralando-se as sementes e expremendo-se em um",NA,"Magnoliopsida",NA,"(A.DC.) Warb.","Cordeiro, I","1985","Ilha do Cardoso, praia de Ipanema, morro das Pedras.",NA,"03","06","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,"1989","10",NA,NA,NA,NA
"100","2020-04-22 16:22:09-03","UFPB","JPB","60600","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Costa, RMT; Coutinho, AG","249","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica submontana.; DESC: Árvores ca. 10m de altura. Diametro 5,5cm. [PLOT#3#4]","JPB0060600","Angiosperma","Dicotyledon","(A. DC.) Warb.","Costa, RMT; Nusbaumer, L","2014","RPPN Frei Caneca, Serra do Urubu",NA,"04","01","Pernambuco","Jaqueira","-35.838967","-8.714236","701","701",NA,NA,"-35.838967","-8.714236",NA,"2014","12",NA,"12",NA,NA
"101","2020-04-22 16:22:09-03","UFPB","JPB","60619","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Costa, RMT; Coutinho, AG","268","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica submontana.; DESC: Árvore ca. 12m de altura. Diametro 7,5cm. [PLOT#3#13]","JPB0060619","Angiosperma","Dicotyledon","(A. DC.) Warb.","Costa, RMT; Nusbaumer, L","2014","RPPN Frei Caneca, Serra do Urubu",NA,"04","01","Pernambuco","Jaqueira","-35.838967","-8.714236","701","701",NA,NA,"-35.838967","-8.714236",NA,"2014","12",NA,"12",NA,NA
"102","2019-11-06 09:56:37-03","UFOP","OUPR","23883","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Araújo, A.C.","s.n.",NA,"Brasil",NA,NA,"Árvore. Flor pallida. Terreno humido.",NA,NA,NA,"(A.DC.) Warb.","Araújo, A.C.",NA,NA,NA,NA,NA,"Minas Gerais","Rio Novo","-43.125301361084","-21.4575004577637",NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-09-25 10:57:41-03","UFPE","UFP-CARPOTECA","389","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Souza, JAN","s.n.",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Usina São José, Floresta Atlântica",NA,NA,NA,"Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-06-27 10:25:46-03","UFES","VIES","33242","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Moreira, L.N.","4",NA,"Brasil",NA,NA,NA,"VIES033242",NA,NA,"(A.DC.) Warb.",NA,"2007","Floresta Nacional Pacotuba.","VIES033242","07","01","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-12 18:12:19-03","UFES","VIES","36823","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Gurtler, J.; Dutra, S.C.","JAC 341",NA,"Brasil",NA,NA,NA,"VIES036823",NA,NA,"(A.DC.) Warb.",NA,"2018","Fazenda Santa Rita. Ao pé da pedra da torre (P2).","VIES036823","01","24","Espírito Santo","Nova Venécia","-40.442222","-18.784167",NA,NA,NA,NA,"40º26'32''W","18º47'3''S",NA,NA,NA,NA,NA,NA,NA
"106","2019-06-27 10:25:46-03","UFES","VIES","31212","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","192",NA,"Brasil",NA,NA,NA,"VIES031212",NA,NA,"(A.DC.) Warb.",NA,"2010","Floresta do Rosal.","VIES031212","10","15","Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496","650","650","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-06-27 10:25:46-03","UFES","VIES","30840","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Lage, C.; Moraes, F. & Castro, K.C.","147",NA,"Brasil",NA,NA,NA,"VIES030840",NA,NA,"(A.DC.) Warb.",NA,"2012","Floresta do Rosal.","VIES030840","07",NA,"Espírito Santo","Guaçuí","-41.6794013977051","-20.7756004333496","650","650","17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","808","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,"BOTUW000808",NA,NA,"(A. DC.) Warb.",NA,NA,"Comp. Vale do Rio Doce",NA,NA,NA,"Espírito Santo",NA,"-40.533333","-19.866667",NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA
"109","2020-02-10 08:20:57-03","UTFPR","HCF","30421","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"M.L. Brotto","3751",NA,"Brasil",NA,NA,"árvore com 20 m de altura. Frutos verdes.",NA,NA,NA,"(A.DC.) Warb.","M.L. Brotto","2019","morro próximo à cidade",NA,"09","10","PR","Guaraqueçaba","-48.311667","-25.281111","193","193",NA,NA,"48°18'42 W","25°16'52 S",NA,"2019","11",NA,"05",NA,NA
"110","2020-06-29 09:31:22-03","UFRRJ","RBR","43791","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"L.H. Soares",NA,NA,"Brasil",NA,NA,NA,"RBR00043791",NA,NA,"(A.DC.) Warb.","T.P.P. Alverga","2014","PEPB. F128/29.",NA,"03","14","Rio de Janeiro","Rio de Janeiro","-43.455","-22.902778",NA,NA,NA,NA,"43º27'18''W","22º54'10''S",NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:31:22-03","UFRRJ","RBR","43792","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"L.H. Soares",NA,NA,"Brasil",NA,NA,NA,"RBR00043792",NA,NA,"(A.DC.) Warb.","T.P.P. Alverga","2014","Est. das Tachas (Guaratiba). F42/12.",NA,"01","23","Rio de Janeiro","Rio de Janeiro","-43.538056","-22.9575",NA,NA,NA,NA,"43º32'17''W","22º57'27''S",NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:31:22-03","UFRRJ","RBR","43793","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"L.H. Soares",NA,NA,"Brasil",NA,NA,NA,"RBR00043793",NA,NA,"(A.DC.) Warb.","T.P.P. Alverga","2013","Est. do Sumaré. F34/129.",NA,"10","01","Rio de Janeiro","Rio de Janeiro","-43.215556","-22.934167",NA,NA,NA,NA,"43º12'56''W","22º56'3''S",NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:31:22-03","UFRRJ","RBR","43794","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"T.P.P. Alverga",NA,NA,"Brasil",NA,NA,NA,"RBR00043794",NA,NA,"(A.DC.) Warb.","T.P.P. Alverga","2014","PEPB (sede Camorim). f92/08.",NA,"02","04","Rio de Janeiro","Rio de Janeiro","-43.439167","-22.968889",NA,NA,NA,NA,"43º26'21''W","22º58'8''S",NA,NA,NA,NA,NA,NA,NA
"114","2020-06-29 09:31:22-03","UFRRJ","RBR","46181","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"H.C. Lima; P.F.F.P. Rodrigues, A.Q. Lobão, F.F. Negreiros, L.B. Nascimento, A.F.N. Brand, M. Iguatemy, R.P.N. Albuquerque, B.F. Borja","8717",NA,"Brasil",NA,NA,NA,"RBR00046181",NA,NA,"(A.DC.) Warb.","H.C. Lima","2018","Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta. Reserva Biológica do Tinguá",NA,"08","07","Rio de Janeiro","Nova Iguaçu","-43.3975","-22.568056","266","266",NA,NA,"43º23'51''W","22º34'5''S",NA,"2018","08",NA,NA,NA,NA
"115","2020-06-29 09:31:22-03","UFRRJ","RBR","46297","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"C. Baez; E.P. Fernandez, R.C. Gomes","1567",NA,"Brasil",NA,NA,NA,"RBR00046297",NA,NA,"(A.DC.) Warb.","C. Baez","2018","Guapiaçu. Guapiaçu. REGUA - Trilha Vermelha acessada pela Trilha Verde. Parque Estadual dos Três Picos/Reserva Ecológica de Guapiaçu","RBR00046297","04","05","Rio de Janeiro","Cachoeiras de Macacu","-42.738333","-22.396944","428","428",NA,NA,"42º44'18''W","22º23'49''S",NA,"2018","04",NA,NA,NA,NA
"116","2020-06-29 09:31:22-03","UFRRJ","RBR","25729","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"P.R.C. Farag","175",NA,"Brasil",NA,NA,NA,"RBR00025729",NA,NA,"(A.DC.) Warb.",NA,"1995","REBIO do Tinguá, Trilha próxima da represa do Barrelão. Reserva Biológica do Tinguá",NA,"12","04","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-29 09:31:22-03","UFRRJ","RBR","34313","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"G.A. Rodrigues","34",NA,"Brasil",NA,NA,NA,"RBR00034313",NA,NA,"(A.DC.) Warb.",NA,"2006","Ilha da Marambaia, Cota 10 m, parcela 02, planta 32; Vertente Baía de Sepetiba, próximo à água",NA,"08","19","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:31:22-03","UFRRJ","RBR","17825","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"F.C. Nettesheim","149",NA,"Brasil",NA,NA,NA,"RBR00017825",NA,NA,"(A.DC.) Warb.",NA,"2003","Ilha da Marambaia, Topo da Trilha da Senzala.",NA,"05","13","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-04-01 09:20:20-03","IPT","BCTW","12766","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.","Carlos Toledo Rizzini",NA,"Zona do Cais - Fazenda Craveiro",NA,NA,NA,"Bahia","Prado","-39.2208","-17.3411",NA,NA,"53161","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"120","2013-04-01 09:20:20-03","IPT","BCTW","11624","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"121","2013-04-01 09:20:20-03","IPT","BCTW","12008","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.",NA,NA,NA,NA,NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"122","2013-04-01 09:20:20-03","IPT","BCTW","12874","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.",NA,NA,NA,NA,NA,NA,"Bahia","Itabuna","-39.2803","-14.7856",NA,NA,"30592","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"123","2013-04-01 09:20:20-03","IPT","BCTW","13666","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.",NA,NA,NA,NA,NA,NA,"Alagoas","Colônia Leopoldina","-35.725","-8.90889",NA,NA,"21331","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"124","2013-04-01 09:20:20-03","IPT","BCTW","12867","S","Plantae",NA,"Virola","gardneri","Virola gardneri",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(A. DC.) Warb.","Armando de Mattos Filho",NA,"Reserva Florestal da Cia Vale do Rio Doce (CVRD)",NA,NA,NA,"Espírito Santo","Linhares","-40.0722","-19.3911",NA,NA,"48094","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"125","2021-03-21 19:37:29-03","UFC","EAC","38514","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Oliveira, M.; Grillo, A.","s.n.","Southern America","Brasil",NA,NA,"Vegetação arbórea densa, árvora ca. de 20m de altura, fruto preto com arilo vermelho, resina avermelhada, frequente.","EAC0038514","Dicotyledon",NA,"(A.DC.) Warb.",NA,"2002","Coimbra, Grota do Varjão, interior da mata, Solo humoso.","EAC0038514","10","16","Alagoas","Ibateguara","-35.9393997192383","-8.97249984741211",NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:37:29-03","UFC","EAC","57498","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Lima, D.P.","12726","Southern America","Brasil",NA,NA,"Árvore, 8m de alt. por 0,35m de diâm.; resina de cor vermelha; flores amarelas, pouco perfumadas.","EAC0057498","Dicotyledon",NA,"(A.DC.) Warb.","Tavares, E.","1971","matas da Fazenda Cabana da Serra.","EAC0057498","11","09","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,NA,"1971","12",NA,"29",NA,NA
"127","2020-12-21 16:36:07-03","MBM","MBM","425072","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Brotto, M.L.; Barboza, E.; Barboza, E.","3751","Southern America","Brazil",NA,NA,"Árvore com 20 m de altura; frutos verdes.; Floresta Ombrófila Densa Submontana.","MBM425072",NA,NA,"(A. DC.) Warb.","Brotto, M.L.","2019","morro próximo à cidade",NA,"09","10","Paraná","Guaraqueçaba","-48.311667","-25.281111","193","193",NA,NA,"-48.311667","-25.281111",NA,"2019","11",NA,"05",NA,NA
"128","2020-12-21 16:36:07-03","MBM","MBM","303863","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Guedes, M.L.; et al.; et al.","9798","Southern America","Brazil",NA,NA,NA,"MBM303863",NA,NA,"(A. DC.) Warb.","Guedes, M.L.","2002","Área de influência da CAF","MBM303863","02","04","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:36:07-03","MBM","MBM","269236","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Ivanauskas, N.M.","473","Southern America","Brazil",NA,NA,NA,"MBM269236",NA,NA,"(A. DC.) Warb.","Ivanauskas, N.M.","1995","Estação Experimental do Instituto Agronômico","MBM269236","10","01","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:36:07-03","MBM","MBM","107579","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Hage, J.L.; et al.; et al.","1779","Southern America","Brazil",NA,NA,NA,"MBM107579",NA,NA,"(A. DC.) Warb.",NA,NA,"Área do CEPEC","MBM107579",NA,NA,"Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-29 15:46:18-03","PUC-RIO","FCAB","8282","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"H.C. de Lima; P.F.F.P. Rodrigues; A.Q. Lobão; F.F. Negreiros; L.B. do Nascimento","8717",NA,"Brasil",NA,NA,"Árvore com 20m de altura. DAP 71 cm. Tronco com casca levemente fissurada, castanho-claro. Exsudato aquoso avermelhado. Fruto imaturo verde com manchas vinosas. Frequente. Módulo PPBIO - PARc. I, ind. 821.","FCAB008282",NA,"Angiospermae","(A.DC.) Warb.","H.C. de Lima","2018","Reserva Biológica do Tinguá, Boa Esperança, ORBEL II, Módulo PPBio Mata Atlântica, Parcela 1. Floresta de encosta.",NA,"08","07","Rio de Janeiro","Nova Iguaçu","-43.3975","-22.580556","266","266",NA,NA,"-43.3975","-22.580556",NA,"2018","08",NA,NA,NA,NA
"132","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5464","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"R.R. de Oliveira; D. Flores; C.A.L. Oliveiraa","s.n.",NA,"Brasil",NA,NA,"Árvore com 30m de altura. Láctescente.","005464",NA,"Angiospermae","(A.DC.) Warb.","D. Flores","1997","Trilha para o Pico do Papagaio, Ilha Grande",NA,"09","02","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"32988","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA
"133","2019-11-01 15:28:28-03","PUC-RIO","FCAB","6255","PreservedSpecimen","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"R.R. de Oliveira","2504",NA,"Brasil",NA,NA,"Continuação da localidade: Em floresta de encosta em avançado estágio sucessional.&nf;Árvore de aproximadamente 25m de altura, com diâmetro a altura do peito de 0,32m.","006255",NA,"Angiospermae","(A.DC.) Warb.","H.C. Lima","1999","Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,"12","07","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-15 09:04:04-03","UESC","UESC","11956","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Barreto, R.","155",NA,"Brasil",NA,NA,"Árvore.; Animal BT033; código da árvore; sobre J1.","UESC0011956","Angiospermae","Florideophycidae","Warb.",NA,"2006",NA,NA,"10","19","Bahia","Una","-39.058611","-15.171111",NA,NA,NA,NA,"39W3'31''","15S10'16''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"135","2020-03-12 16:33:39-03","UESC","UESC","11953","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Barreto, R.","127",NA,"Brasil",NA,NA,"Árvore.; Animal BT142; código da árvore; sobre L1.","UESC0011953","Angiospermae","Florideophycidae","Warb.",NA,"2006",NA,NA,"03","01","Bahia","Una","-39.058611","-15.171111",NA,NA,NA,NA,"39W3'31''","15S10'16''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"136","2019-08-15 09:04:04-03","UESC","UESC","23404","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Barreto, R.M.F.","139",NA,"Brasil",NA,NA,"Árvore, altura 49,88m, DAP 47,43cm.; G1.","UESC0023404","Angiospermae","Florideophycidae",NA,NA,"2006",NA,NA,"10","14","Bahia","Una","-39.053889","-15.166944",NA,NA,NA,NA,"39W3'14''","15S10'1''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"137","2019-08-15 09:04:04-03","UESC","UESC","23490","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Barreto, R.M.F.","174",NA,"Brasil",NA,NA,"Árvore, altura 68,71m, DAP 41,38cm.; Látex (seiva transparente). F1.","UESC0023490","Angiospermae","Florideophycidae",NA,NA,"2006",NA,NA,"11","09","Bahia","Una","-39.045556","-15.17",NA,NA,NA,NA,"39W2'44''","15S10'12''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"138","2019-08-15 09:04:04-03","UESC","UESC","11181","S","Plantae","Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Sambuichi, R.","537",NA,"Brasil",NA,NA,"Árvore; Fragmento de floresta.","UESC0011181","Angiospermae","Florideophycidae","(A.DC.) Warb.",NA,"2005",NA,NA,"11","04","Bahia","Arataca","-39.37","-15.258333",NA,NA,NA,NA,"39W22'12''","15S15'30''","Dicotyledoneae",NA,NA,NA,NA,NA,NA
"139","2015-09-24 04:05:46-03","MNHN","RECOLNAT_MNHN_P","P00137119","PreservedSpecimen",NA,"Myristicaceae","Virola","gardneri","Virola gardneri",NA,"Gardner, G.",NA,NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00137119' target='other'> <mi>dwc_moreinfo</mi></a>","P00137119",NA,NA,"(A.DC.) Warb.","Smith",NA,"[Ceara]","P00137119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5596",NA
