"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","class","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"150","2019-10-07 09:19:59-03","UEFS","HUEFS","83492","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Silverstone-Sopkin, P.A.","1997","05","09","Brasil","Valle","Jamundí","Hacienda Miravalle, cominzo pie de monte vertiente occidental Cordillera Occidental, 4,7 km de Jamundí bosque","-76.55","-3.266667","76W33'","3S16'",NA,"HUEFS0083492",NA,"Angiospermae","Asparagales","7881",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:19:59-03","UEFS","HUEFS","83491","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Silverstone-Sopkin, P.A.","1995","04","29","Colômbia","Valle","Yotoco","Reserva Florestal de Yotoco, Cordillera Occidental, vertiente oriental, a 18 km al oeste de Buga, bosque","-76.55","-3.866667","76W33'","3S52'",NA,"HUEFS0083491",NA,"Angiospermae","Asparagales","7495",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"152","2019-10-07 09:19:59-03","UEFS","HUEFS","86044","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Dunsterville, G.C.K.",NA,NA,NA,"Venezuela",NA,NA,"Caracas.",NA,NA,NA,NA,NA,"HUEFS0086044",NA,"Angiospermae","Asparagales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"153","2019-10-07 09:19:59-03","UEFS","HUEFS","83490","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Silverstone-Sopkin, P.A.","1994","12","29","Colômbia","Risaralda","Pereira","Hacienda Los Visos, cerca de de caserío Estación Villegas, acesso desde carretera Cerritos-Pereira en Camino Real, loma empinada arriba del Río Consota (tributa-rio del Río La Vieja), bosque.","-75.833333","-4.8","75W50'","4S48'",NA,"HUEFS0083490",NA,"Angiospermae","Asparagales","7215",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"154","2019-10-07 09:19:59-03","UEFS","HUEFS","121951","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","S.H.N.Monteiro","2007","08",NA,"Melo, E.","2007","06","30","Brasil","Bahia","Morro do Chapéu","Fazenda Guariba; nascentes do Rio Salitre.","-41.193333","-11.439444","41W11'36''","11S26'22''","Vegetação da Mata.","HUEFS0121951","HUEFS0121951","Angiospermae","Asparagales","4848",NA,"1058","1058",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:19:59-03","UEFS","HUEFS","137166","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Bastos, C.A.","2008","06","17","Brasil","Bahia","Morro do Chapéu","ca. 16 Km do Morro em direção a Feira.","-41.024444","-11.614444","41W1'28''","11S36'52''","Mata úmida.","HUEFS0137166","HUEFS0137166","Angiospermae","Asparagales","226",NA,"930","930",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"156","2019-10-07 09:19:59-03","UEFS","HUEFS","149587","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","D.N.Carvalho","2014","02",NA,"Cardoso, D.","2009","03","21","Brasil","Bahia","Elísio Medrado","Serra da Jibóia, Reserva do GAMBA. Monte Cruzeiro.","-39.475833","-12.870556","39W28'33''","12S52'14''","Floresta ombrófila densa.","HUEFS0149587","HUEFS0149587","Angiospermae","Asparagales","2679",NA,"676","676",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"157","2019-10-07 09:19:59-03","UEFS","HUEFS","59604","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","C.van den Berg",NA,NA,NA,"Leite, K.R.B","2002","04","22","Brasil","Bahia","Maracás","Faz. Vale Aprazível, ca. 5km de Maracás.","-40.414722","-13.486667","40W24'53''","13S29'12''","Campo de altitude.","HUEFS0059604","HUEFS0059604","Angiospermae","Asparagales","260",NA,"997","997",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"158","2019-10-07 09:19:59-03","UEFS","HUEFS","83421","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","S.H.N.Monteiro","2006","11",NA,"França, F.","2004","01","30","Brasil","São Paulo","Santo Antônio do Pinhal","Pousada Champagny.","-45.7","-22.8","45W42'","22S48'","Ruderal.","HUEFS0083421","HUEFS0083421","Angiospermae","Asparagales","4869",NA,"980","980",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"159","2019-10-07 09:19:59-03","UEFS","HUEFS","83489","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Silverstone-Sopkin, P.A.","1989","10","15","Colômbia","Risaralda","Pereira","Hacienda Alejandría, carretera La Virginia-Cerritos km 6, extremo norteño de parte ancha del Valle del Río Cauca, lomas bajas, bosque primario com muchas palmas (Syagrus sancona).",NA,NA,NA,NA,NA,"HUEFS0083489",NA,"Angiospermae","Asparagales","5654",NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"160","2019-10-07 09:19:59-03","UEFS","HUEFS","85576","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Queiroz, L.P.de","2004","09","05","Brasil","Bahia","Rui Barbosa","Serra do Orobó, Riacho da Prata.","-40.491111","-12.318333","40W29'28''","12S19'6''",NA,"HUEFS0085576","HUEFS0085576","Angiospermae","Asparagales","9506",NA,"645","645",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"161","2019-10-07 09:19:59-03","UEFS","HUEFS","37688","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","F.de Barros","2002","04",NA,"Harley, R.M.","1999","03","13","Brasil","Bahia","Itaberaba","Serra do Orobó, na base, subindo da Faz. Monte Verde, lado Sul.","-44.191944","-11.326389","44W11'31''","11S19'35''","Na sombra de mata estacional semidecídua.","HUEFS0037688","HUEFS0037688","Angiospermae","Asparagales","53499",NA,"790","790",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"162","2019-07-09 12:43:58-03","F","FMNH-SEEDPLANTS","V0433255F","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii",NA,NA,NA,NA,NA,"K. Fiebrig","1903","3","4","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0433255F","V0433255F_01","Spermatophyta",NA,"949","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"163","2019-07-09 12:47:04-03","F","FMNH-SEEDPLANTS","V0433256F","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii",NA,"RRC ID Flag",NA,NA,NA,"J. A. Steyermark","1944","9","24","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,"V0433256F","V0433256F_01 V0433256F_02","Spermatophyta",NA,"58590","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,"58590",NA,NA,NA
"164","2019-07-09 12:43:58-03","F","FMNH-SEEDPLANTS","V0433257F","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii",NA,NA,NA,NA,NA,"J. Schunke V.","1971","2","5","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0433257F","V0433257F_01","Spermatophyta",NA,"4702","South America",NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"165","2019-01-25 15:43:45-02","IAC","IAC","6205","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","A.C. Brade","1943","08","23","J. Kiehl","1941","03","23","Brasil","São Paulo","Águas da Prata","São João da Cascata","-46.7167","-21.9367","-46.7167","-21.9367",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-01-25 15:43:45-02","IAC","IAC","8103","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","A.P. Viégas et al.","1946","01","10","A.P. Viégas; A. Carvalho (1) & C.C. Brilho","1946","01","10","Brasil","São Paulo","Jaguariúna","Fazenda da Barra, Guedes","-46.9858","-22.7056","-46.9858","-22.7056",NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-01-25 15:43:45-02","IAC","IAC","39143","S","Plantae","Orchidaceae","Galeandra","hysterantha","Galeandra hysterantha","Barb.Rodr.","R.C. Mota","2002","05","13","R.B. Torres; J.R. Stehmann; R.C. Mota & A. Butta","2000","03","01","Brasil","Minas Gerais","Camanducaia","Sertão do Canelá","-46.1447","-22.7553","-46.1447","-22.7553","UTM(23)= 404491 E, 7486921 N, 1924 m.s.m.",NA,NA,NA,NA,"1128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-06-05 11:45:48-03","URICER","HPBR","6142","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.",NA,NA,NA,NA,"SCARIOT, C.","1999","02","16","Brasil","RS","Marcelino Ramos","ESTAÇÃO ECOLÓGICA TEIXEIRA SOARES","-51.9063987731934","-27.4617004394531",NA,NA,NA,"HPBR006142","HPBR006142",NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,"1",NA
"169","2019-06-05 11:45:48-03","URICER","HPBR","6164","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.",NA,NA,NA,NA,"SCARIOT, C.","1999","01","19","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,"HPBR006164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,"1",NA
"170","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000513905","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"John Miers; b.1789; d.1879; Miers",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,"3326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4644987"
"171","2021-02-12 15:02:22-03","UFSCar","SPSC","7382","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","A.W.C. Ferreira",NA,NA,NA,"P.E. Pompeia","2005","02","17","Brasil","São Paulo","Descalvado","Fazenda Bandeira. Morro da janelinha",NA,NA,"9999","9999","Flores de coloraçao verde claro e labelos com riscos arroxeados.;Floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:15:23-03","UnB","UB","110651","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Pabst, GFJ","1974","07","20","Anderson, WR; et al.","1973","03","21","Brasil","Goiás",NA,"15km by road S of São João da Aliança",NA,NA,NA,NA,"Sepals and petals light green, lip white; bank of stream; Gallery forest along stream and adjacent cerrado","UB0018269","UB0018269","Monocotyledonae",NA,"7513","Southern America","1120","1120",NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-01 15:15:23-03","UnB","UB","4396","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Pabst, GFJ",NA,NA,NA,"Heringer, EP","1961","02","24","Brasil","Distrito Federal","Brasília","Parque do Guará","-47.95","-15.85","-47.95","-15.85","Erva; Campo aberto.","UB0019455","UB0019455","Monocotyledonae",NA,"7991","Southern America","1090","1090",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-08-04 12:48:56-03","UFU","HUFU","25496","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Batista, J.A.N.","2000","02","24","Arantes, A.A.A.","1999","04","26","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Erva terrestre, ca. 0,80 m. Frutos imaturos.","HUFU00030512","HUFU00030512",NA,NA,"1113",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"175","2020-03-16 13:44:54-03","UFU","HUFU","77582","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Dias, A.G.","2018","05",NA,"Dias, A.G.; Nakajima, J.N.","2018","04","04","Brasil","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,"Corola alva com pigmentos roxos, sépalas verdes, botões florais verdes.; Mata de galeria.","HUFU00075182",NA,NA,NA,"152",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"176","2020-03-16 13:44:54-03","UFU","HUFU","77520","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Dias, A.G.","2018","03",NA,"Dias, A.G.; Nakajima, J.N.","2018","02","07","Brasil","Minas Gerais","Uberlândia","Parque Estadual do Pau Furado","-48.2771987915039","-18.9186000823975",NA,NA,"Corola alva com pigmentos roxos, sépalas verdes, botões florais verdes.; Mata de galeria.","HUFU00075122",NA,NA,NA,"136",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"177","2020-08-04 12:48:56-03","UFU","HUFU","25495","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Arantes, A.A.A.","1999","03","11","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"Herbácea terrestre ca. de 0,60 m. Flores amarelas com bordas dos lacíneos arroxeados.","HUFU00030511","HUFU00030511",NA,NA,"1112",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"178","2019-05-06 12:01:20-03","UFU","HUFU","35888","S","Plantae","Orchidaceae","Galeandra","hysterantha","Galeandra hysterantha","Barb.Rodr.",NA,NA,NA,NA,"Amorim, E.H.; Hattori, E.K.O. & Pacheco, R.A.","2004","01","19","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Península","-47.2928009033203","-19.3528003692627",NA,NA,"Tépalas alvas.","HUFU00030523","HUFU00030523",NA,NA,"765",NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA
"179","2020-08-20 14:54:45-03","UFSC","FLOR","48614","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Bianchette, L.B.","2009","12","01","Guarino, E.S.G.; et alii","2006","06","07","Brasil","Rio Grande do Sul","Pinhal da Serra","Fragmento na estrada Pinhal da Serra e o povoado da Conceição, cerca de 6 km do povoado.","-51.163333","-27.888889","51º9'48''W","27º53'20''S","erva rasteira. Labelo argiloso com guias róseas.","FLOR0048614",NA,NA,"Asparagales","1068",NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA
"180","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Haenke, TPX",NA,NA,NA,"Peru",NA,NA,"Etiam in Peruvia",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Wagener, H",NA,NA,NA,"Venezuela",NA,"Caracas","in Venezuela prope Caracas",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Schlim, LJ",NA,NA,NA,"Venezuela",NA,NA,"in Novae Granatae prov. Ocana ad Agua Chia altit. 200 m.",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"1037","Southern America","200","200",NA,NA,NA,NA,NA,NA,NA,NA
"183","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"in Brasilia locis haud indicatis",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"665","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo","in sylvis ad Novo-Friburgo prov. Rio de Janeiro","-42.5311","-22.2819",NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"185","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Descourtilz, ME",NA,NA,NA,"Brazil",NA,NA,"in Brasilia locis haud indicatis",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Minas Gerais",NA,"in prov. Minas Geraës ad Serra do Macuco",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Barbosa Rodrigues, J",NA,NA,NA,"Brazil","Santa Catarina","Rodeio","in sylvis solo pingui ad Rodeio","-49.3664","-26.9228",NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"s.n.","Southern America",NA,NA,NA,NA,"13874","auto",NA,NA,NA,NA
"188","2017-09-11 17:11:51-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Wright, C",NA,NA,NA,"Cuba",NA,NA,"in Cuba orientali",NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0074",NA,NA,"1698","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2017-09-11 17:11:52-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Galeandra","hysterantha","Galeandra hysterantha","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Floret Decembri-Martio",NA,"P03P4N0073",NA,NA,"ser. III.2017","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-08-26 09:36:14-03","CAS","CAS-BOT","628809","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Reichenb. f.","Eric A. Christenson",NA,NA,NA,"Venturi, S.","1927","11",NA,"Argentina","Provincia de Salta","Departamento de Oran","*",NA,NA,"*","*","Color de la flor lila. * Data from these fields are not available on the web.",NA,NA,"Magnoliophyta","Orchidales","5756","South America","650",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:52:15-03","UFRGS","ICN","047196","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Barros, F","1983","01","26","Waechter, JL","1980","01","04","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,"Herbácea de tubérculo subterrâneo com cerca de 3 m de altura, flores verde-claras e labelo com mancha purpúrea.; Terrícola em interior de mata pluvial","ICN00039918",NA,"Monocotyledon",NA,"1524","América do Sul",NA,NA,NA,NA,"38612","auto",NA,NA,NA,NA
"192","2021-02-08 12:52:15-03","UFRGS","ICN","142971","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Waechter, JL",NA,NA,NA,"Inácio, CD","2006","01","18","Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,"Erva, flor de cor amarelada.; Interior de floresta, solo argiloso.","ICN00039916",NA,"Monocotyledon",NA,"76","América do Sul","440","440",NA,NA,"18158","auto",NA,NA,NA,NA
"193","2021-02-08 12:52:15-03","UFRGS","ICN","186800","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","2016","01","08","Brasil","RS","Itaara","Centro Tabor","-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039919",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"17818","auto",NA,NA,NA,NA
"194","2021-02-08 12:52:15-03","UFRGS","ICN","186767","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","2016","01","09","Brasil","RS","Itaara","Fazenda do João","-53.7647018432617","-29.6096992492676",NA,NA,NA,"ICN00039922",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"17818","auto",NA,NA,NA,NA
"195","2021-02-08 12:52:15-03","UFRGS","ICN","186768","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Singer, RB","2016","04","28","Singer, RB; Castro, JB; Dias, S","2016","01","09","Brasil","RS","Ivorá","Piruva, Cascata Queda Livre, beira do rio Michelon","-53.5806007385254","-29.520299911499",NA,NA,NA,"ICN00039920",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"9266","auto",NA,NA,NA,NA
"196","2021-02-08 12:52:15-03","UFRGS","ICN","015038","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Jürgens, C",NA,NA,NA,"Dutra, J","1929","01",NA,"Brasil","RS","Porto Alegre","Belém Novo","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00039914",NA,"Monocotyledon",NA,"1038","América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"197","2021-02-08 12:52:15-03","UFRGS","ICN","085186","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Tissot, ML",NA,NA,NA,"Tissot, ML","1986","01",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"ICN00039915",NA,"Monocotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"198","2021-02-08 12:52:15-03","UFRGS","ICN","134551","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Záchia, R",NA,NA,NA,"Záchia, R","2004","02","05","Brasil","RS","Tavares","PARNA Lagoa do Peixe Fazenda Boiadeiro","-51.0936012268066","-31.2872009277344",NA,NA,"Labelo branco com riscos longitudinais lilases, restante de flor esverdeada, bulbo subterrâneo; Solo arenoso","ICN00039917",NA,"Monocotyledon",NA,"5729","América do Sul",NA,NA,NA,NA,"26882","auto",NA,NA,NA,NA
"199","2021-02-08 12:52:15-03","UFRGS","ICN","114897","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb. f.","Waechter, JL",NA,NA,NA,"Müller, SC","1999","01","11","Brasil","RS","Viamão","localidade de Morro Grande","-51.0233001708984","-30.0811004638672",NA,NA,"Floresta de restinga arenosa, interior da mata","ICN00039913",NA,"Monocotyledon",NA,"58","América do Sul","35","35",NA,NA,"41667","auto",NA,NA,NA,NA
"200","2020-04-30 16:07:34-03","UFMT","CNMT","203","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Petini-Benelli, A.","2012","08","25","Vilela-Santos, M.C.","2010","04","24","Brasil","Mato Grosso","Cláudia","Fazenda Continental. Módulo I, PPBio.","-55.287667","-11.581667","55°17'15.6W","11°34'54S","PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT000203",NA,"Angiosperma",NA,"387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-04-30 16:07:34-03","UFMT","CNMT","4071","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.",NA,NA,NA,NA,"Barbosa, L.F.; Vilela-Santos; M.C.","2012","02","19","Brasil","Mato Grosso","Cláudia","Fazenda Continental. Módulo I, PPBio.","-55.287667","-11.581667","55°17'15.6W","11°34'54S","PPBio - Projeto de Pesquisa da Biodiversidade.","CNMT004071",NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-26 10:50:19-03","MCN-FZBRS","HAS","14156","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Waechter, J.L.","1984",NA,NA,"Abruzzi, M.L.","1982","03",NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, Porto do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,"Planta terrícola, em interior de capão. Em capão próximo à Fazenda do Conde.","HAS0014156",NA,"Magnoliophyta",NA,"575",NA,NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA
"203","2019-11-21 10:13:17-03","IBt","SP","85961","S","Plantae","Orchidaceae","Galeandra","beyrichii","Galeandra beyrichii","Rchb.f.","Pabst, GFJ",NA,NA,NA,"Woolston, AL","1960","01","17","Desconhecido",NA,NA,"Sem notas de localidade",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
