"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"854","2019-05-06 11:53:13-03","UFU","HUFU","32910","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Carvalho, M.G.","1206","2001","07",NA,"Brasil","Minas Gerais","Estação Ecológica Tripui, Trilha do Apiário- Vila.",NA,"Flor lilás e pápus branco.; Transição de campo e mata.","HUFU00045901","HUFU00045901","Nakajima, J.N.","26",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto","2003","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2019-05-06 11:53:13-03","UFU","HUFU","6115","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Romero, R.; Nakajima, J.N. & Simão, D.G.","1136","1994","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cerca de 7 km da sede administrativa, estrada São Roque - Sacramento, beira da estrada.",NA,"Árvore, ca. 4,0 m. Brácteas verdes, corola branca com tubo e ápice lilás, anteras lilás, estiletes e estigma branco.; Campo limpo.","HUFU00057792","HUFU00057792","Nakajima, J.N.","22",NA,NA,"-46.3657989501953","-20.2453002929688","São Roque de Minas","57119","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2019-05-06 11:53:13-03","UFU","HUFU","15540","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2671","1997","08",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, morro após a nascente do Rio São Francisco. Beira da estrada.",NA,"Árvore, ca. 3 m. Brácteas esverdeadas, corola e ramos do estilete lilás. Anteras púrpuras.; Campo rupestre.","HUFU00057795","HUFU00057795","Nakajima, J.N.","20",NA,NA,"-46.3657989501953","-20.2453002929688","São Roque de Minas","57119","auto","1998","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2019-05-06 11:53:13-03","UFU","HUFU","46202","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Soares, P.N. & Loeuille, B.","4332","2006","10",NA,"Brasil","Minas Gerais","Região da Represa de Furnas., Estrada para Mineradora Gabi Extrações, depois do terceiro córrego.",NA,"Árvore ca. de 3 m. Brácteas involucrais marrom, papilho creme.; Campo rupestre.","HUFU00057797","HUFU00057797","Nakajima, J.N.","26",NA,NA,NA,NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-05-06 11:53:13-03","UFU","HUFU","60447","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Marques, D.; Araújo, I.M.","233","2011","08",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Lapa do Forno.",NA,"Subarbuto, ca. 2 m alt. Corola roxa, estilete branco, papus róseo.; Mata de galeria.","HUFU00045912","HUFU00045912","Marques, D.","23","1276","1276","-48.273333","-18.946111","Diamantina",NA,NA,"2012","01","-48.273333","-18.946111","04",NA,NA,NA,NA,NA,NA
"859","2019-05-06 11:53:13-03","UFU","HUFU","55574","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Ceccantini, G.; Melo-Júnior, J.C.F.; Freire, G.Q. & Jono, V.","2718","2006","03",NA,"Brasil","Minas Gerais","Área do IBAMA",NA,"Arvoreta, ca. 2 m.; Cerradão.","HUFU00045907","HUFU00045907","Nakajima, J.N.","30","758","758","-43.955","-19.507778","Matozinho",NA,NA,"2009","10","-43.955","-19.507778",NA,NA,NA,NA,NA,NA,NA
"860","2019-05-06 11:53:13-03","UFU","HUFU","56673","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Souza, V.C.; Leoni, L.S.; Souza, J.P. & Mazine, F.F.","12155","1996","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Caminho entre a Tronqueira e o Pico da Bandeira.",NA,"Arbusto, ca. 1,5 m. Capítulos róseos.; Campo de altitude.","HUFU00072224","HUFU00072224","Hattori, E.K.O.","02","2890","2890","-41.8075","-20.431667","Alto Caparaó",NA,NA,"2015","03","-41.8075","-20.431667",NA,NA,NA,NA,NA,NA,NA
"861","2019-05-06 11:53:13-03","UFU","HUFU","58753","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Franco, I.M.; Quaresma, A.S.; Loeuille, B.; Lusa, M.G. & Gonella.","578","2010","08",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Estrada para Pinheiro próximo ao Mirante do Guinda",NA,"Arvoreta ca. de 3 m. Flores roxas a lilases, com estilete branco.; Campo Rupestre","HUFU00045908","HUFU00045908","Loeuille, B.","20","1298","1298","-43.639167","-18.1725","Diamantina",NA,NA,"2010","08","-43.639167","-18.1725",NA,NA,NA,NA,NA,NA,NA
"862","2019-05-06 11:53:13-03","UFU","HUFU","60417","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Araújo, I.M.; Marques, D.","121","2011","08",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri, Córrego da Roda.",NA,"Arbsuto, ca. 3 m alt. Corola vinácea, estieltes alvos, papus levemente ferrugíneo. Planta com odor adocicado.; Cerrado, próximo a curso de água.","HUFU00045911","HUFU00045911","Marques, D.","23","1306","1306","-43.591389","-18.191667","Diamantina",NA,NA,"2012","01","-43.591389","-18.191667","04",NA,NA,NA,NA,NA,NA
"863","2019-05-06 11:53:13-03","UFU","HUFU","61387","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Fontana, A.P.; Kollmann, L. & Britto, R.C.","1717","2005","09",NA,"Brasil","Espírito Santo","Alto Misterioso, pedra 6",NA,"Arbusto, ca. 3 m alt. Rupicola, heliófila. flores secas.","HUFU00045914","HUFU00045914","Fontana, A.P.","16","1087","1087","-40.770556","-19.803333","São Roque do Canaã",NA,NA,"2007","11","-40.770556","-19.803333","29",NA,NA,NA,NA,NA,NA
"864","2019-05-06 11:53:13-03","UFU","HUFU","66774","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Saddi, E.M.; Martins, J.H.; Chaves, R. & Silva, K.","558","2011","11",NA,"Brasil","Minas Gerais","Complexo Serra Azul, Parcela P7 dos estudos para o EIA.",NA,"Arvore de aproximadamente 5 m de altura. Corte interno da casca enegrecido. Folhas discolores.; Cerrado Sentido Restrito.","HUFU00045916","HUFU00045916","Saddi, E.M.","15",NA,NA,"-44.465","-20.236111","Itatiaiuçu",NA,NA,"2011","12","-44.465","-20.236111","10",NA,NA,NA,NA,NA,NA
"865","2019-05-06 11:53:13-03","UFU","HUFU","68367","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Franco, G.; Baptista, V.R.; Ferreira, L.; Cielo Fo, F.; Zidko, A.; Mendonça, C.G.; et al.","3016","2000","04",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Estrada intermediária Km 45.",NA,"Árvore, ca. 6 m alt.; frutos imaturos verdes, flores brancas. Borda de Mata.; Floresta Ombrófila Densa com perturbação,ca 1150 msm","HUFU00045904","HUFU00045904","Souza, J.P.","25","1150","1150","-45.699167","-23.638056","Salesópolis",NA,NA,"2002","03","-45.699167","-23.638056","09",NA,NA,NA,NA,NA,NA
"866","2019-05-06 11:53:13-03","UFU","HUFU","70252","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Antar, G.M.; Antar, H.P.","101","2012","09",NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia MG 010, Santana do Riacho-Conceição do Mato Dentro. Km 128. Beira de estrada.",NA,"Árvore c. 2,5 m lt. Folha dicolores com face abaxial mais clar. Papus alvo e a corola arroxeada. Comum.; Solo arenoso.","HUFU00045913","HUFU00045913","Antar, G.M.","03","1235","1235","-43.570278","-19.289167","Santana do Riacho",NA,NA,"2012","10","-43.570278","-19.289167",NA,NA,NA,NA,NA,NA,NA
"867","2019-05-06 11:53:13-03","UFU","HUFU","71737","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Gonçalves, L.N.; Duffles P.; Fernandez, E. & Lima, T.","222","2013","09",NA,"Brasil","São Paulo","APA Serra da Mantiqueira, Pico dos Marins. Estrada para o Morro do Careca.",NA,"Arvoreta 2,50 m alt. Folhas simples, alternas, discolores; inflorescência com capítulos paleáceos.; Campo de altitude.","HUFU00041001","HUFU00041001","Guimarães, E.F.","05","1700","1700","-45.142222","-22.505556","Piquete",NA,NA,NA,NA,"-45.142222","-22.505556",NA,NA,NA,NA,NA,NA,NA
"868","2020-11-27 11:33:12-03","UFU","HUFU","77274","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, S.G.; Justo, A.G.","5267","2015","10",NA,"Brasil","Minas Gerais","Região do distrito de Camargos",NA,"Arbóreo.; Mata Atlântica.","HUFU00074840",NA,"Nakajima, J.N.","23",NA,NA,"-48.722778","-20.263333","Mariana",NA,NA,"2020","03","-48.722778","-20.263333",NA,NA,NA,NA,NA,NA,NA
"869","2019-05-06 11:53:13-03","UFU","HUFU","72392","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Verdi, M.; Martins, E.; Pougy, N.; Maurenza, D. & Martinelli, G.","7167","2014","06",NA,"Brasil","Minas Gerais","Morro do Chapéu, Na base do morro",NA,"Arbusto 3m. Folhas verdes discolores; flor lilás, frequente; Campo rupestre","HUFU00059213","HUFU00059213","Marques, D.","25","1240","1240","-42.9225","-16.722222","Cristália",NA,NA,"2017","03","-42.9225","-16.722222",NA,NA,NA,NA,NA,NA,NA
"870","2019-05-06 11:53:13-03","UFU","HUFU","72837","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Romão, G.O.; Dantas, A.P.T.","2212","2007","09",NA,"Brasil","Minas Gerais","Serra de Lavras Novas, (Serra do Trovão), ca. 15 Km ao Sul de Ouro Preto.",NA,"Arbusto 1 m alt. Capítulos esbranquiçados.; Campo rupestre, com afloramento quartzítico e conglomerado ferruginoso. Campo graminoso, arenoso seco.","HUFU00069818","HUFU00069818","Nakajima, J.N.","03",NA,NA,NA,NA,"Lavras Novas",NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2019-05-06 11:53:15-03","UFU","HUFU","73395","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Faria, J.E.Q.; Otoni, T.J.O. & Grael, C.F.","6453","2016","08",NA,"Brasil","Minas Gerais","Campus JK da UFVJM, Área do antigo lixão",NA,"Arvoreta ca. 3m de altura, flores liláses claras e frutos cremes.; Cerrado sensu stricto em regeneração","HUFU00070893","HUFU00070893","Faria, J.E.Q.","18","1396","1396","-43.569444","-18.205556","Diamantina",NA,NA,"2016","08","-43.569444","-18.205556",NA,NA,NA,NA,NA,NA,NA
"872","2019-05-10 16:39:36-03","UFU","HUFU","75440","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Barbosa-Silva, R.G.; Silva, J.L.","887","2017","09",NA,"Brasil","Minas Gerais","Serra da Serpentina",NA,"Folhas discolores, face abaxial alvacenta. Inflorescência roxa.; Floresta estacional montana sob solo argiloso.","HUFU00073534","HUFU00073534","Nakajima, J.N.","07","810","810","-43.319722","-19.138889","Conceição do Mato Dentro",NA,NA,"2018","03","-43.319722","-19.138889",NA,NA,NA,NA,NA,NA,NA
"873","2020-11-27 11:33:12-03","UFU","HUFU","77260","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Lemes, E.","112","2010","08",NA,"Brasil","Minas Gerais","Parque das Mangabeiras, Trilha próxima ao viveiro.",NA,"Arbóreo.; Cerrado.","HUFU00074854",NA,"Nakajima, J.N.","05",NA,NA,"-43.904722","-19.952222","Belo Horizonte",NA,NA,"2020","03","-43.904722","-19.952222",NA,NA,NA,NA,NA,NA,NA
"874","2020-11-27 11:33:12-03","UFU","HUFU","77275","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, S.G.; Justo, A.G.","5068","2015","07",NA,"Brasil","Minas Gerais","Região do distrito de Camargos",NA,"Arbóreo.; Mata Atlântica.","HUFU00074839",NA,"Nakajima, J.N.","29",NA,NA,"-43.365278","-20.264722","Mariana",NA,NA,"2020","03","-43.365278","-20.264722",NA,NA,NA,NA,NA,NA,NA
"875","2020-11-27 11:33:12-03","UFU","HUFU","77276","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rezende, S.G.; Justo, A.G.","5069","2015","07",NA,"Brasil","Minas Gerais","Região do distrito de Camargos",NA,"Arbóreo.; Mata Atlântica.","HUFU00074838",NA,"Nakajima, J.N.","29",NA,NA,"-43.376944","-20.283333","Mariana",NA,NA,"2020","03","-43.376944","-20.283333",NA,NA,NA,NA,NA,NA,NA
"876","2019-05-06 11:53:15-03","UFU","HUFU","73519","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Viana, C.G.; Tinti, B.V. & Consenza, B.A.P.","68","2006","04",NA,"Brasil","Espírito Santo","PARNA Caparaó., Macieira.",NA,NA,"HUFU00071156","HUFU00071156","Nakajima, J.N.","02",NA,NA,"-41.8452987670898","-20.6888999938965","Dores do Rio Preto","23972","auto","2017","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-05-06 11:53:13-03","UFU","HUFU","55301","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Loeuille, B.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","50","2006","10",NA,"Brasil","Minas Gerais","Estrada para pedreira Gabi Exploração, Beira da estrada.",NA,"Cerrado.","HUFU00057800","HUFU00057800","Nakajima, J.N.","26",NA,NA,"-46.0499992370605","-20.6152992248535","Capitólio","29474","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-05-06 11:53:13-03","UFU","HUFU","55303","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Loeuille, B.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","51","2006","10",NA,"Brasil","Minas Gerais","Estrada para pedreira Gabi Exploração, Beira da estrada.",NA,"Cerrado.","HUFU00057799","HUFU00057799","Nakajima, J.N.","26",NA,NA,"-46.0499992370605","-20.6152992248535","Capitólio","29474","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-05-06 11:53:13-03","UFU","HUFU","33220","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Garcia, M.C.M.; Silveria, M.S. & Novelino, A.F.","s.n.","1992","08",NA,"Brasil","Minas Gerais","Campus da UFJF, No anel viário do Campus, em frente a Faculdade de Farmácia e Bioquimica.",NA,"Arbusto, ca. 3 m. Inflorescências róseas.; Candeia falsa.","HUFU00045906","HUFU00045906","Nakajima, J.N.","18",NA,NA,"-43.3502998352051","-21.7642002105713","Juíz de Fora","36144","auto","2003","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-05-06 11:53:13-03","UFU","HUFU","26480","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Araújo, F.S.; Assis, L.C.S.","96","2001","06",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipioca, Arredores do Parque Ibitipoca, estrada para o destrito de Moreiras. Setor Oeste.",NA,"Árvore com tronco fortemente sulcado, folhas discolores, estruturas reprodutivas em botões com coloração bege.; Cerrado com interferência antrópica.","HUFU00045900","HUFU00045900","Nakajima, J.N.","26",NA,NA,"-43.793098449707","-21.8425006866455","Lima Duarte","30417","auto","2003","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-05-06 11:53:13-03","UFU","HUFU","42592","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Paula, C.C. de; Aniceto, D. & Siva, R.R. da","185","2002","07",NA,"Brasil","Minas Gerais","Serra do Ouro Branco, Área 2.",NA,"Árvore, ca. 5 m. Folhas verde, pétaças branca com ápice lilás.; Mata de galeria.","HUFU00045902","HUFU00045902","Nakajima, J.N.","14",NA,NA,"-43.6918983459473","-20.5207996368408","Ouro Branco","13809","auto","2005","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-05-06 11:53:13-03","UFU","HUFU","54015","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Almeida, G.S.S.; Custódio, J.","500","2006","07",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha do Morro do Cachorro.",NA,"Árvore, ca. 2 m. Capítulos em gromérulos densos, flores alvas, numerosas, papilho lilás.; Campo rupestre.","HUFU00045905","HUFU00045905","Almeida, G.S.S.","26",NA,NA,"-43.5080986022949","-20.2875003814697","Ouro Preto","44599","auto","2006","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2019-05-06 11:53:13-03","UFU","HUFU","67279","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Ferreira Junior, C.A.; et al.","1469","2012","07",NA,"Brasil","Minas Gerais","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. s/ Ponto",NA,"Eremanthus Flores lilases a brancas quando mais velhas.; Arbóreo Cerrado Campo sujo. Levantamento florístico do RPPN.","HUFU00045903","HUFU00045903","Nakajima, J.N.","10",NA,NA,"-43.7144012451172","-19.1688995361328","Santana do Riacho","26557","auto","2013","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-05-06 11:53:15-03","UFU","HUFU","9261","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2526","1995","07",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta. Trilha para a guarita de baixo.",NA,"Arvoreta, ca. 3 m. Brácteas verdes e corola vinho.; Encosta de chapada. Transição compo rupestre e cerrado.","HUFU00057793","HUFU00057793","Nakajima, J.N.","17",NA,NA,"-46.3657989501953","-20.2453002929688","São Roque de Minas","57119","auto","1998","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-05-06 11:53:13-03","UFU","HUFU","72250","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Sampaio, P.S.P.; Sampaio, A.","838","2013","07",NA,"Brasil","Minas Gerais","Zona Rural do Canta Galo, Sítio das Panelas; Próximo à cachoeira das panelas; no ribeirão canta galo.",NA,"Árvore com 5 m de alt., e flores brancas; área aberta.; Área aberta.","HUFU00059815","HUFU00059815","Sampaio. P.S.P.","18",NA,NA,"-44.9852981567383","-21.7222003936768","São Thomé das Letras","16076","auto","2013","07",NA,NA,"18",NA,NA,NA,NA,NA,NA
"886","2016-10-27 13:32:28-02","UFMT","UFMT","16096","S","Plantae",NA,NA,"Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish",NA,"Rodrigues, R.R.; Lagazzi, S.M.; Morellato-Fonzar, L.P.C.","16096","1984","07",NA,"Brasil","São Paulo","Serra do Japi, Mirante",NA,"Arbusto de 2,5 m de altura, flores liláses",NA,NA,"Leouille, B.","17",NA,NA,"-46.8800010681152","-23.1800003051758","Jundiaí","17840","auto","2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2021-03-04 15:42:32-03","IF","SPSF","35516","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"Sheila P.P.Tiusso",NA,"2005","11","América do Sul","Brasil","MG","trilha da Cachoeira da Esmeralda",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"12",NA,NA,"-44.6425018310547","-21.4874992370605","Carrancas","21143","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"888","2021-03-04 15:42:32-03","IF","SPSF","35268","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"F.A.R.D.P.Arzolla & J.B.Pinto","978","2005","08","América do Sul","Brasil","MG","bairro dos Machados",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa alto-montana&nf;;",NA,NA,NA,"26",NA,NA,"-45.2799987792969","-22.5091991424561","Delfim Moreira","20219","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"889","2021-03-04 15:42:32-03","IF","SPSF","33238","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"F.A.R.D.P.Arzolla","554","2004","05","América do Sul","Brasil","SP","Parque Estadual de Campos do Jordão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"16",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"890","2021-03-04 15:42:32-03","IF","SPSF","32294","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"M.N.Sakita","s.n.","2003","07","América do Sul","Brasil","SP","PEMCJ/PECJ",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"28",NA,NA,"-45.5900001525879","-22.7299995422363","Campos do Jordão","21048","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"891","2021-03-04 15:42:32-03","IF","SPSF","34177","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"F. M. Souza & M. T. Z. Toniato & D.Souza","526","2005","02","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia",NA,"COLETA: XLS: SPSFNovo; Arbusto ca. 80 cm, flores brancas; GEOGRAFIA: Trilha do Corcovado. Floresta Ombrófila Densa Montana (Campo de altitude)&nf;UTM: X=480278 Y=7406753;",NA,NA,"G. A. D. C. Franco","28","1186","1186","-45.439998626709","-23.3700008392334","Natividade da Serra","28529","auto","2005","03",NA,NA,"05","Magnoliopsida",NA,NA,NA,NA,NA
"892","2021-03-04 15:42:32-03","IF","SPSF","35223","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"F.A.R.D.P.Arzolla & J.B.Pinto","933","2005","08","América do Sul","Brasil","SP","Bairro dos Marins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: estrada para Marmelopolis&nf;UTM: X=484.875 Y=7.509.850;",NA,NA,NA,"23",NA,NA,"-45.1699981689453","-22.6100006103516","Piquete","13434","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"893","2021-03-04 15:42:32-03","IF","SPSF","03963","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"A.E.Amaral","57",NA,NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Itatuba",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"894","2021-03-04 15:42:32-03","IF","SPSF","33821","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"J.Paula-Souza & F.O.Zuloaga & O.Morrone & R.Tsuji & M.F.Silveira","5793","2006","07","América do Sul","Brasil","SP","subida para a Pedra da Macela",NA,"COLETA: XLS: SPSFAntigo&nf;Floresta de altitude&nf;Avoreta 2,5m altura; flores róseas.; GEOGRAFIA: Mata degradada;",NA,NA,"M.Monge","11",NA,NA,"-44.814444","-23.139167","Cunha",NA,NA,"2011","07",NA,NA,"01","Magnoliopsida",NA,NA,NA,NA,NA
"895","2021-03-04 15:42:32-03","IF","SPSF","38816","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus","(DC.) MacLeish.",NA,"F. A. R. D. P. Arzolla & C. de Moura & F.E.S.P.Vilela","1114","2007","09","América do Sul","Brasil","SP","Parque Estadual da Cantareira",NA,"COLETA: Árvore 4 metros de altura, frutos pardos.; GEOGRAFIA: Crista da Serra da Pirucaia, Hortolândia, Floresta Omblófila Densa, de porte baixo, sobre quartzito.;",NA,NA,"F. A. R. D. P. Arzolla","20","1120","1120","-46.355","-23.358056","Mairiporã",NA,NA,"2007","09",NA,NA,"25","Magnoliopsida",NA,NA,NA,NA,NA
"896","2021-03-04 15:42:32-03","IF","SPSF","37113","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Eremanthus","erythropappus","Eremanthus erythropappus",NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula & F.E.S.P.Vilela","1031","2006","11","América do Sul","Brasil","SP","P.E.Cantareira, Barrocada",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: região de Hortolandia, floresta ombrofila densa&nf;;",NA,NA,NA,"23","1170","1170","-46.524444","-23.358056","Mairiporã",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
