"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"375","2020-12-21 16:35:27-03","MBM","MBM","9812","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Pennington, T.D.",NA,NA,NA,"Lindeman, J.; et al.; et al.","808","1966","03","29","Brazil","Paraná","Ivaí",NA,"-50.8588981628418","-25.010799407959",NA,NA,NA,NA,NA,"MBM009812","MBM009812",NA,NA,"Southern America",NA,"21096","auto",NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:35:27-03","MBM","MBM","423517","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Cordeiro, J.","2019",NA,NA,"Fagundes-Filho, C.A.; Teixeira, T.A.B.; Gonçalves, R.; Teixeira, T.A.B.; Gonçalves, R.","43","2010","07","30","Brazil","Paraná","Japira","Pico Agudo","-50.138599395752","-23.8131008148193",NA,NA,NA,NA,"Arbusto 8,5 m, com frutos imaturos (verdes).","MBM423517",NA,NA,NA,"Southern America",NA,"28364","auto",NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:35:25-03","MBM","MBM","212453","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Ziller, S.R.; Ziller, S.R.","1884",NA,NA,NA,"Brazil","Paraná","Jataizinho","Rio Tibagi, Porto do Baianinho","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,NA,"MBM212453","MBM212453",NA,NA,"Southern America",NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:35:25-03","MBM","MBM","194414","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Silva, S.M.",NA,NA,NA,"Mikich, S.B.","s.n.",NA,NA,NA,"Brazil","Paraná","São João do Ivaí","Fazenda Urutagua","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,NA,"MBM194414","MBM194414",NA,NA,"Southern America",NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:35:27-03","MBM","MBM","9811","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Pennington, T.D.",NA,NA,NA,"Lindeman, J.; et al.; et al.","1758","1966","06","25","Brazil","Paraná","Xambrê",NA,"-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM009811","MBM009811",NA,NA,"Southern America",NA,"25930","auto",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:35:27-03","MBM","MBM","405169","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.",NA,NA,NA,NA,"Ribeiro, R.D.; Dantas, H.G.; Dantas, H.G.","242","2004","05","22","Brazil","Rio de Janeiro","Armação de Búzios","ao lado da Praia Brava","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,"Arboreto ramificado com 2,5 m de alt. Folhas imparipinadas. Inflorescência axilar. Frutos monospérmicos, com mesocarpo tricoco, semente preta envolta por tegumento de laranja.; Restinga arbórea em torno da lagoa.","MBM405169","MBM405169",NA,NA,"Southern America",NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:35:25-03","MBM","MBM","250814","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Sobral, M.",NA,NA,NA,"Kiehn, E.","s.n.","1990","12","14","Brazil","Santa Catarina","Blumenau","Campus I da FURB","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"MBM250814","MBM250814",NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:35:27-03","MBM","MBM","276396","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Patrício, P.C.",NA,NA,NA,"Cervi, A.C.","7035","2000","05","01","Brazil","Santa Catarina","Itapema","Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"MBM276396","MBM276396",NA,NA,"Southern America",NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:35:27-03","MBM","MBM","306463","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.",NA,NA,NA,NA,"Casas, G.","s.n.","2004","05","20","Brazil","Santa Catarina","São Francisco do Sul","Mandigituba","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"MBM306463","MBM306463",NA,NA,"Southern America",NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-10-02 16:13:02-03","UESC","UESC","24770","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","T.D.Pennington","1995",NA,NA,"W.W.Thomas","10262","1994","02","03","Brasil","Bahia","Itapetinga",NA,"-40.234722","-15.239167","40W14'5''","15S14'21''","270","270","Mesophyllous forest near stream.; Small tree, 2-3m.","UESC0024770",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"385","2019-10-02 16:13:02-03","UESC","UESC","24769","S","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"J.G. Jardim","1865","1999","01","01","Brasil","Bahia","Jussari",NA,"-15.166667","-15.166667","15W10'","15S10'","400","400","Floresta semi-decidual.; Árvore ca. 7 m alt.","UESC0024769",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"386","2017-06-08 15:27:52-03","MNHN","RECOLNAT_MNHN_P","P00904058","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00904058' target='other'> <mi>dwc_moreinfo</mi></a>","P00904058","P00904058_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3907",NA,NA,NA
"387","2019-02-22 14:57:49-03","MNHN","RECOLNAT_MNHN_P","P02274129","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"s.c.",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274129' target='other'> <mi>dwc_moreinfo</mi></a>","P02274129","P02274129_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2015-11-07 02:42:41-02","MNHN","RECOLNAT_MNHN_P","P02274130","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1869","12","2","Brésil",NA,NA,"Province de Rio Janeiro, Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274130' target='other'> <mi>dwc_moreinfo</mi></a>","P02274130","P02274130_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3906","isolectotype",NA,NA
"389","2015-11-07 02:42:44-02","MNHN","RECOLNAT_MNHN_P","P02274131","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Glaziou, A.",NA,"1869","12","2","Brésil",NA,NA,"Province de Rio Janeiro, Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274131' target='other'> <mi>dwc_moreinfo</mi></a>","P02274131","P02274131_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"3906","isolectotype",NA,NA
"390","2019-02-22 14:57:51-03","MNHN","RECOLNAT_MNHN_P","P02274132","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274132' target='other'> <mi>dwc_moreinfo</mi></a>","P02274132","P02274132_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"806","lectoparatype",NA,NA
"391","2015-11-07 02:42:49-02","MNHN","RECOLNAT_MNHN_P","P02274133","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Glaziou, A.",NA,"1865","1","18","Brésil",NA,NA,"Corcovado",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274133' target='other'> <mi>dwc_moreinfo</mi></a>","P02274133","P02274133_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"794","lectoparatype",NA,NA
"392","2015-11-07 02:42:51-02","MNHN","RECOLNAT_MNHN_P","P02274134","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Vauthier, M.",NA,"1833",NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274134' target='other'> <mi>dwc_moreinfo</mi></a>","P02274134","P02274134_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"488","lectoparatype",NA,NA
"393","2015-11-07 02:42:53-02","MNHN","RECOLNAT_MNHN_P","P02274135","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274135' target='other'> <mi>dwc_moreinfo</mi></a>","P02274135","P02274135_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1833",NA,NA,NA
"394","2015-11-07 02:52:23-02","MNHN","RECOLNAT_MNHN_P","P02274136","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Pennington",NA,NA,NA,"Riedel",NA,NA,NA,NA,"Brésil",NA,NA,"s.loc.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02274136' target='other'> <mi>dwc_moreinfo</mi></a>","P02274136","P02274136_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2016-04-13 15:08:26-03","MNHN","RECOLNAT_MNHN_P","P05269341","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1886","10","20","Brésil",NA,NA,"Prov. de Rio de Janeiro : Larangeiros (Cantagallo)",NA,NA,NA,NA,NA,NA,"Reçu le 3 novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05269341' target='other'> <mi>dwc_moreinfo</mi></a>","P05269341","P05269341_01 P05269341_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"15876",NA,NA,NA
"396","2015-09-04 19:43:56-03","MNHN","RECOLNAT_MNHN_P","P05269342","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Glaziou, A.",NA,"1886","10","20","Brésil",NA,NA,"Prov. de Rio de Janeiro : Larangeiros (Cantagallo)",NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05269342' target='other'> <mi>dwc_moreinfo</mi></a>","P05269342","P05269342_01 P05269342_02",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"15876",NA,NA,NA
"397","2016-03-09 17:11:54-03","MNHN","RECOLNAT_MNHN_P","P00904057","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Hatschbach, G.",NA,"1967","1","1","Brasil","Paraná","Paranaguá","Caiobá, Morro do Boi.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00904057' target='other'> <mi>dwc_moreinfo</mi></a>","P00904057","P00904057_01",NA,NA,NA,"hb","24916","auto",NA,NA,NA,NA,"15585",NA,NA,NA
"398","2015-09-05 06:31:48-03","MNHN","RECOLNAT_MNHN_P","P04670381","PreservedSpecimen",NA,"Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Barros, F.|Martuscelli, P.",NA,"1986","4","9","Brasil","São Paulo","Cananéia","Ilha do Cardoso, prox. da praia do Ipanema, Morro do Tassuva.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04670381' target='other'> <mi>dwc_moreinfo</mi></a>","P04670381","P04670381_01",NA,NA,NA,"hb","37574","auto",NA,NA,NA,NA,"1262",NA,NA,NA
"399","2020-12-11 11:38:47-03","UFMG","BHCB","74345","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretii","Trichilia casaretii","C.DC.",NA,NA,NA,NA,"Stehmann, JR; Spósito, TC; Andrade, EA","3080","2002","06","22","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; caminho para a Lagoa do Meio","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore, 7m de altura, no subosque da mata; frutos imaturos verde-amarelados",NA,NA,"Dicotyledon",NA,"Southern America",NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-02-11 17:20:27-03","UFPR","UPCB","19754","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Silva, S.M.","1992","07",NA,"Silva, S.M.",NA,"1986","04","12","Brasil","Paraná","Caiobá","Ilha do Farol",NA,NA,NA,NA,NA,NA,"Árvore, fruto verde..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-02-11 17:20:27-03","UFPR","UPCB","45830","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Patrício, P.C.","2000","05",NA,"Cervi, A.C.","7035","2000","05","01","Brasil","Santa Catarina","Itapema","Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Arvoreta ca. 4m, frutos verdes, fusiformes e rugosos. Alt.: 20m s.n.m..",NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-02-11 17:20:27-03","UFPR","UPCB","45829","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Patrício, P.C.","2000","05",NA,"Patrício, P.C.","22","2000","05","18","Brasil","Santa Catarina","Itapema","Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Árvore ca. 6m, frutos verrucosos verdes. Floresta ombrófila densa submontana, beira de estrada..",NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-02-11 17:20:27-03","UFPR","UPCB","45795","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Patrício, P.C.","2000","01","01","Patrício, P.C.","22","2000","03","18","Brasil","Santa Catarina","Itapema","Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Árvore ca. 6m, frutos verrucosos, imaturos e verdes. Beira da estrada..",NA,NA,NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-11 17:20:27-03","UFPR","UPCB","33967","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Patrício, P.C.","2003","05","01","Cervi, A.C.","3904","1992","12","15","Brasil","Paraná","Foz do Iguaçu","Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Arbusto com 4m de altura. Flores alvas..",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-02-11 17:20:27-03","UFPR","UPCB","32612","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.",NA,NA,NA,NA,"Pimenta, J.A.",NA,"1990","03","13","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-11 17:20:27-03","UFPR","UPCB","26785","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Silva, S.M.","1996","05",NA,"Mikich, S.B.",NA,"1996","04","25","Brasil","Paraná","São João do Ivaí","Fazenda Urutagua","-51.8180999755859","-23.9799995422363",NA,NA,NA,NA,"Arvoreta, fruto verde, rugoso. Floresta..",NA,NA,NA,NA,NA,NA,"16608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-02-11 17:20:27-03","UFPR","UPCB","39002","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Silva, S.M.","1998","03",NA,"Gatti, G.","239","1998","01","19","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto 2m, sobre Cambissolo, frutos esverdeados. Floresta ombrófila densa submontana..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-02-11 17:20:27-03","UFPR","UPCB","38973","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Silva, S.M.","1998","12",NA,"Gatti, G.","508","1999","12","04","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Salto","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto 1,5m, flores creme. Floresta ombrófila densa submontana, local sem sombreamento..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-11 17:20:27-03","UFPR","UPCB","22314","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C.DC.","Hatschbach, G.","1993","01","01","Hatschbach, G.","57102","1992","06","23","Brasil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore. Margem de rio encachoeirado..",NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"410","2014-05-02 12:23:00-03","MO","MOBOT","100704905","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","F. Barreiros",NA,NA,NA,"R.H.P. Andreata|et al.","Andreata 423","1982","4","14","Brazil","Rio de Janeiro","Niterói","Pico alto Moirão.","-43.1035995483398","-22.88330078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"14785","auto",NA,NA,NA,"1",NA,NA,NA,NA
"411","2017-01-10 05:16:00-02","MO","MOBOT","100212785","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","J.A. Pastore",NA,NA,NA,"M. Kirizawa","Kirizawa 1655","1986","6","10","Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"412","2009-08-31 13:53:00-03","MO","MOBOT","100212787","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","J.A. Pastore",NA,NA,NA,"I. Cordeiro","Cordeiro 481","1988","8","24","Brazil","São Paulo",NA,"Cannaéia, Ilha do Cardoso Morro de Foles, mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"413","2014-01-17 10:07:00-02","MO","MOBOT","100664606","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"W. Wayt Thomas|et al.","Thomas 14258","2004","9","25","Brazil","Bahia","Guaratinga","Forest to south of the Pedra Cruzeiro do Sul, 8.7 km SE of São João do Sul (first on road to Cabeceira do Sul and then on fazenda road that goes around east side of Pedia Cruzeiro do Sul).","-39.9138889","-16.5969444",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"414","2019-11-14 10:28:00-03","MO","MOBOT","101165185","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"W. Wayt Thomas|J. Lima da Paixão|Sérgio C. de Sant'Ana|L.A. Mattos Silva|et al.","Thomas 13133","2002","8","7","Brazil","Bahia","Jussari","Reserva Serra do Teimoso. 7.5 km N of Jussari on road to Palmeira, then 2 km W to Fazenda Teimoso.","-39.5290833","-15.1556167",NA,NA,"300.00000000","450.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"415","2013-08-23 04:12:00-03","MO","MOBOT","126072","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","R.E. Gereau",NA,NA,NA,"Ariane L. Peixoto|et al.","Peixoto 4091","1987","1","20","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","87-5",NA,NA,NA
"416","2018-06-22 05:25:00-03","MO","MOBOT","2479688","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 3718","1956","9","20","Brazil","Santa Catarina",NA,"Ibirama. Perto da cidade, margem do rio",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2014-09-17 05:30:00-03","MO","MOBOT","2479712","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","Pennington, T. D., //",NA,NA,NA,"Maria M. Arbo|André M. de Carvalho|M. Silvia Ferrucci|Jomar G. Jardim|Sérgio C. de Sant'Ana","Arbo 7782","1997","1","28","Brazil","Espírito Santo",NA,"Brejal, 15 km N de Colatina, camino de tierra sobre la margen izquierda del río Pancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","2835441","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 21475","1969",NA,NA,"Brazil","Paraná",NA,"Fda. Mururê (Mun. Terra Boa) Mata pluvial da Bacia do Rio Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2009-07-27 09:36:00-03","MO","MOBOT","2835470","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 11833","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2008-05-27 22:02:00-03","MO","MOBOT","3120029","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T. Pennington",NA,NA,NA,"Jomar G. Jardim","Jardim 1865","1999","1","1","Brazil","Bahia",NA,"Mun. de Jussari. Rod Jussari-Palmira, entrada ca. 7,5 km. Faz. Teimoso a 1,5 km E da entrada. Reserva do Patrimonio Natural (RPPN), Serra do Teimoso.","-39.58333","-15.16666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","3142259","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"Jacquelyn A. Kallunki","Kallunki 942","1995","2","19","Brazil","Rio de Janeiro",NA,"Saquarema: Rio Seco, between Bacaxá and Xampaio Correia, near dirt road through settlement. Disturbed forest.","-42.5","-22.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","3142627","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington",NA,NA,NA,"W. Wayt Thomas","Thomas 11875","1999","1","31","Brazil","Bahia",NA,"Jussari. Serra do Teimoso, 7.5 km N then W of Jussari on road to Palmira, then 2 km S to Fazenda Teimoso, then 20 min walk to Reserva da Fazenda Teimoso. Semi-deciduous forest.","-39.52333","-15.155",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","3142730","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","T.D. Pennington (NY)",NA,NA,NA,"W. Wayt Thomas","Thomas 10262","1994","2","3","Brazil","Bahia",NA,"Mun. Itapetinga. Itapetinga, Parque da Matinha. Mesophyllous forest near stream.","-40.23472","-15.23916",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2009-12-04 16:24:00-02","MO","MOBOT","3185541","PreservedSpecimen","Plantae","Meliaceae","Trichilia","casaretti","Trichilia casaretti","C. DC.","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 52283","1988","8","20","Brazil","Paraná",NA,"Morrete (mun. Guaratuba)>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
