"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber","sex"
"152","2014-04-04 05:51:00-03","MO","MOBOT","1912454","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Alan R. Smith (UC)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rocío Rojas|Rosa Ortiz|Nállarett Dávila","van der Werff 17692","2003","6","22","South America","Peru","Pasco","Protected due to name conservation status","-75.28","-10.62","2500.00000000",NA,NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"321","2",NA,NA,NA
"153","2014-04-04 05:52:00-03","MO","MOBOT","1918426","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Alan R. Smith (UC)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18645","2003","7","18","South America","Peru","Pasco","Protected due to name conservation status","-75.35","-10.53","2400.00000000",NA,NA,NA,NA,NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"344","2",NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2136914","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","E. Fernandez","Erika Fernández|et al.","Fernández Terrazas 2429","2003","9","7","South America","Bolivia","Cochabamba","Protected due to name conservation status","-64.72","-17.7","2010.00000000",NA,NA,NA,NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2013-03-23 09:36:00-03","MO","MOBOT","2452489","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch, P. G.","C. Jürgens","Jürgens s.n.6","1906",NA,NA,"South America","Brazil","Rio Grande do Sul","Protected due to name conservation status",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-09-13 06:51:00-03","MO","MOBOT","2689515","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Moran, R.C. (AAU)","Benjamin Øllgaard|Jens E. Madsen|L. Ellemann","Øllgaard 90917","1989","3","8","South America","Ecuador","Zamora-Chinchipe","Protected due to name conservation status","-79.08","-3.97","2030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-03-05 05:18:00-03","MO","MOBOT","2691694","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Moran, R.C. (AAU)","Benjamin Øllgaard|Robert G. Stolze|S.H. Stolze","Øllgaard 99550","1992","1","19","South America","Ecuador","Napo","Protected due to name conservation status","-77.88","-0.57","2000.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-02-12 21:42:00-02","MO","MOBOT","2745097","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","Gloria Calatayud|Isau Huamantupa|L. Cárdenas|H. Coasaca|E. Apaza","Calatayud Hermosa 2176","2004","4","15","South America","Peru","Cusco","Protected due to name conservation status","-72.55","-12.87","2200.00000000",NA,NA,NA,NA,NA,"La Convención",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA
"159","2008-05-27 22:02:00-03","MO","MOBOT","2760","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Robbin C. Moran","Marko Lewis","Lewis 881754","1988","11","18","South America","Bolivia","La Paz","Protected due to name conservation status","-69","-14.75",NA,NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-48","5",NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","28123","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Alan R. Smith (UC)","James C. Solomon","Solomon 10711","1983","8","27","South America","Bolivia","La Paz","Protected due to name conservation status","-67.82","-16.3","3000.00000000",NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-82","10",NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2823966","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","M. Kessler, 2005 (GOET)","T. Herzog","Herzog 3931",NA,NA,NA,"South America","Bolivia",NA,"Protected due to name conservation status",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2012-04-12 05:10:00-03","MO","MOBOT","2962606","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","I. Jimenez (LPB)","Alfredo F. Fuentes","Fuentes Claros 10242","2006","4","18","South America","Bolivia","La Paz","Protected due to name conservation status","-69.01","-14.8","2700.00000000","2900.00000000",NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-21",NA,NA,NA,NA
"163","2020-05-27 04:37:00-03","MO","MOBOT","2962696","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","A.R. Smith (UC)","Alfredo F. Fuentes|Moises Mendoza|M.C. López|Remy Roque","Fuentes Claros 10316","2006","4","19","South America","Bolivia","La Paz","Protected due to name conservation status","-69.01","-14.78","2500.00000000",NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-22","5",NA,NA,NA
"164","2020-04-30 04:37:00-03","MO","MOBOT","3095129","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"RODRÍGUEZ","RODRÍGUEZ 4552","2004","11","4","South America","Colombia","Antioquia","Protected due to name conservation status","-75.98","5.73","1700.00000000","1800.00000000",NA,NA,NA,NA,"Betania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3324605","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Huaylla","HUAYLLA","HUAYLLA 1538","2004","11","11","South America","Bolivia","Tarija","Protected due to name conservation status","-64.54","-22.04","1495.00000000",NA,NA,NA,NA,NA,"Arce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","3358668","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Windisch","Paulo G. Windisch","Windisch 8751","1997","4","27","South America","Brazil","Rio Grande do Sul","Protected due to name conservation status",NA,NA,"1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-08-23 04:12:00-03","MO","MOBOT","3369898","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","M. Sundue y E. Fernandez","Erika Fernández","Fernández Terrazas 2429","2003","9","7","South America","Bolivia","Cochabamba","Protected due to name conservation status","-64.72","-17.7","2010.00000000",NA,NA,NA,NA,NA,"Carrasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","43312","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","R.C. Moran","Alice Fay|Louis Fay","Fay 2998","1990","8","13","South America","Bolivia","La Paz","Protected due to name conservation status","-67.84","-16.28","2800.00000000",NA,NA,NA,NA,NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90","12",NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","4822","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Robbin C. Moran","Marko Lewis","Lewis 881683","1988","11","14","South America","Bolivia","La Paz","Protected due to name conservation status","-69.02","-14.77",NA,NA,NA,NA,NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-46","4",NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","911713","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Miguel Bang","Bang 900","1890","11",NA,"South America","Bolivia","La Paz","Protected due to name conservation status","-68.05","-16.08",NA,NA,NA,NA,NA,NA,"Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA
"171","2013-05-07 06:03:00-03","MO","MOBOT","2066714","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","R. Nunez C.","Rosángela Núñez C.","Núñez Cabrera 580","2004","3","25","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.7","-17.84","2508.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2013-05-07 06:03:00-03","MO","MOBOT","2070742","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","R. Nunez C.","Rosángela Núñez C.","Núñez Cabrera 470","2003","11","28","South America","Bolivia","Santa Cruz","Protected due to name conservation status","-64.69","-17.83","2498.00000000",NA,NA,NA,NA,NA,"Manuel Maria Caballero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2018-09-12 14:48:13-03","UNIOESTE","UNOP","6361","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth","Salino, A.","Salino, A.; et al.; et al.","11991","2007","04","20",NA,"Brasil","Santa Catarina","Fazenda Farofa, trilha do rio Caveira.","-49.87","-27.918889","1360","1360",NA,"Rupícola, margem de rio. Vegetação secundária de Floresta Ombrófila Mista Aluvial.",NA,NA,"Limite de município Painel/Uru",NA,NA,NA,NA,"2007","-49.87","-27.918889",NA,"04","20",NA,NA,NA,NA,NA
"174","2020-08-31 09:22:36-03","INPA","INPA","132260","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,"Solomon, JC","10711","1983","08","27","Southern America","Bolivia","La Paz","1,4 Km SE of Chuspipata, on road to Chulumani. Cloud forest with abundant.","-67.816667","-16.3","3000","3000",NA,NA,"INPA0132260","INPA0132260 INPA0132260_e INPA0132260_e1","Nor-Yungas",NA,NA,NA,NA,NA,"-67.816667","-16.3",NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-02-04 12:44:12-02","F","FMNH-PTERIDOPHYTES","C0649468F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","brasilianum","Hymenophyllum brasilianum","(Fée) Rosenst.",NA,"A. C. Brade","16528","1940","7","31","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"C0649468F","C0649468F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2016-01-07 15:25:25-02","F","FMNH-PTERIDOPHYTES","C0649503F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"C0649503F","C0649503F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2016-01-07 15:25:51-02","F","FMNH-PTERIDOPHYTES","C0649504F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0649504F","C0649504F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-01-07 15:26:03-02","F","FMNH-PTERIDOPHYTES","C0649505F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0649505F","C0649505F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2016-01-07 15:26:21-02","F","FMNH-PTERIDOPHYTES","C0649506F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"C0649506F","C0649506F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2016-01-07 15:26:35-02","F","FMNH-PTERIDOPHYTES","C0649507F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"C0649507F","C0649507F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2016-01-07 15:26:55-02","F","FMNH-PTERIDOPHYTES","C0649508F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0649508F","C0649508F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2016-01-07 15:27:05-02","F","FMNH-PTERIDOPHYTES","C0649509F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0649509F","C0649509F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2016-01-07 15:27:18-02","F","FMNH-PTERIDOPHYTES","C0649510F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","Kunth",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0649510F","C0649510F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","3309041","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"A. Fay & L. Fay","2998","1990","8","13","South America - Neotropics","Bolivia","La Paz","La Paz: Nor Yungas province Downhill from Cotapata, on La Paz-Yolosa road, mossy forest in steep ravine","-67.8417","-16.275","2800",NA,NA,NA,"US01415749",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","1694617","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Bues","1813",NA,NA,NA,"South America - Neotropics","Peru",NA,"Valle de Lorez [interpreted]",NA,NA,"2134",NA,NA,NA,"US01415746",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","1515594","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum bipinnativectum","C.V. Morton",NA,"C. Bues","1580","1924","6",NA,"South America - Neotropics","Peru","San Martín","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,"US00067528",NA,"Mariscal Cáceres","Holotype","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","bipinnativectum",NA,NA
"187","2020-09-12 05:00:02-03","US","US","3505648","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"R. C. Moran, D. Trujillo, L. Salazar & D. Aviles","7546","2005","2","24","South America - Neotropics","Ecuador","Napo","Prov. Napo: Cantón Quijos, Baeza, along road leading to radio towers behind town, near radio towrs, just within gated entrance","-77.8997","-1.4833","2500",NA,NA,NA,"US01415743","US01415743_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2020-09-12 05:00:02-03","US","US","700509","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"R. S. Williams","2606","1902","4","30","South America - Neotropics","Bolivia",NA,"On rock near Pelichuco",NA,NA,"2743",NA,NA,NA,"US01415751",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"189","2020-09-12 05:00:02-03","US","US","2358103","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"-- Brade","6432","1913","6","5","South America - Neotropics","Brazil","Rio de Janeiro","Serra de Itatiaya, Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01415757","US01415757_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2020-09-12 05:00:02-03","US","US","1187802","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"-- Herzog","3931*",NA,NA,NA,"South America - Neotropics","Bolivia",NA,"Tocoranolet [interpreted]",NA,NA,NA,NA,NA,NA,"US01415752",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","1342283","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"-. Jurgens","255","1906",NA,NA,"South America","Brazil","Rio Grande do Sul","Austrobrasilienses, Est. Rio Gr. do Sul, Munic. Soledade, Surinha, ad ripas saxo sas suberm brovas [interpreted]",NA,NA,NA,NA,NA,NA,"US01415753","US01415753_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"192","2020-09-12 05:00:02-03","US","US","2083122","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"A. C. Brade","16528","1940","7","31","South America - Neotropics","Brazil","Rio de Janeiro","Estado do Rio de Janeiro, Flora da Serra dos Orgaos, Pedra Assú",NA,NA,"2100",NA,NA,NA,"US01415762","US01415762_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"193","2020-09-12 05:00:02-03","US","US","1515449","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Bues","719","1920","10",NA,"South America - Neotropics","Peru",NA,"[illegible text] Huady[illegible text]",NA,NA,"300",NA,NA,NA,"US01415747",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"194","2020-09-12 05:00:02-03","US","US","2551744","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"H. H. Iltis, C. M. Iltis, D. Ugent & V. Ugent","1061","1963","1","3","South America - Neotropics","Peru","Cusco","Dept.: Cuzco, Prov.: Urubamba, fern-covered cliffs at mouth of cool moist cabe by small gardens, base of Hayna Picchu, W-end of ruins, Ruinas Machu Picchu, valley of Rio Urubamba 80km WNW of Cuzco",NA,NA,"2500",NA,NA,NA,"US01415709",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"195","2020-09-12 05:00:02-03","US","US","3248565","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"J. C. Solomon","10711","1983","8","27","South America - Neotropics","Bolivia","La Paz","Dpto. La Paz. prov., Nor Yungas, 1.4 km SE of Chusipata, on road to Chulumani","-67.82","-16.3","3000",NA,NA,NA,"US01415750",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"196","2020-09-12 05:00:02-03","US","US","2414991","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"J. J. Wurdack","1510","1962","7","23","South America - Neotropics","Peru","Amazonas","Departamento de Amazonas, Provincia de Chachapoyas, scrub forest along Rio Ventilla 1-2 km west of Molinopampa",NA,NA,"2350","2400",NA,NA,"US01415745","US01415745_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"197","2020-09-12 05:00:02-03","US","US","1044749","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"Henri-Stanislas","1685","1916","10",NA,"South America - Neotropics","Colombia",NA,"Santa Elena, Medellin",NA,NA,NA,NA,NA,NA,"US01415744",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"198","2020-09-12 05:00:02-03","US","US","2421241","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"E. Leite","3649","1945","10",NA,"South America - Neotropics","Brazil","São Paulo","Brazil: Campos do Jordao, Sao Paulo",NA,NA,NA,NA,NA,NA,"US01415760","US01415760_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"199","2020-09-12 05:00:02-03","US","US","600590","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Spannagel","s.n.",NA,NA,NA,"South America","Brazil","Santa Catarina","Lages ob [interpreted]",NA,NA,NA,NA,NA,NA,"US01415755","US01415755_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"200","2020-09-12 05:00:02-03","US","US","2358104","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Spannagel","169","1906","12",NA,"South America","Brazil","Santa Catarina","Lages",NA,NA,NA,NA,NA,NA,"US01415756","US01415756_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","1779084","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"C. Bues","1528","1924","6",NA,"South America - Neotropics","Peru",NA,"Cya de Montaña. [interpreted]",NA,NA,"3048",NA,NA,NA,"US01415748",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"202","2020-09-12 05:00:02-03","US","US","1917518","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"A. C. Brade","16528","1940","7","31","South America - Neotropics","Brazil","Rio de Janeiro","Serra dos Orgaos",NA,NA,"2100",NA,NA,NA,"US01415758","US01415758_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","1516102","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"A. C. Brade","6432","1913","6",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Serra do Itatiaya, Est. Rio de Janeiro",NA,NA,"2300",NA,NA,NA,"US01415759","US01415759_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"204","2020-09-12 05:00:02-03","US","US","600180","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","crispum","Hymenophyllum crispum","H.B.K.",NA,"-. Jurgens","255","1906",NA,NA,"South America","Brazil","Rio Grande do Sul","Est. Rio Gr. do Sul, Mun. Soledade, Serrinha ad ripas saxosas subum broses [interpreted]",NA,NA,NA,NA,NA,NA,"US01415763","US01415763_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
