"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","sex"
"529","2018-03-20 10:44:48-03","F","FMNH-SEEDPLANTS","V0428393F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","19872","1968","2","12","South America","Brazil",NA,NA,NA,"V0428393F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428393F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"530","2018-03-20 10:44:49-03","F","FMNH-SEEDPLANTS","V0428394F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","21410","1968","3","18","South America","Brazil",NA,NA,NA,"V0428394F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428394F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"531","2018-03-20 10:44:49-03","F","FMNH-SEEDPLANTS","V0428395F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","14798","1966","4","14","South America","Brazil",NA,NA,NA,"V0428395F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428395F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"532","2018-03-20 10:44:49-03","F","FMNH-SEEDPLANTS","V0428396F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","22896","1969","1","30","South America","Brazil",NA,NA,NA,"V0428396F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428396F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"533","2018-03-20 10:44:49-03","F","FMNH-SEEDPLANTS","V0428397F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","19871","1968","2","12","South America","Brazil",NA,NA,NA,"V0428397F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428397F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"534","2018-03-20 10:44:50-03","F","FMNH-SEEDPLANTS","V0428398F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","22194","1969","1","19","South America","Brazil",NA,NA,NA,"V0428398F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428398F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"535","2018-03-20 10:44:50-03","F","FMNH-SEEDPLANTS","V0428399F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","H. S. Irwin & et al.","23454","1969","2","17","South America","Brazil",NA,NA,NA,"V0428399F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428399F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"536","2018-03-20 10:44:50-03","F","FMNH-SEEDPLANTS","V0428400F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","W. R. Anderson & et al.","36854","972","3","8","South America","Brazil",NA,NA,NA,"V0428400F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428400F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"537","2019-09-04 18:53:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","L. Riedel","2424",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"538","2020-04-21 17:41:10-03","F","FMNH-SEEDPLANTS","V0361715F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0361715F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA,NA
"539","2018-04-06 15:20:48-03","F","FMNH-SEEDPLANTS","V0428805F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","H. S. Irwin & et al.","8212","1965","9","11","South America","Brazil",NA,NA,NA,"V0428805F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428805F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"540","2018-04-06 15:20:49-03","F","FMNH-SEEDPLANTS","V0428806F","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","riedelii","Gomphrena riedelii","G. T. Prance & N. T. da Silva","58194","1964","7","18","South America","Brazil",NA,NA,NA,"V0428806F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428806F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"541","2019-01-25 15:33:23-02","IAC","IAC","11622","S","Plantae","Amaranthaceae-06.Gomphrenoideae","Gomphrena","agrestis","Gomphrena agrestis","J.M. Pires & G.A. Black","1621","1949","08","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","J.C. Siqueira","Maranhão","Carolina","a 2 léguas de Carolina","-47.4694","-7.3328",NA,NA,NA,NA,NA,"-47.4694","-7.3328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2020-02-20 14:36:41-03","IAC","IAC","43970","S","Plantae","Amaranthaceae-06.Gomphrenoideae","Gomphrena","agrestis","Gomphrena agrestis","L.P. Queiroz; R.P. Oliveira; M.M. Silva-Castro & C. Correia","5131","1999","04","09",NA,"Brasil",NA,NA,"Altitude de 1000 a 1200 m. Coordenadas do material: 10°22#?#S 41°19#?#W",NA,NA,NA,"Mart.","L.P. Queiroz et al.","Bahia","Umburanas","Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20Km S de Delfino na estrada para Umburanas","-41.3166667","-10.3666667",NA,NA,NA,NA,NA,"-41.3166667","-10.3666667","1999","04","09",NA,NA,NA,NA,NA,NA,NA
"543","2020-07-23 11:56:37-03","CEPLAC","CEPEC","17589","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","S. A. Mori","12337","1979","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"C. C. Townsend","Bahia","RIO DE CONTAS","9-11Km N cidade, estr. povoado Mato Grosso.","-41.766667","-13.533333",NA,NA,NA,NA,NA,"41W46'0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1980",NA
"544","2020-07-23 11:56:37-03","CEPLAC","CEPEC","17607","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","S. A. Mori","12337","1979","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. P. M. Brenan","Bahia","RIO DE CONTAS","9-11 Km N Rio de Contas, Estrada Povoamento Mato Grosso","-41.766667","-13.533333",NA,NA,NA,NA,NA,"41W46'0","13S32'0",NA,NA,NA,NA,NA,NA,NA,NA,"23/01/1980",NA
"545","2020-07-23 11:56:37-03","CEPLAC","CEPEC","18076","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R. M. Harley","19966","1977","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. M. Pedersen","Bahia","RIO DE CONTAS","1Km S pov. de Mato Grosso. Rod. p/ Vila Rio de Contas.","-41.816667","-13.483333",NA,NA,NA,NA,NA,"41W49'0","13S29'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1978",NA
"546","2020-07-23 11:56:37-03","CEPLAC","CEPEC","26029","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R. M. Harley","21113","1980","04","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. C. Siqueira","Bahia","CAETITÉ","5Km S Caetite, Rod. p/ Brejinho das Ametistas.","-42.483333","-14.116667",NA,NA,NA,NA,NA,"42W29'","14S7'",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1987",NA
"547","2020-07-23 11:56:37-03","CEPLAC","CEPEC","26255","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R. M. Harley","21332","1980","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. C. Siqueira","Bahia","CAETITÉ","9.5Km S Caetite, Rod. p/ Brejinho das Ametistas. Serra Geral de Caetite.","-42.5","-14.116667",NA,NA,NA,NA,NA,"42W30'","14S7'",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1987",NA
"548","2020-07-23 11:56:37-03","CEPLAC","CEPEC","28375","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","R. M. Harley","21750","1980","04","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. C. Siqueira","Bahia","CORRENTINA","15Km S cidade, Rod. p/ Goias. Chap. Ocid. da Bahia.","-44.716667","-13.483333",NA,NA,NA,NA,NA,"44W43'","13S29'",NA,NA,NA,NA,NA,NA,NA,NA,"30/09/1987",NA
"549","2020-07-23 11:56:37-03","CEPLAC","CEPEC","59922","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","W. W. Thomas","10048","1993","10","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. M. Pedersen","Bahia","ALCOBAÇA","1.6Km S juncao c/ Rod. p/ T. de Freitas. A W BA-001.","-39.25","-17.533333",NA,NA,NA,NA,NA,"39W15'","17S32'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995",NA
"550","2020-07-23 11:56:37-03","CEPLAC","CEPEC","90851","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J. G. Jardim","3683","2001","04","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L. R. Senna","Bahia","JABORANDI","Rod. Jaborandi/Correntina, 9,5Km da sede do município.","-44.509167","-13.566944",NA,NA,NA,NA,NA,"44W30'33","13S34'1",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2006",NA
"551","2020-07-23 11:56:37-03","CEPLAC","CEPEC","20646","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","S. A. Mori","13552","1980","03","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"T. S. dos Santos","Bahia","RIO DE CONTAS","A 10Km NW de Rio de Contas.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto","0*0'99","99*99'99",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"552","2020-07-23 11:56:37-03","CEPLAC","CEPEC","35797","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","G. Hatschbach","46543","1983","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"J. C. Siqueira","Bahia","RIO DE CONTAS","Arredores da cidade.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"553","2020-07-23 11:56:37-03","CEPLAC","CEPEC","44847","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","J. Semir",NA,"1980","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Furlan","Minas Gerais","diamantina","Estr. p/ S. Goncado, (Vau, Milho Verdee 3 Barras).","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981",NA
"554","2019-07-16 10:35:58-03","UFSJ","HUFSJ","10092","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Costa, MTR; Bueno, T; Souza, F; Mião, C","s.n.","2018","05","19",NA,"Brasil",NA,NA,"Erva 0,5 m de altura, flores brancas.","HUFSJ010092",NA,NA,"Mart.","Costa, MTR","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre, acesso pela estrada para Cunha, trilha à esquerda","-44.291522","-21.122375","103","103",NA,NA,NA,"-44.291522","-21.122375","2018","10",NA,NA,NA,NA,NA,NA,NA,NA
"555","2021-04-07 16:52:56-03","UNISANTA","HUSC","12416","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","P.S.P Sampaio","1788","2020","01","27",NA,"Brasil",NA,NA,"Erva com 1m de altura, inflorescência avermelhada e flores brancas; Campo Rupestre",NA,"Magnoliophyta",NA,"Mart.","P.S.P. Sampaio","Minas Gerais","São Thomé das Letras","APA São Tomé das Letras, Canta Galo, Serra do Areado","-44.956528","-21.733467",NA,NA,NA,NA,NA,"-44.956528","-21.733467","2020","01",NA,NA,NA,NA,NA,NA,NA,NA
"556","2016-08-23 11:12:12-03","NHMLondon","NHM-LONDON-BOT","BM000993143","S","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","1909",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:502037",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"557","2020-11-12 16:58:42-03","UEL","FUEL","38982","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Hatschbach, G; Hatschbach, M; Ribas, OS","77424","2004","07","06",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","Mart.","Siqueira, JC","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao Rio Embaiassaia, próximo ao Rio Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,"37503","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2019-11-01 14:51:52-03","UnB","UB","109578","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, JS; Minervino, JS","482","2008","05","06","Southern America","Brasil",NA,NA,"Brácteas brancas; Erva 0,8m. Flor amarela; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"Mart.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,"-47.816667","-15.85","2008","08","11",NA,NA,NA,NA,NA,NA,NA
"559","2019-11-01 14:51:52-03","UnB","UB","106258","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Heringer, EP","9737","1964","08","08","Southern America","Brasil",NA,NA,"Planta com inflorescência de 80cm; flores em capítulos; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Mirante perto de Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-11-01 14:51:52-03","UnB","UB","106257","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Maia Filho, P","8","1985","06","24","Southern America","Brasil",NA,NA,"Herbácea 0,3m; Cerrado fechado",NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Próximo a Cachoeira do Tororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-11-01 14:51:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Irwin, HS; Souza, R; Santos, RR","8212","1965","09","11","Southern America","Brasil",NA,NA,"Erect herb or subshrub, to 50 cm. Tall. Heads yellowish gray; Burned-over campo and cerrado",NA,"Dicotyledoneae",NA,"Mart.","Robinson, H","Distrito Federal","Brasília","Summit of Chapada da Contagem, ca. 10 Km. N.E of Brasilia, DF.","-47.9296989440918","-15.7797002792358","1000","1000",NA,"70570","auto",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-11-01 14:51:52-03","UnB","UB","106254","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Souza, VH","s.n.","1985","06","25","Southern America","Brasil",NA,NA,"Flor branca; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Tororó","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"563","2019-11-01 14:51:52-03","UnB","UB","106255","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Guimarães Neto, FM","15","1985","05","17","Southern America","Brasil",NA,NA,"Herbácea. Flor amarela e branca; Cerrado",NA,"Dicotyledoneae",NA,"Mart.","Furlan, A","Distrito Federal","Brasília","Proximidades do Córrego Tororó","-47.8","-15.916667","1120","1120",NA,NA,NA,"-47.8","-15.916667","2001","01",NA,NA,NA,NA,NA,NA,NA,NA
"564","2019-11-01 14:51:52-03","UnB","UB","14503","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, MA; Brochado, AL; Filgueiras, TS; Machado, JWB","1290","1992","06","05","Southern America","Brasil",NA,NA,"Inflorescência bege com flores amareladas.; Erva 0,5m; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Senna, LR","Bahia","Correntina","Fazenda Jatobá","-46","-13",NA,NA,NA,NA,NA,"-46","-13","2005","04",NA,NA,NA,NA,NA,NA,NA,NA
"565","2019-11-01 14:51:52-03","UnB","UB","14508","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Silva, MA; França, F; Filgueiras, TS; Brochado, AL; Cardoso, E","1621","1992","08","08","Southern America","Brasil",NA,NA,"Inflorescência de cor palha, xilopódio desnvolvido.; Erva ereta 0,6m. Flor amarelada; Vereda.",NA,"Dicotyledoneae",NA,"Mart.","Senna, LR","Bahia","Correntina","Fazenda Jatobá","-45","-13",NA,NA,NA,NA,NA,"-45","-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2019-11-01 14:51:52-03","UnB","UB","118683","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Delprete, PG","10095","2007","03","17","Southern America","Brasil",NA,NA,"Brácteas brancas, paliáceas.; Arbusto 1,5m.",NA,"Dicotyledoneae",NA,"Mart.","Campos, LZO","Goiás","Cocalzinho de Goiás","Serra dos Pireneus","-48.833056","-15.724167",NA,NA,NA,NA,NA,"-48.833056","-15.724167","2009","06",NA,NA,NA,NA,NA,NA,NA,NA
"567","2019-11-01 14:51:52-03","UnB","UB","14480","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14798","1966","04","14","Southern America","Brasil",NA,NA,"Heads cream.; Erect herb 1m; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Senna, LR","Bahia",NA,"Near rio Piau, ca. 150km S.W. of Barreiras",NA,NA,"850","850",NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA
"568","2019-11-01 14:51:52-03","UnB","UB","14481","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Queiroz, LP; Oliveira, RP; Silva, MM; Correia, C","5131","1999","04","09","Southern America","Brasil",NA,NA,"Ramos verde-acinzentados, folhas coriáceas, rígidas. Brácteas verdes com ápice vermelho, sépalas e pétalas creme e anteras amarelas.; Erva ereta 0,8m; Campo rupestre com afloramento de quartzito. Solo: arenoso.",NA,"Dicotyledoneae",NA,"Mart.","Senna, LR","Bahia","Umburanas","Serra do Curral Feio (localmente referida como Serra de Empreitada), entretanto para W a cerca de 20km S de Delfino na estrada para Umburanas","-41.316667","-10.366667","1000","1200",NA,NA,NA,"-41.316667","-10.366667","2006","03",NA,NA,NA,NA,NA,NA,NA,NA
"569","2019-11-01 14:51:52-03","UnB","UB","14501","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Anderson, WR; Kirkbride Junior, JH","36854","1972","03","08","Southern America","Brasil",NA,NA,"Bracts white.; Perennial herb 1m. Flor yellow; Cerrado, campo sujo, brejo.",NA,"Dicotyledoneae",NA,"Mart.","Senna, LR","Bahia",NA,"Espigão Mestre, ca. 100km WSW of Barreiras",NA,NA,"750","800",NA,NA,NA,NA,NA,"2005","04",NA,NA,NA,NA,NA,NA,NA,NA
"570","2019-11-01 14:51:52-03","UnB","UB","147056","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Goodland, R","3295","1967","07","11","Southern America","Brasil",NA,NA,"Herb with woody base. Plant heigh: 0,7m; Campo cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"45km N of Uberaba on BR. 106.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2019-11-01 14:51:52-03","UnB","UB","147057","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","546","1994","08","22","Southern America","Brasil",NA,NA,"Planta crescendo em areia branca.; Plantas em grupos pequenos, caule ereto, ca. 0,7m. Folhas e caule pilosos, folhas basais suculentas. Inflorescencias capituliformes, flores creme.",NA,"Dicotyledoneae",NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Diamantina-Biribirí, 5,7km depois de Diamantina. Alt. ca 1200m.","-43.666667","-18.25",NA,NA,NA,NA,NA,"-43.666667","-18.25","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"572","2019-11-01 14:51:52-03","UnB","UB","147058","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Anderson, WR","8565","1973","04","10","Southern America","Brasil",NA,NA,"Gallery forest along stream and slopes above, one side being rocky(quartzite) with sandy soil, the other side having an area of grassy cerrado on red clay.; Perennial herb to 1m tall.&nf;; Grassy campo.",NA,"Dicotyledoneae",NA,"Mart.","Pedersen, TM","Minas Gerais",NA,"6km by road N of Gouvêia on road to Diamantina; ele. 1250m;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2019-11-01 14:51:52-03","UnB","UB","147059","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","328","1994","07","15","Southern America","Brasil",NA,NA,"Plantas crescedo em solo arenoso com pedras pequenas de quartizito, no local pouco frequentes.; Planta ereta, ca. de 0,7m de altura. Folhas e caule pilosos. Inflorescências capituliformes, flores creme.",NA,"Dicotyledoneae",NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Diamantina-Medanha, 5,5km ao norte de Diamantina, Alt: ca.1200m","-44.6","-18.183333",NA,NA,NA,NA,NA,"-44.6","-18.183333","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"574","2019-11-01 14:51:52-03","UnB","UB","147060","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","691","1994","09","26","Southern America","Brasil",NA,NA,"Areia branca profunda; Planta perene com caule subterraneo bem densenvolvido, caule aéreo semi ereto, amplamente ramoso, ate 0,5 m compr. Inflorescencias capitulifomes, flores com sepalas cremes e petalas amarelas.",NA,"Dicotyledoneae",NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Diamantina-Medanha, 5,5km ao norte de Diamantina, Alt: ca.1200m","-44.6","-18.183333",NA,NA,NA,NA,NA,"-44.6","-18.183333","1994","11",NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-11-01 14:51:52-03","UnB","UB","147061","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Splett, S","664","1994","09","24","Southern America","Brasil",NA,NA,"Plantas perenes em grupos densos, com rizomas. Folhas em roseta basal, no caule ereto reduzidas. Inflorescências em grupos de cpítulos pequenos (3-8), flores com sépalas brancas e pétalas amarelas.; Areia branca",NA,"Dicotyledoneae",NA,"Mart.","Siqueira, JC","Minas Gerais",NA,"Estrada Guindá-São João da Chapada, 15,5km depois do asfalto. Alt. 1200m","-43.833333","-18.166667",NA,NA,NA,NA,NA,"-43.833333","-18.166667","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2019-11-01 14:51:52-03","UnB","UB","14898","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Gomes, BM; Martins, RC","323","2003","11","12","Southern America","Brasil",NA,NA,"Brácteas involucrais brancas.; SubArbusto 0,8m. Flor Amarela; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Gomes, BM","Minas Gerais","Chapada Gaúcha","Serra das Araras, Parque Estadual Serra das Araras - PESA; Pé-da-Serra","-45.379722","-15.494167","635","635",NA,NA,NA,"-45.379722","-15.494167","2003","12",NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-11-01 14:51:52-03","UnB","UB","198677","PreservedSpecimen","Plantae","Amaranthaceae","Gomphrena","agrestis","Gomphrena agrestis","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","2987","2013","04","26","Southern America","Brasil",NA,NA,"Erva. 30cm.; Cerrado ralo. Solo arenoso.",NA,"Dicotyledoneae",NA,"Mart.","Amaral, AG","Goiás","São Domingos","Parque Estadual de Terra Ronca. 500W.","-46.17378","-13.37277",NA,NA,NA,NA,NA,"-46.17378","-13.37277","2013","05",NA,NA,NA,NA,NA,NA,NA,NA
