"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"1312","2019-05-06 11:59:50-03","UFU","HUFU","35495","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Hattori, E.K.O.; Amorim, E.H. & Fleury-Silva, H.R.","2003","12","05",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Cálice verdem corola e estames alvos.; Cerrado.","HUFU00063873","70",NA,NA,"(Bonpl.) DC.","Romero, R.; Rezende, A.R.","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro. Céu Cavalo.","-47.2928009033203","-19.3528003692627",NA,"HUFU00063873",NA,"Perdizes","45889","auto",NA,NA,"2010","05","11",NA,NA,NA,NA,NA,NA
"1313","2019-05-06 11:59:49-03","UFU","HUFU","23899","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Romero, R.; Nakajima, J.N.","1996","11","19",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,6 m. Corola e estames brancos. Flores odoríferas.; Campo rupestre.","HUFU00038027","3735",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, próximo a captação de água.","-46.3657989501953","-20.2453002929688",NA,NA,NA,"São Roque de Minas","57119","auto",NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA
"1314","2019-05-06 11:59:49-03","UFU","HUFU","27585","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Pacheco, R.A.; Fleury-Silva, H.R.; Nakajima, J.N. & Mendes, S.","2001","10","31",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Botão floral.; Final da borda do cerradão.","HUFU00063863","33",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Parque Municipal Victório Siquerolli, Estrada de entrada.","-48.2771987915039","-18.9186000823975",NA,"HUFU00063863",NA,"Uberlândia","58223","auto",NA,NA,"2003","10","14",NA,NA,NA,NA,NA,NA
"1315","2019-05-06 11:59:50-03","UFU","HUFU","61900","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Belchior, C.","2012","01","19",NA,"Brasil",NA,NA,"Com frutos.; Interior da vegetação (final da reserva), distante no mínimo 50 m perpendidular à estrada.","HUFU00063922","s.n.",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063922",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1316","2019-05-06 11:59:50-03","UFU","HUFU","61899","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Belchior, C.","2012","01","19",NA,"Brasil",NA,NA,"Com frutos.; Interior da vegetação (final da reserva), distante no mínimo 50 m perpendidular à estrada.","HUFU00063921","s.n.",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063921",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2019-05-06 11:59:50-03","UFU","HUFU","59511","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Coelho, T.","2009","10","06",NA,"Brasil",NA,NA,"Árvore, ca. 2 m alt. Cálice branco, corola branca, estames brancos.; Borda de Cerrado.","HUFU00063851","s.n",NA,NA,"(Bonpl.) DC.","Versiane, A.F.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063851",NA,"Uberlândia","58223","auto",NA,NA,"2011","05","27",NA,NA,NA,NA,NA,NA
"1318","2019-05-06 11:59:50-03","UFU","HUFU","59510","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Guirelli, P.; et al.","2009","10","13",NA,"Brasil",NA,NA,"Arvoreta, ca. 1,7 m alt. Cálice branco, corola branca, estames brancos.; Cerrado.","HUFU00063850","s.n",NA,NA,"(Bonpl.) DC.","Versiane, A.F.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063850",NA,"Uberlândia","58223","auto",NA,NA,"2011","05","27",NA,NA,NA,NA,NA,NA
"1319","2020-08-04 12:48:26-03","UFU","HUFU","4946","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Romero, R.; Arantes, A.A.A.","1993","11","30",NA,"Brasil",NA,NA,"Árvore, ca. 3,0 m. Flores e botões brancos, frutos imaturos verdes.; Borda de campo úmido.","HUFU00063842","544",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063842",NA,"Uberlândia","58223","auto",NA,NA,"1993","11","30",NA,NA,NA,NA,NA,NA
"1320","2019-05-06 11:59:50-03","UFU","HUFU","4737","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Romero, R.; et al.","1993","10","22",NA,"Brasil",NA,NA,"Árvore, ca. 2,5 m. Hipanto verde, corola e estames brancos.; Cerrado.","HUFU00063846","522",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063846",NA,"Uberlândia","58223","auto",NA,NA,"1993","12","14",NA,NA,NA,NA,NA,NA
"1321","2020-08-04 12:48:26-03","UFU","HUFU","4674","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Arantes, A.A.A.; et al.","1993","10","07",NA,"Brasil",NA,NA,"Arbustivo, ca. 2,0 m. Botões com corola creme-esverdeada.; Borda do cerrado.","HUFU00063839","49",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063839",NA,"Uberlândia","58223","auto",NA,NA,"1993","12","14",NA,NA,NA,NA,NA,NA
"1322","2020-08-04 12:48:26-03","UFU","HUFU","45374","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Arantes, A.A.A.; Oliveira, R.S. & Mendonça, A.S.","2006","06","23",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m. Botões esverdeados.; Campo sujo com borda de vereda.","HUFU00063848","1825",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063848",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2019-05-06 11:59:50-03","UFU","HUFU","42457","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Simão.","2004","10","25",NA,"Brasil",NA,NA,"Arbusto, ca. 1,7 m. Flores brancas com odor.; Campo cerrado.","HUFU00063847","170",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063847",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2019-05-06 11:59:50-03","UFU","HUFU","41308","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Oliveira, A.P.A.","2004","01","06",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00063849","01",NA,NA,"(Bonpl.) DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063849",NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2019-05-06 11:59:49-03","UFU","HUFU","18069","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Lopes, D.","1996","11","18",NA,"Brasil",NA,NA,NA,"HUFU00063844","s.n.",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063844",NA,"Uberlândia","58223","auto",NA,NA,"2001","02",NA,NA,NA,NA,NA,NA,NA
"1326","2019-05-06 11:59:49-03","UFU","HUFU","11871","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Leenza, E.O.; Barbosa, A.A.A.","1996","01","16",NA,"Brasil",NA,NA,"Arbusto com flores creme e botões.; Cerrado s.s.","HUFU00063843","278",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063843",NA,"Uberlândia","58223","auto",NA,NA,"2001","11",NA,NA,NA,NA,NA,NA,NA
"1327","2019-05-06 11:59:50-03","UFU","HUFU","61595","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Belchior, C.","2012","01","05",NA,"Brasil",NA,NA,"Amostra com fruto T4. (P50D); Cerrado Sentido Restrito","HUFU00063838","s.n.",NA,NA,"(Bonpl.) DC.","Bacci, L.F.","Minas Gerais","Reserva do Clube de Caça e Pesca Itororó, Coletada no interior da vegetação (final da reserva), distante no mínimo 50m perpendicularmente à estrada principal.","-48.2771987915039","-18.9186000823975",NA,"HUFU00063838",NA,"Uberlândia","58223","auto",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA
"1328","2019-05-06 11:59:49-03","UFU","HUFU","1265","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Araújo, G.M.; Rezende, E.J.","1981","11","14",NA,"Brasil",NA,NA,"Arbóreo, ca. 3,5 m.; Cerradão.","HUFU00063860","336",NA,NA,"(Bonpl.) DC.","Romero, R.","Minas Gerais","Rodovia Uberlândia - Araguari, A 10 Km de Araguari.","-48.2771987915039","-18.9186000823975",NA,"HUFU00063860",NA,"Uberlândia","58223","auto",NA,NA,"1993","04","14",NA,NA,NA,NA,NA,NA
"1329","2019-05-06 11:59:50-03","UFU","HUFU","7863","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Marcondes-Ferreira, W.; Fernandes, M.S. & Nakamoto, F.","1992","11","19",NA,"Brasil",NA,NA,"Arbusto, ca. 2,0 m.; Campo rupestre do alto do morro.","HUFU00063892","481",NA,NA,"(Bonpl.) DC.",NA,"São Paulo","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"HUFU00063892",NA,"Altinópolis","30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2019-05-06 11:59:50-03","UFU","HUFU","7864","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Marcondes-Ferreira, W.; Fernandes, M.S. & Nakamoto, F.","1992","11","19",NA,"Brasil",NA,NA,"Ca. 2,50 m. Flor branca; Cerrado.","HUFU00063889","504",NA,NA,"(Bonpl.) DC.",NA,"São Paulo","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,"HUFU00063889",NA,"Altinópolis","30403","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2019-05-06 11:59:50-03","UFU","HUFU","4109","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gottsberger, I.S.","1972","11","23",NA,"Brasil",NA,NA,"Cerrado.","HUFU00063897","2172",NA,NA,"(Bonpl.) DC.","Gottsberger, I.S.","São Paulo","Rodovia São Miguel - Piracicaba, 18 km a Norte de Botucatu.","-48.439998626709","-22.8799991607666",NA,"HUFU00063897",NA,"Botucatu","40412","auto",NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"1332","2019-05-06 11:59:50-03","UFU","HUFU","7724","S","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Gianotti, E.","1992","11","12",NA,"Brasil",NA,NA,"Árvore, ca. 7 m. Flores brancas.; Cerrado.","HUFU00063898","s.n.",NA,NA,"(Bonpl.) DC.","Romero, R.","São Paulo","Cerrado do Valério","-47.8199996948242","-22.25",NA,"HUFU00063898",NA,"Itirapina","22843","auto",NA,NA,"1995","02","22",NA,NA,NA,NA,NA,NA
"1333","2019-08-06 10:39:40-03","FMM","FMM","1160","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2015","01","03",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01160",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.858881","-15.893964",NA,"FMM01160_v",NA,"Brasília",NA,NA,"47°51'31.97W","15°53'38.27S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2019-08-06 10:39:40-03","FMM","FMM","1164","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2012","12","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01164",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314",NA,"FMM01164_v1 FMM01164_v2 FMM01164_v3 FMM01164_v4",NA,"Brasília",NA,NA,"47°49'41.76W","15°51'55.13S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2019-08-06 10:39:40-03","FMM","FMM","1163","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2013","11","23",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01163",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,"FMM01163_v",NA,"Brasília",NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2019-08-06 10:39:40-03","FMM","FMM","1162","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2014","01","04",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01162",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314",NA,"FMM01162_v1 FMM01162_v2",NA,"Brasília",NA,NA,"47°49'41.76W","15°51'55.13S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2019-08-06 10:39:40-03","FMM","FMM","1166","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2011","01","29",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01166",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Parque Ecológico Dom Bosco","-47.807511","-15.797781",NA,"FMM01166_v1 FMM01166_v2 FMM01166_v3",NA,"Brasília",NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2019-08-06 10:39:40-03","FMM","FMM","1165","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2012","02","04",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01165",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Jardim Botânico de Brasília","-47.828267","-15.865314",NA,"FMM01165_v1 FMM01165_v2 FMM01165_v3 FMM01165_v4",NA,"Brasília",NA,NA,"47°49'41.76W","15°51'55.13S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2019-08-06 10:39:40-03","FMM","FMM","1161","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2014","12","20",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01161",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.858881","-15.893964",NA,"FMM01161_v1 FMM01161_v2 FMM01161_v3",NA,"Brasília",NA,NA,"47°51'31.97W","15°53'38.27S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2019-08-06 10:39:40-03","FMM","FMM","2090","MachineObservation","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa",NA,"2015","11","13",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02090",NA,NA,NA,"(Bonpl.) DC.",NA,"Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"FMM02090_v1 FMM02090_v2 FMM02090_v3 FMM02090_v4 FMM02090_v5 FMM02090_v6 FMM02090_v7 FMM02090_v8 FMM02090_v9",NA,"Brasília",NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341","2020-08-20 14:57:59-03","UFSC","FLOR","64660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Caddah, M.K.; Cabral, F.; Davila, N.","2017","02","13",NA,"Brasil",NA,NA,"Árvore com 20m alt.. Botões imaturos creme.","FLOR0064660","990",NA,"Myrtales","(Bonpl.) DC.","Meirelles, J.","Amazonas","Vila de Balbina. Entrada para acampamento do Colosso.","-60.020556","-2.420833","156","FLOR0064660","156","Presidente Figueiredo",NA,NA,"60º1'14''W","2º25'15''S","2018","05","15",NA,NA,NA,NA,NA,NA
"1342","2020-08-20 20:40:11-03","UFSC","FLOR","34197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Souza, M.L.; Baumgratz, J.F.A. & Lopes, I.L.","1993","11","29",NA,"Brasil",NA,NA,"arbusto, flor imaturo verde, 5m altura","FLOR0034197","1441",NA,"Myrtales","(Bonpl.) DC.","Souza, M.L.","Minas Gerais","Borda de mata na rod. próxima a ASINFRA.","-43.9827995300293","-19.6324996948242",NA,NA,NA,"Confins","6260","auto",NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"1343","2020-08-20 20:40:11-03","UFSC","FLOR","25134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","Falkenberg, D.B.","1995","01","28",NA,"Brasil",NA,NA,"arbusto; folhas discolores, ferruginosas no hipofilo, Fruto Imaturo, verde, 3m altura","FLOR0025134","7075",NA,"Myrtales","(Bonpl.) DC.","Falkenberg, D.B.; Martins, F.R.","São Paulo","Gleba de cerrado, Parque Estadual de Vassununga.","-47.4700012207031","-21.7099990844727","600",NA,"600","Santa Rita do Passa Quatro","24893","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"1344","2021-03-04 15:45:04-03","IF","SPSF","17584","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G. Hatschbach & D.Guimaraes","1991","11","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"55938","Magnoliophyta","Myrtales",NA,NA,"GO","campo rupestre","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Alto Paraíso de Goiás","44724","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1345","2021-03-04 15:45:04-03","IF","SPSF","28547","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","L.C.Souza","1998","02","15","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"63","Magnoliophyta","Myrtales",NA,NA,"SP","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,NA,NA,"Itapetininga","40712","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1346","2021-03-04 15:45:04-03","IF","SPSF","34575","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","F. de Barros","1993","02","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta 3m altura, flores brancas, perfumadas; GEOGRAFIA: cerradão&nf;;",NA,"2623","Magnoliophyta","Myrtales",NA,"S.A.C.Chiea","SP","cerrado do Valério","-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto",NA,NA,"1993","08","01","Magnoliopsida",NA,NA,NA,NA,NA
"1347","2021-03-04 15:45:04-03","IF","SPSF","34574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M. Kirizawa","1984","12","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta 3m altura, corola branca; GEOGRAFIA: fazenda Campininha, cerradão&nf;;",NA,"1347","Magnoliophyta","Myrtales",NA,"S.A.C.Chiea","SP","Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,"Mogi Guaçu","39309","auto",NA,NA,"1985","02","20","Magnoliopsida",NA,NA,NA,NA,NA
"1348","2021-03-04 15:45:04-03","IF","SPSF","25982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.E.A.Bertoni","1991","12","02","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,"531","Magnoliophyta","Myrtales","DC.","J. A. Pastore","SP","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,"Porto Ferreira","13859","auto",NA,NA,"2007","10","03","Magnoliopsida",NA,NA,NA,NA,NA
"1349","2021-03-04 15:45:04-03","IF","SPSF","26175","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","S.A.P.Godoy & V.L.Weiser","1997","12","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"1254","Magnoliophyta","Myrtales",NA,NA,"SP","Cerrado Pé-de-Gigante","-47.4700012207031","-21.7099990844727",NA,NA,NA,"Santa Rita do Passa Quatro","24893","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1350","2021-03-04 15:45:04-03","IF","SPSF","09561","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","M.J.Robim","1985","11","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"365","Magnoliophyta","Myrtales",NA,NA,"SP","bosque dos Eucaliptos","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Sao Jose dos Campos","39297","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1351","2021-03-04 15:45:04-03","IF","SPSF","12996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","A.A.I.F.Castro","1986","01","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"19772","Magnoliophyta","Myrtales",NA,NA,"SP","Parque Estadual da Vassununga","-47.6","-21.633333","690",NA,"710","Santa Rita do Passa Quatro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1352","2021-03-04 15:45:04-03","IF","SPSF","13001","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","A.A.I.F.Castro","1985","02","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"19693","Magnoliophyta","Myrtales",NA,NA,"SP","Parque Estadual da Vassununga","-47.6","-21.633333","690",NA,"710","Santa Rita do Passa Quatro",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1353","2021-03-04 15:45:04-03","IF","SPSF","23672","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G.Durigan & D.S.Dias","1998","12","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado&nf;;",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"SP","rodovia Santa Maria a Sao Manoel",NA,NA,NA,NA,NA,"Santa Maria",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1354","2021-03-04 15:45:04-03","IF","SPSF","53877","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G. Durigan et al.","2000","10","17","América do Sul","Brasil",NA,NA,NA,NA,"s/n","Magnoliophyta","Myrtales","((Bonpl.)) DC.","G.A.D.C.Franco","SP",NA,"-45.862778","-23.208333",NA,NA,NA,"São José dos Campos",NA,NA,NA,NA,"2001","07","31","Magnoliopsida",NA,NA,NA,NA,NA
"1355","2021-03-04 15:45:04-03","IF","SPSF","37911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","G.Hatschbach & M.Hatschbach & J.M.Silva","2002","08","19","América do Sul","Brasil",NA,NA,"COLETA: Cerrado; encosta de morro, solo rochoso.; GEOGRAFIA: rio Preto;",NA,"73625","Magnoliophyta","Myrtales","Benth.","R.M.Harley","MG","Curimataí - Rio Preto","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Buenópolis","42854","auto",NA,NA,"2006","01","10","Magnoliopsida",NA,NA,NA,NA,NA
"1356","2021-03-04 15:45:04-03","IF","SPSF","16547","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R.Goldenberg","1992","11","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales",NA,NA,"SP","E.E.Instituto Florestal","-47.8199996948242","-22.25",NA,NA,NA,"Itirapina","22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"1357","2021-03-04 15:45:04-03","IF","SPSF","37289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo","2006","09","26","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 3m, flores alvas; GEOGRAFIA: cerrado SS&nf;UTM: X=247274 Y=7760394 ZONA=23K;",NA,"76","Magnoliophyta","Myrtales",NA,"G.Durigan","SP","P.E.F.B.J. Núcleo Neca Pedro","-47.4700012207031","-20.25",NA,NA,NA,"Pedregulho","27552","auto",NA,NA,"2006","09","26","Magnoliopsida",NA,NA,NA,NA,NA
"1358","2021-03-04 15:45:04-03","IF","SPSF","17383","PreservedSpecimen","Plantae","Melastomataceae","Miconia","rubiginosa","Miconia rubiginosa","J.E.A.Bertoni","1983","11","08","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"225","Magnoliophyta","Myrtales",NA,NA,"SP","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"Porto Ferreira","13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
