"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","year","month","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","day","county","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"909","2021-03-25 13:52:26-03","UNIVILLE","JOI","3259","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Silva",NA,"Brasil",NA,NA,"; HABITAT: orla do capão; HABITO: arbusto","JOI003259",NA,NA,"(Nees & Mart.) Mez","3843","2003","11","Parque Estadual do Guartelá.",NA,"Paraná","-50.4136009216309","-24.5093994140625",NA,NA,NA,"L.C.S. Assis","03","Tibagi",NA,NA,"2005","56988","auto","01","01",NA,NA,NA,NA
"910","2021-03-25 13:52:26-03","UNIVILLE","JOI","9623","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto M.L.",NA,"Brasil",NA,NA,"; HABITAT: borda da mata; HABITO: arvoreta; TIPO VEGETACIONAL: FOD Alto montana","JOI009623",NA,NA,"(Nees & Mart.) Mez","24","2007","06","Serra do Quiriri.",NA,"Santa Catarina","-48.8549995422363","-26.0266990661621",NA,"1200","1200","Brotto, M.L.","09","Garuva",NA,NA,"2008","22441","auto","06","06",NA,NA,NA,NA
"911","2019-10-07 09:23:02-03","UEFS","HUEFS","156829","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Cardoso, D.",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0156829","Angiospermae","Laurales","(Meisn.) Mez","2783","2009","10","Serra da Pedra Menina.","HUEFS0156829","Minas Gerais","-43.056389","-18.113611",NA,"1533","1533","P.Moraes","30","Rio Vermelho","43W3'23''","18S6'49''","2010",NA,NA,"06",NA,"Magnolianae",NA,NA,NA
"912","2019-10-07 09:23:02-03","UEFS","HUEFS","201837","PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0201837","Angiospermae","Laurales","(Meisn.) Mez","1209","2013","04","Serra do Ambrósio.","HUEFS0201837","Minas Gerais","-43.043889","-18.129444",NA,"990","990",NA,"28","Rio Vermelho","43W2'38''","18S7'46''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"913","2019-10-07 09:23:09-03","UEFS","HUEFS","9634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Kinoshita, L.S.",NA,"Brasil",NA,NA,NA,"HUEFS0009634","Angiospermae","Laurales","(Nees & Mart.) Mez","19038","1987","06",NA,"HUEFS0009634","Minas Gerais","-44.1781005859375","-21.1103000640869",NA,"900","1100","P.Moraes","30","Tiradentes",NA,NA,"2008","10355","auto","09",NA,"Magnolianae",NA,NA,NA
"914","2019-10-07 09:23:09-03","UEFS","HUEFS","10254","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.",NA,"Brasil",NA,NA,NA,"HUEFS0010254","Angiospermae","Laurales","(Nees & Mart.) Mez","502","1988","03",NA,"HUEFS0010254","Paraná","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"24","Balsa Nova",NA,NA,NA,"27346","auto",NA,NA,"Magnolianae",NA,NA,NA
"915","2019-10-07 09:23:09-03","UEFS","HUEFS","7323","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Campos, J.M.",NA,"Brasil",NA,NA,NA,"HUEFS0007323","Angiospermae","Laurales","(Nees & Mart.) Mez","5","1981","03",NA,"HUEFS0007323","Santa Catarina","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"26","Palhoça",NA,NA,NA,"31105","auto",NA,NA,"Magnolianae",NA,NA,NA
"916","2019-11-22 16:08:22-03","UEFS","HUEFS","201042","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,NA,"HUEFS0201042","Angiospermae","Laurales","(Nees & Mart.) Mez","5081","2003","02","Fazenda Santana.","HUEFS0201042","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"20","Ponta Grossa",NA,NA,NA,"46557","auto",NA,NA,"Magnolianae",NA,NA,NA
"917","2019-11-22 16:08:22-03","UEFS","HUEFS","117343","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,"Campo limpo, seco, do alto do morro; solo pedregoso.","HUEFS0117343","Angiospermae","Laurales","(Nees & Mart.) Mez","5090","2003","01","Morroo da Palha.","HUEFS0117343","Paraná","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"25","Campo Magro",NA,NA,NA,"24260","auto",NA,NA,"Magnolianae",NA,NA,NA
"918","2019-11-22 16:08:22-03","UEFS","HUEFS","244271","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Forzza, R.C.",NA,"Brasil",NA,NA,NA,"HUEFS0244271","Angiospermae","Laurales","(Nees & Mart.) Mez","191","1996","02","Serra do Cipó. Fazenda Boa Esperança.","HUEFS0244271","Minas Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"13","Santana do Riacho",NA,NA,NA,"26557","auto",NA,NA,"Magnolianae",NA,NA,NA
"919","2019-10-07 09:23:09-03","UEFS","HUEFS","60278","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Mello Barreto",NA,"Brasil",NA,NA,NA,"HUEFS0060278","Angiospermae","Laurales","(Nees & Mart.) Mez","10659","1940","03","Serra do Rola Moça.","HUEFS0060278","Minas Gerais","-44.1996994018555","-20.1432991027832",NA,"1450","1450","P.L.R.Moraes","05","Brumadinho",NA,NA,"2008","26639","auto","06",NA,"Magnolianae",NA,NA,NA
"920","2019-11-22 16:08:22-03","UEFS","HUEFS","123601","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Torezan, J.M.",NA,"Brasil",NA,NA,"Campo, Borda do Campo.","HUEFS0123601","Angiospermae","Laurales","(Nees & Mart.) Mez","681","1997","12","Fazenda Santa Maria do Espinho e Saco Grande.","HUEFS0123601","São Paulo","-49.259722","-24.270556",NA,NA,NA,NA,"16","Bom Sucesso de Itararé","49W15'35''","24S16'14''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"921","2019-11-22 16:08:22-03","UEFS","HUEFS","195723","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,NA,"HUEFS0195723","Angiospermae","Laurales","(Nees & Mart.) Mez","630","2011","04","Parque Estadual do Cerrado.","HUEFS0195723","Paraná","-49.658889","-24.165",NA,"802","802",NA,"17","Jaguariaíva","49W39'32''","24S9'54''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"922","2019-11-22 16:08:22-03","UEFS","HUEFS","195724","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,NA,"HUEFS0195724","Angiospermae","Laurales","(Nees & Mart.) Mez","631","2011","04","Parque Estadual do Cerrado.","HUEFS0195724","Paraná","-49.653333","-24.163333",NA,"746","746",NA,"17","Jaguariaíva","49W39'12''","24S9'48''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"923","2019-11-22 16:08:22-03","UEFS","HUEFS","208483","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Brotto, M.L.",NA,"Brasil",NA,NA,"Refúgio Vegetacional Altomontano (campo de altitude).","HUEFS0208483","Angiospermae","Laurales","(Nees & Mart.) Mez","1550","2014","03","Pico Alvorada 3.","HUEFS0208483","Paraná","-48.958056","-25.485833",NA,"1416","1416",NA,"02","Piraquara","48W57'29''","25S29'9''",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA
"924","2019-11-22 16:08:22-03","UEFS","HUEFS","233169","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Calió, M.F.",NA,"Brasil",NA,NA,"Campo rupestre e mata ciliar do Córrego Imbaúbas.","HUEFS0233169","Angiospermae","Laurales","(Nees & Mart.) Mez","180","2007","01","Serra Talhada (setor nordeste da Serra do Cipó), 9 Km S de Congonhas do Noret na estrada para Conceição do Mato Dentro, entrada para Extrema seguindo 11 Km-Fazenda Imbaúbas (propriedade do Sr. Helvécio Lacerda de Queiroz).","HUEFS0233169","Minas Gerais","-43.671389","-18.93",NA,"1130","1130","L.C.S.Assis","20","Congonhas do Norte","43W40'17''","18S55'48''","2007",NA,NA,"06",NA,"Magnolianae",NA,NA,NA
"925","2020-04-24 09:53:19-03","UEFS","HUEFS","167486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Mello, F.N.A.",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0167486","Angiospermae","Laurales","(Nees & Mart.) Mez","469","2008","09","Estrada Diamantina-Biribiri.","HUEFS0167486 HUEFS0167486_e1","Minas Gerais","-43.6002998352051","-18.2493991851807",NA,NA,NA,"C.C.A.Silva & L.C.S.Assis","25","Diamantina",NA,NA,"2019","101169","auto","01",NA,"Magnolianae",NA,NA,NA
"926","2019-10-07 09:23:09-03","UEFS","HUEFS","49761","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Ribas, O.S.",NA,"Brasil",NA,NA,"Campo cerrado, afloramentos de arenito.","HUEFS0049761","Angiospermae","Laurales","(Nees & Mart.) Mez","1658","1997","02","Fazenda Barros.","HUEFS0049761","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"09","Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,"Magnolianae",NA,NA,NA
"927","2019-11-22 16:08:22-03","UEFS","HUEFS","60322","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Magalhães, G.M.",NA,"Brasil",NA,NA,"Campo sujo.","HUEFS0060322","Angiospermae","Laurales","(Nees & Mart.) Mez","1268","1942","01","Fazenda do Cascabulho.","HUEFS0060322","Minas Gerais","-43.5080986022949","-20.2875003814697",NA,NA,NA,"P.L.R.Moraes","17","Ouro Preto",NA,NA,"2008","44599","auto","06",NA,"Magnolianae",NA,NA,NA
"928","2019-11-22 16:08:22-03","UEFS","HUEFS","115960","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva, J.M.",NA,"Brasil",NA,NA,NA,"HUEFS0115960","Angiospermae","Laurales","(Nees & Mart.) Mez","4205","2002","09","Morro da Palha.","HUEFS0115960","Paraná","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"22","Campo Magro",NA,NA,NA,"24260","auto",NA,NA,"Magnolianae",NA,NA,NA
"929","2019-11-22 16:08:22-03","UEFS","HUEFS","173787","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Cordeiro, J.",NA,"Brasil",NA,NA,"Campo.","HUEFS0173787","Angiospermae","Laurales","(Nees & Mart.) Mez","3519","2010","03","Serra da Bocaína.","HUEFS0173787","São Paulo","-44.5699996948242","-22.6399993896484",NA,"1640","1640",NA,"06","São José do Barreiro",NA,NA,NA,"30784","auto",NA,NA,"Magnolianae",NA,NA,NA
"930","2019-09-04 18:54:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata","Type [status unknown]",NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"931","2019-09-04 18:54:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","cordata","Ocotea cordata","Type [status unknown]","L. Riedel","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"2240",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"932","2019-09-04 18:56:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","meyendorffiana","Ocotea meyendorffiana","Type [status unknown]","L. Riedel","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,"2774",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"933","2019-09-04 18:37:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","nummularia","Ocotea nummularia","Type [status unknown]","P. W. Lund","South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"1834","11",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"934","2015-03-07 08:34:21-03","F","FMNH-SEEDPLANTS","V0169987F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169987F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169987F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"935","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169988F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169988F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169988F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"936","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169989F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169989F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169989F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"937","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169990F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169990F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169990F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"938","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169991F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169991F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169991F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"939","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169992F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169992F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169992F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"940","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169993F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169993F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169993F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"941","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169994F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169994F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169994F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"942","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169995F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169995F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169995F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"943","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169996F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169996F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169996F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"944","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169997F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169997F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169997F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"945","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169998F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169998F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169998F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"946","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0169999F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0169999F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0169999F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"947","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0170000F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0170000F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0170000F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"948","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0170001F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0170001F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0170001F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"949","2015-03-07 08:34:22-03","F","FMNH-SEEDPLANTS","V0170002F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,NA,"South America","Brazil",NA,NA,NA,"V0170002F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0170002F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"950","2019-01-23 11:06:16-02","F","FMNH-SEEDPLANTS","V0061713F","PreservedSpecimen","Plantae","Lauraceae","Oreodaphne","tristis","Oreodaphne tristis","Isotype","F. Sellow","South America","Brazil",NA,NA,NA,"V0061713F","Spermatophyta",NA,NA,NA,NA,NA,NA,"V0061713F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"951","2020-04-29 16:29:59-03","UFVJM","HDJF","3730","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Faria, JEQ","Southern America","Brasil",NA,NA,NA,"HDJF003730","Dicotyledoneae",NA,"(Nees & C. Mart.) Mez","5779","2016","04","Margem da estrada para Conselheiro Mata","HDJF003730_01","Minas Gerais","-43.900278","-18.305833",NA,"1234","1234","Faria, JEQ","24","Diamantina","-43.900278","-18.305833","2016",NA,NA,"04",NA,NA,NA,NA,NA
"952","2019-06-28 16:53:13-03","IAC","IAC","36822","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Torezan et al.",NA,"Brasil",NA,NA,"Coordenadas do material: 24°05#?#S 49°12#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,NA,"(Nees & C.Mart.) Mez","585","1997","12","Rio Verde, estrada de Itararé a Capão Bonito",NA,"São Paulo","-49.1500001","-24.2666667",NA,NA,NA,"J.M. Torezan et al.","12","Itararé","-49.1500001","-24.2666667","1997",NA,NA,"12","12",NA,NA,NA,NA
"953","2019-06-28 16:53:13-03","IAC","IAC","36832","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"J.M. Torezan et al.",NA,"Brasil",NA,NA,"Coordenadas do material: 24°05#?#S 49°12#?#W. Entretanto é indicado que a coleta seria em Bom Sucesso do Itararé/SP",NA,NA,NA,"(Nees & C.Mart.) Mez","578","1997","12","Rio Verde, estrada de Itararé a Capão Bonito",NA,"São Paulo","-49.1500001","-24.2666667",NA,NA,NA,"J.M. Torezan et al.","12","Itararé","-49.1500001","-24.2666667","1997",NA,NA,"12","12",NA,NA,NA,NA
"954","2019-06-28 16:53:13-03","IAC","IAC","36869","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"S.I. Elias et al.",NA,"Brasil",NA,NA,"Coordenadas do material: 24°04#?#S 49°04#?#W",NA,NA,NA,"(Nees & C.Mart.) Mez","293","1997","12","Estação Ecológica",NA,"São Paulo","-49.0666667","-24.0666667",NA,NA,NA,"V.C. Souza","17","Itapeva","-49.0666667","-24.0666667","1997",NA,NA,"12","17",NA,NA,NA,NA
"955","2019-06-28 16:53:13-03","IAC","IAC","36872","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"S.I. Elias et al.",NA,"Brasil",NA,NA,"Coordenadas do material: 24°04#?#S 49°04#?#W",NA,NA,NA,"(Nees & C.Mart.) Mez","291","1997","12","Estação Ecológica",NA,"São Paulo","-49.0666667","-24.0666667",NA,NA,NA,"V.C. Souza","17","Itapeva","-49.0666667","-24.0666667","1997",NA,NA,"12","17",NA,NA,NA,NA
"956","2019-01-25 15:41:53-02","IAC","IAC","44079","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"L.C. Bernacci",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees & C.Mart.) Mez","3646","2004","02","Próximo ao Rio Verde, rodovia Capão Bonito-Itararé",NA,"São Paulo","-49.1372","-23.8619",NA,NA,NA,"T.D.M. Barbosa","06","Itaberá","-49.1372","-23.8619","2008",NA,NA,"08","21",NA,NA,NA,NA
"957","2019-01-25 15:41:53-02","IAC","IAC","44479","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"H. Lorenzi; E.F. Souto & L.C. Bernacci",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Nees & C.Mart.) Mez","4816","2004","05","Estrada para Caxambú",NA,"Minas Gerais","-45.3503","-21.9756",NA,NA,NA,"H. Lorenzi et al.","03","Lambari","-45.3503","-21.9756","2004",NA,NA,"05","03",NA,NA,NA,NA
"958","2019-01-25 15:41:53-02","IAC","IAC","45772","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"H. Lorenzi; E.F. Souto & L.C. Bernacci",NA,"Brasil",NA,NA,"24o 04#?# 24.3S, 49o 04#?# 48.6W",NA,NA,NA,"(Nees & C.Mart.) Mez","5291","2005","05","Rodovia SP 258",NA,"São Paulo","-49.080167","-24.073417",NA,NA,NA,"H. Lorenzi et al.","05","Itapeva","-49.080167","-24.073417","2005",NA,NA,"05","05",NA,NA,NA,NA
"959","2020-07-23 12:09:43-03","CEPLAC","CEPEC","131493","PreservedSpecimen","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"M. Fritsch",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"380","2008","09","Parque Estadual do Cerrado.",NA,"Paraná","-49.7057991027832","-24.2511005401611",NA,NA,NA,"M. L. Brotto","26","jaguariaiva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,"30/12/2008"
"960","2020-06-30 11:39:21-03","URICER","HPBR","6892","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"TOMAZIN,A.",NA,"Brasil",NA,NA,"N° COL 95","HPBR006892",NA,NA,"(Nees) Mez",NA,"2000","10","Parque Municipal Longines Malinowski",NA,"RS","-52.2738990783691","-27.6341991424561",NA,NA,NA,"TOMAZIN, A.","01","Erechim",NA,NA,"2000","46790","auto","10","01",NA,NA,"3",NA
"961","2020-06-30 11:39:21-03","URICER","HPBR","6636","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"GUGEL,J.L.",NA,"Brasil",NA,NA,"N° Col.23","HPBR006636",NA,NA,"(Nees) Mez",NA,"2000","10","Parque Municipal Longines Malinowski",NA,"RS","-52.2738990783691","-27.6341991424561",NA,NA,NA,"GUGEL, J. L.","01","Erechim",NA,NA,"2000","46790","auto","10","01",NA,NA,"1",NA
"962","2013-02-07 10:18:44-02","UMC","HUMC","2069","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Silva J.M.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"4205","2002","09","Morro da Palha",NA,"Paraná","-49.4514","-25.3686",NA,NA,NA,NA,"22","Campo Magro",NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"963","2019-07-16 10:36:03-03","UFSJ","HUFSJ","9472","S","Plantae","Lauraceae","Ocotea","tristis","Ocotea tristis",NA,"Costa, MTR; et al.",NA,"Brasil",NA,NA,"Arbusto 0,7 m de altura, flores brancas.","HUFSJ009472",NA,NA,"(Nees & Mart.) Mez","1031","2017","07","Campo rupestre, acesso pela estrada para Trindade.",NA,"Minas Gerais","-44.499297","-21.230303",NA,"119","119","Quedes, D","17","São João del-Rei","-44.499297","-21.230303","2018",NA,NA,NA,NA,NA,NA,NA,NA
