"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"390","2010-10-07 15:39:00-03","MO","MOBOT","3261311","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10680","1965","11","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","C. Jeffrey","Distrito Federal","Cerrado, ca 12 km. W. of Taguatinga on road to Braslandia.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2008-05-27 22:02:00-03","MO","MOBOT","3261497","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Thomas","Thomas 5747","1987","12","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Santa Cruz","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado",NA,"Velasco","-60.71666","-13.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","3261580","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Kiyoko Deguchi|Shunsuke Tsugaru","Deguchi 1704","1987","10","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee",NA,"Estado De Amambai: Cerro Cora, Pedro Juan Caballero",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2009-12-24 06:45:00-02","MO","MOBOT","3261736","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Shunsuke Tsugaru|Haruo Guinoza","Tsugaru 2064","1987","11","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Mato Grosso do Sul","near Anhandui. 65km SSE from Camp Grande, along the Rt. Br-163",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2012-11-26 11:11:00-02","MO","MOBOT","3261838","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","James A. Ratter","Ratter 2965","1976","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Distrito Federal","Fazenda Agua Limpa. near Vargem Bonita, c 18 km. SSW of Brasilia TV tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"395","2013-08-23 04:12:00-03","MO","MOBOT","3261864","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ricardo O. Vanni","Vanni 1305","1989","12","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","A. Schinini","Amambay","Parque Nacional cerro Cora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2012-04-20 18:00:00-03","MO","MOBOT","3262062","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6054","1981",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","R. Liesner","Distrito Federal","Bacia do Rio Sao. Bartolomeu. T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","3262335","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","MACEDO","MACEDO 517","1944",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2013-02-12 12:43:00-02","MO","MOBOT","3262522","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ezechias P. Heringer","Heringer 17968","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","Ronald Liesner","Distrito Federal","Monumento do Candango) Cipo rastejante sobre o solo com varios metros de extensio flores axiais creme por dentro e verde por fora; frutos usados contra os males do estomago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2015-12-30 11:53:00-02","MO","MOBOT","3262765","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Belén Jiménez|Griselda Marín O.|M. Peña-Chocarro","Jiménez 1841","1997","3","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Canindeyú","Nandurokai (rumbo) 54506/45015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2012-05-02 09:26:00-03","MO","MOBOT","3262798","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","F. Javier Fernández Casas|J. Molero","Fernández Casas 4081","1980","11",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","V. L. Gomes Klein","Amambay","Parque Nacional de Cerro Cora, cerca de la casa forestal, en bosquete sabanoide de linde,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"401","2011-02-14 15:10:00-02","MO","MOBOT","3263039","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nélida Soria","Soria Rey 7273","1995","8","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Amambay","Parque Nacional Cerro Cora Camino a Lorito picada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"402","2011-02-14 15:09:00-02","MO","MOBOT","3263382","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nélida Soria","Soria Rey 7473","1995","12","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Amambay","Estancia 5 Hermanos, camino a pirity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"403","2010-04-13 13:03:00-03","MO","MOBOT","3263688","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Lynn Bohs|Michael H. Nee|Christian Vogt","Bohs 3179","2003","11","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.",NA,"Canindeyú","Estacion Biological mbaraayu ca, 10 km E of Villa Ygatimi. Ca 1 km from field station Aguara Nu E limit of Mbaracayu Reserve. Cerrado vegetation.",NA,NA,"-55.27333","-24.18694","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2014-08-23 05:36:00-03","MO","MOBOT","3264044","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26517","1970","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","O. Jeffrey","Distrito Federal","Campos slopes at Rajadinha, ca 15km S. Planaltina, Br-13",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","3312227","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Troels M. Pedersen","Pedersen 14673","1986","10","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","C. Jeffrey","Amambay","Rough grassland with scattered shrubs, on high ground, soil red loam. Pedro Juan Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2009-12-04 16:36:00-02","MO","MOBOT","3329544","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Gert G. Hatschbach|Armando C. Cervi","Hatschbach 52616","1988","10","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","V.L.G. Klein","Mato Grosso do Sul","Rod BR-267, 20 km W de Maracaju.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-07-22 11:11:00-03","MO","MOBOT","3384708","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Chagas E. Silva","Heringer 388","1978","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Distrito Federal","Reserva Ecológica Do IBGE. Picada M 5 Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"408","2009-10-24 07:07:00-02","MO","MOBOT","3390446","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Itiriki Mimura","Mimura 617","1967","11","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","São Paulo","Município de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para São José dos Campos, 100-500 m ao lado SE da rodovia. Cerrado quase-fechado, de arbustos e árvores pequenas. O trecho mais para o oeste ainda existente do cerrado de São José dos Campos. Cerrado aberto com arbustos até 3 m alt., separados una dos outros de 2-3 m.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","3392543","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Roberta C. de Mendonça","Mendonça 4089","1999","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","R.C. Mendonça","Goiás","Mpio de Edilândia. Pasto abandonado na beira de estrada de chao entre Edilândia e Padre Bernardo; relêvo levemente ondulado; solo argiloso-cascalhento.",NA,NA,"-48.53333","-15.68333","785.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2011-02-14 15:08:00-02","MO","MOBOT","548581","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 7025","1982","2","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee","Amambay","Parque Nacional Cerro Corá. Shrubby campos at base of Cerro Tujá-og.",NA,NA,"-56.01666","-22.65","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273","3",NA
"411","2011-02-14 15:07:00-02","MO","MOBOT","550491","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","David R. Brunner","Brunner 1410","1985","11","16","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.",NA,"Amambay","Parque Nacional Cerro Cora. Alrededores de la administración y lugar de camping. Vegetación tipica del cerrado, bosque bajo, abierto, de hasta 15 m de altura. Arboles de corteza corchosa y hojas coriaceas.",NA,NA,"-56.0666667","-22.6333333","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-25","3",NA
"412","2011-02-14 15:13:00-02","MO","MOBOT","883451","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Fátima Mereles","Mereles H. 3457","1989","11","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","W.D. Stevens","Amambay","Parque Nacional Cerro Cora. Cercanias de la Administracion.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","1",NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","934879","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 2015","1994","5","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee (NY)","Santa Cruz","Parque Nacional Noel Kempff Mercado. Parcela permanente en cerrado a 500 m de la pista de aterrizaje. Cerrado denso.",NA,"Velasco","-60.81444","-13.90611","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","935739","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","E. Gutiérrez|R.C. Quevedo|H. Gonzáles","Gutiérrez Crespo 832","1993","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee (NY)","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Camino al Tarbo, desvio a las parcelas del cerrado.",NA,"Velasco","-60.85944","-14.60472","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2013-02-13 05:33:00-02","MO","MOBOT","937360","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Mario Saldias P.|Antony Jardim|Juan Surubí","Saldias Paz 3832","1994","4","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee (NY)","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento viejo Los Fierros sobre el camino al aserradero Tarbo. Sabana arbolada (cerrado), con árboles menores a 10 m de altura.",NA,"Velasco","-60.81666","-14.56666","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2013-08-23 04:12:00-03","MO","MOBOT","979863","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A. Rodríguez O.|et al.","Rodríguez Olmos 647","1995","11","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","M. Nee (NY)","Santa Cruz","Parque Nacional Noel Kempff Mercado, Huanchaca I, desde pequeñas islas de bosques hasta campo cerrado.",NA,"Velasco","-60.81277","-13.89861","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"417","2011-02-14 15:16:00-02","MO","MOBOT","981366","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Nélida Soria","Soria Rey 6282","1993","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","W.D. Stevens","Amambay","Parque Nacional Cerro Corá, Cerro Alambique.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"418","2016-11-15 05:15:00-02","MO","MOBOT","2488747","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45796","1994","10","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","Krapovickas, A., //","San Pedro","36 Km N de Tacuara, Ea. La Manina",NA,NA,"-57.13333","-23.23333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2009-08-25 00:00:00-03","MO","MOBOT","3261054","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7110","1964","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","C. Jeffrey","Goiás","33 km S. of Caiaponia on road to Jatai. Occasional.",NA,NA,"-51.78333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2009-08-25 00:00:00-03","MO","MOBOT","3261176","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7458","1964","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Silva Manso) Cogn.","C. Jeffrey","Goiás","Among cerrado grasses, ca 40 km S. of Caiaponia on the road to Jatai.",NA,NA,"-51.78333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","15159","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","P.G. Windisch",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Cerrado e campo graminoso, trepadeira.;",NA,"Tracheophyta","Cucurbitales","Cogn.","J R Pirani","Mato Grosso","91 km de Primavera",NA,"Campo Verde","-55.083333","-15.416667",NA,NA,NA,NA,"-55.083333","-15.416667",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"422","2020-06-22 14:17:54-03","UNESP-IBILCE","SJRP","08528","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","A.C.Cervi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, pétalas verde-amareladas. planta dioica.;",NA,"Tracheophyta","Cucurbitales","Cogn.",NA,"Paraná","Jaguariaiva",NA,"Jaguariaiva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"423","2020-08-31 09:14:15-03","INPA","INPA","42440","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Prance, GT","18950","1973","10","14","Southern America","Brasil",NA,NA,NA,"INPA0042440","Dicotyledon Rosids","Cucurbitales","(Silva Manso) Cogn.","Gomes-Klein, VL","Mato Grosso","Véu de Noiva, Vicinity of Véu de Noiva.",NA,"Chapada dos Guimarães","-55.832445","-15.40761","720","720",NA,NA,"-55.832445","-15.40761","2020","03","06",NA,NA,NA,NA,NA
"424","2020-08-31 09:14:15-03","INPA","INPA","134952","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Silva, MG da","4070","1979","01","02","Southern America","Brasil",NA,NA,NA,"INPA0134952","Dicotyledon Rosids","Cucurbitales","(Silva Manso) Cogn.",NA,"Rondônia","Arredores do Aeroporto, Arredores do Aeroporto","INPA0134952 INPA0134952_e INPA0134952_e1","Vilhena","-60.1456","-12.7408",NA,NA,NA,NA,"-60.1456","-12.7408",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-08-31 09:14:15-03","INPA","INPA","136258","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Rosa, NA","4151","1982","04","07","Southern America","Brasil",NA,NA,NA,"INPA0136258","Dicotyledon Rosids","Cucurbitales","(Silva Manso) Cogn.","Gomes-Klein, VL","Amapá","Rio Amaparí, Quadrícula SB-22-VA--Ponto 44. Campos naturais de terra firme, alagado temporaríamente em algumas partes. Com manchas de floresta nos arredores, solo argiloso escuro.","INPA0136258 INPA0136258_e INPA0136258_e1",NA,"-52.916667","0.916667",NA,NA,NA,NA,"-52.916667","0.916667","2001","10",NA,NA,NA,NA,NA,NA
"426","2020-08-31 09:14:15-03","INPA","INPA","94475","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Irwin, HS","9023","1965","10","07","Southern America","Brasil",NA,NA,NA,"INPA0094475","Dicotyledon Rosids","Cucurbitales","(Silva Manso) Cogn.",NA,"Distrito Federal","Ca. 1,5 Km E of Sobradinho","INPA0094475 INPA0094475_e INPA0094475_e1 INPA0094475_e2",NA,NA,NA,"1115","1115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-04 11:05:00-03","UFRB","HURB","3807","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Santos, R.L.R. dos; et al.","28","2007","01","18",NA,"Brasil",NA,NA,NA,"HURB000003807",NA,NA,"(Silva Manso) Cogn.","G.A.D.C. Franco","São Paulo","Parque Estadual Vassununga; Gleba Pé de Gigante 17 (SAD69, Zona)",NA,"Santa Rita do Passo Quatro","-48.748333","-23.534167","604","604",NA,NA,"48°44'54 W","23°32'3 S","2007","02","20",NA,NA,NA,NA,NA
"428","2020-06-15 15:30:06-03","UNESP-RC","HRCB","22620","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Souza, V.C.","7002","1994","12","12",NA,"Brasil",NA,NA,"Rastejante, flores e frutos imaturos verdes",NA,NA,NA,"(Silva Manso) Cogn.","Santos, L.B. dos","São Paulo","Estação Ecológica de Itapeva",NA,"Itararé","-49.0525","-24.073611",NA,NA,NA,NA,"49º03'09W","24º04'25S","2008","10",NA,NA,NA,NA,NA,NA
"429","2020-06-15 15:30:07-03","UNESP-RC","HRCB","54412","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Tannus, L.S.L.","1180","2006","04","04",NA,"Brasil",NA,NA,"Erva rasteira, flores branco-amareladas, em solo bem drenado",NA,NA,NA,"(Silva Manso) Cogn.","Tannus, J.L.S.","São Paulo","Unidade de Pesquisa e Desenvolvimento de Itararé",NA,"Itararé","-49.205278","-24.268333",NA,NA,NA,NA,"49º12'19W","24º16'06S","2006","04",NA,NA,NA,NA,NA,NA
"430","2020-06-15 15:30:07-03","UNESP-RC","HRCB","58272","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Morais, F.F.","379","2011","09","28",NA,"Brasil",NA,NA,"Liana com 2,5 m. Coleta realizada em área antropizada.",NA,NA,NA,"(Silva Manso) Cogn.",NA,"Mato Grosso","BR 070, Fazenda São Domingos, fronteira Brasil/Bolívia",NA,"Cáceres","-58.2925","-16.366944",NA,NA,NA,NA,"58º17'33W","16º22'1S",NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-06-15 15:30:06-03","UNESP-RC","HRCB","5048","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cesar, O.","412","1985","03","04",NA,"Brasil",NA,NA,"Rasteira, frutos vermelhos",NA,NA,NA,"(Silva Manso) Cogn.","Furlan, A.","São Paulo",NA,NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"1985","03","26",NA,NA,NA,NA,NA
"432","2020-06-15 15:30:06-03","UNESP-RC","HRCB","4632","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cesar, O.","276","1984","12","29",NA,"Brasil",NA,NA,"Trepadeira, com frutos vermelhos",NA,NA,NA,"(Silva Manso) Cogn.","Furlan, A.","São Paulo",NA,NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"1984","10","29",NA,NA,NA,NA,NA
"433","2020-06-15 15:30:06-03","UNESP-RC","HRCB","4493","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Cesar, O.","225","1984","09","17",NA,"Brasil",NA,NA,"Trepadeira, com frutos vermelhos",NA,NA,NA,"(Silva Manso) Cogn.","Furlan, A.","São Paulo",NA,NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,"1984","09","17",NA,NA,NA,NA,NA
"434","2020-06-15 15:30:07-03","UNESP-RC","HRCB","59571","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Biral, L.","816","2013","02","05",NA,"Brasil",NA,NA,"Trepadeira, frutos imaturos verdes, maduros vermelhos.",NA,NA,NA,"(Silva Manso) Cogn.","Biral, L.","São Paulo","Cerrado da Ufscar. Em estrada de terra próximo à área da Medicina",NA,"São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"45913","auto","47º52.48'36W","21º58.12'53S","2013","02",NA,NA,NA,NA,NA,NA
"435","2020-06-15 15:30:06-03","UNESP-RC","HRCB","32557","PreservedSpecimen","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Farinaccio, M.A.","169","1998","12","21",NA,"Brasil",NA,NA,"Erva rastejante. Flores creme-esverdeadas. Frutos imaturos verdes",NA,NA,NA,"(Silva Manso) Cogn.","Gomes-Klein, V.L.","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"436","2020-06-15 15:30:07-03","UNESP-RC","HRCB","12367","PreservedSpecimen","Plantae","Cucurbitaceae","Perianthopodus","espelina","Perianthopodus espelina","Arbo, M.M.","3030","1990","01","29",NA,"Brasil",NA,NA,"Frutos rojos",NA,NA,NA,"Silva Manso","Schinini, A.","Minas Gerais","BR 050, 65 km N de Uberaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","02",NA,NA,NA,NA,NA,NA
"437","2017-11-24 14:10:27-02","UFLA","ESAL","3418","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"liana; ; ;; cerrado",NA,NA,NA,"(Silva Manso) Cogn.","D. A. C.","Minas Gerais",NA,NA,"Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-06-07 18:05:00-03","UFLA","ESAL","31274","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Arruda, I A C; Martins, C P V","387","2016","01","24",NA,"Brasil",NA,NA,"Erva, caule prostrado, alguns frutos vermelho-alaranado e outros acastanhados.; Campo Rupestre, entremeio.",NA,NA,NA,"(Silva Manso) Cogn.","Arruda, I A C","Minas Gerais","Serra do Pombeiro porção Sul",NA,"Itutinga","-44.729167","-21.387056","1074","1074",NA,NA,"-44.729167","-21.387056","2016","12",NA,NA,NA,NA,NA,NA
"439","2018-10-09 16:31:11-03","UFLA","ESAL","4937","S","Plantae","Cucurbitaceae","Cayaponia","espelina","Cayaponia espelina","Márcia Machado Figueiredo","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"rastejante; ; amarela e vistosa; pequena baga carnosa; cerrado",NA,NA,NA,"(Silva Manso) Cogn.","Márcia Machado F.","Minas Gerais","ESAL, /próximo à biblioteca",NA,"Lavras","-44.999444","-21.245278","9","9",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
