"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet"
"676","2019-10-07 09:15:36-03","UEFS","HUEFS","4394","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Noblick, L.R.","3620","1985","03","13",NA,"Brasil","Bahia","Faz. Suíbra (Boa Sorte), 18km a leste da cidade, seguido a ferrovia.","-40.116667","-12.716667",NA,NA,"HUEFS0004394","HUEFS0004394","Iaçu",NA,NA,"M.M.Silva-Castro","2015","06",NA,"40W7'","12S43'",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"677","2019-10-07 09:15:36-03","UEFS","HUEFS","72439","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Miranda, L.A.P.de","89","2003","02","08",NA,"Brasil","Bahia","Acesso aeroporto Lençóis.","-41.283333","-12.5",NA,NA,"HUEFS0072439","HUEFS0072439","Lençóis",NA,NA,"M.M.Silva-Castro","2015","06",NA,"41W17'","12S30'",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"678","2019-10-07 09:15:36-03","UEFS","HUEFS","72443","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Miranda, L.A.P.de","93","2003","05","25",NA,"Brasil","Bahia","Estrada do Aeroporto de Lençóis.","-41.283333","-12.5",NA,NA,"HUEFS0072443","HUEFS0072443","Lençóis",NA,NA,"M.M.Silva-Castro","2015","06",NA,"41W17'","12S30'",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"679","2019-10-07 09:15:36-03","UEFS","HUEFS","73535","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Barbosa, M.R.","2409","2002","04","14",NA,"Brasil","Paraíba","Parque Ecológico da Boca.","-35.680278","-6.453889",NA,"Caatinga (Mata) e caatinga de lagedo.","HUEFS0073535","HUEFS0073535","Araruna","300","300","M.M.Silva-Castro","2015","06",NA,"35W40'49''","6S27'14''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"680","2019-10-07 09:15:36-03","UEFS","HUEFS","84415","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Queiroz, L.P.de","9253","2004","07","26",NA,"Brasil","Bahia","ARIE da Serra do Orobó, Riacho do Meio.","-40.489444","-12.309167",NA,"Floresta semi-decídua com dorsel a 15 m de alt., borda de mata ciliar, área mais degradada.","HUEFS0084415","HUEFS0084415","Rui Barbosa","560","560","M.M.Silva-Castro","2015","06",NA,"40W29'22''","12S18'33''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"681","2019-10-07 09:15:36-03","UEFS","HUEFS","54405","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Leoni, L.S.","4121","1999","01","27",NA,"Brasil","Minas Gerais","Pedra Elefante.","-42.0293998718262","-20.7331008911133",NA,NA,"HUEFS0054405","HUEFS0054405","Carangola","500","500","M.M.Silva-Castro","2015","06",NA,NA,NA,"21913","auto","Asteranae",NA,NA,NA,NA,NA,NA
"682","2019-10-07 09:15:36-03","UEFS","HUEFS","151361","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens","(L.) L.G.Lohmann","Nascimento, O.C.do","981","1985","01","26",NA,"Brasil","Pará","Serra dos Carajás. Estrada do 3-Alfa.","-49.1178016662598","-5.36860990524292",NA,NA,"HUEFS0151361","HUEFS0151361","Marabá",NA,NA,"M.M.Silva-Castro","2015","06",NA,NA,NA,"262883","auto","Asteranae",NA,NA,NA,NA,NA,NA
"683","2019-09-04 19:39:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii",NA,"J. S. Blanchet",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"684","2019-09-04 18:23:45-03","F","FMNH-SEEDPLANTS","V0052252F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","blanchetii","Arrabidaea blanchetii",NA,"J. S. Blanchet","2363",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0052252F","V0052252F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"685","2019-09-04 19:58:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","desertorum","Arrabidaea desertorum",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"686","2019-09-05 16:31:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","pleei","Arrabidaea pleei",NA,"A. Plée",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"687","2019-09-05 16:23:08-03","F","FMNH-SEEDPLANTS","V0052271F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","pleei","Arrabidaea pleei",NA,"A. Plée",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0052271F","V0052271F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA
"688","2019-06-11 13:44:21-03","F","FMNH-SEEDPLANTS","V0430243F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"H. S. Irwin","21278","1968","3","16","South America","Brazil","Goiás",NA,"-48","-12",NA,NA,"V0430243F","V0430243F_01 V0430243F_02",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21278",NA,NA,NA,NA
"689","2017-05-05 10:23:48-03","F","FMNH-SEEDPLANTS","V0429877F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"M. Nee","17486","1979","8","13","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429877F","V0429877F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2017-09-11 13:11:29-03","F","FMNH-SEEDPLANTS","V0323379F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"L. Arroyo","2561","2002","7","28","South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,"V0323379F","V0323379F_01 V0323379F_02",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2017-05-05 10:23:39-03","F","FMNH-SEEDPLANTS","V0429833F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"G. Eiten & T. Sendulsky","2893","1961","6","2","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429833F","V0429833F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2017-05-05 10:23:39-03","F","FMNH-SEEDPLANTS","V0429834F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"4779","1930","6","3","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429834F","V0429834F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2017-05-05 10:23:39-03","F","FMNH-SEEDPLANTS","V0429835F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"S. R. Neto & L. Rossi","1188",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429835F","V0429835F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2017-05-05 10:23:39-03","F","FMNH-SEEDPLANTS","V0429836F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. H. Gentry","10234","1974","3","6","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429836F","V0429836F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2017-05-05 10:23:39-03","F","FMNH-SEEDPLANTS","V0429837F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"D. R. Simpson & J. Schunke V.","553","1968","1","4","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0429837F","V0429837F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2017-05-05 10:23:40-03","F","FMNH-SEEDPLANTS","V0429839F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"4443","1930","3","8","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429839F","V0429839F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2017-05-05 10:23:41-03","F","FMNH-SEEDPLANTS","V0429841F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. P. Duarte","848","1954","9","3","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429841F","V0429841F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2017-05-05 10:23:41-03","F","FMNH-SEEDPLANTS","V0429842F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"E. P. Heringer","824","1945","2","26","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429842F","V0429842F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2017-05-05 10:23:41-03","F","FMNH-SEEDPLANTS","V0429843F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. H. Gentry et al.","15636","1976","1","5","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0429843F","V0429843F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2017-05-05 10:23:41-03","F","FMNH-SEEDPLANTS","V0429844F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"B. A. Stein & J. A. Kallunki","3913","1987","1","20","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0429844F","V0429844F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2017-05-05 10:23:42-03","F","FMNH-SEEDPLANTS","V0429845F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. J. Wurdack & J. V. Monachino","39522","1955","10","2","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429845F","V0429845F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2017-05-05 10:23:42-03","F","FMNH-SEEDPLANTS","V0429846F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. G. Kuhlmann","746","1924","3","25","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429846F","V0429846F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2017-05-05 10:23:42-03","F","FMNH-SEEDPLANTS","V0429847F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. C. Smith","2219","1937","10","9","South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0429847F","V0429847F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2018-09-13 16:25:22-03","F","FMNH-SEEDPLANTS","V0429848F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"J. Saer","601","1930","8",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429848F","V0429848F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2017-05-05 10:23:43-03","F","FMNH-SEEDPLANTS","V0429849F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Bro. Elias","986","1902","7",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429849F","V0429849F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2017-05-05 10:23:43-03","F","FMNH-SEEDPLANTS","V0429850F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Herb. H. Smith","347","1898","9",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429850F","V0429850F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2017-05-05 10:23:43-03","F","FMNH-SEEDPLANTS","V0429851F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. Dugand G.","898","1935","10","4","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429851F","V0429851F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2017-05-05 10:23:43-03","F","FMNH-SEEDPLANTS","V0429852F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Herb. H. Smith","345","1898","7",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429852F","V0429852F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2017-05-05 10:23:43-03","F","FMNH-SEEDPLANTS","V0429853F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"R. Romero Castañeda","238",NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429853F","V0429853F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2017-05-05 10:23:44-03","F","FMNH-SEEDPLANTS","V0429854F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"1098",NA,NA,NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429854F","V0429854F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2017-05-05 10:23:44-03","F","FMNH-SEEDPLANTS","V0429855F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Y. Mexía","4901","1930","7","24","South America","Brazil","Minas Gerais",NA,"-44","-18",NA,NA,"V0429855F","V0429855F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2017-05-05 10:23:44-03","F","FMNH-SEEDPLANTS","V0429857F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","13508","1940","7",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429857F","V0429857F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2017-05-05 10:23:44-03","F","FMNH-SEEDPLANTS","V0429858F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","10848",NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429858F","V0429858F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2017-05-05 10:23:45-03","F","FMNH-SEEDPLANTS","V0429860F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Bro. Paul","838","1932","1",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429860F","V0429860F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2017-05-05 10:23:45-03","F","FMNH-SEEDPLANTS","V0429861F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. Dugand G.","468","1933","8","20","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429861F","V0429861F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2017-05-05 10:23:45-03","F","FMNH-SEEDPLANTS","V0429862F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"E. P. Heringer","720","1941","10","15","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429862F","V0429862F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2017-05-05 10:23:45-03","F","FMNH-SEEDPLANTS","V0429863F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Bro. Elias","1062","1905","7",NA,"South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429863F","V0429863F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2017-05-05 10:23:46-03","F","FMNH-SEEDPLANTS","V0429864F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","10848","1938","12","11","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429864F","V0429864F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2017-05-05 10:23:46-03","F","FMNH-SEEDPLANTS","V0429865F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","12247","1939","9","15","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429865F","V0429865F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2017-05-05 10:23:46-03","F","FMNH-SEEDPLANTS","V0429866F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"O. L. Haught","2296","1938","8","27","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429866F","V0429866F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2017-05-05 10:23:46-03","F","FMNH-SEEDPLANTS","V0429867F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","10344",NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429867F","V0429867F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2017-05-05 10:23:46-03","F","FMNH-SEEDPLANTS","V0429868F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"Ll. Williams","10344",NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429868F","V0429868F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429869F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"G. Eiten & T. Sendulsky","2893","1961","6","2","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429869F","V0429869F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429870F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. H. Gentry & H. Cuadros","47570","1984","7","3","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429870F","V0429870F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429871F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"A. H. Gentry & H. Cuadros","47632A","1984","7","4","South America","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,"V0429871F","V0429871F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429872F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"1550","1983","6","26","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429872F","V0429872F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429873F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"1540","1983","4","12","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429873F","V0429873F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2017-05-05 10:23:47-03","F","FMNH-SEEDPLANTS","V0429874F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"H. S. Irwin","2632","1959","2","16","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429874F","V0429874F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2017-05-05 10:23:48-03","F","FMNH-SEEDPLANTS","V0429875F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"P. J. Barbour","5378","1980","5","22","South America","Peru",NA,NA,"-74.14","-9.1839",NA,NA,"V0429875F","V0429875F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2017-05-05 10:23:48-03","F","FMNH-SEEDPLANTS","V0429876F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,NA,"1782","1974","9","20","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429876F","V0429876F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2017-05-05 10:23:48-03","F","FMNH-SEEDPLANTS","V0429878F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"M. Nee","17415","1979","8","12","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0429878F","V0429878F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2017-05-05 10:23:48-03","F","FMNH-SEEDPLANTS","V0429879F","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Fridericia","pubescens","Fridericia pubescens",NA,"H. S. Irwin et al.","31210","1971","2","27","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0429879F","V0429879F_01",NA,NA,NA,"L. G. Lohmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
