"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","fieldNumber","individualCount","eventTime","sex"
"43","2016-09-27 14:03:00-03","NY","NYBG","01157450","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis",NA,"E. M. Zardini",NA,NA,NA,"B. C. Bennett","4554","1990","08","16","Ecuador","Napo",NA,"Near Jatun Sacha Biological Field Station","-77.53","-1.05",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=169675' target='other'> <mi>dwc_moreinfo</mi></a>","NY01157450",NA,NA,"400","400","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1738093","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L.A. Gomes",NA,NA,NA,"L.A. Gomes","383","2012","04","19","Brazil","Sergipe",NA,"Capela. RVS Mata do Junco.","-37.0633","-10.5361",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1965907' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738093",NA,"NY01738093_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","653251","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"J. E. B. Warming",NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653251",NA,"NY00653251_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01066826","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"H. S. Irwin","11306","1965","12","15","Brazil","Distrito Federal","Brasília","Córrego Landím, ca. 20 km N. of Brasília","-47.9167","-15.60256",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204559' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066826",NA,"NY01066826_01","950","950","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","653238","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"B. J. Pickel","4047","1935","09","28","Brazil","Pernambuco",NA,"Pesqueira",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707742' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653238",NA,"NY00653238_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","309762","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"M. H. Nee","47893","1998","01","11","Bolivia","Santa Cruz","Ignacio Warnes","1.5 km WSW of Puerto Nuevo and the Río Grande, on highway to Colonia Okinawa No. 1.","-62.78","-17.1917",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707725' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309762",NA,NA,"250","250","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","196729","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"V. Pesha Baca","179","1991","06","24","Peru","Madre de Dios","Tambopata","Rio Tambopata. Comunidad Nativa de Infierno. Tres Chimbadas lake","-69.28","-12.83",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=169676' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196729",NA,NA,"260","260","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01096453","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. O. S. Vieira",NA,NA,NA,"C. B. Toledo","89","1985","04","20","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.875","-23.642",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238448' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096453",NA,"NY01096453_01","890","950","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","653272","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"F. J. Fernández Casas","FC3788","1980","09","22","Paraguay","Caaguazú",NA,"Cerca de Caaguazú",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707724' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653272",NA,NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 13:54:00-03","NY","NYBG","1447438","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis",NA,NA,NA,NA,NA,"W. E. Broadway","3394","1909","04","18","Trinidad and Tobago",NA,NA,"Cook's River. Near Scarborough. Tobago.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1726059' target='other'> <mi>dwc_moreinfo</mi></a>","NY01447438",NA,"NY01447438_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","653264","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"G. Gardner","31","1836","11",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707741' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653264",NA,"NY00653264_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02060237","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"C. A. Cid Ferreira","2251","1980","08","07","Brazil","Pará","Oriximiná","Rio Paru do Oeste, Cachoeira Chuvisco.","-56.0783","-0.9997",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2510310' target='other'> <mi>dwc_moreinfo</mi></a>","NY02060237",NA,"NY02060237_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01096495","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","F. de Barros",NA,NA,NA,"F. de Barros","2133","1991","01","08","Brazil","Paraná","Terra Rica","Beira de um braço da represa de Rosana.","-52.6167","-22.7094",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238596' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096495",NA,"NY01096495_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01066852","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"G. Schaller","126",NA,NA,NA,"Brazil","Mato Grosso do Sul","Aquidauana","Pantanal. Rio Negro area. Fazenda S. Teresa","-55.7869","-20.4711",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204608' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066852",NA,"NY01066852_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","653256","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"R. M. Harley","20033","1977","03","27","Brazil","Bahia",NA,"Serra do Rio de Contas. About 2 km. N. of the Vila do Rio de Contas in flood plain of Rio Brumado","-41.83","-13.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653256",NA,"NY00653256_01","980","980","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01066827","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"H. S. Irwin","13132","1966","02","24","Brazil","Distrito Federal","Brasília","Ca. 5 km S.E. of Brasilia on road to Belo Horizonte","-48.18","-15.73",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204562' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066827",NA,"NY01066827_01","1000","1000","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","653265","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"N. Lima","47","1968","01","05","Brazil","Rio Grande do Norte",NA,"Santana, EN. Sítio do Sr. Otílio",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653265",NA,"NY00653265_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","653255","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"B. V. Skvortzov","211","1964","01","05","Brazil","São Paulo","Sao Paulo","Ca. 10 km due south of center of Sao Paulo. Parque do Estado, grounds of the Instituto de Botânica","-46.618358","-23.646109",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653255",NA,"NY00653255_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","653268","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"S. A. Mori","10438","1978","09","13","Brazil","Bahia","Mucuri","14-17 km a W de Mucuri. Folha SE- 24 (18-40d)","-39.6916252","-18.0789887",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707751' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653268",NA,"NY00653268_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","653244","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"R. Reitz","6690","1958","04","18","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707735' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653244",NA,"NY00653244_01","10","10","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1447522","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"H. F. A. von Eggers","5944","1889","11",NA,"Trinidad and Tobago",NA,NA,"Tobago. Ad [illegible].",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1726143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01447522",NA,"NY01447522_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01091701","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) Raven","S. Romaniuc Neto",NA,NA,NA,"S. Romaniuc Neto","73","1983","09","12","Brazil","São Paulo","Cananéia","Reserva Florestal, Ilha do Cardoso. Próximoo ao laboratorio.","-47.9197","-25.0103",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091701","sessiliflora","NY01091701_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01096482","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zaldin",NA,NA,NA,"M. Sakane","440","1976","03","15","Brazil","São Paulo","Cananéia","Cananeia, próximo à base da C.P.R.N.","-47.9197","-25.0103",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238570' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096482",NA,"NY01096482_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01081583","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis octovalvis","(Jacq.) Raven","T. P. Ramamoorthy",NA,NA,NA,"M. Kuhlmann","1862","1949","07","25","Brazil","São Paulo",NA,"Monte Alegre do Sul. Varzea do Rio Camanducaia.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238166' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081583","octovalvis","NY01081583_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01066824","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"E. P. Heringer","5541","1957","03","24","Brazil","Minas Gerais","Paraopeba","Hôrto Florestal de Paraopeba","-44.4042","-19.2744",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204553' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066824",NA,"NY01066824_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","653241","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"R. M. Harley","17147","1974","03","18","Brazil","Bahia",NA,"5km South of Santa Cruz Cabrália","-39.02","-16.32",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707749' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653241",NA,"NY00653241_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01081584","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis sessiliflora","(Micheli) Raven","T. P. Ramamoorthy",NA,NA,NA,"B. Coe-Teixeira","59",NA,NA,NA,"Brazil","São Paulo","Sao Paulo","Morumbi","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238167' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081584","sessiliflora","NY01081584_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","653259","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"R. M. Harley","20036","1977","03","27","Brazil","Bahia",NA,"Serra do Rio de Contas. About 2 km. N. of the Vila do Rio de Contas","-41.83","-13.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707758' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653259",NA,"NY00653259_01","980","980","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","777170","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","A. O. S. Vieira",NA,NA,NA,"G. Gatti","471","1998","08","16","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Estrada da Figueira","-48.28","-25.15",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707730' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777170",NA,"NY00777170_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-27 13:54:00-03","NY","NYBG","1447527","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis",NA,NA,NA,NA,NA,"W. E. Broadway","7654","1929","11","08","Trinidad and Tobago",NA,NA,"Near the sea. Woodbrook. Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1726148' target='other'> <mi>dwc_moreinfo</mi></a>","NY01447527",NA,"NY01447527_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","868720","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"A. R. S. de Oliveira","230","1994","12","13","Brazil","Acre","Xapuri","Reserva Extrativista Chico Mendes, Seringal Nova Esperança, colônia 21 de setembro.","-68.5044021606445","-10.6517000198364",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707721' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868720",NA,"NY00868720_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","103965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01066837","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"W. L. Balée","2051","1986","03","25","Brazil","Pará","Altamira","Igarapé Ipixuna, affluent of Rio Xingu, 5 km S of settlement, Araweté Indian Reserve","-52.2064018249512","-3.20333003997803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1204579' target='other'> <mi>dwc_moreinfo</mi></a>","NY01066837",NA,"NY01066837_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","748499","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02199593","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven",NA,NA,NA,NA,"F. de Barros","2891","1993","11","17","Brazil","Rio de Janeiro","Angra dos Reis","Cachoeira da praia do Manduri.","-44.3180999755859","-23.0067005157471",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331561' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199593",NA,"NY02199593_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01806465","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","L.A. Gomes",NA,NA,NA,"R. M. Déda","197","2012","11","13","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda de mata.","-37.448299407959","-11.3507995605469",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2198751' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806465",NA,"NY01806465_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales","26417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","41994","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. M. Zardini",NA,NA,NA,"B. C. Bennett","3778","1989","04","21","Ecuador","Morona-Santiago",NA,"Centro Shuar Yukutais. Near house and chacra of Maria and Pedro Kunkumas","-78.17","-3.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=169674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00041994",NA,NA,NA,NA,"South America",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","653271","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","T. P. Ramamoorthy",NA,NA,NA,"W. A. Egler","46044","1961","07","30","Brazil","Pará",NA,"Santo Antonio da Cachoeira.","-52.92","-0.92",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=707752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653271",NA,"NY00653271_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01096455","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","octovalvis","Ludwigia octovalvis","(Jacq.) P.H.Raven","E. Zaldin",NA,NA,NA,"M. Kirizawa","128","1977","06","22","Brazil","São Paulo","Moji-Guaçu","Proximidade do cerrado da Fazenda Campininha","-47.164784","-22.242395",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238454' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096455",NA,"NY01096455_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
