"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","identifiedBy","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"46","2020-02-08 08:57:29-03","NBC","NL-BOTANY","L.2284360","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Heringer EP; et al.","1980","04","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2284360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2284360",NA,"Celastrales","Reissek",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L2284360",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"L 0096707",NA,NA,NA,NA
"47","2020-02-08 08:57:29-03","NBC","NL-BOTANY","L.2284725","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Prance GT; Steward JR; Ramos JF; Farias LG","1969","01","08","Southern America","Brazil",NA,NA,"Dry forest on savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2284725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2284725",NA,"Celastrales","Reissek",NA,"Amazonas",NA,"Territory of Roraima, Ilha San Salvador near Lake Maiú, 40km NW of Boa Vista.",NA,NA,NA,NA,"NL-L2284725",NA,NA,NA,NA,"Biral L",NA,NA,"Magnoliopsidae",NA,"L 0096772",NA,NA,NA,NA
"48","2020-02-08 08:57:29-03","NBC","NL-BOTANY","L.3748892","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Keller S; Boeke J; Mori S; Boom B","1982","09","25","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3748892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3748892",NA,"Celastrales","Reissek",NA,NA,NA,"Saül, Monts La Fumée.","-53.2","3.616667",NA,NA,"NL-L3748892",NA,NA,"-53.2","3.616667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"49","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U 0051141","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200051141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0051141",NA,"Celastrales","Reissek",NA,"Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw 13454",NA,NA,NA,NA
"50","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U 0079754","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200079754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0079754",NA,"Celastrales","Reissek",NA,"Paraná",NA,"Cêrro Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw13454",NA,NA,NA,NA
"51","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U 0259412","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Southern America","Brazil",NA,NA,"dry forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200259412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0259412",NA,"Celastrales","Reissek",NA,"Paraná",NA,"dry forest above road along Rio Pontagrossa, S of Cerro Azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw13598",NA,NA,NA,NA
"52","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194522","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Steinbach J","1917","07","04","Southern America","Bolivia",NA,NA,"Orilla Arroyo.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194522",NA,"Celastrales","Reissek",NA,"Santa Cruz",NA,"Cerro Horána, Orilla Arrayo.",NA,NA,NA,NA,"NL-U1194522",NA,NA,NA,NA,"Biral L",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194523","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Steinbach J","1925","10","15","Southern America","Bolivia",NA,NA,"Súbmonte Bosqúe<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194523 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194523",NA,"Celastrales","Reissek",NA,"Santa Cruz",NA,"B.-Vista.",NA,NA,NA,NA,"NL-U1194523",NA,NA,NA,NA,"Biral L",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194616","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Nee MH","1987","07","09","Southern America","Bolivia",NA,NA,"Subtropical, semi-deciduous 'Chaco' forest, 4-8 m tall, dense, spiny, briefly, inundated in rainy season, very flat, the soil silty and fine sandy, with Bumeliaobtusifolia, Capparis yweediana, Reichenbachia hirsuta.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194616",NA,"Celastrales","Reissek",NA,"Santa Cruz",NA,"12 km E of center of Santa Cruz, on road to Cotoca.","-63.066667","-17.775",NA,NA,"NL-U1194616",NA,NA,"-63.066667","-17.775","Biral L",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194715","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Santos AA; et al.","2002","11","27","Southern America","Brazil",NA,NA,"Mata ciliar. Plano no local. Solo arenoso.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194715",NA,"Celastrales","Reissek",NA,"Distrito Federal",NA,"Brasília . - 100 sentido BsB - Formosa, fazenda Manga.","-47.378611","-15.96",NA,NA,"NL-U1194715",NA,NA,"-47.378611","-15.96","Biral L","2015","11","Magnoliopsidae","01","U 0181488",NA,NA,NA,NA
"56","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194767","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva NT","1968","10","31","Southern America","Brazil",NA,NA,"Mata de terra firme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194767 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194767",NA,"Celastrales","Reissek",NA,"Pará",NA,"R.Jari, Monte Dourado, Planalto B, entre Pilão e Repartimento.",NA,NA,NA,NA,"NL-U1194767",NA,NA,NA,NA,"Okano RM","1992","01","Magnoliopsidae","13","U 0183214",NA,NA,NA,NA
"57","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194768","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda",NA,"1965","06","23","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194768 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194768",NA,"Celastrales","Reissek",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1194768",NA,NA,NA,NA,"Mennega AMW",NA,NA,"Magnoliopsidae",NA,"U 0111169",NA,NA,NA,NA
"58","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194769","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Silva NT","1968","10","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194769",NA,"Celastrales","Reissek",NA,NA,NA,"Da Amazônia, Região do Rio Jarí, R.Jarí, Monte Dourado, Planalto B. (Pilão).",NA,NA,NA,NA,"NL-U1194769",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194770","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin HS; Souza R; Reis dos Santos R","1965","12","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194770 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194770",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Serra dos Pirineus, Estado de Goiás, ca. 9km S. of Corumbá de Goiás.","-49","-16",NA,NA,"NL-U1194770",NA,NA,"-49.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194771","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Alvarenga D; Lopes EC","1989","04","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194771 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194771",NA,"Celastrales","Reissek",NA,NA,NA,"Brasilia-DF, Distrito Federal. Reserva Ecológica do IBGE.",NA,NA,NA,NA,"NL-U1194771",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194773","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Prance GT; Steward WC; Ramos JF; Monteiro OP","1971","03","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194773 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194773",NA,"Celastrales","Reissek",NA,NA,NA,"Brazilian Amazônia, Território do Roraima, Posto Mucajaí, Rio Mucajaí, Vicinity of Mucajaí airstrip.",NA,NA,NA,NA,"NL-U1194773",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194774","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Black GA; Cordeiro E; Francisco J","1952","05","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194774 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194774",NA,"Celastrales","Reissek",NA,NA,NA,"Da Amazonia, Territorio do Guaporé, Porto Velho, Estrada de Rodagem, km 8.",NA,NA,NA,NA,"NL-U1194774",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194776","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin HS; et al.","1966","06","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194776 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194776",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Estado de Mato Grosso, Serra Do Roncador, Ca. 35 km N. of Xavantina, Mato Grosso.",NA,NA,NA,NA,"NL-U1194776",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194777","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin HS; et al.","1966","05","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194777 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194777",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Distrito Federal, Immediately S. of Brasilia, D.F.",NA,NA,NA,NA,"NL-U1194777",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194778","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin HS; Soderstrom TR","1964","08","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194778",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Distrito Federal, Gallery forest, ca. 35km S. of Brasília on road to Belo Horizonte.",NA,NA,NA,NA,"NL-U1194778",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194780","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Lindeman JC; Haas JH de","1966","08","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194780 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194780",NA,"Celastrales","Reissek",NA,NA,NA,"Brasiliae Australis, Est. Paraná, forest on hill ridge E of Cêrro Azul on dry sandy soil over soft bedrock.",NA,NA,NA,NA,"NL-U1194780",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194781","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Anderson WR; Stieber M; Kirkbride Jr JH","1972","02","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194781 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194781",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Estado de Minas Gerais, Serra do Espinhaço, ca. 10km S of Serra do Cipó, at Cardeal Mota.",NA,NA,NA,NA,"NL-U1194781",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194782","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Irwin HS; Souza R; Reis dos Santos R","1965","09","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194782 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194782",NA,"Celastrales","Reissek",NA,NA,NA,"Planalto do Brasil, Distrito Federal, Gallery forest, immediately W. of Planaltina, D.F.",NA,NA,NA,NA,"NL-U1194782",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1194783","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Prance GT; Silva NT","1964","07","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1194783 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1194783",NA,"Celastrales","Reissek",NA,NA,NA,"Exploration of New Brazilian Highways, Chapada dos Veadeiros, Goiás, 15 km north of Veadeiros; Valley of Rio Parana. Riverine forest.",NA,NA,NA,NA,"NL-U1194783",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:57:29-03","NBC","NL-BOTANY","U.1206258","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Jansen-Jacobs MJ; Welle BJH ter; Chanderbali A; Raghoenandan UPD; James V","1994","02","02","Southern America","Guyana",NA,NA,"Forest, on brown loamy sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1206258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1206258",NA,"Celastrales","Reissek",NA,"Rupununi District",NA,"Crabwood Cr., Camp 2.","-59.1","3.116667",NA,NA,"NL-U1206258",NA,NA,"-59.1","3.116667","Biral L","2015","11","Magnoliopsidae","01","U 0108086",NA,NA,NA,NA
"71","2020-11-04 11:04:43-03","ESALQ","ESA","79429","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Farah, F.T.","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079429","Magnoliophyta",NA,"Reiss.","1512.0","São Paulo","Orlândia","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,"ESA079429","16147","auto",NA,NA,"Biral, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:04:43-03","ESALQ","ESA","79529","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Farah, F.T.","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079529","Magnoliophyta",NA,"Reiss.","1861.0","São Paulo","Orlândia","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545",NA,NA,"ESA079529","16147","auto",NA,NA,"Biral, L.","2013",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:04:43-03","ESALQ","ESA","107390","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Locardi, B.M.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA107390","Magnoliophyta",NA,NA,"4.0","São Paulo","Irapua",NA,"-49.4000015258789","-21.2700004577637",NA,NA,"ESA107390","12651","auto",NA,NA,"Locardi, B.M. et al.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:55:23-03","ESALQ","ESA","133284","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","06","07",NA,"Brasil",NA,NA,"Árvore, 1 m, interior da mata.","ESA133284",NA,NA,"Reissek","147.0","São Paulo","Mombuca","Mata do Pinheirinho. Fragmento de Floresta Estacional Semidecidual conservado.","-47.6603","-2318.9","567","567",NA,NA,NA,"-47.6603","-2318.9","Barroso, R.M.","2015","07",NA,"21",NA,NA,NA,NA,NA
"75","2020-11-04 11:04:43-03","ESALQ","ESA","106357","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Castro, R.M.","2001","01","24",NA,"Brasil",NA,NA,NA,"ESA106357","Magnoliophyta",NA,NA,"77.0","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,"ESA106357","11991","auto",NA,NA,"Biral, L.","2013",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:26:56-03","MN","R","8171","PreservedSpecimen","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","Glaziou, A.F.M.","1894","08","04",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008171",NA,NA,"Reissek","20841","Minas Gerais",NA,NA,NA,NA,NA,NA,"R000008171_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-07-02 14:01:23-03","JBP","HPL","12806","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","A.Campos-Rocha & P. Luchiari","2009","01","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reiss.","247","MG","Uberaba","Coletado no Parque do Jacarandá (Bosque). Material prensado em álcool.","-47.9319","-19.7483",NA,NA,NA,"73879","auto",NA,NA,"L. Biral","2013","10",NA,"14",NA,NA,NA,NA,NA
"78","2015-07-02 14:01:23-03","JBP","HPL","9060","S","Plantae","Celastraceae","Maytenus","floribunda","Maytenus floribunda","H. Lorenzi","1991","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Reiss.","73","GO","Itumbiara","Coletado no barranco do Rio Paranaíba.","-49.2153","-18.4192",NA,NA,NA,"77216","auto",NA,NA,"L. Biral","2012","02",NA,"09",NA,NA,NA,NA,NA
"79","2020-07-24 11:07:22-03","IPA","IPA","76787","S","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Ramalho, F.B.","1973","07","06","Southern America","Brasil",NA,NA,"Árvore ca. 6 m de altura. Flores verdes, perfume levemente agradável, não tem látex.","IPA0076787","Plantae",NA,"(Reissek) Biral","223","Bahia","Ibotirama","Fazenda Arame","-43.2206001281738","-12.1852998733521",NA,NA,NA,"71086","auto",NA,NA,"Guedes, M.L.S.","2020","07",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:16:36-03","UFV","VIC","23765","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Hatschbach, G.","1981","10","10",NA,"Brasil",NA,NA,"Arbusto, c.a. de 1,5 metros de altura; fruto creme.","VIC023765",NA,NA,"(Reissek) Biral","44136","Bahia","Cristópolis","Rodovia BR-242, Caatinga.","-44.4207992553711","-12.2335996627808",NA,NA,"VIC023765","44260","auto",NA,NA,"Guedes, M.L.S.","2020","06",NA,"30",NA,NA,NA,NA,NA
"81","2020-12-20 21:16:36-03","UFV","VIC","38761","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Santos, A.A.; et al.","2002","09","10",NA,"Brasil",NA,NA,NA,"VIC038761",NA,NA,"(Reissek) Biral","1464","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"VIC038761","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:16:36-03","UFV","VIC","28155","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Lopes, W.P. de","1997","12","05",NA,"Brasil",NA,NA,"Árvore, c.a. de 8,0 metros de altura; frutos imaturos verde-claro.","VIC028155",NA,NA,"(Reissek) Biral","511","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Junto à cerca do viveiro de mudas, atrás das casas geminadas.","-42.7322006225586","-19.7122001647949",NA,NA,"VIC028155","28215","auto",NA,NA,"Carvalho-Okano, R.M. de","1998","03",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:16:36-03","UFV","VIC","16838","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Tameirão Neto, E.; Werneck, M.S.","1994","09","26",NA,"Brasil",NA,NA,"Arbóreo.","VIC016838",NA,NA,"(Reissek) Biral","1029","Minas Gerais","Perdizes","Unidade de Conservação do Galheiro - CEMIG, Floresta semidecídua. Mata da Península.","-47.2928009033203","-19.3528003692627",NA,NA,"VIC016838","45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:16:36-03","UFV","VIC","36241","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","floribunda","Monteverdia floribunda","Farney, C.; et al.","1995","06","28",NA,"Brasil",NA,NA,"Arvoreta, c.a.de 5,0 metros de altura; folhas verdes discolores; flores com cálice verde e corola amarela-esverdeada; estames castanhos.","VIC036241",NA,NA,"(Reissek) Biral","3494","Rio de Janeiro","Cabo Frio","Estrada Velha para Búzios - Campo dos Cavalos, Ramas para a lixeira. Mta baixa sobre sedimentos areno-argiloso.","-42.0186004638672","-22.8794002532959",NA,NA,"VIC036241","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
