"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","locality","imagecode","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem"
"145","2009-07-10 17:58:00-03","MO","MOBOT","3283762","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Troels M. Pedersen","Pedersen 5416","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Rosenst.","T.M.P.","1960","Estancia GarruchosStony ground, in dense shade. Woodland along the arroyo Garabí.",NA,"12","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2012-02-04 07:55:00-02","MO","MOBOT","3284046","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Alejandra Boanvia","Boanvia 8","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Rosenst.","A. Bonavía","1984","Pcia. Entre Ríos. Parque Nacional El Palmar.",NA,"4","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","3284331","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Alan A. Beetle","Beetle 1607","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Rosenst.","L. Syhestre","1952","Near Belem Novo, 20 km south of Porto Alegre, Rio Grande do Sul",NA,"7","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","3284712","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Elsa L. Cabral","Cabral 437","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Rosenst.","M. Sundue","1983","Bonpland, Ayo. Mártires.",NA,"12","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-01-27 12:49:00-02","MO","MOBOT","3450285","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Erika Fernández","Fernández Terrazas 4207","South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,"Rosenst.","Robbin C. Moran (NY)","2005","Ladera con 30º de pendiente, con suelos poco profundos. Mesobosque montano húmedo de Yunga. Caracterizado por Hedyosmun angustifolium, Protium bolivianum, Clusa cf flaviflora, Didymopanax sp. El sotobosque poco denso, dominado por Pteridophytas y Melastomataceas con presencia de epífitas.",NA,"10","27","Ayopaya","-66.7088889","-16.6944444","2890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"150","2017-04-04 17:33:00-03","MO","MOBOT","100962668","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","F. Gonzatti","Gonzatti 142","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Rosenst.","L. Sylvestre","2011","Fazenda do Cilho.",NA,"9","11","Bom Jesus","-50.4166984558105","-28.6678009033203","1000.00000000",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,"1",NA
"151","2017-04-13 11:15:00-03","MO","MOBOT","100965380","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","F. Gonzatti","Gonzatti 295","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Rosenst.","F. Gonzatti, E. Valduga & C. Mynssen","2011","Linha Manoel Mayer.",NA,"12","24","Quilombo","-52.7206001281738","-26.7261009216309",NA,NA,NA,NA,NA,"13353","auto",NA,NA,NA,NA,NA,NA,"1",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","2197794","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Schulz","Schulz 189","South America","Argentina","Chaco",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1931","Colonia Benítez.",NA,"6","16",NA,"-58.93333","-27.33333",NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-11-15 05:15:00-02","MO","MOBOT","2197829","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Antonio C. Krapovickas|Carmen L. Cristóbal|Maria M. Arbo|B. Benítez|Victor Maruñak|R.I. Maruñak|Stella M. Pire|Sara G. Tressens","Krapovickas 17992","South America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"Rosenst.","Jankowski, L., 5/","1971","15 km E de RN nº12, camino a San Carlos.",NA,"2","13","Ituzaingó",NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2197862","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Pérez","Perez 180","South America","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"Rosenst.","Jankowski, L., 5/","1994","Campo San Juan",NA,"9","18","Candelaria",NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2009-08-21 04:37:00-03","MO","MOBOT","2197887","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1376","South America","Argentina","Misiones",NA,NA,NA,NA,NA,NA,"Rosenst.","Jankowski, L.","1999","Arroyo Tacuaruzú y Ruta 208",NA,"5","15","Leandro N. Alem","-55.56666","-27.58333","200.00000000","major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-07-17 06:52:00-03","MO","MOBOT","2343399","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","Arturo E. Burkart","Burkart 4898","South America","Argentina","Entre Ríos",NA,NA,NA,NA,NA,NA,"Rosenst.","Jankowski, L., 5/","1932","Delta del Paraná. Río Ceibo.",NA,"9","25",NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","2453183","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","* ULBRICHT","ULBRICHT 8","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1903","Toledo",NA,NA,NA,NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2013-03-23 09:36:00-03","MO","MOBOT","2453202","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii major","C. Jürgens","Jürgens 174","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1906","Arroio Carlilhaminho",NA,NA,NA,NA,NA,NA,NA,"major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-03-23 09:36:00-03","MO","MOBOT","2453268","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serrato-dentata","C. Jürgens","Jürgens 661","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1905","S. Cruz. Faz. Horticola",NA,NA,NA,NA,NA,NA,NA,"serrato-dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2013-03-23 09:36:00-03","MO","MOBOT","2453284","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serrato-dentata","C. Jürgens","Jürgens 298","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1905","Arroio Cartiphaninho",NA,NA,NA,NA,NA,NA,NA,"serrato-dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2453302","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serrato-dentata","STIER","STIER 66","South America","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1903","Papo de Mangneira",NA,NA,NA,NA,NA,NA,NA,"serrato-dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2453315","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serrato-dentata","* HAERCHEN","HAERCHEN s.n.1","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Rosenst.",NA,"1906","Blumenau. Blumenao, Passo Manoa",NA,"4","1",NA,NA,NA,NA,"serrato-dentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-07-10 09:43:46-03","MBML","MBML-HERBARIO","44708",NA,"Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","F. Gonzatti","295",NA,"Brasil","Santa Catarina",NA,NA,"Terrícola - barrancos do rio Ouro","MBML044708",NA,NA,"Rosenst.","F. Gonzatti/2012","2012","Linha Manoel Mayer","MBML044708","12","24","Quilombo","-52.7206001281738","-26.7261009216309",NA,NA,NA,NA,NA,"13353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-25 16:06:03-03","FUVATES","HVAT","4759","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","G. L. Ely Jr","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Herbácea, terrícola, rupícola.; Mata ciliar do Rio Taquari.","HVAT00004759",NA,NA,"Rosenst.","M. H. Nervo","2013","Linha Bento Gonçalves.",NA,"09","06","Roca Sales","-51.858611","-29.242778",NA,NA,NA,"51º51'31''W","29º14'34''S",NA,NA,NA,"2016","03","10",NA,NA,NA,NA
"165","2020-06-25 16:06:03-03","FUVATES","HVAT","4250","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","E. Freitas","927",NA,"Brasil","Rio Grande do Sul",NA,NA,"Herbácea terrícola; Margem do Rio TaquariMargem do Rio Taquari; Interior da mata ciliar do Rio Taquari","HVAT00004250",NA,NA,"Rosenst.","R. M. Senna","2014","Linha Pinheirinho.",NA,"07","25","Encantado","-51.883333","-29.216667",NA,NA,NA,"51º52'60''W","29º13'0''S",NA,NA,NA,"2014","07","25",NA,NA,NA,NA
"166","2020-06-25 16:06:03-03","FUVATES","HVAT","4853","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","N. Dametto","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,"Herbácea, terrícola, rupícola.; Mata ciliar do Rio Taquari.","HVAT00004853",NA,NA,"Rosenst.","M. H. Nervo","2013","Linha Fernando Abott.",NA,"12","17","Roca Sales","-52.400556","-29.258889",NA,NA,NA,"52º24'2''W","29º15'32''S",NA,NA,NA,"2016","03","10",NA,NA,NA,NA
"167","2018-06-15 16:37:28-03","F","FMNH-PTERIDOPHYTES","C0672590F","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii",NA,NA,"South America","Argentina","Entre Ríos",NA,NA,NA,"C0672590F","Pteridophyta","Polypodiales","Rosenst.",NA,NA,NA,"C0672590F_01",NA,NA,NA,"-59","-32",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"168","2018-06-15 16:37:28-03","F","FMNH-PTERIDOPHYTES","C0672591F","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii",NA,NA,"South America","Brazil",NA,NA,NA,NA,"C0672591F","Pteridophyta","Polypodiales","Rosenst.",NA,NA,NA,"C0672591F_01",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"169","2018-06-15 16:37:28-03","F","FMNH-PTERIDOPHYTES","C0672592F","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii",NA,NA,"South America","Brazil","Paraná",NA,NA,NA,"C0672592F","Pteridophyta","Polypodiales","Rosenst.",NA,NA,NA,"C0672592F_01",NA,NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 11:56:49-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","66",NA,"Brasil","Rio Grande do Sul",NA,NA,"Barranco do rio, terrícola.",NA,"Pteridophyta","Polypodiales","Rosenst.","Schuh, SM","2010",NA,NA,"12","19","Santa Tereza","-51.715333","-29.178222","147",NA,NA,"-51.715333","-29.178222",NA,NA,NA,"2011","01","20","147",NA,NA,NA
"171","2021-03-01 11:56:49-03","UFPE","UFP","65223","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","66",NA,"Brasil","Rio Grande do Sul",NA,NA,"Barranco do rio, terrícola.","UFP065223","Pteridophyta","Polypodiales","Rosenst.","Schuh, SM","2010",NA,NA,"12","19","Santa Tereza","-51.715333","-29.178222","147",NA,NA,"-51.715333","-29.178222",NA,NA,NA,"2011","01","20","147",NA,NA,NA
"172","2021-03-01 11:56:49-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","142",NA,"Brasil","Rio Grande do Sul",NA,NA,"Interior da mata.",NA,"Pteridophyta","Polypodiales","Rosenst.","Sylvestre, L","2011",NA,NA,"09","11","Bom Jesus","-50.4166984558105","-28.6678009033203","1000",NA,NA,NA,NA,"55856","auto",NA,"2011",NA,NA,"1000",NA,NA,NA
"173","2021-03-01 11:56:49-03","UFPE","UFP","369304","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Gonzatti, F","142",NA,"Brasil","Rio Grande do Sul",NA,NA,"Interior da mata.","UFP369304","Pteridophyta","Polypodiales","Rosenst.","Sylvestre, L","2011",NA,NA,"09","11","Bom Jesus","-50.4166984558105","-28.6678009033203","1000",NA,NA,NA,NA,"55856","auto",NA,"2011",NA,NA,"1000",NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","1742795","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","ex herb. Rosengurtt","B2390½","South America","Uruguay","Florida",NA,NA,NA,"US01513431",NA,"Polypodiales","Rosenst.",NA,"1937","Ao. Timote. [interpreted]",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","3418148","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","G. Hatschbach","14801","South America","Brazil",NA,NA,NA,NA,"US01513433",NA,"Polypodiales","Rosenst.",NA,"1966","Rcd. do Xisto, Rio Barigui (Curitiba) PF.","US01513433_01","10","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","2726030","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","J. R. Swallen","8038","South America","Brazil","Santa Catarina",NA,NA,NA,"US01513437",NA,"Polypodiales","Rosenst.",NA,"1946","Lages, Morro Juco Prudente.","US01513437_01","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","1444422","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","W. G. F. Herter","886a","South America","Uruguay","Maldonado",NA,NA,NA,"US01513427",NA,"Polypodiales","Rosenst.",NA,"1912","Abra Perdomo.",NA,"10","29",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","530611","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","C. Jürgens & A. Stier","31","South America","Brazil","Rio Grande do Sul",NA,NA,NA,"US01513435",NA,"Polypodiales","Rosenst.",NA,NA,"Est. Rio Grande do Sul.","US01513435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","2295951","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","R. Reitz","35","South America","Brazil","Rio Grande do Sul",NA,NA,NA,"US01513434",NA,"Polypodiales","Rosenst.",NA,"1942","Rio Sampaio, Lageado, Rio Grande do Sul nas margems do rio.","US01513434_01","1","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","1691468","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","ex herb. Rosengurtt","1483","South America","Uruguay","San Jose",NA,NA,NA,"US01513428",NA,"Polypodiales","Rosenst.",NA,"1935","Rio San José-Raigon. [interpreted]",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","1741501","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","B. Rosengurtt","B12390","South America","Uruguay","Florida",NA,NA,NA,"US01513430",NA,"Polypodiales","Rosenst.",NA,"1937","Mansavillagra.","US01513430_01","12","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","1741502","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","B. Rosengurtt","B2390½","South America","Uruguay","Florida",NA,NA,NA,"US01513429",NA,"Polypodiales","Rosenst.",NA,"1937","AoCimste. [interpreted]",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","1057209","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","E. Hassler","12247","South America","Paraguay",NA,NA,NA,NA,"US01513432",NA,"Polypodiales","Rosenst.",NA,"1913","Paraguaria centralis: prope Saoucay.",NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"184","2020-09-12 05:00:02-03","US","US","2549165","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Bro. A. Sehnem","5825","South America","Brazil","Rio Grande do Sul",NA,NA,NA,"US01513436",NA,"Polypodiales","Rosenst.",NA,NA,"Uruguai supremo, Vacaria, RGS.","US01513436_01",NA,NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"185","2020-09-12 05:00:02-03","US","US","532611","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","C. Juergens","163","South America","Brazil","Rio Grande do Sul",NA,NA,NA,"US01513438",NA,"Polypodiales","Rosenst.",NA,"1905","S. Cruz, Pafso de Mangueira.","US01513438_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"186","2020-09-12 05:00:02-03","US","US","2295915","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii maius","C. Spannagel","147","South America","Brazil","Santa Catarina",NA,NA,NA,"US00066880",NA,"Polypodiales","Rosenst.",NA,NA,"Lages.","US00066880_01",NA,NA,NA,NA,NA,NA,"maius","Isosyntype fragment",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"187","2020-09-12 05:00:02-03","US","US","2295914","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii serrato-dentatum","C. Spannagel","135","South America","Brazil","Santa Catarina",NA,NA,NA,"US00066881",NA,"Polypodiales","Rosenst.",NA,NA,"Dages.","US00066881_01",NA,NA,NA,NA,NA,NA,"serrato-dentatum","Isosyntype fragment",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"188","2021-03-25 13:51:32-03","UNIVILLE","JOI","10830","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","F.Gonzatti","66",NA,"Brasil","Rio Grande do Sul",NA,NA,"Habito: terrícola","JOI010830",NA,NA,"Rosenst.","F.Gonzatti","2011","Linha 130 de Graciema","JOI010830","01","20","Santa Tereza","-51.715278","-29.178056","147",NA,NA,"51º42'55''W","29º10'41''S",NA,NA,NA,"2011","01","20","147",NA,NA,NA
"189","2020-07-23 11:58:33-03","CEPLAC","CEPEC","122252","PreservedSpecimen","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","F. B. Matos","1275",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"F. B. Matos","2006","Parque Estadual de Campinhos. Coleta próxima a entrada da caverna.",NA,"12","11","CERRO AZUL","-49.083333","-25.033333",NA,NA,NA,"49W5'","25S2'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2006"
"190","2019-11-12 17:14:47-03","URICER","HPBR","11071","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","ANTONIOLLI, E.",NA,NA,"Brasil","RS",NA,NA,NA,"HPBR011071",NA,NA,"Rosenstock","TALGATTI, D. M.; GARCIA, M.","1995",NA,NA,"06","18","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-12 17:14:44-03","URICER","HPBR","10698","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","SILVA, V. A.",NA,NA,"Brasil","RS",NA,NA,NA,"HPBR010698",NA,NA,"Rosenstock","TALGATTI, D. M.; GARCIA, M.","1995",NA,NA,"04","22","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"18803","auto",NA,"2007","04","18",NA,NA,NA,NA
"192","2019-11-12 17:14:44-03","URICER","HPBR","10555","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","KARPINSKI, M.Y.",NA,NA,"Brasil","RS",NA,NA,NA,"HPBR010555",NA,NA,"Rosenstock","DALAVANE, L.C.","1995",NA,NA,"05","20","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"18803","auto",NA,"2007","10","11",NA,NA,NA,NA
"193","2019-11-12 17:14:44-03","URICER","HPBR","10697","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","PARISE,E.",NA,NA,"Brasil","RS",NA,NA,NA,"HPBR010697",NA,NA,"Rosenstock","TALGATTI, D.; MIOTTO, A.","1994",NA,NA,"01","25","Mariano Moro","-52.1472015380859","-27.3539009094238",NA,NA,NA,NA,NA,"9642","auto",NA,"2007","04","18",NA,NA,"1",NA
"194","2019-11-12 17:14:44-03","URICER","HPBR","10863","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","TOMAZIN, T.",NA,NA,"Brasil","RS",NA,NA,NA,"HPBR010863",NA,NA,"Rosenstock","DALAVANE, L.C.","1994",NA,NA,"03","15","Mariano Moro","-52.1472015380859","-27.3539009094238",NA,NA,NA,NA,NA,"9642","auto",NA,"2008","01","07",NA,NA,NA,NA
"195","2020-11-04 17:28:31-03","UEM","HUEM","30683","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","Milaneze-Gutierre, MA","912",NA,"Brasil","Paraná",NA,NA,"Floresta Estacional Semidecidual","HUEM000018271",NA,NA,"Rosenst.","Lana da S.Sylvestre","2016","Parque do Ingá., Margem do Gabião ( final poluído)","HUEM000018271","10","11","Maringá","-51.5546","-23.2539",NA,NA,NA,"-51.5546","-23.2539",NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA
"196","2019-07-02 15:54:56-03","UEM","HUEM","31613","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","A.P.Freitas","129",NA,"Brasil","Paraná",NA,NA,"Terrícola.","HUEM000019174",NA,NA,"Rosenst.","A.P.Freitas","2017","Parque do Ingá., Erosão acima do lago da antiga santa.","HUEM000019174","07","26","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"19250","auto",NA,"2017","07",NA,NA,NA,NA,NA
"197","2019-07-02 15:54:56-03","UEM","HUEM","31614","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","A.P.Freitas","106",NA,"Brasil","Paraná",NA,NA,"Terrícola.","HUEM000019175",NA,NA,"Rosenst.","A.P.Freitas","2017","Parque do Ingá., Margem do córrego Moscados.","HUEM000019175","05","12","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"19250","auto",NA,"2017","11",NA,NA,NA,NA,NA
"198","2019-07-02 15:54:56-03","UEM","HUEM","31615","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","A.P.Freitas","104",NA,"Brasil","Paraná",NA,NA,"Corticícola.","HUEM000013456",NA,NA,"Rosenst.","A.P.Freitas","2017","Parque do Ingá., Tronco caído na margem do córrego Moscados.","HUEM000013456","05","12","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"19250","auto",NA,"2017",NA,NA,NA,NA,NA,NA
"199","2016-08-23 11:12:17-03","NHMLondon","NHM-LONDON-BOT","BM001026416","S","Plantae","Aspleniaceae","Asplenium","ulbrichtii","Asplenium ulbrichtii","I.C. Jurgens","s.n.",NA,"Brasil",NA,NA,"NHMUK:ecatalogue:2348634",NA,NA,NA,NA,"Rosenst.",NA,"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
