"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","sex"
"1302","2021-03-25 13:53:29-03","UNIVILLE","JOI","12562","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Schmoeller, F.","Schmoeller, F","111","2011","06","02","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012562",NA,"2011","01","01","Morro do Finder.","; HABITAT: sub bosque; HABITO: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"1303","2021-03-25 13:53:29-03","UNIVILLE","JOI","12564","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Schmoeller, F.","Schmoeller, F","18","2011","05","13","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012564",NA,"2011","01","01","Parque Municipal Morro do Finder.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"1304","2021-03-25 13:53:29-03","UNIVILLE","JOI","13549","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Condorcet Aranha","Lilian","13","2000","09","25","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI013549",NA,"2000","09","28","Propriedade do Sr. Ronaldo Dunke, estrada do Rio da Prata.","Herbário Joinville, Museu Botânico Municipa - 0486",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"1305","2021-03-25 13:53:29-03","UNIVILLE","JOI","7281","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Hille, D.A.","5","2008","05","08","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI007281",NA,"2008","01","01","Univille, Jardim Botânico.","; HABITO: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"1306","2021-03-25 13:53:29-03","UNIVILLE","JOI","7008","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"M.S. Weiers","107","2008","02","01","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007008",NA,"2008","04","15","BR-280 - Próximo ao centro histórico.",NA,"10","10",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"1307","2021-03-25 13:53:29-03","UNIVILLE","JOI","2051","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Hering-Rinnert, C.","Hering-Rinnert, C.","785",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI002051",NA,"2005","07","20","CEPA Vila da Glória.","; HABITAT: sub bosque; HABITO: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"1308","2021-03-25 13:53:29-03","UNIVILLE","JOI","1521","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","F.C.S. Vieira","F.C.S. Vieira","448","2004","09","26","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI001521",NA,"2004","09","26","Ilha Grande.","; HABITAT: sub bosque; HABITO: arvoreta, terrestre; TIPO VEGETACIONAL: FODSM","40","40",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"1309","2021-03-25 13:53:29-03","UNIVILLE","JOI","1864","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","Hering-Rinnert, C.","Hering-Rinnert, C.","980",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI001864",NA,NA,NA,NA,"Vila da Glória.","Projeto Sambucus",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"1310","2021-03-25 13:53:29-03","UNIVILLE","JOI","8146","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Hering-Rinnert, C.","1227","2004","05","13","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI008146",NA,NA,NA,NA,"Vila da Glória.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"1311","2019-10-07 09:14:41-03","UEFS","HUEFS","61450","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana","(Müll.Arg.) Standl.",NA,"Gardner, G.","447",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0061450",NA,NA,NA,NA,NA,NA,NA,NA,"Isótipo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1312","2019-10-07 09:14:42-03","UEFS","HUEFS","104801","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M.Taylor","Santos, A.K.A.","691","2006","01","13","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.403889","-19.026111","43W24'14''","19S1'34''","HUEFS0104801","HUEFS0104801","2012","07",NA,"estrada para o Mirante da Serra da Ferrugem, Torre de TV.","Mata Seca.","980","980",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1313","2019-10-07 09:14:41-03","UEFS","HUEFS","88803","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M.Taylor","Valente, A","340","2004","02","22","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0088803","HUEFS0088803","2012","07",NA,"Funil, Serra da Caveira D'Anta.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","20815","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1314","2019-10-07 09:14:42-03","UEFS","HUEFS","88804","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M.Taylor","Salimena-Pires, F.R.","1139","2003","11","15","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,"HUEFS0088804","HUEFS0088804","2012","07",NA,"Serra da Caveira D'Anta, Faz. Da Tiririca",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","20815","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1315","2019-10-07 09:14:42-03","UEFS","HUEFS","133071","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","tetraphylla","Palicourea tetraphylla","Cham. & Schltdl.","C.M.Taylor","Silva, U.C.S.","58","2008","02","05","Brasil","Minas Gerais","Santo Antônio do Itambé","-43.3067016601562","-18.465799331665",NA,NA,"HUEFS0133071","HUEFS0133071","2012","07",NA,"Trilha para Pico do Itambé.","Campo rupestre.",NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","19014","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1316","2019-10-07 09:14:44-03","UEFS","HUEFS","246506","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","brasiliensis","Psychotria brasiliensis","Vell.",NA,"Lima, H.C.de","336","1978","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0246506",NA,NA,NA,NA,"Campo Grande. Serra do Mendanha.",NA,"400","400",NA,NA,NA,NA,"Angiospermae","Gentianales","57442","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1317","2019-10-07 09:14:48-03","UEFS","HUEFS","105802","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Jardim, J.G.","4959","2006","01","15","Brasil","São Paulo","Caraguatatuba","-45.348611","-23.585556","45W20'55''","23S35'8''","HUEFS0105802","HUEFS0105802",NA,NA,NA,"Rodovia para Ubatuba, entrada à direita na Estrada Imperial, ca. 3 km da entrada.","Floresta de Encosta próximo da estrada.","32","32",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1318","2019-10-07 09:14:48-03","UEFS","HUEFS","110394","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J.Jardim","Nunes, T.S.","1752","2006","06","07","Brasil","Rio de Janeiro","Petrópolis","-43.233611","-22.541944","43W14'1''","22S32'31''","HUEFS0110394","HUEFS0110394","2008","06",NA,"estrada Petrópolis - Rio de Janeiro, Br 040, km 87 Belvedere. Serra dos Ógãos.","Mata Atlântica.","637","637",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1319","2019-10-07 09:14:48-03","UEFS","HUEFS","231246","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","G.S.Siqueira","Siqueira, G.S.","964","2014","05","25","Brasil","Espírito Santo","Santa Leopoldina","-46.531111","-20.028611","46W31'52''","20S1'43''","HUEFS0231246","HUEFS0231246","2014","05",NA,"Estrada Rod. 80 Bernadino Monteiro.","Mata de altitude.","505","505",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1320","2019-10-07 09:14:48-03","UEFS","HUEFS","124235","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J.Jardim","Nunes, T.S.","1824","2007","08","23","Brasil","Espírito Santo","Vargem Alta","-40.978889","-20.65","40W58'44''","20S39'0''","HUEFS0124235","HUEFS0124235","2008","06",NA,"Trilha para a cachoeira, seguindo a linha do trem, primeira entrada a esquerda. Em frente a uma população de Lobelia.",NA,"2226","2226",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1321","2019-10-07 09:14:48-03","UEFS","HUEFS","124430","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J.Jardim","Miranda, E.B.","1016","2007","08","25","Brasil","São Paulo","Ubatuba","-44.816667","-23.335","44W49'0''","23S20'6''","HUEFS0124430","HUEFS0124430","2008","06",NA,"Picinguaba Parque Estadual da Serra do Mar. Núcleo Picinguaba. Casa da Farinha. Trilha para o Corisco.","Mata Atlântica.","304","304",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1322","2019-10-07 09:14:48-03","UEFS","HUEFS","132956","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Lucas, E.J.","608","2006","11","21","Brasil","Rio de Janeiro","Teresópolis","-42.983333","-22.45","42W59'","22S27'","HUEFS0132956","HUEFS0132956",NA,NA,NA,"Parque Nascional da Serra dos Órgãos, estrada entra a pousada e casa do pesquisador.",NA,"1100","1100",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1323","2019-10-07 09:14:48-03","UEFS","HUEFS","171703","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Sylvestre, L.","758","1992","02","07","Brasil","Rio de Janeiro","Guapimirim","-42.833333","-22.433333","42W50'0''","22S26'0''","HUEFS0171703","HUEFS0171703",NA,NA,NA,"Estação Ecológica Estadual de Paraíso. Trilha para Mariquitas. Trecho logo após o cruzamento do Rio Paraíso.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1324","2019-10-07 09:14:48-03","UEFS","HUEFS","194817","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Braga, J.M.A.","5442","1999","09","01","Brasil","Rio de Janeiro","Saracuruna","-43.233333","-22.516667","43W14'0''","22S31'0''","HUEFS0194817","HUEFS0194817",NA,NA,NA,"Reserva da Petrobras. Rio Pedra Branca.","Mata Alterada.","50","50",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1325","2019-10-07 09:14:48-03","UEFS","HUEFS","178504","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Luize, B.G.","46","2007","08","16","Brasil","São Paulo","Ubatuba","-45.033333","-23.516667","45W2'","23S31'","HUEFS0178504","HUEFS0178504",NA,NA,NA,"Parque Estadual da Ilha Anchieta (PEIA).",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1326","2019-10-07 09:14:48-03","UEFS","HUEFS","250429","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Sauthier, L.J.","74","2018","04","16","Brasil","São Paulo","Cubatão","-46.415833","-23.846944","46W24'57''","23S50'49''","HUEFS0250429","HUEFS0250429",NA,NA,NA,"Parque Ecológico Perequê. Trilha para a cachoeira Véu de Noiva. Trilha antes docruzamento do rio. Em frente à placa de aviso na segunda captação. Em meio à mata fechada, ca. De 5 m da trrilha.","Mata Atlântica.","33","33",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1327","2019-10-07 09:14:48-03","UEFS","HUEFS","35342","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","D.Zappi","Melo, E.","2516","1998","11","08","Brasil","Paraná","Antonina","-48.716667","-25.425","48W43'0''","25S25'30''","HUEFS0035342","HUEFS0035342","2001","12",NA,"Mirante da Pedra","Mata Atlântica alterada.","168","190",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1328","2019-10-07 09:14:48-03","UEFS","HUEFS","73225","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","J.Jardim","Andrade, M.J.G.","239","2003","04","13","Brasil","Espírito Santo","Santa Teresa","-40.593056","-19.966667","40W35'35''","19S58'0''","HUEFS0073225","HUEFS0073225","2005","06",NA,"Aparecidinha, no terreno Luiz Bringuenti.",NA,"740","740",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1329","2019-10-07 09:14:48-03","UEFS","HUEFS","19578","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Paciornik, E.F.","140","1985","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0019578","HUEFS0019578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","57442","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1330","2019-10-07 09:14:48-03","UEFS","HUEFS","109215","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C.M.Taylor","Sylvestre, L.","505","1991","05","10","Brasil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,"HUEFS0109215","HUEFS0109215","2012","07",NA,"APA Cairuçu. Ponta Negra. Caminho para a pedra da Jamanta.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","34470","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1331","2019-10-07 09:14:48-03","UEFS","HUEFS","113141","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Rossi, L.","483","1988","08","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0113141","HUEFS0113141",NA,NA,NA,"Ilha do Cardoso, Cambriu.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","37574","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1332","2019-10-07 09:14:48-03","UEFS","HUEFS","113142","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Cordeiro, I.","563","1989","10","25","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0113142","HUEFS0113142",NA,NA,NA,"Ilha do Cardoso, mata da beira do rio Cachoeira Grande.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","37574","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1333","2019-10-07 09:14:48-03","UEFS","HUEFS","113106","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Grande, D.A.de","19","1978","01","18","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0113106","HUEFS0113106",NA,NA,NA,"Ilha do Cardoso, trilha de acesso a captação de água.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","37574","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1334","2019-10-07 09:14:48-03","UEFS","HUEFS","77839","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Kirizawa, M.","2158","1989","05","22","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"HUEFS0077839","HUEFS0077839",NA,NA,NA,"Núcleo Picinguaba, ca. 14 km do posto rodoviário",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","34265","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1335","2019-10-07 09:14:48-03","UEFS","HUEFS","173458","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Aguiar, O.T.","657","2000","06","29","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"HUEFS0173458","HUEFS0173458",NA,NA,NA,"Parque Estadual da Serra do Mar, na mata, parcela 33, exemplar 1003.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","23719","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1336","2019-10-07 09:14:48-03","UEFS","HUEFS","171064","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Rocha, F.T.","115","2000","03","15","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"HUEFS0171064","HUEFS0171064",NA,NA,NA,"Parque Estadual da Serra do Mar, trilha da Água Branca, na mata, parcela 4, Nº 132.",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","23719","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1337","2019-10-07 09:14:48-03","UEFS","HUEFS","109214","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra","C.M.Taylor","Marques, M.C.","254","1992","03","20","Brasil","Rio de Janeiro","Parati","-44.7131004333496","-23.2178001403809",NA,NA,"HUEFS0109214","HUEFS0109214","2012","07",NA,"Ponta Negra, Morro dos Antigos.","Mata.","250","250",NA,NA,NA,NA,"Angiospermae","Gentianales","34470","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1338","2019-10-07 09:14:48-03","UEFS","HUEFS","27408","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Santos, E.P.","257","1996","11","09","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0027408","HUEFS0027408",NA,NA,NA,"Serra da Graciosa, caminho dos Jesuítas.","Floresta ombrófila densa (Mata Atlântica), interior da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","30514","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1339","2019-10-07 09:14:48-03","UEFS","HUEFS","60332","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Oliveira, J.E.de","516","1941","06","04","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,"HUEFS0060332","HUEFS0060332",NA,NA,NA,"Sítio de Jacinto Bissiato - Pedra Dourada.","Mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","16749","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1340","2019-10-07 09:14:48-03","UEFS","HUEFS","173569","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","nuda","Psychotria nuda","(Cham. & Schltdl.) Wawra",NA,"Cervi, A.C.","9018","2007","05","23","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUEFS0173569","HUEFS0173569",NA,NA,NA,"Volta Grande.","Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales","17116","auto","Asteranae",NA,NA,NA,NA,NA,NA
"1341","2019-09-04 18:29:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Cephaelis","nuda","Cephaelis nuda",NA,NA,"F. Sellow","22",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1342","2019-01-23 11:11:27-02","F","FMNH-SEEDPLANTS","V0068666F","PreservedSpecimen","Plantae","Rubiaceae","Cephaelis","nuda","Cephaelis nuda",NA,NA,"F. Sellow","22",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0068666F","V0068666F_01",NA,NA,NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1343","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234295F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234295F","V0234295F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1344","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234287F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234287F","V0234287F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1345","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234288F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234288F","V0234288F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1346","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234289F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234289F","V0234289F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1347","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234290F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234290F","V0234290F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1348","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234291F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234291F","V0234291F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1349","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234292F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234292F","V0234292F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1350","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234293F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234293F","V0234293F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"1351","2015-03-13 19:04:52-03","F","FMNH-SEEDPLANTS","V0234294F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","gardneriana","Palicourea gardneriana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0234294F","V0234294F_01",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
