"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","infraspecificEpithet","individualCount","fieldNumber"
"298","2020-09-12 05:00:02-03","US","US","3311275","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","L. O. A. Teixeira, A. Fife, K. McFarland, C. D. A. Mota, B. W. Nelson & J. L. Santos","529","1982","5","16","South America - Neotropics","Brazil","Rondônia","Municipio de Ariquemes, Mineracao Mibrasa, Setor Alto Candeias, km 128. Sudoeste de Ariquemes.",NA,NA,NA,"US01283358","US01283358_01",NA,NA,"-63.58","-10.58",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","1069519","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","9835","1921","9","18","South America - Neotropics","Venezuela","Capital","Upper Cotiza, near Caracas","1350",NA,NA,"US01283241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","1196324","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","A. S. Hitchcock","21371","1923","9","4","South America - Neotropics","Ecuador","Loja",NA,"1800",NA,NA,"US01283311",NA,NA,NA,NA,NA,"2600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2570605","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","G. Eiten & L. T. Eiten","4291A","1962","4","12","South America - Neotropics","Brazil","Maranhão","Municipio de Lorêto: Ilha de Balsas region, between the Rio Balsas and Parnaiba. About 25 km south of Lorêto. Several km south of main house of Fazenda Aldeia on trail to Faz. Morros.","200",NA,NA,"US01283337","US01283337_01",NA,NA,"-45.0689","-7.255","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2815009","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Cuatrecasas","14520","1943","6","4","South America - Neotropics","Colombia","Valle del Cauca","Plana del Valle del Cauca: entre Gorgona y Puerto Cabuyo.","1000",NA,NA,"US01283280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","2570603","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","G. Eiten & L. T. Eiten","4070","1962","4","6","South America - Neotropics","Brazil","Maranhao","Loreto: Ilha de Balsas region, between the Rios Balsas and Parnaiba. About 30 km. south of Loreto. By main house of Fazenda Sao Raimundo.","200",NA,NA,"US01283334","US01283334_01",NA,NA,"-45.125","-7.32","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","3512726","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia cotinoides","(Miq.) Christenh.","M. Rimachi Y.","10835","1994","2","8","South America - Neotropics","Peru","Loreto","Maynas. Dtto. Iquitos. Sargento Lores 684, Jardin del Instituo Botanico (IBE).","120",NA,NA,"US01283238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"cotinoides","1",NA
"305","2020-09-12 05:00:02-03","US","US","3259400","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","S. Souza","560 / GUA 21369","1982","1","12","South America - Neotropics","Brazil","Rio de Janeiro","Sao Joao da Barra. Barra de Itabapoana, Ponta do Retiro.",NA,NA,NA,"US01283330","US01283330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","1067458","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Tejera","214",NA,NA,NA,"South America - Neotropics","Venezuela","Zulia","Vicinity of Perija",NA,NA,NA,"US01283318","US01283318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2368787","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","A. H. Alston","8160","1939","4","21","South America - Neotropics","Colombia","Cauca","Munchique","2450",NA,NA,"US01283307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","1744756","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","B. Tomas","572","1939","6","14","South America - Neotropics","Colombia","Antioquia","Bello",NA,NA,NA,"US01283306","US01283306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","2570604","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","G. Eiten & L. T. Eiten","4194","1962","4","8","South America - Neotropics","Brazil","Maranhao","Loreto: Ilha de Balsas region, between the Rios Balsas and Parnaiba. About 15 km south of Loreto.","300",NA,NA,"US01283329","US01283329_01",NA,NA,"-45.125","-7.2","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","2047189","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Bro. Gines","1863","1950","12","21","South America - Neotropics","Venezuela","Zulia","Perija","1175",NA,NA,"US01283242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","1542501","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","W. A. Archer","1205","1930","12","28","South America - Neotropics","Colombia","Antioquia","Santa Elena","1500",NA,NA,"US01283309",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","2859770","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","R. Reitz","7439","1971","3","6","South America","Brazil","Santa Catarina","Blumenau, SC","30",NA,NA,"US01283359","US01283359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","2949660","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. Teppner","79/16","1979","5","19","South America - Neotropics","Peru","Lima","Miraflores, Gärten und Parkanlagen",NA,NA,NA,"US01283360","US01283360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","1142319","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. W. Pennell & E. P. Killip","7346","1922","6","28","South America - Neotropics","Colombia",NA,"Cordillera Occidental. Department of El Cauca. San Jose San Antonio,","2400",NA,NA,"US01283312",NA,NA,NA,NA,NA,"2700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","601576","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","5864","1913","2","23","South America - Neotropics","Venezuela","Capital","Around Caracas, Federal District","800",NA,NA,"US01283239","US01283239_01",NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","1123451","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","A. F. M. Glaziou","7819","1874","5","15","South America - Neotropics","Brazil","Rio de Janeiro","Tijuca",NA,NA,NA,"US01283328","US01283328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","2467749","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","L. E. Mora","2435","1962","10","27","South America - Neotropics","Colombia","Cauca","Entre Mojarras y el rio Patia. Mpio. de Mercaderas.","500",NA,NA,"US01283259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","1661574","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","W. A. Archer","3389","1935","5","10","South America - Neotropics","Colombia","Cauca","El Bordo",NA,NA,NA,"US01283285","US01283285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","2799093","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","D. R. Simpson & J. Schunke Vigo","399","1967","12","17","South America - Neotropics","Peru","Tumbes","Prov. Zarumilla: Collected about 1.5 km from junction with main road. Distrito Matapalo: Collections made along the trail that connects Hito. Figueroa with the El Caucho to Campo Verde road. From a point near Cerro de Tres Picos to the road, then","600",NA,NA,"US01283366",NA,NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","1795329","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Cuatrecasas","7932","1939","12","31","South America - Neotropics","Colombia","Cundinamarca","Cordillera Oriental, Vertiente Oriental; Puente de saviez (between Chipaque and Caqueza)","1940",NA,NA,NA,NA,"Huft, M. J.",NA,NA,NA,"1940",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","1803161","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. García Barriga","8259","1939","12","4","South America - Neotropics","Colombia","Tolima","El Fresno, region de Cerro Azul, Haciendo de El Diamante.","1580",NA,NA,NA,NA,"Huft, M. J.",NA,NA,NA,"1580",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","1796145","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Pérez Arbeláez & J. Cuatrecasas","8309","1940","3","19","South America - Neotropics","Colombia","Huila","Entre Campoalegre Y Hobo","675",NA,NA,NA,NA,"Huft, M. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","1484709","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.",NA,"282","1932","8","6","South America - Neotropics","Brazil","Pernambuco","Pasture land, Tapera",NA,NA,NA,"US01283336","US01283336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","1709713","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","O. Haught","5166","1946","11","3","South America - Neotropics","Colombia","Cauca","Crest of Cordillera Occidental, west of Tambo.","2500",NA,NA,"US01283301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","1933696","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. A. Steyermark","62792","1945","5","18","South America - Neotropics","Venezuela","Sucre","Along Rio Guagua, tributary to Rio Manzanares,","230",NA,NA,"US01283252",NA,NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","1230285","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","A. Allart","414","1924","12",NA,"South America - Neotropics","Venezuela","Aragua","Colonia Tovar","1800",NA,NA,"US01283248",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","2453037","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. Woytkowski","8204","1963","8","15","South America - Neotropics","Peru","Amazonas","Mendoza","1600",NA,NA,"US01283367","US01283367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","1344607","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","12700","1928","1","23","South America - Neotropics","Venezuela","Mérida","In bushes, near Timotes, Mérida.","2000",NA,NA,"US01283249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","2683123","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","B. Irgang","ICN25415","1974","3","7","South America","Brazil","Rio Grande do Sul","Porto Alegre",NA,NA,NA,"US01283357","US01283357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","2703956","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M. E. Mathias & D. Taylor","3951","1959","7","24","South America - Neotropics","Peru","Loreto","Down river from Yurimaguas yuquilla",NA,NA,NA,"US01283365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","2896506","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","15554","1971","10","23","South America - Neotropics","Brazil","Amazonas","Rio Uneiuxi, Maku Indian village, 300km. above mouth. Indian plantation.",NA,NA,NA,"US01283355","US01283355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2268321","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. R. Fosberg","22382","1944","11","28","South America - Neotropics","Colombia","Valle del Cauca","5 km. s. of Buga","1000",NA,NA,"US01283275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","1693860","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Pérez Arbeláez","5189","1932","12",NA,"South America - Neotropics","Colombia","Cundinamarca","Tocaima",NA,NA,NA,"US01283319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","1593109","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Pérez Arbeláez","2129","1932","12",NA,"South America - Neotropics","Colombia","Cundinamarca","Tocaima",NA,NA,NA,"US01283320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","1234575","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. A. von Eggers","13161","1891","6","24","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"US01283255","US01283255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","2837363","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Bruijn","1021","1966","7","27","South America - Neotropics","Venezuela","Merida","Near Timotes","2000",NA,NA,"US01283244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","1420572","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","ex herb. Lehmannianum","5983",NA,NA,NA,"South America - Neotropics","Colombia","Cauca","Rio Ortega, Popayan","1000",NA,NA,"US01283316",NA,NA,NA,NA,NA,"1800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","1233529","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Saer","149","1924",NA,NA,"South America - Neotropics","Venezuela","Lara",NA,NA,NA,NA,"US01283325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","2465760","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","F. J. Breteler","3201","1963","10","23","South America - Neotropics","Venezuela","Merida","16 km S.W. of Merida along road to San Cristobal.","1150",NA,NA,"US01283245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","1744438","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","E. Dryander","2177","1938","9","27","South America - Neotropics","Colombia","Valle del Cauca","Manzanillo, Valparaiso, Valle","1000",NA,NA,"US01283283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2817000","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Cuatrecasas","22945","1946","11","17","South America - Neotropics","Colombia","Valle del Cauca","Cartago: lomas de la Cuchilla de Santa Bárbara. Depaartamento del VAlle","1000",NA,NA,"US01283263",NA,NA,NA,NA,NA,"1140",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","799124","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. A. von Eggers","13161","1891","6","20","South America - Neotropics","Venezuela","Miranda","Chacao",NA,NA,NA,"US01283256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","1933702","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. A. Steyermark","62876","1945","5","23","South America - Neotropics","Venezuela","Sucre","Near Quetepe, between kilometers 18-20, east of Cumana.","30",NA,NA,"US01283253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2615081","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Cuatrecasas & V. Patino","27340","1969","2","16","South America - Neotropics","Colombia","Valle del Cauca","Valle: Base del la vertiene de la cordillera occidental sobre el valle, entre Yumbo y Vijes, lomas subxerofitas.","1000",NA,NA,"US01283267","US01283267_01",NA,NA,NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","1423398","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","M. Dawe","850","1920","7","5","South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US01283313","US01283313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","1664523","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","Y. Mexia","6506","1932","2","9","South America - Neotropics","Peru","Loreto","Iquitos; Muena-Caño","105",NA,NA,"US01283362","US01283362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","1187055","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","10246","1922","3","26","South America - Neotropics","Venezuela","Capital","Around Caracas, Federal District","800",NA,NA,"US01283251",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","987535","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","H. F. Pittier","7412","1917","9","23","South America - Neotropics","Venezuela",NA,"Middle Cotiza, near Caracas","1000",NA,NA,"US01283240",NA,NA,NA,NA,NA,"1400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","1709975","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","O. Haught","5164","1946","10","31","South America - Neotropics","Colombia","Cauca","Mercaderes","1100",NA,NA,"US01283264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","1186260","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","cotinifolia","Euphorbia cotinifolia","L.","J. Saer","13","1923","8",NA,"South America - Neotropics","Venezuela","Lara","Hac. Agua Viva, south of Barquisimeto, in mountains of Río Claro",NA,NA,NA,"US01283317","US01283317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
