"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"43","2021-03-15 16:37:00-03","NY","NYBG","00935930","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. G. Hatschbach","23714","1970","02","17","South America","Brazil","Mato Grosso do Sul","Terenos","-54.8603","-20.4422",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935930","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Terenos",NA,NA,"NY00935930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","459035","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra tenuis","D. Philcox","3747","1967","12","29","South America","Brazil","Mato Grosso","Xavantina. 20km S. of Xavantina","-52.23","-14.63",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=379533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459035","Magnoliophyta","Fabales","tenuis","(Benth.) Barneby","R. C. Barneby",NA,NA,NA,"NY00459035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-27 02:54:00-03","NY","NYBG","01452027","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","R. O. Vanni","2496","1991","02","28","South America","Paraguay","Boquerón","Estación Experimental Neuland",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679000' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452027","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01452085","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","M. H. Nee","39725","1990","11","07","South America","Bolivia","Santa Cruz","W side of Rio Pirai, 0.5 km downstream and N of the Eisenhower bridge of the highway from Montero to Portachuelo, 7 km (by road) ENE of Portachuelo and 8 km (by air) W of Montero","-63.33","-17.32",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142727' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452085","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby","Sara","275","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01452034","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","A. Krapovickas","30826","1977","04","02","South America","Argentina","Salta","3 km E de Senda Hachada, rio Seco",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682392' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452034","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby","General José de San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 05:27:00-03","NY","NYBG","01452025","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","E. M. Zardini","21220","1990","06","09","South America","Paraguay","Cordillera","5 km SE of Emboscada on road to Nueva Colombia","-57.25","-25.13",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1678993' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452025","Magnoliophyta","Fabales",NA,NA,"R. L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00935902","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","R. C. de Mendonça","3318","1997","11","30","South America","Brazil","Minas Gerais","Estrada entre a Chapada Gaúcha e cidade de Formoso.","-46.0028","-15.3647",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935902","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Formoso","920","920","NY00935902_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00935874","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","H. S. Irwin","25868","1970","02","03","South America","Brazil","Minas Gerais","Serra da Anta, summit of chapada, ca. 10 km N.W. of Paracatú","-46.93505","-17.16625",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935874","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Paracatú","900","900","NY00935874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01452097","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","A. L. Woolston","400","1954","12","17","South America","Paraguay","San Pedro","Alto Paraguay: Primavera",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682961' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452097","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 19:51:00-03","NY","NYBG","01452132","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","W. J. Hahn","834","1982","12","13","South America","Paraguay","Caaguazú","7 km S of Yhu","-55.92","-25.17",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452132","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00935868","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","H. S. Irwin","15132","1966","04","20","South America","Brazil","Goiás","Serra do Morcêgo, Côrrego Estrema, ca. 42 km N.E. of Formosa","-47.05647","-15.26491",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935868","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Formosa","800","800","NY00935868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01452103","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","J. M. Pires","16155","1978","07","25","South America","Brazil","Goiás","Rodovia Belém-Brasília, perto de Colinas, Rio Gameleiro",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1683104' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452103","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,NA,NA,"NY01452103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00936009","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","J. P. P. Carauta","682","1968","12","30","South America","Brazil","Rio de Janeiro","Corrêas, Serra dos Orgaos","-43.1783","-22.505",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016093' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936009","Magnoliophyta","Fabales","xanthocentra","Mart.","V. F. Dutra","Petrópolis",NA,NA,"NY00936009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3121","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra exilis","H. S. Irwin","26645","1970","02","26","South America","Brazil","Distrito Federal","ca 2 km E of Lago Paranoá, DF-6. Alt. 1000 m.","-47.9294","-15.7797",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632913' target='other'> <mi>dwc_moreinfo</mi></a>","NY00003121","Magnoliophyta","Fabales","exilis","Barneby",NA,"Brasília",NA,NA,"NY00003121_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00935907","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","W. R. Anderson","9675","1973","05","04","South America","Brazil","Mato Grosso","Ca. 35 km (straight line) ENE of Barra do Garças","-51.94808","-15.7622",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015647' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935907","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby",NA,"500","500","NY00935907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00935906","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","W. R. Anderson","11364","1975","02","13","South America","Brazil","Mato Grosso","At western edge of the Chapada dos Guimarães","-55.75","-15.4333",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935906","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby",NA,"Chapada dos Guimaraes","550","680","NY00935906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-27 05:26:00-03","NY","NYBG","1747163","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","E. M. Zardini","18267","1990","01","13","South America","Paraguay","Central","Paraquay River around San Antonio","-57.5","-25.25",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1989047' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747163","Magnoliophyta","Fabales",NA,NA,"R. L. Liesner",NA,NA,NA,"NY01747163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00935916","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","J. A. Ratter","R1040","1968","04","12","South America","Brazil","Mato Grosso","8 km NE of the Base Camp of the Expedition. (Base Camp close to the Xavantina - São Felix road.)","-51.87","-12.9",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015689' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935916","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby",NA,NA,NA,"NY00935916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00957815","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","R. C. de Mendonça","4131","2000","03","02","South America","Brazil","Goiás","Fazenda Patos","-46.8472","-13.8056",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957815","Magnoliophyta","Fabales",NA,"Mart.","L. M. Borges","Nova Roma","415","415","NY00957815_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00935898","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. G. Hatschbach","64172","1996","01","16","South America","Brazil","Minas Gerais","Serra do Cabral, Agropecuária Serra do Cabral","-44.7306","-17.5983",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935898","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Várzea da Palma",NA,NA,"NY00935898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01452084","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","M. H. Nee","40203","1990","12","05","South America","Bolivia","Santa Cruz","8 km ESE of Comunidad Don Lorenzo","-62.8","-17.82",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142734' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452084","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby","Andrés Ibáñez","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00935904","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. G. Hatschbach","60720","1994","06","04","South America","Brazil","Mato Grosso do Sul","Serra de Maracaju","-55.7869","-20.4711",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935904","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Aquidauana",NA,NA,"NY00935904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01452072","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","M. H. Nee","33644","1987","01","18","South America","Bolivia","Santa Cruz","16 km. SSE of Santa Cruz, Lomas de Arena.","-63.17","-17.95",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142722' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452072","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby","Andrés Ibáñez","420","420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00980784","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","S. M. de Faria","SMF1419","1998","03","24","South America","Brazil","Mato Grosso","BR 267. Porto Mortinho",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1095258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00980784","Magnoliophyta","Fabales",NA,"Mart.","J. Santos Silva",NA,NA,NA,"NY00980784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2480140","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","M. F. Simon","2160","2014","03","20","South America","Brazil","Mato Grosso","Serra de Ricardo Franco, topo da serra, 2 km W da ponte sobre o rio Paraíso, na fazenda Pelicano","-60.2594","-14.8533",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2696248' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480140","Magnoliophyta","Fabales",NA,"Mart.",NA,"Vila Bela de Santíssima Trindade","750",NA,"NY02480140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","309442","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","M. H. Nee","49557","1998","06","01","South America","Bolivia","Santa Cruz","Flood plain of Río Yapacaní, along crossing to Campamento Mataracú of Parque Nacional Amboró.","-63.87","-17.52",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=142721' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309442","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","M. H. Nee","Ichilo","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00935934","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","G. G. Hatschbach","31910","1973","05","14","South America","Brazil","Mato Grosso do Sul","Rod. Campo Grande- Cuiaba (mun. Camacua)","-54.0439","-19.5317",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935934","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Camapuã",NA,NA,"NY00935934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-27 19:51:00-03","NY","NYBG","01452090","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","R. H. Fortunato","823","1986","12","18","South America","Paraguay","Concepción","4.8 km NE de Horqueta, hacia Yby Yaú","-57.03","-23.33",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682918' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452090","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01452060","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","T. Feuerer","6464","1981","05","25","South America","Bolivia","Santa Cruz","Santiesteban. Pei der groben Brücke zwischen Montero und Guabira N Santa Cruz",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682575' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452060","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00936002","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","A. M. V. de Carvalho","2208","1986","02","02","South America","Brazil","Mato Grosso","30 km na estrada Diamantino para Cuiabá",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1016025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00936002","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,NA,NA,"NY00936002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-27 19:48:00-03","NY","NYBG","1747167","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra","G. R. Romero","s.n.","1947","01","15","South America","Argentina","Salta","Campo Quijano.",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1989423' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747167","Magnoliophyta","Fabales",NA,NA,"R. C. Barneby","Rosario de Lerma",NA,NA,"NY01747167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01452039","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra xanthocentra","S. Venturi","8062","1929","01",NA,"South America","Argentina","Salta","Rosario de Lerma, Campa Quijana",NA,NA,NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682394' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452039","Magnoliophyta","Fabales","xanthocentra","Mart.","R. C. Barneby",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01452100","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra mansii","J. J. Strudwick","4254","1981","08","06","South America","Brazil","Pará","Sete Varas airstrip on Rio Curua.","-55.1657197","-0.2209974",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1682986' target='other'> <mi>dwc_moreinfo</mi></a>","NY01452100","Magnoliophyta","Fabales","mansii","(Mart.) Barneby","R. C. Barneby",NA,NA,NA,"NY01452100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","459028","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","R. Reitz","17502","1965","12","13","South America","Brazil","Paraná","Furnas, Vila Velha","-50.041775","-25.223626",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=349782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459028","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Ponta Grossa","850","850","NY00459028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00935875","PreservedSpecimen","Plantae","Fabaceae","Mimosa","xanthocentra","Mimosa xanthocentra subsericea","H. S. Irwin","27142","1970","03","07","South America","Brazil","Minas Gerais","Summit of Serra do Cabral, ca. 7 km W. of Joaquim Felício","-44.1708333","-17.7588",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1015568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00935875","Magnoliophyta","Fabales","subsericea","(Benth.) Barneby","R. C. Barneby","Joaquim Felício","1200","1200","NY00935875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
