"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"564","2020-12-21 16:21:08-03","MBM","MBM","10764","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Exell, A.W.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1969","04","23","Brazil","Paraná","Paranaguá","Baía de Paranaguá, Piaçaguera","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM010764","MBM010764","Southern America",NA,NA,NA,NA,"21392",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:21:08-03","MBM","MBM","48046","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Dziewa, A.","1976","03","01","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM048046","MBM048046","Southern America",NA,NA,NA,NA,"s.n.",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:21:08-03","MBM","MBM","129795","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Kuniyoshi, Y.S.; Galvão, F.r.; Galvão, F.r.","1987","04","03","Brazil","Paraná","Paranaguá","Ilha Rasa da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM129795","MBM129795","Southern America",NA,NA,NA,NA,"5564",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:21:08-03","MBM","MBM","42065","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Rambo, B.","Hatschbach, G.","1948","01","21","Brazil","Paraná","Paranaguá","Rio Itiberê","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM042065","MBM042065","Southern America",NA,NA,NA,NA,"870",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:21:08-03","MBM","MBM","397796","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Cervi, A.C.","Cervi, A.C.; Bona, C.; Amano, E.; Bona, C.; Amano, E.","2014","06","10","Brazil","Paraná","Pontal do Paraná","Centro de Estudos do Mar","-48.511100769043","-25.6735992431641",NA,NA,"Árvore de mais ou menos 6m de altura; frutos jovens verdes amarelados.; Manguezal.","MBM397796","MBM397796","Southern America",NA,NA,NA,NA,"10211",NA,NA,"19508","auto","2014","06","10",NA,NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:21:08-03","MBM","MBM","202384","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Komno, T.","Komno, T.","1993","12","07","Brazil","Rio de Janeiro","Parati","Parati-Mirim","-44.7131004333496","-23.2178001403809",NA,NA,NA,"MBM202384","MBM202384","Southern America",NA,NA,NA,NA,"380",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:21:08-03","MBM","MBM","95176","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Exell, A.W.","Klein, R.M.; Bresolin, A.; Bresolin, A.","1965","05","19","Brazil","Santa Catarina","Florianópolis","Jurerê, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM095176","MBM095176","Southern America",NA,NA,NA,NA,"6014",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-21 16:21:08-03","MBM","MBM","255980","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","et al.; Sanches, A.L.","Cervi, A.C.","1999","02","27","Brazil","Santa Catarina","Itapema","Praia do Cabeço","-48.611400604248","-27.0902996063232",NA,NA,NA,"MBM255980","MBM255980","Southern America",NA,NA,NA,NA,"6623",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:21:08-03","MBM","MBM","194386","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Cervi, A.C.","Cervi, A.C.; et al.; et al.","1996","04","04","Brazil","Santa Catarina","Porto Belo","Perequê","-48.5531005859375","-27.1578006744385",NA,NA,NA,"MBM194386","MBM194386","Southern America",NA,NA,NA,NA,"6112",NA,NA,"13032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:21:08-03","MBM","MBM","127995","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Pirani, J.R.","Pirani, J.R.; et al.; et al.","1987","12","04","Brazil","São Paulo","Cananéia","Ilha do Cardoso,","-47.9199981689453","-25.0100002288818",NA,NA,NA,"MBM127995","MBM127995","Southern America",NA,NA,NA,NA,"2019",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-12-21 16:21:08-03","MBM","MBM","133530","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Bautista, H.P.","Bautista, H.P.","1983","01","30","Brazil","Bahia","Camaçari","Barra do Jacuípe","-38.3241996765137","-12.6975002288818",NA,NA,NA,"MBM133530","MBM133530","Southern America",NA,NA,NA,NA,"686",NA,NA,"37124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-21 16:21:08-03","MBM","MBM","212975","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Rosa, N.A.","Arouck Ferreira, J.D.C.","1995","10","05","Brazil","Pará","Soure","Ilha Coroinha, Soure, Ilha de Marajó","-48.5233001708984","-0.716666996479034",NA,NA,NA,"MBM212975",NA,"Southern America",NA,NA,NA,NA,"455",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-21 16:21:08-03","MBM","MBM","129789","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","1989","05","11","Brazil","Paraná","Antonina","Barra do Rio Nhundiaqura","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM129789","MBM129789","Southern America",NA,NA,NA,NA,"93",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:21:08-03","MBM","MBM","59852","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1977","03","03","Brazil","Paraná","Antonina","Ilha do Barbosa","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM059852","MBM059852","Southern America",NA,NA,NA,NA,"39779",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:21:08-03","MBM","MBM","80431","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1982","12","02","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM080431","MBM080431","Southern America",NA,NA,NA,NA,"45758",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:21:08-03","MBM","MBM","234467","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","1998","11","19","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM234467","MBM234467","Southern America",NA,NA,NA,NA,"68870",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-21 16:21:08-03","MBM","MBM","80428","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Oliveira, P.I.","1982","12","15","Brazil","Paraná","Antonina","Ponta da Pita","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM080428","MBM080428","Southern America",NA,NA,NA,NA,"739",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-21 16:21:08-03","MBM","MBM","24046","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1972","02","10","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM024046","MBM024046","Southern America",NA,NA,NA,NA,"29142",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-12-21 16:21:08-03","MBM","MBM","176851","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Ziller, S.R.","Ziller, S.R.; et al.; et al.","1995","04","10","Brazil","Paraná","Guaraqueçaba","Próximo ao aeroporto","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM176851","MBM176851","Southern America",NA,NA,NA,NA,"793",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-12-21 16:21:08-03","MBM","MBM","159821","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Prado, J.; et al.; et al.","1993","01","19","Brazil","Paraná","Guaraqueçaba","Restinga atrás da Vila de Superagüi","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM159821","MBM159821","Southern America",NA,NA,NA,NA,"395",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-12-21 16:21:08-03","MBM","MBM","42067","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1963","12","16","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM042067","MBM042067","Southern America",NA,NA,NA,NA,"10820",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-12-21 16:21:08-03","MBM","MBM","129794","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Silva, J.M.","1989","11","07","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM129794","MBM129794","Southern America",NA,NA,NA,NA,"571",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-12-21 16:21:08-03","MBM","MBM","165706","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.",NA,"Kuniyoshi, Y.S.","1990","02","24","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,"MBM165706","MBM165706","Southern America",NA,NA,NA,NA,"5405",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-12-21 16:21:08-03","MBM","MBM","170273","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.",NA,"Kuniyoshi, Y.S.","1990","02","24","Brazil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,"MBM170273","MBM170273","Southern America",NA,NA,NA,NA,"5405",NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-21 16:21:08-03","MBM","MBM","6687","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1967","11","23","Brazil","Paraná","Paranaguá","Caiobá, Ilha do Farol","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM006687","MBM006687","Southern America",NA,NA,NA,NA,"17950",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-21 16:21:08-03","MBM","MBM","122300","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Silva, S.M.","Silva, S.M.; Britez, R.M.; Britez, R.M.","1986","02","14","Brazil","Paraná","Paranaguá","Ilha do Mel, Praia do Belo","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM122300","MBM122300","Southern America",NA,NA,NA,NA,"s.n.",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-12-21 16:21:08-03","MBM","MBM","181604","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Dombrowski, L.T.","Dombrowski, L.T.","1987","11",NA,"Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM181604",NA,"Southern America",NA,NA,NA,NA,"13408",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-12-21 16:21:08-03","MBM","MBM","181605","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Dombrowski, L.T.","Dombrowski, L.T.","1987","01",NA,"Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM181605",NA,"Southern America",NA,NA,NA,NA,"13089",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-12-21 16:21:08-03","MBM","MBM","42066","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Hatschbach, G.","1965","06","01","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM042066","MBM042066","Southern America",NA,NA,NA,NA,"12623",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-12-21 16:21:08-03","MBM","MBM","258294","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Hatschbach, G.","Ribas, O.S.; Sevegnani, L.; Silva, J.M.; Sevegnani, L.; Silva, J.M.","2001","03","09","Brazil","Santa Catarina","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,NA,"MBM258294","MBM258294","Southern America",NA,NA,NA,NA,"3413",NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-12-21 16:21:08-03","MBM","MBM","139948","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn. f.","Souza, M.L.","Souza, M.L.; et al.; et al.","1988","02","23","Brazil","Santa Catarina","Florianópolis","Pontal do Daniela, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM139948","MBM139948","Southern America",NA,NA,NA,NA,"923",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-01 15:28:08-03","PUC-RIO","FCAB","8054","PreservedSpecimen","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","N.M.F. Silva","E.M. Occhioni; C.M. Rizzini, 376; A.A.M. Barros, 158","1987","11","19","Brasil","Rio de Janeiro","Ilha da Marambaia","Praia Grande",NA,NA,NA,NA,"Subarbusto ca 2m de altura, flores brancas.; Restinga, no mangue.","FCAB008054",NA,NA,NA,NA,NA,"Angiospermae","562",NA,NA,NA,NA,"1988","04",NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-08-15 09:03:29-03","UESC","UESC","5746","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaert. f.",NA,"L.A.Mattos Silva","2001","03","05","Brasil","Bahia","Itacaré",NA,"-39.0325","-14.278889","39W1'57''","14S16'44''","Mata Atlântica.; Árvore, aproximadamente 6 m de altura x 15 cm de diâmetro.; Espécie mais comum do mangue, juntamente com a Rhizophora mangle.","UESC0005746",NA,NA,NA,NA,"Angiospermae","Florideophycidae","4302",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"597","2019-08-15 09:03:29-03","UESC","UESC","23687","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","L.A.Mattos-Silva","Mateus S. S. Cunha,","2018","01","05","Brasil","Bahia","Ilhéus",NA,"-39.025278","-14.881111","39W1'31''","14S52'52''","Árvore cerca 2,5m de alt.; Mangue-vermelho.","UESC0023687",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1","3","3",NA,NA,"2018","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"598","2019-08-15 09:03:29-03","UESC","UESC","11089","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaert. f.",NA,"E.A. Rocha","2005","09","15","Brasil","Paraíba","Conde",NA,"-34.801944","-7.277778","34W48'7''","7S16'40''","Árvore, cerca de 7-8 m de altura;","UESC0011089",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1364","6","6",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"599","2019-08-15 09:03:29-03","UESC","UESC","23702","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","L.","L.A.Mattos-Silva","Eliara S. Neves,","2018","01","09","Brasil","Bahia","Ilhéus",NA,"-39.040278","-14.801667","39W2'25''","14S48'6''","Árvore, ca. 3m de altura.; Mangue-vermelho","UESC0023702",NA,NA,NA,NA,"Angiospermae","Florideophycidae","5","2","2",NA,NA,"2018","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"600","2019-08-15 09:03:29-03","UESC","UESC","23692","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","L.A.Mattos-Silva","Cleone J. Lelis","2018","01","06","Brasil","Bahia","Ilhéus",NA,"-38.916389","-15.086667","38W54'59''","15S5'12''","Árvore, ca. 3m de altura.","UESC0023692",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1","3","3",NA,NA,"2018","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"601","2019-08-15 09:03:29-03","UESC","UESC","21166","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","Ribeiro, R.T.M.","Brunno F. S. Argôlo","2016","01","06","Brasil","Bahia","Una","Colônia de Una","-39.13","-15.262778","39W7'48''","15S15'46''","Árvore com altura de 6 m.","UESC0021166",NA,NA,NA,NA,"Angiospermae","Florideophycidae","5","66","66",NA,NA,"2018","05",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"602","2019-08-15 09:04:33-03","UESC","UESC","10992","S","Plantae","Cyperaceae","Laguncularia","racemosa","Laguncularia racemosa","C.Feuillet",NA,NA,"2003","05","22","Brasil","Bahia","Una",NA,"-39.983333","-15.096667","39W59'0''","15S5'48''",NA,"UESC0010992",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1105",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"603","2019-08-15 09:03:29-03","UESC","UESC","21161","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Samuel de D. Cunha","2016","01","12","Brasil","Bahia","Maraú","Campinhos","-38.906667","-13.918333","38W54'24''","13S55'6''","Área de Manguezal.; Árvore com 5m de altura.; Tronco aspero e fissurado.","UESC0021161",NA,NA,NA,NA,"Angiospermae","Florideophycidae","3",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"604","2019-08-15 09:03:29-03","UESC","UESC","19046","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaetn.",NA,"E.A. Rocha","2009","10","08","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"Árvore com cerca de 6-8 m de altura com fruto apenas.","UESC0019046",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1789",NA,NA,"61245","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"605","2019-08-15 09:03:29-03","UESC","UESC","8529","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","Gaertn.",NA,"Bautista, H.P.","1991","12","17","Brasil","Bahia","Vera Cruz","Cacha Pregos","-38.6086006164551","-12.9603004455566",NA,NA,"Manguezal; Árvore com cerca de 3m de altura.; Solo indiscriminado de mangue","UESC0008529",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1625",NA,NA,"27816","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"606","2019-08-15 09:03:29-03","UESC","UESC","8076","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaertn.",NA,"Araujo, A.A.","1992","11","24","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"Manguezal.; Arvoreta, 3,5m de altura em plena frutificação.; Planta com distribuição marcadamente ciliar.","UESC0008076",NA,NA,NA,NA,"Angiospermae","Florideophycidae","481",NA,NA,"48462","auto",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"607","2019-08-15 09:03:29-03","UESC","UESC","10753","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaetn.",NA,"E.A. Rocha","2002","06","15","Brasil","Bahia","Una",NA,"-39.000278","-15.083333","39W0'1''","15S5'0''","Árvore, cerca de 5-6m de altura, material vegetativo.; Frequente no local. Planta utilizada na construção civil, para queima e fabricação de vara de pesca rústica. Nome vulgar: Mangue-branco.","UESC0010753",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1175",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"608","2019-08-15 09:03:29-03","UESC","UESC","21862","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.","L.A.Mattos-Silva","Isabela Miranda Oliveira Alves,","2017","02","12","Brasil","Bahia","Ilhéus",NA,"-39.065833","-14.731944","39W3'57''","14S43'55''","Flores amarelas, ausência de frutos, arbórea , aproximadamente 3,5 metros de altura, coloração da folha adaxial mais verde que a abaxial e lisa, característica rígida da folhagem.","UESC0021862",NA,NA,NA,NA,"Angiospermae","Florideophycidae","4","3","3",NA,NA,"2018","04",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"609","2019-08-15 09:03:29-03","UESC","UESC","10885","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","C.F.Gaetn.",NA,"E.A. Rocha","2003","05","22","Brasil","Bahia","Una",NA,"-39.983333","-15.096667","39W59'0''","15S5'48''","Mangue.; Árvore, ca. De 5-7 m de altura, com pneumatóforos verticais de 10-15 cm de altura.; Planta com propágulos esverdeados. Frequente no local.","UESC0010885",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1105",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"610","2019-08-15 09:03:29-03","UESC","UESC","11116","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) Gaert. f.",NA,"E.A. Rocha","2005","09","15","Brasil","Paraíba","João Pessoa",NA,"-34.842778","-7.234167","34W50'34''","7S14'3''","Árvore, cerca de 8-10 m de altura;","UESC0011116",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1378","1","1",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"611","2019-08-15 09:03:29-03","UESC","UESC","23704","S","Plantae","Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Floriatan dos Santos Costa,","2018","01","01","Brasil","Bahia","Ilhéus",NA,"-39.071667","-14.812778","39W4'18''","14S48'46''","Árvore, cerca de 8m de alt.; Mangue-branco","UESC0023704",NA,NA,NA,NA,"Angiospermae","Florideophycidae","2","3","3",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"612","2015-09-05 05:51:27-03","MNHN","RECOLNAT_MNHN_P","P00047589","PreservedSpecimen",NA,"Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Pignal, M.|Lechat, F.","1993","8","14","Brésil","bahia","sauipe","Près de Salvador, Littoral nord","-38.06667","-12.35",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047589' target='other'> <mi>dwc_moreinfo</mi></a>","P00047589","P00047589_01",NA,"hb",NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"H 363",NA,NA,NA
"613","2015-11-07 03:06:06-02","MNHN","RECOLNAT_MNHN_P","P01901318","PreservedSpecimen",NA,"Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Kappler, A.","1844","3",NA,"Surinam",NA,NA,"Ad margines sylvarum pr.u. Paramaribo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901318' target='other'> <mi>dwc_moreinfo</mi></a>","P01901318","P01901318_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1607",NA,NA,NA
"614","2015-11-07 03:06:09-02","MNHN","RECOLNAT_MNHN_P","P01901319","PreservedSpecimen",NA,"Combretaceae","Laguncularia","racemosa","Laguncularia racemosa","(L.) C.F.Gaertn.",NA,"Kappler, A.","1844","3",NA,"Surinam",NA,NA,"Ad margines sylvarum pr.u. Paramaribo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01901319' target='other'> <mi>dwc_moreinfo</mi></a>","P01901319","P01901319_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1607",NA,NA,NA
