"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","typeStatus","continentOcean","preparationType","barcode","imagecode","class","previousCatalogNumber","relatedCatalogItem","eventTime","fieldNumber","infraspecificEpithet","sex"
"498","2011-06-09 16:54:00-03","MO","MOBOT","1757714","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 18287","1992","2","27","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cerro Cimalón. Colecciones generales entre 100-670 m, transectos de 50 x 2 m x 5 en la cumbre del cerro a 670 m. Bosque primario ligero alterado, húmedo, suelo rocoso, topografía pendiente.","-79.58333","-2.4",NA,NA,NA,"100.00000000","670.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"172",NA,NA
"499","2011-06-21 05:11:00-03","MO","MOBOT","1777210","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","W.G. D'Arcy (MO)",NA,NA,NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 1886","1987","4","27","Colombia","Antioquia","Mutatá","1 km Carretera Mutatá-Pavarandó.","-76.43699","7.240729",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2012-02-07 20:33:00-02","MO","MOBOT","1830790","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Germán Toasa|Milton Tirado","Toasa 8624","2002","1","19","Ecuador","Morona-Santiago","Morona","Cordillera de Cutucu. Centro Shuar Uunsuants/TransKutuku. Bosque maduro colinado. Pendiente 50%. Dosel con árboles 40 m. Epífitas abundantes. Suelo con capa orgánica de 8 cm.","-77.93333","-2.53333",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2018-09-26 04:37:00-03","MO","MOBOT","1881727","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","R. Castillo",NA,NA,NA,"Dario A. Sánchez S.|et al.","Sánchez S. 4866","1997","3","23","Colombia","Antioquia","Betania","Vereda Pedral arriba","-76","5.73333",NA,NA,NA,"2000.00000000","2300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2014-11-02 12:59:00-02","MO","MOBOT","1881728","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"C.I. Orozco","Orozco Pardo 864","1981",NA,NA,"Colombia","Antioquia","San Rafael","Vereda Quebradona","-75.0125","6.2925",NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2013-02-20 12:02:00-03","MO","MOBOT","1881729","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","R. Castillo",NA,NA,NA,"Gabriel Gutiérrez V.","Gutierrez Villegas 35570","1947","1","24","Colombia","Antioquia","Sonsón","Region de Rio Verde",NA,NA,NA,NA,NA,"1430.00000000","1500.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2009-11-29 10:22:00-02","MO","MOBOT","1932549","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Germán Toasa","Toasa 5093","1999","2","4","Ecuador","Morona-Santiago","Morona","Parque Nacional Sangay. Sardinayacu. Bosque primario con dosel entre 15 a 20 m, abierto con abundantes briofitos y trepadoras.","-78.18166","-2.09555",NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2013-02-16 06:02:00-02","MO","MOBOT","1932987","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Germán Toasa|P. Stern|Antonio Peña|Uwe Drehwald","Toasa 5533","1999","2","18","Ecuador","Morona-Santiago","Sucúa","Parroquia Sinai. Sector Huaorani. Topografía colinada, árboles de 20 m con dosel abierto, suelos húmedos, bosque de donde se extrae madera como Cedro. Río Tutunanguza, bosque alterna con pastizales.","-78.22222","-2.20833",NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2009-10-18 08:08:00-02","MO","MOBOT","2927341","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","Michael Nee",NA,NA,NA,"J.J. de Granville","Granville 3534","1980","8","21","Guyana",NA,NA,"Sommet Tabulaire, versant oriental. 45 km SE de Saül",NA,NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2011-02-07 11:27:00-02","MO","MOBOT","2927896","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"H.E. Rombouts","Rombouts 906","1937",NA,NA,"Suriname",NA,NA,"3d frontier expedition, Upper Litani R., in riverbank forest near camp VII.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","2928659","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","B.M.T. Walter, 2/10/",NA,NA,NA,"REZENDE","REZENDE 143","1995",NA,NA,"Brazil","Distrito Federal",NA,"Samambaia. Parque Boca da Mata; dentro de uma chacara; atras de uma Escola. Mata de Galeria Antropizada. Solo argiloso branco com fuligem. Pouco inclinado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-04-16 10:51:00-03","MO","MOBOT","3007798","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","Sandra Knapp (BM)",NA,NA,NA,"Thomas B. Croat|Sharon R. Christoph|Christopher Davidson","Croat 95707","2006","3","11","Ecuador","Pichincha",NA,"Maquipucuna Reserve, vicinity of Nanegal 6.7 km NE of Nanegalito-Nanegal Road (turnoff ca. 3 km S of Nanegal), 19 km N of Nanegalito, along main trail to the summit.","-78.6322223","0.12",NA,NA,NA,"1331.00000000","1431.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3481",NA,NA
"510","2010-01-09 15:36:00-02","MO","MOBOT","3334994","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Abel Monteagudo|Antonio Peña|V. Chama|V. Huamán","Monteagudo Mendoza 12694","2006","8","26","Peru","Madre de Dios","Tambopata","Dist. Tambopata. río Madre de Dios, Reserva Ecológica Inkaterra, Parcela 2-U. Bosque primario húmedo tropical.","-69.13333","-12.56666",NA,NA,NA,"190.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","3367273","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Saúl Altamirano","Altamirano Azurduy 1618","2003","9","14","Bolivia","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion sud-oeste con pendiente entre 25-47 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46333","-17.07916",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2013-08-23 04:12:00-03","MO","MOBOT","3370148","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal",NA,NA,NA,NA,"Erika Fernández","Fernández Terrazas 2749","2004","1","8","Bolivia","Cochabamba","Ayopaya","Totolima. Bosque montano humedo, de 15m de alto, con sotobosque denso y presencia de muchas epifitas.","-66.21888","-16.92416",NA,NA,NA,"2230.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2013-12-09 13:11:00-02","MO","MOBOT","3480334","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Andre Chanderbali|Usha Raghoenandan|V. James","Jansen-Jacobs 3522","1994","2","2","Guyana",NA,NA,"Kanuku Mts., saddle between tops Two-Head Mt. Forest.","-59.1166667","3.15",NA,NA,NA,"580.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2016-12-07 05:17:00-02","MO","MOBOT","3578072","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","E. Jaramillo (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo C.|D. Simba","Homeier 3398","2008","3","21","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.58333",NA,NA,NA,NA,NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2016-12-07 05:17:00-02","MO","MOBOT","3580144","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo|D. Simba|M. Unger","Homeier 3998","2008","4","13","Ecuador","Napo",NA,"area of the Narupa reserve, Rio Hollín watershed, wet premontane forest","-77.74833","-0.68",NA,NA,NA,NA,NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2016-12-07 05:17:00-02","MO","MOBOT","3580195","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M.A. Chinchero (QCNE)",NA,NA,NA,"Jürgen Homeier|M.A. Chinchero","Homeier 1827","2005","10","14","Ecuador","Napo",NA,"Parque Nacional Sumaco-Galeras, southern slope of Sumaco volcano, wet lower montane forest","-77.58333","-0.58333",NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","459135","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","W.G. Darcy",NA,NA,NA,"Carlos E. Cerón|Factos, Miriam","Cerón Martínez 7524","1989","8","23","Ecuador","Napo",NA,"Cantón Archidona. Carretera Hollín-Loreto. Río Huataraco. Dos horas a pié por bosque primario desde la aldea de Guagua Sumaco. Transectos Hd1 y Hd2 para censo de mamíferos. Bosque muy húmedo Pre-Montano.","-77.53333","-0.71666",NA,NA,NA,"800.00000000","1000.00000000","3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"89-46",NA,NA
"518","2011-06-08 17:18:00-03","MO","MOBOT","462961","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee",NA,NA,NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21903","1980","3","18","Ecuador","Pastaza",NA,"Curaray. Northern bank 2 km W of the school. Tall rain forest with Ficus and Ceiba as the upper dominants.","-76.96666","-1.36666",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2012-05-15 05:10:00-03","MO","MOBOT","465682","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee, 1990 (NY)",NA,NA,NA,"Fernando Hurtado|Carlos E. Cerón|Alberto Angel Alvarado","Hurtado 1878","1989","4","22","Ecuador","Napo",NA,"Cantón Archidona. Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, Km 31, Comuna Challua Yacu. Bosque primario. Bosque pluvial Pre Montano. Arboles marcados, Parcela Permanente 06.","-77.66666","-0.71666",NA,NA,NA,"1200.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"89-11",NA,NA
"520","2011-10-28 04:58:00-02","MO","MOBOT","787703","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Olga Salazar de Benavides","Benavides 11261","1990","1","17","Colombia","Nariño",NA,"Reserva Natural La Planada.","-77.96666","1.16666",NA,NA,NA,NA,NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"21",NA,NA
"521","2008-05-27 22:02:00-03","MO","MOBOT","797548","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Carlos E. Cerón|Carlos Iguago","Cerón Martínez 8622","1990","2","8","Ecuador","Pichincha","Quito","Chiriboga, en la carretera vieja Quito-Sto. Domingo. Reserva Forestal La Favorita. Bosque muy húmedo Montano Bajo. Al borde del Río Saloya. Transectos de 50 m x 2 m.","-78.78333","-0.2",NA,NA,NA,"1600.00000000","1800.00000000","4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"90-7",NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","935517","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Bonifacio Mostacedo C.|Robin B. Foster","Mostacedo C. 39","1991","5","11","Bolivia","Santa Cruz","Nuflo de Chavez","Perseverancia del Río Negro, Bajo Paraguá, bosque bajo inundado, bordeando el Río Negro.","-62.61666","-14.63333",NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","979087","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","M. Nee (NY)",NA,NA,NA,"Antony Jardim","Jardim 2380","1995","9","3","Bolivia","Pando","Manuripi","A 35 km al N de Puerto América. Bosque de inundación, con Couratavi guianensis, Euterpe precatoria Jessenia botaua, varios Ficus. Suelos plomos.","-68.04777","-11.59416",NA,NA,NA,"180.00000000",NA,"3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2011-06-09 16:53:00-03","MO","MOBOT","1750324","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","megalophyllum","Cestrum megalophyllum","Dunal","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 20567","1992","10","1","Ecuador","Guayas",NA,"Cerro Pancho Díablo, parte media de frente a la gasolinera. Cuenca de quebrada. Topografía muy colinada. Suelo Pedregoso. Transición de seco-nublado. Abundante sotobosque. Bosque primario. Transectos de 50 x 2 x 5 (0.05 ha.)","-79.58333","-0.4",NA,NA,NA,"220.00000000","250.00000000","3",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"107",NA,NA
"525","2013-12-09 12:45:00-02","MO","MOBOT","2927920","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Boris A. Krukoff","Krukoff 8392","1936","9","11","Brazil","Amazonas","São Paulo de Olivença","Basin of Rio Solimoes. São Paulo de Olivença near Palmares. Varzea land.","-68.8724975585938","-3.37832999229431",NA,NA,"362329",NA,NA,"1",NA,"auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2013-12-09 14:30:00-02","MO","MOBOT","2929128","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"L.A. Mattos Silva","Mattos Silva 3044","1994","8","25","Brazil","Bahia","Camacan","Fazenda Jerusalém. Entrada à Direita no Km 15 da estrada Camacan/Faz. Ventania (BR 101). Sede da Faz. no final do ramal esquerda. Região de Mata Higrófila Sul Baiana. Plantação de cacau próx. à mata de topo.","-39.4958000183105","-15.4191999435425",NA,NA,"22686",NA,NA,"1",NA,"auto",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2011-12-22 05:01:00-02","MO","MOBOT","1076142","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Teodoro Rojas","Rojas 6542A","1933","9",NA,"Paraguay","Amambay",NA,"Punta Porá. (Pedro Juan Caballero).","-55.61666","-22.56666",NA,NA,NA,NA,NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2013-12-09 12:19:00-02","MO","MOBOT","471601","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Thomas B. Croat","Croat 54467","1982","8","2","Venezuela","Aragua",NA,"Along road between Colonia Tovar and Carayacu, 2.3 km below the junction with the Colonia Tovar-Caracas Road; disturbed primary forest.","-67.2","10.4666667",NA,NA,NA,"750.00000000",NA,"4",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"392",NA,NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","1763900","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","Nee M",NA,NA,NA,"Stephan G. Beck|et al.","Beck 16436","1988","5","25","Bolivia","Beni",NA,"S de Mision Fatima","-66.83333","-14.83333",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2014-01-07 14:28:00-02","MO","MOBOT","972294","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Julio C. Betancur B.|et al.","Betancur B. 4132","1993","3","29","Colombia","Boyacá",NA,"Iguaque, bosque al lado cabaña carrizal.","-73.229354","5.933558",NA,NA,NA,"2860.00000000",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2013-12-06 16:49:00-02","MO","MOBOT","1450509","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Alwyn H. Gentry|Eugene Schupp","Gentry 26672","1979","9","29","Ecuador","Los Ríos",NA,"La Corina, 20 km E of Patricia Pilar, 6 km E of La Centinela, mature forest being logged, border with Pichincha.","-79.26666","-0.63333",NA,NA,NA,"430.00000000",NA,"5",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1811",NA,NA
"532","2013-12-06 16:42:00-02","MO","MOBOT","462977","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"John S. Brandbyge|et al.","Brandbyge 33202A","1981","8","5","Ecuador","Napo",NA,"San Pablo de los Secoyas. Primary forest SW-W of the village, in some parts dominated by palms.","-76.35","-0.25",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2013-12-06 16:43:00-02","MO","MOBOT","2929678","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Bruce MacBryde|John D. Dwyer","MacBryde 1317","1972","3","28","Ecuador","Napo",NA,"Santa Cecilia, disturbed forest near W end of airplane runway.","-76.98333","0.08333",NA,NA,NA,"340.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2015-05-18 21:45:00-03","MO","MOBOT","2926868","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"R.A. Zahawi","Zahawi 201","1996","8","3","Ecuador","Pichincha",NA,"Reserva Maquipucuna, above scientificstation. annual rainfall. 3200-3500 millimeters.","-79.66666","0.08333",NA,NA,NA,"1280.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2016-10-13 05:58:00-03","MO","MOBOT","1518619","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"David A. Neill|Tsakimp, R.|et al.","Neill 12992","2000","12","9","Ecuador","Zamora-Chinchipe",NA,"Cordillera del Cóndor. Valley of Río Quimi, west of Cordillera del Cóndor ridge. Alluvial soil, valley bottom. Primary forest remnants amid pastures.","-78.44777","-3.52583",NA,NA,NA,"920.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2020-10-20 15:15:00-03","MO","MOBOT","3479730","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (NY)",NA,NA,NA,"Wilson Quizhpe|C. Juanga|Lee Mayacu","Quizhpe 2933","2008","2","15","Ecuador","Zamora-Chinchipe","El Pangui","Cordillera del Cóndor, vertiente occidental. Cantón El Pangui. Parroquia Tundayme. Valle del Río Quimi. Bosque muy húmedo, intervenido, sobre suelo aluvial.","-78.4402777","-3.5211111",NA,NA,NA,"900.00000000",NA,"6",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"94",NA,NA
"537","2013-12-05 14:09:00-02","MO","MOBOT","459455","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"David N. Smith|Valentín García","Smith 13771","1989","10","30","Bolivia","Beni","Gral. Ballivian","Carretera Carinavi-San Borja, cumbre de la Serrania del Pilón Lajas. Bosque primario sub-andino; suelos derivados de arenisca. Especimenes preservados en alcohol.","-67.0666667","-15.2833333",NA,NA,NA,"965.00000000",NA,"5",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"75",NA,NA
"538","2013-12-05 14:08:00-02","MO","MOBOT","457879","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"David N. Smith|Valentín García","Smith 13808","1989","10","31","Bolivia","Beni","Gral. Ballivian","Carretera Carinavi-San Borja cumbre de la Serrania del Pilón Lajas. Bosque primario subandino; suelos desarrollados de arenisca. Especimenes preservados en alcohol.","-67.0666667","-15.2833333",NA,NA,NA,"900.00000000",NA,"5",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"77",NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","1762563","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don",NA,NA,NA,NA,"E. Gutiérrez|S. Moye","Gutiérrez Crespo 1872","1996","1","31","Bolivia","Beni","Moxos","Parque National Isiboro Secure, Centro de Gestion","-65.5","-16.5",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2013-12-06 16:50:00-02","MO","MOBOT","1227565","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee",NA,NA,NA,"Alberto Angel Alvarado","Alvarado 403","1991","1","31","Ecuador","Pichincha","Quito","Reserva Biológica Maquipucuna. Bosque húmedo Premontano. Bosque secundario.","-78.66666","0.3",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"541","2014-01-07 14:46:00-02","MO","MOBOT","1754788","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","schlechtendalii","Cestrum schlechtendalii","G. Don","M. Nee (MO)",NA,NA,NA,"Douglas C. Daly|Ricardo Callejas|Omar D. Escobar","Daly 5237","1987","6","13","Colombia","Antioquia","Tarazá","Correg. El Doce. Rio Cauca, righ margin on road fron El Doce to Barro Blanco. Rio Purí","-75.4166667","8.5833333",NA,NA,NA,"300.00000000","350.00000000","1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
