"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"105","2019-01-17 11:23:28-02","PUCRS","MPUC","6228","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS","Espigão Alto",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1988","09","11","Barracão","-51.4506667","-27.6711111",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Liliopsida",NA,"-51.4506667000","-27.6711111000",NA,"1",NA
"106","2019-01-17 11:23:28-02","PUCRS","MPUC","5907","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,"Lavoura Petim",NA,NA,"Poales","T. Strehl","1988","01","14","Guaíba","-51.3280556","-30.1011667",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-51.3280556000","-30.1011667000",NA,"1",NA
"107","2019-01-17 11:23:28-02","PUCRS","MPUC","6237","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Argentina","Misiones",".",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1989","02","20","Apóstoles",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,"1",NA
"108","2019-01-17 11:23:28-02","PUCRS","MPUC","5776","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Brasil","RS",".",NA,NA,NA,NA,NA,NA,NA,"Poales","T. Strehl","1988","01","14","Guaíba","-51.3280556","-30.1011667",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,"Liliopsida",NA,"-51.3280556000","-30.1011667000",NA,"1",NA
"109","2019-01-17 11:23:28-02","PUCRS","MPUC","6238","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","G.C. Hiltl",NA,"South America","Brasil","RS","Barreiros, Campestre",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1988","11","07","São Borja","-56.0041666667","-28.6608333333",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-56.0041666667","-28.6608333333",NA,"1",NA
"110","2019-01-17 11:23:28-02","PUCRS","MPUC","6235","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya",NA,NA,"South America","Argentina","Misiones","Porto Azara, arroio Tunas",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1989","02","22","Apóstoles",NA,NA,NA,"(Lam.) Lam.","1989","01","01",NA,NA,"Liliopsida",NA,NA,NA,NA,"1",NA
"111","2019-01-17 11:23:28-02","PUCRS","MPUC","6234","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","C. Nunes",NA,"South America","Brasil","SC","Barra dos Queimados",NA,NA,NA,NA,NA,NA,NA,"Poales","C.R. Dillemburg","1988","12","14","Concórdia","-52.0277778","-27.2344444",NA,"(Lam.) Lam.","1988","01","01",NA,NA,"Liliopsida",NA,"-52.0277778000","-27.2344444000",NA,"1",NA
"112","2020-10-14 10:04:55-03","FURB","FURB","45773","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Funez, L.A.","3190",NA,"Brasil","Santa Catarina","Bairro Frederico Ferronato.","825","825",NA,NA,NA,"FURB39662",NA,NA,"Funez, L.A.","2014","12","18","Xanxerê","-52.3894444","-26.8744445","FURB39662","(Lam.) Lam.","2016",NA,NA,NA,NA,NA,NA,"-52.3894444","-26.8744445",NA,NA,NA
"113","2020-10-14 10:04:55-03","FURB","FURB","53802","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","518",NA,"Brasil","Santa Catarina",NA,"702","702",NA,NA,NA,"FURB53802",NA,NA,"FUNEZ, L.A.","2017","05","16","Concórdia","-52.0197223","-27.2719445","FURB53802","(Lam.) Lam.","2019","05","13",NA,NA,NA,NA,"-52.0197223","-27.2719445",NA,NA,NA
"114","2020-10-14 10:04:55-03","FURB","FURB","58207","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Funez, L.A.","7241",NA,"Brasil","Santa Catarina","Frederico Ferronato.",NA,NA,NA,NA,NA,"FURB58207",NA,NA,"Funez, L.A.","2018","02","13","Xanxerê","-52.4042015075684","-26.8768997192383","FURB58207","(Lam.) Lam.","2018","02","13","16278","auto",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:54:31-03","UCS","HUCS","31005","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Barreto, W.","83",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,"ICN 165247; no campo - orla do caminho",NA,"Angiospermae","Poales","Longui-Wagner","2006","10","01","Carazinho","-52.7863998413086","-28.283899307251",NA,"(Lam.) Lam.","2010","09","16","35233","auto",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-16 17:54:31-03","UCS","HUCS","34880 a","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Kegler, A.","648",NA,"Brasil","Rio Grande do Sul","Ana Rech",NA,NA,NA,NA,"ICN 165258; na capoeira",NA,"Angiospermae","Poales","Longui-Wagner","2000","02","12","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(Lam.) Lam.","2010","09","16","49662","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-16 17:54:31-03","UCS","HUCS","16807","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Scur, L.","471",NA,"Brasil","Rio Grande do Sul","Ana Rech - São Nicolau",NA,NA,NA,NA,"no campo",NA,"Angiospermae","Poales","Smith, S.F.","2000","02","12","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(Lam.) Lam.","2001","06",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-16 17:54:31-03","UCS","HUCS","39779","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Gaio, J.","273",NA,"Brasil","Rio Grande do Sul","Distrito de Criúva - propriedade da família Pante",NA,NA,NA,NA,"S. F. Smith det. como <em>Elyonurus adustus</em> (Trin.) Ekman em X.2005; no campo antrópico",NA,"Angiospermae","Poales","Gaio, J.","2013","01","05","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(Lam.) Lam.","2013","02","08","49662","auto",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-16 17:54:31-03","UCS","HUCS","10986","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Butzke, A.","s.n.",NA,"Brasil","Rio Grande do Sul","Estreito Lagoas",NA,NA,NA,NA,"HERBARA 7308; em beira da estrada",NA,"Angiospermae","Poales","Smith, S.F.","1993","11","27","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,"(Lam.) Lam.","1996","01",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-16 17:54:31-03","UCS","HUCS","30989","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Wasum, R.A.","3985",NA,"Brasil","Rio Grande do Sul","Mina da CRM",NA,NA,NA,NA,"ICN 165261; no campo",NA,"Angiospermae","Poales","Longui-Wagner","2007","02","21","Candiota","-53.6725006103516","-31.5580997467041",NA,"(Lam.) Lam.","2010","09","16","28623","auto",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:54:31-03","UCS","HUCS","15394","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Kegler, A.","826",NA,"Brasil","Rio Grande do Sul","N. Srª das Graças",NA,NA,NA,NA,"em orla da capoeira",NA,"Angiospermae","Poales","Smith, S.F.","2000","03","11","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"(Lam.) Lam.","2000","10",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"122","2019-08-16 08:40:36-03","UTFPR","HCF","21590","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","W.M. Kranz","723",NA,"Brasil","PR","Fazenda Mutuca",NA,NA,NA,NA,"herbácea cespitosa 30 cm alt., invasora em pastagem.",NA,NA,NA,"W.M. Kranz","2001","09","12","Ventania","-50.2428016662598","-24.2458000183105",NA,"(Lam.) Lam.","2001","09","12","32424","auto",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-25 12:12:29-03","UFSM","SMDB","860","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Araújo, A.A.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"SMDB000860",NA,NA,"Araújo, A.A.","1959","04",NA,"Passo Fundo","-52.4067001342773","-28.2628002166748",NA,"(Lam.) Lam.",NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-25 12:12:29-03","UFSM","SMDB","9791","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Grando, R; Dambros, VS","s.n.",NA,"Brasil","Rio Grande do Sul","Campus- UFSM, Centro de educação, terreno entre prédios 13 e 16, canteiros entree prédio 217 e 21 (estação 4)",NA,NA,NA,NA,"Projeto flora do campus- UFSM","SMDB009791",NA,NA,"Nogueira, L; Essi, L","2002","03","09","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"(Lam.) Lam.","2010","07","30","37819","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-19 17:20:36-03","UFSM","SMDB","17070","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Scherer, HJ","74",NA,"Brasil","Rio Grande do Sul","Morro Pedra do Lagarto, Distrito de Santo Antão",NA,NA,NA,NA,"Planta perene, 1-4 ramos curtos e largos. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","SMDB017070",NA,NA,"Scherer, HJ","2014","10","08","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"(Lam.) Lam.","2016","04","26","37819","auto",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-25 12:12:29-03","UFSM","SMDB","1210","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Alvarez, A.F.","s.n.",NA,"Brasil","Rio Grande do Sul","Hipódromo do Cristal",NA,NA,NA,NA,NA,"SMDB001210",NA,NA,"Alvarez, A.F.","1976","03","15","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"(Lam.) Lam.",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-25 12:12:29-03","UFSM","SMDB","9899","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Grando, R; Dambros, V","s.n.",NA,"Brasil","Rio Grande do Sul","Centro de ciencias rurais; RU",NA,NA,NA,NA,"projeto flora do campus- ufsm","SMDB009899",NA,NA,NA,"2002","04","27","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"(Lam.) Lam.",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-19 17:20:36-03","UFSM","SMDB","17066","S","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Scherer, HJ","70",NA,"Brasil","Rio Grande do Sul","Morro Pedra do Lagarto, Distrito de Santo Antão",NA,NA,NA,NA,"1-3 ramos espiciformes curtos e largos. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","SMDB017066",NA,NA,"Scherer, HJ","2014","10","08","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"(Lam.) Lam.","2016","04","26","37819","auto",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:40:19-03","MBM","MBM","199020","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Hertel, R.","3013","Southern America","Brazil","Paraná","Morro de Caiobá",NA,NA,NA,NA,NA,"MBM199020",NA,NA,"Parodi, L.R.",NA,NA,NA,"Matinhos","-48.5428009033203","-25.8174991607666",NA,"Lam.",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:40:19-03","MBM","MBM","156384","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Kostin, A.J.; Abrão, H.R.S.; Abrão, H.R.S.","30","Southern America","Brazil","Paraná","Reserva Rio dos Touros.",NA,NA,NA,NA,"Afloramento de rocha. Floresta Estacional Semidecidual. Flores verde. Frequente abundante beira de estrada com exposição total à luz.","MBM156384",NA,NA,"Longhi-Wagner, H.","1991","11","23","Pinhão","-51.6596984863281","-25.6956005096436","MBM156384","Lam.","2008","10",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:40:19-03","MBM","MBM","46625","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Cabrera, A.L.","25201","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM046625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046625","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:40:19-03","MBM","MBM","5123","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Lindeman, J.; et al.; et al.","3641","Southern America","Brazil","Rio Grande do Sul","30 km NW de Carazinho",NA,NA,NA,NA,NA,"MBM005123",NA,NA,"Filgueiras, T.",NA,NA,NA,NA,NA,NA,"MBM005123","Lam.","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:40:19-03","MBM","MBM","83160","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Pedersen, T.M.","12756","Southern America","Argentina",NA,NA,NA,NA,NA,NA,NA,"MBM083160",NA,NA,"Pedersen, T.M.",NA,NA,NA,NA,NA,NA,"MBM083160","Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:40:19-03","MBM","MBM","155582","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Cordeiro, J.; Barboza, E.; Barboza, E.","985","Southern America","Brazil","Paraná","Parque Náutico do Iguaçu",NA,NA,NA,NA,NA,"MBM155582",NA,NA,"Renvoize, S.A.",NA,NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535","MBM155582","Lam.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:40:19-03","MBM","MBM","29012","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Hatschbach, G.","33882","Southern America","Brazil","Paraná","Vila Tingui",NA,NA,NA,NA,NA,"MBM029012",NA,NA,"Renvoize, S.A.",NA,NA,NA,"Curitiba","-49.2731018066406","-25.4277992248535","MBM029012","Lam.",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:40:19-03","MBM","MBM","26092","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Hatschbach, G.","1883","Southern America","Brazil","Paraná","Quatro Barras",NA,NA,NA,NA,NA,"MBM026092",NA,NA,"Parodi, L.R.",NA,NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","MBM026092","Lam.",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:40:19-03","MBM","MBM","199021","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Mallowski, A.","3","Southern America","Brazil","Paraná","Parque Florestal",NA,NA,NA,NA,NA,"MBM199021",NA,NA,"Araujo, A.A.",NA,NA,NA,"Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,"Lam.",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"138","2020-05-25 15:13:54-03","FSU","FSU","000066707","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","George Eiten, Liene T. Eiten","4553",NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1092246","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","E. Gutiérrez","Gutiérrez Crespo 2106","South America","Bolivia","Beni","Territorio Indigena. Parque Nacional Isiboro Sécure. Sector, San Jose de Patrocinio, al SW del campamento tres pistolas; bosque abierto.","150.00000000",NA,NA,NA,NA,NA,NA,NA,"E. Gutiérrez","1996","6","5","Moxos","-65.23333","-15.51666",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","2056991","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Mónica Moraes","Moraes R. 1225","South America","Bolivia","Beni","Espíritu, semialtura, zona 2","189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1990","2","22","Yacuma","-66.4","-14.13333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-07-15 12:23:00-03","MO","MOBOT","2409085","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Renée H. Fortunato","Fortunato 561","South America","Argentina","Chaco","Las Palmas, en monte cerca del Puerto.",NA,NA,NA,NA,NA,NA,NA,NA,"Molina, A. M.","1983","11","14","Bermejo",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2015-12-01 07:51:00-02","MO","MOBOT","100370398","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3271","South America","Bolivia","Santa Cruz","Alrededores de la represa de Guadalupe.","2153.00000000",NA,NA,NA,NA,NA,NA,NA,"G. A. Parada (USZ)","2011","4","10","Vallegrande","-64.0980555","-18.5558333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-37","1",NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1513686","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Bonifacio Mostacedo C.|Israel G. Vargas C.","Mostacedo C. 474","South America","Bolivia","Santa Cruz","Loc. 2 km al S de Vallegrande, Qda. del Zorro. Vegetación: bosque con predominancia de Arundo donax y Parajubaea torallyi, suelo húmedo, arcillo arenoso, presencia de piedras",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse, 2000 (MO)","1993","2","19","Vallegrande",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","217371","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Vega","Vega 846","South America","Argentina","Chaco","Margarita Belin. Campo alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1948","5","7","Presidente de la Plaza",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","217411","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","T.J.V. Stuckert","Stuckert 5593","South America","Argentina","Córdoba","Ciudad de Cordoba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1898","12","17","Río Cuarto",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-08-23 05:45:00-03","MO","MOBOT","217530","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","S.A. Renvoize","Renvoize 4696","South America","Bolivia","Beni","Estancia Espíritu. Flooded grassland.","224.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1987","4","6","Gral. Ballivian",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2014-11-30 21:39:00-02","MO","MOBOT","2228979","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Camilo L. Quarín|et al.","Quarín 198","South America","Argentina","Misiones","Ruta Nacional entre Loreto y San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,"Nicora, E. G.","1972","1","4","Candelaria","-55.53333","-27.31666",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-07-31 09:44:00-03","MO","MOBOT","2256378","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Renée H. Fortunato|Susana Crespo|Elisa G. Nicora|Colaboradores","Fortunato 2871","South America","Argentina","Formosa","Parque Nac. Pilcomayo, Estero Poí, alrededores de Puesto Algarrobo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","3","18","Pilcomayo","-58.183333","-25.133333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2013-01-13 18:29:00-02","MO","MOBOT","2256394","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2073","South America","Argentina","Buenos Aires","Isla Martín García, bordeando el camino de los álamos",NA,NA,NA,NA,NA,NA,NA,NA,"Rúgolo de Agrasar, Z. E.","1996","3","19",NA,NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2014-01-18 16:41:00-02","MO","MOBOT","2256418","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","M. Torriglia","Torriglia 25","South America","Argentina","Córdoba","Sierra Chica (Falda E): Camino La Calera-Dique San Roque, cerca del dique, en la usina vieja",NA,NA,NA,NA,NA,NA,NA,NA,"Scrivanti, R.","1982","12","4","Colón",NA,NA,NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-07-06 16:06:00-03","MO","MOBOT","2256450","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Angel L. Cabrera","Cabrera 28723","South America","Argentina","Misiones","Escuela Argotécnica, Cerro Ceferino",NA,NA,NA,NA,NA,NA,NA,NA,"Zuloaga, F. O.","1977","10",NA,"Apóstoles","-55.7666667","-27.9166667",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2018-05-17 05:28:00-03","MO","MOBOT","2256477","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2892","South America","Argentina","Misiones","campos próximos a la entrada del Parque Provincial de la Sierra Raúl Martínez Crovetto","270.00000000",NA,NA,NA,NA,NA,NA,NA,"Denham, S. S.","2000","11","19","Apóstoles","-55.58333","-27.75",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","232261","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Elsa M. Zardini|Tulio Tillería","Zardini 33947","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 10.5 km S of Villeta, W of Arroyo Pikysyry. Inundated savanna on clay.",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","1992","11","27",NA,"-57.56666","-25.6",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"786","4",NA
"154","2012-01-30 10:50:00-02","MO","MOBOT","232908","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Elsa M. Zardini|Tulio Tillería","Zardini 35791","South America","Paraguay","Misiones","San Miguel: hill on Estancia Cardozo. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","1993","5","25",NA,"-57.05","-26.5",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"818","4","Voucher"
"155","2014-11-13 12:23:00-02","MO","MOBOT","233948","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Blas Pérez","Pérez Maricerich 615","South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)","1991","1",NA,NA,"-57.4666667","-25.3333333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3",NA
"156","2011-03-25 09:36:00-03","MO","MOBOT","2344758","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Renée H. Fortunato|M.A. Agulló|Alejandro J. Martínez","Fortunato 4693","South America","Argentina","Chaco","14 km al NE de Castelli, por Ruta Prov. 5 en direcc. a Pt. Lavalle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","11","19","General Güemes","-60.48333","-25.86666",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-12-31 23:21:00-02","MO","MOBOT","2344777","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","I.C. Vattuone|A. Bianchi-Lischetti","Vattuone 41","South America","Argentina","Misiones","Posadas",NA,NA,NA,NA,NA,NA,NA,NA,"Sánchez, E. A.",NA,NA,NA,"Capital","-55.9","-27.38333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2014-04-01 20:21:00-03","MO","MOBOT","2344792","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","A.I. Honfi","Honfi 474","South America","Argentina","Misiones","Parque Provincial Moconá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"San Pedro","-53.88333","-27.13333",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2014-04-21 13:34:00-03","MO","MOBOT","2479128","PreservedSpecimen","Plantae","Poaceae","Eleusine","tristachya","Eleusine tristachya","Lyman B. Smith","Smith 12505","South America","Brazil","Santa Catarina","Chapecó. Chapecó","400.00000000",NA,NA,NA,NA,NA,NA,NA,"Soderstrom, T. R.","1964","10","14",NA,"-52.6","-27.1",NA,"(Lam.) Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
