"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","individualCount"
"207","2021-03-04 11:15:28-03","UEFS","HUEFS","178705","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Udulutsch, R.G.","2378","2003","09","21","Brasil","São Paulo","Gallia","Estação Ecológica dos Caetetus.Floresta Estacioanal Semidecidual.","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"HUEFS0178705","HUEFS0178705","Angiospermae","Lamiales",NA,NA,NA,"Asteranae",NA,NA,NA,"23314","auto",NA,NA,NA
"208","2019-09-04 19:39:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,"290",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"209","2016-08-10 13:12:17-03","F","FMNH-SEEDPLANTS","V0315086F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0315086F","V0315086F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2016-08-10 13:12:08-03","F","FMNH-SEEDPLANTS","V0315087F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0315087F","V0315087F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2016-08-10 13:12:28-03","F","FMNH-SEEDPLANTS","V0315092F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0315092F","V0315092F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2016-07-14 13:24:39-03","F","FMNH-SEEDPLANTS","V0315151F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0315151F","V0315151F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2016-07-14 13:24:40-03","F","FMNH-SEEDPLANTS","V0315153F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0315153F","V0315153F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2016-08-10 13:11:59-03","F","FMNH-SEEDPLANTS","V0315167F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0315167F","V0315167F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2016-08-10 13:11:50-03","F","FMNH-SEEDPLANTS","V0315179F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0315179F","V0315179F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-01-23 10:01:47-02","F","FMNH-SEEDPLANTS","V0360254F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,NA,"J. Correia de Mello","28","1867","8","24","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0360254F","V0360254F_01","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isolectotype",NA
"217","2019-06-11 13:39:01-03","F","FMNH-SEEDPLANTS","V0412083F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,"RRC ID Flag","J. G. Kuhlmann","77556","1930",NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"V0412083F","V0412083F_01 V0412083F_02","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,"RB 77556",NA,NA
"218","2019-06-11 13:37:09-03","F","FMNH-SEEDPLANTS","V0412088F","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum",NA,"RRC ID Flag","R. Reiss","81","1934","8","12","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0412088F","V0412088F_01 V0412088F_02","Magnoliophyta","Lamiales","South America",NA,NA,NA,NA,NA,NA,NA,NA,"81",NA,NA
"219","2019-01-25 15:38:56-02","IAC","IAC","15473","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","R.G. Udulutsch","C. Pacheco","s/nº","1952","07","18","Brasil","São Paulo","Campinas","Parque do Instituto Agronômico","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","09","13",NA,NA,NA,NA,NA
"220","2020-11-12 17:00:19-03","UEL","FUEL","36937","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","286","2004","09","21","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"221","2020-11-12 17:00:19-03","UEL","FUEL","36969","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Lovato, MC; et al.","391","2003","08","05","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"222","2020-11-12 17:00:19-03","UEL","FUEL","36970","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Lovato, MC; et al.","392","2003","08","21","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"223","2020-11-12 17:00:19-03","UEL","FUEL","36971","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","235","2004","08","03","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"224","2020-11-12 17:00:19-03","UEL","FUEL","38647","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","384","2005","05","06","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"225","2020-11-12 17:00:19-03","UEL","FUEL","38648","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","385","2005","04","15","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"226","2020-11-12 17:00:19-03","UEL","FUEL","38649","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","371","2006","05","17","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"227","2020-11-12 17:00:19-03","UEL","FUEL","38650","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Juliana S. Carneiro; et al.","520","2005","09","09","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"228","2020-11-12 17:00:19-03","UEL","FUEL","29346","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Kaehler, M","Pavão, OC","s.n.","2000","05","19","Brasil","Paraná","Alvorada do Sul","Fazenda Ingá","-51.2310981750488","-22.7803001403809",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2007","09","04","20708","auto",NA,NA,NA
"229","2020-11-12 17:00:19-03","UEL","FUEL","22021","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Kaehler, M","Francisco, EM; Pavão, OC; Gonçalves, OM","s.n.","1998","05","20","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Horizonte","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2007","09","03","15605","auto",NA,NA,NA
"230","2020-11-12 17:00:19-03","UEL","FUEL","40224","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Juliana S. Carneiro","Corsi, AMJ; Lorenzetti, E","473","2002","09","07","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá, Trilha da cachoeira.","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006","12",NA,"16110","auto",NA,NA,NA
"231","2020-11-12 17:00:19-03","UEL","FUEL","11094","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Kaehler, M","Agostinho, KL; et al.","s.n.","1992","10","07","Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2007","09","04","20625","auto",NA,NA,NA
"232","2020-11-12 17:00:19-03","UEL","FUEL","3309","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Carneiro, JS","Perri, CG; et al.","s.n.","1986","10","04","Brasil","Paraná","Londrina","Barra do Limoeiro, Antiga balsa para Assaí","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,"63728","auto",NA,NA,NA
"233","2020-11-12 17:00:19-03","UEL","FUEL","5046","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Carneiro, JS","J. da Cruz","25","1987","09","14","Brasil","Paraná","Londrina","Fazenda Santa Maria, Rio Tibagi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,"63728","auto",NA,NA,NA
"234","2020-11-12 17:00:19-03","UEL","FUEL","30506","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Kaehler, M","Pavão, OC; Francisco, EM","s.n.","2000","12","18","Brasil","Paraná","Nova América da Colina","Sítio Araújo","-50.7174987792969","-23.3306007385254",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2007","09","04","12486","auto",NA,NA,NA
"235","2020-11-12 17:00:19-03","UEL","FUEL","26066","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Carneiro, JS","Pavão, OC; et al.","s.n.","1999","08","24","Brasil","Paraná","Rancho Alegre","Fazenda Congonha","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2006",NA,NA,"11419","auto",NA,NA,NA
"236","2020-11-12 17:00:19-03","UEL","FUEL","23355","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Kaehler, M","Medri, C; Kinupp, VF; Francisco, EM","593","1998","03","28","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,"2007","09","04","21990","auto",NA,NA,NA
"237","2019-11-01 14:55:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Vanni, R; Maruñak, V; Schinini, A","3396","1995","08","08","Argentina","Misiones",NA,"Dep. Iguazu. Loc. Parque Nacional Iguazu. Ruta 101. Ayo. Yacui",NA,NA,NA,NA,NA,NA,"Liana vigorosa, con ramas colgantes; corola amarillo fuerte; En selva marginal del arroyo",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,"2007","09","04",NA,NA,NA,NA,NA
"238","2021-03-04 15:43:36-03","IF","SPSF","38598","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","L.H.M.Fonseca","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","57","2007","07","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746111","-23.525278",NA,NA,"630","630","COLETA: Liana, flores amarelas.; GEOGRAFIA: Trilha Ribeirão Santa Helena 2.&nf; saída da trilha RSH2.;",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,NA,"Magnoliopsida","2013","12","09",NA,NA,NA,NA,NA
"239","2021-03-04 15:43:36-03","IF","SPSF","42566","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","L.H.M.Fonseca","R.Cielo-Filho & C.R.Lima","988","2009","08","27","Brasil","SP","Itapeva","Estação Experimental","-49.066389","-24.055",NA,NA,"700","700","COLETA: Liana, flor amarela.; GEOGRAFIA: Trilha do Poço da Peroba - Floresta.;",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,NA,"Magnoliopsida","2013","12","09",NA,NA,NA,NA,NA
"240","2021-03-04 15:43:36-03","IF","SPSF","44411","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","A.R. Zuntini","R.L.R.Santos & N.M.Ivanauskas & R.T.Polisel & T.M.Ribeiro & J. Ferreira","152","2009","02","10","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.143611","-23.841667",NA,NA,"600","665","COLETA: Liana. Flores amarelas.;",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,NA,"Magnoliopsida","2014","10","30",NA,NA,NA,NA,NA
"241","2021-03-04 15:43:36-03","IF","SPSF","44812","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","L.H.M.Fonseca","R.Cielo-Filho & C.R.Lima & J.B.Baitello","1196","2010","12","08","Brasil","SP","Itapeva","Estação Experimental","-49.070556","-24.065",NA,NA,NA,NA,"COLETA: Liana, fruto verde; GEOGRAFIA: Atalho da Araucária;",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,NA,"Magnoliopsida","2013","12","09",NA,NA,NA,NA,NA
"242","2021-03-04 15:43:36-03","IF","SPSF","12234","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","R.G.Udulutsch","H.F.Leitão Filho & J.Y.Tamashiro","18412","1986","07","23","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo,","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: Trepadeira; flores amarelo-limão; GEOGRAFIA: Na mata.;",NA,NA,"Magnoliophyta","Lamiales","América do Sul",NA,NA,"Magnoliopsida","2007","11","13","54606","auto",NA,NA,NA
"243","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Sellow, F","s.n",NA,NA,NA,"?",NA,NA,"loco haud accuratius adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Sellow, F","s.n.",NA,NA,NA,"?",NA,NA,"loco haud accuratius adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"O'Brien, J","28",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo prope Campinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Regnell, AF","902",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in provincia Brasiliae Minas Geraes prope Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Mello, JC de","28",NA,NA,NA,"Brazil","São Paulo","Campinas","in provincia S. Paulo prope Campinas","-47.06","-22.9",NA,NA,NA,NA,"floret Septembri",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA
"248","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"Regnell, AF","III902",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in provincia Brasiliae Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA
"249","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Miers, J","s.n",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in Brasiliae provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:08:46-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bignoniaceae","Adenocalymma","scansile","Adenocalymma scansile","Miers",NA,"Miers, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Brasiliae provincia Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:38:48-03","UFRGS","ICN","112541","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau ex K. Schum.","Ybran, D","Vanni, R; et al.","3396","1995","08","08","Argentina","Misiones",NA,"Parque Nacional Iguazu, ruta 101, ayo. Yacui.",NA,NA,NA,NA,NA,NA,"Em selva marginal del arrouyo","ICN00000753","ICN00000753 ICN00000753_1","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-30 12:16:07-03","UNESP-IS","HISA","11324","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"S. Y. Sawakuchi","35","2018","08","31","Brasil","São Paulo","Ilha Solteira","Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944","51w22'21","20s23'49",NA,NA,"Ilha Solteira, trepadeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-30 12:16:07-03","UNESP-IS","HISA","11323","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"S. Y. Sawakuchi","109","2020","01","29","Brasil","São Paulo","Ilha Solteira","Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944","51w22'21","20s23'49",NA,NA,"Ilha Solteira, trepadeira, plântula.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-30 12:16:07-03","UNESP-IS","HISA","11322","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"S. Y. Sawakuchi","108","2020","01","29","Brasil","São Paulo","Ilha Solteira","Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944","51w22'21","20s23'49",NA,NA,"Ilha Solteira, trepadeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-30 12:16:07-03","UNESP-IS","HISA","11321","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.",NA,"S. Y. Sawakuchi","110","2020","01","29","Brasil","São Paulo","Ilha Solteira","Ilha Fluvial, Ilha Solteira, Rio Paraná","-51.3725","-20.396944","51w22'21","20s23'49",NA,NA,"Ilha Solteira, trepadeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-31 16:54:59-03","UNESP-IS","HISA","4738","PreservedSpecimen","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Noronha,M.R.P","Haga, K. I.","s/n",NA,NA,NA,"Brasil","São Paulo","Ilha Solteira","Rodovia Feliciano Sales Cunha, km 310","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,"Ruderal.",NA,NA,"Magnoliophyta","Lamiales",NA,NA,NA,"Magnoliopsida","1995","05","22","31913","auto",NA,NA,NA
"257","2019-11-21 10:01:57-03","IBt","SP","14998","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Toledo, JF","Campos Novaes, J","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1943","10","23",NA,NA,NA,NA,NA
"258","2019-11-21 10:01:57-03","IBt","SP","237546","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Assis, MA","Catharino, ELM","1305","1988","08","30","Brasil","São Paulo",NA,"Reserva Biológica de Caetetús",NA,NA,NA,NA,NA,NA,NA,"SP058062","SP058062",NA,NA,NA,NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA
"259","2019-11-21 10:01:57-03","IBt","SP","272596","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Udulutsch, RG","Kawall, M","211","1992","08","27","Brasil","São Paulo","Araras","Fazenda Santo Antonio","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","03","13","22739","auto",NA,NA,NA
"260","2019-11-21 10:01:57-03","IBt","SP","14995","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Toledo, JF","s.col.","582",NA,NA,NA,"Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1943","10","23","21675","auto",NA,NA,NA
"261","2020-12-10 11:27:03-03","IBt","SP","15002","S","Plantae","Bignoniaceae","Adenocalymma","paulistarum","Adenocalymma paulistarum","Bureau & K.Schum.","Gentry, AH","Duarte, C","182","1910","09",NA,"Brasil","São Paulo","Atibaia","Serra de Itapetininga","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,"21675","auto",NA,NA,NA
