"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","class"
"98","2020-09-02 16:33:18-03","Cenargen","CEN","79351","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","B. M. T. Walter","Fabiana de Góis Aquino - CPAC","91","2008","06",NA,"Brasil","GO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Cerrado ralo, formando um mosaico com Campo sujo, Laterita, Relevo: área aplainada, base de encosta, Lat. 15º05'53,0 S Long. 49º00'05,1 W","Exsicatas","Erva, Solo com alto teor de Ni e baixa disponibilidade do mesmo. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","CEN00079351","CEN00079351","19","BARRO ALTO","-49.001388","-15.098055","663","663","(Naudin) Cogn.","2017",NA,NA,"09","-49.001388","-15.098055",NA,NA,"1",NA
"99","2020-09-02 16:33:18-03","Cenargen","CEN","79435","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","B. M. T. Walter","Fabiana de Góis Aquino - CPAC","179","2008","04",NA,"Brasil","GO","Goiás - Barro Alto - Área da Mineradora Anglo American Brasil - Lat. 15º03'35,57 S Long.48º56'40,04 W","Exsicatas",NA,"CEN00079435","CEN00079435","25","BARRO ALTO","-48.944444","-15.059722","663","663","(Naudin) Cogn.","2017",NA,NA,"09","-48.944444","-15.059722",NA,NA,"1",NA
"100","2020-09-02 16:33:18-03","Cenargen","CEN","76467","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Daniela Inácio Junqueira - UEG","87","2008","03",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Doação Herbário UEG - Morrinhos.","CEN00076467","CEN00076467","21","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,"(Naudin) Cogn.","2013","36612","auto","04",NA,NA,NA,NA,"1",NA
"101","2020-09-02 16:33:18-03","Cenargen","CEN","76481","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Daniela Inácio Junqueira - UEG","201","2008","04",NA,"Brasil","GO","Parque Estadual da Serra de Caldas Novas.","Exsicatas","Doação Herbário UEG - Morrinhos.","CEN00076481","CEN00076481","26","CALDAS NOVAS","-48.625","-17.74169921875",NA,NA,"(Naudin) Cogn.","2013","36612","auto","04",NA,NA,NA,NA,"1",NA
"102","2020-09-02 16:33:18-03","Cenargen","CEN","24260","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Glocimar Pereira-Silva","1288","1993","03",NA,"Brasil","GO","Margem esquerda do R. Corumbá; próximo a foz do Córrego Libolea (em frente S.O.3).","Unicata","Sépalas verdes; pétalas rosadas; estames branco com ápice vináceo e anteras claras.","CEN00024260","CEN00024260","25","IPAMERI","-48.1596984863281","-17.7219009399414","600","600","(Naudin) Cogn.","2013","102542","auto","02",NA,NA,NA,NA,"1",NA
"103","2020-09-02 16:33:18-03","Cenargen","CEN","17147","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Bruno Machado Teles Walter","1369","1992","04",NA,"Brasil","GO","Fazenda Aroeira, ao lado da CODEMIN, lado direito do rio Bagagem.","Exsicatas","Pétalas lilás, corola verde, filetes alvos, anteras brancas. Talos avermelhados. Área de influência da UHE Serra da Mesa.","CEN00017147","CEN00017147","15","NIQUELANDIA","-48.4597015380859","-14.4738998413086","470","470","(Naudin) Cogn.","2012","74171","auto","07","-4836667.0","-1416667.0",NA,NA,"2",NA
"104","2020-09-02 16:33:18-03","Cenargen","CEN","41027","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A. L. Freitas","Glocimar Pereira-Silva","4709","2001","02",NA,"Brasil","GO","Área perturbada a montante da obra.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00041027","CEN00041027","20","CAVALCANTE","-47.4583015441895","-13.7974996566772","310","310","(Naudin) Cogn.","2012","92497","auto","07","-4813972.0","-1340306.0",NA,NA,"4",NA
"105","2019-11-13 11:25:52-03","USP","SPF","118181","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis","Noblick, LR","Piana, G","s.n.","1975","09",NA,"Brasil","Bahia",NA,NA,NA,"SPF00118181",NA,"21","Simões Filho","-38.4039001464844","-12.7843999862671",NA,NA,"Triana","1979","14004","auto",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:25:52-03","USP","SPF","156222","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Santos, AKA","Pott, A","4204","1988","07",NA,"Brasil","Amapá","Campo Experimental do Cerrado (Km 44 da BR 156) UEPAT de Macapá/ Embrapa",NA,NA,"SPF00156222",NA,"13","Macapá","-51.066667","0.366667","50","50","Cogn.","2004",NA,NA,"08","-51.066667","0.366667",NA,NA,NA,NA
"107","2019-11-13 11:25:52-03","USP","SPF","172784","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Martins, AB","Sasaki, D","144","2003","04",NA,"Brasil","São Paulo","Estreito",NA,NA,"SPF00172784",NA,"17","Pedregulho","-47.266667","-20.15",NA,NA,"Cogn.","2004",NA,NA,NA,"-47.266667","-20.15",NA,NA,NA,NA
"108","2019-10-07 09:34:41-03","UEFS","HUEFS","76237","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A.K.A.Santos","Santos, A.K.A.","151","2003","10",NA,"Brasil","Bahia","Inicio da trilha da estrada Real",NA,NA,"HUEFS0076237","HUEFS0076237","05","Rio de Contas","-41.933333","-13.516667",NA,NA,"(Naudin) Cogn.","2004",NA,NA,"05","41W56'","13S31'",NA,NA,NA,"Rosanae"
"109","2019-10-07 09:34:41-03","UEFS","HUEFS","75011","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A.K.A.Santos","França, F.","4807","2003","08",NA,"Brasil","Bahia","Serra da Torre.",NA,"Vegetação arbóreo-arbustiva antropizada, com formações herbáceo-arbustiva nos afloramentos. Solo argiloso-arenoso, regossolo nos afloramentos.","HUEFS0075011","HUEFS0075011","09","Serrinha","-39.0675","-12.628611","200","606","(Naudin) Cogn.","2004",NA,NA,"05","39W4'3''","12S37'43''",NA,NA,NA,"Rosanae"
"110","2019-10-07 09:34:41-03","UEFS","HUEFS","67503","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A.K.A.Santos","Araújo, F.S.","1494","2002","05",NA,"Brasil","Ceará","Lajedo, Serra das Almas.",NA,"Carrasco.","HUEFS0067503","HUEFS0067503 HUEFS0067503_01 HUEFS0067503_02","08","Cratéus","-40.6775016784668","-5.1783299446106","650","650","(Naudin) Cogn.","2004","43216","auto","06",NA,NA,NA,NA,NA,"Rosanae"
"111","2019-10-07 09:34:41-03","UEFS","HUEFS","23036","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","A.K.A.Santos","Landim, M.","677","1995","09",NA,"Brasil","Sergipe","Estação Ecológica da Serra de Itabaiana.",NA,"Cerrado sobre encosta laterítica.","HUEFS0023036","HUEFS0023036","16","Areia Branca","-37.315299987793","-10.7578001022339",NA,NA,"(Naudin) Cogn.","2004","11840","auto","05",NA,NA,NA,NA,NA,"Rosanae"
"112","2019-10-07 09:34:41-03","UEFS","HUEFS","185279","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Freitas, J.G.","788","2012","02",NA,"Brasil","Bahia","Estrada real.",NA,NA,"HUEFS0185279","HUEFS0185279","14","Rio de Contas","-41.8114013671875","-13.5789003372192",NA,NA,"(Naudin) Cogn.",NA,"49773","auto",NA,NA,NA,NA,NA,NA,"Rosanae"
"113","2015-03-07 08:56:30-03","F","FMNH-SEEDPLANTS","V0152970F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0152970F","V0152970F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"114","2015-03-07 08:56:30-03","F","FMNH-SEEDPLANTS","V0152971F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0152971F","V0152971F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"115","2015-03-07 08:56:30-03","F","FMNH-SEEDPLANTS","V0152972F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0152972F","V0152972F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae"
"116","2018-05-14 17:30:24-03","F","FMNH-SEEDPLANTS","V0179945F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","RRC ID Flag","H. S. Irwin","24768",NA,NA,"South America","Brazil","Goiás",NA,NA,NA,"V0179945F","V0179945F_01 V0179945F_02",NA,NA,"-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24768",NA,"Dicotyledoneae"
"117","2020-02-17 11:29:50-03","UEG","HUEG","10809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Versiane, A.F.A.","518","2013","02","Southern America","Brasil","Goiás","BR 070. Marco 9 do Parque Estadual dos Pireneus.",NA,"Subarbusto, 0,05 - 0,15 m alt. Hipanto e lacínias verdes, corolas lilás, estames roxos; ápice das anteras e apêndice ventral alvos.; Cerrado campo graminoso.","HUEG010809",NA,"19","Cocalzinho de Goiás","-48.8275","-15.781667",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.8275","-15.781667",NA,NA,NA,NA
"118","2019-11-01 15:04:31-03","UnB","UB","100568","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, AL","Anderson, WR","6352","1973","03","Southern America","Brasil","Goiás","Alto Paraíso de Goiás, 1km ao E de Alto Paraíso de Goiás",NA,NA,NA,NA,"05","Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,"(Naudin) Cogn.","2013",NA,NA,"04","-47.516667","-14.116667",NA,NA,NA,NA
"119","2019-11-01 15:04:31-03","UnB","UB","100573","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, AL","Anderson, WR","7800","1973","03","Southern America","Brasil","Goiás","São João d'Aliança, 3km ao S São João d'Aliança",NA,NA,NA,NA,"23","São João d'Aliança","-47.5247","-14.7056",NA,NA,"(Naudin) Cogn.","2013",NA,NA,"04","-47.5247","-14.7056",NA,NA,NA,NA
"120","2019-11-01 15:04:31-03","UnB","UB","106049","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Árbocz, GF","6607","1999","02","Southern America","Brasil","Tocantins","Fazenda Santa Luzia, UHE Serra do Lajeado",NA,"Erva. Flor lilás; Mata de capão.",NA,NA,"06","Porto Nacional","-48.454722","-10.041389",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.454722","-10.041389",NA,NA,NA,NA
"121","2019-11-01 15:04:31-03","UnB","UB","161410","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, AL","Faria, JEQ","432","2009","02","Southern America","Brasil","Goiás","Fazenda Sucuriú, proprietário senhor Jair Eustáquio",NA,"Subarbusto ca. de 15 cm de altura, flores com pétalas brancas, filetes brancos, anteras e conectivos róseos a liláses, estilete rosa-claro; Pasto de Andropogon",NA,NA,"24","Alto Horizonte","-49.3386","-14.1956",NA,NA,"(Naudin) Cogn.","2013",NA,NA,"01","-49.3386","-14.1956",NA,NA,NA,NA
"122","2019-11-01 15:04:31-03","UnB","UB","215663","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Versiane, AFA; Pacheco, RA; Rocha, MJR","518","2013","02","Southern America","Brasil","Goiás","Marco 9 do Parque Estadual dos Pirineus",NA,"Subarbusto, 0,05-0,15 m alt. Hipanto e lacínas verdes, corolas lilás, estames roxos; ápice das anteras e apêndice ventral alvos.; Cerrado, campo graminoso",NA,NA,"19","Cocalzinho de Goiás","-48.8275","-15.781667",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.8275","-15.781667",NA,NA,NA,NA
"123","2019-11-01 15:04:31-03","UnB","UB","88754","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Proença, CEB","Fonseca, ML","5689","2005","03","Southern America","Brasil","Goiás","Nerópolis, Parque Estadual Altamiro de Moura Pacheco-PEAMP",NA,NA,NA,NA,"29","Nerópolis","-49.141639","-16.523694",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-49.141639","-16.523694",NA,NA,NA,NA
"124","2019-11-01 15:04:31-03","UnB","UB","95997","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, AL","Silva, GP","4709","2001","02","Southern America","Brasil","Goiás","Cavalcante",NA,NA,NA,NA,"20","Cavalcante","-48.139722","-13.403056",NA,NA,"(Naudin) Cogn.","2013",NA,NA,"01","-48.139722","-13.403056",NA,NA,NA,NA
"125","2019-11-01 15:04:31-03","UnB","UB","96242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, AL","Irwin, HS","34779","1972","01","Southern America","Brasil","Goiás","Niquelândia, 15km ao S de Niquelândia",NA,NA,NA,NA,"22","Niquelândia","-48.4597","-14.4739",NA,NA,"(Naudin) Cogn.","2012",NA,NA,"09","-48.4597","-14.4739",NA,NA,NA,NA
"126","2019-11-01 15:04:31-03","UnB","UB","96249","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Pastore, JFB","Richards, PW","6470","1968","07","Southern America","Brasil","Mato Grosso","Nova Xavantina",NA,NA,NA,NA,"16","Nova Xavantina","-52.233333","-14.633333",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-52.233333","-14.633333",NA,NA,NA,NA
"127","2019-11-01 15:04:31-03","UnB","UB","96250","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Irwin, HS","35011","1972","01","Southern America","Brasil","Goiás","Niquelândia, 5km ao W de Niquelândia",NA,NA,NA,NA,"25","Niquelândia","-48.4597","-14.4739",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA
"128","2019-11-01 15:04:31-03","UnB","UB","96251","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Irwin, HS","12764","1966","02","Southern America","Brasil","Goiás","15km ao W de Veadeiros",NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:04:31-03","UnB","UB","96252","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Irwin, HS","34778","1972","01","Southern America","Brasil","Goiás","Niquelândia, 15km ao S de Niquelândia",NA,NA,NA,NA,"22","Niquelândia","-48.4597","-14.4739",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-48.4597","-14.4739",NA,NA,NA,NA
"130","2019-11-01 15:04:31-03","UnB","UB","96253","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Irwin, HS","32035","1971","03","Southern America","Brasil","Goiás","São João d'Aliança, 10km ao S de São João d'Aliança",NA,NA,NA,NA,"17","São João d'Aliança","-47.5247","-14.7056",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-47.5247","-14.7056",NA,NA,NA,NA
"131","2019-11-01 15:04:31-03","UnB","UB","96254","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Anderson, WR","7303","1973","03","Southern America","Brasil","Goiás","Cavalcante, 11km ao E de Cavalcante",NA,NA,NA,NA,"17","Cavalcante","-47.4583","-13.7975",NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,"-47.4583","-13.7975",NA,NA,NA,NA
"132","2019-11-01 15:04:31-03","UnB","UB","96255","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Renner, SS","Heringer, EP","10886","1965","02","Southern America","Brasil","Goiás","Rio Corumbá",NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,"(Naudin) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:04:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Wurdack, J","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","14147","1966","03","Southern America","Brasil","Distrito Federal","Parque Municipal do Gama",NA,"Delicate rosette herb, the inflorescence to ca. 15 cm. tall. Corolla pale lavender; Wet shaded slope",NA,NA,"21","Brasília","-47.9296989440918","-15.7797002792358","1000","1000","(Naudin) Cogn.","1966","70570","auto","03",NA,NA,"21",NA,NA,NA
"134","2019-05-06 12:00:22-03","UFU","HUFU","54231","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Versiane, A.F.A.","Delprete, P.G.; Bosquetti, L.B.","9647","2006","03",NA,"Brasil","Goiás","Serra dos Pireneus, Estrada lateral de Pirenopolis - Cocalzinho, que vai em direção a fazenda Portal do Lázaro, rumo a cachoeira do Coqueiro para cachoeira Santa.",NA,"Erva, ca. 10 cm. Corola rosada.; Área nascente com solo constantemente encharcado.","HUFU00066418","HUFU00066418","26","Pirenópolis","-46.3375","-15.791389","1020","1020","(Naudin) Cogn.","2012",NA,NA,"09","-46.3375","-15.791389","17",NA,NA,NA
"135","2019-05-06 12:00:22-03","UFU","HUFU","24413","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Romero, R.","Ordones, J.; et al.","137",NA,NA,NA,"Brasil","Minas Gerais","RPPN do Caraça, Buraco da Boiada.",NA,"Herbáceo.; Mata.","HUFU00066410","HUFU00066410",NA,NA,NA,NA,NA,NA,"(Naudin) Cogn.","2000",NA,NA,"10",NA,NA,"30",NA,NA,NA
"136","2019-05-06 12:00:22-03","UFU","HUFU","40000","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, A.L.","Pereira-Silva, G.; et al.","4709","2001","02",NA,"Brasil","Goiás","Área perturbada a montate da obra.",NA,"Erva com cerva de 30 cm de altura. Flor lilás, frutos verdes imaturos.; Cerrado, área de influência futura Hidrelétrica de Cana Brava, influência direta (lago).","HUFU00066420","HUFU00066420","20","Cavalcante","-48.139722","-13.403056","310","310","(Naudin) Cogn.","2012",NA,NA,"09","-48.139722","-13.403056",NA,NA,NA,NA
"137","2019-05-06 12:00:22-03","UFU","HUFU","63435","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Oliveira, A.L.F.","Santos, A.A.; Sinigaglia, C.; Pereira, J.B.; Pastore, J.F.B. & Barbosa, N.F.","2383","2004","03",NA,"Brasil","Goiás","Fazenda São Domingos, Próximo à beira do rio São Mateus.",NA,"Pétalas brancas com filetes vermelhos.; Campo úmido, relevo plano no local, solo arenoso.","HUFU00066413","HUFU00066413","15","São Domingos","-46.780556","-13.566111",NA,NA,"(Naudin) Cogn.","2012",NA,NA,"09","-46.780556","-13.566111",NA,NA,NA,NA
"138","2019-05-06 12:00:22-03","UFU","HUFU","64372","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, A.L.","Faria, J.E.Q.","432","2009","02",NA,"Brasil","Goiás","Fazenda Sucuriú, fazendo do proprietário senhor Jair Eustáquio.",NA,"Subarbusto, ca. 1,5 m alt. Flores com pétalas brancas, filetes brancos, anteras e conectivos róseos e lilases, estile rosa-claro.; Pasto de Andropogon.","HUFU00066412","HUFU00066412","24","Alto Horizonte","-49.338611","-14.195556",NA,NA,"(Naudin) Cogn.","2012",NA,NA,"10","-49.338611","-14.195556",NA,NA,NA,NA
"139","2019-05-06 12:00:22-03","UFU","HUFU","64404","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Versiane, A.F.A.","Versiane, A.F.A.; Pacheco, R.A.; Fernandes, W.P.; Silva, K.R. & Ferraz, L.M.","258","2012","09",NA,"Brasil","Minas Gerais","Bar da dona Beth. Trilha para cachoeira das Freiras.",NA,"Erva, ca. 0,15 cm alt. Hipanto e lacínias esverdeados, corola lilás; estames arroxeados, filetes creme.; Cerrado, campo graminoso.","HUFU00066414","HUFU00066414","26","Araguari","-48.062778","-18.670278",NA,NA,"(Naudin) Cogn.","2012",NA,NA,"09","-48.062778","-18.670278","08",NA,NA,NA
"140","2019-05-06 12:00:22-03","UFU","HUFU","66637","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Versiane, A.F.A.; Pacheco, R.A. & Rocha, M.J.R.","518","2013","02",NA,"Brasil","Goiás","BR 070., Marco 9 do Parque Estadual dos Pireneus.",NA,"Subarbusto, 0,05-0,15 m alt. Hipanto e lacínias verdes, corolas lilás, estames roxos; ápice das anteras e apêndice ventral alvos.; Cerrado, campo graminoso.","HUFU00066415","HUFU00066415","19","Cocalzinho de Goiás","-48.8275","-15.781667","1161","1161","(Naudin) Cogn.",NA,NA,NA,NA,"-48.8275","-15.781667",NA,NA,NA,NA
"141","2019-05-06 12:00:22-03","UFU","HUFU","66751","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Almeda, F.","Rutter-Drummond, R.A.; Guimarães, P.J.F.; Marquez, A.I.M.R. & Meyer, F.S.","316","2012","03",NA,"Brasil","Goiás","Ao lado da trilha, Entre as gramíneas.",NA,"Erva, Pétalas roxas, anteras truncadas, roxo e amarelo. Altura: 10 cm.; Cerrado ruderal.","HUFU00066417","HUFU00066417","20","Alto Paraíso de Goiás","-47.786389","-14.1575","1027","1027","(Naudin) Cogn.","2012",NA,NA,"05","-47.786389","-14.1575",NA,NA,NA,NA
"142","2019-05-06 12:00:22-03","UFU","HUFU","64702","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Freitas, A.L.","Faria, J.E.Q.","1191","2011","03",NA,"Brasil","Goiás","Fazenda Cajás, proprietário senhor Jair Eustáquio.",NA,"Subarbusto, ca. 0,15m alt., Flores róseas.; Pasto.","HUFU00066411","HUFU00066411","07","Alto Horizonte","-49.3386001586914","-14.1955995559692",NA,NA,"(Naudin) Cogn.","2013","27619","auto","01",NA,NA,NA,NA,NA,NA
"143","2019-05-06 12:00:22-03","UFU","HUFU","62705","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla",NA,"Romero, R.; Almeda, F.; Robinson, D.; Robinson, O.; Martins, A.B. & Nakajima, J.N.","5563","1998","06",NA,"Brasil","Goiás","Chapada dos Veadeiros, Trilha para o vale da Lua.",NA,"Herbácea, ca. 0,4 m alt. Frutos secos.; Campo limpo com afloramentos.","HUFU00066416","HUFU00066416","17","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"(Naudin) Cogn.",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-05-06 12:00:22-03","UFU","HUFU","60087","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Machado, A.I.M.R.","Teles, A.M.","1209","2011","02",NA,"Brasil","Goiás","Parque Estadual da Serra Dourada",NA,"Erva ereta, ca. 15 cm alt. Flores róseas.; proximidades da mata de Galeria da Nascente de captação da Reserva.","HUFU00066409","HUFU00066409","25","Mossâmedes","-50.2150001525879","-16.1266994476318",NA,NA,"(Naudin) Cogn.","2012","30139","auto","07",NA,NA,"06",NA,NA,NA
"145","2019-05-06 12:00:22-03","UFU","HUFU","63875","S","Plantae",NA,NA,"Melastomataceae","Pterolepis","perpusilla","Pterolepis perpusilla","Versiane, A.F.A.","Machado, A.I.M.R.; Guimarães, P.J.; Rutter-Drummond, R.A. & Meyer, F.S.","157","2012","03",NA,"Brasil","Goiás","Chapada dos Veadeiros, Trilha após a casa do diretor do P.N.C.V., próximo às antenas.",NA,"Subarbusto, ca. 10 cm. Hipanto e lacínias verdes, corola rosa, estames arroxeados.; Cerrado rupestre.","HUFU00066407","HUFU00066407","20","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"(Naudin) Cogn.","2015","44724","auto","02",NA,NA,"13",NA,NA,NA
"146","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis",NA,"Pohl, JBE","1243",NA,NA,"Southern America","Brazil","Minas Gerais","in ulginosis ad Engenho dos Bois et Caldas in eadem prov.",NA,NA,NA,"P14P3N0063",NA,NA,NA,NA,NA,NA,"(Naudin) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:10:57-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Pterolepis","filiformis","Pterolepis filiformis",NA,"Gardner, G","3733",NA,NA,"Southern America","Brazil","Goiás",NA,NA,NA,NA,"P14P3N0063",NA,NA,NA,NA,NA,NA,"(Naudin) Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
