"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"193","2013-04-01 09:18:28-03","IPT","BCTW","11861","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"194","2013-04-01 09:18:28-03","IPT","BCTW","5288","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Bolívia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"IPT","Riberalta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"195","2013-04-01 09:18:28-03","IPT","BCTW","3380","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-54.7083","-2.44306",NA,NA,NA,"Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"196","2013-04-01 09:18:28-03","IPT","BCTW","13593","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"197","2013-04-01 09:18:28-03","IPT","BCTW","13172","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,"Silva, N.T.","3190",NA,"Brasil",NA,"Jari",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"198","2013-04-01 09:18:28-03","IPT","BCTW","16703","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará","Jari",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"199","2013-04-01 09:18:28-03","IPT","BCTW","5286","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Bolívia","Beni","Rio Beni",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,"IPT","Riberalta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"200","2013-04-01 09:18:28-03","IPT","BCTW","13637","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-55.8661","-1.76556",NA,NA,NA,"Oriximiná",NA,NA,"479450","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"201","2013-04-01 09:18:28-03","IPT","BCTW","12541","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-54.7083","-2.44306",NA,NA,NA,"Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"202","2013-04-01 09:18:28-03","IPT","BCTW","17147","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,"CTFT:27706, Pierre Détienne: 423",NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-49.6725","-3.76611",NA,NA,NA,"Tucuruí",NA,NA,"59618","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"203","2013-04-01 09:18:28-03","IPT","BCTW","11765","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-55.7872","-20.4711",NA,NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"204","2013-04-01 09:18:28-03","IPT","BCTW","3379","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"205","2013-04-01 09:18:28-03","IPT","BCTW","13418","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"206","2013-04-01 09:18:28-03","IPT","BCTW","2000","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"207","2013-04-01 09:18:28-03","IPT","BCTW","13496","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"208","2013-04-01 09:18:28-03","IPT","BCTW","13915","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,"de Oliveira, E. & Machado, A.",NA,NA,"Brasil","Mato Grosso","Rodovia AR 1",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"209","2013-04-01 09:18:28-03","IPT","BCTW","13580","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"210","2013-04-01 09:18:28-03","IPT","BCTW","13636","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-55.8661","-1.76556",NA,NA,NA,"Oriximiná",NA,NA,"479450","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"211","2013-04-01 09:18:28-03","IPT","BCTW","15291","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Goiás","Serra Quebrada",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"212","2013-04-01 09:18:28-03","IPT","BCTW","13479","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-59.4594","-10.1667",NA,NA,NA,"Aripuanã",NA,NA,"273871","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"213","2013-04-01 09:18:28-03","IPT","BCTW","13337","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Amazonas",NA,NA,NA,"Relatório nº 013",NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-60.025","-3.10194",NA,NA,NA,"Manaus",NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"214","2013-04-01 09:18:28-03","IPT","BCTW","2803","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará","Alto do Rio Tocantins",NA,NA,"Coleção Madeiras da Amazônia: 35",NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-49.1178","-5.36861",NA,NA,NA,"Marabá",NA,NA,"262883","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"215","2013-04-01 09:18:28-03","IPT","BCTW","16030","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará","Jari",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"216","2013-04-01 09:18:28-03","IPT","BCTW","19588","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,"Nunes, I.N","194",NA,"Brasil","Rondônia","Reserva Extrativista Estadual Rio Cautário - Sítio linha da altura do 54",NA,NA,"mais informações na pasta Resex",NA,"2003","06","01","Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-64.373444","-12.057944",NA,NA,"IPT","Costa Marques",NA,NA,NA,NA,NA,NA,NA,"64W22'24.4","12S03'28.6","Magnoliopsida",NA,NA,NA,NA,NA
"217","2013-04-01 09:18:28-03","IPT","BCTW","15576","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"218","2013-04-01 09:18:28-03","IPT","BCTW","12649","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"219","2013-04-01 09:18:28-03","IPT","BCTW","11495","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará","Região do Rio Curuá-Una",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"220","2013-04-01 09:18:28-03","IPT","BCTW","20061","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará","Amazônia Brasileira",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez",NA,NA,NA,NA,NA,"Flona Tapajós",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"221","2013-04-01 09:18:28-03","IPT","BCTW","8435","S","Plantae",NA,"Mezilaurus","itauba","Mezilaurus itauba",NA,NA,NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"(Meisn.) Taub. ex Mez","-54.7083","-2.44306",NA,NA,NA,"Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"222","2020-12-21 16:30:50-03","MBM","MBM","397187","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Caxambu, M.G.","5302","Southern America","Brazil","Roraima","Sítio Recanto dos Pássaros, À 36km de Vila Vilhena, próximo à BR-364",NA,NA,"Árvore ca. 5m alt. Heliófita. Frutos imaturos verdes.; Transição entre Floresta Amazônica e Cerrado. Relevo suave-ondulado.","MBM397187","2014","06","19",NA,NA,"(Meisn.) Taub. ex Mez","-60.395","-12.579222","MBM397187",NA,"Brotto, M.L.","Vilhena","483","483",NA,NA,"2014","11","13","-60.395","-12.579222",NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:30:50-03","MBM","MBM","413112","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Oliveira, P.V.; Ferreira, J.; Godói, H.N.L.; Ferreira, J.; Godói, H.N.L.","s.n.","Southern America","Brazil","Mato Grosso","Resgate de Flora da UHE Colíder, Lote F de supressão",NA,NA,"Árvore com 12 m de altura, casca áspera, casca viva vermelha, cerne amarelo, alburno vermelho. Folhas simples verdes, membranáceas. Frutos imaturos verdes.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica","MBM413112","2015","07","29",NA,NA,"(Meisn.) Taub. ex Mez","-55.558611","-10.965833","MBM413112",NA,NA,"Itaúba","260","260",NA,NA,NA,NA,NA,"-55.558611","-10.965833",NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:30:50-03","MBM","MBM","413114","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Santos, R.C.; Ferreira, J.; Godói, H.N.L.; Ferreira, J.; Godói, H.N.L.","s.n.","Southern America","Brazil","Mato Grosso","Resgate de Flora da UHE Colíder, Lote D de supressão",NA,NA,"Árvore, base reta, cascas rugosa, escamosa, casca morta cinza, casca viva alaranjada, cerne cor creme. Folhas simples, compostas, discolores, coriáceas. Frutos indeiscentes, maduros cor verde, elípticos.; Floresta do Planalto dos Par","MBM413114","2015","06","19",NA,NA,"(Meisn.) Taub. ex Mez","-55.535556","-10.993333","MBM413114",NA,NA,"Itaúba","267","267",NA,NA,NA,NA,NA,"-55.535556","-10.993333",NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:30:50-03","MBM","MBM","184370","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","ita-uba","Mezilaurus ita-uba",NA,"Bernardi, A.","16227","Southern America","Peru","Loreto","Amazoniac Peruvianae, Prov. Requena, ad flumen Ucaylli",NA,NA,"Silva uda aequinotiali","MBM184370",NA,NA,NA,NA,NA,"(Mez) Taubert ex Mez",NA,NA,"MBM184370",NA,"Alves, F.M.",NA,"120","120",NA,NA,"2009","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:30:50-03","MBM","MBM","184371","PreservedSpecimen","Plantae","Lauraceae","Mezilaurus","ita-uba","Mezilaurus ita-uba",NA,"Bernardi, A.","s.n.","Southern America","Peru","Loreto","Amazoniac Peruvianae, Prov. Requena, ad flumen Ucaylli",NA,NA,"Silva uda aequinotiali","MBM184371",NA,NA,NA,NA,NA,"(Mez) Taubert ex Mez",NA,NA,"MBM184371",NA,"Alves, F.M.",NA,"120","120",NA,NA,"2009","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"227","2015-09-30 18:24:23-03","MNHN","RECOLNAT_MNHN_P","P00128416","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prov. Para: in vicinibus Santarem","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128416' target='other'> <mi>dwc_moreinfo</mi></a>","P00128416","1850","4",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128416_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643",NA,NA
"228","2016-04-05 08:03:38-03","MNHN","RECOLNAT_MNHN_P","P02441766","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"[Brésil]",NA,"s.l.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441766' target='other'> <mi>dwc_moreinfo</mi></a>","P02441766","1850","2",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P02441766_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"669",NA,NA
"229","2016-04-05 08:03:53-03","MNHN","RECOLNAT_MNHN_P","P02441767","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"[Brésil]",NA,"s.l.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441767' target='other'> <mi>dwc_moreinfo</mi></a>","P02441767","1850","2",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P02441767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"669",NA,NA
"230","2015-09-30 18:24:33-03","MNHN","RECOLNAT_MNHN_P","P00128417","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prov. Para: in vicinibus Santarem","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128417' target='other'> <mi>dwc_moreinfo</mi></a>","P00128417","1850","7",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128417_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",NA,NA
"231","2015-09-30 18:24:43-03","MNHN","RECOLNAT_MNHN_P","P00128418","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prov. Para: in vicinibus Santarem","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128418' target='other'> <mi>dwc_moreinfo</mi></a>","P00128418","1850","7",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128418_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",NA,NA
"232","2015-09-30 18:24:54-03","MNHN","RECOLNAT_MNHN_P","P00128419","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prov. Para: in vicinibus Santarem","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128419' target='other'> <mi>dwc_moreinfo</mi></a>","P00128419","1850","7",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128419_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"646",NA,NA
"233","2015-09-30 18:25:12-03","MNHN","RECOLNAT_MNHN_P","P00128420","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prope San Carlos, del Rio Negro, brasiliae borealis","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128420' target='other'> <mi>dwc_moreinfo</mi></a>","P00128420","1853","4",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128420_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2961",NA,NA
"234","2015-09-30 18:25:34-03","MNHN","RECOLNAT_MNHN_P","P00128421","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"Brésil",NA,"Prope San Carlos, del Rio Negro, brasiliae borealis","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128421' target='other'> <mi>dwc_moreinfo</mi></a>","P00128421","1853","4",NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P00128421_01",NA,"Kostermans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2961",NA,NA
"235","2015-09-03 19:07:21-03","MNHN","RECOLNAT_MNHN_P","P01749585","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Melinon",NA,NA,"Guyane française",NA,"Maroni. Guiana Francesa","hb",NA,". . Herbier du Dr. Sagot. Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749585' target='other'> <mi>dwc_moreinfo</mi></a>","P01749585","1862","1","1",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749585_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"236","2015-09-03 19:07:21-03","MNHN","RECOLNAT_MNHN_P","P01749586","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mélinon",NA,NA,"Guyane française",NA,"Maroni. Guiana Francesa","hb",NA,". s.d. Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749586' target='other'> <mi>dwc_moreinfo</mi></a>","P01749586",NA,NA,NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA
"237","2015-09-03 19:07:21-03","MNHN","RECOLNAT_MNHN_P","P01749587","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Melinon",NA,NA,"Guyane française",NA,". Guiana Francesa","hb",NA,". . Herbier de l´Exposition Coloniale Ministère de la Marine <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749587' target='other'> <mi>dwc_moreinfo</mi></a>","P01749587","1863","1","1",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46",NA,NA
"238","2015-09-03 19:07:21-03","MNHN","RECOLNAT_MNHN_P","P01749588","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Melinon",NA,NA,"Guyane française",NA,"Maroni. Guiana Francesa","hb",NA,". . Donné par le Muséum d´Histore Naturale de Paris <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749588' target='other'> <mi>dwc_moreinfo</mi></a>","P01749588",NA,NA,NA,NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749588_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01749590","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Mélinon",NA,NA,"Guyane française",NA,". Guiana Francesa","hb",NA,". . Herbier de la Guyane Française no 46 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749590' target='other'> <mi>dwc_moreinfo</mi></a>","P01749590","1862","1","1",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"619",NA,NA
"240","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01749591","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Louis",NA,NA,"Guyane française",NA,"Bords de la manavers le souts . Guiana Francesa","hb",NA,". . Herbier du Dr. Sagot. Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749591' target='other'> <mi>dwc_moreinfo</mi></a>","P01749591","1856","6","1",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01749594","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Spruce, R.",NA,NA,"[Brésil]",NA,"Santarem.","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749594' target='other'> <mi>dwc_moreinfo</mi></a>","P01749594","1850","4","1",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749594_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643",NA,NA
"242","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01749596","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ducke, A.",NA,NA,"Brasil","Pará","Magen Tapajoz (Frechal). Pará, Norte, Brasil, América do Sul","hb",NA,". . Reçu le 8 Juillet 1919 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749596' target='other'> <mi>dwc_moreinfo</mi></a>","P01749596","1918","6","27",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749596_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-09-03 19:07:22-03","MNHN","RECOLNAT_MNHN_P","P01749597","PreservedSpecimen",NA,"Lauraceae","Mezilaurus","itauba","Mezilaurus itauba",NA,"Ducke, A.",NA,NA,"Brasil","Pará","Tapajoz (civ. Pará). Villa Braga prope cataractas. Pará, Norte, Brasil, América do Sul","hb",NA,". . Reçu le 19 Septembre 1931 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01749597' target='other'> <mi>dwc_moreinfo</mi></a>","P01749597","1923","5","25",NA,NA,"(Meisn.) Taub. ex Mez",NA,NA,"P01749597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17537",NA,NA
