"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"399","2020-12-21 16:30:57-03","MBM","MBM","409643","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","05","10","Völtz, R.R.","1243","2016","11","22","Brazil","Paraná","Guaratuba","PARNA Guaricana, estrada p/ Canavieira","-48.800833","-25.646944","-48.800833","-25.646944","360","360","Árvore 6 m alt.; frutos verdes; borda de Floresta Ombrófila Densa Submontana secundária.; Floresta Ombrófila Densa Submontana.","MBM409643","MBM409643",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-12-21 16:30:57-03","MBM","MBM","409721","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","08","23","Brotto, M.L.; Barboza, E.; Barboza, E.","2489","2017","07","11","Brazil","Paraná","Guaratuba","Colônia Limeira","-48.746944","-25.698333","-48.746944","-25.698333","26","26","Árvore com 10 m de altura; frutos imaturos.; Floresta Ombrófila Densa Submontana.","MBM409721","MBM409721",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-12-21 16:30:57-03","MBM","MBM","410350","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Uller, H.F.","2014","09","05","Uller, H.F.; Silva, D.A.; Silva, D.A.","s.n.","2014","09","05","Brazil","Santa Catarina","Guaramirim","Morro da Antena","-49.041944","-26.531944","-49.041944","-26.531944",NA,NA,"Árvore retilínea; DAP 37,7 cm","MBM410350","MBM410350",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-12-21 16:30:57-03","MBM","MBM","412758","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2017","10","13","Völtz, R.R.; Brotto, M.L.; Meyer, F.S.; Brotto, M.L.; Meyer, F.S.","1373","2017","10","13","Brazil","Paraná","Antonina","Bairro Alto, trilha da Conceição","-48.770556","-25.230833","-48.770556","-25.230833","330","330","Árvore 15 m alt.; frutos verdes; borda de Floresta Ombrófila Densa Submontana secundária.; Floresta Ombrófila Densa Submontana.","MBM412758","MBM412758",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-12-21 16:30:57-03","MBM","MBM","407204","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.L.R.","2016","10","12","Moraes, P.L.R.; Rohwer, J.G.; Brotto, M.L.; Rohwer, J.G.; Brotto, M.L.","5440","2016","10","12","Brazil","Santa Catarina","Rio São João",NA,"-48.856111","-26.009722","-48.856111","-26.009722","30","30","Árvore 18 m, frutos verdes, estágio final.; Floresta Ombrófila Densa Aluvial.","MBM407204","MBM407204",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-12-21 16:30:57-03","MBM","MBM","422449","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2019","06","26","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3265","2019","03","28","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Estrada de Barra Alegre, beira da estrada","-41.324722","-20.636944","-41.324722","-20.636944","330","330","Árvore com 10 m de altura; flores brancas.; Floresta Ombrófila Densa Submontana, local antropizado.","MBM422449",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2020-12-21 16:30:57-03","MBM","MBM","425084","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2019","11","05","Brotto, M.L.; Marinero, F.; Völtz, R.R.; Marinero, F.; Völtz, R.R.","3767","2019","10","10","Brazil","Paraná","Guaraqueçaba","morro próximo à cidade","-48.309444","-25.275556","-48.309444","-25.275556","370","370","Árvore com 16 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.","MBM425084",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-12-21 16:30:57-03","MBM","MBM","425152","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2019","11","06","Brotto, M.L.; Barboza, E.; Barboza, E.","3723","2019","07","08","Brazil","Santa Catarina","Jaraguá do Sul","Serra do Mar","-49.1475","-26.334444","-49.1475","-26.334444","280","280","Árvore com 15 m de altura; frutos imaturos verdes.; Floresta Ombrófila Densa Submontana, estágio inicial.","MBM425152",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-12-21 16:30:57-03","MBM","MBM","425492","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A.","2016","09","21","Baez, C.; Lima, T.; Rosa, P.; Lima, T.; Rosa, P.","510","2016","03","02","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, Trilha Cova da Onça.","-43.285278","-22.956389","-43.285278","-22.956389","465","465","Terrícola, semi-umbófila. Pecíolo verde, folhas glabras discolores. Pedicelo verde, cálice verde, corola alvo-amarelada. Altura 7 metros. Forma de vida: árvore.","MBM425492",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2020-12-21 16:30:57-03","MBM","MBM","425497","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A.","2016","07","20","Baez, C.; Lima, T.; Maurenza, D.; Silva, F.; Lima, T.; Maurenza, D.; Silva, F.","625","2016","07","19","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Estadual Maciço da Pedra Branca, Bairro da Taquara. Trilha para Pedra Branca.","-43.457778","-22.936111","-43.457778","-22.936111","338","338","Terrícola, heliófila. Peciolos verdes. Folhas glabras discolores com nervuras amareladas na face abaxial. Cúpula verde, frutos verdes com máculas alvas de odor agradável. Árvore com 20 metros de altura.; Floresta Ombrófila Densa.","MBM425497",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2020-12-21 16:30:57-03","MBM","MBM","83505","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.G.","1986",NA,NA,"Ruiz-Terán, L.","1540","1963","05","20","Venezuela","Mérida","Campo Elías","Zerpa, Finca Bolivia, unos 7km al N de la población de La Azulita",NA,NA,NA,NA,"570","700","Árbol inerme, perennifolio, 12-15m. Flores blancas. Tépalos papilosos, revolutos. Estambres 3-seriados, los de la serie III basalmente amarillo-anaranjado-2-glandulosos; anteras blancas, papilosas. Hojas minutamente pelúcido-punctata","MBM086505","MBM086505",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-12-21 16:30:57-03","MBM","MBM","93661","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Werff, H. van der; Ortiz, R.; Ortiz, R.","5801","1983","07","27","Venezuela",NA,NA,"Edo. Mérida, Distr. Tovar, La Llorona",NA,NA,NA,NA,NA,NA,NA,"MBM093661","MBM093661",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-12-21 16:30:57-03","MBM","MBM","95550","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Solomon, J.C.","7980","1982","06","07","Bolivia",NA,NA,"Dep. Beni, Prov. Vaca Diez, 3 Km E of Riberalta",NA,NA,NA,NA,NA,NA,NA,"MBM095550","MBM095550",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2020-12-21 16:30:57-03","MBM","MBM","96420","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Raven, P.H.","21916","1967","08","18","Costa Rica",NA,NA,"Prov. Puntarenas, 1 mi. due S of San Vito de Java",NA,NA,NA,NA,NA,NA,NA,"MBM096420","MBM096420",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-12-21 16:30:57-03","MBM","MBM","22599","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.","2009","05","09","Hatschbach, G.","29813",NA,NA,NA,"Brazil","Paraná","Antonina","Bairro Alto","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 3m, interior sombrio úmido da mata pluvial","MBM022599","MBM022599","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-12-21 16:30:57-03","MBM","MBM","25144","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.","2009","05","09","Hatschbach, G.","30238",NA,NA,NA,"Brazil","Paraná","Antonina","Horto Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore 15m, mata pluvial encosta litorânea da Serra do Mar","MBM025144","MBM025144","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-12-21 16:30:57-03","MBM","MBM","5972","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.",NA,NA,NA,"Hatschbach, G.","18681","1968","03","08","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM005972","MBM005972","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-12-21 16:30:57-03","MBM","MBM","179733","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2020","02","10","Amaral, W. do","s.n.","2018","11","13","Brazil","Paraná","Matinhos","Estrada Alexandra - Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore com 10 m de altura.","MBM179733","MBM179733","15275","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-12-21 16:30:57-03","MBM","MBM","154463","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","56368","1992","02","13","Brazil","Paraná","Morretes","Caminho Prainhas-Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM154463","MBM154463","30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-12-21 16:30:57-03","MBM","MBM","128598","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Roderjan, C.V.","270","1983","03","02","Brazil","Paraná","Paranaguá","Viveiro Banestado, Estrada das Praias","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM128598","MBM128598","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-12-21 16:30:57-03","MBM","MBM","397507","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Ariati, V.",NA,NA,NA,"Roher, D.","s.n.","2013","03","20","Brazil","Paraná","Tijucas do Sul","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Floresta Ombrófila Mista.","MBM397507","MBM397507","25228","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-12-21 16:30:57-03","MBM","MBM","352541","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Quinet, A.","2000","02",NA,"Peron, M.; et al.; et al.","932","1992","02","23","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica estadual de Paraíso. Fazenda Santa Rita.","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"Mata de encosta seca. Árvore, casca lisa, parda com manchas brancas. Flores passadas. Altura 15m.","MBM352541","MBM352541","21463","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:30:57-03","MBM","MBM","216339","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.",NA,NA,NA,NA,"Sobral, M.; et al.; et al.","8338",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Morro Azul","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM216339","MBM216339","20837","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:30:57-03","MBM","MBM","130605","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.","2009","05","06","Klein, R.; et al.; et al.","10854",NA,NA,NA,"Brazil","Santa Catarina","Imaruí","Águas Mornas","-48.8199996948242","-28.3414001464844",NA,NA,"10","10","Árvore, 15m altura. Capoeira. Flor creme","MBM130605","MBM130605","29971","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:30:57-03","MBM","MBM","69305","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Werff, H. van der",NA,NA,NA,"Custódio Filho, A.","565","1986","02","25","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"MBM069305","MBM069305","37574","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:30:57-03","MBM","MBM","279213","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.; et al.; et al.","939","1995","03","21","Brazil","São Paulo","Pariquera-Açu","IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM279213","MBM279213","17990","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:30:57-03","MBM","MBM","216441","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M.","458",NA,NA,NA,"Brazil","São Paulo","Pariquera-Açu","Propriedade de A. Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM216441","MBM216441","17990","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:30:57-03","MBM","MBM","262577","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, J.B.",NA,NA,NA,"Baitello, J.B.; et al.; et al.","25","1978","04","20","Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM262577","MBM262577","53584","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:30:57-03","MBM","MBM","416903","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2019","02","11","Ariati, V.; Roher, D.; Dutra, M.M.; Serejo, S.; Roher, D.; Dutra, M.M.; Serejo, S.","1567","2018","08","01","Brazil","São Paulo","São Vicente","Estrada Férrea da Serra do Mar, em APP","-46.3899993896484","-23.9599990844727",NA,NA,"200","200","Árvore. Frutos imaturos verdes.; Floresta Ombrófila Densa Submontana.","MBM416903","MBM416903","25482","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:30:57-03","MBM","MBM","391186","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Ivanauskas, N.M.","2013","04","30","Colletta, G.D.; Souza, V.C.; Flores, T.B.; Ferreira, M.A.P.; Ivanauskas, N.M.; C; Souza, V.C.; Flores, T.B.; Ferreira, M.A.P.; Ivanauskas, N.M.; Campos-Rocha, A.","1063","2013","04","30","Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), Trilha da Serraria","-47.5","-23.9599990844727",NA,NA,NA,NA,"Árvore, 15m, frutos verdes.","MBM391186","MBM391186","41034","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:30:57-03","MBM","MBM","307645","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M.; et al.; et al.","6006","2005","02","16","Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"MBM307645","MBM307645","34265","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:30:57-03","MBM","MBM","239386","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Rohwer, J.G.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Cervi, A.C.; Hatschbach, G.; Cervi, A.C.","2994",NA,NA,NA,"Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM239386","MBM239386","38300","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:30:57-03","MBM","MBM","307356","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Moraes, P.","2009","05","09","Lima, R. .X.; et al.; et al.","314","1995","03","21","Brazil","Paraná","Guaraqueçaba","Potinga","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore com 16m, flores brancas apreciada como madeira para corte","MBM307356","MBM307356","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:30:57-03","MBM","MBM","358556","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Brotto, M.L.","2010","04","15","Brotto, M.L.","434","2010","04","15","Brazil","Paraná","Guaratuba","Bacia do Rio Canasvieiras","-48.5746994018555","-25.8827991485596",NA,NA,"370","370","Árvore de 12 m de alt., flores alvas, com odor suave. Floresta Ombrófila Densa Submontana","MBM358556","MBM358556","41937","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:30:57-03","MBM","MBM","223739","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea","(Sw.) Griseb.","Baitello, J.B.",NA,NA,NA,"Souza, V.C.; et al.; et al.","6274",NA,NA,NA,"Brazil","São Paulo","Paulo de Faria","Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,"MBM223739","MBM223739","29574","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:30:57-03","MBM","MBM","72195","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Lozano, G.",NA,NA,NA,"Henao, J.E.","165",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM072195","MBM072195",NA,NA,"Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"435","2020-12-21 16:30:57-03","MBM","MBM","50365","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Irwin, H.S.",NA,NA,NA,"Irwin, H.S.; et al.; et al.","21038",NA,NA,NA,"Brazil","Goiás","Araguaína","Rio das Lontras",NA,NA,NA,NA,NA,NA,NA,"MBM050365","MBM050365",NA,NA,"Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"436","2020-12-21 16:30:57-03","MBM","MBM","63714","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Baitello, J.B.",NA,NA,NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","38371",NA,NA,NA,"Brazil","Goiás","Filadélfia","Arapoema",NA,NA,NA,NA,NA,NA,NA,"MBM063714","MBM063714",NA,NA,"Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"437","2020-12-21 16:30:57-03","MBM","MBM","89908","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Werff, H. van der",NA,NA,NA,"Davidse, G.; et al.; et al.","5316",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089908","MBM089908",NA,NA,"Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"438","2020-12-21 16:30:57-03","MBM","MBM","89909","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Werff, H. van der",NA,NA,NA,"Allen, Paul H; et al.; et al.","3353",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089909","MBM089909",NA,NA,"Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"439","2020-12-21 16:30:57-03","MBM","MBM","82683","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","4643",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes, arredores","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM082683","MBM082683","30514","auto","Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"440","2020-12-21 16:30:57-03","MBM","MBM","1710","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2394",NA,NA,NA,"Brazil","Santa Catarina","Guaramirim","Guaramirim","-49.002799987793","-26.4731006622314",NA,NA,NA,NA,NA,"MBM001710","MBM001710","15937","auto","Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"441","2020-12-21 16:30:57-03","MBM","MBM","5397","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","2682",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,"MBM005397","MBM005397","27253","auto","Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"442","2020-12-21 16:30:57-03","MBM","MBM","51499","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","9439",NA,NA,NA,"Brazil","Santa Catarina","Jacinto Machado","Sanga da Areia","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,NA,"MBM051499","MBM051499","23999","auto","Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
"443","2020-12-21 16:30:57-03","MBM","MBM","51516","PreservedSpecimen","Plantae","Lauraceae","Nectandra","membranacea","Nectandra membranacea cuspidata","(Nees) Rohwer","Wattimo, I. de",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","6592",NA,NA,NA,"Brazil","Santa Catarina","Vidal Ramos","Barra da Areia","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"MBM051516","MBM051516","21797","auto","Southern America",NA,NA,NA,NA,NA,"cuspidata",NA,NA,NA,NA
