"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","individualCount","class","relatedCatalogItem"
"101","2020-12-02 09:07:37-03","UNITINS","HUTO","4499","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Oliveira, R.S.","124","1996","06","03",NA,"Brasil","Goiás","Cristalina","RPPN. Linda Serra dos Topázios. Solo arenoso. Centro oeste","-47.666667","-16.75",NA,NA,NA,"Erva 70 cm. Inflorescência claras. Anteras vazias atro-purpúreas. Estiletes alvos; Campo úmido","HUTO004499",NA,"Filgueiras, T.S.","1996","07","03","-47.666667","-16.75",NA,NA,NA,NA,NA
"102","2019-10-07 09:21:42-03","UEFS","HUEFS","120400","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Oliveira, R.P.","124","1998","11","14",NA,"Brasil","Bahia","Rio de Contas","Subida para o Pico do Itoibira, ca 28Km de Rio de Contas.","-41.883333","-13.366667","1700","1700",NA,"Campo rupestre.","HUEFS0120400","HUEFS0120400","H.Longhi-Wagner","2000","01",NA,"41W53'","13S22'",NA,NA,NA,"Lilianae",NA
"103","2021-03-04 11:16:03-03","UEFS","HUEFS","251663","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Simon, M.F.","3364","2018","08","21",NA,"Brasil","Goiás","Alto Paraíso de Goiás","P.N.Chapada dos Veadeiros. Acesso na entrada para a escola Bona Espero, 13 Km N.","-47.639444","-14.06","1190","1190",NA,"Campo úmido.","HUEFS0251663",NA,"J.F.M.Valls","2019","03",NA,"47W38'22''","14S3'36''",NA,NA,NA,"Lilianae",NA
"104","2021-03-04 11:16:03-03","UEFS","HUEFS","251666","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Simon, M.F.","3554","2018","10","05",NA,"Brasil","Tocantins","Mateiros","ESEC Serra Geral do Tocantis, 43 Km W do acampamento da Vila dos Prazeres.","-46.415833","-10.852222","560","560",NA,"Vereda.","HUEFS0251666",NA,"J.F.M.Valls","2019","04",NA,"46W24'57''","10S51'8''",NA,NA,NA,"Lilianae",NA
"105","2019-10-07 09:21:42-03","UEFS","HUEFS","36309","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Oliveira, R.C.","2723","2012","01","29",NA,"Brasil","Goiás","Alto Paraiso de Goiás","Vila de são Jorge. Redor do Parque Nacional da Chapada dos Veadeiros, trilha do Abismo.","-47.811944","-14.184722","986","986",NA,NA,"HUEFS0036309","HUEFS0036309",NA,NA,NA,NA,"47W48'43''","14S11'5''",NA,NA,NA,"Lilianae",NA
"106","2019-10-07 09:21:42-03","UEFS","HUEFS","94565","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Conceição, A.A.","1303","2005","04","17",NA,"Brasil","Bahia","Mucugê","Parque Nacional da Chapada Diamantina","-41.523889","-12.708889","1500","1700",NA,"Campo rupestre.","HUEFS0094565","HUEFS0094565","G.H.Rua","2007","05",NA,"41W31'26''","12S42'32''",NA,NA,NA,"Lilianae",NA
"107","2019-10-07 09:21:42-03","UEFS","HUEFS","47555","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Oliveira, R.P.","604","2000","08","10",NA,"Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas, próximo à Faz. do Paulo.","-41.950278","-13.550278",NA,NA,NA,"Campo rupestre.","HUEFS0047555","HUEFS0047555","G.H.Rua","2007","05",NA,"41W57'1''","13S33'1''",NA,NA,NA,"Lilianae",NA
"108","2019-10-07 09:21:42-03","UEFS","HUEFS","216355","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Pimenta, K.M.","408","2012","09","18",NA,"Brasil","Bahia","Ibicoara","Ponto 4 depois do Rio em frente a Toca.","-41.277222","-13.228889","1202","1202",NA,NA,"HUEFS0216355","HUEFS0216355","R.P.Oliveira","2017","10",NA,"41W16'38''","13S13'44''",NA,NA,NA,"Lilianae",NA
"109","2019-10-07 09:21:42-03","UEFS","HUEFS","24240","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Cavalcanti, T.B.","661","1990","08","15",NA,"Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"HUEFS0024240",NA,"A.S.Silva","2014","07",NA,NA,NA,"44724","auto",NA,"Lilianae",NA
"110","2019-10-07 09:21:42-03","UEFS","HUEFS","102411","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Conceição, A.A.","929","2001","02","27",NA,"Brasil","Bahia","Mucugê","Guiné, Serra do Esbarrancado.","-41.3708000183105","-13.0052995681763","1400","1450",NA,NA,"HUEFS0102411","HUEFS0102411",NA,NA,NA,NA,NA,NA,"52493","auto",NA,"Lilianae",NA
"111","2019-10-07 09:21:42-03","UEFS","HUEFS","39258","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Giulietti, A.M.","1455","1998","08","15",NA,"Brasil","Bahia","Abaíra","Pico do Barbado.","-41.6636009216309","-13.2496995925903","1800","2430",NA,NA,"HUEFS0039258",NA,"A.S.Silva","2014","07",NA,NA,NA,"26531","auto",NA,"Lilianae",NA
"112","2019-10-07 09:21:42-03","UEFS","HUEFS","203142","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Viana, P.L.","1971","2006","01","26",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra. Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"HUEFS0203142","HUEFS0203142",NA,NA,NA,NA,NA,NA,"20815","auto",NA,"Lilianae",NA
"113","2019-10-07 09:21:42-03","UEFS","HUEFS","134089","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Viana, P.L.","1971","2006","02","26",NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra Fazenda da Cachoeira Alta.","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"HUEFS0134089",NA,NA,NA,NA,NA,NA,NA,"20815","auto",NA,"Lilianae",NA
"114","2020-04-29 16:30:33-03","UFVJM","HDJF","3843","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Faria, JEQ","5886","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação","-43.612222","-18.261667","1218","1218",NA,NA,"HDJF003843",NA,"Oliveira, RC","2017","02",NA,"-43.612222","-18.261667",NA,NA,NA,NA,NA
"115","2020-04-29 16:30:33-03","UFVJM","HDJF","3844","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.","Faria, JEQ","5887","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação","-43.612222","-18.261667","1218","1218",NA,NA,"HDJF003844",NA,"Oliveira, RC","2017","02",NA,"-43.612222","-18.261667",NA,NA,NA,NA,NA
"116","2019-01-25 15:35:55-02","IAC","IAC","17267","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","G.A. Black & G.M. Magalhães","11805","1951","04","05",NA,"Brasil","Minas Gerais","Morro do Pilar","Cruzamento das estrada s Morro do Pilar e Conceição, km 137","-43.3764","-19.2156",NA,NA,NA,NA,NA,NA,"D.M. Dedecca","1954","09","15","-43.3764","-19.2156",NA,NA,NA,NA,NA
"117","2019-01-25 15:35:55-02","IAC","IAC","17268","S","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","G.A. Black & G.M. Magalhães","11811","1951","04","05",NA,"Brasil","Minas Gerais","Morro do Pilar","Cruzamento das estrada s Morro do Pilar e Conceição, km 137","-43.3764","-19.2156",NA,NA,NA,NA,NA,NA,"D.M. Dedecca","1954","09","15","-43.3764","-19.2156",NA,NA,NA,NA,NA
"118","2020-07-23 12:18:23-03","CEPLAC","CEPEC","16904","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus",NA,"S. A. Mori","12440","1979","07","21",NA,"Brasil","Bahia","RIO DE CONTAS","6-10Km ao NW de Rio de Contas, na estrada para o Pico das Almas.","-41.883333","-13.533333",NA,NA,NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"41W53'","13S32'",NA,NA,NA,NA,"30/09/1980"
"119","2020-07-23 12:18:23-03","CEPLAC","CEPEC","9974","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus",NA,"R. M. Harley","15419","1974","01","22",NA,"Brasil","Bahia","RIO DE CONTAS","25Km ao WNW cidade, rampa baixa ao N do Pico das Almas.","-41.916667","-13.533333",NA,NA,NA,NA,NA,NA,"S. A. Renvoize",NA,NA,NA,"41W55'","13S32'",NA,NA,NA,NA,"30/12/1995"
"120","2020-07-23 12:18:23-03","CEPLAC","CEPEC","40762","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus",NA,"G. Hatschbach","48238","1984","09","15",NA,"Brasil","Bahia","MUCUGÊ","Rod. Pra Andaraí, entre os Kms 5-15.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,"S. A. Renvoize",NA,NA,NA,NA,NA,"52493","auto",NA,NA,"30/12/1986"
"121","2019-11-01 15:15:58-03","UnB","UB","213595","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","85","2014","11","04","Southern America","Brasil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.616167","-10.86275",NA,NA,NA,"Erva 35 cm; Vereda. Margem direita do Rio Novo, próximo à casa do Sr. Jucelino",NA,NA,NA,NA,NA,NA,"-46.616167","-10.86275",NA,NA,NA,NA,NA
"122","2019-11-01 15:15:58-03","UnB","UB","213539","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","29","2014","11","02","Southern America","Brasil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.615","-10.868833",NA,NA,NA,"Erva 45 cm; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio",NA,NA,NA,NA,NA,NA,"-46.615","-10.868833",NA,NA,NA,NA,NA
"123","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Joly, AB","276","1970","06","07","Southern America","Brasil","Minas Gerais","Jaboticatubas","Km 132 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Garcia, CA","2001","03",NA,NA,NA,"31264","auto",NA,NA,NA
"124","2019-11-01 15:15:58-03","UnB","UB","102086","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Munhoz, CBR","1613","2000",NA,NA,"Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Água Fria","-47.509333","-14.072694",NA,NA,NA,NA,"UB0016274","UB0016274","Oliveira, RC",NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA,NA,NA
"125","2019-11-01 15:15:58-03","UnB","UB","102444","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Irwin, HS","8998","1965","10","06","Southern America","Brasil","Distrito Federal",NA,"3km ao S de Sobradinho",NA,NA,NA,NA,NA,NA,"UB0025497","UB0025497","Oliveira, RC","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-01 15:15:58-03","UnB","UB","139207","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Oliveira, RC; Valls, JFM; Carvalho, AM","2547","2010","06","29","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso, Distrito de São Jorge, Parque Nacional do Preguiça ao longo da trilha que leva à bica.","-47.811944","-14.172778",NA,NA,NA,"Campo rupestre.",NA,NA,"Valls, JFM","2010","07","01","-47.811944","-14.172778",NA,NA,NA,NA,NA
"127","2019-11-01 15:15:58-03","UnB","UB","175662","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Oliveira, RC; Ribeiro, ARO; Edward, WOO; Reis, PA","2723","2012","01","29","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Vila de São Jorge.Redor do Parque Nacional da Chapada dos Veadeiros, trilha do Abismo.","-47.811944","-14.184792","986","986",NA,NA,"UB0016275","UB0016275","Oliveira, RC","2012","01","29","-47.811944","-14.184792",NA,NA,NA,NA,NA
"128","2019-11-01 15:15:58-03","UnB","UB","189129","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Zanatta, MRV; Faria, JEQ","1197","2012","02","28","Southern America","Brasil","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.888889","-15.625833","1184","1184",NA,"Fotos (M.R.V.Zanatta); Erva, 1,5m. Flor com estigmas violeta e anteras roxas; Cerrado rupestre","UB0025498","UB0025498","Mello, TRB","2012",NA,NA,"-47.888889","-15.625833",NA,NA,NA,NA,NA
"129","2019-11-01 15:15:58-03","UnB","UB","195097","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7991","2010","10","28","Southern America","Brasil","Goiás","Cavalcante","Reserva Particular do Patrimônio Natural Serra do Tombador","-47.801167","-13.666833",NA,NA,NA,"Vereda","UB0016273","UB0016273",NA,NA,NA,NA,"-47.801167","-13.666833",NA,NA,NA,NA,NA
"130","2019-11-01 15:15:58-03","UnB","UB","195223","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7874","2010","05","24","Southern America","Brasil","Goiás","Cristalina","Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278",NA,NA,NA,"Vereda","UB0016271","UB0016271",NA,NA,NA,NA,"-47.699056","-16.738278",NA,NA,NA,NA,NA
"131","2019-11-01 15:15:58-03","UnB","UB","6088","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Oliveira, RS; Proença, CEB","124","1996","06","03","Southern America","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75","1030","1030",NA,"Inflorescência claras. Anteras vazias atro-purpúreas. Estiletes alvos.; Erva 0,7m; Campo úmido. Solo: Solo arenoso.","UB0016272","UB0016272","Filgueiras, TS",NA,NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA
"132","2019-11-01 15:15:58-03","UnB","UB","79214","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Irwin, HS","9360","1965","10","20","Southern America","Brasil","Goiás",NA,"13km ao NW de Veadeiros",NA,NA,NA,NA,NA,NA,"UB0016270","UB0016270","Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Munhoz, CBR; Eugênio, CUO","PP-FAL58","2011","12","21","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.906306","-15.930056","990","990",NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa)- CS4; Erva; Campo sujo",NA,NA,NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA,NA
"134","2021-03-16 09:44:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, CFS; Mutinelli, IK","620B","2020","08","04","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.543056","-14.106111",NA,NA,NA,"Altura: 40 cm; Erva. Espiguetas e ráquis vinho. Tricomas brancos; Campo de Murundus Denso. Campo Limpo do CM Brejeiro úmido. Periferia do murundu",NA,NA,"Oliveira, RC; Silva, CFS","2020","09","23","-47.543056","-14.106111",NA,NA,NA,NA,NA
"135","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Faria, JEQ","5887","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação","-43.612222","-18.261667","1218","1218",NA,"Erva com inflorescência creme; Campo rupestre com solo com areia branca","UB0125952","UB0125952","Oliveira, RC","2017","02",NA,"-43.612222","-18.261667",NA,NA,NA,NA,NA
"136","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Faria, JEQ","5886","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação","-43.612222","-18.261667","1218","1218",NA,"Erva com inflorescências vináceo-acinzentadas; Campo rupestre com solo com areia branca","UB0125953","UB0125953","Oliveira, RC","2017","02",NA,"-43.612222","-18.261667",NA,NA,NA,NA,NA
"137","2021-03-16 09:44:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, CFS; Mutinelli, IK","621B","2020","10","05","Southern America","Brasil","Goiás","Alto Paraíso de Goiás",NA,"-47.541864","-14.105411",NA,NA,NA,"Altura: 70 cm; Erva. Ráquis plana, larga, verde. Espigueta elíptica dourada/castanha. Geralemnte com dois racemos; Campo de Murundus Denso. Campo Limpo do CM Brejeiro úmido. Pequeno montículo",NA,NA,"Silva, CFS","2020","10","22","-47.541864","-14.105411",NA,NA,NA,NA,NA
"138","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Oliveira, RC","3491","2018","07","23","Southern America","Brasil","Goiás","Alto Paraíso","8 km após o Portal da Chapada em direção à Teresina de Goiás","-47.051278","-14.008461",NA,NA,NA,"Erva na margem de rio com vegetação rupestre; Margem de rio",NA,NA,"Oliveira, RC","2018","07","23","-47.051278","-14.008461",NA,NA,NA,NA,NA
"139","2019-11-01 15:15:58-03","UnB","UB","215474","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Ribeiro, ARO; et al.","379","2014","06","03","Southern America","Brasil","Goiás","Alto Paraíso","Parque Nacional da Chapada dos Veadeiros","-47.8275","-14.170972","1006","1006",NA,"Erva cespitosa; Substrato orgânico, com cascalho quartzoso e de ambiente geral: Campo úmido","UB0030461","UB0030461","Ribeiro, ARO","2014","06","03","-47.8275","-14.170972",NA,NA,NA,NA,NA
"140","2019-11-01 15:15:58-03","UnB","UB","213572","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, DP; Munhoz, CBR; Amaral, AG; Bijos, NR; Chagas, UR; Cardoso, DE; Reis, GR","62","2014","11","03","Southern America","Brasil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.615","-10.868833",NA,NA,NA,"Erva 40 cm; Vereda. Margem esquerda do Rio Novo, próximo à casa do Sr. Acácio",NA,NA,"Munhoz, CBR","2014","11","03","-46.615","-10.868833",NA,NA,NA,NA,NA
"141","2019-11-01 15:15:58-03","UnB","UB","214085","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","709","2015","06","08","Southern America","Brasil","Tocantins","Rio da Conceição","Estação Ecológica Serra Geral do Tocantins","-46.529167","-10.613472",NA,NA,NA,"Erva; Vereda em Mateiros, Margem do Rio preto, próximo ao córrego guará, na propriedade do Sr. Emivaldo.",NA,NA,NA,NA,NA,NA,"-46.529167","-10.613472",NA,NA,NA,NA,NA
"142","2019-11-01 15:15:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Joly, AB; Sendulski, T; Pereira, SMB; Joly, AM; Martins, F; Giulietti, AM","1649","1972","04","15","Southern America","Brasil","Minas Gerais","Jaboticatubas","Km 117 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"Garcia, CA","2001","03",NA,NA,NA,"31264","auto",NA,NA,NA
"143","2021-02-08 12:52:43-03","UFRGS","ICN","103591","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Boechat, SC; Filgueiras, T","34","1994","07","19","América do Sul","Brasil","GO",NA,"Rod. GO 118, próximo ao km 179","-47.652222","-14.057778",NA,NA,NA,"Área com muitas rochas entremeadas por árvores espaçadas com vegetação graminóide, vestígio de fogo",NA,NA,"Filgueiras, T",NA,NA,NA,"-47.652222","-14.057778",NA,NA,NA,NA,NA
"144","2021-02-08 12:52:43-03","UFRGS","ICN","156358","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Walter, BMT; et al.","4276","1999","06","21","América do Sul","Brasil","GO","Niquelândia","estrada Colinas do Sul cerca de 7 km de Colinas 2 km após a ponte do rio Tocantizinho. 14°11'48S 48°05'42W","-48.095","-14.196667","550","550",NA,"Doação do Herbário CEN.; Erva cespitosa, flor alva.; Solo hidromórfico, cinza-escuro. Relevo plano no local. Campo limpo úmido, no entorno de vereda.",NA,NA,"Oliveira, RC",NA,NA,NA,"-48.095","-14.196667",NA,NA,NA,NA,NA
"145","2021-02-08 12:52:43-03","UFRGS","ICN","119416","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Pirani, JR; Mello-Silva, R","s.n.","1987","05","22","América do Sul","Brasil","MG","Grão Mogol","Vale do Ribeirão dos Bois; 960m.s.n.m","-42.8897018432617","-16.5594005584717",NA,NA,NA,"Erva cespitosa, em solo arenoso, entre rochas. Espiguetas creme com longos tricomas alvos. Anteras vináceas. Estigma vináceo.",NA,NA,"Longhi-Wagner, HM",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA
"146","2021-02-08 12:52:43-03","UFRGS","ICN","160710","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Burman, AG","244a","1978","03","20","América do Sul","Brasil","MG","Jaboticatubas","ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Doação do Herbário SP.",NA,NA,"Garcia, CA",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"147","2021-02-08 12:52:43-03","UFRGS","ICN","160709","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Joly, AB; et al.","1649","1972","04","15","América do Sul","Brasil","MG","Jaboticatubas","Km 117 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Doação do Herbário SP.",NA,NA,"Garcia, CA",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"148","2021-02-08 12:52:43-03","UFRGS","ICN","160707","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Joly, AB; et al.","1346","1972","03","06","América do Sul","Brasil","MG","Jaboticatubas","Km 122 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,"Doação do Herbário SP.",NA,NA,"Garcia, CA",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA
"149","2021-02-08 12:52:43-03","UFRGS","ICN","133430","S","Plantae","Monocotyledon",NA,"Poaceae","Axonopus","fastigiatus","Axonopus fastigiatus","(Nees) Kuhlm.","Krieger, L","8565","1970","05","12","América do Sul","Brasil","MG",NA,"Parque Estadual de Ibitipoca",NA,NA,NA,NA,NA,"doação UFJF.",NA,NA,"Krieger, L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
