especie_original,cat_ameaca_cncflora,fonte
Lychnophora passerina,NT,cncflora_out_1
Lychnophora phylicifolia,DD,cncflora_out_1
Lychnophora pinaster,NT,cncflora_out_1
Lychnophora pinaster,NT,cncflora_out_0
Lychnophora pohlii,VU,cncflora_out_1
Lychnophora pohlii,EN,cncflora_out_0
Lychnophora ramosissima,VU,cncflora_out_1
Lychnophora regis,EN,cncflora_out_1
Lychnophora reticulata,EN,cncflora_out_1
Lychnophora reticulata,EN,cncflora_out_0
Lychnophora rosmarinifolia,VU,cncflora_out_1
Lychnophora rosmarinifolia,EN,cncflora_out_0
Lychnophora rupestris,EN,cncflora_out_1
Lychnophora santosii,EN,cncflora_out_1
Lychnophora santosii,EN,cncflora_out_0
Lychnophora sellowii,EN,cncflora_out_1
Lychnophora sericea,CR,cncflora_out_1
Lychnophora souzae,CR,cncflora_out_1
Lychnophora souzae,CR,cncflora_out_0
Lychnophora staavioides,EN,cncflora_out_1
Lychnophora syncephala,EN,cncflora_out_1
Lychnophora syncephala,EN,cncflora_out_0
Lychnophora tomentosa,VU,cncflora_out_1
Lychnophora villosissima,VU,cncflora_out_1
Lychnophora villosissima,EN,cncflora_out_0
Lychnophoriopsis candelabrum,VU,cncflora_out_1
Lychnophoriopsis candelabrum,EN,cncflora_out_0
Lychnophoriopsis damazioi,EN,cncflora_out_1
Lychnophoriopsis damazioi,EN,cncflora_out_0
Lychnophoriopsis hatschbachii,EN,cncflora_out_1
Lychnophoriopsis hatschbachii,EN,cncflora_out_0
Lychnophoriopsis heterotheca,EN,cncflora_out_1
Lycianthes rantonnei,LC,cncflora_out_1
Lycianthes repens,EN,cncflora_out_1
Lycium glomeratum,DD,cncflora_out_1
Lycopodiella benjaminiana,EN,cncflora_out_1
Lycopodiella bradei,EN,cncflora_out_1
Lycopodium jussiaei,EN,cncflora_out_1
Lymania alvimii,EN,cncflora_out_1
Lymania azurea,EN,cncflora_out_1
Lymania brachycaulis,EN,cncflora_out_1
Lymania corallina,EN,cncflora_out_1
Lymania globosa,EN,cncflora_out_1
Lymania spiculata,CR,cncflora_out_1
Lyroglossa grisebachii,LC,cncflora_out_1
Lytocaryum insigne,VU,cncflora_out_1
Mabea glaziovii,LC,cncflora_out_1
Macairea cuieirasii,EN,cncflora_out_1
Machaerina ensifolia,NT,cncflora_out_1
Machaerium androvillosum,CR,cncflora_out_1
Machaerium caratinganum,NT,cncflora_out_1
Machaerium firmum,VU,cncflora_out_1
Machaerium fulvovenosum,LC,cncflora_out_1
Machaerium hirtum,LC,cncflora_out_1
Machaerium inundatum,LC,cncflora_out_1
Machaerium legale,CR,cncflora_out_1
Machaerium leucopterum,LC,cncflora_out_1
Machaerium macaense,EN,cncflora_out_1
Machaerium nyctitans,LC,cncflora_out_1
Machaerium obovatum,VU,cncflora_out_1
Machaerium obovatum,VU,cncflora_out_0
Machaerium opacum,LC,cncflora_out_1
Machaerium paraguariense,LC,cncflora_out_1
Machaerium pedicellatum,LC,cncflora_out_1
Machaerium robsonnianum,LC,cncflora_out_1
Machaerium villosum,LC,cncflora_out_1
Maclura brasiliensis,EN,cncflora_out_1
Macradenia multiflora,LC,cncflora_out_1
Macradenia paulensis,DD,cncflora_out_1
Macradenia rubescens,NT,cncflora_out_1
Macrocarpaea atlantica,CR,cncflora_out_1
Macrocarpaea dolichophylla,CR,cncflora_out_1
Macroditassa adnata,LC,cncflora_out_1
Macroditassa lagoensis,LC,cncflora_out_1
Macroditassa marianae,CR,cncflora_out_1
Macrolobium brevense,LC,cncflora_out_1
Macrolobium cidii,DD,cncflora_out_1
Macrolobium conjunctum,DD,cncflora_out_1
Macrolobium cowanii,DD,cncflora_out_1
Macrolobium duckeanum,LC,cncflora_out_1
Macrolobium froesii,DD,cncflora_out_1
Macrolobium longipedicellatum,LC,cncflora_out_1
Macrolobium palustre,DD,cncflora_out_1
Macrolobium urupaense,DD,cncflora_out_1
Macropeplus dentatus,NT,cncflora_out_1
Macropeplus friburgensis,CR,cncflora_out_1
Macropeplus friburgensis,EN,cncflora_out_0
Macropeplus schwackeanus,CR,cncflora_out_1
Macropeplus schwackeanus,VU,cncflora_out_0
Macropodina bradei,EN,cncflora_out_1
Macrosamanea macrocalyx,DD,cncflora_out_1
Macrosamanea prancei,DD,cncflora_out_1
Macrosamanea prancei,VU,cncflora_out_0
Macroscepis aurea,DD,cncflora_out_1
Macroscepis magnifica,DD,cncflora_out_1
Macrothumia kuhlmannii,LC,cncflora_out_1
Macrotorus utriculatus,LC,cncflora_out_1
Magdalenaea limae,CR,cncflora_out_1
Magdalenaea limae,CR,cncflora_out_0
Magnolia ovata,LC,cncflora_out_1
Magnolia paranaensis,DD,cncflora_out_0
Magonia pubescens,LC,cncflora_out_1
Malachra radiata,LC,cncflora_out_1
Malanea spicata,DD,cncflora_out_1
Malaxis cogniauxiana,NT,cncflora_out_1
Malaxis excavata,LC,cncflora_out_1
Malaxis jaraguae,VU,cncflora_out_1
Malaxis parthonii,LC,cncflora_out_1
Malmea manausensis,LC,cncflora_out_1
Malmea obovata,DD,cncflora_out_1
Malouetia amplexicaulis,DD,cncflora_out_1
Malouetia aquatica,DD,cncflora_out_1
Malouetia cestroides,LC,cncflora_out_1
Malouetia gracillima,EN,cncflora_out_1
Malvastrum americanum,LC,cncflora_out_1
Mandevilla coccinea,LC,cncflora_out_1
Mandevilla crassinoda,EN,cncflora_out_1
Mandevilla fragrans,LC,cncflora_out_1
Mandevilla hirsuta,LC,cncflora_out_1
Mandevilla rubra,EN,cncflora_out_1
Mandevilla sellowii,NT,cncflora_out_1
Mandevilla semirii,EN,cncflora_out_1
Mandevilla venulosa,NT,cncflora_out_1
Mandirola ichthyostoma,DD,cncflora_out_1
Manettia campanulacea,CR,cncflora_out_1
Manettia fimbriata,NT,cncflora_out_1
Manettia lutescens,DD,cncflora_out_1
Manettia parvula,DD,cncflora_out_1
Manettia pauciflora,EN,cncflora_out_1
Manettia pedunculata,VU,cncflora_out_1
Manettia tweedieana,NT,cncflora_out_1
Manihot carthaginensis,LC,cncflora_out_1
Manihot dichotoma,LC,cncflora_out_1
Manihot elongata,LC,cncflora_out_1
Manihot glaziovii,LC,cncflora_out_1
Manihot grahamii,LC,cncflora_out_1
Manihot procumbens,VU,cncflora_out_1
Manilkara bella,EN,cncflora_out_1
Manilkara cavalcantei,DD,cncflora_out_1
Manilkara dardanoi,CR,cncflora_out_1
Manilkara dardanoi,VU,cncflora_out_0
Manilkara decrescens,VU,cncflora_out_1
Manilkara elata,DD,cncflora_out_1
Manilkara excelsa,DD,cncflora_out_1
Manilkara huberi,LC,cncflora_out_1
Manilkara longifolia,NT,cncflora_out_1
Manilkara longifolia,NT,cncflora_out_0
Manilkara maxima,EN,cncflora_out_1
Manilkara maxima,EN,cncflora_out_0
Manilkara multifida,NT,cncflora_out_1
Manilkara multifida,VU,cncflora_out_0
Manilkara paraensis,NT,cncflora_out_1
Manilkara rufula,LC,cncflora_out_1
Manilkara subsericea,LC,cncflora_out_1
Mapinguari desvauxianus,LC,cncflora_out_1
Maranta bicolor,LC,cncflora_out_1
Maranta subterranea,VU,cncflora_out_1
Maranta zingiberina,LC,cncflora_out_1
Marcetia alba,CR,cncflora_out_1
Marcetia bahiana,EN,cncflora_out_1
Marcetia bracteolaris,DD,cncflora_out_1
Marcetia formosa,EN,cncflora_out_1
Marcetia hatschbachii,EN,cncflora_out_1
Marcetia luetzelburgii,EN,cncflora_out_1
Marcetia lychnophoroides,EN,cncflora_out_1
Marcetia nummularia,EN,cncflora_out_1
Marcetia oxycoccoides,EN,cncflora_out_1
Marcetia semiriana,EN,cncflora_out_1
Marcetia shepherdii,EN,cncflora_out_1
Marcetia viscida,VU,cncflora_out_1
Marcgravia comosa,EN,cncflora_out_1
Marcgravia polyantha,LC,cncflora_out_1
Marchantia berteroana,EN,cncflora_out_1
Margaritaria nobilis,LC,cncflora_out_1
Margyricarpus pinnatus,LC,cncflora_out_1
Marlierea acuminatissima,DD,cncflora_out_1
Marlierea capitata,DD,cncflora_out_1
Marlierea choriophylla,EN,cncflora_out_1
Marlierea estrellensis,DD,cncflora_out_1
Marlierea gardneriana,DD,cncflora_out_1
Marlierea guanabarina,CR,cncflora_out_1
Marlierea krapovickae,EN,cncflora_out_1
Marlierea langsdorffii,DD,cncflora_out_1
Marlierea lealcostae,CR,cncflora_out_1
Marlierea martinellii,EN,cncflora_out_1
Marlierea occhionii,CR,cncflora_out_1
Marlierea polygama,NT,cncflora_out_1
Marlierea regeliana,LC,cncflora_out_1
Marlierea reitzii,LC,cncflora_out_1
Marlierea resupinata,DD,cncflora_out_1
Marlierea sessiliflora,DD,cncflora_out_1
Marlierea silvestris,DD,cncflora_out_1
Marlierea skortzoviana,CR,cncflora_out_1
Marlierea suaveolens,LC,cncflora_out_1
Marlierea subacuminata,LC,cncflora_out_1
Marlierea sucrei,NT,cncflora_out_1
Marlierea teuscheriana,NT,cncflora_out_1
Marsdenia altissima,LC,cncflora_out_1
Marsdenia fontellana,DD,cncflora_out_1
Marsdenia glaziovii,DD,cncflora_out_1
Marsdenia neomanarae,EN,cncflora_out_1
Marsdenia otoniense,CR,cncflora_out_1
Marsdenia queirozii,EN,cncflora_out_1
Marsdenia sessilifolia,EN,cncflora_out_1
Marsdenia virgultorum,DD,cncflora_out_1
Martiodendron fluminense,EN,cncflora_out_1
Martiodendron mediterraneum,LC,cncflora_out_1
Mascagnia aptera,CR,cncflora_out_1
Maschalostachys markgrafii,EN,cncflora_out_1
Masdevallia discoidea,CR,cncflora_out_1
Matayba cristae,VU,cncflora_out_1
Matayba grandis,LC,cncflora_out_1
Matayba leucodyctia,DD,cncflora_out_1
Matayba livescens,NT,cncflora_out_1
Matayba obovata,LC,cncflora_out_1
Matayba punctata,NT,cncflora_out_1
Matayba sylvatica,LC,cncflora_out_1
Matayba talisioides,DD,cncflora_out_1
Matelea bahiensis,EN,cncflora_out_1
Matelea glaziovii,VU,cncflora_out_1
Matelea hatschbachii,EN,cncflora_out_1
Matelea marcoassisii,VU,cncflora_out_1
Matelea matogrossensis,DD,cncflora_out_1
Matelea quinquedentata,DD,cncflora_out_1
Matelea refracta,DD,cncflora_out_1
Matelea santosii,EN,cncflora_out_1
Mauritia carana,LC,cncflora_out_1
Maxillaria pterocarpa,DD,cncflora_out_1
Maxillaria robusta,LC,cncflora_out_1
Maytenus acanthophylla,VU,cncflora_out_1
Maytenus aquifolia,LC,cncflora_out_1
Maytenus basidentata,DD,cncflora_out_1
Maytenus basidentata,CR,cncflora_out_0
Maytenus boaria,NT,cncflora_out_1
Maytenus brasiliensis,LC,cncflora_out_1
Maytenus comocladiaeformis,DD,cncflora_out_1
Maytenus dasyclada,LC,cncflora_out_1
Maytenus floribunda,LC,cncflora_out_1
Maytenus glaucescens,LC,cncflora_out_1
Maytenus ilicifolia,LC,cncflora_out_1
Maytenus opaca,NT,cncflora_out_1
Maytenus quadrangulata,EN,cncflora_out_1
Maytenus radlkoferiana,DD,cncflora_out_1
Maytenus robusta,LC,cncflora_out_1
Maytenus rupestris,VU,cncflora_out_1
Maytenus samydaeformis,CR,cncflora_out_1
Mecardonia grandiflora,NT,cncflora_out_1
Megalastrum wacketii,EN,cncflora_out_1
Melanopsidium nigrum,VU,cncflora_out_1
Melanopsidium nigrum,VU,cncflora_out_0
Melanoxylon brauna,VU,cncflora_out_1
Melanthera latifolia,LC,cncflora_out_1
Melasma rhinanthoides,LC,cncflora_out_1
Melica arzivencoi,EN,cncflora_out_1
Melicoccus espiritosantensis,EN,cncflora_out_1
Melicoccus espiritosantensis,EN,cncflora_out_0
Meliosma chartacea,VU,cncflora_out_1
Meliosma itatiaiae,VU,cncflora_out_1
Melocactus azureus,EN,cncflora_out_1
Melocactus conoideus,CR,cncflora_out_1
Melocactus deinacanthus,CR,cncflora_out_1
Melocactus ferreophilus,EN,cncflora_out_1
Melocactus glaucescens,EN,cncflora_out_1
Melocactus lanssensianus,EN,cncflora_out_1
Melocactus pachyacanthus,EN,cncflora_out_1
Melocactus paucispinus,VU,cncflora_out_1
Melocactus violaceus,VU,cncflora_out_1
Melocactus violaceus subsp. ritteri,EN,cncflora_out_1
Melpomene peruviana,LC,cncflora_out_1
Mendoncia mollis,LC,cncflora_out_1
Meriania aracaensis,LC,cncflora_out_1
Meriania callophylla,VU,cncflora_out_1
Meriania calophylla,EN,cncflora_out_1
Meriania excelsa,CR,cncflora_out_1
Meriania glabra,VU,cncflora_out_1
Meriania glazioviana,EN,cncflora_out_1
Meriania inflata,CR,cncflora_out_1
Meriania longipes,EN,cncflora_out_1
Meriania neblinensis,DD,cncflora_out_1
Meriania paniculata,NT,cncflora_out_1
Meriania robusta,EN,cncflora_out_1
Meriania tetramera,NT,cncflora_out_1
Merianthera burlemarxii,EN,cncflora_out_1
Merianthera eburnea,EN,cncflora_out_1
Merianthera pulchra,VU,cncflora_out_1
Merianthera pulchra,VU,cncflora_out_0
Merianthera sipolisii,VU,cncflora_out_1
Merianthera verrucosa,EN,cncflora_out_1
Merostachys abadiana,CR,cncflora_out_1
Merostachys burmanii,EN,cncflora_out_1
Merostachys caucaiana,CR,cncflora_out_1
Merostachys neesii,DD,cncflora_out_1
Merostachys scandens,CR,cncflora_out_1
Merostachys skvortzovii,LC,cncflora_out_1
Merremia aturensis,LC,cncflora_out_1
Merremia repens,EN,cncflora_out_1
Mesadenella atroviridis,NT,cncflora_out_1
Mesosetum alatum,EN,cncflora_out_1
Mesosetum ferrugineum,LC,cncflora_out_1
Mesosetum longiaristatum,EN,cncflora_out_1
Metastelma giuliettianum,EN,cncflora_out_1
Metastelma harleyi,EN,cncflora_out_1
Metrodorea maracasana,VU,cncflora_out_1
Metrodorea maracasana,VU,cncflora_out_0
Metzgeria brasiliensis,LC,cncflora_out_1
Metzgeria hegewaldii,EN,cncflora_out_1
Metzgeria liebmanniana,LC,cncflora_out_1
Metzgeria psilocraspeda,LC,cncflora_out_1
Metzgeria subaneura,DD,cncflora_out_1
Mezia araujoi,EN,cncflora_out_1
Mezilaurus crassiramea,NT,cncflora_out_1
Mezilaurus decurrens,EN,cncflora_out_1
Mezilaurus duckei,EN,cncflora_out_1
Mezilaurus glabriantha,CR,cncflora_out_1
Mezilaurus itauba,VU,cncflora_out_1
Mezilaurus manausensis,DD,cncflora_out_1
Mezilaurus micrantha,EN,cncflora_out_1
Mezilaurus microphylla,CR,cncflora_out_1
Mezilaurus navalium,CR,cncflora_out_1
Mezilaurus navalium,EN,cncflora_out_0
Mezilaurus vanderwerffii,VU,cncflora_out_1
Miconia altissima,LC,cncflora_out_1
Miconia amoena,LC,cncflora_out_1
Miconia angelana,VU,cncflora_out_1
Miconia angelana,CR,cncflora_out_0
Miconia argyraea,DD,cncflora_out_1
Miconia atlantica,LC,cncflora_out_1
Miconia augusti,DD,cncflora_out_1
Miconia baumgratziana,LC,cncflora_out_1
Miconia bradeana,EN,cncflora_out_1
Miconia brasiliensis,LC,cncflora_out_1
Miconia caiuia,NT,cncflora_out_1
Miconia capixaba,EN,cncflora_out_1
Miconia capixaba,CR,cncflora_out_0
Miconia carvalhoana,CR,cncflora_out_1
Miconia castaneiflora,VU,cncflora_out_1
Miconia cinerea,CR,cncflora_out_1
Miconia cipoensis,EN,cncflora_out_1
Miconia cubatanensis,LC,cncflora_out_1
Miconia dichroa,DD,cncflora_out_1
Miconia doriana,LC,cncflora_out_1
Miconia dorsaliporosa,NT,cncflora_out_1
Miconia eichleri,LC,cncflora_out_1
Miconia elaeodendron,VU,cncflora_out_1
Miconia fasciculata,LC,cncflora_out_1
Miconia fluminensis,DD,cncflora_out_1
Miconia gigantea,EN,cncflora_out_1
Miconia gilva,DD,cncflora_out_1
Miconia glazioviana,DD,cncflora_out_1
Miconia glazioviana,VU,cncflora_out_0
Miconia goldenbergiana,NT,cncflora_out_1
Miconia ibaguensis,LC,cncflora_out_1
Miconia johnwurdackiana,EN,cncflora_out_1
Miconia klotzschii,DD,cncflora_out_1
Miconia kollmannii,DD,cncflora_out_1
Miconia laeta,DD,cncflora_out_1
Miconia lagunensis,EN,cncflora_out_1
Miconia longicuspis,NT,cncflora_out_1
Miconia lurida,EN,cncflora_out_1
Miconia manauara,LC,cncflora_out_1
Miconia mellina,LC,cncflora_out_1
Miconia mendoncae,VU,cncflora_out_1
Miconia michelangeliana,DD,cncflora_out_1
Miconia oblongifolia,DD,cncflora_out_1
Miconia octopetala,LC,cncflora_out_1
Miconia ovalifolia,DD,cncflora_out_1
Miconia ovata,DD,cncflora_out_1
Miconia paucidens,LC,cncflora_out_1
Miconia penduliflora,EN,cncflora_out_1
Miconia penduliflora,EN,cncflora_out_0
Miconia petroniana,LC,cncflora_out_1
Miconia picinguabensis,CR,cncflora_out_1
Miconia picinguabensis,EN,cncflora_out_0
Miconia polyandra,LC,cncflora_out_1
Miconia pseudoeichleri,DD,cncflora_out_1
Miconia pulchra,DD,cncflora_out_1
Miconia rabenii,DD,cncflora_out_1
Miconia ramboi,LC,cncflora_out_1
Miconia rimalis,LC,cncflora_out_1
Miconia robustissima,LC,cncflora_out_1
Miconia rufipila,CR,cncflora_out_1
Miconia sclerophylla,LC,cncflora_out_1
Miconia setosociliata,NT,cncflora_out_1
Miconia setosociliata,VU,cncflora_out_0
Miconia shepherdii,LC,cncflora_out_1
Miconia suberosa,DD,cncflora_out_1
Miconia subvernicosa,VU,cncflora_out_1
Miconia tentaculifera,NT,cncflora_out_1
Miconia urophylla,LC,cncflora_out_1
Miconia valentinensis,CR,cncflora_out_1
Miconia warmingiana,DD,cncflora_out_1
Miconia weddellii,DD,cncflora_out_1
Miconia willdenowii,LC,cncflora_out_1
Micrandropsis scleroxylon,LC,cncflora_out_1
Micranthemum umbrosum,LC,cncflora_out_1
Micranthocereus albicephalus,EN,cncflora_out_1
Micranthocereus auriazureus,EN,cncflora_out_1
Micranthocereus dolichospermaticus,EN,cncflora_out_1
Micranthocereus polyanthus,EN,cncflora_out_1
Micranthocereus streckeri,CR,cncflora_out_1
Micranthocereus violaciflorus,EN,cncflora_out_1
Microchilus arietinus,LC,cncflora_out_1
Microgramma crispata,LC,cncflora_out_1
Microlicia balsamifera,VU,cncflora_out_1
Microlicia canastrensis,EN,cncflora_out_1
Microlicia cardiophora,DD,cncflora_out_1
Microlicia cipoana,EN,cncflora_out_1
Microlicia crebropunctata,DD,cncflora_out_1
Microlicia cuspidifolia,CR,cncflora_out_1
Microlicia doryphylla,NT,cncflora_out_1
Microlicia elegans,DD,cncflora_out_1
Microlicia fasciculata,LC,cncflora_out_1
Microlicia flava,EN,cncflora_out_1
Microlicia fulva,LC,cncflora_out_1
Microlicia giuliettiana,NT,cncflora_out_1
Microlicia glazioviana,EN,cncflora_out_1
Microlicia humilis,VU,cncflora_out_1
Microlicia juniperina,DD,cncflora_out_1
Microlicia macedoi,EN,cncflora_out_1
Microlicia melanostagma,DD,cncflora_out_1
Microlicia microphylla,CR,cncflora_out_1
Microlicia minima,NT,cncflora_out_1
Microlicia monticola,NT,cncflora_out_1
Microlicia mucugensis,EN,cncflora_out_1
Microlicia myrtoidea,NT,cncflora_out_1
Microlicia noblickii,EN,cncflora_out_1
Microlicia obtusifolia,EN,cncflora_out_1
Microlicia oligochaeta,EN,cncflora_out_1
Microlicia ordinata,EN,cncflora_out_1
Microlicia petasensis,VU,cncflora_out_1
Microlicia psammophila,EN,cncflora_out_1
Microlicia scoparia,NT,cncflora_out_1
Microlicia sincorensis,VU,cncflora_out_1
Microlicia subaequalis,EN,cncflora_out_1
Microlicia subalata,CR,cncflora_out_1
Microlicia tenuifolia,EN,cncflora_out_1
Microlicia trichocalycina,CR,cncflora_out_1
Microlicia vernicosa,EN,cncflora_out_1
Micropholis casiquiarensis,LC,cncflora_out_1
Micropholis caudata,DD,cncflora_out_1
Micropholis cayennensis,LC,cncflora_out_1
Micropholis compta,NT,cncflora_out_1
Micropholis crassipedicellata,LC,cncflora_out_1
Micropholis cylindrocarpa,LC,cncflora_out_1
Micropholis emarginata,NT,cncflora_out_1
Micropholis emarginata,EN,cncflora_out_0
Micropholis gnaphaloclados,NT,cncflora_out_1
Micropholis grandiflora,DD,cncflora_out_1
Micropholis humboldtiana,LC,cncflora_out_1
Micropholis madeirensis,LC,cncflora_out_1
Micropholis maguirei,LC,cncflora_out_1
Micropholis resinifera,LC,cncflora_out_1
Micropholis retusa,DD,cncflora_out_1
Micropholis sanctae-rosae,LC,cncflora_out_1
Micropholis splendens,EN,cncflora_out_1
Micropholis splendens,EN,cncflora_out_0
Micropholis submarginalis,LC,cncflora_out_1
Micropholis williamii,LC,cncflora_out_1
Micropolypodium perpusillum,EN,cncflora_out_1
Microtea bahiensis,EN,cncflora_out_1
Microtea maypurensis,LC,cncflora_out_1
Microtea papilosa,VU,cncflora_out_1
Microtea scabrida,LC,cncflora_out_1
Miersiella umbellata,LC,cncflora_out_1
Mikania additicia,EN,cncflora_out_1
Mikania alexandreae,DD,cncflora_out_1
Mikania alvimii,EN,cncflora_out_1
Mikania anethifolia,EN,cncflora_out_1
Mikania argyreiae,VU,cncflora_out_1
Mikania biformis,NT,cncflora_out_1
Mikania cabrerae,EN,cncflora_out_1
Mikania campos-portoana,EN,cncflora_out_1
Mikania capricorni,NT,cncflora_out_1
Mikania casarettoi,DD,cncflora_out_1
Mikania chlorolepis,NT,cncflora_out_1
Mikania cipoensis,EN,cncflora_out_1
Mikania clematidifolia,VU,cncflora_out_1
Mikania decumbens,NT,cncflora_out_1
Mikania dusenii,CR,cncflora_out_1
Mikania firmula,VU,cncflora_out_1
Mikania glabra,EN,cncflora_out_1
Mikania glauca,EN,cncflora_out_1
Mikania glomerata,LC,cncflora_out_1
Mikania hartbergii,EN,cncflora_out_1
Mikania hastato-cordata,VU,cncflora_out_1
Mikania hastifolia,EN,cncflora_out_1
Mikania hemisphaerica,LC,cncflora_out_1
Mikania itambana,EN,cncflora_out_1
Mikania lindbergii,LC,cncflora_out_1
Mikania lindleyana,LC,cncflora_out_1
Mikania malacolepis,DD,cncflora_out_1
Mikania microdonta,LC,cncflora_out_1
Mikania microptera,NT,cncflora_out_1
Mikania mosenii,DD,cncflora_out_1
Mikania neurocaula,EN,cncflora_out_1
Mikania nodulosa,NT,cncflora_out_1
Mikania oblongifolia,LC,cncflora_out_1
Mikania oreophila,EN,cncflora_out_1
Mikania paranahybensis,DD,cncflora_out_1
Mikania pinnatiloba,EN,cncflora_out_1
Mikania premnifolia,EN,cncflora_out_1
Mikania pteropoda,EN,cncflora_out_1
Mikania rufescens,NT,cncflora_out_1
Mikania smaragdina,NT,cncflora_out_1
Mikania ternata,LC,cncflora_out_1
Mikania trinervis,LC,cncflora_out_1
Mikania ulei,LC,cncflora_out_1
Mikania variifolia,EN,cncflora_out_1
Mikania vauthieriana,EN,cncflora_out_1
Mikania viminea,EN,cncflora_out_1
Mikania warmingii,EN,cncflora_out_1
Miltonia clowesii,NT,cncflora_out_1
Miltonia flava,DD,cncflora_out_1
Miltonia flavescens,LC,cncflora_out_1
Miltonia regnellii,LC,cncflora_out_1
Miltonia spectabilis,LC,cncflora_out_1
Mimosa acroconica,CR,cncflora_out_1
Mimosa acroconica,EN,cncflora_out_0
Mimosa acutistipula var. ferrea,DD,cncflora_out_1
Mimosa adamantina,EN,cncflora_out_1
Mimosa adenophylla,LC,cncflora_out_1
Mimosa adenotricha,NT,cncflora_out_1
Mimosa afranioi,EN,cncflora_out_1
Mimosa balduinii,EN,cncflora_out_1
Mimosa barretoi,EN,cncflora_out_1
Mimosa bathyrrhena,EN,cncflora_out_1
Mimosa bispiculata,CR,cncflora_out_1
Mimosa bocainae,CR,cncflora_out_1
Mimosa bombycina,EN,cncflora_out_1
Mimosa caesalpiniifolia,LC,cncflora_out_1
Mimosa capito,NT,cncflora_out_1
Mimosa catharinensis,EN,cncflora_out_1
Mimosa chrysastra,CR,cncflora_out_1
Mimosa cryptothamnos,EN,cncflora_out_1
Mimosa cubatanensis,NT,cncflora_out_1
Mimosa cyclophylla,CR,cncflora_out_1
Mimosa decorticans,EN,cncflora_out_1
Mimosa decorticans,LC,cncflora_out_0
Mimosa dichroa,NT,cncflora_out_1
Mimosa dominarum,EN,cncflora_out_1
Mimosa emaensis,VU,cncflora_out_1
Mimosa ernestii,CR,cncflora_out_1
Mimosa exalbescens,DD,cncflora_out_1
Mimosa glazioui,CR,cncflora_out_1
Mimosa glycyrrhizoides,DD,cncflora_out_1
Mimosa hatschbachii,EN,cncflora_out_1
Mimosa heringeri,EN,cncflora_out_1
Mimosa humifusa,DD,cncflora_out_1
Mimosa humivagans,DD,cncflora_out_1
Mimosa involucrata,EN,cncflora_out_1
Mimosa itatiaiensis,EN,cncflora_out_1
Mimosa lanata,DD,cncflora_out_1
Mimosa laniceps,DD,cncflora_out_1
Mimosa lepidophora,NT,cncflora_out_1
Mimosa leprosa,EN,cncflora_out_1
Mimosa leptantha,DD,cncflora_out_1
Mimosa lithoreas,EN,cncflora_out_1
Mimosa macedoana,EN,cncflora_out_1
Mimosa manidea,NT,cncflora_out_1
Mimosa mensicola,EN,cncflora_out_1
Mimosa montis-carasae,EN,cncflora_out_1
Mimosa myuros,EN,cncflora_out_1
Mimosa myuros,VU,cncflora_out_0
Mimosa neonitens,EN,cncflora_out_1
Mimosa niomarlei,DD,cncflora_out_1
Mimosa oligosperma,EN,cncflora_out_1
Mimosa osmarii,VU,cncflora_out_1
Mimosa pabstiana,LC,cncflora_out_1
Mimosa pabstiana,DD,cncflora_out_0
Mimosa paucifolia,VU,cncflora_out_1
Mimosa perplicata,CR,cncflora_out_1
Mimosa pseudotrachycarpa,LC,cncflora_out_1
Mimosa psittacina,EN,cncflora_out_1
Mimosa pycnocoma,DD,cncflora_out_1
Mimosa pyrenea,NT,cncflora_out_1
Mimosa regina,EN,cncflora_out_1
Mimosa regina,EN,cncflora_out_0
Mimosa rheiptera,EN,cncflora_out_1
Mimosa robsonii,DD,cncflora_out_1
Mimosa sanguinolenta,LC,cncflora_out_1
Mimosa setosissima,LC,cncflora_out_1
Mimosa skinneri,EN,cncflora_out_1
Mimosa skinneri,LC,cncflora_out_0
Mimosa skinneri var. carajarum,CR,cncflora_out_1
Mimosa sobralii,EN,cncflora_out_1
Mimosa splendida,EN,cncflora_out_1
Mimosa strobiliflora,CR,cncflora_out_1
Mimosa suburbana,CR,cncflora_out_1
Mimosa thomista,EN,cncflora_out_1
Mimosa tocantinensis,EN,cncflora_out_1
Mimosa ulbrichiana,LC,cncflora_out_1
Mimosa ulei,EN,cncflora_out_1
Mimosa uniceps,EN,cncflora_out_1
Mimosa urandiensis,DD,cncflora_out_1
Mimosa urticaria,EN,cncflora_out_1
Mimosa verrucosa,LC,cncflora_out_1
Mimosa virgula,NT,cncflora_out_1
Minaria abortiva,DD,cncflora_out_1
Minaria acerosa,LC,cncflora_out_1
Minaria bifurcata,CR,cncflora_out_1
Minaria campanuliflora,CR,cncflora_out_1
Minaria diamantinensis,CR,cncflora_out_1
Minaria grazielae,EN,cncflora_out_1
Minaria hemipogonoides,CR,cncflora_out_1
Minaria inconspicua,EN,cncflora_out_1
Minaria lourteigiae,DD,cncflora_out_1
Minaria magisteriana,EN,cncflora_out_1
Minaria monocoronata,CR,cncflora_out_1
Minaria polygaloides,EN,cncflora_out_1
Minaria refractifolia,VU,cncflora_out_1
Minaria semirii,EN,cncflora_out_1
Minasia alpestris,EN,cncflora_out_1
Minasia cabralensis,EN,cncflora_out_1
Minasia lewinsohnii,DD,cncflora_out_1
Minasia pereirae,EN,cncflora_out_1
Minasia scapigera,EN,cncflora_out_1
Mitracarpus anthospermoides,EN,cncflora_out_1
Mitracarpus baturitensis,LC,cncflora_out_1
Mitracarpus eritrichoides,EN,cncflora_out_1
