"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","individualCount","fieldNumber","infraspecificEpithet","sex"
"181","2019-11-01 14:53:49-03","UnB","UB","207108","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Chaves, DA","Chaves, DA","162","2013","01","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Cadeia do Espinhaço: Chapada dos Coutos, atrás do Parque Estadual do Rio Preto indo pelo Acaba Mundo","-43.332933","-18.29335",NA,"Complexo Rupestre",NA,NA,"1335","1335","2014","07","29",NA,NA,"-43.332933","-18.29335",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-01 14:53:51-03","UnB","UB","124196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumacher","Nakajima, JN","Nakajima, JN","2585","1997","06","26","Southern America","Brasil","Minas Gerais","São Roque de Minas","Chapadão da Babilônia, lado voltado para Delfinópolis, próximo ao Vale do Rio Santo Antônio, Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Brácteas esverdeadas. Corola, anteras e ramos do estilete creme a lilás claro; Arvoreta 1,7m.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-01 14:53:51-03","UnB","UB","124197","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H. Schumacher","Nakajima, JN","Romero, R","4254","1997","06","25","Southern America","Brasil","Minas Gerais","São Roque de Minas","Estrada para a Fazenda do Fundão, Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Brácteas esverdeadas, lanosas. Corola e ramos doe stilete branco-róseos.; Árvore 2,5m.; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-05-06 11:53:13-03","UFU","HUFU","15548","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4249","1997","06","25",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Fazenda do Fundão.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. 2,0 m. Brácteas esverdeadas lanosas, corola rósea, ramos do estilete brancos, papilho vinho.; Campo rupestre.","HUFU00057794","HUFU00057794",NA,NA,"2007","08","06","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-05-06 11:53:13-03","UFU","HUFU","24891","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loewille, R.","Nakajima, J.N.; Romero, R.","3117","2001","04","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Estrada para Serra do Cabral, Cerca de 12km NE da cidade.","-44.196944","-17.707778",NA,"Árvore, ca. 2 m. Brácteas involucrais esverdeado-prateadas, capítulos jovens.; Campo rupestre.","HUFU00046010","HUFU00046010","1063","1063","2007","08","06",NA,NA,"-44.196944","-17.707778",NA,NA,NA,NA,NA,NA,NA
"186","2019-05-06 11:53:13-03","UFU","HUFU","40647","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Semir, J.","Sasaki, D.; Junqueira, A.B.","529","2003","05","24",NA,"Brasil","São Paulo","Pedregulho","Usina de Estreito, Acampamento de Estreito.","-47.277222","-20.157778",NA,"Árvore, ca. 2,5 m. Folhas discolores, face abaxial creme, eixo da inflorescência castanho-claro. Brácteas involucrais verdes, flores alvas e pápus creme.; Encosta a margem da represa, próxima a barragem. Campo sujo pedregoso com afl","HUFU00045942","HUFU00045942","720","720","2004",NA,NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,NA
"187","2019-05-06 11:53:13-03","UFU","HUFU","58821","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Loeuille, B.","Quaresma, A.S.; Franco, I.M.; Andrino, C.O.; Tannure, M.P. & Costa, F.N.","105","2010","05","13",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaicuí, Estrada para Barão de Guaicuí","-43.722222","-18.371667",NA,"Arbusto 2 metro de altura. Corola lilás a alva, ápice das brácteas involucrais vináceo.; Cerrado.","HUFU00046009","HUFU00046009","1386","1386","2010","08","10",NA,NA,"-43.722222","-18.371667",NA,NA,NA,NA,NA,NA,NA
"188","2019-05-06 11:53:13-03","UFU","HUFU","60484","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Marques, D.; Araújo, I.M.","239","2011","08","23",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Ponto 1. Trilha para a cachoeira da Sentinela.","-43.541944","-18.176667",NA,"Arbusto, ca. 3 m alt. Brácteas involucrais verdes, papus creme e cipsela palha.; Campo rupestre.","HUFU00046004","HUFU00046004","1191","1191","2011","11","25",NA,NA,"-43.541944","-18.176667",NA,NA,NA,NA,NA,NA,NA
"189","2019-05-06 11:53:13-03","UFU","HUFU","60485","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","280","2011","10","03",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Duas Pontes.","-43.573611","-18.184722",NA,"Árvore, ca. 2,5 m alt. Frutos marrons.; Campo rupestre.","HUFU00046002","HUFU00046002",NA,NA,"2011","11","26",NA,NA,"-43.573611","-18.184722",NA,NA,NA,NA,NA,NA,NA
"190","2019-05-06 11:53:13-03","UFU","HUFU","60496","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Araújo, I.M.; Marques, D.","147","2011","08","24",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Duas pontes.","-43.635556","-18.186944",NA,"Árvore, ca. 3 m alt. Brácteas involucrais esverdeadas, papus e corola creme.; Camo rupestre em solo arenoso.","HUFU00046003","HUFU00046003",NA,NA,"2011","11","25",NA,NA,"-43.635556","-18.186944",NA,NA,NA,NA,NA,NA,NA
"191","2019-05-06 11:53:13-03","UFU","HUFU","60545","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Marques, D.; Araújo, I.M.; Romero, R. & Versiane, A.F.A.","334","2011","10","04",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Jatobazeiro.","-43.572778","-18.142778",NA,"Árvore, ca. 3 m alt. Brácteas involucrais castanhas, papus creme.; Campo rupestre.","HUFU00046001","HUFU00046001","1149","1149","2011","11","25",NA,NA,"-43.572778","-18.142778",NA,NA,NA,NA,NA,NA,NA
"192","2019-05-06 11:53:13-03","UFU","HUFU","63249","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Franco, I.M.; et al.","958","2012","04","25",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Água limpa de cima.","-43.603056","-18.217222",NA,"Arvoreta, até 2 m alt. Folha discolor, argêntea, flores lilás amareladas.; Campo rupestre, solo arenoso ao lado da trilha.","HUFU00046006","HUFU00046006","1279","1279","2012","04","30",NA,NA,"-43.603056","-18.217222",NA,NA,NA,NA,NA,NA,NA
"193","2019-05-06 11:53:13-03","UFU","HUFU","63261","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Franco, I.M.; et al.","934","2012","04","25",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Jatobazeiro da Santa Apolônia.","-43.569722","-18.204444",NA,"Árvore, ca. 3 m alt. folhas argenteas, flores lilases em botão, abertas creme, antera com estrias castanhas, estilete creme.; Campo rupestre. Em afloramento rochoso.","HUFU00046000","HUFU00046000","1215","1215",NA,NA,NA,NA,NA,"-43.569722","-18.204444",NA,NA,NA,NA,NA,NA,NA
"194","2019-05-06 11:53:13-03","UFU","HUFU","63595","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Marques, D.; Franco, I.M. & Silva, K.R.","460","2012","06","26",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Buracão.","-43.629167","-18.204722",NA,"Subarbusto, ca. 1,5 m alt. Brácteas involucrais verdes, flores do raio amarelas, frutos negros.; Cerrado rupestre.","HUFU00046005","HUFU00046005","1145","1145","2012","08","07",NA,NA,"-43.629167","-18.204722",NA,NA,NA,NA,NA,NA,NA
"195","2019-05-06 11:53:13-03","UFU","HUFU","63617","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Marques, D.; Franco, I.M. & Silva, K.R.","482","2012","06","28",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Campo do Thiago, próximo ao Candeial.","-43.586389","-18.144167",NA,"Arvoreta, ca. 0,7 m alt. Face adaxial da folha prateada, face abaxial ocre, brácteas involucrais verdes, corola roxa, rosa ou branca, estilete e anteras brancas.; Cerrado.","HUFU00046007","HUFU00046007","1207","1207","2012","08","07",NA,NA,"-43.586389","-18.144167",NA,NA,NA,NA,NA,NA,NA
"196","2019-05-06 11:53:13-03","UFU","HUFU","70757","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","143","2015","07","02",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Entrada da RPPN Brumas do Espinhaco.","-43.706667","-19.069722",NA,"Arvoreta, 1,5-2m altura. Bracteas involucrais verdes, corola rosea, ramos do estilete brancos.; Campo rupestre.","HUFU00070729","HUFU00070729","1201","1201",NA,NA,NA,NA,NA,"-43.706667","-19.069722",NA,NA,NA,NA,NA,NA,NA
"197","2019-05-06 11:53:13-03","UFU","HUFU","70758","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.",NA,"Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","144","2015","07","02",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Entrada da RPPN Brumas do Espinhaco.","-43.706667","-19.069722",NA,"Subarbusto, 1-1,2m altura. Bracteas involucrais verdes, corola e ramos do estilete brancos.; Campo rupestre.","HUFU00070515",NA,"1201","1201",NA,NA,NA,NA,NA,"-43.706667","-19.069722",NA,NA,NA,NA,NA,NA,NA
"198","2019-05-10 16:39:36-03","UFU","HUFU","72541","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Castro, M.; Oliveira, L.F.A.; Romero, R.; Versiane, A.F.A. & Caetano, A.P.","110","2016","06","16",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada Real, a 9 km de Joaquim Felício.","-44.192222","-17.708611",NA,"Arbusto ca. 1,5 m de alt., brácteas involucrais esverdeadas, capítulos com flores cremes, ramos do estilete cremes.; Campo rupestre.","HUFU00069251","HUFU00069251","922","922","2019","04",NA,NA,NA,"-44.192222","-17.708611",NA,NA,NA,NA,NA,NA,NA
"199","2020-03-16 13:43:57-03","UFU","HUFU","78352","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Franco, I.M.; Ribeiro, F.M.F. & Tannure, M.P.","822","2011","06","16",NA,"Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Campo de São Domingos.","-43.786111","-17.916111",NA,"Arvoreta ca. 1,6m a 2,0m em solo arenoso. Folhas esbranquiçada, papus creme, flores róseas.; Campo rupestre.","HUFU00075652",NA,"1280","1280","2019","04",NA,NA,NA,"-43.786111","-17.916111",NA,NA,NA,NA,NA,NA,NA
"200","2020-03-16 13:43:57-03","UFU","HUFU","78354","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Cunha, L.K.G.; Silva, K.H.; Costa, F.N.; Salomé, B.M.C. & Brant, A.T.C.","7","2016","06","21",NA,"Brasil","Minas Gerais","Diamantina","Parque Nacional das Sempre Vivas, Entrando na estrada sentido alojamento.","-43.809722","-17.908333",NA,"Arbusto ca. 1,9m. Flor em capitulos. Solo arenoso.","HUFU00075651",NA,"1282","1282","2019","04",NA,NA,NA,"-43.809722","-17.908333",NA,NA,NA,NA,NA,NA,NA
"201","2019-05-06 11:53:13-03","UFU","HUFU","51288","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Marques, D.","Nakajima, J.N.; Mello, F.N.A.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","4892","2008","05","19",NA,"Brasil","Minas Gerais","Diamantina","Estrada para Milho Verde, 1 km após São Gonçalo do Rio das pedras.","-43.6002998352051","-18.2493991851807",NA,"Árvore, ca. 2 m. Brácteas involucrais cinza, corola e ramos do estilete creme.; Cerrado litólico e campo rupestre.","HUFU00046008","HUFU00046008",NA,NA,"2013","03",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-05-06 11:53:13-03","UFU","HUFU","12725","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1915","1996","07","09",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante, após a antena.","-46.3657989501953","-20.2453002929688",NA,"Árvore ca. de 2 m. Brácteas esverdeadas, corola, anteras e estigma branco a lilás.; Campo rupestre.","HUFU00057790","HUFU00057790",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-05-06 11:53:13-03","UFU","HUFU","5835","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Romero, R.; Nakajima, J.N.","1092","1994","06","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Árvore ca. de 3 m. Brácteas marrom-prateada, papilho creme, corola rósea, anteras creme, estigma branco.; Cerrado.","HUFU00057789","HUFU00057789",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-08-08 09:59:14-03","UFU","HUFU","78146","S","Plantae",NA,NA,"Asteraceae","Eremanthus","elaeagnus","Eremanthus elaeagnus","(Mart. ex DC.) Sch.Bip.","Nakajima, J.N.","Brandão, M.","28760","1998","06","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Arvoreta.; Cerrado.","HUFU00076133",NA,NA,NA,"2019","02",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-05-06 11:53:16-03","UFU","HUFU","26596","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Goldenberg, R.; Semir, J.; Romero, R. & Dutihl, J.","492","1998","02","13",NA,"Brasil","Minas Gerais",NA,"Estrada Furnas - Capitólio, As margens da represa de Furnas.",NA,NA,NA,"Arvoreta, ca. 2,5 m. Capítulos jovens.; Vegetação sobre Canyon.","HUFU00045944","HUFU00045944",NA,NA,"2005","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-04 12:47:41-03","UFU","HUFU","45206","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Arantes, A.A.A.; Romero, R.; Bernardes, P.H.N.; Silva, M.A.O.; Grisi, P.U.; Caixeta, F.; et al.","1885","2006","07","12",NA,"Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Trilha do Paraíso Perdido, ca. de 5 km da MG 050.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta, ca. 1 m. Capítulos creme.","HUFU00057840","HUFU00057840",NA,NA,"2007","07",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-05-06 11:53:16-03","UFU","HUFU","37928","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Lopes, D.S.","Romero, R.; Lopes D.S.; Oliveira, C.F.; Pinese, O.P. & Martins, J.M.E.","7079","2004","09","14",NA,"Brasil","Minas Gerais","Delfinópolis","Trilha da Escada de Pedras","-46.8539009094238","-20.343900680542",NA,"Árvore, ca. 2,5 m. Frutos creme.; Campo rupestre.","HUFU00057828","HUFU00057828",NA,NA,"2004","10",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-05-06 11:53:16-03","UFU","HUFU","56635","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Souza, V.C.; Capellari-Júnior, L.; Souza, J.P. & Scalon, V.R.","12060","1996","07","06",NA,"Brasil","Minas Gerais","Sacramento","16Km da divisa MG / SP, 7KM do ribeirão Canabrava em direção a Araxá.","-47.439998626709","-19.8652992248535",NA,"Arbusto, ca. 1,5 m. Capítulos creme.","HUFU00045946","HUFU00045946",NA,NA,"2001","08",NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-05-06 11:53:16-03","UFU","HUFU","290","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Vieira, R.C.; Castro, N.M.","237","1984","06","08",NA,"Brasil","Minas Gerais","Sacramento","Estrada Sacramento - Franca","-47.439998626709","-19.8652992248535",NA,"Subarbusto, ca. 1,5 m. Inflorescência lilás.; Campo rupestre.","HUFU00045943","HUFU00045943",NA,NA,"2005","03",NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-05-06 11:53:16-03","UFU","HUFU","12626","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1942","1996","07","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta, paredão.","-46.3657989501953","-20.2453002929688",NA,"Árvore ca. de 2 m. Brácteas esverdeadas, corola e estigma creme, anteras lilás.; Campo rupestre.","HUFU00057835","HUFU00057835",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-05-06 11:53:16-03","UFU","HUFU","8848","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado Lima, C.A.","1057","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta, trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta ca. de 1,5 m. Brácteas esverdeadas, corola lilás, estigma e estilete brancos.; Campo rupestre.","HUFU00057833","HUFU00057833",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:53:16-03","UFU","HUFU","56415","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4370","1997","06","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira dos Rolinhos, parte de baixo.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta ca. de 1,8 m. Brácteas esverdeadas, corola e anteras lilases, ramos do estilete creme.; Campo rupestre.","HUFU00057841","HUFU00057841",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-05-06 11:53:16-03","UFU","HUFU","56413","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R. & Farinaccio, M.A.","2585","1997","06","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão da Babilônia, lado voltado para Delfinópolis, próximo ao vale do rio Santo Antônio.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. 1,7 m. Brácteas esverdeadas; corola, anteras e ramos do estilete creme a lilás claro.; Campo rupestre.","HUFU00057843","HUFU00057843",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-05-06 11:53:16-03","UFU","HUFU","56417","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2711","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Árvore, ca. 2,0 m. Brácteas esverdeadas, corola lilás, anteras púrpuras, ramos do estilete creme.; Campo rupestre.","HUFU00057831","HUFU00057831",NA,NA,"1998","07",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-05-06 11:53:16-03","UFU","HUFU","9138","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","1135","1995","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. 2 m. Brácteas verdes, corola e estigma lilás.; Afloramento rochoso.","HUFU00057832","HUFU00057832",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-05-06 11:53:16-03","UFU","HUFU","8716","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado Lima, C.A.","978","1995","05","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede adminitrativa.","-46.3657989501953","-20.2453002929688",NA,"Arvoreta, ca. de 2 m. Corola lilás, anteras e estigmas brancos.; Campo rupestre.","HUFU00058250","HUFU00058250",NA,NA,"1998","05",NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-05-06 11:53:16-03","UFU","HUFU","55310","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Loeuille, B.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","41","2006","10","25",NA,"Brasil","Minas Gerais","Capitólio","Estrada depois do Paraíso Perdido","-46.0499992370605","-20.6152992248535",NA,"Cerrado de altitude.","HUFU00057836","HUFU00057836",NA,NA,"2007","07",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-05-06 11:53:16-03","UFU","HUFU","55309","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Loeuille, B.; Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S. & Soares, P.N.","38","2006","10","24",NA,"Brasil","Minas Gerais","Capitólio","Estrada para Cachoeira Feixo da Serra","-46.0499992370605","-20.6152992248535",NA,"Campo rupestre.","HUFU00057839","HUFU00057839",NA,NA,"2007","07",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-08-04 12:47:41-03","UFU","HUFU","45147","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Romero, R.; Arantes, A.A.A.; Bernardes, P.H.N.; Silva, M.A.O.; Caixeta, F.; et al.","7755","2006","07","12",NA,"Brasil","Minas Gerais","Capitólio","Região da represa de Furnas, Paraíso Perdido, ca. 5 km da rodovia MG 050.","-46.0499992370605","-20.6152992248535",NA,"Arvoreta, ca. 2 m. Brácteas verdes, frutos creme.; Campo rupestre.","HUFU00057837","HUFU00057837",NA,NA,"2007","07",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-05-06 11:53:16-03","UFU","HUFU","48325","S","Plantae",NA,NA,"Asteraceae","Eremanthus","seidelii","Eremanthus seidelii","MacLeish & H.Schumach.","Nakajima, J.N.","Nakajima, J.N.; Bernardes, P.H.N.; Melo, K.B.S.; Castro, W.S. & Oliveira, A.L.F.","4443","2007","05","22",NA,"Brasil","Minas Gerais","Capitólio","Região de Furnas., Estrada para pereira, próximo a cachoeira da rodovia.","-46.0499992370605","-20.6152992248535",NA,"Subarbusto, ca. 1 m. Bráctea verde, corola púrpura, estilete branco, anteras amarelas.; Cerrado rupestre.","HUFU00057838","HUFU00057838",NA,NA,"2007","12",NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
