"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","644619","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","C. T. Rizzini",NA,NA,NA,"R. M. Klein","1186","1955","03","10","Brazil","Santa Catarina","Itajaí","Cunhas, Itajaí","-48.6617","-26.9081",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=240374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644619",NA,NA,"Magnoliophyta","Santalales",NA,"South America","sheet",NA,"15","15",NA,NA,NA,NA,NA,NA,NA
"45","2020-01-28 13:11:20-03","MCN-PUC-MINAS","HPUC-MG","ANG592","S","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"Maielo - Silva, L.",NA,"2009","09","09","Brasil","Minas Gerais","Brumadinho","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,"Nº Ibama (CTF) = 4477412",NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","31526","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Sugiyama, M.","2007","12","05","Torres, R.B.","1721","2006","03","03","Brasil","São Paulo","Guaratinguetá","Fazenda Esperança",NA,NA,"9999","9999",NA,"BOTU031526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","21426","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Campos, C.J.","1996","10","23","Christianini, S.R.","380","1996","10","10","Brasil","São Paulo","Ubatuba",NA,NA,NA,"9999","9999","Hemi-parasita, caule rugoso, folhascoriáceas, frutos ferrugíneas","BOTU021426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","23627","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Ferreira, R.C.C.","116","1997","09","23","Brasil","São Paulo","Botucatu",NA,"-49.733333","-22.816667","49° 44' w","22°49's","Árvore 4m.","BOTU023627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","5865","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter",NA,NA,NA,NA,"Amaral Jr., A.","1693","1974","02","12","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Hemiparasita em Luehea sp., com botões esverdeados","BOTU005865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","11582","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Sugiyama, M.","1997","08",NA,"Bicudo, L.R.H.","12","1984","05","28","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Trepadeira, parasita, botões florais de coloração verde","BOTU011582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-18 09:29:59-03","UNESP-IBB","BOTU","19409","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter",NA,NA,NA,NA,"Grombone, M.T.","P6","1986","03","11","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999","Parasita, frutos brancos","BOTU019409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","10842","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Eichler in Martius","Gottsberger, I.S.","1975",NA,NA,"Gottsberger, I.S.","73r","1971","03","15","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Half-parasite.; Coleção: Cerrado Estação 13 de Maio","BOTU010842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","10837","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Eichler in Martius","Rizzini, C.T.","1974",NA,NA,"Gottsberger, I.S.","59","1970","03","24","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Semi-parasite of Eugenia aurata. Ind. Masculo.; Coleção: Cerrado Estação 13 de Maio","BOTU010837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","31003","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.",NA,NA,NA,NA,"Bicudo, L.R.H.","1871","1996","12","12","Brasil","São Paulo","Botucatu","Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior","-48.916667","-22.916667","48°55'w","22°55's",NA,"BOTU031003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","10843","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","Eichler in Martius","Gottsberger, I.S.","1975",NA,NA,"Gottsberger, I.S.","21375","1975","03","21","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's","Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Half-parasite.; Coleção: Cerrado Estação 13 de Maio","BOTU010843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-06 11:42:33-03","UFPI-MRV","HDELTA","5068","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Araújo, L.S.","2015","11","20","Cerqueira, E.C.; Lemos, J.R.","29","2015","09","15","Brasil","Piauí","Bom Princípio do Piauí","Sítio da Gurita","-41.6441993713379","-3.19082999229431",NA,NA,"<ll>dwc_commonname:</ll> Enxerto","HDELTA005068","22201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-06-29 11:31:06-03","UFRJ","RFA","22110","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. T. Rizzini","1988","11","20","Fernando Agarez","11","1988","05","03","Brasil","Rio de Janeiro","Maricá","Ponta Negra","-42.8185997009277","-22.9193992614746",NA,NA,"Parasitando Bignoniaceae. Fruto amarelo","RFA18266","20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:31:06-03","UFRJ","RFA","37481","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. H. Reif",NA,NA,NA,"F. Leitão","410","2009","07","12","Brasil","Rio de Janeiro","Petrópolis","Caxambu","-43.1786003112793","-22.5049991607666",NA,NA,"Parasitando bambu, planta coletada para fazer a avaliação fitoquímica","RFA44530","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:31:06-03","UFRJ","RFA","38088","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","F. Leitão","2011","07","23","F. leitão","522","2011","07","23","Brasil","Rio de Janeiro","Petrópolis","Planta adquirida na feira livre do Centro de Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,"RFA44537","36524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:31:06-03","UFRJ","RFA","39057","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don",NA,NA,NA,NA,"N. F. Cunha; T. U. P. Konno","13","2008","10","16","Brasil","Rio de Janeiro","Rio das Ostras","Praia Virgem.","-41.9449996948242","-22.5268993377686",NA,NA,"Planta parasita. Flores amarelo-esverdeadas","RFA32744","17620","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:31:06-03","UFRJ","RFA","4801","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.T Rizzini","1945","05","25","P. Occhioni","455","1945","05","25","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Planta ruderal. Epífita flor esverdeada","RFA25278","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:31:06-03","UFRJ","RFA","10601","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.T. Rizzini",NA,NA,NA,"Othon Machado","486","1947","10","09","Brasil","Rio de Janeiro","Rio de Janeiro","Bosque da restinga da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA28931","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-13 09:20:06-03","UFRJ","RFA","21944","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.T. Rizzini","1988","06","30","E.M. Occhioni; C.M. Rizzini 403; C.M. Rizzini 184","588","1987","11","20","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, Praia Grande","-43.2075004577637","-22.9027996063232",NA,NA,"Trepadeira; flores esvedreadas","RFA18144","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:31:06-03","UFRJ","RFA","23527","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. H. R. de Paula",NA,NA,NA,"L. Eduardo",NA,"1975","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,"Parasita de arbusto","RFA44532","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:31:06-03","UFRJ","RFA","7372","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","J. Campista","1960","10","28","A.M.M. Rosa",NA,"1960","09","14","Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"Planta epífita, herbácea","RFA44533","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:20:06-03","UFRJ","RFA","10612","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.T. Rizzini",NA,NA,NA,"C.T. Rizzini","357","1948","08","31","Brasil","Rio de Janeiro","Teresópolis","Serra dos Orgãos. Parque Nacional da Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,"Decumbente ou pêndulo em semi- escandente. Flores esverdeadas. Masculino","RFA10556","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:31:06-03","UFRJ","RFA","12292","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. H. R. de Paula",NA,NA,NA,"N. Saddi",NA,NA,NA,NA,"Brasil","Mato Grosso","Mato Grosso",NA,NA,NA,NA,NA,NA,"RFA44531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:20:06-03","UFRJ","RFA","24409","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. H. R. de Paula","2001","03","22","F. M. de B. Pereira","26/011","2000","05","08","Brasil","Rio de Janeiro","Sapucaia","3º distrito, fazenda Selo Verde.","-42.8375","-22.075556","42º50'15''W","22º4'32''S","Parasita, abundante no local.","RFA40818",NA,NA,NA,NA,NA,NA,NA,NA,"756","756",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-13 09:20:06-03","UFRJ","RFA","25354","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","Marco P. de Barros","2001","12","13","F. M. de B. Pereira","jun-44","2000","10","20","Brasil","Rio de Janeiro","Sapucaia","3º Distrito. Fazendas Selo Verde.","-42.843056","-22.069444","42º50'35''W","22º4'10''S","Parasita, 3m de altura, 11cm de DAP, frutos amarelos, flores amarelas, comum no local.","RFA40821",NA,NA,NA,NA,NA,NA,NA,NA,"610","610",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-13 09:20:06-03","UFRJ","RFA","25649","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","M. P. de Barros","2001","12","14","F. M. de B. Pereira","nov-47","2000","10","28","Brasil","Rio de Janeiro","Guapimirim","Fazendas Sendas.","-43.079444","-22.681667","43º4'46''W","22º40'54''S","Parasita, 3m de altura, 9cm de DAP, folha verde, flor amarela, comum no local.","RFA40822",NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-29 11:31:06-03","UFRJ","RFA","34490","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","Carlos Henrique Reif","2007","08","31","F. Leitão","332","2007","07","31","Brasil","Rio de Janeiro","Petrópolis","Feira do Centro","-43.178611","-22.505","43º10'43''W","22º30'18''S","Uso medicinal","RFA22206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-06-29 11:31:06-03","UFRJ","RFA","43351","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C.H. Reif de Paula","2018","10","15","M.F. Campos; B.A. Gomes","2","2018","10","12","Brasil","Rio de Janeiro","Petrópolis","Avenidade Köeller, no bairro de Cascatinha","-43.180278","-22.507222","43º10'49''W","22º30'26''S","Erva hemiparasita em uma Magnolia, utilizada na arborização urbana","RFA46295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-29 11:31:06-03","UFRJ","RFA","37480","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","C. H. Reif",NA,NA,NA,"F. Leitão","445","2009","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Planta adquirida na Feira Livre do Centro de Duque de Caxias","-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA44529","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-29 11:31:06-03","UFRJ","RFA","20109","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don",NA,NA,NA,NA,"Paulinho","202","1979","07","21","Brasil","Rio de Janeiro","Sumidouro","Serra do Jacarapé, sitio do João Carlos","-42.6747016906738","-22.0496997833252",NA,NA,"Parasitando epífita","RFA44536","24384","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-29 11:31:06-03","UFRJ","RFA","43734","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) G.Don","Rizzini","1988","07","01","Paulinho","202","1979","07","21","Brasil","Rio de Janeiro","Sumidouro","Serra do Jacarapé. Sítio do João Carlos","-42.6747016906738","-22.0496997833252",NA,NA,"Parasitando epífita","RFA55541","24384","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-29 11:31:06-03","UFRJ","RFA","11526","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","C. T. Rizzini","1988","07","01","P. Occhioni","4798","1972","01","26","Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"Epífita sobre arvoreta. Flor verde","RFA44561","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:31:06-03","UFRJ","RFA","29139","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","L. B. Smith",NA,NA,NA,"H. P. Veloso",NA,"1952","02","12","Brasil","Santa Catarina","Brusque","Mato João","-48.9174995422363","-27.0981006622314",NA,NA,NA,"RFA44562","19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-13 09:20:06-03","UFRJ","RFA","23939","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","C. H. R. de Paula","2001","03","22","F. M. de B. Pereira; G. de Souza, J. A. F. Nogueira, M. R. Gomes, L. M. Gonçalves.","I-24","2000","01","06","Brasil","Rio de Janeiro","Macaé","Fazenda Carreira Comprida de Propriedade de Ronaldo Azevedo, acesso pela estrada que liga Macaé a Conceição de Macabú, entre as localidades de Bicuda Grande e Areia Branca.","-42.031667","-22.339167","42º1'54''W","22º20'21''S","Material ciófito, fértil com fruto.","RFA40816",NA,NA,NA,NA,NA,NA,NA,NA,"52","52",NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:31:06-03","UFRJ","RFA","6365","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","vulgaris","Struthanthus vulgaris","(Vell.) Mart.","C. T. Rizzini","1988",NA,NA,"P. Occhioni","1960",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"RFA44563","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-24 17:10:47-03","UTFPR","DVPR","4414","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016","03","17","Siqueira, EL; Schroeder, AC; Sozzo, AR","1907","2016","03","01","Brasil","Paraná","Nova Tebas","Córrego Vale Azul - Estação Ecológica Municipal Reinaldo Petrechen.","-51.57086","-24.22041","-51.57086","-24.22041","hemi-parasita, ciófila. Flores verdes com estames alvos.; Relevo: ondulado.","DVPR004414",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"560","560",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-24 17:10:47-03","UTFPR","DVPR","4477","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Dettke, GA","2016",NA,NA,"Paiva, MRC; et al.","s.n.","1995","10","11","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre.","-50.6156005859375","-24.3239002227783",NA,NA,"Parasita , frutos verdes imaturos, maduros roxos, sobre uma goiabeira de 5 a 6 m.; Na trilha para a área.","DVPR004477","35037","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-24 17:10:47-03","UTFPR","DVPR","6221","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","martianus","Struthanthus martianus","Dettke & Waechter","Funez, LA","2016","09","22","Cadorin, TJ; Grosch, B; Zimmermann, R","1223","2010","02","16","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Spitzkopf.","-49.0661010742188","-26.9193992614746",NA,NA,"Flor verde-clara, parasita.; Floresta Ombrófila Densa em estágio avançado.","DVPR006221","34291","auto","Magnoliophyta",NA,NA,NA,NA,NA,"249","249",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-15 11:14:45-03","FUNED","FUNED-POL","3896","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus",NA,NA,NA,NA,NA,"LAOC",NA,NA,NA,NA,"Brasil","MG",NA,"API-UFV",NA,NA,NA,NA,NA,"POL003896",NA,NA,NA,NA,NA,NA,NA,"POL003896_p01 POL003896_p02 POL003896_p03 POL003896_p05 POL003896_p06 POL003896_p07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:43:17-03","EAO","IAN","118910","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Caires, CS","2009","12","07","Belém, RP; Magalhães, MG","641","1965","04","01","Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau, CEPLAC,CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,"Epífita; flores esverdeadas; frutos verdes.","IAN118910","61245","auto","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:43:17-03","EAO","IAN","15170","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume","Barreto, M",NA,NA,NA,"Oliveira, JE de","997","1942","08","08","Brasil","Minas Gerais","Belo Horizonte","Capoeira, Serra do Taquaril.","-43.937801361084","-19.9207992553711",NA,NA,"Hemiparasita, muito frequente.","IAN015170","17082","auto","Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:43:17-03","EAO","IAN","92889","PreservedSpecimen","Plantae","Loranthaceae","Struthanthus","marginatus","Struthanthus marginatus","(Desr.) Blume",NA,NA,NA,NA,"Williams, LO","8060","1945","09","22","Brasil","Minas Gerais","Belo Horizonte","Near Matadouro da onça.","-43.937801361084","-19.9207992553711",NA,NA,"Parasite in heavy forest.","IAN092889","17082","auto","Dicotiledônea",NA,NA,"Southern America",NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA
