"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","decimalLongitude","decimalLatitude","county","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"378","2020-09-12 05:00:02-03","US","US","1122981","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. S. de la Cruz","1644","1922","7","15","South America - Neotropics","Guyana","U. Demerara-Berbice","Demerara River to the Berbice River",NA,NA,NA,"US00636685",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","2598303","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","15772","1966","5","11","South America - Neotropics","Brazil","Distrito Federal","Planalto do Brasil. Corrego Landim, ca. 20 km. N.E. of Brasilia.",NA,NA,NA,"US02522286",NA,"Rubiales","Kunth","900",NA,"US02522286_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","3322304","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Pipoly, G. Gharbarran & H. Ameer","9701","1987","1","21","South America - Neotropics","Guyana","U. Demerara-Berbice","Linden-Soesdyke Hwy, between Dora and Maibia Creek",NA,NA,NA,"US00511705",NA,"Rubiales","Kunth","20","50",NA,"Kirkbride, J. H.","-58.2333","6.3",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","3318043","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"T. Henkel, R. Williams & H. Scrase","2560","1993","8","14","South America - Neotropics","Guyana","U. Demerara-Berbice","Berbice savanna near Takama Army Base",NA,NA,NA,"US00475456",NA,"Rubiales","Kunth","100",NA,NA,"Taylor, C. M.","-57.95","5.71667",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2143703","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. S. Irwin","172","1954","3","27","South America - Neotropics","Guyana","Demerara-Mahaica","Atkinson Field, 1 mi. E of",NA,NA,NA,"US00636680",NA,"Rubiales","Kunth",NA,NA,NA,"Hamilton, C. W.","-58.23","6.48",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2598304","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10517","1965","11","19","South America - Neotropics","Brazil","Minas Gerais","Planalto do Brasil. Serra do Rio Preto. Cerrado and lake margin in Minas Gerais, 25 km E. of Cabeceiras (ca. 4 km. E. of Goias-Minas Gerais border).",NA,NA,NA,"US02522285",NA,"Rubiales","Kunth","1000",NA,"US02522285_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","2621089","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"J. J. Wurdack & J. V. Monachino","41352","1956","1","24","South America - Neotropics","Venezuela","Apure","Along Rio Cinaruco for 20 km. above Las Galeras de Cinaruco.",NA,NA,NA,"US02513299",NA,"Rubiales","Kunth","80","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","1043863","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"F. W. Pennell","3523","1917","12","30","South America - Neotropics","Colombia","Tolima","Department of Tolima. West of San Lorenzo.",NA,NA,NA,"US02513291",NA,"Rubiales","Kunth","400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","1708934","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"O. Haught","4164","1944","5","19","South America - Neotropics","Colombia","Magdalena","Dept. Magdalena. Open fields on road from Urumita to Manaure, Dept. Magdalena.",NA,NA,NA,"US02513287",NA,"Rubiales","Kunth","400","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","2441124","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps anceps",NA,"R. S. Cowan & T. R. Soderstrom","1773","1962","2","6","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Plateau, Potaro R., 3 mi. above Kaieteur Falls",NA,NA,NA,"US00636678",NA,"Rubiales","Kunth","427",NA,NA,"Hamilton, C. W.","-59.46","5.18",NA,"anceps",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","702717","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","chlorantha","Psychotria chlorantha","Isotype","M. R. Schomburgk","488","1837",NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"US00138704",NA,"Rubiales","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"389","2020-09-02 16:39:00-03","Cenargen","CEN","70360","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"José Francisco Montenegro Valls","9333","1985","10","23",NA,"Brasil","MT","2 km ao norte da ponte sobre o rio Pixaim, na estrada Transpantaneira.","Exsicatas",NA,NA,"CEN00070360",NA,NA,"Kunth","110","110","CEN00070360","P. Delprete","-56.861111","-16.730555","POCONE",NA,"2016","-56.861111","-16.730555",NA,NA,"08",NA,NA,NA,NA,"6",NA
"390","2020-09-02 16:39:00-03","Cenargen","CEN","81523","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"E. F. Monteiro","6","2010","03","09",NA,"Brasil","RO","Rio Jaci Paraná, margem direita, parcela 34, setor 03, solo fora da parcela, parcela totalmente alagada.","Exsicatas",NA,"Casca com aparência estriada. Folha de consistência cartácea. Fruto seco indeiscente, verde. Sementes brancas. Universidade Federal de Rondônia - Herbário Rondoniensis - RON - João Geraldo Kuhlmann - RONº 640","CEN00081523",NA,NA,"Kunth",NA,NA,"CEN00081523","P. Delprete","-64.411666","-9.2116666","PORTO VELHO",NA,"2016","-64.411666","-9.2116666",NA,NA,NA,NA,NA,NA,NA,"1",NA
"391","2020-09-02 16:39:04-03","Cenargen","CEN","34230","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Bruno Machado Teles Walter","4295","1999","06","21",NA,"Brasil","GO","Estrada Colinas do Sul - Niquelândia. Cerca de 7 km de Colinas, 2 km após a ponte do rio Tocantinzinho.","Exsicatas",NA,"Botões florais verde-amarelados. Estípulas foliares castanhas. Área de influência do AHE Serra da Mesa.&nf;Det. in dupl. Kew","CEN00034230",NA,NA,"Standl.","550","550","CEN00034230","D. C. Zappi","-48.4597015380859","-14.4738998413086","NIQUELANDIA",NA,"2011","-4809500.0","-1419667.0",NA,NA,NA,NA,"74171","auto",NA,"4",NA
"392","2019-11-13 11:30:20-03","USP","SPF","214182","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, VC","10742","1996","01","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00214182",NA,NA,"Kunth","610","610",NA,"Taylor, CM","-48.526417","-23.313361","Angatuba",NA,"2007","-48.526417","-23.313361",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-13 11:30:20-03","USP","SPF","82065","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Kuhlmann, JG","1448","1914","12",NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"SPF00082065",NA,NA,"Kunth",NA,NA,NA,"Taylor, CM",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-13 11:30:20-03","USP","SPF","143848","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Souza, VC","7820","1995","03","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00143848",NA,NA,"Kunth",NA,NA,NA,"Taylor, CM","-44.6577987670898","-21.2980995178223","Itutinga",NA,"1997",NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA
"395","2019-11-13 11:30:25-03","USP","SPF","116535","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Souza, VC","10742","1996","01","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00116535",NA,NA,"Standl.","610","610",NA,"Zappi, DC","-48.526417","-23.313361","Angatuba",NA,"2000","-48.526417","-23.313361",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-11-13 11:30:25-03","USP","SPF","118590","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Souza, JP","521","1996","04","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,"SPF00118590",NA,NA,"Standl.",NA,NA,NA,"Zappi, DC","-48.4099998474121","-23.4899997711182","Angatuba",NA,"2000",NA,NA,NA,NA,NA,NA,"29114","auto",NA,NA,NA
"397","2019-11-13 11:30:25-03","USP","SPF","128592","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"Marcondes-Ferreira, W","1695","1997","11","07",NA,"Brasil","São Paulo","Estreito",NA,NA,NA,"SPF00128592",NA,NA,"Standl.",NA,NA,NA,"Zappi, DC","-47.4700012207031","-20.25","Pedregulho",NA,"2000",NA,NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA
"398","2014-09-16 19:40:04-03","FSL","HFSL","1461","S","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Nee, M.H.","34602","1987","03","31","Southern America","Bolívia","Beni","Rio Guaporé, Along S side of Rio Guapore, Campo Verde, ca 15m ESE of Costa Marques [Rondônia, Brasol]. Very flat grassland eith scattered shrubs and short tortuous trees, natural savanna, grazed. with fine black silty soil, evidence of fires, large",NA,NA,"1.5 m tall. Fruit green. ; DE",NA,NA,NA,"Kunth","150","150",NA,"Taylor, C.M.","-64.133333","-12.5","Iténez",NA,"1993","-64.133333","-12.5",NA,NA,"01","01",NA,NA,NA,NA,NA
"399","2019-10-07 09:14:44-03","UEFS","HUEFS","126812","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"Paixão, J.L.","1070","2006","08","18",NA,"Brasil","Bahia","Rod. que liga a BR 101 com Itapetinga, ca. 15 Km de Itaibé, Faz. Idependência. Área com ação antropica, proviniente da extração da madeira.",NA,NA,"Mata higrófila sul bahiana.","HUEFS0126812","Angiospermae","Gentianales","Kunth",NA,NA,"HUEFS0126812","C.M.Taylor","-39.575","-15.203333","Potiraguá",NA,"2012","39W34'30''","15S12'12''","Asteranae",NA,"07",NA,NA,NA,NA,NA,NA
"400","2019-10-07 09:14:48-03","UEFS","HUEFS","54682","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","paracatuensis","Psychotria paracatuensis",NA,"França, F.","3656","2001","05","17",NA,"Brasil","Bahia",NA,NA,NA,"Vereda em Solo encharcado.","HUEFS0054682","Angiospermae","Gentianales","Standl.","590","590","HUEFS0054682","D.Zappi","-44.796111","-14.263611",NA,NA,"2007","44W47'46''","14S15'49''","Asteranae",NA,"01",NA,NA,NA,NA,NA,NA
"401","2019-01-23 11:16:08-02","F","FMNH-SEEDPLANTS","V0069722F","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","biacuminata","Mapouria biacuminata","Isotype","Herb. H. Smith","1826",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0069722F","Spermatophyta",NA,NA,NA,NA,"V0069722F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-09-04 18:23:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Mapouria","corumbensis","Mapouria corumbensis","Isotype","S. Moore","900",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-01-23 11:16:09-02","F","FMNH-SEEDPLANTS","V0069729F","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","corumbensis","Mapouria corumbensis","Isotype","S. Moore","900",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0069729F","Spermatophyta",NA,NA,NA,NA,"V0069729F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-01-23 13:15:05-02","F","FMNH-SEEDPLANTS","V0069730F","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","corymbifera","Mapouria corymbifera","Syntype","J. E. B. Warming",NA,"1864",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0069730F","Spermatophyta",NA,NA,NA,NA,"V0069730F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-01-23 10:06:42-02","F","FMNH-SEEDPLANTS","V0069731F","PreservedSpecimen","Plantae","Rubiaceae","Mapouria","corymbifera","Mapouria corymbifera","Isosyntype","J. B. E. Pohl","757",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0069731F","Spermatophyta",NA,NA,NA,NA,"V0069731F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"406","2020-03-04 10:44:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"I. Huamantupa et al.",NA,"2009","10","24","South America","Peru","Loreto","Campsite #2 (Piedras) on Rapid Biological and Social Inventory #22.",NA,NA,NA,NA,"Spermatophyta",NA,NA,"135","185",NA,"C. M. Taylor","-72.91747222","-2.79275",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"407","2015-03-13 19:04:46-03","F","FMNH-SEEDPLANTS","V0234096F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"V0234096F","Spermatophyta",NA,NA,NA,NA,"V0234096F_01",NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"408","2015-03-13 19:04:46-03","F","FMNH-SEEDPLANTS","V0234097F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0234097F","Spermatophyta",NA,NA,NA,NA,"V0234097F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-06-11 15:55:25-03","F","FMNH-SEEDPLANTS","V0087652F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,"I. M. Sánchez Vega & M. O. Dillon","9111","1997","7","4","South America","Peru","San Martín","km 1.5 de la carretera a Nuevo Cajamarca, Fundo San Jorge",NA,NA,NA,"V0087652F","Spermatophyta",NA,NA,NA,"820","V0087652F_01","C. M. Taylor","-77.18","-6.05","Rioja",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"410","2015-03-13 19:04:36-03","F","FMNH-SEEDPLANTS","V0234094F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0234094F","Spermatophyta",NA,NA,NA,NA,"V0234094F_01",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"411","2015-03-13 19:04:37-03","F","FMNH-SEEDPLANTS","V0234099F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0234099F","Spermatophyta",NA,NA,NA,NA,"V0234099F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"412","2015-03-13 19:04:37-03","F","FMNH-SEEDPLANTS","V0234100F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0234100F","Spermatophyta",NA,NA,NA,NA,"V0234100F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"413","2015-03-13 19:04:45-03","F","FMNH-SEEDPLANTS","V0234101F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0234101F","Spermatophyta",NA,NA,NA,NA,"V0234101F_01",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"414","2015-03-13 19:04:45-03","F","FMNH-SEEDPLANTS","V0234102F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,"V0234102F","Spermatophyta",NA,NA,NA,NA,"V0234102F_01",NA,"-55.625","4.1006",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"415","2015-03-13 19:04:45-03","F","FMNH-SEEDPLANTS","V0234103F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234103F","Spermatophyta",NA,NA,NA,NA,"V0234103F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"416","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234105F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234105F","Spermatophyta",NA,NA,NA,NA,"V0234105F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234106F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234106F","Spermatophyta",NA,NA,NA,NA,"V0234106F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"418","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234107F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,"V0234107F","Spermatophyta",NA,NA,NA,NA,"V0234107F_01",NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"419","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234108F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234108F","Spermatophyta",NA,NA,NA,NA,"V0234108F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"420","2015-03-13 19:04:45-03","F","FMNH-SEEDPLANTS","V0234109F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234109F","Spermatophyta",NA,NA,NA,NA,"V0234109F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"421","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234110F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234110F","Spermatophyta",NA,NA,NA,NA,"V0234110F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"422","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234111F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234111F","Spermatophyta",NA,NA,NA,NA,"V0234111F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"423","2015-03-13 19:04:44-03","F","FMNH-SEEDPLANTS","V0234112F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234112F","Spermatophyta",NA,NA,NA,NA,"V0234112F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"424","2015-03-13 19:04:04-03","F","FMNH-SEEDPLANTS","V0234113F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234113F","Spermatophyta",NA,NA,NA,NA,"V0234113F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"425","2015-03-13 19:04:04-03","F","FMNH-SEEDPLANTS","V0234114F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234114F","Spermatophyta",NA,NA,NA,NA,"V0234114F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"426","2015-03-13 19:04:04-03","F","FMNH-SEEDPLANTS","V0234115F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234115F","Spermatophyta",NA,NA,NA,NA,"V0234115F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"427","2015-03-13 19:03:50-03","F","FMNH-SEEDPLANTS","V0234116F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"V0234116F","Spermatophyta",NA,NA,NA,NA,"V0234116F_01",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"428","2015-03-13 19:03:50-03","F","FMNH-SEEDPLANTS","V0234118F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234118F","Spermatophyta",NA,NA,NA,NA,"V0234118F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"429","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234120F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234120F","Spermatophyta",NA,NA,NA,NA,"V0234120F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"430","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234121F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234121F","Spermatophyta",NA,NA,NA,NA,"V0234121F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"431","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234122F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"V0234122F","Spermatophyta",NA,NA,NA,NA,"V0234122F_01",NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"432","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234123F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234123F","Spermatophyta",NA,NA,NA,NA,"V0234123F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"433","2015-03-13 19:03:52-03","F","FMNH-SEEDPLANTS","V0234124F","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","anceps","Psychotria anceps",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,"V0234124F","Spermatophyta",NA,NA,NA,NA,"V0234124F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
