"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"151","2018-10-09 16:31:36-03","UFLA","ESAL","12850","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","L.Cézanne",NA,NA,NA,"Almeida, RJ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 10,0; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2018-10-09 16:31:36-03","UFLA","ESAL","2437","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","L.Cézanne",NA,NA,NA,"Sérgio T. da Silva",NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 10,0 - 15,0; creme;",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2018-10-09 16:31:36-03","UFLA","ESAL","2441","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","L.Cézanne",NA,NA,NA,"Pereira, SC",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 8,0; creme;",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2018-10-09 16:31:36-03","UFLA","ESAL","28153","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Domingos, DQ",NA,NA,NA,"Domingos, DQ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, em frente ao novo setor de caprinocultura","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 12m.; creme; sem cúpula verde",NA,NA,NA,"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2018-10-09 16:31:36-03","UFLA","ESAL","28163","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Domingos, DQ",NA,NA,NA,"Domingos, DQ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","após o novo setor de caprinocultura, uns 300m","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 12m; creme; sem cúpula",NA,NA,NA,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2018-10-09 16:31:36-03","UFLA","ESAL","9975","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","L.Cézanne",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278","árvore; 8,0; creme;",NA,NA,NA,"4.344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2017-11-24 14:11:12-02","UFLA","ESAL","15853","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Eduardo Van den Berg",NA,NA,NA,"Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro dos Farias","-46.5200004577637","-22.5900001525879",NA,NA,"árvore; 13 m; ;; floresta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"158","2019-06-10 10:10:57-03","FZB-BH","BHZB","7187","S","Plantae","Lauraceae","Persea","major","Persea major",NA,"Mendes, M.S.",NA,NA,NA,"Rezende, S.G et al.","2007","10","09","Brasil","MG","Santa Bárbara","Região Sumidouro","-43.501667","-20.023056","43W 30' 06","20S 01' 23","Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 122066. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 1' 23 S, Long: 43º 30' 6, W; Alt: 777 m.",NA,NA,NA,"2248",NA,NA,NA,"777","777",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","USw36213","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales","HBR 25529","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"160","2020-09-12 05:00:02-03","US","US","2503397","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1960","8","12","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,"US01348204",NA,"Laurales","9731","South America",NA,"US01348204_01","900",NA,NA,NA,"12814","auto","Dicotyledonae",NA,NA,NA,"1"
"161","2020-09-12 05:00:02-03","US","US","2503395","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"R. M. Klein","1962","12","7","Brazil","Santa Catarina","Caçador","Rio do Bugre","-51.0149993896484","-26.7752990722656",NA,NA,NA,"US01348205",NA,"Laurales","3435","South America",NA,"US01348205_01","800",NA,NA,NA,"38516","auto","Dicotyledonae",NA,NA,NA,"1"
"162","2020-09-12 05:00:02-03","US","US","2503394","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1962","1","4","Brazil","Santa Catarina","Mafra",NA,"-49.8053016662598","-26.111400604248",NA,NA,NA,"US01348206",NA,"Laurales","11476","South America",NA,"US01348206_01","750",NA,NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1"
"163","2020-09-12 05:00:02-03","US","US","272933","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"A. F. Regnell","1905","2","8","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"US01348208",NA,"Laurales","I/394","South America - Neotropics",NA,"US01348208_01",NA,NA,NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1"
"164","2020-09-12 05:00:02-03","US","US","1110406","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01348211",NA,"Laurales","18452","South America - Neotropics",NA,"US01348211_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"165","2020-09-12 05:00:02-03","US","US","2267201","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"G. Hatschbach","1957","12","18","Brazil","Paraná","Bocaiúva do Sul","Cabeça D´Anta","-49.1150016784668","-25.2061004638672",NA,NA,NA,"US01348201",NA,"Laurales","4303","South America",NA,"US01348201_01",NA,NA,NA,NA,"61623","auto","Dicotyledonae",NA,NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","2641302","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"J. C. Lindeman","1967","3","10","Brazil","Paraná",NA,"Fazenda Reserva, ca. 85km S.W. of Guarapuava.",NA,NA,NA,NA,NA,"US01348209",NA,"Laurales","4777","South America",NA,"US01348209_01","800","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","935732","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"A. F. Regnell","1861","1","4","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01348203",NA,"Laurales","394","South America - Neotropics",NA,"US01348203_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","2570627","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","2","19","Brazil","Santa Catarina","São Joaquim","Curral Falso, Bom Jardim","-49.9317016601562","-28.2938995361328",NA,NA,NA,"US01348207",NA,"Laurales","8401","South America",NA,"US01348207_01","1500",NA,NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","204816","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"A. F. Regnell",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US01348202",NA,"Laurales","394","South America - Neotropics",NA,"US01348202_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","2503396","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1960","12","27","Brazil","Santa Catarina","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,NA,"US01348210",NA,"Laurales","10587","South America",NA,"US01348210_01","1000",NA,NA,NA,"12814","auto","Dicotyledonae",NA,NA,NA,"1"
"171","2019-12-09 17:30:08-03","UFPR","EFC","1161","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Kuniyoshi, Y.S.","1987","03","30","Kuniyoshi, Y.S.","1987","03","30","Brasil","Paraná","Colombo","Embrapa","-49.1566","-25.3225","-49.1566","-25.3225","Árvore frequente em floresta com araucária, em frutificação. 900m s.n.m. __COMMOM_NAME__: Pau-de-andrade","EFC001161",NA,NA,"5135",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-12-09 17:30:08-03","UFPR","EFC","17082","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Brotto, M.L.","2014",NA,NA,"Brotto, M.L. & Völtz, R.R.","2014","01","19","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0103","-25.4531","-49.0103","-25.4531","Árvore de 10 m; flores internamente amarelas e externamente ferrugíneas.","EFC017082",NA,NA,"1536",NA,NA,NA,"1130","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-09 17:30:08-03","UFPR","EFC","15423","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Costa Filho, S.V.S.","2017","04","17","Costa Filho, S. V. S. da","2016","09","05","Brasil","Paraná","Itaperuçú","Reserva legal de propriedade rural","-49.5079","-25.1167","-49.5079","-25.1167","Árvore de bordadura em floresta em estágio médio de sucessão. __COMMOM_NAME__: pau-de-andrade","EFC015423",NA,NA,"15",NA,NA,NA,"665","665",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-12-09 17:30:08-03","UFPR","EFC","7639","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Hatschbach, G.","1999","11","01","Ziller, S.R.","1997","04","25","Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414","-50.0028","-25.2414","Árvore, 3 m, na beira d'água no caminho. Frutos azulados, quase pretos. __COMMOM_NAME__: Pau-de-andrade","EFC007639",NA,NA,"1640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2019-12-09 17:30:08-03","UFPR","EFC","12095","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Brotto, M.L.","2014","01","19","Völtz, R.R.; Brotto, M.L.","2014","01","19","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0012","-25.2759","-49.0012","-25.2759","Árvore 10m alt. no interior da floresta; floração abundante, com flores ferrugíneas; frequente. Altit. aprox. 1000m s.n.m. __COMMOM_NAME__: Pau-de-andrade","EFC012095",NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-12-09 17:30:08-03","UFPR","EFC","11958","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Maschio, W.","2012","03","23","Völtz, R.R.","2012","03","23","Brasil","Paraná","Colombo","Roseira","-49.2242012023926","-25.2917003631592",NA,NA,"Árvore 10m atl.; frutos verdes; casca externa reticulada de cor marrom-acinzentado. Crescendo no meio da pastagem. __COMMOM_NAME__: Pau-de-andrade","EFC011958",NA,NA,"111",NA,NA,NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"177","2019-12-09 17:30:08-03","UFPR","EFC","3838","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Hatschbach, G.",NA,NA,NA,"Roderjan, C.V.","1993","12","15","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","-49.0036","-25.3887","Árvore 10m em floresta montana do Morro Anhangava. 1220m a.n.m. Botões e flores. __COMMOM_NAME__: Pau-de-andrade","EFC003838",NA,NA,"1122",NA,NA,NA,"1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-12-09 17:30:08-03","UFPR","EFC","13113","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Brotto, M.L.","2014","08","24","Vieira, R.S.; et al.","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-48.8605","-25.2534","-48.8605","-25.2534","Árvore com 5 m. na floresta altomontana. Com frutos verdes.","EFC013113",NA,NA,"520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-13 11:21:18-03","USP","SPF","230126","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Quinet, A","2001","09","21","Pereira, FMB","2000","11","20","Brasil","Minas Gerais","Itamonte",NA,"-44.694167","-22.263611","-44.694167","-22.263611",NA,"SPF00230126",NA,NA,"7253",NA,NA,NA,"1738","1738",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-13 11:21:18-03","USP","SPF","162576","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Moraes, PLR","2013",NA,NA,"Assis, LCS","2001","11","10","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,"SPF00162576",NA,NA,"372",NA,NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA
"181","2021-03-25 13:52:26-03","UNIVILLE","JOI","1131","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","H. van der Werff","1999","01","01","G. Hatschbach","1999","05","18","Brasil","Espírito Santo","Castelo","Caxixe Quente.","-41.184700012207","-20.6035995483398",NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Atlântica","JOI001131",NA,NA,"69152",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA
"182","2019-10-07 09:23:09-03","UEFS","HUEFS","178543","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Francisco, E.M.","1998","11","10","Brasil","Paraná","Reserva","Fazenda Barra Mansa.","-50.8506011962891","-24.6502990722656",NA,NA,NA,"HUEFS0178543","Angiospermae","Laurales","FUEL24286",NA,NA,"HUEFS0178543",NA,NA,NA,NA,"43627","auto","Magnolianae",NA,NA,NA,NA
"183","2019-10-07 09:23:09-03","UEFS","HUEFS","182226","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Nascimento, F.H.F.","2008","12",NA,"Brasil","Bahia","Rio de Contas","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, capão de mata, lado esquerdo caminho Caiambola-Catolés.","-41.887778","-13.365278","41W53'16''","13S21'55''","Floresta alto montana.","HUEFS0182226","Angiospermae","Laurales","650",NA,NA,"HUEFS0182226","1550","1650",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"184","2019-10-07 09:23:09-03","UEFS","HUEFS","195729","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Brotto, M.L.","2011","04","18","Brasil","Paraná","Telêmaco Borba","Próximo ao rio Tibagi.","-50.542778","-24.415","50W32'34''","24S24'54''","Floresta Ombrófila mista.","HUEFS0195729","Angiospermae","Laurales","644",NA,NA,"HUEFS0195729","692","692",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"185","2019-10-07 09:23:09-03","UEFS","HUEFS","208506","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Brotto, M.L.","2014","01","19","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.010278","-25.453056","49W0'37''","25S27'11''",NA,"HUEFS0208506","Angiospermae","Laurales","1536",NA,NA,"HUEFS0208506","1130","1130",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"186","2019-10-07 09:23:09-03","UEFS","HUEFS","232083","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","M.L.Brotto","2017","01",NA,"Brotto, M.L.","2017","01","05","Brasil","Paraná","Piraquara","Recreio da Serra.","-49.015556","-25.4475","49W0'56''","25S26'51''","Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","HUEFS0232083","Angiospermae","Laurales","2371",NA,NA,"HUEFS0232083","990","990",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"187","2019-10-07 09:23:09-03","UEFS","HUEFS","250804","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Nascimento, F.H.F.","2008","11",NA,"Brasil","Bahia","Rio de Contas","Serra Itubira. Bela Vista.","-41.888611","-13.370556","41W53'19''","13S22'14''","Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250804","Angiospermae","Laurales","1725",NA,NA,"HUEFS0250804","1600","1600",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"188","2019-10-07 09:23:09-03","UEFS","HUEFS","250842","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Nascimento, F.H.F.","2008","11",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Inácio Pinto. Sítio Gaia da Mata.","-41.903889","-13.538333","41W54'14''","13S32'18''","Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250842","Angiospermae","Laurales","1763",NA,NA,"HUEFS0250842","1350","1350",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"189","2019-10-07 09:23:09-03","UEFS","HUEFS","250875","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp",NA,NA,NA,NA,"Nascimento, F.H.F.","2008","11",NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Cafundó.","-41.9625","-13.511944","41W57'45''","13S30'43''","Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250875","Angiospermae","Laurales","1796",NA,NA,"HUEFS0250875","1550","1550",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"190","2019-10-07 09:23:09-03","UEFS","HUEFS","52444","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","H.van der Werff","2003","12",NA,"Nascimento, F.H.F.","2000","12","05","Brasil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.","-41.919444","-13.864167","41W55'10''","13S51'51''","Mata ombrófila montana.","HUEFS0052444","Angiospermae","Laurales","404",NA,NA,"HUEFS0052444","1650","1750",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA
"191","2019-10-07 09:23:09-03","UEFS","HUEFS","36453","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","H.van der Werff","2003","12",NA,"Nascimento, F.H.F.","1999","02","10","Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192",NA,NA,"Mata de Altitude.","HUEFS0036453","Angiospermae","Laurales","122",NA,NA,"HUEFS0036453","1700","1700",NA,NA,"49773","auto","Magnolianae",NA,NA,NA,NA
"192","2015-03-07 08:34:29-03","F","FMNH-SEEDPLANTS","V0170514F","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0170514F","Spermatophyta",NA,NA,"South America",NA,"V0170514F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"193","2015-03-07 08:34:29-03","F","FMNH-SEEDPLANTS","V0170516F","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0170516F","Spermatophyta",NA,NA,"South America",NA,"V0170516F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"194","2015-03-07 08:34:29-03","F","FMNH-SEEDPLANTS","V0170517F","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0170517F","Spermatophyta",NA,NA,"South America",NA,"V0170517F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"195","2015-03-07 08:34:29-03","F","FMNH-SEEDPLANTS","V0170515F","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0170515F","Spermatophyta",NA,NA,"South America",NA,"V0170515F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"196","2019-09-04 18:21:00-03","F","FMNH-SEEDPLANTS","V0061758F","PreservedSpecimen","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia major",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0061758F","Spermatophyta",NA,"438a","South America",NA,"V0061758F_01",NA,NA,"major","Isolectotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"197","2020-07-23 12:09:43-03","CEPLAC","CEPEC","136818","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","1991","01","08","Brasil","Bahia","RIO DO PIRES","Campo do Cigano. Mat ado Cigano.","-41.919444","-13.864167","41W55'10","13S51'51",NA,NA,NA,NA,"404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2000",NA,NA,NA
"198","2020-07-23 12:09:43-03","CEPLAC","CEPEC","137101","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","2008","12","01","Brasil","Bahia","RIO DE CONTAS","Serra da Mesa, Bela Vista. Base do Pico do Itobira. Capão lado esquerdo caminho Caiambola/Catolés.","-41.887778","-13.365278","41W53'16","13S21'55",NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:09:43-03","CEPLAC","CEPEC","136607","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"F. H. F. Nascimento",NA,NA,NA,"F. H. F. Nascimento","1999","02","10","Brasil","Bahia","RIO DE CONTAS","Mata da base do pico do Itobira.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA
"200","2020-07-23 12:09:43-03","CEPLAC","CEPEC","84915","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major",NA,"H. van der Werff",NA,NA,NA,"G. Hatschbach","1999","05","18","Brasil","Espírito Santo","castelo","Caxixe Quente.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,NA,NA,"69152",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,"30/12/1999",NA,NA,NA
"201","2019-02-27 14:02:14-03","UFSJ","HUFSJ","4126","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Domingos, DQ","2018","03",NA,"Sobral, M","2012","10","19","Brasil","Minas Gerais","Prados","Estrada dos Fundadores","-44.143333","-21.089528","-44.143333","-21.089528","Árvore 8 m, em campo; flores amarelo-acastanhadas.","HUFSJ004126",NA,NA,"15049",NA,NA,"HUFSJ004126_01 HUFSJ004126_02 HUFSJ004126_v00 HUFSJ004126_v01 HUFSJ004126_v02 HUFSJ004126_v03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-22 13:48:40-03","USP","SPFW","1015","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","I. Vattimo 1961",NA,NA,NA,"Reitz ;Klein","1959","02","19","Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"8401",NA,NA,NA,"1500","1500",NA,NA,"48290","auto",NA,NA,NA,NA,NA
"203","2019-07-02 15:55:33-03","UEM","HUEM","11064","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","G.Hatschbach",NA,NA,NA,"E.Rotta","1978","12","14","Brasil","Paraná","Colombo","Embrapa, Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"HUEM000005102",NA,NA,"30",NA,NA,"HUEM000005102",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"204","2019-07-02 15:55:33-03","UEM","HUEM","11063","S","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","G.Hatschbach",NA,NA,NA,"E.Rotta","1979","03","05","Brasil","Paraná","Colombo","Embrapa, Floresta Ombrófila Mista","-49.2242012023926","-25.2917003631592",NA,NA,NA,"HUEM000005103",NA,NA,"42",NA,NA,"HUEM000005103",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"205","2021-03-10 11:38:43-03","UNILA","EVB","3298","PreservedSpecimen","Plantae","Lauraceae","Persea","major","Persea major","(Meisn.) L.E.Kopp","Machado, H.A.",NA,NA,NA,"Machado, A.","2016","11","06","Brasil","Paraná","Fazenda Rio Grande",NA,"-49.3081016540527","-25.6574993133545",NA,NA,NA,"EVB003298",NA,NA,NA,NA,NA,"EVB003298",NA,NA,NA,NA,"12596","auto",NA,NA,NA,NA,NA
