"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","typeStatus","fieldNumber","infraspecificEpithet"
"156","2008-05-27 22:02:00-03","MO","MOBOT","233535","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Simon Lægaard","Lægaard 101249","1992","2","13","South America","Ecuador","Carchi",NA,"El Angel - Mira km 3. Slope with grasses and low shrubs.","-77.96666","0.61666",NA,NA,NA,NA,"(Kunth) Nash","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2008-05-27 22:02:00-03","MO","MOBOT","246634","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"M. Acosta-Solis","Acosta-Solís 13155","1941","8","8","South America","Ecuador","Carchi",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Nash","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","246643","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Erik Asplund","Asplund 6638","1939","5","31","South America","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Nash","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-07-09 17:05:00-03","MO","MOBOT","2479492","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dávila, P.","Gert G. Hatschbach","Hatschbach 15242","1966","11","4","South America","Brazil","Paraná",NA,"Contenda",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2018-02-22 05:25:00-03","MO","MOBOT","2518569","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Dávila, P.","J.C. Millot","Millot 1267","1962","2","2","South America","Uruguay","Tacuarembo",NA,"Tres Cruces",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-06-27 16:40:00-03","MO","MOBOT","2665806","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","S. Laegaard, herb. AAU/LOJA, 1998/99","Simon Lægaard","Lægaard 18929","1998","6","26","South America","Ecuador","Loja",NA,"Km 20 on old road Loja-Saraguro","-79.25","-3.9",NA,NA,NA,NA,"(Kunth) Nash","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"162","2015-08-23 05:45:00-03","MO","MOBOT","2666808","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Lægaard, S","Simon Lægaard|S.A. Renvoize","Lægaard 70816","1988","3","13","South America","Ecuador","Imbabura",NA,"Km 45 Otavalo - Selva Alegre. Roadbank.","-78.5","0.25",NA,NA,NA,NA,"(Kunth) Nash","2900.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-01-25 04:35:00-02","MO","MOBOT","2749290","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Gerrit Davidse, 2006 (MO)","Luis Valenzuela G.|Gloria Calatayud|Jim Farfán|Yesenia Vizcardo|A. Reynaga","Valenzuela Gamarra 3513","2004","5","18","South America","Peru","Cusco","La Convención","Dist. Santa Teresa, Choq'ekiraw, Bosque Primario.","-72.875","-13.39055",NA,NA,NA,NA,"(Kunth) Nash","3270.00000000","3257.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"164","2011-01-17 10:00:00-02","MO","MOBOT","2984824","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","William R. Anderson|Paul A. Fryxell|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 8278","1973","4","6","South America","Brazil","Goiás",NA,"Rio Cristal, 44 km by road SE of Cristalina; grassy campo and galley forest. Campo.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2013-05-07 06:03:00-03","MO","MOBOT","2984987","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Ynés Mexia","Mexia 5542","1931","4","4","South America","Brazil","Minas Gerais",NA,"Corinto. Fazenda do Diamante; pasture southeast of buildings, in shallow water.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2009-06-24 18:36:00-03","MO","MOBOT","2985501","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Agnes Chase","Chase 9188","1925","3","28","South America","Brazil","Minas Gerais",NA,"Serra do Cipó (110 km northeast of Bello Horizonte), Minas Gerias. Moist sand near Rio do Peixa. Chapeo de Sol.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2013-05-07 06:03:00-03","MO","MOBOT","2985615","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Ynés Mexia","Mexia 5596","1931","4","11","South America","Brazil","Minas Gerais",NA,"Corinto. Fazenda do Diamante; Pasto da Matta; savannah; dry red clay. Abundant.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-04 04:40:00-03","MO","MOBOT","2985748","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","Herbert H. Smith","Smith 2122","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2013-03-03 14:30:00-03","MO","MOBOT","2986746","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"James A. Ratter|R. Reis dos Santos|R. Souza|A. Ferreira|J. Fonsêca","Ratter 1340","1968",NA,NA,"South America","Brazil","Mato Grosso",NA,"Córego de Porco, 240 km N, of Xavantina on Xavantina São Felix road.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2012-03-30 18:07:00-03","MO","MOBOT","2987029","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","P. Davila","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 9427","1973","4","29","South America","Brazil","Goiás",NA,"Ca. 30 km (straight line) S of Caiapônoa; cerrado on steep rocky hillside and at top and base of hill. Hilltop.",NA,NA,NA,NA,NA,NA,"(Kunth) Nash","950.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2009-08-23 08:40:00-03","MO","MOBOT","3034356","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Foster's catalog note file","T. Herzog","Herzog 1789","1911","3",NA,"South America","Bolivia","Santa Cruz","Vallegrande","Vallegrande","-64.11666","-18.48333",NA,NA,NA,NA,"(Kunth) Nash","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2010-02-04 17:49:00-02","MO","MOBOT","3034358","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Foster's catalog note file","G. Mandon","Mandon 1382","1848",NA,NA,"South America","Bolivia","La Paz","Larecaja","Sorata","-68.63333","-15.76666",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-08-31 09:21:41-03","INPA","INPA","200932","S","Plantae","Monocotyledon","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Dombrowski, LT","9595","1978","04","13","Southern America","Brasil","Paraná","Ponte Grossa","Lagoa Dourada.",NA,NA,NA,NA,"INPA0200932","INPA0200932 INPA0200932_e","(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-09-12 05:00:02-03","US","US","3048496","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","nutans","Andropogon nutans burchellii",NA,"W. J. Burchell","8927",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Fragmentary material of type specimen ex herb.Vienna","US01210198","US01210198_01","Hack. in Mart.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1","Isotype",NA,"burchellii"
"175","2020-09-12 05:00:02-03","US","US","926146","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","nutans","Andropogon nutans burchellii",NA,"W. J. Burchell","8927",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"S. Joao, Tocantins.",NA,NA,NA,NA,"US00169610","US00169610_01","Hack. in Mart.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1","Isotype",NA,"burchellii"
"176","2020-09-12 05:00:02-03","US","US","2942181","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","stipoides","Andropogon stipoides",NA,"Collector unknown","s.n.",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Ibague (Novaganada -- Int Popayan and Almaguer --- Int Socobani).",NA,NA,NA,NA,"US00169611",NA,"Humb. et al.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1","Type fragment",NA,NA
"177","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson, D. Gopaul & L. J. Gillespie","07595","1989","6","23","South America - Neotropics","Guyana",NA,NA,"Rupununi District, 2-4 miles south of Sand Creek.",NA,NA,NA,NA,NA,NA,"(H.B.K.) Nash","350",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"178","2020-09-12 05:00:02-03","US","US","2915422","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","R. Goodland & P. Maycock","499","1963","8","21","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi Northern Savanna, Makushi area",NA,NA,NA,NA,NA,NA,"(H.B.K.) Nash","107",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"179","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson & D. Gopaul","07688","1989","7","1","South America - Neotropics","Guyana",NA,NA,"Rupununi District, east slopes of Shiriri Mountain.",NA,NA,NA,NA,NA,NA,"(H.B.K.) Nash","450","1500",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson, D. Gopaul & L. J. Gillespie","07615","1989","6","25","South America - Neotropics","Guyana",NA,NA,"Rupununi District, Kanuku Mountains, 12-13 miles northeast of Sand Creek.",NA,NA,NA,NA,NA,NA,"(H.B.K.) Nash","1000",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"181","2020-09-12 05:00:02-03","US","US","3412763","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J. Hoock","951","1956","8","12","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi, Route de Naja Bridge",NA,NA,NA,NA,NA,NA,"(H.B.K.) Nash",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"182","2020-09-12 05:00:02-03","US","US","3214220","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson, D. Gopaul & L. J. Gillespie","7615","1989","6","25","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Kanuku Mountains; ±12-14 mi. NE of Sand Creek","-59.4167","3.06667",NA,NA,NA,NA,"(H.B.K.) Nash","350",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"183","2020-09-12 05:00:02-03","US","US","3159104","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","J. Hoock","950","1956","8","11","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi, Akwali Creek","-59.85","3.28",NA,NA,NA,NA,"(H.B.K.) Nash",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"184","2020-09-12 05:00:02-03","US","US","3214163","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson & D. Gopaul","7688","1989","7","1","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Shiriri Mountain","-59.75","3",NA,NA,NA,NA,"(H.B.K.) Nash","150","500",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"185","2020-09-12 05:00:02-03","US","US","2822206","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","J. Donselaar","3580","1966","8","25","South America - Neotropics","Suriname",NA,NA,"Sipaliwini Savanna","-56.03","2.1",NA,NA,NA,NA,"(H.B.K.) Nash",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US","3214185","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Judziewicz, E. J.","P. M. Peterson, D. Gopaul & L. J. Gillespie","7595","1989","6","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"2-4 mi. S of Sand Creek","-59.5167","3",NA,NA,NA,NA,"(H.B.K.) Nash","120",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"187","2020-09-12 05:00:02-03","US","US","3412762","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"J. Hoock","952","1956","8","12","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Rupununi, Route de Good Hope","-59.58","3.86",NA,NA,NA,NA,"(H.B.K.) Nash",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA,NA
"188","2020-09-02 16:37:51-03","Cenargen","CEN","5377","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","J. F. M. Valls","M. Stubblebine","536","1980","11","19",NA,"Brasil","MG","POCOS DE CALDAS","Campo do saco.","-46.564722","-21.838888","Exsicatas","Doação da Universidade Estadual de Campinas - UNICAMP (Flora de Poços de Caldas-MG-Brasil).","CEN00005377","CEN00005377","(Kunth) Nash",NA,NA,"2016",NA,NA,"-46.564722","-21.838888",NA,NA,"02",NA,"1",NA,NA,NA
"189","2020-09-02 16:37:51-03","Cenargen","CEN","5415","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","J. F. M. Valls","A. C. Gabrielli","390","1980","11","05",NA,"Brasil","MG","POCOS DE CALDAS","Estado de Minas Gerais, Campo do saco","-46.564722",NA,"Exsicatas","Doação do Projeto desenvolvido pelo Departamento de Morfologia e Sistemática Vegetais do Inst. de Biologia da UNICAMP com a supervisão da FUNCAMP e financiamento da Companhia Geral de Minas. Flora de Poços de Caldas.","CEN00005415","CEN00005415 CEN00005415_1","(Kunth) Nash",NA,NA,"2016",NA,NA,"-46.564722","-2183889.0",NA,NA,"02",NA,"1",NA,NA,NA
"190","2020-09-02 16:37:51-03","Cenargen","CEN","13719","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","J. F. M. Valls","Ana Izaura Flores","112","1979","11","04",NA,"Brasil","RS","SOLEDADE","Br - 386, km 207. Em talude de beira de estrada em cima do barranco.","-52.5102996826172","-28.8183002471924","Exsicatas","Doação ICN 48856","CEN00013719","CEN00013719","(Kunth) Nash",NA,NA,"2016","42411","auto",NA,NA,NA,NA,"02",NA,"1",NA,NA,NA
"191","2020-09-02 16:37:51-03","Cenargen","CEN","13721","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","A. I. Flores","Ana Izaura Flores","104","1979","12","01",NA,"Brasil","RS","VACARIA","BR 116, km 194.","-50.9338989257812","-28.5121994018555","Exsicatas","Mancha em barranco de beira de estrada. Doação ICN 48844.","CEN00013721","CEN00013721","(Kunth) Nash",NA,NA,"1979","63451","auto",NA,NA,NA,NA,"12",NA,"1",NA,NA,NA
"192","2020-09-02 16:37:51-03","Cenargen","CEN","13720","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","A. I. Flores","Ana Izaura Flores","109","1979","12","02",NA,"Brasil","RS","VACARIA","BR 116, km 227,6.","-50.9338989257812","-28.5121994018555","Exsicatas","Material bastante entrenceirado.. Doação ICN 48844.","CEN00013720","CEN00013720","(Kunth) Nash",NA,NA,"1979","63451","auto",NA,NA,NA,NA,"12",NA,"1",NA,NA,NA
"193","2014-04-04 18:28:21-03","PNFM","IRAI","1255","S","Plantae","Magnoliophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Cordeiro, J.; Martin, V.C.","Miranda, A.C.L.","260","2009","10","10",NA,"Brasil","Paraná","São José dos Pinhais","Aeroporto Afonso Pena","-49.177611","-25.524",NA,"Gramínea, 1 m, campo limpo seco","IRAI00001255",NA,"(Kunth) Nash",NA,NA,"2010",NA,NA,"-49.177611","-25.524",NA,NA,"01","01",NA,NA,NA,NA
"194","2019-10-07 09:22:31-03","UEFS","HUEFS","245203","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Chacon, R.G.","1426","2017","04","18",NA,"Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília: próximo a nascente do Córrego Tapera.","-47.882778","-15.914444",NA,"Campo de murundu, solo aluvial.","HUEFS0245203",NA,"(Kunth) Nash",NA,NA,NA,NA,NA,"47W52'58''","15S54'52''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"195","2019-10-07 09:22:31-03","UEFS","HUEFS","104614","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Ribas, O.S.","4277","2002","01","29",NA,"Brasil","Paraná","Morretes","Pilão de Pedra.","-48.834400177002","-25.476900100708",NA,"Campo limpo, seco, solo arenoso. Encosta de colina.","HUEFS0104614","HUEFS0104614","(Kunth) Nash",NA,NA,NA,"30514","auto",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"196","2019-06-13 10:11:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"I. M. Sánchez Vega","3990","1986","2","25","South America","Peru","Cajamarca","Celendín","El Porvenir, al S.E. de la Quinuilla",NA,NA,NA,NA,NA,NA,NA,"2750",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"197","2019-01-25 15:44:56-02","IAC","IAC","22647","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","B. Rosengurtt-Gurvich","A. Krapovickas","18072","1971","02","12",NA,"Argentina","Corrientes","Ituzaingó","caminho para San Carlos","-56.7333","-27.5667",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,"1971",NA,NA,"-56.7333","-27.5667",NA,NA,"06","12",NA,NA,NA,NA
"198","2019-01-25 15:44:56-02","IAC","IAC","2743","S","Plantae",NA,NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","M.A. Chase","J.E. Rombouts","s/nº","1938","10","09",NA,"Brasil","Mato Grosso",NA,"Rio Pardo",NA,NA,NA,NA,NA,NA,"(Kunth) Nash",NA,NA,"1939",NA,NA,NA,NA,NA,NA,"09","21",NA,NA,NA,NA
"199","2019-10-16 14:14:30-03","UEL","FUEL","52000","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Gaio, J","Gaio, J; Grizzon, M; Barbosa, E; Silva, J","305","2013","01","18",NA,"Brasil","Paraná","Balsa Nova","São Luiz do Purunã, em campo sujo","-49.645333","-25.482083",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,"2013",NA,NA,"-49.645333","-25.482083",NA,NA,"01","29",NA,NA,NA,NA
"200","2020-11-12 17:02:39-03","UEL","FUEL","40133","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Swallen, JR","Sacco, JC","195","1954","10","14",NA,"Brasil","Rio Grande do Sul","Pelotas","I.A.S. [Instituto de Pesquisas e Experimentação Ag","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"(Kunth) Nash",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:17:12-03","UnB","UB","14811","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Oliveira, RC","Martins, CR","360","2004","04","30","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de setembro de 2003.","-47.926111","-15.731111",NA,"Erva.; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.","UB0027292","UB0027292","(Kunth) Nash",NA,NA,"2012",NA,NA,"-47.926111","-15.731111",NA,NA,"10",NA,NA,NA,NA,NA
"202","2019-11-01 15:17:12-03","UnB","UB","38227","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Rua, GH","Martins, CR","771","2005","04","19","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Parque Nacional de Brasília, no entorno da lagoa do Henrique","-47.938889","-15.687222",NA,".","UB0027287","UB0027287","(Kunth) Nash",NA,NA,"2006",NA,NA,"-47.938889","-15.687222",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:17:12-03","UnB","UB","76291","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, SA","Ratter, JA","1340","1968","05","07","Southern America","Brasil","Mato Grosso",NA,"240km ao N dfe Nova Xavantina",NA,NA,NA,"Clump grass 1,8m; Growing on grassy campo","UB0024331","UB0024331","(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:17:12-03","UnB","UB","76290","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Renvoize, SA","Ratter, JA","1893","1968","06","21","Southern America","Brasil","Mato Grosso",NA,"Base Camp, 8km ao E de Base Camp","-51.766667","-12.816667",NA,"Tuft grass 0,9m; Growing on low campo burned","UB0024329","UB0024329","(Kunth) Nash",NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:17:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Quarín, C; et al.","532","1972","02","27","Southern America","Argentina","Corrientes",NA,"25.0 km S de San Luis del Palmar, ruta prov. 6",NA,NA,NA,"En campos bajos","UB0024330",NA,"(Kunth) Nash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:17:12-03","UnB","UB","188053","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Gaio, J","Brotto, ML; Barboza, E; Grizzon, M; Gaio, J","899","2013","01","18","Southern America","Brasil","Paraná ","Balsa Nova","São Luiz do Purunã","-49.646167","-25.468722",NA,"Planta formando toceiras, inflorescência ocre.; Campo limpo.","UB0024326","UB0024326","(Kunth) Nash","1183","1183","2013",NA,NA,"-49.646167","-25.468722",NA,NA,"01","24",NA,NA,NA,NA
"207","2019-11-01 15:17:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides",NA,"Lima, N; Heringer, EP","193","1968","04",NA,"Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental do Instituto Central de Biologia","-47.9296989440918","-15.7797002792358",NA,"Cerrado",NA,NA,"(Kunth) Nash",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:17:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Sorghastrum","stipoides","Sorghastrum stipoides","Swallen, JR","Klein, R","3571","1962","12","08","Southern America","Brasil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,"Campo úmido","UB0024327","UB0024327","(Kunth) Nash",NA,NA,"1964","17656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
