"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","individualCount","occurrenceRemarks","class","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","relatedCatalogItem","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"142","2015-09-03 19:48:34-03","MNHN","RECOLNAT_MNHN_P","P00447255","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447255' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","P00447255","P00447255_01",NA,NA,NA,NA,NA,"14300",NA,NA,NA
"143","2015-09-16 00:37:32-03","MNHN","RECOLNAT_MNHN_P","P00447256","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447256' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","P00447256","P00447256_01",NA,NA,NA,NA,NA,"13228",NA,NA,NA
"144","2015-09-03 19:48:34-03","MNHN","RECOLNAT_MNHN_P","P00447257","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447257' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","P00447257","P00447257_01",NA,NA,NA,NA,NA,"22175",NA,NA,NA
"145","2015-09-17 19:38:43-03","MNHN","RECOLNAT_MNHN_P","P00447258","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447258' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Riedel, L.","1845",NA,NA,"Brésil",NA,NA,"bois vierges du Rio Macahé",NA,NA,NA,NA,NA,NA,"hb","P00447258","P00447258_01",NA,NA,NA,NA,NA,"22",NA,NA,NA
"146","2017-12-29 12:52:06-02","MNHN","RECOLNAT_MNHN_P","P00447259","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Pabst",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447259' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Pinheiro, R.S.|Santos, C.S.","1967","11","10","Brésil",NA,NA,"Bahia : Itapebi, ramal Faz Sarué",NA,NA,NA,NA,NA,NA,"hb","P00447259","P00447259_01",NA,NA,NA,NA,NA,"69",NA,NA,NA
"147","2015-09-03 19:29:45-03","MNHN","RECOLNAT_MNHN_P","P00455914","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Batista",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455914' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Sagot, P.A.","1858",NA,NA,"Guyane Française",NA,NA,"Karouany",NA,NA,NA,NA,NA,NA,"hb","P00455914","P00455914_01",NA,NA,NA,NA,NA,"758",NA,NA,NA
"148","2015-09-04 15:28:40-03","MNHN","RECOLNAT_MNHN_P","P00455915","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Batista",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00455915' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"(Sw.) Lindl.","Sagot, P.A.","1858",NA,NA,"Guyane Française",NA,NA,"Karouany",NA,NA,NA,NA,NA,NA,"hb","P00455915","P00455915_01",NA,NA,NA,NA,NA,"758",NA,NA,NA
"149","2020-10-01 14:26:07-03","JBB","HEPH","15854","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Nóbrega, MGG","2001","12","03",NA,NA,NA,"(Sw.) Lindl.","Nóbrega, MGG","2000","08","28","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Área atrás da cantina","-47.85","-15.866667",NA,NA,"1294","Southern America",NA,NA,NA,"-47.85","-15.866667","1025","1025",NA,NA,NA,NA,NA
"150","2020-10-01 14:26:07-03","JBB","HEPH","1718","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Silva, JBF da",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Salles, AEH","2002","01","20","Brasil","Amazonas","Manaus","Rodovia de Manaus para Manacapuru km 09","-60.0250015258789","-3.10193991661072","138090","auto","2547","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:26:07-03","JBB","HEPH","21203","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Salles, AEH",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Salles, AEH","2004","11","18","Brasil","Minas Gerais","Rio Novo","Fazenda Fortaleza de Santana","-43.125301361084","-21.4575004577637","14119","auto","3404","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:44:45-03","UFMG","BHCB","123643","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual Baixo-Montana de Encosta com solo raso. Herbáceo",NA,"(Sw.) Lindl.","Rezende, SG; Dourado, BR","2008","03","07","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova","-43.432222","-20.197222",NA,NA,"2535","Southern America",NA,NA,NA,"-43.432222","-20.197222","1011","1011",NA,NA,NA,NA,NA
"153","2020-12-11 11:44:45-03","UFMG","BHCB","25531","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"planta q medra particularmente sobre Myrtaceae.",NA,"(Sw.) Lindl.","Duarte, AP","1969","08","15","Brasil","Minas Gerais","Pedro Leopoldo","Cerca Grande","-44.043098449707","-19.6180992126465","17853","auto","11750","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:44:45-03","UFMG","BHCB","90082","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"flores brancas, proximas do corrego, epifita, floresta.",NA,"(Sw.) Lindl.","Spósito, TC; Versieux, LM","2001","02","13","Brasil","Minas Gerais","Nova Lima","Mata do Faria","-43.8466987609863","-19.9855995178223","29211","auto","133","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:44:45-03","UFMG","BHCB","63858","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"erva apifita; flores lilases; mata semidescidua",NA,"(Sw.) Lindl.","Mota, RC da; Viana, PL","2001","01","29","Brasil","Minas Gerais","Mariana","Mina da Samitri","-43.4160995483398","-20.377799987793","33524","auto","576","Southern America",NA,"BHCB001404","BHCB001404",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:44:45-03","UFMG","BHCB","23778","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"flores brancas c/ calosidades e nervuras roxas.",NA,"(Sw.) Lindl.","Borba, EL","1993","11","30","Brasil","Minas Gerais","Marliéria","P.E. do Rio Doce","-42.7322006225586","-19.7122001647949","28215","auto","94","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:44:45-03","UFMG","BHCB","31866","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,"folhas carnosas avermelhadas, flores arroxeadas, estriadas de roxo.",NA,"(Sw.) Lindl.","Lombardi, JA; et al.","1996","03","30","Brasil","Minas Gerais","Marliéria","P.E. do Rio Doce, entrada do parque, próximo ao Sa","-42.7322006225586","-19.7122001647949","28215","auto","1191","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:44:45-03","UFMG","BHCB","189153","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,"2017","09","20",NA,"Flores com pétalas e sépalas de cor rosa, e labelo rosa claro, com a base rosa escuro.",NA,"(Sw.) Lindl.","Fernandes, RL","2017","08","29","Brasil","Minas Gerais","Pedro Leopoldo","Planta em cultivo na coleção do Museu de História Natural e Jardim Botânico da UFMG. Sem número. Coleta original por Batista, J.A.N.","-44.043098449707","-19.6180992126465","17853","auto","62","Southern America",NA,"BHCB189153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-05-20 09:04:00-03","MO","MOBOT","2825597","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.A. Christenson",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","H. David Clarke","1997","5","25","Guyana","Essequibo",NA,"Region: U. Takutu-U. Essequibo. Kassikaityu R.; 0-5 km E of camp. Riparian vegetation.","-58.73333","1.81666",NA,NA,"Clarke 5000","South America",NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","657332","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","LEE","1888","4",NA,"Ecuador","Galapagos",NA,NA,NA,NA,NA,NA,"LEE s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-12-21 14:50:00-02","MO","MOBOT","100625147","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G. Gerlach, Noviembre -",NA,NA,NA,"3",NA,NA,"(Sw.) Lindl.","Rocío Rojas|Rodolfo Vásquez","2012","5","18","Peru","Pasco","Oxapampa","Dist. Oxapampa. Orquidiario Hoxa. Plantas en cultivo, original del Puente Paucartambo. A 750m.","-75.4072222","-10.5816667",NA,NA,"Rojas Gonzáles 8006","South America",NA,NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA
"162","2012-03-18 05:12:00-03","MO","MOBOT","1009225","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","F. Mamani",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Fabiana Mamani M.|Antony Jardim","1994","12","10","Bolivia","Santa Cruz","Nuflo de Chavez","Area de estudio del proyecto BOLFOR, Las Trancas 95. Bosque semideciduo chiquitano con especies comunes de Anadenanthera colubrina, Poeppigia procera y Caesalpinia pluviosa.","-61.84638","-16.52027",NA,NA,"Mamani M. 373","South America",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA
"163","2014-04-04 05:49:00-03","MO","MOBOT","1239679","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.T. Atwood (SEL, MO)",NA,NA,NA,"4",NA,NA,"(Sw.) Lindl.","Rodolfo Vásquez|Rocío Rojas","1997","12","8","Peru","Cajamarca","San Ignacio","Namballe, Río Namballe. Bosque de rivera de Río.","-79.08861","-5.00083",NA,NA,"Vásquez Martínez 25191","South America",NA,NA,NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA
"164","2011-03-23 19:29:00-03","MO","MOBOT","1279477","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.T. Atwood, 1999 (SEL)",NA,NA,NA,"6",NA,NA,"(Sw.) Lindl.","Randall J. Evans|Heather Peckham","1998","4","15","Suriname","Sipaliwini",NA,"Vicinity of Ulemari River, ca. 125 km upstream from its confluence with Litani River.","-54.7","2.86666",NA,NA,"Evans 2871","South America",NA,NA,NA,NA,NA,"150.00000000",NA,NA,"422",NA,NA,NA
"165","2011-03-29 14:14:00-03","MO","MOBOT","1313394","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.T. Atwood (SEL, MO)",NA,NA,NA,"8",NA,NA,"(Sw.) Lindl.","José Campos de la Cruz|et al.","1997","12","8","Peru","Cajamarca","San Ignacio","Namballe, Las Melgas. Bosque secundario.","-79.08361","-4.97944",NA,NA,"Campos de la Cruz 4756","South America",NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA
"166","2008-05-27 22:02:00-03","MO","MOBOT","1528416","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E. Christenson",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The llanura, at the Jardin Botanico de Santa Cruz","-63.06666","-17.78333",NA,NA,"Nee 35811","South America",NA,NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA
"167","2012-04-12 05:10:00-03","MO","MOBOT","1593139","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.T. Atwood (SEL)",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","Alfredo F. Fuentes","1995","7","31","Bolivia","Santa Cruz","Nuflo de Chavez",NA,"-61.8666667","-17.0166667",NA,NA,"Fuentes Claros 1015","South America",NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","1721489","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J.Atwood, 95",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","G. Oviedo","1993","7","7","Bolivia","Beni",NA,NA,NA,NA,NA,NA,"Oviedo 16","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2011-06-09 17:46:00-03","MO","MOBOT","1758860","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Roberto Vásquez(USZ)",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Israel G. Vargas C.","2001","7","28","Bolivia","Cochabamba","Arani","Rio Quebrada a 3-4 km subiendo de Atispaya camino a Cotacajes, bosque seco deciduo de laderas pedregosas, zonas mas humedas al borde de las quebradas.","-66.74111","-16.63",NA,NA,"Vargas Caballero 6465","South America",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA
"170","2011-06-09 17:46:00-03","MO","MOBOT","1759542","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","Roberto Vásquez(USZ)",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Israel G. Vargas C.","2001","8","14","Bolivia","Cochabamba","Ayopaya","Ríos Altamachi y Malpaso, colindancia de límites dentro las prov. Ayopaya y Chapare. Bosque alto húmedo.","-66.14222","-16.55888",NA,NA,"Vargas Caballero 6568","South America",NA,NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA
"171","2011-02-24 12:03:00-03","MO","MOBOT","1806288","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","J. Sarmiento",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Francisco J. Roldán|et al.","1986","9","27","Colombia","Antioquia","Dabeiba","27 km en la via Dabeiba-Mutata. orilla de la carretera",NA,NA,NA,NA,"Roldán 486","South America",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA
"172","2011-02-22 10:35:00-03","MO","MOBOT","1819678","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.A. Christenson",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Enrique Rentería A.","1985","4","4","Colombia","Antioquia",NA,"Vereda Bohios. Finca La cabaña.",NA,NA,NA,NA,"Rentería Arriaga 3736","South America",NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA
"173","2015-08-22 05:41:00-03","MO","MOBOT","1907819","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G. Carnavali",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Ronald L. Liesner|Ángel C. González|R.C. Wingfield","1979","6","23","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro. Trail to water tank and trail along pipe down to valley pumping station. Secondary vegetation with remnants of primary forest. Slope.","-69.11666","10.83333",NA,NA,"Liesner 7919","South America",NA,NA,NA,NA,NA,"600.00000000","900.00000000",NA,"148",NA,NA,NA
"174","2016-04-29 09:25:00-03","MO","MOBOT","1923966","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","A. Fuentes (USZ)",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","Alfredo F. Fuentes|Narel Paniagua Zambrana|L. Cayola|Susan Whitehead|Ramiro Cuevas","2003","11","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Puca Suchu y Virgen del Rosario.","-68.69","-14.5777778",NA,NA,"Fuentes Claros 5827","South America",NA,NA,NA,NA,NA,"910.00000000",NA,NA,"03-12",NA,NA,NA
"175","2008-05-27 22:02:00-03","MO","MOBOT","1960497","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Guillermo Klug","1933","12",NA,"Peru","San Martín",NA,"Zepelacio, near Moyobamba.","-76.922958","-6.107628",NA,NA,"Klug 3391","South America",NA,NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA
"176","2011-06-08 11:53:00-03","MO","MOBOT","1962169","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","José Schunke V.","1964","4","13","Peru","Loreto","Requena","Abispa Cocha, rio Tapiche near Requena.",NA,NA,NA,NA,"Schunke Vigo 6388","South America",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,NA,NA,NA
"177","2009-07-13 12:30:00-03","MO","MOBOT","1967474","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Felix Woytkowski","1947","7","1","Peru","San Martín","Moyobamba","Jepelasio near Moyobamba.",NA,NA,NA,NA,"Woytkowski 35320","South America",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA
"178","2009-10-25 11:43:00-02","MO","MOBOT","2118554","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Paul C. Hutchison|J. Kenneth Wright|Richard M. Straw","1964","7","20","Peru","Huánuco","Huamalies","Sachavaca, 19 km above Puente Río Rondas, on Río Monzon.",NA,NA,NA,NA,"Hutchison 5992","South America",NA,NA,NA,NA,NA,"740.00000000",NA,NA,"516",NA,NA,NA
"179","2020-08-23 19:52:00-03","MO","MOBOT","2158291","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","A. Fuentes (USZ)",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","L. Cayola|et al.","2004","9","2","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.","-68.495","-14.5422222",NA,NA,"Cayola Pérez 813","South America",NA,NA,NA,NA,NA,"970.00000000",NA,NA,"04-01",NA,NA,NA
"180","2009-06-25 13:34:00-03","MO","MOBOT","2222094","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Paul C. Hutchison|J. Kenneth Wright","1964","10","6","Peru","Amazonas","Bagua","6 km E of Quebrada Honda, Km 276.",NA,NA,NA,NA,"Hutchison 6777","South America",NA,NA,NA,NA,NA,"680.00000000",NA,NA,"653",NA,NA,NA
"181","2020-07-11 20:39:00-03","MO","MOBOT","2696907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","R. Vasquez",NA,NA,NA,"2",NA,NA,"(Sw.) Lindl.","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","2005","5","30","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5658333","-14.325",NA,NA,"Araujo Murakami 1826","South America",NA,NA,NA,NA,NA,"660.00000000",NA,NA,"05-04",NA,NA,NA
"182","2020-09-02 06:03:00-03","MO","MOBOT","2701954","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","R. Vasquez",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","L. Cayola","2005","5","20","Bolivia","La Paz","Franz Tamayo","Parque Nacional y Área Natural de Manejo Integrado Madidi. NW de Apolo, Asariamas, Río Resina.","-68.5597222","-14.33",NA,NA,"Cayola Pérez 1720","South America",NA,NA,NA,NA,NA,"700.00000000",NA,NA,"05-14",NA,NA,NA
"183","2012-04-12 05:10:00-03","MO","MOBOT","2719314","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","A. Fuentes (LPB)",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","Alfredo F. Fuentes|Tatiana B. Miranda|Juana Colque|Evert Cuevas|Ramiro Cuevas","2005","7","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Virgen del Rosario, ca. 4 km por el camino a Mojos. Chaparral pirogenico de yungas subandino estacional subhumedo con Vochysia sp, Plathymenia reticulata y Qualea grandiflora. Inventario fitosociologico Madidi 65. Plantas sin alcoholizar.","-68.70194","-14.56888",NA,NA,"Fuentes Claros 9676","South America",NA,NA,NA,NA,NA,"940.00000000",NA,NA,"05-102",NA,NA,NA
"184","2009-08-18 15:50:00-03","MO","MOBOT","2824531","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.A. Christenson",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","Douglas C. Daly","1997","3","6","Brazil","Acre",NA,"Mun. Senador Guiomard: Basin of Rio Purus, Rio Iquiri, downstream from intersection with BR-364 highway. ca. Riverside and várzea (floodplain) vegetation, river at record flood level.","-67.5333333","-10.0666667",NA,NA,"Daly 9259","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-06-25 21:28:00-03","MO","MOBOT","2824599","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides",NA,NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Anonymous",NA,NA,NA,"Ecuador",NA,NA,"Icones Plantarum Tropicarum.",NA,NA,NA,NA,"Anonymous 118","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2014-02-25 05:40:00-03","MO","MOBOT","2824769","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G. Carnevali",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Ángel Fernández|Elio Sanoja","1989","3",NA,"Venezuela","Bolívar",NA,"Municipio Sucre; Río Caura, Jabillal.","-64.91666","7",NA,NA,"Fernández 5100","South America",NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA
"187","2011-10-28 04:58:00-02","MO","MOBOT","2825256","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","g. Carnevali",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Olga Salazar de Benavides","1984","2","19","Colombia","Nariño","Tumaco","Dpto. de Nariño: Mpio. de Tumaco. Km. 63 Tumaco-Pasto. Vereda el Carmen.",NA,NA,NA,NA,"Benavides 283","South America",NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA
"188","2010-08-11 21:44:00-03","MO","MOBOT","2825409","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","E.A. Christenson",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","J.J. de Granville|Lucile Allorge|Georges Cremers|A.R.A. Görts-van Rijn|J.F. Kodjoed-Bonneton","1985","9","13","Guyana",NA,NA,"Riviére, grand Inini en aval et en amont de Degrad Fourmi.",NA,NA,NA,NA,"Granville 8203","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2012-08-29 09:53:00-03","MO","MOBOT","2825578","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","G. Carnevali",NA,NA,NA,"1",NA,NA,"(Sw.) Lindl.","Wilmer A. Díaz","1991","8","17","Venezuela","Carabobo",NA,"Municipio Autonomo Mora, Cuenca hidrográfica del río Morón, Parte Alta, Bosque nublado, A lo largo de la carretera hacia La usta.","-68.1666667","10.4666667",NA,NA,"Díaz 528","South America",NA,NA,NA,NA,NA,"750.00000000","1100.00000000",NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","2825705","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Ionopsis","utricularioides","Ionopsis utricularioides","M.R. Santos",NA,NA,NA,NA,NA,NA,"(Sw.) Lindl.","Nelson A. Rosa","1986","3","28","Brazil",NA,NA,"Sitio Sáo José, km 285 da Br. 364 de propriedade do Sr. Francisco Bispo Bezerra município de Pte. Médici-Rondônia.",NA,NA,NA,NA,"Rosa 4998","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
