"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"687","2017-11-13 11:49:00-02","MO","MOBOT","101009780","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.L.R. Filardi",NA,NA,NA,"Jomar G. Jardim|et al.","1993","2","22","Brazil","Bahia","Saúde","Cachoeira do Paulista. Entrada no km 10 da estrada Saúde/Jacobina. Ca. 6 km a partir da entrada. Mata de Galeria.","-40.4188995361328","-10.9411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"Jardim 87a","South America",NA,NA,"21675","auto",NA,NA,NA,NA,NA,"1",NA
"688","2009-06-25 21:30:00-03","MO","MOBOT","3203302","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órga|os.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 47700","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2020-03-30 13:01:00-03","MO","MOBOT","3203640","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel",NA,NA,NA,NA,"J.E.B. Warming","1863","10","8","Brazil",NA,NA,"In puticedo. Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Warming 2828","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","3207880","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","F.C. Hoehne",NA,NA,NA,"F.C. Hoehne","1935",NA,NA,"Brazil","São Paulo",NA,"São Paulo, nativa no Parque e Jardim Botânico, fl. XII/1935, fr. 9/VI/1936.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoehne s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","3208263","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","O. Handro",NA,NA,NA,"Moysés Kuhlmann","1956","6","28","Brazil","São Paulo",NA,"Ubatuba.","-45.06666","-23.43333",NA,NA,NA,NA,NA,NA,NA,NA,"Kuhlmann 3823","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2013-12-09 05:06:00-02","MO","MOBOT","3234262","PreservedSpecimen","Plantae","Fabaceae","Machaerium","triste","Machaerium triste","Vogel","W. Mantovani",NA,NA,NA,"Fábio de Barros","1990","9","10","Brazil","São Paulo",NA,"Cananéia, Ilha do Cardoso Morro do pereirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros 1872","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2009-07-09 17:05:00-03","MO","MOBOT","2454244","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Rudd, V. E.",NA,NA,NA,"Gert G. Hatschbach","1967","8","24","Brazil","Paraná",NA,"Cianorte. Fda. Lagoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 16937","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2013-05-07 06:03:00-03","MO","MOBOT","3203703","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Velva E. Rudd",NA,NA,NA,"Ynés Mexia","1930","2","19","Brazil","Minas Gerais",NA,"Viçosa. Agricultural College lands; hill northwest of main building; cut-over woods.",NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA,"Mexia 4361","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2020-11-10 04:40:00-03","MO","MOBOT","3204040","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","H.C. de Lima",NA,NA,NA,"H. C. de Lima","1986",NA,NA,"Brazil","Minas Gerais",NA,"Estrada Río-Belo Horizonte, km 738, próximo a Santos Dumont.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima 2659","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2011-06-27 08:43:00-03","MO","MOBOT","3204644","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel",NA,NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2011-11-08 05:06:00-02","MO","MOBOT","3207502","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","V.E. Rudd",NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","1983",NA,NA,"Brazil","Paraná",NA,"Serrinha (Mun. Antonia).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47168","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2009-12-04 16:24:00-02","MO","MOBOT","3207735","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","V.E. Rudd",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","1991",NA,NA,"Brazil","Espírito Santo",NA,"Alto Bananal (mun. Venda Nova do Emigrante).",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,"Hatschbach 55575","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2010-03-18 21:18:00-03","MO","MOBOT","3208299","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Velva E. Rudd",NA,NA,NA,"G. Malme","1902","8","1","Brazil","Mato Grosso",NA,"Santa Anna el a Chapiadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malme 2177","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2011-02-18 15:11:00-02","MO","MOBOT","3208397","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel","Velva E. Rudd",NA,NA,NA,"Apparicio P. Duarte","1947",NA,NA,"Brazil","Minas Gerais",NA,"Juiz de Fina, Parque Maricus Procófrio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 1069","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2011-11-08 05:06:00-02","MO","MOBOT","3226312","PreservedSpecimen","Plantae","Fabaceae","Machaerium","vestitum","Machaerium vestitum","Vogel",NA,NA,NA,NA,"Gert G. Hatschbach|Ricardo Callejas","1983","11","30","Brazil","Paraná",NA,"Mun. Antonina. Serrinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47168","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","34185","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Soares-Silva, J. P.","2018","09","05","Soares-Silva, J.P.","2018","03","23","Brasil","São Paulo","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544491","-20.77694491","-49.3544491","-20.77694491",NA,NA,NA,NA,"Tracheophyta","Fabales","114.0","América do Sul",NA,"Árvore de 8 metros, sem látex.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"703","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","21405","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"não consta",NA,NA,NA,"Brasil","São Paulo","não consta","não consta",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"América do Sul",NA,"Flores de agosto a setembro, árvore das capueiras;",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"704","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","33834","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","2008","06","09","Brasil","São Paulo","Novo Horizonte (G1)","Fazenda Serrinha","-49.294722","-21.520833","-49.294722","-21.520833",NA,NA,NA,NA,"Tracheophyta","Fabales","223.0","America do Sul",NA,"Árvore, P-D 78, I-664. Biota",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"705","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","34213","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Soares-Silva, J. P.","2018","07","08","Soares-Silva, J.P.","2018","02","15","Brasil","São Paulo","São José do Rio Preto","Bosque e Zoológico Municipal","-49.3544446","-20.77694446","-49.3544446","-20.77694446",NA,NA,NA,NA,"Tracheophyta","Fabales","70.0","América do Sul",NA,"Arbusto de 2 metros, sem látex.",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"706","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","18633","PreservedSpecimen","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Ranga, N.T. & et al.",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","Mata dos Macacos","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,"Tracheophyta","Fabales",NA,"América do Sul",NA,"Árvore de 10m com flores lilases.;","20305","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"707","2016-09-15 10:17:27-03","UNIOESTE","UNOP","6059","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, F.L.R.","2009","12",NA,"Lima, H.C.; Lima, M.P.M. de; Rodrigues, I.A.; Lima, M.P.M. de; Rodrigues, I.A.","1986","01","26","Brasil","Minas Gerais","Minas Gerais","Estrada Rio Belo Horizonte, km738, proximo a Santos Dumont.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2659",NA,NA,"Árvore pequena com 5 m de altura. Frutos jovens esverdeados. Folhas novas fulvo-tomentosas. Ocasional na margem da estrada-capoeira oriunda de mata seca.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2017-02-01 11:30:58-02","UNIOESTE","UNOP","3916","S","Plantae","Fabaceae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Hatschbach. G.","2004","01","05","Caxambu, M.G.","2003","08","26","Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,NA,"77",NA,NA,"Árvore com 12 m de altura e com presença de flores na coloração esverdeada no ápice dos ramos novos.","28572","auto",NA,NA,NA,NA,NA,NA,NA
"709","2015-05-20 10:35:42-03","UFERSA","MOSS","9522","S","Plantae","Leguminosae-Pap.","Machaerium","vestitum","Machaerium vestitum","Vogel","Silva, A.S.","2009","08","18","Silva, A.S.","2007","10","05","Brasil","Rio Grande do Norte","Luís Gomes","Divisa entre o RN e a Paraíba.","-38.475556","-6.344722","38W28'32","6S20'41",NA,NA,NA,NA,NA,NA,"19","América do Sul",NA,"árvore, cuja madeira exala mal cheiro; coletada em ambiente serrano; solo areno-pedregoso; ocasional; fruto marrom; n.v. violeta.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-08-31 09:16:06-03","INPA","INPA","205558","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filho, CVM","1999",NA,NA,"Hatschbach, GG","1994","03","18","Brasil","Paraná","Jaboti","Varzeão","-50.0758018493652","-23.7432994842529",NA,NA,NA,NA,"INPA0205558","INPA0205558 INPA0205558_e","Dicotyledon Rosids","Fabales","60559","Southern America",NA,NA,"11504","auto",NA,NA,NA,NA,NA,NA,NA
"711","2020-08-31 09:16:06-03","INPA","INPA","87883","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Hatschbach, GG","1969",NA,NA,"Hatschbach, GG","1969","05","17","Brasil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,"INPA0087883","INPA0087883 INPA0087883_e","Dicotyledon Rosids","Fabales","21569","Southern America",NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA
"712","2020-08-31 09:16:06-03","INPA","INPA","109926","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Rudd, VE","1981",NA,NA,"Hatschbach, GG","1979","04","25","Brasil","Paraná","Morretes","Rio Arariba","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0109926","INPA0109926 INPA0109926_e","Dicotyledon Rosids","Fabales","42223","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"713","2020-08-31 09:16:06-03","INPA","INPA","117692","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Filardi, FLR","2010","04",NA,"Davidson, C",NA,NA,NA,"Brasil","Pará","Oriximinã","Rio Caxipacoro, km 72 N Cachoeira Porteira, Rio Caxiparoco, km 72 on the road north of Cachoeira Porteira.","-56.758976","-0.551711","-56.758976","-0.551711",NA,NA,"INPA0117692","INPA0117692 INPA0117692_e INPA0117692_e1","Dicotyledon Rosids","Fabales","10651","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2020-08-31 09:16:06-03","INPA","INPA","211513","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Monteiro, JRB","1984","10","06","Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","-55.8","-15.2","-55.8","-15.2",NA,NA,"INPA0211513","INPA0211513 INPA0211513_e INPA0211513_e1","Dicotyledon Rosids","Fabales","137","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2020-08-31 09:16:06-03","INPA","INPA","211625","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"Monteiro, JRB","1984","10","06","Brasil","Mato Grosso","Chapada dos Guimarães","Fazenda 20 de Dezembro, Fazenda 20 de Dezembro. Mata.","-55.8","-15.2","-55.8","-15.2",NA,NA,"INPA0211625","INPA0211625 INPA0211625_e INPA0211625_e1","Dicotyledon Rosids","Fabales","137","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-08-31 09:16:06-03","INPA","INPA","239081","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Prata, EMB","2010","12",NA,"Prata, EMB","2010","09","28","Brasil","Amazonas","Novo Aripuanã","Reserva de Desenvolvimento Sustentável do Madeira., Rio Madeira, margem esquerda.","-60.27507","-4.93293","-60.27507","-4.93293",NA,NA,"INPA0239081","INPA0239081 INPA0239081_e","Dicotyledon Rosids","Fabales","778","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-08-31 09:16:06-03","INPA","INPA","203693","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Mendonça, CV","1999",NA,NA,"Hatschbach, GG","1997","11","23","Brasil","Minas Gerais","Conceição do Mato Dentro","Rod. MG-010, córrego Passa Sete.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"INPA0203693","INPA0203693 INPA0203693_e","Dicotyledon Rosids","Fabales","67427","Southern America",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA
"718","2020-08-31 09:16:06-03","INPA","INPA","203694","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Mendonça, CV","1999",NA,NA,"Hatschbach, GG","1993","09","18","Brasil","Paraná","Jaboti","Varzeão","-50.0758018493652","-23.7432994842529",NA,NA,NA,NA,"INPA0203694","INPA0203694 INPA0203694_e","Dicotyledon Rosids","Fabales","59410","Southern America",NA,NA,"11504","auto",NA,NA,NA,NA,NA,NA,NA
"719","2020-08-31 09:16:06-03","INPA","INPA","87943","S","Plantae","Leguminosae-Pap","Machaerium","brasiliense","Machaerium brasiliense","Vogel","Rudd, VE","1974",NA,NA,"Hatschbach, GG","1969","01","23","Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,"50","50","INPA0087943","INPA0087943 INPA0087943_e","Dicotyledon Rosids","Fabales","20891","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"720","2020-08-31 09:16:11-03","INPA","INPA","139176","S","Plantae","Leguminosae-Pap","Machaerium","vestitum","Machaerium vestitum","Vogel","Lima, HC de","1986",NA,NA,"Lima, HC de","1986","01","26","Brasil","Minas Gerais",NA,"Estrada Rio-Belo Horizonte, km 738, próximo a Santos Dumont.",NA,NA,NA,NA,NA,NA,"INPA0139176","INPA0139176 INPA0139176_e","Dicotyledon Rosids","Fabales","2659","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","39366",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. Filardi/VII-2009",NA,NA,NA,"A.F.Vaz; et al.","1992","03","25","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Fazenda do Curtume Carioca. Mata da Pedra Ferro.","-42.85","-22.433333","42W50'60","22S26'0",NA,NA,"MBML039366","MBML039366",NA,NA,"966",NA,NA,"Arvore. Frutos com parte nuclear verde escura e ala verde clara. Altura: 10m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","15153",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi/16-01-2008",NA,NA,NA,"L. Kollmann; et al","2001","09","13","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111","40W36'7","19S54'22",NA,NA,"MBML015153","MBML015153",NA,NA,"4543",NA,NA,"Árvore 11m. DAP 20cm. Fuste 3m. Vagens verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","41519",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"A. M. Assis; V. G. Demuner","2008","04","26","Brasil","Espírito Santo","São Gabriel da Palha","Faz. Rondeli. Próx. Clube Campestre (Torre 72/1 - LT Mascarenhas x Verona)","-40.555478","-19.024528","40W33'19,72","19S1'28,3",NA,NA,"MBML041519","MBML041519",NA,NA,"1553",NA,NA,"Escandente. Fruto verde. Borda. Floresta Ombrofila Densa #?# estagio avançado de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41976",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel",NA,NA,NA,NA,"A. M. Assis; K.F.O. Faria","2008","05","02","Brasil","Espírito Santo","São Domingos do Norte","Trevo p/ Águia Branca (Torre 58/2 - LT 230 Kv Mascarenhas x Verona)","-40.611417","-19.125167","40W36'41,1","19S7'30,6","150","150","MBML041976","MBML041976",NA,NA,"1612",NA,NA,"Escandente. Frutos verdes. Borda. Floresta Ombrofila Densa #?# estagio avançado de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","42572",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F.L.R. Filardi/XI-2007",NA,NA,NA,"H. C. de Lima","2006","12","25","Brasil","Rio de Janeiro","Petrópolis","Itaipava, Vale do Sossego, Condomínio Vale do Sossego, próximo a rua H.","-43.159722","-22.420556","43W9'35","22S25'14",NA,NA,"MBML042572","MBML042572",NA,NA,"6490",NA,NA,"Mata de encosta degradada. Árvore com 12m alt., tronco com casca fissurado escamosa, pardacenta, DAP 25cm. Ramos terminaus flexuosos, semi-escandentes, porém não voluvel. Frutos imaturos esverdeados. Folhas com raque pubescente e folío",NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","42688",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","R.B. Pinto/ 19-06-2011",NA,NA,NA,"R.B. Pinto; V.F. Mansano, E.P. Seleme, I. Marques & C. Polido","2011","06","19","Brasil","Bahia","Prado","Fazenda Guaira, borda da mata próximo ao cafezal","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,"MBML042688","MBML042688",NA,NA,"250",NA,NA,"Liana. Botões com pilosidade dourada. Folhas discolores","53161","auto",NA,NA,NA,NA,NA,NA,NA
"727","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","42697",NA,"Plantae","Leguminosae Faboideae","Machaerium","brasiliense","Machaerium brasiliense","Vogel","F. L. R. Filardi/2011",NA,NA,NA,"H. C. de Lima","1999","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","JBRJ, Canteiro 34-A, sobre a pérgula do lado esquerdo do canteiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBML042697","MBML042697",NA,NA,"5689",NA,NA,"Liana com caule roliço robusto 10cm de diâmetro. Quando jovem era erecta, só tornando-se volúvel após alcançar a pérgola. Ramos apicais áfilos e aculeados. Inflorescências pendulas nos ramos apicais e secundários. Flores com aroma adoc","57442","auto",NA,NA,NA,NA,NA,NA,NA
"728","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","12976",NA,"Plantae","Leguminosae Faboideae","Machaerium","triste","Machaerium triste","Vog.","C. V. Mendonça Filho/1999",NA,NA,NA,"G. Hatschbach; et al","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"MBML012976","MBML012976",NA,NA,"61575",NA,NA,"Trepadeira lenhosa, mata pluvial. Altitude de 1100m. EX HERB MBM.","15909","auto",NA,NA,NA,NA,NA,NA,NA
"729","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","19282",NA,"Plantae","Leguminosae Faboideae","Machaerium","cf. triste","Machaerium cf. triste","Vog.","F.L.R. Filardi/16-01-2008",NA,NA,NA,"L. Kollmann; et al","2003","01","20","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167","40W43'32","20S4'9",NA,NA,"MBML019282","MBML019282",NA,NA,"5930",NA,NA,"Trepadeira no sol. Vagens verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","19685",NA,"Plantae","Leguminosae Faboideae","Machaerium","cf. triste","Machaerium cf. triste","Vog.","F. L. R. Filardi/16-01-2008",NA,NA,NA,"R.R. Vervloet; et al","2003","02","13","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019685","MBML019685",NA,NA,"1821",NA,NA,"Trepadeira com frutos verde claro, a 5m do solo, meia encosta, dossel de 16m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","19985",NA,"Plantae","Leguminosae Faboideae","Machaerium","cf. triste","Machaerium cf. triste","Vog.","F. L. R. Filardi/16-01-2008",NA,NA,NA,"R.R. Vervloet; et al","2003","03","06","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML019985","MBML019985",NA,NA,"1932",NA,NA,"Trepadeira, frutos a 6m do solo de cor verde claro, meia encosta, dossel 10m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","20749",NA,"Plantae","Leguminosae Faboideae","Machaerium","cf. triste","Machaerium cf. triste","Vog.","F.L.R. Filardi/16-01-2008",NA,NA,NA,"R.R. Vervloet; et al","2003","05","14","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML020749","MBML020749",NA,NA,"2439",NA,NA,"Liana, frutos imaturos de cor verde, baixada, capoeira, dossel 7m.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","21472",NA,"Plantae","Leguminosae Faboideae","Machaerium","cf. triste","Machaerium cf. triste","Vog.","F. L. R. Filardi/16-01-2008",NA,NA,NA,"J. Rossini; et al","2003","09","05","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"MBML021472","MBML021472",NA,NA,"542",NA,NA,"Liana a 4m. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","13781",NA,"Plantae","Leguminosae Faboideae","Machaerium","triste","Machaerium triste","Vog.","F. L. R. Filardi/01-XI-2007",NA,NA,NA,"V. Demuner; et al","2000","10","24","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"MBML013781","MBML013781",NA,NA,"1457",NA,NA,"Trepadeira sobre árvore 12m de altura, botões florais, flores sépalas e pétalas, face externa com pêlos marrons, pétala face interior branca, folhas jovens. Interior de mata, beira de estrada. Presença de abelhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","13963",NA,"Plantae","Leguminosae Faboideae","Machaerium","triste","Machaerium triste","Vog.","F. L. R. Filardi/16-01-2008",NA,NA,NA,"L. Kollmann","2001","02","19","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove","-40.645833","-19.981944","40W38'45","19S58'55",NA,NA,"MBML013963","MBML013963",NA,NA,"3563",NA,NA,"Beira de estrada. Trepadeira no sol. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","14941",NA,"Plantae","Leguminosae Faboideae","Machaerium","triste","Machaerium triste","Vog.","F. L. R. Filardi/01-XI-2007",NA,NA,NA,"L. Kollmann; et al","2001","08","08","Brasil","Espírito Santo","Santa Teresa","Rio 25 de Julho","-40.604167","-19.780556","40W36'15","19S46'50",NA,NA,"MBML014941","MBML014941",NA,NA,"4274",NA,NA,"Trepadeira no sol. Vagens verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
