"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"160","2021-02-08 12:43:20-03","UFRGS","ICN","164565","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Silva Filho, PJS","343","2009","12","05","América do Sul","Brasil","RS","Bairro Tarumã região de entorno do Lago Tarumã",NA,"Campo seco",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Viamão","-51.022222","-30.07",NA,NA,NA,NA,NA,NA,NA,"-51.022222","-30.07","58","58",NA,NA
"161","2021-02-08 12:43:21-03","UFRGS","ICN","201565","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","2108","2019","12","15","América do Sul","Brasil","RS","BR-290",NA,"erva frutificando; em vassoural na beira da rodovia",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"89305","auto","2019","12","15",NA,NA,NA,NA,NA,NA
"162","2021-02-08 12:43:20-03","UFRGS","ICN","162437","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","11778","1977","10","28","América do Sul","Brasil","RS","Granja Faxinal",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"29956","auto","2009","11","05",NA,NA,NA,NA,NA,NA
"163","2021-02-08 12:43:20-03","UFRGS","ICN","162201","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","694","2009","02","28","América do Sul","Brasil","RS","Bandeirinhas Fazenda do Cilho",NA,"erva reptante; em campo",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-02-08 12:43:20-03","UFRGS","ICN","061424","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Sobral, M","2616","1983","10",NA,"América do Sul","Brasil","RS","Durasnal",NA,"Erva; Em campo",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Sobral, M","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"71201","auto","1985","03",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 12:43:20-03","UFRGS","ICN","162439","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","296",NA,NA,NA,"América do Sul","Brasil","RS",NA,NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Bueno, O","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,"33527","auto","1983","10","26",NA,NA,NA,NA,NA,NA
"166","2021-02-08 12:43:20-03","UFRGS","ICN","162213","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","757","2008","12","04","América do Sul","Brasil","RS","Morro da Tapera",NA,"erva rasteira com frutos maduros; em campo seco",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 12:43:20-03","UFRGS","ICN","119230","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Cruz, F","s.n.","2004","01","15","América do Sul","Brasil","RS","Morro do Osso",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Eggers, L","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:43:20-03","UFRGS","ICN","162192","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M; de Mello, AS; Setubal, RB","685","2009","02","10","América do Sul","Brasil","RS","BR-287 - Km 419",NA,"erva reptante com flores pequenas e rosas; frutos maduros e imaturos; em campo na beira da rodovia",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:43:20-03","UFRGS","ICN","069911","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Paiva, M","s.n.","1998","11","23","América do Sul","Brasil","RS",NA,NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Sobral, M","Tramandaí","-50.1335983276367","-29.9846992492676",NA,NA,"21077","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:43:20-03","UFRGS","ICN","162438","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","294","1963","02","20","América do Sul","Brasil","RS","Granja Sodal",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Bueno, O","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","1983","10","26",NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:43:21-03","UFRGS","ICN","189970","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","4236","1983","10","26","América do Sul","Brasil","RS","Granja Sodal",NA,"Doação Herbário Karner Hagelund",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","2020","03","13",NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:43:20-03","UFRGS","ICN","089331","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Webster, GL; Dehgan, B; Sobral, M","25887","1986","12","04","América do Sul","Brasil","RS",NA,NA,"Suffruticose, with several ascending stems from base, c. 0,5m high, fls pale pink.; Baccharis scrub and fields, 9 km of turnoff to Ibirubá.",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Ibirubá","-53.0896987915039","-28.6275005340576",NA,NA,"31000","auto","2010","04","17",NA,NA,"400","400",NA,NA
"173","2021-02-08 12:43:20-03","UFRGS","ICN","008800","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Lindeman, JC; Irgang, B; Valls, JFM","s.n.","1971","10","30","América do Sul","Brasil","RS","no campo, 20 km W de Passo Fundo",NA,"Pétalas rosas pálidas",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Krapovickas, A","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,"25060","auto","1983","01",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:43:21-03","UFRGS","ICN","201323","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Pivetta, J","885","1954","01","03","América do Sul","Brasil","RS",NA,NA,"Doação do HRCB; erva perene; flor rósea; in campis",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Pejuçara","-53.6557998657227","-28.4232997894287",NA,NA,"23308","auto","2019","10","25",NA,NA,"500","500",NA,NA
"175","2021-02-08 12:43:20-03","UFRGS","ICN","106447","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Brack, P","453","1995","01","16","América do Sul","Brasil","RS","Campus do Vale - UFRGS",NA,"Erva em capoeira, de beira de estrada; flores róseo-alaranjadas.",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Bovini, MG","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:43:20-03","UFRGS","ICN","162248","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","734",NA,NA,NA,"América do Sul","Brasil","RS","Morro do Osso",NA,"erva reptante frutificando; em campo seco",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:43:21-03","UFRGS","ICN","167303","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Grings, M","1198",NA,NA,NA,"América do Sul","Brasil","RS","Morro do Osso",NA,"erva rasteira com flores de coloração salmão; frutificando; em campo seco",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:43:20-03","UFRGS","ICN","149275","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Setubal, R","84","2005","11","27","América do Sul","Brasil","RS","morro São Pedro Econsciência Espaço de Conservação",NA,"erva em campo seco de topo de morro; campo pós-queima",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Setubal, R","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,"145","145",NA,NA
"179","2021-02-08 12:43:20-03","UFRGS","ICN","082062","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Falkenberg, DB","271","1982","04","16","América do Sul","Brasil","RS","Viveiro da SMAM",NA,"Doação FLOR",NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Krapovickas, A","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:43:20-03","UFRGS","ICN","032935","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K","6534","1972","11","15","América do Sul","Brasil","RS","Granja Piratini",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","2020","03","13",NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:43:21-03","UFRGS","ICN","199912","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Schaefer, J; Schaefer, JS","JS647","2018","12","03","América do Sul","Brasil","RS","Serrinha Velha",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Grings, M","Segredo","-52.9791984558105","-29.3414001464844",NA,NA,"18423","auto","2018","12",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:43:20-03","UFRGS","ICN","040185","S","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Miotto, STS","807","1978","01","05","América do Sul","Brasil","RS","Entre Vacaria e Lagoa Vermelha, BR-285 km 25",NA,NA,NA,"Dicotyledon","(A.St.-Hil.) Fryxell","Bueno, O","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","4038","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","190","1976","11",NA,NA,"Brasil","Rio Grande do Sul","Estrada do Apamecor",NA,"terreno arenoso; frutos verdes","HAS0004038","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre, Morro Teresópolis",NA,NA,NA,NA,NA,NA,"1980","06",NA,"51°12'12,06","30°05'34,32",NA,NA,NA,NA
"184","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96797","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","13844a","1982","03",NA,NA,"Brasil","Rio Grande do Sul","Fazenda Faxinal",NA,"às 15 horas. Doação do herbário Karner Hagelund","HAS0096797","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"29956","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","42279","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Abruzzi, M.L.","5051","2003","12",NA,NA,"Brasil","Rio Grande do Sul","Fazenda J. Taylor",NA,"butiazal","HAS0042279","Magnoliophyta","(St. Hil.) Fryxell","O. L. Bueno","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"31686","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","20299","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","4350","1985","03",NA,NA,"Brasil","Rio Grande do Sul","BR-290, próximo ao km 177.",NA,"No campo, em beira de estrada não mexida, relevo no topo da encosta. Erva rasteira com flores rosadas, numerosa.","HAS0020299","Magnoliophyta","(A. St.-Hil.) Fryxell",NA,"Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","4288","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","243","1977","01",NA,NA,"Brasil","Rio Grande do Sul","Benfica - Km 36",NA,"flores rosas; folhas bicolores; bastante pilosas; sendo aveludada na parte dorsal; erva de pequeno porte; em terreno de terra removida; terreno arenoso","HAS0004288","Magnoliophyta","(A. St.-Hil.)Fryxell","Grings, M.","Estrela","-51.9664001464844","-29.5018997192383",NA,NA,"14416","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19931","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3980","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Estrada Velha entre Giruá e Santa Rosa.",NA,"Erva decumbente; com flores rosadas; pouco numerosa; dispersa; em campo mexido.","HAS0019931","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96791","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","4887","1966","11",NA,NA,"Brasil","Rio Grande do Sul","Granja Sodol",NA,"Doação do herbário Karner Hagelund","HAS0096791","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"190","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96789","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","294","1959",NA,NA,NA,"Brasil","Rio Grande do Sul","Granja Sodol",NA,"Doação do herbário Karner Hagelund","HAS0096789","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"191","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96790","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","4230","1966","02",NA,NA,"Brasil","Rio Grande do Sul","Granja Sodol",NA,"Doação do herbário Karner Hagelund","HAS0096790","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"192","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","12539","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2784","1980","11",NA,NA,"Brasil","Rio Grande do Sul","Jardim Botânico.",NA,"Erva um pouco decumbente, pouco numerosa, dispersa em campo sujo.","HAS0012539","Magnoliophyta","(A.St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.178068","-30.051692",NA,NA,NA,NA,"1980","11","18","-51,178068","-30,051692","53","53",NA,NA
"193","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","18373","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Tressens, S.G.","1380","1982","12",NA,NA,"Argentina","Corrientes","Ruta 38; 26 Km N de Ruta 14.",NA,"Flores rosadas; prostradas; Solo vermelho modificado; Lomada","HAS0018373","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Dep. Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","20432","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Montes, J.E.","s.n.","1955","02",NA,NA,"Argentina","Missiones",NA,NA,"Habitat em terreno aberto modificado, lugar alto, pouco abundante.","HAS0020432","Magnoliophyta","(A. St.-Hil.) Fryxell",NA,"Candelaria Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","20664","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Neves, M.","499","1985","04",NA,NA,"Brasil","Rio Grande do Sul","Reserva Biológica do Ibicuí-Mirim. Propriedade do Sr. Arlindo Barcelos.",NA,"No campo, margem direita da barragem. Pouco numerosa e dispersa.","HAS0020664","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Santa Maria (Entre Itaara e São Martinho da Serra - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","20718","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Neves, M.","553","1985","04",NA,NA,"Brasil","Rio Grande do Sul","Reserva Biológica do Ibicuí-Mirim. Rincão das Pedras.",NA,"Campo pedregoso localizado na margem esquerda da barragem Saturnino de Brito. Raro, disperso.","HAS0020718","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Santa Maria (Entre Itaara e São Martinho da Serra - RS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","858","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Dillenburg, C.R.","52","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Morro Teresópolis",NA,NA,"HAS0000858","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Porto Alegre","-51.208665","-30.092592",NA,NA,NA,NA,"2020","06",NA,"-51,208665","-30,092592","225","225",NA,NA
"198","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","19867","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","3916","1984","11",NA,NA,"Brasil","Rio Grande do Sul","Km 352 da BR 285.",NA,"Erva rasteira com flores rosadas claro; numerosa; dispersa; em beira de estrada.","HAS0019867","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"36807","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","96788","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Hagelund, K.","295","1959","10",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"Doação do herbário Karner Hagelund 72-25","HAS0096788","Magnoliophyta","(A. St.-Hil.) Fryxell","Grings, M.","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,"33527","auto","2020","06",NA,NA,NA,NA,NA,NA,NA
"200","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","12559","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2804","1980","12",NA,NA,"Brasil","Rio Grande do Sul","Horto Botânico.",NA,"Erva um pouco decumbente, pouco numerosa e dispersa em campo limpo. Coletada junto a mata de restinga e próximo ao banhado.","HAS0012559","Magnoliophyta","(A.St.-Hil.) Fryxell",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11662","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2441","1980","04",NA,NA,"Brasil","Rio Grande do Sul","Campo Novo, Morro da Tapera, entrada pelas pedreiras",NA,"erva; pouco numerosa; encontrada em lavoura de aipim/mandioca; relevo no vale.","HAS0011662","Magnoliophyta","(A.St.-Hill) Fryxell.","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"202","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11657","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2436","1980","04",NA,NA,"Brasil","Rio Grande do Sul","Campo Novo, Morro da Tapera, entrada pelas pedreiras",NA,"erva; rara; dispersa; com flor rosada. Em campo não mexido, no topo, na encosta, em solo granito.","HAS0011657","Magnoliophyta","(A.St.-Hill) Fryxell.","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"203","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11386","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2279","1980","03",NA,NA,"Brasil","Rio Grande do Sul","Morro das Abertas",NA,"erva; pouco numerosa; dispersa; campo não mexido; relevo na encosta; solo granito","HAS0011386","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","04",NA,NA,NA,NA,NA,NA,NA
"204","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11569","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2363","1980","04",NA,NA,"Brasil","Rio Grande do Sul","Morro das Abertas",NA,"erva rasteira; pouco numerosa; dispersa; topo; encosta; campo não mexido; solo granítico","HAS0011569","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"205","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","10501","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Soares, Z.","159","1979","11",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,"erva; 30 cm; frutos verdes; pouco numerosa; dispersa; campo mexido; topo; solo granito","HAS0010501","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"206","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","10690","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1991","1979","12",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,"erva rasteira; fruto escuro; pouco numerosa; agrupada; beira de lavoura; relevo na encosta; solo granito","HAS0010690","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"207","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","5586","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","410","1977","12",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,"coleta em campo sujo; no meio dos pés de Eryngium, bem protegida por estes","HAS0005586","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","07",NA,NA,NA,NA,NA,NA,NA
"208","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","5587","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","415","1977","12",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana",NA,"no campo sujo com Eryngium horridum emaranhada","HAS0005587","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1978","05","02",NA,NA,NA,NA,NA,NA
"209","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","11924","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","2477","1980","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana.",NA,"Erva rasteira, com fruto escuro, pouco numerosa, encontrada em campo sujo, relevo no topo, solo granito.","HAS0011924","Magnoliophyta","(A.St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-01 09:01:44-03","MCN-FZBRS","HAS","11973","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Martins, S.A.","274","1980","05",NA,NA,"Brasil","Rio Grande do Sul","Morro Santana, entrada pela Av. Protásio Alves.",NA,"Erva rasteira com flor rosa salmon, rara e dispersa no topo em campo sujo.","HAS0011973","Magnoliophyta","(A.St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","04",NA,NA,NA,NA,NA,NA,NA
"211","2020-08-26 10:49:36-03","MCN-FZBRS","HAS","9797","PreservedSpecimen","Plantae",NA,"Malvaceae","Krapovickasia","urticifolia","Krapovickasia urticifolia","Bueno, O.","1545","1978","06",NA,NA,"Brasil","Rio Grande do Sul","Morro Santata",NA,"fruto seco; altitude 300 m; muito numeroso; agrupado; campo sujo; no topo; solo granítico; muito abundante; em todo o campo","HAS0009797","Magnoliophyta","(A. St.-Hil.) Fryxell","Bueno, O.","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"29946","auto","1980","06",NA,NA,NA,NA,NA,NA,NA
