"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","identifiedBy","recordNumber","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","individualCount","fieldNumber"
"372","2019-12-09 17:29:55-03","UFPR","EFC","573","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Schimmelpfeng, L.C.","1985","01","17","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC000573",NA,NA,NA,NA,NA,"PR-410.GRACIOSA __COMMOM_NAME__: FLAMBOYANT",NA,NA,"Morretes (Pr)","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-13 11:22:15-03","USP","SPF","154052","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mendonça, FB","2002","06","06","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00154052",NA,NA,NA,NA,NA,NA,"Mendonça, FB","105","Cidade Universitária Armando de Salles Oliveira",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"374","2019-11-13 11:22:15-03","USP","SPF","154432","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mendonça, FB","2002","11","08","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,"SPF00154432",NA,NA,NA,NA,NA,NA,"Mendonça, FB","196","Cidade Universitária Armando de Salles Oliveira",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"375","2019-11-13 11:22:15-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mendonça, FB","2002","11","08","Brasil","São Paulo","São Paulo","-46.716667","-23.55","-46.716667","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mendonça, FB","196","Cidade Universitária Armando de Salles Oliveira",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:12:16-03","USP","SPF","118165","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Menezes, C","1995","12","18","Brasil","Bahia","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"SPF00118165",NA,NA,NA,NA,NA,NA,"Guedes, MLS","20",NA,"26018","auto","1996","01",NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:22:15-03","USP","SPF","166607","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Morimoto, CH","2002","11",NA,"Brasil","São Paulo","Americana","-47.3300018310547","-22.7299995422363",NA,NA,NA,NA,"SPF00166607",NA,NA,NA,NA,NA,NA,"Morimoto, CH","s.n.",NA,"13346","auto","2002","11",NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:22:15-03","USP","SPF","13968","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Grotta, AS","1951","11","18","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SPF00013968",NA,NA,NA,NA,NA,NA,"Hoehne, W","s.n.","Vila Estanislau.","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-15 18:27:51-03","USP","SPF","13944","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Hoehne, W","1951","10","28","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"SPF00013944",NA,NA,NA,NA,NA,"Flamboiant amarelo.","Hoehne, W","s.n.",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-15 18:27:50-03","USP","SPF","13943","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Hoehne, W","1951","10","28","Brasil","São Paulo","Jales","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"SPF00013943",NA,NA,NA,NA,NA,"Flamboiant vermelho.","Hoehne, W","s.n.",NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-13 11:22:15-03","USP","SPF","166606","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Freire, GQ","2002","10","19","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00166606",NA,NA,NA,NA,NA,NA,"Schreiner, M","15","Cidade Universitária Armando de Salles Oliveira","53584","auto","2002","05",NA,NA,NA,NA,NA,NA
"382","2019-11-13 11:22:15-03","USP","SPF","185775","PreservedSpecimen","Plantae","Leguminosae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Quintanilha, DM","2007","11","06","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00185775",NA,NA,NA,NA,NA,NA,"Vasques, DT","1","Parque do Ibirapuera","53584","auto","2007","11",NA,NA,NA,NA,NA,NA
"383","2018-10-08 09:56:51-03","UFSS","REAL","507","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Dietzmann, A.C.","2013",NA,NA,"Brasil","Paraná","Planalto","-53.789083","-25.767889","-53.789083","-25.767889",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Dalprai, V.C.","01","Área urbana, família Dietzmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2018-10-08 09:56:51-03","UFSS","REAL","838","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Oliveira, A.F.","2013","09","22","Brasil","Paraná","Realeza","-53.526433","-25.601225","-53.526433","-25.601225",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Oliveira, A.F.","03","Linha Barra do Sarandi, família Batista de Oliveira",NA,NA,"2013","11",NA,NA,NA,NA,NA,NA
"385","2018-10-08 09:56:51-03","UFSS","REAL","508","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Rambo, J.G.","2013","11","26","Brasil","Paraná","Realeza","-53.888639","-26.286336","-53.888639","-26.286336",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Dalprai, V.C.","01","Próximo a praça central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-03-14 23:37:26-03","UNEMAT","HPAN","5751","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA; Teixeira, VB; Oliveira, FC","2018","10","16","Brasil","Mato Grosso","Cáceres","-57.679861","-16.58","-57.679861","-16.58","118","118",NA,NA,"Magnoliidae","Fabales","América",NA,NA,"Carniello, MA","6689","UNEMAT - Campus Jane Vanini, Terreno antropizado.",NA,NA,"2018","11","14",NA,NA,NA,NA,NA
"387","2020-03-05 14:11:42-03","UNEMAT","HPAN","4318","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Ourives, LAA","2016","06","28","Brasil","Mato Grosso","Porto Estrela","-57.231","-15.645917","-57.231","-15.645917","195","195","HPAN000004318",NA,"Magnoliidae","Fabales","América",NA,NA,"Carniello, MA","134","Saloba Grande, Sítio São Pedro (Pedrinho), localizado em zona rural.",NA,NA,"2016","06","28",NA,NA,NA,NA,NA
"388","2020-03-05 14:11:42-03","UNEMAT","HPAN","3683.1","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA; Batista, JS; Santos, TM","2013","10","13","Brasil","Mato Grosso","Cáceres","-57.558278","-16.555056","-57.558278","-16.555056","167","167","HPAN000003683.1",NA,"Magnoliidae","Fabales","América",NA,"Estudo do conhecimento de moradores do Assentamento Laranjeira I sobre o uso e conservação de plantas presentes nas unidades de pastagem locais: conservação da diversidade biológica e cultural.","Carniello, MA","4741","Assentamento Laranjeira I, Sitio do Genão",NA,NA,"2013","11","06",NA,NA,NA,NA,NA
"389","2020-03-10 21:22:27-03","UNEMAT","HPAN","4868","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA; Mello, AR","2007","12","13","Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"Magnoliidae","Fabales","América",NA,NA,"LCP, Lima","2332","Campus Univesirtário Jane Vanini, Ocorrente em jardim.","172193","auto","2009","04",NA,NA,NA,NA,NA,NA
"390","2020-03-05 14:11:42-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA; Silva, DR; Morais, FF","2009","10","19","Brasil","Mato Grosso","Poconé","-56.533333","-16.538611","-56.533333","-16.538611",NA,NA,NA,NA,"Magnoliidae","Fabales","América",NA,NA,"Carniello, MA","2576","Rio Bento Gomes, Margem a direita do Rio Bento Gomes próximo a régua hidrométrica",NA,NA,"2009","10","19",NA,NA,NA,NA,NA
"391","2020-03-10 21:22:27-03","UNEMAT","HPAN","5107","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA","2008","10","27","Brasil","Mato Grosso","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,NA,"Magnoliidae","Fabales","América",NA,NA,NA,"2312",NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-03-05 14:11:42-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Carniello, MA; Souza, AM; Santos, EG; Silva, EMC; Marques, JC","2009","01","16","Brasil","Mato Grosso","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Magnoliidae","Fabales","América",NA,"Coleta da disciplina de Morfologia e Sistemática Vegetal 1. 6º semestre de Biologia.","Carniello, MA; Mello, AR","2576","Rio Bento Gomes","200792","auto","2009","01",NA,NA,NA,NA,NA,NA
"393","2014-04-04 18:27:17-03","PNFM","IRAI","5534","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Kuchler, R.M.","2012","03","04","Brasil","Paraná","Morretes","-48.832528","-25.573194","-48.832528","-25.573194","250","250","IRAI00005534",NA,"Magnoliophyta",NA,NA,NA,"Árvore, flor vermelha. Cultivada","Ristow, R.","s.n.","BR 277, km 45",NA,NA,"2012","03","07",NA,NA,NA,NA,NA
"394","2014-04-04 18:27:17-03","PNFM","IRAI","4231","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Kuchler, R.M.","2010","03","07","Brasil","Paraná","Guaratuba",NA,NA,NA,NA,NA,NA,"IRAI00004231",NA,"Magnoliophyta",NA,NA,NA,NA,"Ristow, R.","s.n.","Centro",NA,NA,"2010","01","01",NA,NA,NA,NA,NA
"395","2020-05-08 11:09:38-03","UEFS","HUEFS","10343","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Santos, F.S.","1987","12","11","Brasil","Bahia","Santa Cruz Cabrália","-39.133333","-16.383333","39W8'","16S23'","40","40","HUEFS0010343","HUEFS0010343","Angiospermae","Fabales",NA,NA,NA,NA,"789",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"396","2020-05-08 11:09:38-03","UEFS","HUEFS","12670","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Queiroz, L.P.de","1992","11","09","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'","12S15'",NA,NA,"HUEFS0012670","HUEFS0012670","Angiospermae","Fabales",NA,NA,NA,NA,"2875",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"397","2020-05-08 11:09:38-03","UEFS","HUEFS","226160","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Rehem, B.C.","2016","01","20","Brasil","Bahia","Ilhéus","-39.193333","-14.795833","39W11'36''","14S47'45''",NA,NA,"HUEFS0226160","HUEFS0226160","Angiospermae","Fabales",NA,NA,"Região de Mata Higrófila Sul Baiana ( Mata Atlântica). Solo argiloso.","L.P.de Queiroz","94","Rodovia Jorge Amado (BR415, trecho Ilhéus/Itabuna). Coletada na margem da rodovia.",NA,NA,"2019","02",NA,NA,"Rosanae",NA,NA,NA
"398","2020-05-08 11:09:38-03","UEFS","HUEFS","226161","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Rehem, B.C.","2016","01","20","Brasil","Bahia","Ilhéus","-39.200833","-14.796389","39W12'3''","14S47'47''",NA,NA,"HUEFS0226161","HUEFS0226161","Angiospermae","Fabales",NA,NA,"Região de Mata Higrófila Sul Baiana ( Mata Atlântica). Solo argiloso.","L.P.de Queiroz","96","Rodovia Jorge Amado (BR415, trecho Ilhéus/Itabuna). Coletada na margem da rodovia.",NA,NA,"2019","02",NA,NA,"Rosanae",NA,NA,NA
"399","2020-05-08 11:09:38-03","UEFS","HUEFS","22753","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Mattos-Silva, L.A.","1995","09","20","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'","14S48'","40","40","HUEFS0022753","HUEFS0022753","Angiospermae","Fabales",NA,NA,"Solo argiloso.",NA,"3255","Campus da UESC, Km 16 da Rod. Ilhéus/Itabuna.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"400","2020-05-08 11:09:38-03","UEFS","HUEFS","236731","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Silva, G.B.da","2017","12","12","Brasil","Bahia","Feira de Santana","-38.966667","-12.25","38W58'0''","12S15'","210","210","HUEFS0236731","HUEFS0236731","Angiospermae","Fabales",NA,NA,NA,NA,"63","Campus da Universidade Estadual de Feira de Santana, Módulo I. Atrás do Prédio do Colegiado de Ciências Biológicas.",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"401","2020-05-08 11:09:38-03","UEFS","HUEFS","248895","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Calda, V.S.","2019","04","18","Brasil","Bahia","Feira de Santana","-38.971944","-12.201389","38W58'19''","12S12'5''",NA,NA,"HUEFS0248895",NA,"Angiospermae","Fabales",NA,NA,NA,NA,"6","Canteiro Central. Campus da Universidade Estadual de Feira de Santana",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"402","2020-05-08 11:09:38-03","UEFS","HUEFS","83548","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Silva, S.C.C.C.","2003","11","29","Brasil","Piauí","Teresina","-42.780556","-5.045278","42W46'50''","5S2'43''",NA,NA,"HUEFS0083548","HUEFS0083548","Angiospermae","Fabales",NA,NA,"Mata Ciliar.","L.P.de Queiroz","51","CCA/UFPI.",NA,NA,"2009","01",NA,NA,"Rosanae",NA,NA,NA
"403","2020-05-08 11:09:38-03","UEFS","HUEFS","135968","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Oliveira, F.C.S.",NA,NA,NA,"Brasil","Piauí","Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"HUEFS0135968","HUEFS0135968","Angiospermae","Fabales",NA,NA,"Cerrado / Caatinga.","L.P.de Queiroz","239","Brionia","54774","auto","2008","07",NA,NA,"Rosanae",NA,NA,NA
"404","2020-05-08 11:09:38-03","UEFS","HUEFS","198512","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Boone, W.","1985","11","14","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"HUEFS0198512","HUEFS0198512","Angiospermae","Fabales",NA,NA,NA,"L.P.Queiroz","893","Cultivada próximo ao Cemitério.","23813","auto","2016","10",NA,NA,"Rosanae",NA,NA,NA
"405","2020-05-08 11:09:38-03","UEFS","HUEFS","138403","PreservedSpecimen","Plantae","Leguminosae Subfam. Caesalpinioideae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Rocha, C.","2008","02","09","Brasil","Ceará","Cratéus","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"HUEFS0138403",NA,"Angiospermae","Fabales",NA,NA,"Sola argiloso.",NA,"EAC41825","Lagoa das Pedras. S#?#tio Gameleira região Centro-Sul, Munícipio de Iguatu.","43216","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"406","2017-07-19 11:50:35-03","F","FMNH-SEEDPLANTS","V0110925F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0110925F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"407","2017-07-19 11:50:29-03","F","FMNH-SEEDPLANTS","V0110926F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0110926F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"408","2017-07-19 11:50:35-03","F","FMNH-SEEDPLANTS","V0110927F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110927F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"409","2017-07-19 11:50:30-03","F","FMNH-SEEDPLANTS","V0110928F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110928F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"410","2017-07-19 11:50:33-03","F","FMNH-SEEDPLANTS","V0110929F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0110929F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"411","2017-07-19 11:50:34-03","F","FMNH-SEEDPLANTS","V0110932F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0110932F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"412","2017-07-19 11:50:33-03","F","FMNH-SEEDPLANTS","V0110923F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0110923F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"413","2017-07-19 11:50:32-03","F","FMNH-SEEDPLANTS","V0110924F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0110924F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"414","2016-09-13 15:27:03-03","F","FMNH-SEEDPLANTS","V0110921F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110921F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"415","2017-07-19 11:50:30-03","F","FMNH-SEEDPLANTS","V0110922F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0110922F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"416","2017-07-19 11:50:34-03","F","FMNH-SEEDPLANTS","V0110930F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110930F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"417","2017-07-19 11:50:31-03","F","FMNH-SEEDPLANTS","V0110931F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0110931F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"418","2017-07-19 11:50:32-03","F","FMNH-SEEDPLANTS","V0110933F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0110933F",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"419","2019-06-11 12:39:11-03","F","FMNH-SEEDPLANTS","V0354822F","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia",NA,"T. J. Killeen","1985","10","28","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,NA,NA,"V0354822F","V0354822F_01","Spermatophyta",NA,"South America",NA,NA,"RRC ID Flag","1335",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1335"
"420","2020-04-29 16:29:50-03","UFVJM","HDJF","6147","PreservedSpecimen","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Vieira, WB; Otoni, TJO","2019","11","21","Brasil","Minas Gerais","Diamantina","-43.600317","-18.236422","-43.600317","-18.236422","1176","1176","HDJF006147",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,"Machado, ELM","s.n.","Pxóximo à Praça do Tijuco.",NA,NA,"2019","11","21",NA,NA,NA,NA,NA
"421","2019-01-25 15:40:41-02","IAC","IAC","15423","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","G.C.P. Pinto","1950","12","15","Brasil","Bahia","Cruz das Almas","-39.1019","-12.67","-39.1019","-12.6700",NA,NA,NA,NA,NA,NA,NA,NA,"Poinciana L. = Caesalpinia L. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","G.P. Viégas","s/nº",NA,NA,NA,"1950","12","15",NA,NA,NA,NA,NA
"422","2019-01-25 15:40:41-02","IAC","IAC","16021","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","C. Pacheco","1953","01","15","Brasil","São Paulo","Campinas","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"Nome popular: flamboiant. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","D.M. Dedecca","s/nº","IAC, Av. Barão de Itapura, Parque",NA,NA,"1953","01","15",NA,NA,NA,NA,NA
"423","2019-01-25 15:40:41-02","IAC","IAC","25319","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","Savina","1983","12","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arborização de ruas. Nome popular: flamboiant. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","Savina","s/nº","Praça Sílvia Rego",NA,NA,"1983","12","28",NA,NA,NA,NA,NA
"424","2019-01-25 15:40:41-02","IAC","IAC","28181","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","C. Aranha","1993","10","27","Brasil","São Paulo","Serra Negra","-46.7006","-22.6122","-46.7006","-22.6122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C. Aranha","10086","Praça Sesquicentenário",NA,NA,"1993","10","27",NA,NA,NA,NA,NA
"425","2019-01-25 15:40:41-02","IAC","IAC","3396","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","O.T. Mendes Sobrinho","1938","10","31","Brasil","São Paulo","Itajobi","-49.0544","-21.3181","-49.0544","-21.3181",NA,NA,NA,NA,NA,NA,NA,NA,"Nome popular: flamboiant. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","O.T. Mendes Sobrinho","s/nº","Fazenda Núcleo Oswaldo Sampaio",NA,NA,"1938","10","31",NA,NA,NA,NA,NA
"426","2019-01-25 15:40:41-02","IAC","IAC","7589","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","P. Siviero","1944","11","24","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,NA,NA,"Nome popular: flamboiant. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","J. Santoro","4143","IAC, Fazenda Santa Elisa",NA,NA,"1947","05","30",NA,NA,NA,NA,NA
"427","2019-01-25 15:40:41-02","IAC","IAC","831","S","Plantae","Fabaceae","Delonix","regia","Delonix regia","(Bojer ex Hook.) Raf.","J. Santoro","1936","11","20","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"Nome popular: flamboiant. No Brasil, cultivada, não observada na natureza (Lista da Flora do Brasil, 2015)","E.P. Killip","s/nº","Guanabara",NA,NA,"1938","05","20",NA,NA,NA,NA,NA
