"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"391","2020-08-31 08:55:11-03","INPA","INPA","176979","S","Plantae","Dicotyledon Asterids","Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Macêdo, M","2941","1990","10","17","Southern America","Brasil","Mato Grosso","Cuiabá, Instituto Linguístico.","-56.9045","-15.598917",NA,NA,NA,NA,"INPA0176979","Pereira, AS de S.","Cuiabá","INPA0176979 INPA0176979_e",NA,"2016","08","04","-56.9045","-15.598917",NA,NA,NA,NA,NA,NA,NA
"392","2021-03-19 17:45:02-03","UFMA","BMA","1160","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S. F. Blake ex Pittier","H.G Silva-Moraes 117A, N. Figueiredo.",NA,"2013","02","02",NA,"Brasil","MA","Parque Nacional da Chapadas das Mesas, Serra Grande","-47.387506","-7.14355","444","444",NA,"Cerradão, arvore ca. 6m",NA,NA,"Carolina",NA,NA,NA,NA,NA,"47°23'15.02''W","07°08'36.78''S",NA,NA,NA,NA,NA,NA,NA
"393","2019-05-23 11:07:33-03","UFLA","ESAL","14611","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A.T Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Faz. Bonanza","-50.1213989257812","-18.8386001586914","3","3",NA,"árvore; 4.50m; ;; floresta",NA,"Ary","Santa Vitória",NA,NA,NA,NA,NA,NA,NA,NA,"74800","auto",NA,NA,NA,NA
"394","2019-12-19 11:17:01-03","UFG","UFG","60073","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Mendonça, R.C.; Fonseca, M.L.; Oliveira, F.C.A. & Cardoso, E.","4483","2001","10","19",NA,"Brasil","Goiás",NA,"-46.53","-13.803333","475","475",NA,NA,"UFG0060073",NA,"Guarani","UFG0060073",NA,NA,NA,NA,"-46.53","-13.803333",NA,NA,NA,NA,NA,NA,NA
"395","2019-12-19 11:17:01-03","UFG","UFG","28449","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Rizzo, J.A.; Ferreira, H.D.; Hashimoto, M.Y. & Cunha, N.R.","13227","2005","05","21",NA,"Brasil","Goiás","Fazenda do Chapéu. Cerradão.","-48.133611","-18.006111","1000","1000",NA,"Árvore de 12m de altura, com frutos.","UFG028449","Rizzo, J.A.","Goiandira",NA,NA,"2005","10","26","-48.133611","-18.006111",NA,NA,NA,NA,NA,NA,NA
"396","2019-12-19 11:17:01-03","UFG","UFG","4770","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","J.A. Rizzo; A. Barbosa","809","1968","05","17",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"A.P. de P. Pereira","Bela Vista",NA,NA,"2015","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-12-19 11:17:01-03","UFG","UFG","8755","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","Rizzo, J.A.","8709","1972","12","21",NA,"Brasil","Goiás",NA,"-49.2153015136719","-18.4192008972168",NA,NA,NA,NA,"UFG0008755",NA,"Itumbiara",NA,NA,NA,NA,NA,NA,NA,NA,"77216","auto",NA,NA,NA,NA
"398","2021-02-04 10:25:00-03","UFRPE","HST","22361","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","M.Aparecida da Silva; E.C.L.Oliveira; J.M.Felfili; N.R.Oliveira; E.L.Barbosa & E.Cardoso","4447","2000","10","08",NA,"Brasil","Goiás","Fazenda Sabonete. Proprietário Sr. Sílvio dos Santos Lacerda","-46.451389","-14.07",NA,NA,NA,"Árvore ca. 12m alt.; caule ereto mas inclinado, casca escamosa; poucas folhas amareladas discolores; poucos frutos deiscentes e indeiscente marrom rosados, parte interna do fruto e sementes cor bege.","HST022361","W.M.Ferreira","Iaciara",NA,NA,"2002",NA,NA,"46W27'5''","14S4'12''",NA,NA,NA,NA,NA,NA,NA
"399","2021-02-04 10:25:01-03","UFRPE","HST","19321","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","B.A.S.Pereira; D.Alvarenga","3638","2009","11","25",NA,"Brasil","Goiás","Vale do rio Paranã, tributário da bacia do Tocantins","-46.091111","-14.543611","689","689",NA,"Árvore latescente ca. 8 m alt. E 20 cm DAP, crescendo em blocos de rocha calcária; copa arredondada, ampla; casca moderadamente espessa, ritidoma cinzento, fissurado; flores amareladas.","HST019321","B.A.S.Pereira","Mambaí",NA,NA,"2009","11","25","46W5'28''","14S32'37''",NA,NA,NA,NA,NA,NA,NA
"400","2021-02-04 10:25:00-03","UFRPE","HST","13169","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","C.Fernandes-Bulhão; D.Stefanello; E.Fragas Silva; H.Jancoski; H;Lima &J.A.Ratter","358","2003","10","25",NA,"Brasil","Mato Grosso","Fazenda Taquaral","-52.333333","-15.7",NA,NA,NA,"Árvore ca. 14 m alt. Casca levemente fissurada formando pequenas placas que solta; entrecasca bege; látex em pequena quantidade branco. Flores esverdeadas.","HST013169","A.S. de S. Pereira","Barra do Garças",NA,NA,"2019","04","25","52W20'","15S42'",NA,NA,NA,NA,NA,NA,NA
"401","2021-02-04 10:25:00-03","UFRPE","HST","11827","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","R.C.Mendonça; M.L.Fonseca, F.C.A.Oliveira et E.Cardoso","4483","2001","10","19",NA,"Brasil","Goiás","Fazenda Forquilha","-46.53","-13.803333","475","475",NA,"Árvore semi-ciófila ca. 6 m alt e 8 cm DAP; tronco com casca lisa cor clara com manchas escuras; folhagem novas; botão floral muito jovem.","HST011827","J.F.Morales","Guarani",NA,NA,"2008","11",NA,"46W31'48''","13S48'12''",NA,NA,NA,NA,NA,NA,NA
"402","2021-02-04 10:25:01-03","UFRPE","HST","18759","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","N.M.S.Ferraz; G.G.Ribeiro-Júnior, M.Oliveira","62","2008","12","01",NA,"Brasil","Pernambuco","Distrito de Cabrobózinho","-39.360944","-8.285","351","351",NA,"Caule acastanhado; flores alvas; frutos deiscentes marrons; sementes aladas e acastanhadas.","HST018759","J.R.Maciel","Cabrobó",NA,NA,"2009","11","10","39W21'39,4''","8S17'6''",NA,NA,NA,NA,NA,NA,NA
"403","2021-02-04 10:25:00-03","UFRPE","HST","6780","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.M.T.Freire","s.n.","1984","10","31",NA,"Brasil","Piauí","Faz. Experimental da Universidade Piaçaba",NA,NA,NA,NA,NA,"Arvoreta, folhas e frutos comestíveis pela criação.","HST006780","A.Fernandes","Valença",NA,NA,"1986","11","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-02-04 10:25:00-03","UFRPE","HST","22309","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","C.W.Fagg; N.Oliveira","1240","2003","04","10",NA,"Brasil","Goiás","Fazenda Sabonete","-46.485833","-14.058833",NA,NA,NA,"Árvore de 5-6 m alt., em associação com Lonchocarpus sp. e Machaerium sp.","HST022309","W.Marcondes-Ferreira","Iaciara",NA,NA,"2013","11",NA,"46W29,15'","14S3,53'",NA,NA,NA,NA,NA,NA,NA
"405","2021-02-04 10:25:00-03","UFRPE","HST","11845","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","R.C.Mendonça; M.L.Fonseca, F.C.A.Oliveira et E.Cardoso","4484","2001","10","19",NA,"Brasil","Goiás","Fazenda Forquilha",NA,NA,NA,NA,NA,"Subarbusto semi-ciófilo ca. 1,60m alt.; caule com casca lisa; folhagem nova; botão floral jovem de cor verde.","HST011845","J.F.Morales","Guarani",NA,NA,"2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-02-04 10:25:01-03","UFRPE","HST","4134","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.B.Ramalho","218","1973","05","23",NA,"Brasil","Bahia","Tiriroca","-42.7310981750488","-10.8217000961304",NA,NA,NA,"Árvore ca. 6 m alt., sem látex, também chamado de pereiro branco; flores em botões, sem perfume.","HST004134","C.T.Rizzini","Xique-xique",NA,NA,"1974","01","16",NA,NA,NA,"100560","auto",NA,NA,NA,NA
"407","2021-02-04 10:25:01-03","UFRPE","HST","1307","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.Paiva","1010","1963","05","06",NA,"Brasil","Ceará","Margem da estrada do Sitío Retiro da Fazenda Nova. 18 km da cidade do Crato.","-39.4094009399414","-7.23416996002197",NA,NA,NA,"Árvore mais ou menos 5m. Flores brancas sem perfume. Folhas ligeiramente pilosas.","HST001307","A.Duarte","Crato",NA,NA,"1974","03","26",NA,NA,NA,"30071","auto",NA,NA,NA,NA
"408","2021-02-04 10:25:00-03","UFRPE","HST","16519","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","L.Rodrigues; et al.","s.n.","2009","05","21",NA,"Brasil","Maranhão",NA,"-42.8563995361328","-6.25055980682373",NA,NA,NA,"Arvoreta ca. 4,2 m alt.; caule com 20 cm de circunferência.","HST016519","A.M.Miranda","São Francisco do Maranhão",NA,NA,"2009","05",NA,NA,NA,NA,"71969","auto",NA,NA,NA,NA
"409","2021-02-04 10:25:00-03","UFRPE","HST","13532","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","C.N.da Cunha; et al.","874","1983","04","02",NA,"Brasil","Mato Grosso","Fazenda São Pedro","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore ca. 1 m alt., presença de fungos (Meliola sp.) nas folhas.","HST013532","A.S. de S. Pereira","Cuiabá",NA,NA,"2019","04","25",NA,NA,NA,"74875","auto",NA,NA,NA,NA
"410","2021-02-04 10:25:00-03","UFRPE","HST","22362","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","J.Elias de Paula","1450","1981","06","09",NA,"Brasil","Mato Grosso do Sul",NA,"-57.6533012390137","-19.0091991424561",NA,NA,NA,"Arbusto com ramos cheios de galhas alvas; folhas coriáceas; frutos aos pares ou isolados.","HST022362","L.Allorge","Corumbá",NA,NA,"1989",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"411","2021-02-04 10:25:01-03","UFRPE","HST","4274","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.B.Ramalho","306","1973","12","05",NA,"Brasil","Piauí","Fazenda Catarem","-42.6719017028809","-6.97333002090454",NA,NA,NA,"Árvore ca. 6m alt.; sem látex; flores amarelas sem perfume.","HST004274","J.F.Morales","Nazaré do Piauí",NA,NA,"2008","11",NA,NA,NA,NA,"38075","auto",NA,NA,NA,NA
"412","2021-02-04 10:25:01-03","UFRPE","HST","4426","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","D.P.Lima","13305","1974","11","06",NA,"Brasil","Piauí","Fazenda Jacobina","-41.1497001647949","-8.14361000061035",NA,NA,NA,"Árvore ca. 6 m alt. e 9 cm de diâmetro; flores amarela-esverdeadas, com pouco perfume enjoativo.","HST004426","M.A.Neves","Paulistana",NA,NA,"1974","12","09",NA,NA,NA,"40262","auto",NA,NA,NA,NA
"413","2021-02-04 10:25:01-03","UFRPE","HST","4227","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","F.B.Ramalho","259","1973","09","20",NA,"Brasil","Piauí","Fazenda Angico Branco","-41.4668998718262","-7.07694005966187",NA,NA,NA,"Árvore ca. 5 m alt.; sem látex; flores amarelas perfumadas.","HST004227","J.F.Morales","Picos",NA,NA,"2008","11",NA,NA,NA,NA,"31259","auto",NA,NA,NA,NA
"414","2021-02-04 10:25:00-03","UFRPE","HST","6781","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A.J.Castro; & A.Fernandes","s.n.","1980","11","27",NA,"Brasil","Piauí",NA,"-41.8992004394531","-5.51417016983032",NA,NA,NA,"Arvoreta.","HST006781","J.F.Morales","São João da Serra",NA,NA,"2008","11",NA,NA,NA,NA,"28582","auto",NA,NA,NA,NA
"415","2021-02-04 10:25:00-03","UFRPE","HST","6779","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake ex Pittier","A.Fernandes; & A.J.Castro","s.n.","1988","06",NA,NA,"Brasil","Piauí",NA,"-42.5635986328125","-7.49360990524292",NA,NA,NA,"Arvoreta. Fruto marron.","HST006779","A.Fernandes","São José do Peixe",NA,NA,"1988","06",NA,NA,NA,NA,"39499","auto",NA,NA,NA,NA
"416","2021-04-06 18:56:45-03","UENF","HUENF","11658","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","D.R. Couto; H. Viana; M. Paixão & T. Paixão","4445","2019","05","11",NA,"Brasil","Rio de Janeiro","Ibitioca. Cume do Morro do Rato (Vegetação de Inselberg). Maciço do Itaoca","-41.453889","-21.792222","283","283",NA,"Arvoreta rupícola, heliófila, ca. 2.5 m altura. Lâmina verde discolor; nervuras bem evidentes em ambas as faces; fruto verde.","HUENF00012539","D.R. Couto","Campos dos Goytacazes",NA,NA,"2019","05","12","41º27'14''W","21º47'32''S",NA,NA,NA,NA,NA,NA,NA
"417","2021-02-09 10:12:10-03","UENF","HUENF","12234","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F.Blake","H.B.M. Viana; D.R.Couto & J.M.C. Covre","128","2019","07","24",NA,"Brasil","Espírito Santo","Comunidade Aliança, na divisa com o município de Jerônimo Monteiro. Pedra da Aliança (inselberg), em vegetação lenhosa sobre afloramentos rochosos, com árvores espassas, até 10 m altura e dominância de Pseudobombax.","-41.354167","-20.899167","400","400",NA,"Arbusto vegetando sobre rocha, aproximadamente 2,5m de altura. Apresentando poucas folhas.","HUENF00013053","H.B.M. Viana","Muqui",NA,NA,"2019","07","24","41º21'15''W","20º53'57''S",NA,NA,NA,NA,NA,NA,NA
"418","2021-03-01 11:54:19-03","UFPE","UFP","8565","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Oliveira, M","4946","2010","06","08",NA,"Brasil","Paraíba",NA,"-38.606","-7.150861","393","393",NA,"Arvoreta com ca. 3 m de altura. Ramos acinzentados. Folha membranáceas. Frutos imaturos esverdeados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argilo-pedregoso de coloração escura.","UFP008565","Oliveira, M","Sao José da Piranhas",NA,NA,"2010","06","08","-38.606","-7.150861",NA,NA,NA,NA,NA,NA,NA
"419","2021-03-01 11:54:19-03","UFPE","UFP","74709","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Fontana, AP; Jorge, JTB; Ferreira, EA; Rosendo, CR","6522","2010","02","25",NA,"Brasil","Paraíba",NA,"-38.564111","-7.041889","395","395",NA,"Xiloteca.; Árvore com ca. 7 m de altura. Flores com cálice e corola verde.; Caatinga.","UFP074709","Fontana, AP","Sao José da Piranhas",NA,NA,"2010","08","12","-38.564111","-7.041889",NA,NA,NA,NA,NA,NA,NA
"420","2021-03-01 11:54:19-03","UFPE","UFP","7534","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Fontana, AP; Jorge, JTB; Ferreira, EA; Rosendo, CR","6522","2010","02","25",NA,"Brasil","Paraíba",NA,"-38.564111","-7.041889","395","395",NA,"Xiloteca.; Árvore com ca. 7 m de altura. Flores com cálice e corola verde.; Caatinga.","UFP007534","Fontana, AP","Sao José da Piranhas",NA,NA,"2010","08","12","-38.564111","-7.041889",NA,NA,NA,NA,NA,NA,NA
"421","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Ribeiro, L","s.n.","1996","01",NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"Árvore",NA,"Souza-Silva, RF",NA,NA,NA,"2008","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2021-03-01 11:54:19-03","UFPE","UFP","74708","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Oliveira, M","4946","2010","06","08",NA,"Brasil","Paraíba",NA,"-38.606","-7.150861","393","393",NA,"Arvoreta com ca. 3 m de altura. Ramos acinzentados. Folha membranáceas. Frutos imaturos esverdeados. Frequente.; Caatinga arbustivo-arbórea densa. Solo argilo-pedregoso de coloração escura.","UFP074708","Oliveira, M","Sao José da Piranhas",NA,NA,"2010","06","08","-38.606","-7.150861",NA,NA,NA,NA,NA,NA,NA
"423","2021-03-01 11:54:19-03","UFPE","UFP","2011","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Ferraz, NMS; Ribeiro-Júnio, GG; Oliveira, M","62","2008","12","01",NA,"Brasil","Pernambuco",NA,"-39.360944","-8.294278","351","351",NA,"CA-459 - Vale do Sertão Central - Insuficientemente conhecida.; Caule acastanhado. Flores alvas. Frutos deiscentes marrons. Semente aladas e acastanhadas.; Caatinga, Savana Estépica.","UFP002011","Maciel, JR","Cabrobó",NA,NA,"2009","11","10","-39.360944","-8.294278",NA,NA,NA,NA,NA,NA,NA
"424","2021-03-01 11:54:19-03","UFPE","UFP","26065","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Ribeiro, L","s.n.","1996","01",NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,"Árvore","UFP026065","Souza-Silva, RF",NA,NA,NA,"2008","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-03-01 11:54:19-03","UFPE","UFP","57887","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Carvalho-Sobrinho, JG; Melo, JM","2060","2009","03","25",NA,"Brasil","Pernambuco",NA,"-8.212444","-39.30675","401","401",NA,"Árvore ca. 3,5m alt. Folhas cartáceas, discolores. Flores em botões, corola verde-amarelada. Flores passadas. Frutos imaturos verdes.","UFP057887","Simão, AO","Salgueiro",NA,NA,"2012","11","07","-8.212444","-39.30675",NA,NA,NA,NA,NA,NA,NA
"426","2021-03-01 11:54:19-03","UFPE","UFP","74611","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Cotarelli, VM; Almeida, NM; Silva, RA","1594","2012","04","10",NA,"Brasil","Paraíba",NA,"-38.535","-7.036667","335","335",NA,"Área prioritária para a conservação: CA-403- Alto Sertão do Piranhas-2- Muito alta; Árvore ca. de 3m de altura. Inflorescências senescentes e frutos verdes.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo crômico Órtico","UFP074611","Souza, DP","Sao José de Piranhas",NA,NA,"2012","06","19","-38.535","-7.036667",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-01 11:54:19-03","UFPE","UFP","74613","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Silva, RA; Almeida, NM; Fernandes, DS","2018","2012","07","10",NA,"Brasil","Ceará",NA,"-38.941667","-7.538056","397","397",NA,"Árvore frequente com frutos imaturos indeiscentes verdes e descentes marrons.; Bioma Caatinga. Fitofissionomia Savana Estépica. Solo Alissolo crômico argilúvico.","UFP074613","Oliveira, ACP","Brejo Santo",NA,NA,"2012","10","16","-38.941667","-7.538056",NA,NA,NA,NA,NA,NA,NA
"428","2021-03-01 11:54:19-03","UFPE","UFP","74712","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Ferraz, NMS; Ribeiro-Júnio, GG; Oliveira, M","62","2008","12","01",NA,"Brasil","Pernambuco",NA,"-39.360944","-8.294278","351","351",NA,"CA-459 - Vale do Sertão Central - Insuficientemente conhecida.; Caule acastanhado. Flores alvas. Frutos deiscentes marrons. Semente aladas e acastanhadas.; Caatinga, Savana Estépica.","UFP074712","Maciel, JR","Cabrobó",NA,NA,"2009","11","10","-39.360944","-8.294278",NA,NA,NA,NA,NA,NA,NA
"429","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Silva, RA; Almeida, NM; Fernandes, DS","2018","2012","07","10",NA,"Brasil","Ceará",NA,"-38.941667","-7.538056","397","397",NA,"Árvore frequente com frutos imaturos indeiscentes verdes e descentes marrons.; Bioma Caatinga. Fitofissionomia Savana Estépica. Solo Alissolo crômico argilúvico.",NA,"Oliveira, ACP","Brejo Santo",NA,NA,"2012","10","16","-38.941667","-7.538056",NA,NA,NA,NA,NA,NA,NA
"430","2021-03-01 11:54:19-03","UFPE","UFP","57657","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Carvalho-Sobrinho, JG; Melo, JM","2060","2009","03","25",NA,"Brasil","Pernambuco",NA,"-8.212444","-39.30675","401","401",NA,"Árvore ca. 3,5m alt. Folhas cartáceas, discolores. Flores em botões, corola verde-amarelada. Flores passadas. Frutos imaturos verdes.","UFP057657","Simão, AO","Salgueiro",NA,NA,"2012","11","07","-8.212444","-39.30675",NA,NA,NA,NA,NA,NA,NA
"431","2021-03-01 11:54:19-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Cotarelli, VM; Almeida, NM; Silva, RA","1594","2012","04","10",NA,"Brasil","Paraíba",NA,"-38.535","-7.036667","335","335",NA,"Área prioritária para a conservação: CA-403- Alto Sertão do Piranhas-2- Muito alta; Árvore ca. de 3m de altura. Inflorescências senescentes e frutos verdes.; Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Luvissolo crômico Órtico.",NA,"Souza, DP","Sao José de Piranhas",NA,NA,"2012","06","19","-38.535","-7.036667",NA,NA,NA,NA,NA,NA,NA
"432","2020-10-27 11:20:44-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Fernandes, A; et al.","s.n.","1985","05","17",NA,"Brasil","Ceará",NA,"-39.2957992553711","-6.78888988494873",NA,NA,NA,"Arvoreta; Cerrado",NA,"Fernandes, A; Nunes, E","Varzea Alegre",NA,NA,"1985","05","23",NA,NA,NA,"24995","auto",NA,NA,NA,NA
"433","2020-09-25 10:42:06-03","UFPE","UFP","64609","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth.) S.F.Blake ex Pittier","Fernandes, A; et al.","s.n.","1985","05","17",NA,"Brasil","Ceará",NA,"-39.2957992553711","-6.78888988494873",NA,NA,NA,"Arvoreta; Cerrado","UFP064609","Fernandes, A; Nunes, E","Varzea Alegre",NA,NA,"1985","05","23",NA,NA,NA,"24995","auto",NA,NA,NA,NA
"434","2019-08-02 10:21:06-03","CPATSA","HTSA","6586","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake","Fontana, A.P.; Raimundo, L.A.; Silva, A.N.","164","2014","04","14",NA,"Brasil","Paraíba","Reservatório Caiçara, Área 13- Jazida Res. Caiçara.","-39","-7.083333",NA,NA,NA,"Árvore ca. 8m. Inflorescência verde.; caatinga",NA,"Cotarelli, V.M.","Cajazeiras",NA,NA,"2014","10","08","-39","-7.083333",NA,NA,NA,NA,NA,NA,NA
"435","2019-07-31 14:32:04-03","CPATSA","HTSA","6389","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","cuspa","Aspidosperma cuspa","(Kunth) S.F. Blake","Fontana, A.P.; Sena, F.M.S.","1667","2014","10","01",NA,"Brasil","Paraíba","Lobo, Serra Vermelha de solo arenítico.","-38.975833","-7.666667",NA,NA,NA,"Arbórea, ca. 4m. Frutos eretos marrons.",NA,"Fontana, A.P.","Conceição",NA,NA,"2014","10","01","-38.975833","-7.666667",NA,NA,NA,NA,NA,NA,NA
