"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"322","2008-05-27 22:02:00-03","MO","MOBOT","1285159","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Alwyn H. Gentry|Ghillean T. Prance|José F. Ramos","Gentry 12776","1974","11","21","South America","Brazil","Amazonas",NA,"Vicinity of Manaus; road toward Rio Negro through brazil nut plantation, 10 km N from Manaus on Estrada Aleixo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3739"
"323","2008-05-27 22:02:00-03","MO","MOBOT","1322732","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Juan Carlos Montero Castro|L. Ruíz","Montero Castro 21","1998","6","30","South America","Bolivia","Pando","Nicolas Suarez","Central Castanera - Gomera Camosin a 25km al Noroeste de la comunidad Nueva Esperanza. Bosque alto siempre verde con estratos claramente diferenciados, el superior de hasta 35m de altura con especies como Bertholletia excelsa, Copaifera, Dipterix cf odorata, Couratari cf guianensis. Estrato medio caracterizado por: Hevea brasiliensis, Cedrela cf odorata, Mezilaurus cf itauba y Cariniania sp. entre otras. El arbustivo caracterizado por la presencia de Geonoma cf deversa, Costus, y Heliconia sp en las bajuras.","-69.05","-11.1","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2008-08-06 09:41:00-03","MO","MOBOT","1453465","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Alwyn H. Gentry","Gentry 27215","1979","10","23","South America","Peru","Madre de Dios",NA,"Across river from Cocha Cashu Camp, Manu Park, sandy soil.","-71.4094444","-11.8866666","380.00000000","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1847"
"325","2008-05-27 22:02:00-03","MO","MOBOT","1486849","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. Prance","Alwyn H. Gentry|Kenneth Young","Gentry 31974","1981","3","4","South America","Peru","Madre de Dios","Tambopata","Tourist Camp at Tambopata Reserve, Río Tambopata at mouth of Río D'Orbigny.","-69.28333","-12.83333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2020"
"326","2008-05-27 22:02:00-03","MO","MOBOT","1521176","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","M. Nee","Michael H. Nee","Nee 31459","1985","8","20","South America","Bolivia","Pando","Madre de Dios","Trail on E side of Puerto Candelaria, along the Rio Madre de Dios, 21 km ( by air) WSW of Riberalta.","-66.25","-11.03333","165.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","1524990","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","M. Nee","Michael H. Nee","Nee 31683","1985","8","31","South America","Bolivia","Pando","Manuripi","Along Rio Madre de Dios, 2 km. W. of Humaita. Nearly flat, non-inundated upland evergreen forest dominated by scattered emergent. Bertholletia excelsa.","-68.28333","-12.01666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","1525204","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","M. Nee (NY)","Michael H. Nee","Nee 31696","1985","8","31","South America","Bolivia","Pando","Manuripi","ALong Rio Madre de Dios, 2km. W of Humaita. Nearly flat, non-inundated upland evergreen forest dominated by scattered upland evergreen forest .","-68.28333","-12.01666","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2008-05-27 22:02:00-03","MO","MOBOT","1796284","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","E. Meneces","Elias Meneces","Meneces 615","1977","5","26","South America","Bolivia","Pando","Nicolas Suarez",NA,NA,NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2012-03-31 05:13:00-03","MO","MOBOT","1800047","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G. Harshorn","Elias Meneces|Gary S. Hartshorn","Meneces 2071","1977","5","25","South America","Bolivia","Pando","Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","1801584","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.Beck","Stephan G. Beck|et al.","Beck 19076","1989","10","4","South America","Bolivia","Pando","Nicolas Suarez","Árbol de 35 m en bosque amazónico",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","2281152","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","A. Araujo Murakami (LPB, USZ)","A.S. Poma C.|et al.","Poma Chura 181","2004","9","7","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.","-68.84305","-13.02583","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","04-02"
"333","2008-05-27 22:02:00-03","MO","MOBOT","298926","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Timothy J. Killeen","Killeen 3887","1992","5","21","South America","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil, 30 km al Sur del Río Madre de Dios. Bosque amazonico de tierra firme. Sobre suelos rojos y arcillosos. Muestras preservadas en alcohol.","-67.41666","-11.66666","165.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","41"
"334","2008-05-27 22:02:00-03","MO","MOBOT","299468","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Alwyn H. Gentry|Lourdes Vargas|Alan Perry|M. Apuríz","Gentry 77596","1992","7","2","South America","Bolivia","Pando","Abuna","Nuevo Mundo, Campamento 18, 18 km N of airstrip. Transect 1","-66.76666","-10.65","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","960"
"335","2008-05-27 22:02:00-03","MO","MOBOT","299874","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","J.C. Solomon","James C. Solomon","Solomon 16922","1987","6","4","South America","Bolivia","La Paz","Abel Iturralde","Siete Cielos, Río Manupare. Bosque alto sobre tierra firme.","-67.61666","-12.45","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","87-75"
"336","2008-05-27 22:02:00-03","MO","MOBOT","299892","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","J.C. Solomon","James C. Solomon","Solomon 17081","1987","6","17","South America","Bolivia","Pando","Gral. Federico Roman","Río Negro por el Río Negro. Bosque alto sobre tierra firme. Suelos notable- mente arenosos.","-66.1","-10.56666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","87-86"
"337","2011-07-15 14:52:00-03","MO","MOBOT","299927","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Alwyn H. Gentry|Nestor Jaramillo","Gentry 57926","1987","5","30","South America","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","-69.2833333","-12.8333333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","87-118"
"338","2014-12-11 12:15:00-02","MO","MOBOT","300325","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori","Alwyn H. Gentry|Juan Revilla","Gentry 16306","1976","1","24","South America","Peru","Madre de Dios","Tambopata","Ca. 5 km from Puerto Maldonado near Río Tambopata.","-69.1833333","-12.6333333","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","991"
"339","2008-05-27 22:02:00-03","MO","MOBOT","300661","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Percy Núñez V.|Nestor Jaramillo","Núñez Vargas 11073","1989","7","4","South America","Peru","Madre de Dios","Tambopata","Km 18, Estación Experimental INIA, Maldonado-Cusco.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","36"
"340","2008-05-27 22:02:00-03","MO","MOBOT","301181","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","O. Phillips (M0)","O. L. Phillips","Phillips 687","1991","8","15","South America","Peru","Madre de Dios","Tambopata","Forest along Explores Inn trail network. Hectare plot 1, terra firme forest on clay soil. Voucher collections of recruitment into 10 cm dbh class.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","59"
"341","2008-05-27 22:02:00-03","MO","MOBOT","3155031","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Ghillean T. Prance","Prance 23064","1974","10","28","South America","Brazil","Amazonas",NA,"Compania de Plantacoes, km. 12, Estrada do Alexio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2008-05-27 22:02:00-03","MO","MOBOT","3155785","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Ghillean T. Prance","Prance 25398","1977","11","14","South America","Brazil","Pará",NA,"Br 163, km 1056; Cuiaba-Santarem. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","3155902","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"* MALDICA","MALDICA 54","1968",NA,NA,"South America","Peru","Madre de Dios",NA,"Prov. Tambopata, Dtto. Tambopata. Bosque humedo tropical.",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","3155984","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Ghillean T. Prance","Prance 25407","1977","11","15","South America","Brazil","Pará",NA,"Br 163, km 1131; vicinity of Igarape Natal. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2008-05-27 22:02:00-03","MO","MOBOT","3158244","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Boris A. Krukoff","Krukoff 1386","1931","11",NA,"South America","Brazil",NA,NA,"State of Mato Grosso; near Tabajaza, uppe rMachado River Region. In Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","3158380","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","A.C. Smith","Albert C. Smith","Smith 2868","1938","1","8","South America","Guyana",NA,NA,"Basin of Shodikar Creek ( Essequibo Tributary) Dense forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","3159022","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Ghillean T. Prance","Prance 25667","1977","11","22","South America","Brazil","Pará",NA,"Br 163, km 1305, vicinity of Igarape Jose Preto. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","3159516","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","G.T. Prance","Ghillean T. Prance","Prance 25783","1977","11","26","South America","Brazil","Pará",NA,"Forest on terra firme.Br 163, km. 1430.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-01-17 09:36:00-02","MO","MOBOT","3159614","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","(1934 is year, not coll. #)","Bureau v.h. Boschwezen","Bureau v.h. Boschwezen 1934","1916",NA,NA,"South America","Suriname",NA,NA,"Pau cr., pr. Kaurie cr. Corantyn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"350","2012-02-29 05:11:00-03","MO","MOBOT","3309920","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori","Scott A. Mori|Douglas C. Daly|Jonas Cardoso","Mori 17503","1984","12","23","South America","Brazil","Amapá",NA,"Mun. de Mazagão, road under construction which will connect Macapá and Monte Dourado, 78 km WSW of Macapá. Castanhal at Retiro São Francisco. Non-inundated moist forest.","-51.78333","-0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","3320029","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Altamirano (BOLV)","Saúl Altamirano|H. Ramos","Altamirano Azurduy 4074","2006","11","4","South America","Bolivia","Pando","Gral. Federico Roman","Nueva Esperanza, a 10 km hacia Fortaleza. Bosque alto bien drenado con Bertholletia excelsa y Attalea speciosa. Suelos arcillosos hasta limosas, se nota algunos afloramientos con laterita.","-65.42472","-10.03","101.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3320551","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","A. Licata","Basil Stergios","Stergios 15377","1991","2","13","South America","Venezuela","Amazonas",NA,"Mision Rio Mavaca. Selvas humedas siempreverdes de planicie de tierra firme y de lomerio.","-65.1","2.18333","185.00000000","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","772143","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Philip J. Barbour","Barbour 5313","1980","5","14","South America","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve, ca. 30 air km. or 85 river kms south-soutwest Puerto Maldonado.","-69.28333","-12.81666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","82"
"354","2008-05-27 22:02:00-03","MO","MOBOT","938794","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori (NY)","Antony Jardim|Sainz","Jardim 446","1994","3","18","South America","Bolivia","Pando","Manuripi","10km norte de Puerto América, entrando bosque alto de tierra firme con Bertholettia, Couratari, Eschweilera, Apuleia, Hymenea, Amburana, Hymenolobium, Parkia, Chorisia, Glycidendron, Hevea, Tetragastris, Virola, Iryanthera, Brosimum, Pseudolmedia, Castilla, Chrysophyllum, Pouteria, Microphilis, Aspidosperma, Chelyocarpus, Iriartea. Substrato ultisol con mucho hierro. Arbol de 40 m; fuste recto, corteza externa rugosa, corteza interna rojo brillante y mas al entro blanco crema, resina rojo madera duro, fibrosa. Hojas coríaceas, verde oscuro. Frutos jovenes bruno claro.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","979327","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori (NY)","Antony Jardim","Jardim 2509","1995","10","15","South America","Bolivia","Pando","Manuripi","25 km al norte de Puerto América, entrando bosque alto con Bertholletia, varios Couratari, varios Aspidosperma, varios Parkia, Apuleia, Iriartea deltoidea, Chelyocarpus chuco.. Suelos oxisoles.","-67.94583","-11.60194","211.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA
"356","2013-08-27 13:23:00-03","MO","MOBOT","979336","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori (NY)","Antony Jardim","Jardim 2539","1995","10","23","South America","Bolivia","Pando","Manuripi","25 km al norte de Puerto América, entrando bosque alto con Bertholletia, varios Couratari, varios Aspidosperma, varios Parkia, Apuleia, Iriartea deltoidea, Chelyocarpus chuco.. Suelos oxisoles.","-67.9458333","-11.6019444","211.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"357","2008-05-27 22:02:00-03","MO","MOBOT","995611","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Percy Núñez V.|et al.","Núñez Vargas 17009","1995","8","5","South America","Peru","Madre de Dios","Tahuamanu","Río Las Piedras. Upland castañal forests.","-69.23944","-12.35916","158.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","135"
"358","2008-05-27 22:02:00-03","MO","MOBOT","3158770","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Julian A. Steyermark","Steyermark 106147","1972","5","23","South America","Venezuela","Distrito Federal",NA,"Camp at Rio Pubaco alon griver, tributary of Rio Ocamo Lat.Tall rainforest.","-64.61666","2.66666","175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2008-05-27 22:02:00-03","MO","MOBOT","299850","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","J.C. Solomn","James C. Solomon","Solomon 6471","1981","9","27","South America","Bolivia","Beni","Vaca Diez","13 km E of Riberalta on the road to Guayaramarín, then 3 km N on small road. Primary forest.","-65.96666","-10.96666","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","213"
"360","2008-05-27 22:02:00-03","MO","MOBOT","299942","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","J.C. Solomon","James C. Solomon","Solomon 6181","1981","9","7","South America","Bolivia","Beni","Vaca Diez","3.3 km N from the road between Riberalta and Guayaramarín on the old road to Cachuela Esperanza (ca. 18 km E of Riberalta). Primary forest, (along path on right side).","-65.83333","-11.08333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","200"
"361","2008-05-27 22:02:00-03","MO","MOBOT","941168","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","S. Mori (NY)","Antony Jardim","Jardim 729","1993","5","13","South America","Bolivia","Pando","Manuripi","35 km al norte de Puerto América, entrando bosque alto hasta cerca Alianza X-1, pozo antigua de Mobil con Bertholettia, Couratari, Cariniana, Eschweilera, Apuleia, Hymenaea, Hymenolobium, Enterolobium, Amburana, Dialium, Myroxylon, Microphilis, Pouteria, Chrysophyllum, Aspidosperma, Tetragastris, Virola, Iryanthera, Mezilaurus, Chorisia, Ceiba, Brosimum, Pseudolmedia, Castilla, Ficus, Iriartea, Jessenia, Chelyocarpus...Substrato ultisol con mucho hierro. Arbol de 40 m; corteza externa gruesa gris cafe emplacada, fissurada, fibrosa. Corteza interna crema muy fibrosa con resina rojo y como goma. Hojas verde oscuro brillante en la ház. Frutos jovenes cafe claro.","-67.98333","-11.73333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-08-31 08:53:37-03","INPA","INPA","63364","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Monteiro, OP","76-1312","1976","11",NA,"Southern America","Brasil","Amazonas","Nova Olinda do Norte","Rio Canumã",NA,"-3.983333",NA,NA,NA,NA,"INPA0063364","INPA0063364 INPA0063364_e",NA,NA,NA,NA,"-3.983333",NA,NA,NA,NA,NA,NA,NA
"363","2020-08-31 08:53:37-03","INPA","INPA","172375","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA",NA,"593","1991","01","14","Southern America","Brasil","Amazonas","Manaus","10 Km leste de Manaus. Proprietário Edimilson.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0172375",NA,"138090","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA
"364","2020-08-31 08:53:37-03","INPA","INPA","271661","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Catenacci, FS","Catenacci, FS","58","2014","11","02","Southern America","Brasil","Rondônia","Porto Velho","Rodovia BR-364, sentido Acre, barraca do irmão","-65.696667","-9.423889","121","121",NA,NA,"INPA0271661",NA,NA,NA,NA,"-65.696667","-9.423889","2015","03",NA,NA,NA,NA,NA
"365","2021-01-10 20:42:43-03","INPA","INPA","260175","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.",NA,"Mendes, RR","RB260175","2008","01","23","Southern America","Brasil","Amapá","Laranjal do Jari","Comunidade São Francisco. Reserva de Desenvolvimento Sustentável do rio Iratapuru.","-52.9725","-0.954444",NA,NA,NA,NA,"INPA0260175",NA,NA,NA,NA,"-52.9725","-0.954444",NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 08:53:37-03","INPA","INPA","110095","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Prance, GT","Nelson, BW","631","1980","10","09","Southern America","Brasil","Acre","Rio Branco","Estrada Rio Branco/Porto Velho, km 45., Estrada Rio Branco/ Porto Velho, Km 45 .","-67.833333","-10",NA,NA,NA,NA,"INPA0110095","INPA0110095 INPA0110095_e",NA,NA,NA,"-67.833333","-10","1982",NA,NA,NA,NA,NA,NA
"367","2020-08-31 08:53:37-03","INPA","INPA","112691","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Silva, MN da","1300","1983","05","18","Southern America","Brasil","Pará","Itaituba","BR-163, Estrada Santarém-Cuiabá, Km 1208, Serra Mazi, Sul do Pará.","-55.666667","-5.916667",NA,NA,NA,NA,"INPA0112691","INPA0112691 INPA0112691_e",NA,NA,NA,"-55.666667","-5.916667","1986",NA,NA,NA,NA,NA,NA
"368","2021-01-10 20:42:43-03","INPA","INPA","121235","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Ferreira, CAC","4862","1984","06","28","Southern America","Brasil","Rondônia","Presidente Médici","BR364, km 300, estr. para Alvorada do Oeste, km 24, BR-364, rodovia Cuiaba-Porto Velho, km 300, estrada para Alvorada do Oeste, km 24, linha 110.","-63.05","-11.2",NA,NA,NA,NA,"INPA0121235","INPA0121235 INPA0121235_e",NA,NA,NA,"-63.05","-11.2","1990",NA,NA,NA,NA,NA,NA
"369","2020-08-31 08:53:37-03","INPA","INPA","130457","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Bertholletia","excelsa","Bertholletia excelsa","Bonpl.","Mori, SA","Nelson, BW","1260","1982","04","26","Southern America","Brasil","Amazonas","Manaus","Estrada do Aleixo, Estrada do Aleixo, 03 Km beyond INPA.","-59.988132","-3.097367",NA,NA,NA,NA,"INPA0130457","INPA0130457 INPA0130457_1 INPA0130457_1e INPA0130457_e INPA0130457_ni",NA,NA,NA,"-59.988132","-3.097367","1990",NA,NA,NA,NA,NA,NA
