"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"893","2013-01-04 10:46:00-02","MO","MOBOT","3234930","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M. Pignal","Pignal 2040","2003",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Schltdl.","R. Goldenberg(UPCB)","Bahia",NA,"Ilha de Itaparica, Gameleira. foret atlantique anthropisee.","-38.5997222","-12.9333333","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"894","2013-12-22 20:29:00-02","MO","MOBOT","3235761","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M.R. Silva","Silva 983","1993","8","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Schltdl.","R. Goldenberg(UPCB)","Goiás",NA,"Munic. Itaruma, ca. 53 km de Itaruma, estrada municipal entroncamento com a Go 184/Itaruma ate Verdinho. Hab; Cerrado commata alta, margem da mata paludosa,","-51.4166667","-18.7","650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"895","2015-08-13 05:50:00-03","MO","MOBOT","3236589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29586","1971","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Schltdl.","R. Goldenberg(UPCB)","Minas Gerais",NA,"Steep rocky lower slopes of Pico de Itacolomi, ca. 3 km S. of Ouro Preto.",NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"896","2013-02-18 14:07:00-03","MO","MOBOT","3396579","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Roberta C. de Mendonça|A.C. Sevilha|J.M. Felfili|C.W. Fagg|E. Cardoso|N.R. Oliveira","Mendonça 3755","1999",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Schltdl.","R. Goldenberg(UPCB)","Minas Gerais",NA,"Municipio de Formoso; Parque Nacional Grande Sertão Veredas; mata úmida cerca de 2 Km do alojamento da FUNATURA; solo arenoso; relevo plano; 15º23'23S & 45º54'28W; altitude aproximada: 775m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"897","2009-12-30 15:26:00-02","MO","MOBOT","100238268","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 55183","2007","4","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","F. Michelangeli & R. Goldenberg","Santa Cruz","Ichilo","Along hwy. from Portachuelo to Buena Vista, 1.8 km E of La Arboleda.","-63.5966666","-17.4030556","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"898","2011-09-27 14:36:00-03","MO","MOBOT","100414121","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Fabián A. Michelangeli|S. Gallagher","Michelangeli 737","2001","12","9","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","F.A. Michelangeli","Lara",NA,"Parque Nacional Yacambú. Carretera Sanare-Presa de Yacambú, 2 km SE del desvío a la obra de Toma y La Escalera.","-69.5494444","9.6936111","1225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"899","2013-12-04 11:40:00-02","MO","MOBOT","100657522","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Claudia Sobrevila","Sobrevila 79184","1979","5","4","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Miranda",NA,"In cloud forest habitat. Bosque de Sartenejas, on land of Simon Bolivar University.",NA,NA,"1370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"900","2013-12-04 12:07:00-02","MO","MOBOT","100657531","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","S.S. Renner","Renner 344","1981","8","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Amazonas",NA,"Cacau Pirera opposite Manaus. 1 km along road to Manacapurú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"901","2013-12-04 12:08:00-02","MO","MOBOT","100657532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 4881","1982","9","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Distrito Federal",NA,"Mata ciliar seca. Na beira do Rio Preto perto do Córrego São Bernardo.","-47.3166667","-16.05","785.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"902","2013-12-04 12:12:00-02","MO","MOBOT","100657534","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Claudia Sobrevila","Sobrevila 79242","1979","6","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Miranda",NA,"Bosque de Sartenejas.",NA,NA,"1360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"903","2013-12-04 12:13:00-02","MO","MOBOT","100657535","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Howard S. Irwin|William R. Anderson|M.T. Stieber|E.Y.-T. Lee","Irwin 34981","1972","1","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Goiás",NA,"Cerrado and adjacent gallery forest, ca. 11 km S of Niquelândia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"904","2017-01-10 18:23:00-02","MO","MOBOT","100947926","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Heriberto David|A. A. Rivas|Hugo Hernandez","David 1526","2007","3","6","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","H. David (HUA)","Antioquia","Amalfi","Vereda La Viborita alrededores de la mina de Asbesto.","-75.0833333","6.9166667","1430.00000000","1480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"905","2017-01-31 12:18:00-02","MO","MOBOT","100952758","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Heriberto David|A. A. Rivas|Hugo Hernandez","David 1709","2007","3","23","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","H. David (HUA)","Antioquia","Anorí","Vereda El Roble, entre el caserío El Roble y El Retiro.","-75.1461111","6.9888889","1600.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"906","2017-11-15 14:24:00-02","MO","MOBOT","101010327","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Gerardo Aymard|Nidia Cuello","Aymard Corredor 6584","1988","3","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Portuguesa","Ospino","Carretera La Aparicion de Ospino Moraturo.","-69.4333333","9.5166667","200.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"907","2017-11-17 11:26:00-02","MO","MOBOT","101010751","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Anibal Castillo|F. Bocaranda","Castillo 2692","1987",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Miranda","Paz Castillo","Mun. Reyes Cueta. Los Guayabitos. Bosque húmedo de la Virgen.","-66.6433333","10.3544444","1300.00000000","1490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"908","2018-02-14 14:07:00-02","MO","MOBOT","101030224","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Gunnar Wilhelm Harling|E.B. Madsen","Harling 25231","1988","10","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Zamora-Chinchipe",NA,"Isimanchi, ca. 6 km N of Zumba.",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"909","2018-02-15 09:49:00-02","MO","MOBOT","101030539","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Tarciso S. Filgueiras|D. Alvarenga","Filgueiras 1531","1988","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Minas Gerais",NA,"Ca. 30 km de Paracatu. Fazenda Acangaú.","-47.1","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"910","2018-02-15 15:15:00-02","MO","MOBOT","101030680","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Lionel Hernández","Hernández 381","1987","1","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack",NA,NA,"Tarenken.","-61.1333333","5.0333333","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"911","2008-05-27 22:02:00-03","MO","MOBOT","1195725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","G. Thomson|Timothy J. Killeen|A. Barker","Thomson 14","1997","6","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","S. Renner (MO)","Santa Cruz","Velasco","Inundated pampa. Open, inundated savanna with termite mounds and low, scattered trees.","-60.9125","-14.57944","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"912","2013-10-05 06:32:00-03","MO","MOBOT","1304671","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Ronald L. Liesner|Ángel C. González","Liesner 12548","1982","3","12","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Wurdack","Portuguesa",NA,"18 km west south west of Guanare by air. 3 to 8 km south of dam site on Río Tucupido.","-69.9","9","100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62",NA
"913","2020-03-29 04:36:00-03","MO","MOBOT","101042412","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Maria M. Arbo|Nanuza Luiza de Menezes|Aurelio Schinini|M.T.V.A. Campos","Arbo 4928","1991","2","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Minas Gerais",NA,"Serro do Cipo, vertiente oriental, 10-20 km WSW de Morro do Pilar, hacia Cardeal Mota.","-43.45","-19.2166667","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"914","2018-09-26 04:37:00-03","MO","MOBOT","1495985","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Dario A. Sánchez S.","Sánchez S. 1759","1992","4","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Perez","Antioquia","Fredonia","Corregimiento Marsella, Apiario Marsella.","-75.66666","5.93333","1280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2008-05-27 22:02:00-03","MO","MOBOT","1522543","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 39701","1990","11","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Santa Cruz","Ichilo","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.6","-17.41666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2008-05-27 22:02:00-03","MO","MOBOT","1523384","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 39750","1990","11","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Santa Cruz","Ichilo","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east.",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2008-05-27 22:02:00-03","MO","MOBOT","1527949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 37980",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Santa Cruz",NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","-63.2","-17.74166","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2008-05-27 22:02:00-03","MO","MOBOT","1529984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 41200","1991","6","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Santa Cruz","Velasco","1 km N of Flor de Oro and downstream along Rio Itenez (=Rio Guapor). Semi-deciduous gallery forest on flat, fine Recent sediments.",NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2011-03-01 12:13:00-03","MO","MOBOT","1531725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 41306","1991","6","24","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Santa Cruz","Velasco","Estancia Flor de Oro, gallery forest along small stream, south end of the extensive savanna, 8 km S of the buildings.","-61","-13.6","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"920","2008-05-27 22:02:00-03","MO","MOBOT","1536823","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Michael H. Nee","Nee 31400","1985","8","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","Pando","Madre de Dios","Puerto Candelaria, along the Rio Madre de Dios, 21 km (by air) WSW of Riberalta. High clay banks of river, the top with flat, non-inundated evergreen forest dominated by scattered emergent Bertholletia excelsa.","-66.25","-11.03333","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2012-11-07 12:13:00-02","MO","MOBOT","1570633","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Robin B. Foster","Foster 13679","1995","11","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","S. S. Renner (MO), Aug.","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2008-05-27 22:02:00-03","MO","MOBOT","1721143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Robin B. Foster","Foster 14507","1996","6","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","M.Kawasaki, 93","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","1721157","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","E. Villanueva","Villanueva 847","1992","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","M.Kawasaki, 93","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2014-07-14 04:12:00-03","MO","MOBOT","1732291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Hno. Daniel","Daniel 3367","1940","12",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana",NA,"Antioquia","Jericó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2013-10-05 06:33:00-03","MO","MOBOT","1845564","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Gerrit Davidse|Ángel C. González","Davidse 19127","1981","11","20","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J.J. Wurdack","Sucre",NA,"Distrito Sucre: El Guaybito, along the Río Guayebo at its juncture with the Río Zumbador (future basin of Represa Neverí). Forested river bank inerspersed with clearings.","-64.2833333","10.1666667","230.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1430","1"
"926","2018-06-19 10:16:00-03","MO","MOBOT","1846995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Gerrit Davidse|Ángel C. González","Davidse 19798","1981","12","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J.J. Wurdack","Anzoátegui","Pedro María Freites","Burro trail between San Durrial and Los Pajaritos, 30 airline km ENE of Bergantín and N of Mundo Nuevo.","-64.1","10.05","1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1439","1"
"927","2008-05-27 22:02:00-03","MO","MOBOT","1859977","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","M. Kessler","Kessler 3725","1993","5","7","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","R. Barneby","La Paz","Franz Tamayo","1-3 Kms al W de Atún en carretera a Apolo. degradado","-68.03333","-14.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2011-03-02 15:29:00-03","MO","MOBOT","1882936","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","L. Uribe","Uribe Uribe 3902",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Quinones, Bibl. J.J.Triana 15:69","Casanare","Tauramena","Tauramena.","-72.75","5.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2018-09-26 04:37:00-03","MO","MOBOT","1922390","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Dario A. Sánchez S.","Sánchez S. 14","1980","3","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","R. Callejas","Antioquia","Ituango","Hacienda San Juan de Rodas, Bosque La Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"930","2011-11-08 05:06:00-02","MO","MOBOT","1922391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Ricardo Callejas|et al.","Callejas Posada 2336","1986","8","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. J. Wurdack","Antioquia","Gómez Plata","Borde de los municipios de Gomez Plata-Yolombó, sector La Cancana. bh-T",NA,NA,"1030.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2014-12-20 15:41:00-02","MO","MOBOT","1922392","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Dino Tuberquia|Gustavo Gómez","Tuberquia 160","1993","4","7","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. J. Wurdack","Antioquia","Amalfi","Orilla de la quebrada Guayabito",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2013-12-26 20:55:00-02","MO","MOBOT","1937639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","L.S. Espinal T.|et al.","Espinal T. 1517","1964","2","7","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","L. Uribe","Antioquia","Bello",NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2014-07-13 21:19:00-03","MO","MOBOT","1937640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Hno. Daniel","Daniel 1488","1935","10","16","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Gleason","Antioquia","Envigado",NA,NA,NA,"1607.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2018-05-25 05:34:00-03","MO","MOBOT","1937641","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Rafael A. Toro","Toro 877","1928","1","5","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana",NA,"Antioquia","Medellín","Boqueron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2008-05-27 22:02:00-03","MO","MOBOT","3088362","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Miguel Bang","Bang 1525","1892","7",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Foster's 1958 catalog notes file",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2008-05-27 22:02:00-03","MO","MOBOT","3118673","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Miguel Bang","Bang 2002",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2008-05-27 22:02:00-03","MO","MOBOT","314185","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Poortman, Hugo A.-C.","Poortman 23",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana",NA,"El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2008-08-07 03:32:00-03","MO","MOBOT","3159794","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Otto Buchtien","Buchtien 3865","1912","10",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Foster's 1958 catalog notes file","La Paz","Nor Yungas","Polo-Polo, near Coroico","-67.7269445","-16.1888889","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2008-05-27 22:02:00-03","MO","MOBOT","318425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","James C. Solomon","Solomon 12555","1984","10","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J.J. Wurdack (US)","La Paz","Nor Yungas","22.3 km NE of (below) Chuspipata on road to Yolosa. Pastured slopes with scattered small trees and shrubs.","-67.78333","-16.21666","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-94","7"
"940","2008-05-27 22:02:00-03","MO","MOBOT","3186525","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Boris A. Krukoff","Krukoff 10763","1939","9","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","H.A. Gleason","La Paz","Larecaja","Tuiri (near Mapiri, on left bank of Rio Mapiri)",NA,NA,"490.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2020-06-17 08:17:00-03","MO","MOBOT","318995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","James C. Solomon","Solomon 8553","1982","10","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack","La Paz","Nor Yungas","4.5 km below Yolosa, then 10.0 km W on road up the Río Huarinilla. Heavily disturbed moist forest. Mostly secondary growth.","-67.8333333","-16.2","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-23","10"
"942","2008-05-27 22:02:00-03","MO","MOBOT","319141","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Thomas B. Croat","Croat 55503","1983","3","24","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","S.S. Renner (MO)","Meta",NA,"Along hwy. between Villavicencio and Granada, 2 km N of Granada; secondary growth and along shaded stream.","-73.71666","3.56666","530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-22","5"
"943","2008-05-27 22:02:00-03","MO","MOBOT","319159","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Thomas B. Croat","Croat 55504","1983","3","24","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","J. Wurdack (US)","Meta",NA,"Along hwy. between Villavicencio and Granada, 2 km N of Granada; secondary growth and along shaded stream.","-73.71666","3.56666","530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-22","5"
"944","2008-05-27 22:02:00-03","MO","MOBOT","3209966","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ibaguensis","Miconia ibaguensis","Henry H. Rusby","Rusby 2277",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Bonpl.) Triana","Foster's 1958 catalog notes file",NA,NA,"Guanai",NA,NA,"609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
