"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","phylum","order","identifiedBy","imagecode","scientificNameAuthorship","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"226","2008-05-27 22:02:00-03","MO","MOBOT","93054","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Elsa M. Zardini|Leongino Guerrero","1993","6","10","South America","Paraguay",NA,NA,NA,NA,"Zardini 36218","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.",NA,NA,"R. Barneby (NY)",NA,"(Benth.) Barneby & J.W. Grimes","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"827","4"
"227","2008-05-27 22:02:00-03","MO","MOBOT","931419","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Alwyn H. Gentry|Marielos Peña","1991","10","26","South America","Bolivia",NA,NA,NA,NA,"Gentry 75243A","Santa Cruz",NA,"Curuyuqui, seasonally flooded riverside forest along Río Parapetí. Transect 1.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-62.3","-18.76666","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2014-05-27 12:47:00-03","MO","MOBOT","937042","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","René Guillén V.|S. Coria","1994","5","23","South America","Bolivia",NA,NA,NA,NA,"Guillén Villarroel 1486","Santa Cruz","Velasco","Campamento EL REFUGIO a 1400 m al sudoeste de la casa yendo hacia la pampa de Las Islas. Pampa húmeda anegada temporalmente con aguas del río Paraguá.",NA,NA,"R. Duno de Stefano (CICY)",NA,"(Benth.) Barneby & J.W. Grimes","-61.04777","-14.78583","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2008-05-27 22:02:00-03","MO","MOBOT","966481","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Bruce K. Holst|Martha Serrano|Luzmila Arroyo P.","1995","5","23","South America","Bolivia",NA,NA,NA,NA,"Holst 4757","Chuquisaca","Sud Cinti","Camino entre El Palmar y Finca La Redonda. Bosque seco, secundario, semideciduo; área muy intervenida por ganado y cultivos.",NA,NA,"D.A. Neill (MO)",NA,"(Benth.) Barneby & J.W. Grimes","-64.30527","-20.78083","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"230","2016-11-15 05:15:00-02","MO","MOBOT","98666","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Alwyn H. Gentry|Antonio C. Krapovickas|Aurelio Schinini","1987","9","30","South America","Argentina",NA,NA,NA,NA,"Gentry 59471","Corrientes",NA,"30 km E of Corrientes, Chaco vegetation, Paso de la Patria.",NA,NA,"D.A. Neill",NA,"(Benth.) Barneby & J.W. Grimes","-58.75","-27.5","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-280","3"
"231","2008-05-27 22:02:00-03","MO","MOBOT","1068714","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","R.D. Locke|Elsa M. Zardini","1995","9","18","South America","Paraguay",NA,NA,NA,NA,"Locke 94","Central",NA,"Asunción: American Embassy.",NA,NA,"E. Zarate (BAB)",NA,"(Benth.) Barneby & J.W. Grimes","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4"
"232","2011-10-05 10:17:00-03","MO","MOBOT","2428051","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Renée H. Fortunato|A. D'Agostini|Alejandro J. Martínez","1998","12","9","South America","Argentina",NA,NA,NA,NA,"Fortunato 6191","Chaco","Libertador General San Martín","13 km al NE por RP 7 en direcc. a San Martín.",NA,NA,"Fortunato, R. H.",NA,"(Benth.) Barneby & J.W. Grimes","-59.26666","-29.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-08-31 09:14:31-03","INPA","INPA","147633","S","Plantae","Leguminosae-Mim","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Sarmiento, MMA de","1980","10","01","Southern America","Brasil",NA,NA,NA,"INPA0147633","2673","Acre","Sena Madureira","Rio Caeté, Estrada de Bonsucesso, margem direita do rio Caeté.","Dicotyledon Rosids","Fabales","Grimes, JW; Barneby, RC","INPA0147633 INPA0147633_e INPA0147633_e1","(Benth.) Barneby & J.W.Grimes","-68.6567","-9.0658",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,"-68.6567","-9.0658",NA,NA
"234","2020-08-31 09:14:31-03","INPA","INPA","24763","S","Plantae","Leguminosae-Mim","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Prance, GT","1968","10","10","Southern America","Brasil",NA,NA,NA,"INPA0024763","7965","Acre","Sena Madureira","BR 364, Km 1-3 road Sena Madureira to Rio Branco.","Dicotyledon Rosids","Fabales","Vieira, MGG","INPA0024763 INPA0024763_e INPA0024763_e1","(Benth.) Barneby & J.W.Grimes","-68.63","-9.08",NA,NA,NA,"1998","07",NA,NA,NA,NA,NA,"-68.63","-9.08",NA,NA
"235","2020-08-31 09:14:31-03","INPA","INPA","147633","S","Plantae","Leguminosae-Mim","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Sarmiento, MMA de","1969","10","30","Southern America","Argentina",NA,NA,NA,"INPA0147633","228","Corrientes",NA,"Rio Caeté","Dicotyledon Rosids","Fabales",NA,"INPA0147633 INPA0147633_e INPA0147633_e1","(Benth.) Barneby & J.W.Grimes","-68.6567","-9.0658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-68.6567","-9.0658",NA,NA
"236","2017-11-24 14:10:47-02","UFLA","ESAL","18093","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 18,0 m; ;; floresta",NA,"s.n.","Minas Gerais","Passos",NA,NA,NA,NA,NA,"(Benth.) Barneby & J.W.Grimes","-46.6096992492676","-20.718900680542",NA,NA,NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA
"237","2017-11-24 14:10:47-02","UFLA","ESAL","15732","S","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7,5; ;; floresta",NA,"s.n.","Minas Gerais","Três Marias","Fazenda Carapiá",NA,NA,NA,NA,"(Benth.) Barneby & J.W.Grimes","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA
"238","2019-06-10 10:10:46-03","FZB-BH","BHZB","3852","S","Plantae","Fabaceae - Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Andrade, I.R.","2003","08","26",NA,"Brasil",NA,NA,NA,NA,NA,"MG","Itacarambi","Estrada/ Vila Florentina",NA,NA,"Fernandes, J.M. (Viçosa)",NA,NA,"-44.0918998718262","-15.1021995544434",NA,NA,NA,"2011","09","19",NA,NA,"47793","auto",NA,NA,NA,NA
"239","2019-06-10 10:10:46-03","FZB-BH","BHZB","3855","S","Plantae","Fabaceae - Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Andrade, I.R.","2003","08","26",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Rosqueira",NA,NA,"MG","Itacarambi","Estrada Vila Florentina",NA,NA,"Fernandes, J.M. (Viçosa)",NA,NA,"-44.0918998718262","-15.1021995544434",NA,NA,NA,"2011","09","19",NA,NA,"47793","auto",NA,NA,NA,NA
"240","2019-06-10 10:10:46-03","FZB-BH","BHZB","5307","S","Plantae","Fabaceae - Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Echternacht, L.A.","2005","06","07",NA,"Brasil",NA,NA,"Doação de duplicata para herbário VIC em abril de 2008. Cultivado. Ornamental. Outros coletores: E.S. Rodrigues; Giacomim , L. & Palhares, I.M. <ll>dwc_commonname:</ll> Rosqueira",NA,"1057","MG","Belo Horizonte","FZB/BH - Área de visitação.",NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2928310","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. E. Burkart, N. Troncoso, N. M. Bacigalupo, E. R. Guaglianone & et al.","1974","11","3","South America","Argentina",NA,NA,NA,"US02193129","30482","Salta",NA,"Dep. Rosario de la Frontera, Rosario de la Frontera, ruta 34, km al N",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum",NA,"1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"801",NA,NA,"South America, Central Paraguay",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","1065528","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","P. Jörgensen","1919","8",NA,"South America","Argentina",NA,NA,NA,"US02193140","340","Formosa",NA,"Rep. Argentina, Ril B [interpreted]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","1156049","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","R. S. Williams","1902","8","1","South America - Neotropics","Bolivia",NA,NA,NA,"US02193155","1416",NA,NA,"Abolo [interpreted]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"6",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2196272","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","A. E. Burkart","1954","10","11","South America","Argentina",NA,NA,NA,"US02193130","19460","Corrientes",NA,"Dep. Mburucuya, Estancia Santa Teresa",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","3009566","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. J. G. Hopkins, S. G. Beck, L. Forero, H. Phipps & et al.","1983","7","27","South America - Neotropics","Bolivia",NA,NA,NA,"US02193152","113","Santa Cruz",NA,"Province of Velasco, San Ignacio",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes","-60.98","-16.35",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","1483889","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","P. Jörgensen","1929","1","10","South America","Paraguay",NA,NA,NA,"US02193146","3608",NA,NA,"Bica [interpreted]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","1285377","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","O. Kuntze","1892","9",NA,"South America","Paraguay",NA,NA,NA,"US02193143","s.n.",NA,NA,"Sued Paraguay",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","3135786","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","P. Bettella","1988","4","20","South America - Neotropics","Bolivia",NA,NA,NA,"US02193151","84","Santa Cruz",NA,"Prov. Andres Ibanez, Ciudad de San Cruz de la Sierra (Campus Universitario)",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","1442895","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1928","10","29","South America","Argentina",NA,NA,NA,"US02193137","6159","Tucuman",NA,"Departamento Leales, Sueldos [interpreted]",NA,"Rosales",NA,"US02193137_01","(Benth.) Barneby & J.W. Grimes",NA,NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2630234","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Pederson","1964","2","24","South America","Argentina",NA,NA,NA,"US02193131","6961","Corrientes",NA,"[illegible text]aso Pucu, Dep. Concepcion",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","1440942","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1928","11","4","South America","Argentina",NA,NA,NA,"US02193136","7466","Tucuman",NA,"Departamento Burroyaco, Burroyaco",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","1857702","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. Steinbach","1928","11","3","South America - Neotropics","Bolivia",NA,NA,NA,"US02193154","8609","Cochabamba",NA,"Tal von P [illegible text]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"2000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","3239421","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","B. A. S. Pereira, D. Alvarenga & M. Pereira Neto","1991","9","13","South America - Neotropics","Brazil",NA,NA,NA,"US02193157","1725","Tocantins",NA,"Km 24 da estrada Aurora do Norte/ Taguatinga",NA,"Rosales",NA,"US02193157_01","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","1549578","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1923","10","24","South America","Argentina",NA,NA,NA,"US02193139","2469","Tucuman",NA,"Departamento Capital, prose al Rio Sale [interpreted]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"450",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2953147","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. Vavrek & D. Vavrek","1981","9","12","South America","Paraguay",NA,NA,NA,"US02193145","326","Central",NA,"Nemby",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes","-57.6","-25.53",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2122469","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Pederson","1949","10","27","South America","Argentina",NA,NA,NA,"US02193134","453","Corrientes",NA,"Estancia Santa Maria, Dep. Mburucuya",NA,"Rosales",NA,"US02193134_01","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3641217","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","R. Guillen & S. Coria","1994","5","23","South America - Neotropics","Bolivia",NA,NA,NA,"US02193149","1486","Santa Cruz",NA,"Velasco Province, Campamento El Refugio al sudoeste de la casa yendo hacia la pampa de Las Islas, Pampa humeda anegada temporalmente con aguas del Rio Paragua",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes","-61.0478","-14.7858","150",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2283693","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Pederson","1956","10","22","South America","Paraguay",NA,NA,NA,"US02193144","4135","Boqueron",NA,"Km 11, Puerto Casado & Vicinity",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","1549577","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1929","10","6","South America","Argentina",NA,NA,NA,"US02193135","9743","Jujuy",NA,"Departamento San Pedro, Sierra da Sta Barbara",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"750",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","3251224","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","M. Nee","1990","9","23","South America - Neotropics","Bolivia",NA,NA,NA,"US02193150","38883","Santa Cruz",NA,"Prov. Ichilo, Parque Nacional Amboro, 9 km SW of Terminal de Huaytu, trail paralel to Rio Agua Blanca, W of Rio Cheyo",NA,"Rosales",NA,"US02193150_01","(Benth.) Barneby & J.W. Grimes","-63.67","-17.63","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1285376","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E. Hassler","1885",NA,NA,"South America","Paraguay",NA,NA,NA,"US02193142","1069",NA,NA,NA,NA,"Rosales",NA,"US02193142_01","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","1416291","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum",NA,"1888",NA,NA,"South America","Paraguay",NA,NA,NA,"US02193141","310","Central",NA,"South America, Central Paraguay",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2170209","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","T. Pederson","1952","10","2","South America","Argentina",NA,NA,NA,"US02193133","1843","Corrientes",NA,"Estancia Santa Teresa, Dep. Mburucuya",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","3331750","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","B. A. S. Pereira & D. Alvarenga","1995","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US02193156","2871","Tocantins",NA,"Municipio de Combinado",NA,"Rosales",NA,"US02193156_01","(Benth.) Barneby & J.W. Grimes","-46.67","-13","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","1194154","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","E. Hassler","1913","2",NA,"South America","Paraguay",NA,NA,NA,"US02193147","11563","Paraguari",NA,"Paraguaria Centralis, regione lacus Ypacaray",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2900544","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","-. Turpe, -. Legname & -. Lopez","1974","11","12","South America","Argentina",NA,NA,NA,"US02193128","5070","Salta",NA,"Dep. Santa Victoria, camino de Los Toldos e El Condado",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"1500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","2556032","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","J. E. Montes",NA,NA,NA,"South America","Argentina",NA,NA,NA,"US02193132","27743","Misiones",NA,"Sudamericana, Dep. Capital, Villa Lanus, FCN to Urcuiza [interpreted]",NA,"Rosales",NA,"US02193132_01","(Benth.) Barneby & J.W. Grimes",NA,NA,"210",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","1420821","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. Venturi","1926","10","24","South America","Argentina",NA,NA,NA,"US02193138","2469","Tucuman",NA,"Departamento Capital, prose al Rio Sale [interpreted]",NA,"Rosales",NA,NA,"(Benth.) Barneby & J.W. Grimes",NA,NA,"450",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","2912547","PreservedSpecimen","Plantae","Fabaceae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","S. G. Beck",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02193153","2508","Beni",NA,"Prov. Ballivian, Espiritu en la zona de influencia del Rio Yacuma",NA,"Rosales",NA,"US02193153_01","(Benth.) Barneby & J.W. Grimes",NA,NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"271","2020-09-02 16:28:51-03","Cenargen","CEN","25543","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Benedito Alísio da Silva Pereira","1995","10","19",NA,"Brasil","Exsicatas",NA,"Árvore decídua, com folhas novas. Restos florais alvacentos. Casca morta muito espessa. Ramos com espinhos.","CEN00025543","2892","GO","VILA BOA","Proximidades da Vila Chamada.",NA,NA,"M. Simon","CEN00025543","(Benth.) Barneby & J.W.Grimes","-47","-15.166666","750","750",NA,"2014","06",NA,NA,NA,NA,NA,"-47.0","-15.166666",NA,"1"
"272","2020-09-02 16:28:51-03","Cenargen","CEN","25551","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Benedito Alísio da Silva Pereira","1995","08","16",NA,"Brasil","Exsicatas",NA,"Ramos armados de espinhos. Fruto retorcido. Remanescente de floresta decídua.","CEN00025551","2871","TO","COMBINADO","Km 7 da estrada Campos Belos.",NA,NA,"M. Simon","CEN00025551","(Benth.) Barneby & J.W.Grimes","-46.666666","-13","600","600",NA,"2014","06",NA,NA,NA,NA,NA,"-46.666666","-13.0",NA,"1"
"273","2020-09-02 16:28:51-03","Cenargen","CEN","66219","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Aécio Amaral-Santos","2005","10","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00066219","2694","GO","ALVORADA DO NORTE","Fazenda São João do Buriti (prop. Manoel Gravia).",NA,NA,"M. Simon","CEN00066219","(Benth.) Barneby & J.W.Grimes","-46.604444","-14.85","776","776",NA,"2014","06",NA,NA,NA,NA,NA,"-46.604444","-14.85",NA,"5"
"274","2020-09-02 16:28:51-03","Cenargen","CEN","60385","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Anderson Cássio Sevilha","2003","09","04",NA,"Brasil","Exsicatas",NA,NA,"CEN00060385","3352","GO","SAO DOMINGOS","Fazenda Cruzeiro do Sul.",NA,NA,NA,"CEN00060385","(Benth.) Barneby & J.W.Grimes","-46.3182983398438","-13.3983001708984","398","398",NA,NA,NA,NA,NA,NA,"73215","auto","-4679667.0","-1366917.0",NA,"4"
"275","2020-09-02 16:28:51-03","Cenargen","CEN","56798","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Anderson Cássio Sevilha","1999","08","17",NA,"Brasil","Exsicatas",NA,"Casca fissurada corticoso de coloração amarela. Casca viva amarela com fibras vermelhas. Beira do rio São Domingos.","CEN00056798","1839","GO","SAO DOMINGOS","Fazenda Flor do Ermo. Prop. José Pereira.",NA,NA,"A. C. Servilha","CEN00056798","(Benth.) Barneby & J.W.Grimes","-46.3182983398438","-13.3983001708984","400","400",NA,"1999","08",NA,NA,NA,"73215","auto","-4678472.0","-1356750.0",NA,"5"
"276","2020-09-02 16:28:51-03","Cenargen","CEN","25689","PreservedSpecimen","Plantae","Fabaceae Mimosoideae","Chloroleucon","tenuiflorum","Chloroleucon tenuiflorum","Benedito Alísio da Silva Pereira","1985","10","21",NA,"Brasil","Exsicatas",NA,"Botões florais verde-esbranquiçados. Frutos maduros retorcidos, de cor escura.","CEN00025689","2927","MG","BURITIS",NA,NA,NA,"M. Simon","CEN00025689","(Benth.) Barneby & J.W.Grimes","-46.4233016967773","-15.6177997589111","650","650",NA,"2014","06",NA,NA,NA,"81013","auto","-4633333.0","-1550000.0",NA,"1"
