"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"418","2021-03-21 19:32:18-03","UFC","EAC","30392","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Cidrack; et al.","s.n.","2000","09","09","Brasil","Ceará","Icapuí","Barreira","-37.3553009033203","-4.71305990219116",NA,NA,"Arbóreo, flor branca.; Estuarino","EAC0030392","EAC0030392",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"22463","auto",NA,NA,NA,NA,NA
"419","2021-03-21 19:32:18-03","UFC","EAC","35643","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Vieira, A.V.","2005","06","09","Vieira, A.V.; Lima, M.F.","s.n.","2005","03","18","Brasil","Ceará","Jijoca de Jericoacoara","Mangue seco","-40.4491996765137","-2.89499998092651",NA,NA,"Árvore, fruto cor verde.; Mangue","EAC0035643","EAC0035643",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,"16085","auto",NA,NA,NA,NA,NA
"420","2020-12-21 16:10:48-03","MBM","MBM","404833","PreservedSpecimen","Plantae","Acanthaceae","Avicenia","schaueriana","Avicenia schaueriana","Stapf & Leechm. ex Moldenke","Gomes, M.","2015","11","20","Rigon, L.G.C.","794","2015","10","22","Brazil","Rio de Janeiro","Rio de Janeiro","Conglomerado 116-1-10-1-RN","-43.56","-23.04","-43.56","-23.04","Subarbusto com 2,1m de altura. Flor branca.; Solo cinza e úmido profundo, em área de Manguezal, com regeneração primária.","MBM404833","MBM404833",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:17:53-03","MBM","MBM","127996","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"E.C. de Oliveira F.","s.n.","1979","09","22","Brazil","Santa Catarina","Barra do Sul","Rio Linguado",NA,NA,NA,NA,NA,"MBM127996","MBM127996",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:10:48-03","MBM","MBM","345156","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Marinero, F.","2017","03","09","Oliveira, A.A.","4500","2017","01","18","Brazil","Paraná","Pontal do Paraná","Conglomerado: 451; subunidade: 2; subparcela: 1; indivíduo: 1","-48.42","-25.56","-48.42","-25.56","Ávore 6,7 m; flores brancas.","MBM345156","MBM345156",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-12-21 16:17:53-03","MBM","MBM","384820","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cordeiro, J.","2013",NA,NA,"Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","4318","2012","11","02","Brazil","Paraná","Pontal do Paraná","Pontal do Sul, Ponta do Poço.","-48.392528","-25.551056","-48.392528","-25.551056","Arbusto heliófito, flores com cálice verde e corola alva.; Formação Pioneira com Influência Fluviomarinha (manguezal). Relevo plano.","MBM384820","MBM384820","4","4",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:17:53-03","MBM","MBM","399068","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cordeiro, J.","2015","07","20","Savarais, M.","492","2014","07","29","Brazil","Paraná","Paranaguá","Centro, margem do mar","-48.505214","-25.5205","-48.505214","-25.5205",NA,"MBM399068","MBM399068","5","5",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:10:48-03","MBM","MBM","425330","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moura, R.","2016","10","17","Piazza, M.","4","2016","11","20","Brazil","Rio de Janeiro","São Francisco de Itabapoana","Conglomerado ES-122-Q76-2-2-28","-40.961389","-21.3075","-40.961389","-21.3075","Árvore, com 4,7 m de altura. Base reta. Casca interna amarela e externa marrom escuro, grossa, rugosa, fissurada, com desprendimento em placas lenhosas, não apresentando odor no corte. Flor creme.; Solo típico de manguezal úmido salg","MBM425330",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:17:53-03","MBM","MBM","236718","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Harley, R.M.; et al.; et al.","28440","1996","10","06","Brazil","Bahia","Cairu","Ilha do Morro do São Paulo","-39.0438995361328","-13.4869003295898",NA,NA,NA,"MBM236718","MBM236718",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24756","auto",NA,NA,NA,NA,NA
"427","2020-12-21 16:17:53-03","MBM","MBM","133551","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Bautista, H.P.; et al.",NA,NA,NA,"Bautista, H.P.","685","1983","01","30","Brazil","Bahia","Camaçari","Barra do Jacuípe","-38.3241996765137","-12.6975002288818",NA,NA,NA,"MBM133551","MBM133551",NA,NA,NA,NA,NA,"Southern America",NA,NA,"37124","auto",NA,NA,NA,NA,NA
"428","2020-12-21 16:17:53-03","MBM","MBM","216949","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Pinto, G.C.P.; et al.",NA,NA,NA,"Bautista, H.P.","1433","1989","09","21","Brazil","Bahia","Salvador","Ilha do Frade, Bahia do Todos os Santos","-38.510799407959","-12.9710998535156",NA,NA,NA,"MBM216949","MBM216949",NA,NA,NA,NA,NA,"Southern America",NA,NA,"26018","auto",NA,NA,NA,NA,NA
"429","2020-12-21 16:17:53-03","MBM","MBM","291019","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Krieger, L.","15967","1978","09",NA,"Brazil","Espírito Santo","Piúma","Piúma","-40.7219009399414","-20.8377990722656",NA,NA,NA,"MBM291019","MBM291019",NA,NA,NA,NA,NA,"Southern America",NA,NA,"11958","auto",NA,NA,NA,NA,NA
"430","2020-12-21 16:17:53-03","MBM","MBM","129355","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","94","1989","05","11","Brazil","Paraná","Antonina","Barra do Rio Mhundiaquara","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM129355","MBM129355",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"431","2020-12-21 16:17:53-03","MBM","MBM","76769","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","45304","1982","09","21","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM076769","MBM076769",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"432","2020-12-21 16:17:53-03","MBM","MBM","168166","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1337","1994","04","22","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM168166","MBM168166",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"433","2020-12-21 16:17:53-03","MBM","MBM","522","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","14096","1966","03","22","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM000522","MBM000522",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"434","2020-12-21 16:17:53-03","MBM","MBM","231819","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Spichiger, R.; Loiseau, P.A.; Spichiger, R.; Loiseau, P.A.","68871","1998","11","19","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM231819","MBM231819",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"435","2020-12-21 16:17:53-03","MBM","MBM","231818","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Spichiger, R.; Loiseau, P.A.; Spichiger, R.; Loiseau, P.A.","68873","1998","11","19","Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM231818","MBM231818",NA,NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"436","2020-12-21 16:17:53-03","MBM","MBM","21996","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29144","1972","02","10","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM021996","MBM021996",NA,NA,NA,NA,NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"437","2020-12-21 16:17:53-03","MBM","MBM","216302","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cervi, A.C.",NA,NA,NA,"Cervi, A.C.","6312","1997","08","26","Brazil","Paraná","Guaraqueçaba","Trapiche","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM216302","MBM216302",NA,NA,NA,NA,NA,"Southern America",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"438","2020-12-21 16:17:53-03","MBM","MBM","129356","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","570","1989","02","07","Brazil","Paraná","Guaratuba","Piçarras","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM129356","MBM129356",NA,NA,NA,NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"439","2020-12-21 16:17:53-03","MBM","MBM","239556","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Tiepolo, G.; et al.; et al.","359","1996","04","25","Brazil","Paraná","Guaratuba","Rio Iguaçu","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM239556","MBM239556",NA,NA,NA,NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"440","2020-12-21 16:17:53-03","MBM","MBM","46846","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","38853","1976","04","28","Brazil","Paraná","Morretes","Rio Nhundiaquara, Registro","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM046846","MBM046846",NA,NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"441","2020-12-21 16:17:53-03","MBM","MBM","12467","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Troncoso, N.S.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","21397","1969","04","23","Brazil","Paraná","Paranaguá","Baía de Paranaguá, Piaçaguera","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM012467","MBM012467",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"442","2020-12-21 16:17:53-03","MBM","MBM","111242","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Silva, S.M.",NA,NA,NA,"Silva, S.M.","s.n.","1986","03","16","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM111242","MBM111242",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"443","2020-12-21 16:17:53-03","MBM","MBM","410413","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Zanin, A.C.","2014","11",NA,"Dal Prá, B.V.; Gambeta, E.; Miranda, B.L.M.; Gambeta, E.; Miranda, B.L.M.","10","2014","09","26","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,"Terrestre, arbórea, 2 metros.; Mangue.","MBM410413","MBM410413",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"444","2020-12-21 16:17:53-03","MBM","MBM","111231","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Silva, S.M.",NA,NA,NA,"Silva, S.M.","s.n.","1985","05","05","Brazil","Paraná","Paranaguá","Ilha do Mel, Manguesal do Belo","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM111231","MBM111231",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"445","2020-12-21 16:17:53-03","MBM","MBM","126766","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Silva, S.M.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1530","1988","04","17","Brazil","Paraná","Paranaguá","Ilha do Mel, Pria do Faro.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM126766","MBM126766",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"446","2020-12-21 16:17:53-03","MBM","MBM","76771","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Roderjan, C.V.","47","1982","03","21","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM076771","MBM076771",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"447","2020-12-21 16:17:53-03","MBM","MBM","66459","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","43007","1980","05","28","Brazil","Paraná","Paranaguá","Rio Almeida","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM066459","MBM066459",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"448","2020-12-21 16:17:53-03","MBM","MBM","43151","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moldenke, H.N.",NA,NA,NA,"Hatschbach, G.","19201","1950","06","30","Brazil","Paraná","Paranaguá","Rio Itiberê","-48.5092010498047","-25.5200004577637",NA,NA,NA,"MBM043151","MBM043151",NA,NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"449","2020-12-21 16:10:48-03","MBM","MBM","397795","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Cervi, A.C.","2014","06","10","Cervi, A.C.; Bona, C.; Amano, E.; Bona, C.; Amano, E.","10212","2014","06","10","Brazil","Paraná","Pontal do Paraná","Centro de Estudos do Mar","-48.511100769043","-25.6735992431641",NA,NA,"Árvore de mais ou menos 7m de altura; flores alvas e frutos verdes.; Manguezal.","MBM397795","MBM397795",NA,NA,NA,NA,NA,"Southern America",NA,NA,"19508","auto",NA,NA,NA,NA,NA
"450","2020-12-21 16:17:53-03","MBM","MBM","130699","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Souza, M.L.",NA,NA,NA,"Souza, M.L.","770","1985","09","12","Brazil","Santa Catarina","Florianópolis","Daniela, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM130699","MBM130699",NA,NA,NA,NA,NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"451","2020-12-21 16:17:53-03","MBM","MBM","139931","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Falkenberg, D.B.",NA,NA,NA,"Klein, R.M.; et al.; et al.","6055","1965","06","22","Brazil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM139931","MBM139931",NA,NA,NA,NA,NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"452","2020-12-21 16:17:53-03","MBM","MBM","130936","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"Klein, R.M.; et al.; et al.","6023","1965","05","19","Brazil","Santa Catarina","Florianópolis","Três Pontas","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM130936","MBM130936",NA,NA,NA,NA,NA,"Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"453","2020-12-21 16:17:53-03","MBM","MBM","76770","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","44885","1982","05","09","Brazil","Santa Catarina","Laguna","Passagem da Barra","-48.7807998657227","-28.4825000762939",NA,NA,NA,"MBM076770","MBM076770",NA,NA,NA,NA,NA,"Southern America",NA,NA,"21199","auto",NA,NA,NA,NA,NA
"454","2020-12-21 16:17:53-03","MBM","MBM","146624","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","55713","1991","08","20","Brazil","Santa Catarina","Palhoça","Enseada do Brito","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM146624","MBM146624",NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"455","2020-12-21 16:17:53-03","MBM","MBM","127997","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke",NA,NA,NA,NA,"E.C. de Oliveira F.","17612","1979","09","22","Brazil","Santa Catarina","Palhoça","Margem direita do Rio Maciambu","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM127997","MBM127997",NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"456","2020-12-21 16:17:53-03","MBM","MBM","43150","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Moldenke, H.N.",NA,NA,NA,"Reitz, R.","5525","1953","02","05","Brazil","Santa Catarina","Palhoça","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM043150","MBM043150",NA,NA,NA,NA,NA,"Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"457","2020-12-21 16:17:53-03","MBM","MBM","194390","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Guimarães, O.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","6113","1996","04","04","Brazil","Santa Catarina","Porto Belo","Perequê","-48.5531005859375","-27.1578006744385",NA,NA,NA,"MBM194390","MBM194390",NA,NA,NA,NA,NA,"Southern America",NA,NA,"13032","auto",NA,NA,NA,NA,NA
"458","2020-12-21 16:17:53-03","MBM","MBM","300007","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechm. ex Moldenke","Ribas, O.S.","2004",NA,NA,"Berger, J.Z.","4052628","2004","05","26","Brazil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,"Em floresta de mangue.","MBM300007","MBM300007",NA,NA,NA,NA,NA,"Southern America",NA,NA,"23627","auto",NA,NA,NA,NA,NA
"459","2019-10-11 15:59:18-03","UESC","UESC","10176","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Lechaman",NA,NA,NA,NA,"Jesus, N.G.","1505","2002","10","15","Brasil","Bahia","Conde",NA,"-37.543333","-11.778611","37W32'36''","11S46'43''","Árvore comum, 8m de altura. Caule cinza rugoso, casca grossa com placas retangulares.","UESC0010176",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"460","2019-10-11 15:59:18-03","UESC","UESC","10516","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Leechma.ex Moldenke",NA,NA,NA,NA,"E.A. Rocha","1176","2002","06","15","Brasil","Bahia","Una",NA,"-39.000278","-15.083333","39W0'1''","15S5'0''","Árvore, cerca de 5-6 m de altura, material vegetativo.; Frequente no local. Planta utilizada na construção civil, para queima e fabricação de vara de pescar rústica.","UESC0010516",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"461","2019-10-11 15:59:18-03","UESC","UESC","2816","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf et Lechaman",NA,NA,NA,NA,"Harley, R.M.","28440","1996","10","06","Brasil","Bahia","Cairú",NA,"-39.0438995361328","-13.4869003295898",NA,NA,"Árvore de até 4 m de altura, com pneumatóforos verticlas de até 30 cm.","UESC0002816",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"24756","auto","Dicotyledoneae",NA,NA,NA,NA
"462","2019-10-11 15:59:18-03","UESC","UESC","4384","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Lechman",NA,NA,NA,NA,"Bautista, H.P.","1433","1989","09","21","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,"Árvore de aproximadamente 6 m de altura.; Muito frequente.","UESC0004384",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"26018","auto","Dicotyledoneae",NA,NA,NA,NA
"463","2019-10-11 15:59:18-03","UESC","UESC","5425","S","Plantae","Avicenniaceae","Avicennia","schaueriana","Avicennia schaueriana","Stapf & Lechman",NA,NA,NA,NA,"E.A. Rocha","664","2001","01","25","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"Árvore com ca. de 3-4 m de altura, com pneumatóforos verticiais de 20-40 cm de altura. Caule quadrangular, enegrecido nos ramos mais velhos.","UESC0005425",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"36070","auto","Dicotyledoneae",NA,NA,NA,NA
