"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"283","2021-01-26 13:53:24-03","IMA","MAC","25155","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","M.N.Rodrigues; P.A.F.Rios; D.Coelho","1920","2006","08","18",NA,"Brasil","Alagoas","Fazenda Capiatã A.",NA,NA,NA,"Trepadeira. Flores lilás.; Mata Atlântica.","MAC0025155","MAC0025155","Coruripe","-36.300422","-10.213894",NA,"2016","11","-36.300422","-10.213894","22",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-01-26 13:53:24-03","IMA","MAC","55042","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.C.Pinto; M.J.Silva; I.A.Bayma","264","2012","08","31",NA,"Brasil","Alagoas","Fazenda Risco.",NA,NA,NA,"Trepadeira. Botões florais arroxeados; flor roxa.; Mata Atlântica.","MAC0055042","MAC0055042","Teotônio Vilela","-36.352778","-9.905556",NA,"2016","11","-36.352778","-9.905556","22",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-01-26 13:53:24-03","IMA","MAC","20956","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","E.Barbosa","43","2004","06","17",NA,"Brasil","Alagoas",NA,NA,NA,NA,"Arbusto. Inflorescência amarela.; Mata Atlântica.","MAC0020956","MAC0020956 MAC0020956_1","Maceió","-35.824167","-9.563333",NA,"2016","11","-35.824167","-9.563333","22",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-01-26 13:53:24-03","IMA","MAC","10533","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.P.Lyra-Lemos; S.Rocha; S.Palmeira","4308","1999","09","09",NA,"Brasil","Alagoas","Mata a 2 km da AL na direção da cidade",NA,NA,NA,"Trepadeira volúvel, em floração, futos ausentes; Mata Atlântica em tabuleiro","MAC0010533","MAC0010533","Campo Alegre","-36.3507995605469","-9.78194046020508",NA,"2016","11",NA,NA,"22","21899","auto",NA,NA,NA,NA,NA,NA
"287","2021-01-26 13:53:24-03","IMA","MAC","10552","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.Santos","R.P.Lyra-Lemos; S.Rocha; S.Palmeira","4326","1999","09","09",NA,"Brasil","Alagoas","Próximo ao cerrado, ca. de 4km na AL na diração à cidade",NA,NA,NA,"Trepadeira volúvel, em floração, frutos ausentes, flores lilases; Mata Atlântica em tabuleiro","MAC0010552","MAC0010552","Campo Alegre","-36.3507995605469","-9.78194046020508",NA,"2016","11",NA,NA,"22","21899","auto",NA,NA,NA,NA,NA,NA
"288","2021-02-09 10:12:30-03","UENF","HUENF","2798","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","D.N.S. Machado","Gaglianone, M.C.; et al.",NA,"2006","03","23",NA,"Brasil","Rio de Janeiro","Mata do Funil",NA,NA,NA,"Sp 78 , Mata de tabuleiro , liana , flores com cor branca","HUENF00002800",NA,"São Francisco de Itabapoana","-41.2","-21.55",NA,"2016","09","41º12'W","21º33'S","20",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-25 10:13:26-03","CVRD","CVRD","4375","PreservedSpecimen","Plantae","Magnoliophyta","Solanales","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Rosangela Simão-Bianchini","Souza, V.D.","478","1993","04","06","América do Sul","BRASIL","ES","Próximo ao caminho.",NA,NA,NA,"<ll>dwc_commonname:</ll> Batata de morro","CVRD004375",NA,"Vila Velha","-40.2924995422363","-20.3297004699707",NA,"2007","08",NA,NA,"02","27156","auto","Magnoliopsida",NA,NA,NA,NA,NA
"290","2021-03-01 11:56:06-03","UFPE","UFP","76887","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Buril, MT","Yoshida- Arns, K; Alves, M; Pineirdo, D; Cavalcanti, D; Jesus, B; Ribeiro, M","589","2010","03","15",NA,"Brasil","Bahia",NA,NA,NA,NA,"Trepadeira, flores e botões brancos.; Mata ciliar.","UFP076887",NA,"Correntina","-44.569222","-13.45325",NA,"2014",NA,"-44.569222","-13.45325",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 11:56:06-03","UFPE","UFP","76884","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Buril, MT","Yoshida- Arns, K; Alves, M; Pineirdo, D; Cavalcanti, D; Jesus, B; Ribeiro, M","442","2010","03","12",NA,"Brasil","Bahia",NA,NA,NA,NA,"Trepadeira, flores brancas.; Cerrado. Floresta estacional.","UFP076884",NA,"Riacho das Neves","-44.952444","-12.021028",NA,"2014",NA,"-44.952444","-12.021028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-01 11:56:06-03","UFPE","UFP","45156","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"França, F; Melo, E; Correia, C; Cavalcanti, V; Marques, B","3767","2002","04","14",NA,"Brasil","Bahia",NA,"715","715",NA,"Trepadeira, folha membranácea discolor, face abaxial verde-clra. Cálice verde. Corola branca, filete e estilete brancos.; Transição Caatinga-Cerrado.","UFP045156",NA,"Caetité","-42.434722","-14.126667",NA,NA,NA,"-42.434722","-14.126667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 11:56:06-03","UFPE","UFP","76891","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Buril, MT","Yoshida- Arns, K; Alves, M; Pineirdo, D; Cavalcanti, D; Jesus, B; Ribeiro, M","478","2010","03","13",NA,"Brasil","Bahia",NA,NA,NA,NA,"Liana, flores e botões brancos.; Cerrado.","UFP076891",NA,NA,"-44.433","-12.55975",NA,"2014",NA,"-44.433","-12.55975",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-01 11:56:06-03","UFPE","UFP","17625","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Chisppeta, A","Chisppeta, A","556","1985","05","14",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"Cipó, flores alvas.","UFP017625",NA,"Paulista","-34.8731002807617","-7.94083023071289",NA,NA,NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA
"295","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar, J. Fabri & R. Velasques","16627","2017","9","1","South America - Neotropics","Brazil","Mato Grosso do Sul","Serra da Bodoquena, northwestern side of the souther sector along road to Laudjá","590",NA,NA,"US, NY, MO",NA,NA,NA,"-56.7288","-21.1089",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","1592491","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Y. Mexia","4999","1930","8","24","South America - Neotropics","Brazil","Minas Gerais","State of Minas Geraes. Districto Ilheu. Fazenda da Tabunha: main road to northwest.","210",NA,NA,NA,"US03172995","US03172995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","1055582","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"P. K. Dusén","1985","1903","3","11","South America - Neotropics","Brazil","Rio de Janeiro","Brasilienses. Jacarepaguá.",NA,NA,NA,NA,"US03172994","US03172994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","2055468","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.",NA,"E. Hassler","11044",NA,NA,NA,"South America","Paraguay",NA,"Regio calcarea cursus super. fluminis Apa.",NA,NA,NA,NA,"US03173105","US03173105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2586179A","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.",NA,"G. Hatschbach","19028","1968","4","18","South America","Brazil","Paraná","Est Paraná (Brasil). Mun. Umuarama. Ivatê.",NA,NA,NA,NA,"US03173104","US03173104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"300","2020-09-02 16:23:15-03","Cenargen","CEN","103425","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A. L. Moreira","Anderson Cássio Sevilha","6498","2017","03","16",NA,"Brasil","MG","Sítio 12. Ponto 2.","881","881","Exsicatas","Projeto Bem Diverso.","CEN00103425","CEN00103425","SANTO ANTÔNIO DO RETIRO","-42.568055","-15.378055",NA,"2018","03","-42.568055","-15.378055",NA,NA,NA,NA,NA,NA,"4",NA,NA
"301","2020-09-02 16:23:15-03","Cenargen","CEN","106169","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A. L. Moreira","Anderson Cássio Sevilha","7297","2018","03","08",NA,"Brasil","MG","Vargem de Salinas.","924","924","Exsicatas",NA,"CEN00106169","CEN00106169","MONTEZUMA","-42.451388","-15.283333",NA,"2018","09","-42.451388","-15.283333",NA,NA,NA,NA,NA,NA,"4",NA,NA
"302","2019-12-09 17:29:43-03","UFPR","EFC","12308","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Ferreira, P.P.A.","Silva, E.M.",NA,"2006","03","18",NA,"Brasil","Paraná","Associação da COAGEL",NA,NA,NA,"Arbusto escandente, ca. 2m, heliófito, com folhas pilosas e flores amarelas HCF 4064","EFC012308",NA,"Goioerê","-53.0275001525879","-24.184700012207",NA,"2012","03",NA,NA,"11","22997","auto",NA,NA,NA,NA,NA,NA
"303","2019-12-09 17:29:43-03","UFPR","EFC","2848","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Occhioni, P.","4506","1971","03","01",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Floresta de encosta, flores brancas, volúveis. Ornamental. RFA 9585","EFC002848",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"304","2020-02-03 14:46:01-03","USP","SPF","160618","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Rigueira, D","14","2003","04","30",NA,"Brasil","Bahia","Médio São Francisco. Estrada para Ibotirama, torre de alta tensão.",NA,NA,NA,NA,"SPF00160618",NA,"Bom Jesus da Lapa","-43.1875","-12.772778",NA,"2015","12","-43.1875","-12.772778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-02-03 14:46:01-03","USP","SPF","118463","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Souza, VC","11399","1996","06","08",NA,"Brasil","São Paulo","Ca. de 2 km da cidade em direção à rodovia Marechal Rondon. Estrada para Bento de Abreu.","410","410",NA,NA,"SPF00118463",NA,"Rubiácea","-50.728889","-21.273611",NA,"2015","12","-50.728889","-21.273611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-02-03 14:46:01-03","USP","SPF","119595","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Ganev, W","3026","1994","02","21",NA,"Brasil","Bahia","Garimpo do Engenho.","1000","1000",NA,NA,"SPF00119595",NA,"Abaíra","-41.816667","-13.3",NA,"2015","12","-41.816667","-13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:18:05-03","USP","SPF","129866","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Stannard, BL","PCD5295","1997","02","09",NA,"Brasil","Bahia","Fazenda Baixa Grande, caminho para Pajeú do Vento.","820","820",NA,NA,"SPF00129866",NA,"Caetité","-42.636667","-14.0675",NA,"2015",NA,"-42.636667","-14.0675",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-02-03 14:46:01-03","USP","SPF","132258","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Stannard, BL","PCD5146","1997","02","06",NA,"Brasil","Bahia","Barragem do Zabumbão","670","670",NA,NA,"SPF00132258",NA,"Paramirim","-42.210833","-13.435",NA,"2015","12","-42.210833","-13.435",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-02-03 14:46:01-03","USP","SPF","163419","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Jardim, JG","3250","2001","03","30",NA,"Brasil","Bahia","Rod. BA-s/C Caculé/Licínio de Almeida, 38,3 km.","850","850",NA,NA,"SPF00163419",NA,"Licínio de Almeida","-42.461389","-14.641389",NA,"2015","12","-42.461389","-14.641389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-02-03 14:46:01-03","USP","SPF","188157","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Paula-Souza, J","9373","2007","12","12",NA,"Brasil","Bahia","Estrada para Igaraporã, km 89.",NA,NA,NA,NA,"SPF00188157",NA,"Riacho de Santana","-42.7673","-13.7487",NA,"2015","12","-42.7673","-13.7487",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-02-03 14:46:01-03","USP","SPF","21162","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Harley, RM","18927","1977","02","22",NA,"Brasil","Bahia","Serra do Açuruá, Ca. 4 km NE from Gentio do Ouro along the road towards Central.","1000","1000",NA,NA,"SPF00021162",NA,NA,"-42.5","-11.4",NA,"2015","12","-42.5","-11.4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2019-11-13 11:18:05-03","USP","SPF","95439","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Sano, PT","CFCR14566","1994","02","25",NA,"Brasil","Bahia","Estrada Abaíra-Catolés, próximo ao distrito de Curralinho.","800","800",NA,NA,"SPF00095439",NA,"Abaíra","-41.750556","-13.307222",NA,"2015",NA,"-41.750556","-13.307222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-02-03 14:46:01-03","USP","SPF","169267","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Krieger, L","10272","1971","04","04",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00169267",NA,"Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,"2015","12",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"314","2020-02-03 14:46:01-03","USP","SPF","114437","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","Moreira, ALC","Bernacci, LC","2033","1995","09","06",NA,"Brasil","São Paulo","Fazenda Rancho Alegre.",NA,NA,NA,NA,"SPF00114437",NA,"Dracena","-51.5299987792969","-21.4799995422363",NA,"2015","12",NA,NA,NA,"23670","auto",NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:18:05-03","USP","SPF","190512","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Gaglianone, MC","MF102","2009","04","09",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00190512","SPF00190512","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:18:05-03","USP","SPF","190513","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","Simão-Bianchini, R","Gaglianone, MC","MF79","2005","04","08",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SPF00190513","SPF00190513","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,"2008",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:18:05-03","USP","SPF","120370","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Bonamia","tomentosa","Bonamia tomentosa","Hassl.","Anônimo","Pereira-Noronha, MR","1183","1995","08","02",NA,"Brasil","São Paulo","Divisa com Mirandópolis, fazenda Esmeralda. Glebra 13H da área de assentamento do INCRA, margem do braço direito do rio Tietê.",NA,NA,NA,NA,"SPF00120370",NA,"Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,NA,NA,"36734","auto",NA,NA,NA,NA,NA,NA
"318","2019-10-07 09:17:30-03","UEFS","HUEFS","214409","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Yoshida-Arns, K.","BHRG478","2010","03","13",NA,"Brasil","Bahia","Estrada para Satana.",NA,NA,NA,"Cerrado.","HUEFS0214409","HUEFS0214409","Santana","-44.432778","-12.559722",NA,"2015","10","44W25'58''","12S33'35''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"319","2019-10-07 09:17:30-03","UEFS","HUEFS","163775","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Melo, E.","8247","2010","05","22",NA,"Brasil","Bahia","Cerca de 6 Km da Ilha do Vitor.","673","673",NA,"Área antropizada.","HUEFS0163775","HUEFS0163775","São Desidério","-45.055833","-12.658889",NA,"2015","10","45W3'21''","12S39'32''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"320","2019-10-07 09:17:30-03","UEFS","HUEFS","200196","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","J.R.I.Wood","Antunes, E.","595",NA,NA,NA,NA,"Brasil","Bahia","Serra da Babilônia.","1010","1010",NA,"Caatinga arbórea arbustiva de altitude sobre Rqo claros distróficos.","HUEFS0200196","HUEFS0200196","Várzea Nova","-41.289444","-11.101944",NA,"2014","08","41W17'22''","11S6'7''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"321","2019-10-07 09:17:30-03","UEFS","HUEFS","207056","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","L.V.Vasconcelos","Melo, E.","12728","2014","04","20",NA,"Brasil","Bahia","Estrada para Lagoinha, próximo ao povoado.","862","862",NA,"Caatinga, área antropizada.","HUEFS0207056","HUEFS0207056","Jussiape","-41.65","-13.459167",NA,"2015","07","41W39'0''","13S27'33''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"322","2019-10-07 09:17:30-03","UEFS","HUEFS","214407","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Yoshida-Arns, K.","BHRG675","2010","03","18",NA,"Brasil","Bahia","Estrada para Côcos.",NA,NA,NA,"Cerrado. Afloramento rochoso.","HUEFS0214407","HUEFS0214407","Côcos","-44.567778","-14.206667",NA,"2015","10","44W34'4''","14S12'24''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"323","2019-10-07 09:17:30-03","UEFS","HUEFS","70718","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Queiroz, L.P.de","7663","2003","03","08",NA,"Brasil","Bahia","Beira da estrada Morro do Chapéu - Irecê.","990","990",NA,NA,"HUEFS0070718","HUEFS0070718 HUEFS0070718_e1","Morro do Chapéu","-41.304722","-11.505833",NA,"2019","04","41W18'17''","11S30'21''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"324","2019-10-07 09:17:30-03","UEFS","HUEFS","203378","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.","A.L.C.Moreira","Antunes, E.","615",NA,NA,NA,NA,"Brasil","Bahia","Serra da Babilônia.","1003","1003",NA,"Caatinga arbustiva densa sobre RQo claros distróficos.","HUEFS0203378","HUEFS0203378","Morro do Chapéu","-41.2575","-11.100556",NA,"2015","10","41W15'27''","11S6'2''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"325","2019-10-07 09:17:30-03","UEFS","HUEFS","231890","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","agrostopolis","Bonamia agrostopolis","(Vell.) Hallier f.",NA,"Sobreira, J.S.","11","2016","05","15",NA,"Brasil","Piaui",NA,NA,NA,NA,NA,"HUEFS0231890","HUEFS0231890","Canto do Buriti","-42.9444007873535","-8.10999965667725",NA,NA,NA,NA,NA,NA,"120640","auto","Asteranae",NA,NA,NA,NA,NA
"326","2019-10-07 09:17:30-03","UEFS","HUEFS","28442","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","R.S.Bianchini","Stannard, B.","PCD5146","1997","02","06",NA,"Brasil","Bahia","Barragem de Zabumbão, ao redor da barragem de Zabumbão.","670","670",NA,"Solo arenoso com afloramentos rochosos.","HUEFS0028442","HUEFS0028442","Parnamirim","-42.210833","-13.435",NA,"2000","10","42W12'39''","13S26'6''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"327","2019-10-07 09:17:30-03","UEFS","HUEFS","117230","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.","R.Simão-Bianchini & L.V.Vasconcelos","Machado, C.G.","42","2007","02","28",NA,"Brasil","Bahia","Fazenda Casquilho, Serra do Bastião.","977","977",NA,"Caatinga arbórea. Beira da estrada.","HUEFS0117230","HUEFS0117230","Mucugê","-41.594167","-13.134167",NA,"2012","06","41W35'39''","13S8'3''",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"328","2019-10-07 09:17:30-03","UEFS","HUEFS","123813","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Bonamia","burchellii","Bonamia burchellii","(Choisy) Hallier f.",NA,"Guedes, M.L.S.","13438","2007","05","05",NA,"Brasil","Bahia","Médio São Francisco.",NA,NA,NA,"Cerrado.","HUEFS0123813","HUEFS0123813","Feira da Mata","-44.2","-14.216667",NA,NA,NA,"44W12'","14S13'",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
